state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	12.352	12.478	11.848	12.411	12.265	12.108	11.898	12.571	11.954	11.643	11.796	11.657	11.091	10.621	10.302	9.727	8.357	8.118	7.588	6.736	6.477	6.035	5.951	5.025	5.293	5.370	4.579	4.771	4.519	4.414	4.506	3.767	3.468	4.271	3.622	3.631	3.526	2.793	1.845	1.755	1.784	2.221	1.588	2.180	1.430	1.711	2.868	2.966	4.197	4.643
2000000	11.457	11.977	12.655	12.410	11.845	11.542	11.897	12.474	12.063	12.298	12.476	12.333	12.386	10.878	10.458	9.258	8.375	8.860	7.548	7.644	6.791	6.660	5.996	5.710	5.407	5.623	5.673	5.480	4.800	4.522	4.574	4.235	3.672	3.574	3.814	3.865	3.531	3.257	2.556	2.014	2.118	1.825	1.276	1.456	2.111	2.970	3.279	2.112	2.890	2.642
3000000	11.182	11.471	10.995	11.221	11.034	11.997	11.733	11.983	11.842	12.004	11.862	11.350	11.202	10.686	10.200	9.732	8.703	8.485	8.028	7.302	6.715	6.130	5.699	5.392	5.410	5.467	5.396	5.512	4.935	4.443	3.850	3.882	3.507	3.516	3.609	3.916	2.835	1.871	1.813	1.454	1.676	1.777	1.754	1.875	1.381	1.343	1.252	0.503	1.146	0.786
4000000	12.833	11.153	12.494	13.216	12.214	11.647	12.160	11.098	11.540	12.852	11.622	12.394	12.121	11.700	11.593	10.216	8.530	8.991	7.980	7.185	7.419	6.499	5.782	5.891	5.454	5.521	4.857	4.450	5.327	5.065	4.832	4.680	4.454	4.382	4.057	4.110	3.937	3.405	2.040	1.116	1.467	1.039	1.939	1.430	1.615	2.183	2.185	2.025	0.507	1.319
5000000	14.813	12.988	12.073	12.185	11.569	11.894	12.114	11.726	11.440	11.639	11.415	11.173	11.900	12.744	11.159	9.357	9.054	8.079	7.743	7.352	7.074	6.586	5.547	6.112	5.317	5.137	5.877	5.011	5.069	4.737	5.273	4.827	3.953	3.802	3.833	4.244	4.004	4.155	2.518	2.468	1.342	1.268	1.015	1.447	2.507	1.697	1.001	1.057	-0.059	0.077
6000000	12.672	11.820	11.397	12.602	12.393	11.958	12.675	11.196	12.643	11.464	13.795	12.883	12.412	11.496	11.673	11.058	9.543	8.017	8.085	7.983	7.132	7.212	6.327	5.998	5.164	5.589	5.704	4.648	4.576	4.833	4.879	4.497	5.456	5.526	4.193	4.122	3.855	2.955	2.310	3.357	3.650	4.126	4.463	4.634	5.197	6.146	6.965	6.265	5.207	5.703
7000000	12.662	12.481	13.015	12.499	12.701	12.415	12.844	12.836	11.616	11.476	11.673	12.034	12.630	11.241	11.848	10.802	9.175	8.284	8.420	7.870	7.120	6.889	6.457	5.943	5.752	6.060	4.774	5.079	5.131	4.990	4.438	3.616	3.758	3.918	3.270	3.126	3.672	3.762	3.467	3.404	3.349	2.939	2.735	1.741	2.609	3.565	3.422	4.004	3.453	3.786
8000000	12.602	12.849	12.717	13.218	12.684	11.598	11.529	11.722	11.516	11.088	11.582	11.989	12.028	11.388	10.415	9.672	8.930	8.504	8.141	7.441	7.217	6.602	6.538	5.919	5.469	5.164	5.735	4.739	4.771	5.056	4.582	4.713	4.546	3.658	3.766	4.774	5.089	4.971	3.481	4.072	2.535	1.797	1.357	0.656	0.575	1.018	1.701	1.274	1.444	1.310
9000000	12.717	13.274	12.569	11.971	12.223	12.355	12.482	11.862	11.883	12.416	12.575	12.867	11.920	10.829	10.561	9.763	9.542	8.780	8.918	8.103	8.338	7.263	6.657	6.253	6.149	5.660	5.366	5.237	5.644	5.517	5.326	4.794	4.496	4.213	4.558	4.216	4.392	3.806	3.336	3.162	2.415	2.220	1.520	1.189	0.996	0.843	0.879	0.630	0.667	0.170
10000000	11.523	11.739	11.954	12.267	12.204	12.350	12.317	11.486	11.498	11.628	11.584	11.743	11.771	11.297	11.393	10.660	9.301	8.572	8.392	7.706	7.361	6.974	6.472	5.543	5.802	5.175	5.079	5.142	5.089	4.964	4.816	4.514	4.124	4.478	4.116	3.606	3.326	3.144	2.875	2.697	3.069	2.868	2.758	2.146	2.314	2.121	1.653	1.602	1.324	1.382
11000000	11.528	11.291	10.618	11.356	11.982	11.883	11.859	11.922	11.833	12.708	11.784	12.197	12.389	10.991	10.515	10.052	8.736	8.723	8.483	7.790	7.074	6.859	6.304	5.730	5.775	5.815	5.473	4.560	5.999	5.558	4.743	4.898	4.308	3.541	4.103	4.095	4.387	4.100	3.682	3.222	1.835	2.244	2.506	2.782	1.863	1.295	1.092	1.311	1.342	1.676
