state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
11000000	0.7053	2.3668	0.2922	0.4025	1.6808	0.5525	0.6075	0.4027	0.2013	0.1616	0.2344	3.2442E-3	6.9418E-4	3.2609E-3	0.2141	-4.1878E-2	2.665	79.201	27783.926
12000000	0.6917	2.3347	0.3046	0.4523	1.7356	0.4811	0.6279	0.4114	0.1950	0.1598	0.2338	3.263E-3	7.4168E-4	3.2633E-3	0.2249	6.7388E-3	0.613	79.682	27723.217
13000000	0.6750	2.3626	0.2824	0.4481	1.7093	0.5226	0.6105	0.4105	0.2019	0.1560	0.2316	3.3011E-3	7.7962E-4	3.2955E-3	0.2297	1.6675E-3	2.433	77.654	27228.746
14000000	0.6912	2.3728	0.2728	0.4608	1.6966	0.5058	0.5982	0.4116	0.1919	0.1553	0.2413	3.2646E-3	7.7239E-4	3.2601E-3	0.2407	-3.2656E-2	3.408	75.621	27382.876
15000000	0.6761	2.3912	0.2884	0.4481	1.6896	0.5066	0.6172	0.4094	0.1964	0.1575	0.2368	3.2744E-3	7.423E-4	3.2651E-3	0.2271	1.3201E-2	4.384	75.288	27857.063
16000000	0.6669	2.3691	0.2961	0.4494	1.7048	0.5136	0.5965	0.4091	0.1976	0.1596	0.2338	3.2404E-3	7.7325E-4	3.2194E-3	0.2344	-2.3639E-3	2.096	78.418	27856.940
17000000	0.6907	2.3620	0.2846	0.4491	1.7237	0.4900	0.6250	0.4142	0.1935	0.1557	0.2366	3.3556E-3	6.9203E-4	3.3628E-3	0.2107	-3.5529E-3	2.772	77.405	26537.800
18000000	0.6990	2.3762	0.2934	0.4447	1.6864	0.5002	0.6089	0.4087	0.2019	0.1557	0.2336	3.2194E-3	6.8771E-4	3.2392E-3	0.2165	4.6439E-3	2.504	77.474	27685.781
19000000	0.6872	2.3870	0.2898	0.4163	1.6956	0.5242	0.6118	0.4113	0.1999	0.1526	0.2361	3.1275E-3	7.009E-4	3.127E-3	0.2352	-1.4219E-2	1.672	80.415	28643.163
20000000	0.6875	2.3778	0.2878	0.4511	1.6851	0.5107	0.6150	0.4134	0.1925	0.1565	0.2377	3.1451E-3	7.1117E-4	3.1664E-3	0.2297	2.0346E-2	1.138	77.228	28324.794
21000000	0.7115	2.4448	0.2852	0.4246	1.6453	0.4885	0.6147	0.4003	0.2009	0.1607	0.2381	3.1302E-3	7.5392E-4	3.1152E-3	0.2305	2.5886E-2	3.764	79.994	29072.825
22000000	0.6925	2.3822	0.2822	0.4430	1.7012	0.4989	0.6012	0.4092	0.1996	0.1563	0.2349	3.0024E-3	6.6138E-4	2.9929E-3	0.2211	-1.5213E-2	3.749	85.130	29761.459
23000000	0.6846	2.3345	0.2918	0.4680	1.7206	0.5004	0.6105	0.4118	0.1951	0.1587	0.2345	3.1595E-3	6.7785E-4	3.1643E-3	0.2171	1.4566E-3	1.799	76.476	28267.404
24000000	0.6767	2.4391	0.2885	0.4169	1.6527	0.5262	0.5971	0.4012	0.2054	0.1543	0.2390	3.2283E-3	6.9476E-4	3.2015E-3	0.2114	1.2752E-2	3.252	79.658	27928.987
25000000	0.6834	2.4181	0.2922	0.4471	1.6462	0.5130	0.6029	0.4055	0.2015	0.1549	0.2381	3.1903E-3	6.4441E-4	3.1733E-3	0.2074	-5.7198E-3	2.774	80.015	28238.420
26000000	0.6907	2.3534	0.2869	0.4483	1.7360	0.4848	0.6373	0.4097	0.1942	0.1573	0.2389	3.1755E-3	6.9007E-4	3.1496E-3	0.2230	2.093E-2	4.447	76.228	28339.965
27000000	0.6750	2.4452	0.2787	0.4236	1.6598	0.5177	0.5946	0.4070	0.1982	0.1521	0.2426	3.1235E-3	6.3742E-4	3.1267E-3	0.2072	4.4175E-3	1.815	77.002	28513.044
28000000	0.6822	2.4173	0.2916	0.4424	1.6621	0.5045	0.6202	0.4066	0.2014	0.1553	0.2366	3.0149E-3	6.8719E-4	3.0352E-3	0.2364	-1.3062E-2	1.336	83.376	29534.244
29000000	0.6956	2.3460	0.2896	0.4520	1.7183	0.4985	0.5980	0.4047	0.1992	0.1579	0.2381	2.9452E-3	6.8749E-4	2.9203E-3	0.2318	-1.4458E-2	2.933	80.396	30347.069
30000000	0.6861	2.3169	0.3054	0.4198	1.7558	0.5160	0.6183	0.4140	0.1921	0.1608	0.2331	3.2154E-3	7.8592E-4	3.1484E-3	0.2373	1.4633E-2	2.144	77.464	28479.561
31000000	0.7062	2.2981	0.2913	0.4319	1.7483	0.5241	0.5942	0.4230	0.1865	0.1560	0.2345	3.0666E-3	6.9145E-4	3.0406E-3	0.2292	2.373E-2	2.584	81.922	29005.701
32000000	0.6926	2.3711	0.2825	0.4552	1.6987	0.4999	0.6203	0.4093	0.1960	0.1545	0.2401	3.0217E-3	6.2184E-4	3.0286E-3	0.2089	-2.359E-2	2.016	79.190	29219.320
33000000	0.6713	2.3870	0.2931	0.4447	1.6903	0.5135	0.6254	0.4125	0.1998	0.1544	0.2333	3.1635E-3	7.5725E-4	3.1424E-3	0.2280	3.3135E-2	1.640	74.818	28431.699
34000000	0.6703	2.3392	0.2937	0.4813	1.7189	0.4966	0.5983	0.4141	0.1933	0.1557	0.2369	3.0283E-3	7.0055E-4	3.0327E-3	0.2364	-2.558E-3	2.221	81.976	29329.191
35000000	0.6782	2.3751	0.2879	0.4612	1.6998	0.4978	0.5908	0.4128	0.2020	0.1572	0.2280	3.0895E-3	7.7549E-4	3.0849E-3	0.2449	3.3237E-3	4.114	76.543	28813.016
36000000	0.6829	2.3725	0.2816	0.4496	1.6749	0.5384	0.5987	0.4093	0.1983	0.1545	0.2379	2.9326E-3	6.5803E-4	2.9266E-3	0.2262	6.1489E-2	4.749	88.592	30373.434
37000000	0.6626	2.3726	0.2897	0.4504	1.6955	0.5292	0.6108	0.4173	0.1981	0.1477	0.2369	2.8612E-3	6.2238E-4	2.8352E-3	0.2160	3.237E-2	2.218	85.775	30913.715
38000000	0.6856	2.3699	0.2864	0.4605	1.6967	0.5009	0.5974	0.4121	0.1923	0.1566	0.2391	3.045E-3	6.7596E-4	3.0231E-3	0.2160	2.3427E-2	1.516	86.492	29690.956
39000000	0.6732	2.3872	0.2925	0.4522	1.7030	0.4919	0.6178	0.4157	0.1993	0.1507	0.2343	3.0901E-3	7.1201E-4	3.0535E-3	0.2261	4.4426E-2	2.180	78.744	29192.814
40000000	0.6715	2.3782	0.2870	0.4544	1.6787	0.5302	0.5988	0.4069	0.2004	0.1553	0.2374	2.9841E-3	6.7578E-4	2.975E-3	0.2306	2.4175E-2	2.272	80.762	30048.047
41000000	0.6943	2.3845	0.2905	0.4680	1.6776	0.4850	0.6033	0.4105	0.1974	0.1555	0.2366	2.954E-3	6.8131E-4	2.9659E-3	0.2274	3.7508E-2	2.639	79.159	30050.634
42000000	0.6664	2.3370	0.2878	0.4896	1.6891	0.5301	0.5993	0.4174	0.1917	0.1523	0.2385	2.8669E-3	5.9353E-4	2.8554E-3	0.2060	1.9739E-2	2.209	88.320	31094.322
43000000	0.6858	2.3819	0.2793	0.4368	1.6645	0.5517	0.6140	0.4101	0.1963	0.1538	0.2397	2.876E-3	6.3645E-4	2.8586E-3	0.2191	1.6062E-2	2.022	82.093	30923.531
44000000	0.6858	2.3910	0.2670	0.4423	1.6858	0.5281	0.5976	0.4041	0.1967	0.1555	0.2437	2.9806E-3	7.2387E-4	2.9904E-3	0.2353	2.8072E-2	3.727	86.411	29885.846
45000000	0.6553	2.3834	0.2736	0.4572	1.6963	0.5342	0.5898	0.4140	0.1984	0.1520	0.2356	3.0641E-3	6.6024E-4	3.1048E-3	0.2153	2.1131E-3	2.116	81.013	28820.546
46000000	0.6651	2.4459	0.2943	0.4331	1.6517	0.5099	0.6120	0.4011	0.2002	0.1517	0.2470	3.012E-3	6.9783E-4	3.0451E-3	0.2349	5.2139E-2	3.121	93.776	29271.579
47000000	0.7165	2.3791	0.2807	0.4028	1.7200	0.5009	0.6258	0.4103	0.1922	0.1568	0.2407	3.1078E-3	6.7237E-4	3.102E-3	0.2164	2.4863E-2	4.738	81.599	28848.547
48000000	0.6840	2.3520	0.2886	0.4402	1.7128	0.5224	0.6023	0.4154	0.1971	0.1559	0.2317	3.1348E-3	6.9678E-4	3.1204E-3	0.2230	3.3622E-5	2.836	82.317	28722.121
49000000	0.6580	2.3537	0.2850	0.4633	1.7204	0.5195	0.6075	0.4124	0.1975	0.1551	0.2350	3.2582E-3	7.4902E-4	3.2349E-3	0.2260	9.747E-3	4.481	75.885	27659.108
50000000	0.6699	2.3367	0.3050	0.4593	1.7037	0.5254	0.6044	0.4194	0.1978	0.1556	0.2271	3.2956E-3	7.5073E-4	3.3004E-3	0.2263	-7.7058E-3	1.356	76.736	26945.394
51000000	0.7082	2.4154	0.2762	0.4379	1.6608	0.5015	0.5899	0.4023	0.1955	0.1556	0.2466	3.3712E-3	7.2958E-4	3.3454E-3	0.2164	1.9719E-3	1.911	80.609	26751.948
52000000	0.7027	2.3619	0.2840	0.4567	1.7017	0.4929	0.6025	0.4017	0.1968	0.1596	0.2418	3.1724E-3	7.4543E-4	3.1791E-3	0.2366	1.1432E-2	2.418	81.717	28471.632
53000000	0.6557	2.4659	0.2823	0.4878	1.6244	0.4839	0.6156	0.4020	0.2020	0.1526	0.2433	3.1404E-3	7.4898E-4	3.1187E-3	0.2358	1.9598E-2	2.604	76.870	29042.857
54000000	0.7062	2.3698	0.2888	0.4745	1.6839	0.4767	0.6189	0.4081	0.1951	0.1569	0.2400	3.336E-3	7.5223E-4	3.3332E-3	0.2249	1.5604E-2	2.817	76.583	26926.754
55000000	0.6855	2.4123	0.2830	0.4387	1.6873	0.4932	0.6092	0.4042	0.2010	0.1564	0.2384	3.3112E-3	7.6794E-4	3.2781E-3	0.2297	2.7977E-2	1.312	75.654	27330.591
56000000	0.6852	2.3616	0.2918	0.4430	1.7269	0.4916	0.6226	0.4142	0.1955	0.1571	0.2332	3.4078E-3	7.5415E-4	3.3791E-3	0.2269	1.0368E-2	1.628	69.614	27089.490
57000000	0.6957	2.3417	0.2991	0.4351	1.7224	0.5060	0.6040	0.4090	0.1965	0.1595	0.2351	3.2611E-3	7.1598E-4	3.238E-3	0.2178	1.446E-2	2.618	77.547	28115.404
58000000	0.6784	2.3088	0.3102	0.4490	1.7194	0.5341	0.6108	0.4122	0.1963	0.1608	0.2307	3.1371E-3	7.2419E-4	3.1481E-3	0.2330	3.1935E-2	1.614	82.925	28667.254
59000000	0.6956	2.4420	0.2864	0.4216	1.6687	0.4857	0.6071	0.4061	0.1968	0.1529	0.2442	3.1444E-3	7.3131E-4	3.1227E-3	0.2357	2.0636E-2	3.724	81.593	28767.597
60000000	0.6588	2.2879	0.2808	0.5055	1.7551	0.5120	0.5942	0.4242	0.1867	0.1554	0.2337	3.219E-3	7.4928E-4	3.2222E-3	0.2321	8.6261E-3	2.630	74.267	27314.578
61000000	0.6748	2.3402	0.2870	0.4409	1.7264	0.5308	0.6042	0.4096	0.1975	0.1564	0.2365	3.4445E-3	8.4073E-4	3.4308E-3	0.2446	6.4161E-2	1.370	74.339	26378.078
62000000	0.6717	2.4180	0.2816	0.4336	1.6805	0.5146	0.6095	0.4112	0.1976	0.1521	0.2392	3.3121E-3	8.0009E-4	3.3291E-3	0.2438	2.3994E-3	2.870	75.289	26965.061
63000000	0.6899	2.4220	0.2807	0.4590	1.6558	0.4926	0.6333	0.3954	0.2018	0.1556	0.2473	3.1622E-3	7.3902E-4	3.1972E-3	0.2404	-7.5884E-3	2.866	79.594	28098.056
64000000	0.6835	2.3483	0.2878	0.4667	1.7228	0.4908	0.6003	0.4132	0.1960	0.1589	0.2319	3.1812E-3	7.4819E-4	3.1955E-3	0.2313	-3.1102E-3	2.628	80.351	27979.278
65000000	0.7039	2.3701	0.2761	0.4470	1.7174	0.4856	0.6038	0.4102	0.1917	0.1579	0.2402	3.2287E-3	7.6031E-4	3.2068E-3	0.2398	3.208E-2	1.675	77.104	28328.474
66000000	0.6875	2.4184	0.2727	0.4615	1.6713	0.4886	0.6039	0.4004	0.1960	0.1543	0.2493	3.1926E-3	7.6839E-4	3.2175E-3	0.2400	1.379E-2	3.770	81.689	27663.225
67000000	0.6581	2.3684	0.2733	0.4396	1.7143	0.5463	0.6189	0.4060	0.2036	0.1572	0.2333	3.3557E-3	7.6887E-4	3.344E-3	0.2285	2.0864E-2	2.974	73.137	27210.755
68000000	0.6875	2.3631	0.2873	0.4473	1.7180	0.4967	0.6155	0.4156	0.1942	0.1565	0.2336	3.2395E-3	7.4047E-4	3.2025E-3	0.2240	-9.3755E-4	5.283	82.050	28271.048
69000000	0.6907	2.4598	0.2945	0.4245	1.6174	0.5131	0.6000	0.3965	0.2023	0.1582	0.2430	3.2334E-3	7.6319E-4	3.2356E-3	0.2319	4.5556E-3	2.293	86.093	28160.909
70000000	0.6883	2.3386	0.3013	0.4492	1.7336	0.4889	0.6133	0.4165	0.1955	0.1585	0.2295	3.1206E-3	7.5594E-4	3.1134E-3	0.2396	2.4514E-2	4.530	85.199	28927.728
71000000	0.6995	2.4745	0.2831	0.4204	1.6274	0.4951	0.6123	0.3930	0.2001	0.1580	0.2489	3.0512E-3	6.5547E-4	3.03E-3	0.2119	3.439E-2	1.629	80.707	29383.421
72000000	0.6931	2.3529	0.2914	0.4214	1.7274	0.5138	0.6234	0.4049	0.2011	0.1617	0.2323	3.2128E-3	6.6353E-4	3.2131E-3	0.2060	2.9037E-2	2.790	78.360	28160.443
73000000	0.7018	2.4025	0.2958	0.4002	1.6882	0.5114	0.6005	0.4029	0.1970	0.1627	0.2374	3.467E-3	8.3545E-4	3.4504E-3	0.2351	1.6082E-2	1.566	73.130	26676.964
74000000	0.6753	2.3935	0.2916	0.4454	1.6644	0.5297	0.6048	0.4034	0.2026	0.1572	0.2368	3.1639E-3	7.1264E-4	3.1528E-3	0.2178	-4.4647E-2	2.108	76.334	28462.999
75000000	0.6803	2.3762	0.2965	0.4679	1.6695	0.5096	0.6207	0.4057	0.1980	0.1553	0.2411	3.2303E-3	7.5304E-4	3.2198E-3	0.2312	5.1885E-2	3.920	73.196	27895.570
76000000	0.6765	2.4362	0.2769	0.4361	1.6648	0.5094	0.6053	0.4065	0.1951	0.1527	0.2457	3.1296E-3	7.11E-4	3.112E-3	0.2253	1.2618E-2	3.602	81.315	29013.676
77000000	0.6626	2.3509	0.2881	0.4637	1.7282	0.5065	0.6102	0.4099	0.2003	0.1535	0.2363	2.9559E-3	6.9403E-4	2.9802E-3	0.2409	1.7423E-2	3.707	81.319	29524.467
78000000	0.6942	2.4150	0.2892	0.4453	1.6632	0.4932	0.6236	0.4065	0.1968	0.1564	0.2404	2.9129E-3	6.4149E-4	2.9233E-3	0.2236	-3.1909E-2	1.888	81.916	30502.775
79000000	0.6734	2.3379	0.2843	0.4696	1.7341	0.5007	0.5817	0.4183	0.1920	0.1560	0.2337	2.9624E-3	7.1592E-4	2.9572E-3	0.2314	2.2294E-2	2.294	89.755	30117.770
80000000	0.6769	2.3177	0.2833	0.4690	1.7104	0.5426	0.6027	0.4167	0.1938	0.1541	0.2353	2.9061E-3	6.5233E-4	2.9278E-3	0.2266	2.366E-2	1.713	81.056	30005.898
81000000	0.6964	2.3795	0.2987	0.4488	1.6785	0.4981	0.6132	0.4045	0.1994	0.1579	0.2382	3.1359E-3	7.8912E-4	3.1261E-3	0.2569	-8.8811E-4	2.420	81.337	28614.394
82000000	0.6635	2.3598	0.2876	0.4212	1.7399	0.5280	0.6132	0.4227	0.1987	0.1528	0.2258	3.1231E-3	7.117E-4	3.0907E-3	0.2251	4.1375E-2	2.989	77.696	29142.735
83000000	0.6728	2.3361	0.2856	0.4428	1.7463	0.5164	0.6161	0.4123	0.1947	0.1576	0.2354	3.0607E-3	7.2054E-4	3.0312E-3	0.2288	2.7329E-2	4.461	78.292	29328.985
84000000	0.6924	2.4198	0.2837	0.4479	1.6368	0.5193	0.6018	0.4021	0.2019	0.1547	0.2413	3.0446E-3	7.0312E-4	3.0334E-3	0.2292	-7.0959E-5	2.956	79.772	29238.481
85000000	0.6824	2.3654	0.2806	0.4527	1.6973	0.5216	0.6143	0.4060	0.1967	0.1564	0.2409	3.1627E-3	7.4581E-4	3.1714E-3	0.2391	5.9007E-2	2.832	78.053	28389.387
86000000	0.6673	2.3460	0.3000	0.4213	1.7146	0.5507	0.6072	0.4131	0.2027	0.1589	0.2253	3.2773E-3	8.1512E-4	3.2579E-3	0.2429	1.2745E-2	2.908	76.786	27947.400
87000000	0.6823	2.3652	0.2866	0.4320	1.7161	0.5178	0.6202	0.4108	0.1924	0.1593	0.2376	3.1932E-3	7.4202E-4	3.2032E-3	0.2307	1.4464E-2	1.249	77.464	28219.641
88000000	0.6839	2.3971	0.2883	0.4418	1.6758	0.5130	0.6054	0.4126	0.1946	0.1561	0.2367	3.1586E-3	7.5297E-4	3.1448E-3	0.2368	6.2702E-3	3.086	80.492	27984.365
89000000	0.6780	2.3221	0.2784	0.4443	1.7399	0.5373	0.6005	0.4172	0.1933	0.1552	0.2343	3.0863E-3	6.8417E-4	3.0919E-3	0.2161	4.1622E-2	1.737	83.617	28872.303
90000000	0.6853	2.3581	0.2755	0.4556	1.7084	0.5172	0.6244	0.4147	0.1958	0.1554	0.2341	3.0238E-3	7.2151E-4	3.0266E-3	0.2298	3.2277E-2	4.966	84.835	29744.085
91000000	0.6930	2.4153	0.2871	0.4610	1.6356	0.5080	0.6076	0.4030	0.1961	0.1549	0.2460	3.1461E-3	6.8926E-4	3.1137E-3	0.2194	1.407E-2	3.234	80.761	29096.670
92000000	0.6925	2.4336	0.2910	0.4276	1.6572	0.4981	0.5968	0.4035	0.1995	0.1556	0.2414	3.1075E-3	6.71E-4	3.1046E-3	0.2169	4.9366E-3	2.497	80.258	28841.867
93000000	0.7135	2.3711	0.2914	0.4308	1.7080	0.4852	0.6258	0.4029	0.1968	0.1635	0.2368	3.2595E-3	7.1955E-4	3.2178E-3	0.2188	4.5201E-4	2.563	78.241	28396.509
94000000	0.7095	2.4255	0.2817	0.4152	1.6756	0.4924	0.6148	0.4021	0.2000	0.1571	0.2408	3.25E-3	7.3538E-4	3.2625E-3	0.2303	8.4193E-3	3.489	74.424	27583.967
95000000	0.6731	2.3244	0.2797	0.4626	1.7407	0.5195	0.6004	0.4178	0.1981	0.1525	0.2316	3.1531E-3	7.5448E-4	3.154E-3	0.2337	3.5535E-2	1.985	76.753	28035.265
96000000	0.6521	2.3653	0.2767	0.4490	1.7151	0.5419	0.6074	0.4232	0.1946	0.1482	0.2340	3.1663E-3	7.8375E-4	3.1323E-3	0.2459	-3.0865E-2	2.460	74.708	27875.506
97000000	0.6955	2.3039	0.2826	0.4354	1.7293	0.5533	0.6040	0.4118	0.1940	0.1596	0.2346	3.171E-3	6.2421E-4	3.1575E-3	0.1978	2.0603E-2	1.945	80.061	28878.764
98000000	0.6702	2.4096	0.2885	0.4376	1.6794	0.5147	0.6020	0.4113	0.2021	0.1525	0.2341	3.0283E-3	6.631E-4	3.0246E-3	0.2161	-2.8041E-2	3.000	80.597	29208.355
99000000	0.6977	2.3651	0.2882	0.4624	1.6806	0.5059	0.6133	0.4031	0.1995	0.1564	0.2410	3.0757E-3	6.9471E-4	3.0705E-3	0.2220	1.9487E-2	3.375	85.457	29006.305
100000000	0.6821	2.3687	0.2807	0.4683	1.6727	0.5275	0.5888	0.4131	0.1928	0.1549	0.2393	2.991E-3	6.9774E-4	3.0075E-3	0.2310	9.7185E-4	2.872	84.734	29581.174
101000000	0.6630	2.3972	0.2834	0.4197	1.7113	0.5254	0.6066	0.4090	0.2012	0.1525	0.2373	3.0248E-3	6.0244E-4	3.002E-3	0.2014	1.7927E-2	1.615	83.051	29529.714
102000000	0.6697	2.3678	0.2936	0.4235	1.7193	0.5262	0.5872	0.4171	0.1974	0.1566	0.2289	3.1283E-3	7.3125E-4	3.1218E-3	0.2337	2.6964E-2	1.924	80.872	28577.482
103000000	0.6706	2.3762	0.2874	0.4551	1.7064	0.5043	0.6047	0.4114	0.2002	0.1550	0.2334	2.929E-3	6.8404E-4	2.9232E-3	0.2226	-1.9573E-2	1.572	77.751	30153.202
104000000	0.6850	2.3809	0.2937	0.4375	1.7014	0.5015	0.6117	0.4044	0.2020	0.1569	0.2367	3.0798E-3	7.3973E-4	3.0813E-3	0.2332	-4.0398E-4	4.030	76.304	29316.068
105000000	0.6902	2.4250	0.3035	0.4240	1.6405	0.5168	0.5926	0.4008	0.2002	0.1548	0.2442	2.9495E-3	6.9358E-4	2.9734E-3	0.2393	-1.1941E-2	4.861	86.324	30219.302
106000000	0.6896	2.3805	0.2788	0.4401	1.6981	0.5130	0.6181	0.4008	0.2005	0.1579	0.2408	2.8894E-3	6.0723E-4	2.9029E-3	0.2052	-7.034E-3	4.389	81.450	30443.389
107000000	0.6919	2.3997	0.2866	0.4232	1.6741	0.5245	0.6282	0.4014	0.2017	0.1572	0.2397	3.0119E-3	6.9971E-4	2.9872E-3	0.2280	1.5965E-2	2.809	82.472	30523.683
108000000	0.6959	2.4175	0.2934	0.4538	1.6563	0.4831	0.6094	0.3938	0.2054	0.1537	0.2471	3.0313E-3	7.064E-4	3.011E-3	0.2393	1.2895E-2	1.542	82.980	29890.250
109000000	0.7011	2.3561	0.2996	0.4351	1.7089	0.4992	0.6225	0.4091	0.1998	0.1611	0.2300	3.1307E-3	6.786E-4	3.1382E-3	0.2131	3.2527E-3	3.891	81.902	28855.924
110000000	0.6866	2.4265	0.2839	0.4477	1.6334	0.5219	0.6056	0.4073	0.1978	0.1530	0.2420	3.1491E-3	6.3139E-4	3.1536E-3	0.2042	-8.8616E-3	4.056	76.812	28189.394
111000000	0.6738	2.3386	0.2910	0.4528	1.7310	0.5128	0.6031	0.4193	0.1939	0.1571	0.2296	3.2321E-3	7.6911E-4	3.2064E-3	0.2319	4.6142E-2	2.694	77.396	28113.121
112000000	0.6839	2.4676	0.2798	0.4450	1.6072	0.5166	0.5988	0.4011	0.2043	0.1536	0.2410	3.1396E-3	7.4013E-4	3.141E-3	0.2353	-9.6515E-3	2.477	77.971	28640.355
113000000	0.6961	2.3937	0.2731	0.4738	1.6589	0.5044	0.6110	0.4045	0.1967	0.1533	0.2456	3.1232E-3	6.826E-4	3.1476E-3	0.2144	1.6003E-2	2.163	81.641	28599.065
114000000	0.6765	2.3488	0.2925	0.4494	1.7167	0.5161	0.6119	0.4128	0.1966	0.1565	0.2340	3.1888E-3	7.1942E-4	3.174E-3	0.2250	-1.7278E-2	3.812	77.267	28268.471
115000000	0.6796	2.3916	0.2870	0.4272	1.7012	0.5134	0.6171	0.4167	0.1982	0.1513	0.2339	3.2166E-3	6.6854E-4	3.2155E-3	0.2149	7.993E-2	3.581	80.842	27947.610
116000000	0.6756	2.4500	0.2877	0.4720	1.6403	0.4744	0.6104	0.4010	0.2011	0.1542	0.2437	3.0451E-3	6.5534E-4	3.0504E-3	0.2109	4.4158E-2	2.522	78.803	29272.546
117000000	0.6600	2.3650	0.2789	0.4550	1.7161	0.5249	0.6223	0.4171	0.1981	0.1531	0.2317	3.1072E-3	6.3717E-4	3.1136E-3	0.2081	-6.0408E-3	3.367	81.627	28768.619
118000000	0.7132	2.3560	0.2820	0.4371	1.7035	0.5083	0.6227	0.4079	0.1930	0.1560	0.2431	3.0868E-3	5.9003E-4	3.0632E-3	0.1920	1.368E-3	2.438	78.910	29135.344
119000000	0.6989	2.3938	0.2846	0.4637	1.6636	0.4955	0.6121	0.4116	0.1943	0.1545	0.2397	3.0837E-3	6.4955E-4	3.0673E-3	0.2168	-2.6293E-2	1.999	77.673	28903.813
120000000	0.6956	2.3218	0.3001	0.4369	1.7267	0.5189	0.6016	0.4109	0.1998	0.1583	0.2310	3.0996E-3	7.3251E-4	3.091E-3	0.2358	-7.5348E-3	1.818	81.369	29019.090
121000000	0.6536	2.3310	0.2904	0.4727	1.7104	0.5419	0.5911	0.4172	0.1987	0.1517	0.2323	3.1844E-3	7.0646E-4	3.1701E-3	0.2201	-2.2482E-3	3.098	79.750	28038.890
122000000	0.6790	2.4084	0.2869	0.4751	1.6522	0.4983	0.5906	0.4079	0.1956	0.1536	0.2429	3.3198E-3	7.3764E-4	3.3154E-3	0.2234	2.4326E-2	3.029	74.430	26857.608
123000000	0.6723	2.3381	0.2916	0.4528	1.7125	0.5327	0.6101	0.4171	0.1969	0.1561	0.2299	3.3515E-3	7.0566E-4	3.3305E-3	0.2094	3.611E-4	1.947	72.042	27145.910
124000000	0.6752	2.3838	0.2756	0.4558	1.7024	0.5072	0.5971	0.4140	0.1923	0.1565	0.2372	3.2343E-3	7.7126E-4	3.1829E-3	0.2339	4.0823E-3	2.954	74.551	27753.990
125000000	0.6519	2.4123	0.2934	0.4319	1.6840	0.5265	0.6039	0.4160	0.1989	0.1531	0.2321	3.2084E-3	6.8419E-4	3.2121E-3	0.2136	4.7496E-2	2.144	76.963	27816.578
