state	posterior	prior	likelihood	skygrid
1000000	-136493.629	-21998.937	-114494.692	-7964.328
2000000	-136525.404	-21986.855	-114538.549	-7951.817
3000000	-136474.885	-21978.476	-114496.409	-7946.084
4000000	-136491.758	-21990.710	-114501.048	-7958.499
5000000	-136441.306	-21947.316	-114493.990	-7914.618
6000000	-136450.357	-21961.926	-114488.431	-7927.622
7000000	-136445.077	-21911.332	-114533.745	-7876.159
8000000	-136419.011	-21908.477	-114510.534	-7873.899
9000000	-136442.588	-21915.567	-114527.022	-7881.502
10000000	-136517.237	-21954.043	-114563.194	-7919.543
11000000	-136461.663	-21937.243	-114524.420	-7905.268
12000000	-136376.270	-21927.634	-114448.635	-7895.615
13000000	-136431.566	-21959.215	-114472.350	-7924.762
14000000	-136421.709	-21940.009	-114481.700	-7908.371
15000000	-136450.264	-21970.474	-114479.789	-7938.759
16000000	-136497.809	-21977.266	-114520.543	-7942.068
17000000	-136505.450	-21954.375	-114551.076	-7921.706
18000000	-136441.547	-21962.447	-114479.100	-7930.115
19000000	-136415.912	-21946.312	-114469.600	-7913.890
20000000	-136389.547	-21942.770	-114446.776	-7910.821
21000000	-136488.983	-21979.426	-114509.557	-7944.632
22000000	-136507.469	-21999.091	-114508.377	-7969.148
23000000	-136458.504	-21973.023	-114485.480	-7939.703
24000000	-136480.733	-21961.248	-114519.485	-7928.234
25000000	-136480.906	-21949.606	-114531.301	-7915.050
26000000	-136482.894	-21994.572	-114488.322	-7960.794
27000000	-136435.581	-21980.881	-114454.700	-7948.250
28000000	-136491.485	-21985.407	-114506.078	-7952.119
29000000	-136463.688	-21947.906	-114515.781	-7915.933
30000000	-136428.380	-21940.447	-114487.933	-7906.879
31000000	-136507.605	-22020.619	-114486.986	-7988.831
32000000	-136532.107	-22052.270	-114479.837	-8019.702
33000000	-136587.976	-22046.923	-114541.052	-8015.344
34000000	-136572.802	-22022.718	-114550.084	-7989.487
35000000	-136467.130	-21968.058	-114499.072	-7935.119
36000000	-136492.598	-21961.380	-114531.218	-7930.397
37000000	-136551.665	-22011.766	-114539.898	-7979.279
38000000	-136489.645	-22018.379	-114471.267	-7985.069
39000000	-136580.695	-22051.506	-114529.189	-8018.727
40000000	-136574.151	-22059.764	-114514.387	-8025.718
41000000	-136525.839	-22032.274	-114493.565	-8000.206
42000000	-136490.512	-22012.290	-114478.222	-7977.616
43000000	-136493.268	-22000.309	-114492.960	-7966.941
