state	pscore
1000000	26783
2000000	26761
3000000	26774
4000000	26859
5000000	26805
6000000	26844
7000000	26756
8000000	26750
9000000	26820
10000000	26759
11000000	26807
12000000	26769
13000000	26762
14000000	26770
15000000	26752
16000000	26710
17000000	26739
18000000	26723
19000000	26714
20000000	26773
21000000	26800
22000000	26753
23000000	26794
24000000	26773
25000000	26767
26000000	26755
27000000	26757
28000000	26744
29000000	26766
30000000	26738
31000000	26773
32000000	26786
33000000	26743
34000000	26774
35000000	26838
36000000	26745
37000000	26763
38000000	26794
39000000	26792
40000000	26733
41000000	26754
42000000	26798
43000000	26767
44000000	26800
45000000	26799
46000000	26790
47000000	26789
48000000	26767
49000000	26749
50000000	26767
51000000	26790
52000000	26799
53000000	26813
54000000	26786
55000000	26820
56000000	26748
57000000	26811
58000000	26752
59000000	26725
60000000	26790
61000000	26772
62000000	26762
63000000	26782
64000000	26807
65000000	26801
66000000	26778
67000000	26806
68000000	26738
69000000	26756
70000000	26748
71000000	26807
72000000	26837
73000000	26822
74000000	26752
75000000	26832
76000000	26796
77000000	26793
78000000	26781
79000000	26796
80000000	26785
81000000	26759
82000000	26821
83000000	26796
84000000	26774
85000000	26852
86000000	26768
87000000	26838
88000000	26755
89000000	26806
90000000	26729
91000000	26794
92000000	26789
93000000	26800
94000000	26745
95000000	26789
96000000	26792
97000000	26792
98000000	26780
99000000	26798
100000000	26807
101000000	26798
102000000	26831
103000000	26775
104000000	26799
105000000	26795
106000000	26781
107000000	26803
108000000	26825
109000000	26763
110000000	26810
111000000	26797
112000000	26750
113000000	26798
114000000	26800
115000000	26873
116000000	26801
117000000	26780
118000000	26787
119000000	26820
120000000	26791
121000000	26829
122000000	26834
123000000	26832
124000000	26803
125000000	26810
126000000	26807
127000000	26818
128000000	26816
129000000	26851
130000000	26773
131000000	26803
132000000	26838
133000000	26767
134000000	26800
135000000	26750
136000000	26792
137000000	26825
138000000	26808
139000000	26805
140000000	26789
141000000	26831
142000000	26823
143000000	26855
144000000	26795
145000000	26839
146000000	26839
147000000	26803
148000000	26845
149000000	26824
150000000	26814
151000000	26817
152000000	26827
153000000	26895
154000000	26820
155000000	26795
156000000	26796
157000000	26813
158000000	26802
159000000	26767
160000000	26816
161000000	26787
162000000	26877
163000000	26872
164000000	26824
165000000	26829
166000000	26817
167000000	26860
168000000	26817
169000000	26818
170000000	26832
171000000	26772
172000000	26810
173000000	26846
174000000	26799
175000000	26778
176000000	26806
177000000	26779
178000000	26804
179000000	26787
180000000	26792
181000000	26799
182000000	26812
183000000	26742
184000000	26815
185000000	26806
186000000	26810
187000000	26810
188000000	26814
189000000	26799
190000000	26776
191000000	26789
192000000	26813
193000000	26808
194000000	26810
195000000	26816
196000000	26811
197000000	26789
198000000	26784
199000000	26820
200000000	26791
