state	posterior	prior	likelihood	skygrid
1000000	-136325.764	-21905.390	-114420.374	-7838.999
2000000	-136314.986	-21949.613	-114365.373	-7884.369
3000000	-136311.610	-21948.356	-114363.254	-7884.887
4000000	-136307.492	-21919.615	-114387.876	-7855.026
5000000	-136274.820	-21899.042	-114375.778	-7831.336
6000000	-136324.717	-21883.395	-114441.322	-7815.013
7000000	-136250.748	-21912.039	-114338.709	-7848.189
8000000	-136182.811	-21894.295	-114288.516	-7825.480
9000000	-136317.726	-21952.860	-114364.867	-7889.768
10000000	-136392.975	-21978.487	-114414.489	-7910.041
11000000	-136364.986	-21980.764	-114384.222	-7914.989
12000000	-136363.708	-21909.559	-114454.148	-7842.505
13000000	-136318.808	-21941.191	-114377.617	-7874.688
14000000	-136355.118	-21941.556	-114413.562	-7876.347
15000000	-136267.507	-21918.290	-114349.217	-7851.350
16000000	-136279.501	-21919.110	-114360.391	-7851.594
17000000	-136365.714	-21992.582	-114373.132	-7927.005
18000000	-136331.211	-21962.524	-114368.686	-7895.759
19000000	-136254.445	-21904.532	-114349.913	-7835.413
20000000	-136237.639	-21912.085	-114325.555	-7845.779
21000000	-136257.454	-21942.329	-114315.125	-7876.470
22000000	-136282.912	-21897.337	-114385.575	-7830.340
23000000	-136163.189	-21870.053	-114293.135	-7802.455
24000000	-136377.964	-21992.224	-114385.739	-7927.790
25000000	-136234.650	-21919.524	-114315.126	-7853.536
26000000	-136355.168	-21929.457	-114425.711	-7863.300
27000000	-136121.141	-21865.599	-114255.542	-7800.908
28000000	-136250.722	-21877.427	-114373.295	-7811.638
29000000	-136351.337	-21905.362	-114445.974	-7841.260
30000000	-136303.957	-21902.671	-114401.286	-7837.511
31000000	-136354.323	-21956.376	-114397.947	-7890.633
32000000	-136248.630	-21900.249	-114348.381	-7835.297
33000000	-136340.688	-21945.424	-114395.263	-7878.713
34000000	-136333.543	-21934.715	-114398.828	-7869.712
35000000	-136287.621	-21935.260	-114352.362	-7869.170
36000000	-136241.271	-21931.952	-114309.320	-7865.299
37000000	-136255.431	-21902.207	-114353.224	-7834.832
38000000	-136436.776	-21961.573	-114475.203	-7893.436
39000000	-136280.502	-21945.467	-114335.035	-7879.135
40000000	-136231.144	-21909.411	-114321.733	-7841.197
41000000	-136282.442	-21939.020	-114343.422	-7870.236
42000000	-136328.953	-21909.478	-114419.474	-7842.495
43000000	-136243.824	-21908.234	-114335.590	-7842.051
44000000	-136349.150	-21937.071	-114412.079	-7873.175
45000000	-136328.030	-21968.665	-114359.366	-7904.502
46000000	-136388.768	-21958.471	-114430.298	-7891.709
47000000	-136294.340	-21952.800	-114341.540	-7884.041
48000000	-136279.756	-21954.915	-114324.842	-7890.365
49000000	-136369.932	-22000.322	-114369.610	-7934.290
50000000	-136269.455	-21934.576	-114334.880	-7868.498
51000000	-136265.045	-21973.642	-114291.403	-7908.705
52000000	-136321.207	-21962.909	-114358.299	-7897.374
53000000	-136307.649	-21959.666	-114347.984	-7894.865
54000000	-136323.172	-21944.452	-114378.719	-7879.141
55000000	-136400.973	-22020.234	-114380.740	-7956.247
56000000	-136303.662	-21954.886	-114348.776	-7890.574
57000000	-136259.776	-21937.342	-114322.434	-7871.097
58000000	-136266.803	-21954.236	-114312.567	-7888.415
59000000	-136220.018	-21904.374	-114315.645	-7837.958
60000000	-136197.094	-21856.153	-114340.940	-7791.245
61000000	-136215.056	-21907.297	-114307.759	-7842.439
62000000	-136250.332	-21869.684	-114380.648	-7803.271
63000000	-136112.249	-21849.243	-114263.006	-7783.974
64000000	-136236.192	-21892.856	-114343.336	-7827.376
65000000	-136220.070	-21912.030	-114308.039	-7848.714
66000000	-136322.111	-21985.309	-114336.802	-7920.978
67000000	-136362.731	-21989.297	-114373.434	-7921.411
68000000	-136334.044	-21970.296	-114363.748	-7905.596
69000000	-136370.104	-22012.379	-114357.725	-7947.762
70000000	-136317.199	-21953.821	-114363.378	-7888.508
71000000	-136238.833	-21928.769	-114310.064	-7862.739
72000000	-136294.207	-21952.390	-114341.817	-7889.016
73000000	-136323.298	-21937.345	-114385.952	-7869.941
74000000	-136300.930	-21941.292	-114359.638	-7876.478
75000000	-136311.465	-21901.430	-114410.035	-7835.827
76000000	-136276.224	-21930.972	-114345.252	-7861.829
77000000	-136247.859	-21953.124	-114294.735	-7887.623
78000000	-136290.446	-21936.240	-114354.206	-7873.694
79000000	-136274.928	-21909.584	-114365.344	-7844.880
80000000	-136281.120	-21914.320	-114366.800	-7847.662
81000000	-136341.875	-21968.040	-114373.835	-7902.868
82000000	-136323.551	-21941.673	-114381.878	-7875.047
83000000	-136266.228	-21953.918	-114312.309	-7887.577
84000000	-136326.379	-21993.197	-114333.183	-7925.065
85000000	-136350.195	-21979.185	-114371.011	-7911.501
86000000	-136291.242	-21984.617	-114306.625	-7917.999
87000000	-136296.404	-21954.263	-114342.140	-7890.757
88000000	-136297.266	-21965.448	-114331.818	-7897.504
89000000	-136293.542	-21984.082	-114309.460	-7916.209
90000000	-136416.221	-22044.137	-114372.085	-7978.779
91000000	-136379.184	-22015.470	-114363.715	-7952.067
92000000	-136329.632	-21947.722	-114381.910	-7881.186
93000000	-136270.133	-21958.176	-114311.957	-7892.259
94000000	-136184.518	-21805.110	-114379.408	-7736.558
95000000	-136272.012	-21931.536	-114340.476	-7864.069
96000000	-136238.546	-21918.543	-114320.003	-7853.018
97000000	-136279.083	-21883.425	-114395.658	-7818.441
98000000	-136251.222	-21934.075	-114317.146	-7866.847
99000000	-136254.840	-21915.311	-114339.530	-7850.744
100000000	-136337.907	-21924.636	-114413.272	-7858.817
101000000	-136297.430	-21895.843	-114401.586	-7830.445
102000000	-136228.516	-21886.514	-114342.001	-7824.517
103000000	-136259.987	-21941.789	-114318.198	-7874.860
104000000	-136451.823	-22007.262	-114444.561	-7941.647
105000000	-136303.697	-21968.024	-114335.673	-7901.790
106000000	-136287.483	-21965.898	-114321.585	-7900.724
107000000	-136334.845	-21983.943	-114350.902	-7917.938
108000000	-136323.025	-21930.698	-114392.326	-7862.478
109000000	-136285.200	-21932.200	-114353.001	-7867.190
110000000	-136210.836	-21884.651	-114326.185	-7819.153
111000000	-136225.077	-21965.944	-114259.134	-7898.698
112000000	-136262.162	-21938.959	-114323.203	-7874.911
113000000	-136349.746	-21918.533	-114431.213	-7854.414
114000000	-136275.710	-21884.533	-114391.177	-7819.110
115000000	-136278.607	-21951.314	-114327.293	-7885.372
116000000	-136249.586	-21944.821	-114304.765	-7880.101
117000000	-136124.980	-21835.398	-114289.582	-7767.834
118000000	-136280.524	-21952.102	-114328.422	-7886.875
119000000	-136290.954	-21882.963	-114407.990	-7815.129
120000000	-136341.799	-21988.447	-114353.352	-7921.085
121000000	-136308.561	-21934.998	-114373.563	-7869.310
122000000	-136306.778	-22004.695	-114302.083	-7938.290
123000000	-136274.867	-21952.590	-114322.277	-7885.302
124000000	-136296.906	-21917.445	-114379.460	-7851.250
125000000	-136278.715	-21930.259	-114348.456	-7862.236
126000000	-136351.604	-21913.069	-114438.535	-7843.356
127000000	-136399.018	-21990.858	-114408.160	-7928.132
128000000	-136365.767	-21983.789	-114381.978	-7918.755
129000000	-136336.014	-21935.408	-114400.606	-7868.569
130000000	-136370.848	-22005.934	-114364.914	-7939.966
131000000	-136336.361	-21954.340	-114382.021	-7888.218
132000000	-136349.433	-21975.897	-114373.536	-7907.357
133000000	-136290.077	-21992.698	-114297.378	-7923.937
134000000	-136405.371	-22030.630	-114374.741	-7962.601
135000000	-136351.608	-21969.125	-114382.484	-7902.558
136000000	-136313.809	-21948.816	-114364.993	-7883.369
137000000	-136390.057	-22049.386	-114340.670	-7984.492
138000000	-136349.595	-21999.791	-114349.804	-7932.691
139000000	-136301.066	-22017.440	-114283.626	-7948.216
140000000	-136322.139	-21996.202	-114325.937	-7928.157
141000000	-136437.229	-22044.544	-114392.685	-7982.806
142000000	-136328.743	-22018.689	-114310.054	-7953.457
143000000	-136398.928	-21997.171	-114401.757	-7931.484
144000000	-136303.913	-22007.741	-114296.172	-7942.373
145000000	-136358.307	-22019.817	-114338.490	-7954.862
146000000	-136321.703	-21939.721	-114381.982	-7870.928
147000000	-136254.227	-21951.455	-114302.772	-7886.244
148000000	-136259.037	-21923.214	-114335.823	-7858.141
149000000	-136262.967	-21935.890	-114327.078	-7872.300
150000000	-136304.234	-21956.723	-114347.510	-7892.739
151000000	-136331.152	-21945.565	-114385.588	-7880.599
152000000	-136235.065	-21905.545	-114329.521	-7836.227
153000000	-136343.613	-21922.554	-114421.059	-7854.076
154000000	-136265.011	-21925.983	-114339.027	-7861.955
155000000	-136258.245	-21910.511	-114347.733	-7842.995
156000000	-136301.220	-21981.309	-114319.912	-7913.679
157000000	-136264.306	-21971.347	-114292.959	-7907.264
158000000	-136331.622	-21930.693	-114400.929	-7865.076
159000000	-136264.339	-21948.179	-114316.161	-7882.975
160000000	-136247.244	-21997.887	-114249.358	-7928.966
161000000	-136357.904	-21951.149	-114406.755	-7885.034
162000000	-136239.713	-21921.363	-114318.350	-7854.588
163000000	-136235.640	-21933.469	-114302.171	-7869.407
164000000	-136266.138	-21888.487	-114377.651	-7823.477
165000000	-136322.483	-22011.768	-114310.715	-7943.787
166000000	-136251.893	-21942.032	-114309.861	-7877.287
167000000	-136299.639	-21983.901	-114315.738	-7916.867
168000000	-136317.118	-21993.253	-114323.864	-7925.901
169000000	-136384.324	-22018.704	-114365.619	-7952.290
170000000	-136311.748	-21981.873	-114329.875	-7918.478
171000000	-136335.741	-21970.838	-114364.903	-7903.076
172000000	-136350.491	-21972.230	-114378.261	-7907.699
173000000	-136322.786	-21999.330	-114323.457	-7932.750
