state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	11.614	11.378	11.670	12.611	11.891	12.081	11.612	12.025	12.488	12.981	12.213	11.685	11.649	11.314	10.384	9.437	8.594	8.608	7.880	7.305	6.992	6.617	5.760	5.672	5.445	5.422	4.949	4.669	4.702	4.855	4.450	4.409	4.540	4.463	4.198	4.026	3.793	3.520	2.554	2.984	3.070	2.944	3.047	3.553	3.185	2.185	2.099	1.861	1.660	1.064
2000000	10.097	10.660	10.560	11.472	11.338	12.698	12.426	12.276	12.164	12.021	12.359	12.520	12.797	11.346	11.024	9.163	9.093	8.307	8.260	7.436	7.307	6.643	6.407	5.872	5.960	5.006	4.869	5.365	5.217	4.544	4.413	4.454	4.923	5.248	4.050	4.179	4.375	3.705	2.641	2.564	2.026	1.965	1.722	2.271	2.060	2.174	2.075	1.696	0.741	1.154
3000000	12.738	11.523	11.525	11.086	11.987	12.534	11.953	11.997	12.188	11.717	11.533	11.957	12.256	11.719	10.296	8.749	8.825	8.453	7.423	7.217	6.891	6.588	5.594	5.568	5.847	5.021	4.850	4.876	5.076	4.973	4.048	4.514	4.348	3.764	3.669	3.111	3.126	2.281	1.299	1.618	2.143	1.653	2.156	2.235	2.188	3.049	3.194	3.634	3.936	4.056
4000000	13.375	13.399	13.169	11.814	11.129	11.916	11.376	12.150	13.246	12.127	11.959	12.866	12.590	11.393	10.711	10.714	8.654	8.248	7.693	7.468	6.708	6.689	6.346	5.394	5.112	5.545	5.789	5.205	5.275	6.876	6.401	5.591	4.661	4.286	4.225	3.996	3.285	3.060	1.902	1.837	1.379	1.614	1.209	1.272	0.796	0.759	0.900	0.966	-0.194	-0.690
5000000	11.987	13.522	13.228	11.199	12.690	12.018	11.792	11.727	11.989	12.480	13.173	12.253	11.551	10.892	10.399	9.914	9.340	8.376	7.728	7.726	6.823	6.782	6.406	6.035	5.166	5.883	4.926	4.841	5.724	4.843	5.161	4.763	4.214	3.926	4.351	4.152	3.863	3.687	3.641	3.588	2.951	2.267	0.140	-0.322	-0.806	-1.238	-2.217	-2.596	-2.580	-1.808
6000000	10.556	10.609	10.979	11.784	12.349	12.302	11.804	11.682	12.385	12.901	12.070	11.685	11.392	11.803	10.833	10.054	8.885	8.704	7.949	7.737	7.378	6.877	6.751	6.058	5.408	5.935	4.989	5.720	5.197	5.211	5.957	6.093	4.655	4.285	4.581	4.749	4.610	3.791	2.582	3.161	2.689	1.496	1.547	1.158	1.847	2.272	2.481	2.128	2.606	2.903
7000000	12.561	12.588	12.684	12.603	12.733	12.189	11.602	11.977	13.658	13.404	13.089	13.169	12.204	11.811	12.044	10.992	9.077	8.473	8.604	7.869	7.748	7.268	6.803	6.837	5.866	5.774	5.151	5.606	5.132	5.418	5.110	4.907	5.126	4.554	4.108	3.889	3.953	3.908	3.439	3.182	2.614	1.672	2.700	1.904	1.615	2.085	1.388	1.257	1.362	0.942
8000000	13.592	13.928	14.020	11.861	11.315	12.277	12.403	12.375	12.338	11.852	11.959	11.843	11.652	12.340	11.298	10.591	9.550	8.851	8.623	8.185	7.552	7.314	6.679	6.727	5.883	6.355	5.778	5.367	4.714	5.796	5.080	5.466	5.171	5.491	4.571	4.210	4.612	4.143	4.686	4.151	4.246	3.801	3.799	2.873	2.110	1.068	0.296	-0.084	-0.446	-0.787
9000000	12.791	11.780	11.574	11.507	11.997	11.815	11.705	12.764	11.911	12.799	12.504	12.102	12.061	12.239	11.224	10.057	9.213	8.981	8.010	8.416	7.457	7.142	6.531	6.324	6.446	5.467	5.499	5.265	5.058	5.046	4.382	4.009	3.795	3.718	4.069	3.920	4.225	3.775	2.994	2.280	1.890	-0.150	-0.057	-1.769	-2.591	-2.463	-2.622	-2.439	-2.413	-2.787
10000000	10.607	11.785	11.717	12.761	12.449	11.792	11.419	12.643	12.899	12.292	12.349	11.800	12.056	12.102	10.792	10.035	9.400	8.227	8.905	7.445	7.243	6.698	6.407	6.149	5.224	5.617	5.423	5.416	5.278	5.917	4.890	4.565	5.380	3.738	4.900	4.569	4.973	5.123	4.460	4.791	3.402	2.350	2.088	2.644	2.619	3.796	2.166	1.578	1.294	0.983
11000000	10.910	12.003	11.914	11.954	12.977	12.104	10.969	11.690	12.072	11.873	13.117	12.338	12.016	11.087	10.339	9.748	9.438	8.417	8.654	7.727	7.899	6.865	6.893	6.152	6.057	5.577	5.523	5.100	4.878	5.030	4.569	4.690	4.478	4.421	4.932	4.178	4.320	4.217	3.841	2.485	2.177	1.694	2.016	0.432	0.105	-0.058	-0.804	-0.477	0.138	-0.106
12000000	12.352	11.578	11.776	11.407	11.996	11.908	12.330	12.443	11.983	12.200	12.237	12.263	11.197	11.220	11.210	10.727	8.858	8.345	8.547	7.846	7.526	7.222	6.960	6.295	5.639	5.950	5.524	5.221	4.703	4.530	4.755	5.877	4.984	4.093	4.339	4.527	4.615	4.488	3.396	3.576	2.547	2.149	0.944	1.310	2.508	1.774	1.571	1.205	0.924	0.429
