state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
16000000	0.6941	2.3569	0.2863	0.4481	1.7078	0.5068	0.5847	0.4066	0.2010	0.1611	0.2313	3.1948E-3	7.1393E-4	3.1614E-3	0.2246	1.2481E-2	4.307	80.391	28598.299
17000000	0.6600	2.3205	0.2939	0.4384	1.7867	0.5006	0.6068	0.4185	0.1907	0.1611	0.2297	3.2173E-3	7.2392E-4	3.2145E-3	0.2274	-9.7817E-3	2.361	78.325	27976.717
18000000	0.6649	2.3184	0.2911	0.4734	1.7508	0.5014	0.5932	0.4193	0.1922	0.1580	0.2305	3.1961E-3	6.5482E-4	3.2017E-3	0.2054	-2.0716E-3	3.255	75.785	28095.395
19000000	0.7072	2.3538	0.2900	0.4380	1.7279	0.4831	0.6044	0.4135	0.1895	0.1617	0.2353	3.2241E-3	7.3574E-4	3.2307E-3	0.2256	1.7503E-2	3.553	82.929	27718.819
20000000	0.6860	2.3334	0.3095	0.4244	1.7406	0.5061	0.6128	0.4144	0.1985	0.1614	0.2257	3.3124E-3	7.5193E-4	3.3539E-3	0.2309	3.1278E-2	5.022	79.183	27606.921
21000000	0.7003	2.2821	0.2975	0.4177	1.7859	0.5166	0.6149	0.4174	0.1888	0.1664	0.2273	3.2754E-3	7.2102E-4	3.2686E-3	0.2266	4.7654E-3	2.383	76.501	27958.850
22000000	0.6890	2.3694	0.2977	0.4371	1.7125	0.4942	0.6218	0.4056	0.1958	0.1624	0.2361	3.2933E-3	7.2267E-4	3.3069E-3	0.2206	3.1848E-2	2.457	77.868	27163.779
23000000	0.7062	2.3743	0.2814	0.4291	1.7140	0.4948	0.6023	0.4056	0.1965	0.1595	0.2384	3.3092E-3	7.4746E-4	3.2756E-3	0.2181	1.735E-2	3.068	75.144	27400.229
24000000	0.6861	2.3693	0.3033	0.4302	1.7033	0.5078	0.5944	0.4090	0.1975	0.1580	0.2355	3.3186E-3	7.4121E-4	3.2828E-3	0.2212	1.0651E-2	3.989	72.849	27202.930
25000000	0.7046	2.3088	0.2900	0.4300	1.7680	0.4985	0.5911	0.4138	0.1905	0.1637	0.2320	3.2816E-3	6.8687E-4	3.2478E-3	0.2146	-1.1638E-2	1.483	75.331	27424.165
26000000	0.7067	2.3231	0.2765	0.4608	1.7009	0.5319	0.5940	0.4172	0.1943	0.1551	0.2335	3.2441E-3	6.606E-4	3.2288E-3	0.2061	5.738E-2	3.970	77.709	27778.475
27000000	0.6745	2.3518	0.2945	0.4386	1.7154	0.5251	0.6055	0.4168	0.1965	0.1562	0.2305	3.2039E-3	7.3562E-4	3.1951E-3	0.2326	3.5226E-2	8.677	75.839	27502.121
28000000	0.6827	2.3913	0.2903	0.4376	1.6772	0.5210	0.5994	0.4076	0.1958	0.1582	0.2384	3.3052E-3	6.9146E-4	3.2786E-3	0.2046	3.3206E-2	4.210	76.798	27684.418
29000000	0.6795	2.3961	0.2865	0.4481	1.6786	0.5113	0.6069	0.4120	0.1956	0.1549	0.2375	3.2793E-3	7.4097E-4	3.2359E-3	0.2215	1.9034E-3	2.942	78.911	27923.214
30000000	0.6805	2.3174	0.2979	0.4444	1.7537	0.5061	0.6126	0.4155	0.1931	0.1609	0.2305	3.0727E-3	7.1012E-4	3.0668E-3	0.2342	2.0796E-2	2.861	83.478	29285.835
31000000	0.6787	2.3914	0.2956	0.4233	1.6955	0.5155	0.6021	0.4105	0.1947	0.1588	0.2359	2.985E-3	6.631E-4	2.9778E-3	0.2167	-5.9288E-3	0.697	82.119	30168.797
32000000	0.6844	2.3614	0.2855	0.4714	1.7102	0.4871	0.5960	0.4129	0.1937	0.1556	0.2378	2.9601E-3	6.2315E-4	2.9518E-3	0.2128	-2.953E-2	3.305	87.157	30034.503
33000000	0.6971	2.2807	0.2709	0.4643	1.7491	0.5379	0.5944	0.4249	0.1851	0.1586	0.2313	3.0785E-3	7.5729E-4	3.0824E-3	0.2482	7.1573E-3	3.343	82.036	29128.403
34000000	0.6780	2.2805	0.2983	0.4654	1.7753	0.5025	0.5940	0.4195	0.1930	0.1597	0.2277	2.9531E-3	6.2252E-4	2.9478E-3	0.2132	3.5508E-3	3.789	77.630	30220.004
35000000	0.6928	2.3353	0.2936	0.4839	1.7018	0.4925	0.6167	0.4123	0.1948	0.1577	0.2353	3.0316E-3	6.7804E-4	3.0213E-3	0.2311	-2.2951E-3	5.316	81.518	29288.008
36000000	0.6887	2.3232	0.2937	0.4589	1.7518	0.4838	0.6081	0.4152	0.1855	0.1626	0.2367	3.0997E-3	7.5975E-4	3.0857E-3	0.2439	3.4484E-2	3.926	84.673	29199.417
37000000	0.6705	2.3544	0.2994	0.4422	1.7285	0.5050	0.6000	0.4096	0.1945	0.1603	0.2356	3.042E-3	7.179E-4	3.017E-3	0.2288	-3.6622E-2	2.240	79.471	30081.141
38000000	0.6703	2.3632	0.2868	0.4465	1.6890	0.5442	0.5953	0.4124	0.1949	0.1573	0.2354	3.0314E-3	6.8375E-4	3.0073E-3	0.2247	5.8483E-2	2.483	83.692	29519.365
39000000	0.6914	2.2949	0.2862	0.4374	1.7552	0.5349	0.5995	0.4085	0.1972	0.1622	0.2321	2.9834E-3	6.471E-4	3.0191E-3	0.2137	6.9496E-2	4.839	84.330	29845.970
40000000	0.7002	2.3449	0.2803	0.4493	1.7061	0.5193	0.6069	0.4138	0.1900	0.1587	0.2375	2.9926E-3	6.5928E-4	2.9936E-3	0.2244	-1.439E-2	2.916	80.339	29948.237
41000000	0.6812	2.3620	0.2838	0.4683	1.7179	0.4867	0.6112	0.4179	0.1894	0.1580	0.2346	3.2012E-3	7.2516E-4	3.1432E-3	0.2288	3.5017E-3	2.996	75.333	28272.985
42000000	0.7006	2.3192	0.2796	0.4423	1.7597	0.4985	0.6074	0.4178	0.1908	0.1588	0.2327	3.197E-3	7.7675E-4	3.1798E-3	0.2390	9.3203E-3	2.573	84.377	28169.943
43000000	0.6899	2.3557	0.2931	0.4328	1.6923	0.5361	0.6170	0.4013	0.1992	0.1592	0.2403	3.2523E-3	7.6631E-4	3.2025E-3	0.2272	-3.5103E-2	2.876	77.386	28086.099
44000000	0.7021	2.4331	0.2771	0.4224	1.6757	0.4896	0.6243	0.3985	0.1973	0.1574	0.2468	3.2747E-3	7.4669E-4	3.3012E-3	0.2302	4.4284E-3	2.193	77.916	27526.413
45000000	0.7267	2.3165	0.2991	0.4246	1.7461	0.4869	0.6168	0.4065	0.1894	0.1677	0.2364	3.1295E-3	6.9226E-4	3.153E-3	0.2202	-2.6761E-2	5.818	76.066	28635.450
46000000	0.6928	2.3550	0.3103	0.4339	1.7149	0.4931	0.6133	0.4072	0.1947	0.1616	0.2365	3.1536E-3	6.804E-4	3.1496E-3	0.2151	-3.447E-3	2.428	79.585	28650.765
47000000	0.6958	2.3913	0.2937	0.4159	1.6994	0.5040	0.6035	0.3978	0.1995	0.1626	0.2401	2.969E-3	6.8003E-4	2.9944E-3	0.2285	6.3497E-3	2.269	84.312	30051.814
48000000	0.6789	2.3758	0.2940	0.4649	1.6877	0.4986	0.5992	0.4003	0.2010	0.1599	0.2388	3.0107E-3	6.8071E-4	2.9942E-3	0.2282	7.4984E-3	2.795	79.375	30111.680
49000000	0.6806	2.3107	0.2997	0.4486	1.7204	0.5400	0.6032	0.4069	0.1988	0.1649	0.2294	2.9458E-3	6.7812E-4	2.9358E-3	0.2315	9.9764E-3	4.617	84.657	30491.646
50000000	0.7035	2.3531	0.2912	0.4283	1.6909	0.5331	0.5817	0.4047	0.1964	0.1602	0.2387	3.0134E-3	6.3682E-4	3.0114E-3	0.2148	-1.2607E-2	2.461	81.699	29706.593
51000000	0.6855	2.3474	0.2966	0.4412	1.7314	0.4978	0.5952	0.4110	0.1895	0.1632	0.2363	3.2199E-3	7.2839E-4	3.2164E-3	0.2256	-1.2695E-3	7.044	79.985	27975.777
52000000	0.7086	2.3756	0.2980	0.4604	1.6618	0.4956	0.5996	0.4059	0.1942	0.1590	0.2410	3.0789E-3	7.1137E-4	3.0604E-3	0.2328	4.3232E-2	3.140	81.055	29334.668
53000000	0.7384	2.3503	0.2863	0.4259	1.6997	0.4993	0.6062	0.4047	0.1962	0.1628	0.2363	3.0293E-3	7.2863E-4	3.023E-3	0.2353	2.8619E-2	2.658	84.900	29696.857
54000000	0.7018	2.3060	0.3008	0.4368	1.7632	0.4915	0.6101	0.4069	0.1934	0.1652	0.2346	2.8815E-3	6.8144E-4	2.8926E-3	0.2358	4.5954E-2	2.588	84.652	31300.146
55000000	0.6923	2.2938	0.2877	0.4178	1.7779	0.5306	0.6106	0.4166	0.1955	0.1619	0.2259	2.8918E-3	6.1525E-4	2.9173E-3	0.2145	6.0439E-2	2.962	89.717	30869.055
56000000	0.6651	2.3869	0.2927	0.4358	1.7029	0.5165	0.6065	0.4076	0.1972	0.1615	0.2337	3.0189E-3	6.5483E-4	2.9978E-3	0.2210	2.1619E-2	3.777	81.856	30051.959
57000000	0.6965	2.3206	0.2840	0.4269	1.7771	0.4949	0.6056	0.4110	0.1938	0.1651	0.2302	3.0796E-3	7.2334E-4	3.0846E-3	0.2341	3.0921E-2	3.587	78.421	29513.626
58000000	0.6925	2.3202	0.2941	0.4609	1.7108	0.5214	0.6096	0.4099	0.1962	0.1585	0.2354	3.0918E-3	7.1019E-4	3.074E-3	0.2237	-3.0026E-2	2.792	76.605	29212.032
59000000	0.6562	2.3744	0.2917	0.4524	1.7100	0.5154	0.5990	0.4192	0.1947	0.1552	0.2309	3.1634E-3	6.6301E-4	3.1789E-3	0.2104	4.8649E-2	2.140	77.947	28262.549
60000000	0.6748	2.3501	0.2831	0.4267	1.7222	0.5432	0.6030	0.4095	0.1973	0.1592	0.2340	3.1E-3	6.1084E-4	3.116E-3	0.2063	1.9531E-2	2.449	82.244	28771.355
61000000	0.7049	2.3340	0.2824	0.4506	1.7293	0.4989	0.6007	0.4184	0.1942	0.1557	0.2318	3.1637E-3	6.7046E-4	3.1744E-3	0.2167	1.9071E-2	2.818	79.404	28094.067
62000000	0.6709	2.2955	0.2992	0.4293	1.7831	0.5219	0.5809	0.4216	0.1921	0.1579	0.2284	3.3284E-3	7.1859E-4	3.3027E-3	0.2183	2.0444E-2	2.721	73.054	26741.312
63000000	0.7003	2.3601	0.2768	0.4376	1.7152	0.5101	0.6010	0.4112	0.1903	0.1579	0.2406	3.4705E-3	8.146E-4	3.4324E-3	0.2407	1.9855E-2	5.090	71.074	26326.400
64000000	0.6876	2.4023	0.2992	0.4294	1.6674	0.5140	0.6086	0.4051	0.1996	0.1589	0.2364	3.3756E-3	7.8534E-4	3.3422E-3	0.2376	-1.1989E-2	1.615	80.081	27103.336
65000000	0.6845	2.3215	0.2818	0.4421	1.7408	0.5293	0.6106	0.4128	0.1914	0.1568	0.2390	3.1492E-3	6.9321E-4	3.1586E-3	0.2216	-9.1319E-3	1.345	76.313	28153.542
66000000	0.6933	2.3562	0.2877	0.4279	1.7379	0.4971	0.6098	0.4123	0.1935	0.1549	0.2394	3.1434E-3	6.798E-4	3.1336E-3	0.2217	-1.5708E-3	3.585	73.683	28222.322
67000000	0.6775	2.2994	0.2858	0.4741	1.7748	0.4883	0.6027	0.4184	0.1925	0.1600	0.2291	3.249E-3	6.9297E-4	3.2724E-3	0.2208	1.0622E-2	2.955	85.724	27595.815
68000000	0.6872	2.3062	0.2884	0.4486	1.7637	0.5060	0.6217	0.4118	0.1931	0.1586	0.2365	3.4401E-3	8.0419E-4	3.4071E-3	0.2385	1.3566E-2	4.258	72.403	26353.297
69000000	0.6704	2.3097	0.2732	0.4456	1.7604	0.5407	0.6221	0.4160	0.1993	0.1555	0.2291	3.1137E-3	6.7539E-4	3.1434E-3	0.2187	4.3757E-2	0.698	76.092	28127.939
70000000	0.6626	2.2961	0.2766	0.4682	1.7660	0.5305	0.5959	0.4180	0.1932	0.1564	0.2324	3.2554E-3	7.2745E-4	3.2383E-3	0.2204	-8.6222E-3	1.762	73.915	27296.975
71000000	0.6818	2.3189	0.2891	0.4592	1.7549	0.4960	0.6106	0.4115	0.1906	0.1600	0.2379	3.2249E-3	7.1811E-4	3.2006E-3	0.2297	-5.8601E-2	3.991	77.038	28366.874
72000000	0.6566	2.3789	0.2896	0.4907	1.7110	0.4731	0.5971	0.4125	0.1958	0.1530	0.2387	3.1366E-3	7.2678E-4	3.1153E-3	0.2355	1.131E-2	1.877	88.304	28820.670
73000000	0.6627	2.3707	0.2890	0.4464	1.7049	0.5262	0.5949	0.4080	0.1977	0.1548	0.2395	3.1315E-3	7.4387E-4	3.0964E-3	0.2415	1.5084E-2	2.104	78.069	29109.649
74000000	0.6666	2.3626	0.2691	0.4517	1.6930	0.5570	0.6049	0.4112	0.1985	0.1523	0.2380	3.121E-3	7.5301E-4	3.1449E-3	0.2421	-1.5098E-2	4.198	83.752	28676.751
75000000	0.6917	2.3741	0.2979	0.4586	1.6819	0.4958	0.6066	0.4071	0.1988	0.1590	0.2351	2.8685E-3	6.985E-4	2.8917E-3	0.2403	6.0115E-3	4.628	85.680	30919.006
76000000	0.6503	2.3603	0.3026	0.4439	1.7175	0.5254	0.6052	0.4167	0.2009	0.1547	0.2277	2.874E-3	6.3455E-4	2.8586E-3	0.2226	1.3932E-2	3.252	83.709	31226.850
77000000	0.6644	2.2979	0.2928	0.4426	1.7698	0.5324	0.5969	0.4223	0.1942	0.1572	0.2263	2.8233E-3	5.7148E-4	2.8543E-3	0.2072	7.905E-3	1.847	91.418	31401.909
78000000	0.6797	2.3098	0.2900	0.4333	1.7686	0.5186	0.6232	0.4177	0.1933	0.1592	0.2299	2.837E-3	5.9788E-4	2.831E-3	0.2174	3.444E-2	2.005	89.826	31717.752
79000000	0.6856	2.3318	0.3008	0.4603	1.7349	0.4866	0.6078	0.4138	0.1942	0.1604	0.2315	2.7891E-3	6.265E-4	2.7841E-3	0.2263	-1.8123E-2	3.689	87.397	32277.621
80000000	0.7025	2.3779	0.2947	0.4156	1.6908	0.5184	0.6163	0.4000	0.1957	0.1628	0.2415	2.7757E-3	5.953E-4	2.7367E-3	0.2152	3.2177E-2	1.270	88.653	32520.600
81000000	0.6864	2.3223	0.2960	0.4265	1.7548	0.5140	0.6295	0.4153	0.1949	0.1614	0.2284	2.9548E-3	5.7726E-4	2.9448E-3	0.2000	3.729E-2	5.238	89.253	30954.495
82000000	0.6826	2.3678	0.2878	0.4345	1.7275	0.4999	0.6148	0.4071	0.1945	0.1597	0.2387	2.9699E-3	6.6694E-4	2.9162E-3	0.2216	1.1939E-2	3.661	81.273	30751.106
83000000	0.6772	2.3802	0.3154	0.4222	1.7252	0.4798	0.6112	0.4093	0.1965	0.1633	0.2308	2.9778E-3	6.8944E-4	2.9699E-3	0.2370	3.0593E-2	2.298	82.241	30245.376
84000000	0.6812	2.2835	0.2851	0.4322	1.8116	0.5064	0.6152	0.4197	0.1898	0.1628	0.2276	3.0331E-3	7.6184E-4	3.0394E-3	0.2502	1.6386E-2	2.975	77.394	29701.263
85000000	0.6919	2.3271	0.2962	0.3975	1.7427	0.5446	0.6142	0.4137	0.1953	0.1571	0.2339	2.9963E-3	6.9003E-4	2.9993E-3	0.2342	1.3241E-2	2.770	81.468	29689.802
86000000	0.7107	2.2814	0.2848	0.4364	1.7749	0.5119	0.5960	0.4135	0.1917	0.1631	0.2318	3.1242E-3	6.8585E-4	3.1018E-3	0.2207	1.8996E-2	4.109	81.251	28854.782
87000000	0.6956	2.3531	0.2920	0.4293	1.7418	0.4881	0.6219	0.4034	0.1965	0.1640	0.2361	3.1185E-3	6.8698E-4	3.1179E-3	0.2225	-2.7018E-2	3.458	81.187	29308.372
88000000	0.6759	2.3515	0.2984	0.4467	1.7220	0.5056	0.6098	0.4111	0.1983	0.1591	0.2315	3.2087E-3	7.6887E-4	3.1733E-3	0.2401	4.9789E-2	2.440	77.398	28229.578
89000000	0.7058	2.2982	0.2758	0.4512	1.7550	0.5140	0.6135	0.4174	0.1911	0.1633	0.2283	3.1831E-3	6.8821E-4	3.2072E-3	0.2211	-3.1247E-2	2.062	78.469	28040.922
90000000	0.7061	2.3882	0.2727	0.4629	1.6709	0.4992	0.6128	0.4083	0.1934	0.1551	0.2433	3.1729E-3	7.12E-4	3.2099E-3	0.2244	-7.3053E-3	1.824	77.750	28151.687
91000000	0.6877	2.3668	0.2908	0.4463	1.6910	0.5174	0.6073	0.4022	0.1974	0.1610	0.2395	3.0903E-3	7.1855E-4	3.1073E-3	0.2289	4.941E-2	4.148	82.525	28750.562
92000000	0.6985	2.4137	0.2862	0.4407	1.6619	0.4990	0.6112	0.4029	0.1958	0.1595	0.2418	3.1413E-3	7.3261E-4	3.0955E-3	0.2347	3.4346E-2	4.654	84.262	29365.742
93000000	0.6845	2.3656	0.2799	0.4388	1.7209	0.5103	0.6024	0.4061	0.1963	0.1622	0.2354	3.1981E-3	7.2614E-4	3.1721E-3	0.2316	2.8315E-2	2.596	75.586	28791.218
94000000	0.6880	2.3615	0.2706	0.4387	1.7280	0.5132	0.6246	0.4064	0.1950	0.1588	0.2399	3.1662E-3	7.2711E-4	3.1582E-3	0.2263	1.1914E-2	3.152	79.942	28712.854
95000000	0.6751	2.3480	0.2928	0.4300	1.7450	0.5091	0.6029	0.4072	0.1962	0.1606	0.2361	3.1575E-3	7.8165E-4	3.1236E-3	0.2461	-3.3194E-2	2.045	82.869	28957.618
96000000	0.6836	2.4007	0.2895	0.4724	1.6422	0.5116	0.6156	0.4022	0.1944	0.1571	0.2463	2.9873E-3	6.4886E-4	3.0291E-3	0.2199	-2.4312E-2	4.880	81.073	29533.762
97000000	0.6863	2.3300	0.2845	0.4533	1.7428	0.5031	0.5997	0.4143	0.1907	0.1588	0.2361	3.2032E-3	7.1707E-4	3.1952E-3	0.2232	2.5078E-2	1.778	79.226	28058.654
98000000	0.6786	2.3712	0.2734	0.4506	1.7108	0.5154	0.5925	0.4096	0.1966	0.1589	0.2349	3.0741E-3	7.9181E-4	3.0711E-3	0.2564	-1.1666E-2	2.746	82.363	29062.970
99000000	0.6772	2.4027	0.2774	0.4393	1.6830	0.5203	0.5968	0.4115	0.1945	0.1525	0.2415	3.0991E-3	7.309E-4	3.0938E-3	0.2285	3.1297E-2	3.335	80.309	28739.359
100000000	0.6744	2.3063	0.2876	0.4473	1.7649	0.5194	0.6089	0.4164	0.1928	0.1627	0.2282	3.2057E-3	7.7628E-4	3.1653E-3	0.2379	2.1967E-2	2.234	80.073	28517.553
101000000	0.6789	2.3749	0.2922	0.4322	1.7094	0.5124	0.6037	0.4123	0.1990	0.1556	0.2331	3.2602E-3	7.4394E-4	3.2532E-3	0.2247	5.0114E-2	1.214	77.876	27368.012
102000000	0.6821	2.2744	0.2824	0.4281	1.7788	0.5542	0.5919	0.4237	0.1889	0.1595	0.2279	3.3441E-3	8.1912E-4	3.3218E-3	0.2492	1.969E-3	4.980	74.156	26966.175
103000000	0.7037	2.3515	0.2902	0.4176	1.7236	0.5134	0.6179	0.4026	0.1931	0.1667	0.2375	3.3015E-3	6.9363E-4	3.3008E-3	0.2112	1.5345E-2	2.842	75.578	27676.196
104000000	0.6836	2.3741	0.2888	0.4395	1.6993	0.5146	0.6043	0.4069	0.1980	0.1582	0.2369	3.1674E-3	6.3881E-4	3.2118E-3	0.2081	-1.2197E-2	3.355	80.822	27875.416
105000000	0.6913	2.4353	0.2868	0.4472	1.6480	0.4913	0.5958	0.3998	0.2011	0.1556	0.2434	3.2789E-3	7.3094E-4	3.2662E-3	0.2229	-7.8022E-4	3.058	73.706	27653.236
106000000	0.6756	2.3557	0.3058	0.4007	1.7472	0.5151	0.6134	0.4001	0.1997	0.1630	0.2372	3.3371E-3	7.8545E-4	3.3385E-3	0.2352	2.891E-2	1.473	73.948	27043.931
107000000	0.7120	2.3076	0.2866	0.4409	1.7583	0.4945	0.5949	0.4145	0.1920	0.1600	0.2335	3.3677E-3	7.5074E-4	3.3444E-3	0.2261	5.0603E-2	1.249	69.971	26891.477
108000000	0.6921	2.3247	0.2909	0.4547	1.7184	0.5194	0.6114	0.4179	0.1900	0.1561	0.2361	3.3199E-3	7.3803E-4	3.2974E-3	0.2165	3.1712E-2	1.790	74.580	27062.412
109000000	0.6880	2.3917	0.2819	0.4338	1.7055	0.4991	0.5944	0.4076	0.1964	0.1577	0.2382	3.3522E-3	7.7193E-4	3.3481E-3	0.2371	-1.7307E-2	3.185	71.100	26983.387
110000000	0.6947	2.3504	0.2937	0.4251	1.7387	0.4973	0.6100	0.4118	0.1920	0.1619	0.2342	3.2553E-3	7.7506E-4	3.2032E-3	0.2355	1.4051E-2	1.338	76.862	27958.628
111000000	0.6874	2.3856	0.2799	0.4193	1.7127	0.5152	0.6169	0.4079	0.1960	0.1581	0.2380	3.1797E-3	7.6629E-4	3.1525E-3	0.2372	6.4036E-3	3.048	78.932	28319.522
112000000	0.6836	2.3301	0.3009	0.4439	1.7580	0.4834	0.6065	0.4147	0.1908	0.1644	0.2302	3.1706E-3	7.6076E-4	3.1792E-3	0.2401	3.1048E-3	2.161	78.078	28788.687
113000000	0.6600	2.4123	0.2986	0.4190	1.6970	0.5130	0.6086	0.4058	0.2022	0.1593	0.2327	3.2019E-3	7.1095E-4	3.1856E-3	0.2285	-4.9832E-3	2.751	80.497	28642.280
114000000	0.6886	2.2718	0.2856	0.4793	1.7718	0.5028	0.6232	0.4108	0.1896	0.1615	0.2381	3.1714E-3	7.3982E-4	3.1805E-3	0.2378	1.4663E-2	3.733	77.885	27963.408
115000000	0.6982	2.4236	0.2780	0.4539	1.6682	0.4781	0.6213	0.3991	0.1983	0.1581	0.2444	3.1888E-3	8.1613E-4	3.1896E-3	0.2480	4.9896E-2	3.074	81.525	28283.399
116000000	0.6960	2.3569	0.2915	0.4621	1.7033	0.4903	0.6109	0.4092	0.1960	0.1614	0.2335	3.1229E-3	7.3241E-4	3.114E-3	0.2378	-1.2392E-2	2.695	80.857	29164.287
117000000	0.7026	2.3715	0.2926	0.4314	1.7109	0.4910	0.6155	0.4052	0.1935	0.1648	0.2365	3.0965E-3	7.0521E-4	3.0781E-3	0.2278	9.7275E-3	2.457	87.500	29366.359
118000000	0.7272	2.3558	0.2907	0.4166	1.7124	0.4973	0.6156	0.4088	0.1934	0.1627	0.2351	3.0847E-3	6.4669E-4	3.0921E-3	0.2080	3.3671E-2	2.833	82.073	29097.414
119000000	0.7004	2.3142	0.3031	0.4484	1.7298	0.5041	0.6214	0.4134	0.1916	0.1631	0.2319	3.5802E-3	8.764E-4	3.5679E-3	0.2446	1.2938E-2	2.352	78.518	25766.459
120000000	0.6938	2.3702	0.3005	0.4209	1.7382	0.4762	0.6084	0.4051	0.1953	0.1651	0.2345	3.551E-3	8.7204E-4	3.5724E-3	0.2404	4.6511E-3	1.986	71.004	25621.258
121000000	0.6946	2.3950	0.2831	0.4681	1.6515	0.5077	0.6131	0.4010	0.1977	0.1567	0.2446	3.3879E-3	7.9769E-4	3.3685E-3	0.2353	4.9636E-2	2.233	78.193	26549.512
122000000	0.6961	2.3609	0.2989	0.4103	1.7044	0.5295	0.6119	0.4135	0.1986	0.1576	0.2303	3.3554E-3	8.2613E-4	3.3566E-3	0.2488	1.7628E-2	4.030	73.719	26995.618
123000000	0.7049	2.3730	0.2906	0.4253	1.7217	0.4845	0.5901	0.4035	0.1983	0.1621	0.2362	3.1472E-3	7.0608E-4	3.184E-3	0.2259	-4.4253E-2	2.979	78.986	28616.735
124000000	0.6903	2.3431	0.2883	0.4721	1.7190	0.4872	0.6068	0.4106	0.1931	0.1619	0.2344	3.2655E-3	7.8692E-4	3.2311E-3	0.2355	-4.4892E-3	1.468	76.362	28115.597
125000000	0.6903	2.3765	0.2842	0.4302	1.7283	0.4905	0.6199	0.3949	0.1980	0.1650	0.2421	3.188E-3	6.9172E-4	3.1756E-3	0.2175	-2.1865E-2	4.546	79.882	28805.289
