state	pscore
1000000	26866
2000000	26884
3000000	26852
4000000	26879
5000000	26878
6000000	26837
7000000	26907
8000000	26914
9000000	26884
10000000	26892
11000000	26870
12000000	26888
13000000	26849
14000000	26893
15000000	26905
16000000	26883
17000000	26897
18000000	26852
19000000	26856
20000000	26843
21000000	26861
22000000	26885
23000000	26871
24000000	26875
25000000	26845
26000000	26899
27000000	26866
28000000	26887
29000000	26864
30000000	26902
31000000	26905
32000000	26894
33000000	26849
34000000	26907
35000000	26851
36000000	26861
37000000	26859
38000000	26883
39000000	26842
40000000	26826
41000000	26857
42000000	26858
43000000	26866
44000000	26904
45000000	26829
46000000	26812
47000000	26845
48000000	26842
49000000	26866
50000000	26810
51000000	26851
52000000	26847
53000000	26888
54000000	26885
55000000	26858
56000000	26853
57000000	26900
58000000	26868
59000000	26798
60000000	26883
61000000	26858
62000000	26862
63000000	26879
64000000	26871
65000000	26841
66000000	26904
67000000	26867
68000000	26829
69000000	26915
70000000	26832
71000000	26860
72000000	26871
73000000	26834
74000000	26835
75000000	26906
76000000	26837
77000000	26876
78000000	26822
79000000	26823
80000000	26838
81000000	26842
82000000	26834
83000000	26854
84000000	26868
85000000	26831
86000000	26836
87000000	26881
88000000	26830
89000000	26884
90000000	26893
91000000	26845
92000000	26889
93000000	26867
94000000	26849
95000000	26857
96000000	26862
97000000	26910
98000000	26867
99000000	26847
100000000	26817
101000000	26846
102000000	26854
103000000	26885
104000000	26841
105000000	26847
106000000	26856
107000000	26859
108000000	26822
109000000	26848
110000000	26829
111000000	26865
112000000	26860
113000000	26849
114000000	26845
115000000	26841
116000000	26809
117000000	26831
118000000	26847
119000000	26859
120000000	26839
121000000	26783
122000000	26815
123000000	26833
124000000	26829
125000000	26837
126000000	26838
127000000	26869
128000000	26828
129000000	26841
130000000	26838
131000000	26819
132000000	26838
133000000	26869
134000000	26847
135000000	26822
136000000	26833
137000000	26855
138000000	26835
139000000	26844
140000000	26854
141000000	26839
142000000	26835
143000000	26814
144000000	26836
145000000	26814
146000000	26833
147000000	26869
148000000	26785
149000000	26856
150000000	26841
151000000	26830
152000000	26864
153000000	26865
154000000	26829
155000000	26849
156000000	26850
157000000	26834
158000000	26835
159000000	26857
160000000	26851
161000000	26818
162000000	26865
163000000	26869
164000000	26890
165000000	26816
166000000	26806
167000000	26850
168000000	26835
169000000	26849
170000000	26898
171000000	26832
172000000	26865
173000000	26846
174000000	26814
175000000	26861
176000000	26811
177000000	26817
178000000	26826
179000000	26851
180000000	26805
181000000	26804
182000000	26861
183000000	26834
184000000	26805
185000000	26846
186000000	26825
187000000	26833
188000000	26855
189000000	26771
190000000	26852
191000000	26814
192000000	26819
193000000	26832
194000000	26807
195000000	26883
196000000	26860
197000000	26801
198000000	26899
199000000	26833
200000000	26855
201000000	26804
202000000	26865
203000000	26799
204000000	26836
205000000	26851
206000000	26814
207000000	26826
208000000	26866
209000000	26855
210000000	26812
211000000	26827
212000000	26875
213000000	26868
214000000	26844
215000000	26825
216000000	26827
217000000	26829
218000000	26850
219000000	26788
220000000	26835
221000000	26867
222000000	26900
223000000	26831
224000000	26827
225000000	26859
226000000	26829
227000000	26869
228000000	26800
229000000	26809
230000000	26809
231000000	26825
232000000	26827
233000000	26811
234000000	26867
235000000	26812
236000000	26795
237000000	26827
238000000	26834
239000000	26849
240000000	26806
241000000	26818
242000000	26810
243000000	26786
244000000	26777
245000000	26796
246000000	26837
247000000	26856
248000000	26825
249000000	26800
250000000	26825
251000000	26817
252000000	26800
253000000	26807
254000000	26827
255000000	26828
256000000	26858
257000000	26782
258000000	26813
