state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	11.226	12.937	12.079	11.134	12.512	11.863	11.509	12.270	13.177	12.005	12.995	12.503	12.382	11.224	9.418	9.761	8.070	7.950	7.713	6.759	6.370	5.966	5.362	5.625	4.751	4.585	4.908	4.990	4.409	4.801	4.308	3.561	3.362	3.744	3.583	3.558	3.482	2.413	1.852	1.167	-0.569	-0.613	-1.340	-1.341	-0.972	1.265	1.364	0.158	0.664	2.196
2000000	11.887	11.692	12.153	11.965	12.541	11.951	12.388	12.426	12.107	11.344	12.055	11.840	12.133	11.596	9.867	9.577	8.738	8.586	7.999	7.264	6.997	6.579	6.265	5.929	5.346	5.252	4.931	4.623	4.347	4.047	3.832	4.227	4.022	4.594	3.755	3.318	3.884	3.049	3.416	2.872	2.802	2.376	2.245	1.952	1.390	1.481	0.585	-0.161	-0.353	-0.631
3000000	12.686	12.640	11.944	11.645	11.889	12.252	11.561	11.945	13.248	13.615	12.342	12.431	11.853	12.372	11.139	9.494	8.904	8.630	8.022	7.639	7.095	6.736	6.484	6.149	5.825	5.759	4.683	5.578	5.020	5.829	4.979	4.604	4.369	4.562	4.046	4.089	2.814	4.043	3.284	2.950	1.270	1.550	1.735	1.031	-0.318	0.623	1.909	1.506	0.781	0.507
4000000	11.751	11.151	11.334	11.605	12.450	12.768	12.326	11.863	11.784	12.215	12.349	12.928	11.531	10.428	10.683	9.791	8.812	8.402	7.894	7.371	6.968	6.781	6.331	6.034	5.150	5.463	4.772	5.208	4.350	3.943	3.770	3.489	3.723	3.066	3.503	3.462	2.503	1.917	1.638	1.132	0.989	1.117	0.656	-0.184	-0.813	-1.051	-1.378	-0.305	0.010	1.287
5000000	11.784	12.010	11.889	11.665	11.436	11.861	12.799	12.487	12.388	11.971	12.130	12.767	11.897	11.193	11.989	10.248	9.099	8.475	8.053	7.901	7.379	6.884	6.518	6.097	5.513	5.224	5.870	5.419	5.357	4.787	5.192	5.907	4.755	4.178	4.048	3.825	4.048	3.872	3.934	2.706	1.661	1.566	1.411	2.223	1.547	2.281	3.110	3.030	3.345	3.704
6000000	11.431	11.645	11.687	11.870	11.768	11.875	11.835	12.434	11.688	12.002	11.738	12.531	12.422	11.712	10.846	10.166	9.215	8.344	8.895	8.107	8.067	6.814	6.455	6.193	6.182	5.416	5.192	4.624	5.338	5.481	4.740	4.943	3.569	3.777	3.901	3.582	3.745	3.491	3.475	2.967	2.388	1.584	2.297	1.657	2.135	2.997	2.813	2.402	3.093	2.761
7000000	12.788	13.104	13.032	12.551	11.156	10.925	12.000	12.338	12.434	12.478	12.233	12.638	11.443	11.377	10.671	9.890	9.239	8.820	7.940	7.729	7.183	7.060	6.587	5.913	5.791	4.970	5.058	5.602	5.257	5.333	5.467	4.442	4.770	3.542	3.855	4.135	3.782	3.689	3.872	2.989	2.082	2.252	1.443	0.238	0.043	1.141	1.694	1.569	1.171	-0.205
8000000	11.706	11.437	11.663	11.858	11.989	11.585	12.009	11.656	11.357	12.046	11.784	11.722	11.727	11.096	11.016	10.224	9.155	8.640	7.720	7.644	7.059	6.842	6.174	5.726	5.513	5.494	5.248	4.702	4.774	4.314	4.638	4.548	4.624	5.115	5.096	4.669	3.991	3.040	2.586	1.628	1.284	1.105	0.731	0.391	0.380	0.313	0.475	0.089	0.365	-0.603
9000000	12.333	12.608	12.536	12.516	12.033	11.564	11.427	11.437	11.893	11.532	11.770	12.498	12.230	12.311	11.483	10.633	9.736	8.709	8.636	8.593	7.293	7.618	6.895	6.771	6.476	5.807	6.064	6.016	4.858	4.953	5.276	5.056	5.760	5.590	4.470	4.974	5.100	4.150	3.426	2.881	3.259	3.415	3.670	4.466	4.182	4.121	4.523	4.763	4.402	3.920
10000000	11.606	11.796	11.694	11.717	12.235	11.316	11.948	11.820	11.893	12.770	12.741	13.021	12.628	12.062	11.158	10.240	9.325	9.202	8.322	8.565	7.578	7.142	6.500	6.834	5.699	5.703	5.953	5.485	4.798	5.032	5.019	4.001	4.483	4.277	3.600	4.540	5.056	3.984	3.665	2.460	2.663	2.814	2.154	2.083	1.271	1.165	1.602	1.691	1.609	0.789
11000000	11.985	12.016	12.468	12.324	12.381	12.301	11.954	11.605	11.207	12.195	12.077	12.408	12.596	11.453	10.857	10.465	9.748	9.065	8.261	8.061	7.592	7.260	6.791	6.250	6.033	5.838	5.577	5.446	5.652	5.610	4.901	4.800	4.726	4.334	4.589	4.406	4.657	4.660	4.323	4.064	3.612	3.115	3.137	3.217	3.414	3.708	3.116	3.052	3.016	2.722
12000000	12.154	11.632	11.674	11.221	11.591	11.619	12.595	13.021	12.499	12.683	11.901	12.245	11.922	12.027	11.259	10.263	9.979	9.721	8.547	8.576	7.747	7.304	7.332	7.444	6.081	6.236	6.076	5.239	5.203	5.271	4.909	4.938	5.486	4.810	4.343	5.211	5.237	4.957	5.439	4.709	4.081	3.475	3.131	2.868	3.822	2.982	3.356	1.654	2.403	1.443
13000000	13.305	13.866	12.845	13.052	12.507	12.340	11.923	12.190	11.790	12.396	13.471	13.307	12.680	11.137	11.758	11.108	9.956	9.130	8.539	7.978	7.980	7.724	7.170	6.857	6.196	6.313	5.838	5.812	6.044	5.384	5.260	5.261	4.367	5.607	5.589	5.189	4.759	4.882	5.187	4.647	3.871	2.903	3.141	3.060	2.010	2.183	1.116	1.056	0.787	0.514
14000000	12.298	11.484	11.454	12.187	12.682	12.197	12.113	12.156	11.668	11.914	12.009	12.103	12.512	12.090	10.840	10.302	9.769	9.630	8.687	8.117	8.091	7.041	7.013	6.455	6.626	6.085	5.667	5.418	5.368	4.809	4.756	5.782	5.223	5.681	5.482	4.208	4.441	3.688	3.478	3.248	3.208	2.929	3.134	2.235	1.982	2.654	1.931	2.361	4.207	3.855
15000000	13.745	12.905	12.860	13.358	12.266	11.647	11.177	11.818	12.612	13.187	13.474	13.963	13.253	12.359	11.186	11.030	10.475	8.570	8.663	8.142	7.553	7.627	7.061	6.693	5.977	5.770	5.260	6.165	5.622	6.290	5.553	5.306	5.506	5.230	4.204	4.254	3.324	3.539	3.786	3.292	2.864	3.509	2.884	2.259	0.492	1.328	1.930	1.406	0.788	1.302
16000000	12.026	11.997	11.695	12.595	12.179	11.815	12.368	12.247	12.055	12.008	12.613	12.797	12.704	12.440	11.760	10.103	9.995	8.856	8.353	8.217	8.183	7.364	7.048	6.459	5.813	5.505	5.552	5.725	5.098	5.107	4.639	4.659	5.146	4.483	4.210	4.290	4.620	3.751	4.068	3.544	3.588	2.944	3.150	3.812	2.573	2.170	1.710	2.162	2.650	2.567
17000000	13.107	13.217	12.047	12.593	12.297	11.674	11.808	12.351	11.812	12.496	12.302	11.370	12.304	12.999	11.716	10.123	10.294	8.906	8.536	8.063	7.709	7.671	6.900	6.653	6.056	6.010	5.941	5.559	5.041	5.008	5.338	4.957	4.720	5.797	4.880	4.512	4.382	4.413	4.373	3.797	2.714	2.147	2.097	1.797	1.736	0.740	0.617	2.468	1.888	1.575
18000000	12.540	12.931	12.251	12.323	11.889	11.290	11.555	11.983	12.358	11.969	12.113	12.408	12.114	12.392	11.585	10.682	9.084	8.905	8.264	8.102	7.622	7.364	6.682	6.768	5.858	5.916	5.769	5.452	5.810	5.796	4.693	4.763	4.302	4.169	3.558	3.814	4.617	4.002	2.374	2.447	2.426	0.797	0.834	0.070	-0.401	-0.576	-0.222	-0.647	-1.203	-1.826
19000000	11.012	12.438	12.575	12.132	11.989	12.549	11.804	11.795	11.505	11.702	12.348	13.091	12.610	12.068	12.175	10.619	9.012	9.002	8.479	8.272	7.603	7.487	6.658	6.434	6.104	5.315	5.694	5.373	4.939	5.368	5.420	4.679	4.135	4.712	4.340	4.748	4.677	4.563	2.950	3.371	2.533	1.070	1.013	0.387	1.536	1.693	1.307	1.719	2.212	1.533
20000000	11.721	10.824	10.921	11.488	11.923	12.485	11.676	11.614	12.299	12.172	12.752	13.012	13.152	12.411	11.769	10.110	9.553	8.785	8.125	7.835	8.015	7.055	6.883	6.242	5.959	5.939	6.119	5.812	5.162	5.035	5.489	5.177	4.677	4.507	5.245	3.849	2.853	2.765	2.810	2.878	1.372	2.291	2.523	2.102	1.811	1.634	0.649	0.288	1.024	1.681
21000000	11.662	12.973	12.362	13.003	12.289	12.360	11.185	12.180	12.842	12.031	12.786	12.772	12.898	12.293	11.762	10.987	9.093	9.232	8.253	7.685	8.027	7.061	6.402	5.805	5.677	5.347	6.167	5.740	5.106	5.270	4.321	5.066	4.441	4.334	4.022	4.361	3.864	4.202	2.629	2.393	2.207	1.665	1.670	2.697	4.020	4.120	5.528	4.109	3.640	2.967
22000000	12.387	11.902	12.752	12.362	11.897	11.762	11.961	12.046	13.120	12.988	12.931	11.811	12.339	11.407	10.861	9.518	9.299	7.995	8.163	7.609	7.299	6.412	6.359	6.140	6.176	5.625	5.944	5.035	5.150	4.898	5.500	4.550	4.003	4.318	4.540	3.738	3.287	2.482	2.532	2.392	1.475	3.436	2.367	2.138	1.699	0.839	1.227	1.244	0.784	-0.525
23000000	12.020	12.598	12.140	11.540	12.404	12.507	11.339	11.972	12.068	11.638	11.786	12.146	12.222	11.711	11.196	10.994	9.513	8.428	8.603	7.733	7.619	6.826	7.298	6.148	5.407	5.591	5.798	5.579	5.127	4.955	4.551	4.445	4.152	4.220	3.929	4.331	4.213	4.133	3.707	3.457	2.599	1.666	1.710	1.170	2.775	2.659	2.624	2.813	2.988	2.868
24000000	12.777	11.824	11.863	12.040	12.425	12.289	11.503	11.809	12.381	12.020	11.840	12.731	12.151	11.571	10.861	10.246	9.883	8.420	8.188	8.036	7.273	6.804	6.636	6.323	5.692	5.612	4.984	5.604	4.777	4.677	4.109	4.368	3.775	3.442	3.277	3.754	3.671	3.134	3.752	3.245	2.846	2.345	2.341	2.398	2.443	1.715	1.602	1.724	1.856	2.814
25000000	12.438	12.140	11.893	11.909	12.023	11.765	11.741	11.944	12.182	11.833	11.688	11.849	11.630	11.599	10.706	10.090	9.460	8.433	8.308	7.922	7.748	6.859	6.661	6.258	5.606	5.232	5.978	5.534	5.733	5.104	5.234	4.977	4.991	4.472	4.524	3.888	4.004	3.492	2.746	2.128	2.472	2.042	2.243	2.316	1.074	0.641	1.034	0.779	0.229	0.662
26000000	11.129	11.389	11.514	12.181	11.744	11.255	12.133	12.681	12.474	11.937	12.136	12.786	13.328	11.472	10.804	10.070	9.061	8.468	7.919	7.496	7.623	6.790	6.582	5.802	5.924	5.881	5.380	4.727	5.484	4.794	4.343	4.791	4.928	4.781	4.016	4.405	4.130	3.539	3.110	3.492	2.750	1.865	3.013	1.939	0.716	0.599	1.516	-0.118	-1.245	-1.707
27000000	12.338	12.323	11.588	11.262	11.670	12.195	12.077	12.033	12.503	12.239	11.495	12.332	12.331	11.769	10.447	9.948	9.002	8.125	8.032	7.398	7.125	7.065	5.966	5.770	4.985	5.423	5.478	5.019	5.783	4.994	3.884	4.694	4.438	4.164	3.545	3.482	3.310	3.591	3.271	3.265	2.548	1.770	1.754	2.266	1.903	1.632	1.257	1.064	0.982	1.583
28000000	12.146	11.575	11.770	12.241	12.302	11.769	11.415	11.863	12.567	12.659	12.231	11.542	11.263	11.103	10.742	9.546	8.408	8.390	7.676	7.420	6.929	6.933	6.014	5.482	5.900	5.185	4.847	5.346	5.244	5.872	4.660	3.900	3.998	4.000	3.713	5.288	4.147	2.853	2.740	1.427	0.676	-0.368	-0.859	-1.883	-1.591	-0.367	-0.368	-0.760	-0.519	1.076
29000000	11.920	10.489	10.447	11.141	11.767	11.181	11.728	13.229	12.642	12.340	11.865	11.613	11.519	12.132	10.342	9.175	8.555	8.405	7.549	7.092	6.961	6.178	5.611	5.496	5.382	6.005	5.005	5.081	5.361	5.050	4.762	3.689	3.684	3.466	4.561	3.889	3.310	2.987	2.270	2.181	2.313	1.857	1.191	2.419	1.679	3.421	3.359	2.588	3.487	3.836
30000000	13.208	13.105	12.603	11.867	11.710	12.605	12.490	11.770	11.968	12.012	12.054	12.457	12.015	11.208	10.108	8.912	8.597	8.305	7.252	7.541	6.429	6.457	5.688	5.901	4.929	5.024	5.081	5.460	4.679	4.495	3.935	4.164	4.019	4.993	4.063	3.491	2.635	1.765	1.847	1.196	0.931	0.023	0.241	0.422	1.064	0.798	1.348	1.505	1.562	1.905
31000000	11.668	10.478	11.120	11.070	12.175	11.934	12.403	12.396	13.112	12.656	12.541	12.249	11.746	10.301	9.890	9.768	8.448	8.240	7.781	7.117	6.541	6.427	5.803	5.513	5.373	4.751	5.515	4.819	5.602	5.085	4.869	4.996	3.888	4.369	4.258	4.400	3.314	2.370	1.710	1.716	2.041	2.694	2.337	1.804	1.896	1.156	1.000	0.202	0.674	0.974
32000000	11.161	12.010	12.141	11.729	11.886	11.599	11.620	11.766	11.598	11.648	12.239	11.998	11.813	11.391	10.996	9.898	8.919	8.199	7.793	7.169	7.000	6.247	6.300	5.949	5.198	4.764	5.153	4.745	4.458	4.276	4.084	3.869	3.558	3.549	3.649	3.282	3.064	2.467	2.717	2.034	1.338	1.383	2.087	1.490	1.315	0.922	0.519	0.579	0.449	-0.246
33000000	13.187	11.920	11.964	12.527	12.402	12.091	12.046	11.013	12.160	12.499	12.616	11.631	11.250	11.407	10.300	9.278	9.448	8.212	8.015	7.573	7.039	6.701	6.347	5.697	5.865	5.180	5.310	4.658	4.499	5.212	4.161	3.431	4.510	4.002	4.668	3.962	2.725	3.296	2.519	1.243	1.261	1.575	1.714	2.767	3.396	3.590	2.910	3.787	4.286	3.844
34000000	10.810	11.071	11.364	11.636	11.898	11.878	11.967	11.768	12.823	13.127	12.825	11.928	11.024	10.737	11.128	9.774	8.451	8.530	7.572	7.217	6.942	6.591	6.042	5.333	5.046	4.892	5.262	5.102	5.710	5.136	5.523	4.184	3.191	3.736	2.793	2.747	2.271	2.507	1.465	2.253	2.235	3.068	3.724	3.448	3.421	4.405	5.300	5.248	5.335	4.190
35000000	12.930	11.857	11.971	12.294	11.799	11.308	12.287	12.108	12.190	12.691	12.081	11.456	11.519	11.363	9.865	9.345	8.503	8.210	7.526	7.102	6.776	6.715	5.933	5.699	4.719	5.413	5.128	4.949	4.453	4.828	4.149	4.060	3.427	3.534	3.809	3.610	3.293	3.477	2.708	2.795	1.563	1.475	2.033	3.119	4.489	4.617	3.524	3.182	3.437	4.496
36000000	10.903	11.883	11.778	12.190	11.709	12.304	12.100	11.603	11.792	12.170	11.899	12.148	11.510	11.100	10.693	9.739	8.735	8.055	8.030	7.229	6.568	6.312	5.694	5.747	5.881	5.450	5.295	5.093	4.965	4.300	4.584	4.296	4.443	4.705	4.418	3.436	2.934	2.369	2.268	1.969	1.194	-0.381	-0.410	-0.511	-0.955	-0.548	-1.395	-1.808	-2.329	-3.167
37000000	12.131	12.246	12.125	12.162	12.239	11.502	11.452	11.960	12.012	11.561	12.953	12.507	11.537	11.142	10.955	9.955	9.413	8.490	7.736	7.641	6.848	6.624	5.864	5.892	6.086	5.036	5.528	5.657	4.760	5.204	5.503	4.941	4.999	3.757	4.084	4.409	4.548	3.895	3.722	2.351	1.857	1.345	1.946	1.362	1.147	0.633	0.627	1.198	1.040	0.871
38000000	12.013	12.534	12.501	11.280	11.261	11.591	11.514	12.001	12.455	12.140	11.946	12.438	12.306	11.024	10.516	9.923	9.089	8.354	8.168	7.529	7.122	6.431	5.957	5.428	5.745	5.384	5.227	4.355	4.272	4.150	4.096	4.479	4.926	4.311	3.954	3.424	3.417	2.093	2.343	2.290	2.222	2.789	2.710	2.661	2.495	2.376	3.149	3.139	2.928	3.276
39000000	10.273	11.887	12.047	11.601	11.990	12.161	11.207	11.186	12.064	13.237	12.797	12.330	11.154	11.787	10.481	9.766	8.976	8.559	7.870	7.521	6.980	6.993	5.927	5.740	5.166	4.992	5.287	5.442	4.682	4.693	3.553	4.324	4.581	4.204	3.822	3.545	3.406	2.307	2.202	0.438	1.134	1.514	1.346	2.531	3.064	2.800	2.008	2.842	3.815	4.890
40000000	10.432	10.909	11.338	10.757	11.798	11.454	11.683	12.183	13.096	12.882	13.833	13.152	12.160	10.749	10.252	9.666	8.852	8.437	7.744	7.171	6.520	6.375	5.370	5.477	5.061	5.608	5.033	4.466	4.320	5.309	4.053	3.858	3.399	3.052	2.938	3.283	3.065	2.477	2.438	1.699	0.894	1.246	1.683	1.793	1.353	1.451	0.447	-0.277	0.024	1.283
41000000	13.165	13.129	12.632	11.225	13.022	11.096	11.573	12.579	12.029	12.608	12.686	12.293	12.114	11.168	9.860	9.236	8.727	8.236	7.419	7.241	6.788	5.960	6.065	5.173	5.341	5.331	4.877	5.324	5.729	3.534	3.211	4.877	3.611	5.042	3.925	2.430	1.978	3.410	3.747	2.412	3.428	4.445	3.972	3.840	3.854	4.532	4.667	3.621	2.892	3.562
42000000	12.437	12.720	12.491	12.388	12.545	12.050	12.502	11.721	11.897	11.886	11.718	11.843	12.429	11.291	10.089	9.512	8.801	8.191	7.567	7.381	6.434	6.489	5.654	5.585	6.207	4.887	4.818	5.090	5.175	5.064	4.033	4.443	3.633	3.942	3.759	3.294	3.842	2.911	2.604	2.631	2.041	1.801	1.573	1.306	1.291	2.716	2.439	2.132	2.713	3.368
43000000	11.056	11.371	11.954	11.515	11.655	12.456	12.449	12.010	12.181	12.553	12.433	12.672	12.301	11.252	10.568	9.980	9.180	8.543	7.971	7.942	6.938	6.458	6.219	5.564	5.960	4.933	4.647	5.427	5.114	4.720	4.261	4.735	4.438	4.565	3.793	4.092	3.408	2.817	2.260	1.542	0.260	-0.082	-0.034	-0.189	-0.477	-1.315	-0.129	-0.223	-0.303	-0.018
44000000	9.759	11.113	11.212	11.577	11.257	11.593	12.562	12.946	12.203	11.481	12.263	12.849	12.590	12.218	10.819	10.489	8.485	8.593	7.768	7.402	7.291	6.265	6.641	5.842	5.466	4.972	5.077	5.215	4.494	5.380	4.310	3.821	4.279	3.698	3.010	3.985	3.963	3.008	1.837	1.684	0.472	0.764	0.510	0.572	0.562	0.564	0.729	0.060	0.296	-0.727
45000000	12.689	12.479	12.049	12.431	12.167	11.940	12.096	12.269	11.862	11.592	13.426	14.099	13.680	12.314	10.124	9.397	8.266	8.621	7.771	7.590	7.318	6.070	6.453	6.059	5.904	5.198	4.424	4.525	4.706	4.358	4.835	4.233	5.095	4.830	2.900	3.070	2.263	2.312	2.439	1.538	1.994	2.547	2.594	1.776	2.031	1.723	0.875	0.135	0.247	0.794
46000000	11.216	12.707	12.770	11.125	11.680	12.209	11.743	11.452	12.407	12.087	12.422	11.885	11.387	10.725	10.432	9.579	8.907	8.048	7.588	7.068	6.868	6.509	6.122	5.819	4.857	5.817	5.111	4.617	5.087	5.541	4.741	4.112	4.231	5.848	4.905	3.834	3.758	2.625	1.639	1.729	1.405	1.323	0.104	-0.679	-0.412	0.432	0.809	0.758	0.891	0.798
47000000	12.007	12.001	12.622	12.846	12.677	12.659	11.667	11.494	11.504	12.775	12.391	11.690	11.815	11.130	10.409	9.482	8.906	8.882	7.925	7.732	7.511	6.821	6.261	5.952	6.174	5.174	5.289	4.197	4.364	4.313	3.865	4.573	4.757	3.201	3.437	3.744	3.686	2.366	2.559	2.240	2.562	1.590	2.596	2.643	3.698	3.544	3.465	2.528	2.056	1.985
48000000	11.836	11.372	11.383	12.452	11.878	11.054	12.054	12.688	12.785	12.526	12.019	12.111	11.501	11.389	11.374	11.041	9.478	8.630	8.301	8.158	7.338	7.087	7.283	6.103	5.790	5.817	5.109	4.879	4.863	4.738	4.864	5.620	5.173	4.055	3.300	3.615	3.339	2.994	3.090	2.557	2.319	1.880	2.033	2.493	1.993	3.019	3.403	3.565	3.383	3.303
49000000	10.949	11.166	11.375	11.668	12.019	11.560	11.916	12.400	11.578	12.472	12.882	13.782	13.093	12.094	11.212	9.197	9.210	8.685	8.019	7.704	7.667	7.029	6.422	5.905	6.023	5.350	5.465	5.018	5.594	4.760	4.014	3.750	4.102	5.783	4.798	4.813	4.829	3.947	4.071	4.922	4.939	4.262	4.087	3.487	3.515	1.930	2.380	1.922	0.511	0.559
50000000	12.225	12.502	12.288	12.338	11.747	10.989	11.479	11.283	11.742	12.524	13.054	12.851	12.551	12.731	10.844	9.435	9.686	8.712	7.632	7.705	7.070	6.860	6.220	6.033	6.258	5.486	4.882	5.269	5.481	4.868	4.773	3.769	4.743	4.204	4.303	3.893	4.204	4.384	3.806	3.901	2.978	2.640	1.696	1.156	2.273	3.056	2.567	2.821	3.497	3.469
51000000	14.511	12.779	13.755	12.563	12.235	11.694	11.578	12.033	12.947	13.149	12.980	12.312	12.359	11.606	11.332	10.332	9.709	8.743	8.525	8.053	7.095	7.252	6.525	6.173	5.835	5.888	5.291	5.147	4.990	4.414	4.500	4.579	4.453	4.408	4.813	3.706	3.333	3.942	3.418	4.146	2.713	2.804	3.813	3.180	2.398	2.738	2.632	2.563	1.891	2.242
52000000	13.234	13.865	12.525	11.774	11.609	12.220	11.429	11.990	11.970	13.864	13.721	13.506	12.504	12.557	11.279	10.101	8.914	8.739	8.032	8.053	7.219	7.087	6.310	5.593	6.019	5.709	4.928	4.800	4.686	4.572	4.631	5.902	4.927	3.347	3.663	3.150	4.097	4.334	3.894	2.195	1.774	1.932	2.553	3.908	3.122	4.471	3.948	5.202	4.895	4.782
