state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	13.636	12.391	12.445	12.594	12.459	11.926	11.198	12.360	12.647	12.747	12.218	12.781	12.207	11.874	10.874	9.753	8.726	8.021	7.944	7.387	6.817	6.460	6.569	5.770	5.210	5.597	4.769	4.932	4.243	4.384	4.590	3.562	4.178	4.180	4.196	3.584	2.357	2.885	1.620	1.291	0.874	-0.748	-2.142	-1.019	-0.595	-1.117	-1.535	-1.329	-0.926	-1.323
2000000	12.133	12.251	12.973	12.154	11.948	11.962	12.336	12.993	12.551	12.869	12.573	12.520	11.818	11.443	11.288	9.621	8.890	8.099	7.393	7.622	6.646	6.386	5.689	5.454	5.737	4.998	4.961	5.149	5.370	4.130	3.678	3.327	3.077	2.802	3.119	2.538	2.219	2.627	3.016	4.814	4.511	4.096	4.806	5.289	6.415	5.719	5.342	5.047	4.377	4.701
3000000	13.389	12.997	12.566	13.372	12.534	11.968	11.883	11.995	13.309	12.836	12.249	12.566	12.043	11.187	10.490	9.456	8.951	8.559	8.131	7.392	6.957	6.655	5.939	5.596	5.981	4.883	5.245	5.075	5.957	4.788	4.474	4.067	3.263	4.211	3.799	4.704	4.230	2.564	2.382	2.553	2.105	1.100	0.846	0.301	0.755	0.583	0.044	-0.132	-0.542	-0.167
4000000	11.929	12.453	11.959	12.108	12.403	12.462	12.848	12.776	12.999	12.403	11.897	11.790	12.239	11.837	10.263	10.274	9.618	8.792	7.597	7.420	7.250	7.093	6.572	5.833	5.822	5.133	5.406	5.190	4.836	4.356	4.584	4.302	3.208	3.223	3.033	3.269	3.390	2.682	1.749	0.600	0.779	0.680	0.561	0.886	0.883	0.515	0.935	1.024	0.986	1.086
5000000	11.416	11.667	12.060	11.851	11.295	12.722	11.872	12.354	12.588	12.561	13.229	12.257	11.876	12.329	10.843	9.409	8.885	9.097	7.604	7.463	7.716	6.805	6.805	6.269	6.087	5.601	5.400	5.370	5.061	4.486	5.162	4.064	5.022	4.156	4.117	4.449	4.394	4.205	4.332	3.893	4.143	3.743	3.343	1.857	1.809	1.559	1.663	2.051	1.947	1.280
6000000	13.201	12.533	12.476	11.752	12.039	12.049	12.070	12.257	12.664	12.278	13.019	11.969	11.679	10.941	10.686	10.080	9.099	8.319	8.495	7.615	7.243	6.978	6.536	6.298	5.610	5.747	5.212	4.652	5.029	4.530	4.413	4.168	4.152	3.632	4.138	3.861	2.812	3.462	3.151	3.226	3.379	4.271	3.575	3.561	2.880	1.921	1.868	1.791	1.998	2.764
7000000	10.981	11.385	11.934	12.230	12.389	12.940	12.088	11.894	11.799	12.740	11.873	12.327	11.553	11.034	10.109	10.004	9.366	8.194	8.088	7.992	7.000	6.822	6.798	5.922	6.133	6.045	5.451	5.429	5.217	4.721	4.845	4.677	4.430	3.727	4.631	4.276	3.913	2.977	2.652	1.527	2.115	2.799	2.175	3.194	5.154	4.929	6.212	6.205	6.214	5.710
8000000	13.128	13.068	12.853	12.071	12.682	12.482	11.639	12.014	12.285	12.710	11.434	11.396	12.127	11.756	11.385	10.695	8.864	8.663	8.331	7.933	7.069	7.244	6.487	6.763	5.763	6.007	5.488	4.759	5.290	4.719	4.837	4.181	4.920	4.521	5.655	4.997	4.615	4.670	3.170	3.072	2.781	4.021	2.580	2.638	2.610	3.195	3.663	2.983	1.957	0.299
9000000	11.970	11.614	11.326	11.630	11.578	12.543	12.021	12.158	11.863	11.716	12.139	11.723	11.984	11.604	11.572	10.514	9.157	8.418	8.283	7.761	7.574	6.952	7.061	6.190	5.726	5.507	5.553	5.462	5.198	5.171	4.255	4.830	4.433	4.064	4.193	3.981	4.097	3.697	4.020	2.893	2.838	2.209	2.209	2.610	1.729	1.942	1.936	1.826	2.012	1.447
10000000	14.688	14.720	12.860	12.738	12.471	12.924	11.473	11.983	12.666	12.572	12.354	12.167	11.930	11.225	10.572	9.865	8.912	8.552	8.302	7.359	7.789	6.729	6.491	5.953	5.440	5.246	5.352	5.071	4.632	4.828	4.313	3.739	4.051	3.432	4.363	3.876	3.382	3.326	2.368	2.407	1.958	1.163	0.393	-0.217	-1.030	-1.188	-1.359	-1.135	-1.333	-0.570
11000000	12.440	12.174	11.501	11.704	12.061	12.175	11.687	11.494	11.780	12.691	13.149	12.812	11.715	10.365	11.048	9.910	9.071	8.179	7.954	7.690	7.201	6.857	6.611	6.119	5.422	5.844	6.162	5.496	4.882	4.618	5.182	5.186	4.812	5.071	3.817	4.078	4.365	3.608	2.843	2.288	2.590	2.065	2.338	2.754	2.448	2.056	1.026	1.072	1.349	1.058
12000000	16.196	15.384	14.151	12.577	11.906	11.828	12.146	12.867	13.777	11.557	11.577	11.657	11.077	12.240	10.428	10.198	8.813	8.772	7.826	7.499	7.254	6.472	6.495	6.085	5.600	5.584	5.765	5.106	4.769	4.536	5.594	7.078	4.361	4.185	4.075	6.071	5.211	6.000	5.145	5.187	5.934	4.054	0.733	-0.369	0.102	-1.915	-2.323	-2.765	-3.057	-6.021
13000000	14.604	13.396	12.821	12.639	11.778	11.575	11.836	12.620	12.593	12.175	11.985	12.090	11.534	10.910	9.977	9.706	9.566	8.432	8.028	7.261	6.803	6.448	6.322	5.362	5.768	5.377	5.375	5.277	5.501	4.350	4.129	3.955	3.519	3.921	5.316	5.394	4.959	3.241	2.772	3.101	3.015	2.351	1.493	1.014	1.657	1.011	-0.050	0.318	0.677	1.233
14000000	13.024	12.556	12.606	11.913	11.868	11.876	12.274	12.046	11.556	11.713	11.426	11.356	11.497	11.657	10.707	9.786	9.013	8.204	8.161	7.276	7.000	6.983	6.088	5.561	5.641	5.416	5.417	5.556	5.200	5.276	4.133	3.984	4.332	4.022	4.129	3.256	2.651	2.383	2.242	1.729	1.675	1.535	1.989	2.396	3.385	3.543	3.747	5.175	4.825	4.574
15000000	11.127	10.445	11.833	12.214	12.664	12.136	11.576	11.949	12.436	12.276	12.265	12.183	11.822	11.590	9.739	9.668	8.786	8.372	8.257	8.391	7.038	6.920	6.356	5.816	5.977	5.905	5.252	5.218	4.774	4.589	4.714	3.804	4.989	4.123	4.463	3.963	3.242	2.416	2.611	2.454	2.225	1.766	1.451	0.957	1.094	0.846	0.590	0.190	-0.549	-0.212
16000000	12.395	11.482	11.621	12.407	12.273	12.057	12.418	13.139	12.152	12.387	11.709	11.414	11.870	11.052	11.611	11.044	8.387	8.599	7.979	7.080	7.734	6.858	6.367	6.012	5.794	5.885	5.787	5.256	5.691	4.682	5.193	5.054	4.838	4.251	3.693	3.504	4.149	4.312	4.051	3.576	2.569	2.220	0.595	2.125	1.954	2.552	2.345	1.713	2.806	2.564
17000000	13.229	12.589	11.722	11.450	11.608	11.845	11.990	12.802	12.112	12.022	12.120	12.139	12.002	10.307	10.264	9.135	8.700	8.162	7.464	7.238	6.503	6.466	5.920	6.186	5.691	5.062	4.740	5.071	4.961	4.469	5.304	4.704	4.136	4.359	3.818	3.598	4.007	4.075	3.509	3.447	1.913	1.995	1.299	1.847	2.172	2.400	1.574	1.302	1.801	1.621
18000000	11.782	11.293	11.548	11.450	11.543	11.624	11.569	11.449	11.701	11.541	11.888	12.293	12.940	12.347	10.953	9.335	8.879	8.676	8.137	7.801	6.938	6.936	6.086	5.998	5.748	6.069	5.221	5.591	4.943	4.350	4.535	4.487	5.576	5.532	5.590	3.884	3.853	3.856	2.812	2.863	2.043	1.615	1.044	1.308	1.590	2.536	2.561	2.521	2.177	1.520
19000000	10.906	11.355	12.191	12.565	12.540	11.433	11.584	12.197	13.160	12.949	12.777	12.622	12.267	11.520	10.528	9.828	8.976	9.080	8.157	7.603	7.731	6.909	6.859	6.225	6.204	5.422	5.309	5.890	6.048	5.469	4.751	4.320	4.504	3.674	4.814	4.204	4.137	4.167	3.987	2.987	3.708	3.853	3.694	3.673	2.813	1.728	-0.027	-0.798	-0.573	-0.292
20000000	11.629	11.615	11.557	12.328	12.083	11.549	12.238	12.017	11.075	12.065	13.293	12.120	12.478	11.317	11.038	9.932	9.996	8.610	7.978	7.548	7.396	6.974	6.395	6.266	5.620	5.912	5.539	5.732	5.798	5.177	5.472	5.595	4.499	4.097	4.812	5.515	4.700	4.425	3.084	3.821	2.003	1.778	0.858	0.622	-0.433	-1.188	-1.285	-1.282	-2.702	-4.190
21000000	12.725	13.433	12.594	12.815	11.776	12.482	12.462	12.258	11.887	12.767	13.013	12.621	12.192	11.434	11.079	9.885	9.052	9.042	8.175	7.986	7.519	7.167	6.569	6.461	6.021	5.929	5.576	5.725	5.764	5.064	4.349	3.945	4.702	4.571	3.705	4.506	4.302	3.683	3.668	2.799	2.585	2.536	2.349	1.684	2.128	1.748	1.750	1.854	2.197	3.219
22000000	11.728	12.392	12.648	12.707	12.516	12.461	12.629	12.897	13.016	12.516	12.448	11.944	12.045	11.872	11.060	10.812	9.422	9.189	8.286	8.315	7.710	7.365	6.661	6.568	6.259	5.921	5.535	5.823	5.641	5.415	4.948	4.952	4.706	4.674	4.639	4.621	5.092	4.423	4.813	4.119	3.260	3.081	2.760	2.126	2.933	3.487	2.884	2.130	2.716	2.507
23000000	13.098	11.738	11.474	11.938	12.020	11.868	11.594	12.150	11.889	12.453	12.626	12.870	12.243	12.205	11.388	9.786	9.248	8.987	8.528	7.550	7.288	6.760	6.506	5.673	6.284	5.113	6.188	5.680	5.868	4.622	4.697	4.250	5.261	4.175	4.327	2.991	4.386	3.887	2.636	2.044	2.011	0.877	0.444	0.361	1.522	2.075	2.184	1.666	2.871	2.720
24000000	12.424	12.694	13.064	13.048	13.126	13.424	12.224	11.609	12.103	11.918	12.220	11.685	11.401	10.890	10.814	9.407	9.024	8.480	7.921	7.612	7.643	6.863	6.117	5.981	5.838	5.628	5.289	5.087	5.043	5.111	4.639	3.963	3.772	4.194	4.402	3.691	4.132	4.496	4.385	3.199	3.483	2.847	2.855	1.923	2.221	2.279	3.010	2.636	3.098	2.962
25000000	9.437	10.432	10.527	11.001	12.024	12.154	12.623	12.361	11.766	12.354	11.844	12.311	11.855	10.634	10.525	10.260	9.433	8.403	7.955	7.867	7.519	6.640	6.107	6.556	5.562	5.276	5.864	5.096	4.658	4.908	5.674	5.310	4.474	3.941	4.093	4.143	3.474	3.132	3.233	4.230	2.595	2.505	2.406	2.107	2.742	3.428	3.363	3.812	4.359	4.320
26000000	12.234	12.697	12.101	11.934	11.837	12.052	11.633	12.383	12.907	12.831	12.559	12.733	12.542	11.777	10.681	10.560	8.717	8.497	8.071	7.772	7.409	7.346	6.440	6.379	5.740	5.681	4.911	5.355	5.709	5.454	4.814	4.233	4.068	4.180	3.608	3.115	2.889	2.817	2.716	2.398	1.673	1.440	0.957	1.899	2.316	2.017	2.154	1.621	2.598	3.020
27000000	11.900	12.562	11.319	11.909	11.629	12.473	12.439	12.235	12.389	12.874	13.243	13.340	11.763	11.714	10.224	10.280	9.216	8.842	8.364	7.526	7.402	7.766	6.286	6.232	5.632	5.515	5.366	5.303	5.038	4.477	4.991	4.664	4.893	4.250	4.137	3.682	3.948	3.444	3.635	3.152	1.924	0.460	1.136	0.424	0.776	0.786	-0.184	1.346	0.724	-0.297
28000000	13.150	12.822	12.446	12.115	11.963	12.654	12.302	11.829	12.466	11.983	12.581	11.807	11.798	12.014	11.824	10.899	9.192	9.221	8.072	7.898	8.051	7.286	7.184	6.259	6.252	5.665	6.477	5.646	4.472	5.023	4.985	4.698	4.900	4.885	3.939	3.757	3.428	2.825	3.281	4.801	3.407	2.184	2.288	1.577	2.593	2.035	2.036	3.155	5.116	4.017
