state	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
11000000	0.6190	2.5338	0.2539	0.4753	1.5567	0.5612	0.6445	0.4169	0.2032	0.1398	0.2400	3.4194E-3	7.2994E-4	3.4143E-3	0.2172	-1.4511E-2	1.437	75.643	27465.405
12000000	0.6028	2.5614	0.2622	0.4881	1.5272	0.5582	0.6375	0.4221	0.2026	0.1328	0.2425	3.3716E-3	7.7926E-4	3.3911E-3	0.2381	1.8145E-2	2.686	76.702	27690.363
13000000	0.6346	2.4985	0.2622	0.4836	1.6021	0.5189	0.6450	0.4208	0.2025	0.1362	0.2406	3.4835E-3	7.7128E-4	3.418E-3	0.2229	-4.2819E-2	1.276	73.366	27703.982
14000000	0.6384	2.5286	0.2449	0.4625	1.5776	0.5479	0.6255	0.4199	0.1980	0.1350	0.2471	3.4159E-3	8.2869E-4	3.427E-3	0.2412	-3.0126E-2	1.302	75.546	27435.098
15000000	0.6214	2.5914	0.2481	0.4863	1.5171	0.5357	0.6302	0.4222	0.2019	0.1303	0.2456	3.3277E-3	7.1052E-4	3.3266E-3	0.2212	-2.1439E-2	3.960	77.855	27853.900
16000000	0.6245	2.4945	0.2609	0.4844	1.6053	0.5305	0.6296	0.4352	0.1959	0.1364	0.2325	3.3821E-3	7.261E-4	3.3547E-3	0.2113	5.7321E-2	2.968	76.302	28522.781
17000000	0.5979	2.4963	0.2621	0.4936	1.5875	0.5626	0.6395	0.4246	0.2019	0.1379	0.2355	3.402E-3	7.8506E-4	3.3991E-3	0.2284	7.6435E-3	2.604	76.767	27639.444
18000000	0.6167	2.4842	0.2641	0.4957	1.5923	0.5470	0.6319	0.4304	0.2003	0.1336	0.2357	3.2999E-3	8.2572E-4	3.2973E-3	0.2460	2.5366E-3	1.711	84.825	28534.035
19000000	0.6380	2.5326	0.2557	0.4639	1.5820	0.5278	0.6333	0.4177	0.1992	0.1366	0.2465	3.3152E-3	7.6077E-4	3.2621E-3	0.2341	-3.0436E-2	1.539	80.318	28459.891
20000000	0.6222	2.5856	0.2604	0.4817	1.5169	0.5332	0.6417	0.4182	0.2034	0.1335	0.2448	3.3383E-3	7.4881E-4	3.354E-3	0.2312	2.5984E-2	2.991	78.598	27913.438
21000000	0.6110	2.5559	0.2608	0.4506	1.5675	0.5543	0.6326	0.4200	0.2046	0.1403	0.2352	3.2714E-3	7.0614E-4	3.2605E-3	0.2194	2.1244E-2	5.272	81.910	29195.426
22000000	0.6002	2.6063	0.2655	0.4669	1.5154	0.5458	0.6287	0.4190	0.2083	0.1297	0.2430	3.1569E-3	6.8405E-4	3.1784E-3	0.2235	3.2184E-2	1.988	79.307	29034.721
23000000	0.5995	2.4708	0.2756	0.4799	1.6093	0.5649	0.6188	0.4308	0.2013	0.1368	0.2311	3.3533E-3	7.3242E-4	3.3526E-3	0.2212	9.5478E-3	2.390	77.944	28278.881
24000000	0.6017	2.5597	0.2459	0.4793	1.5659	0.5475	0.6279	0.4169	0.2073	0.1351	0.2407	3.304E-3	7.9968E-4	3.3006E-3	0.2352	-1.394E-2	2.313	77.133	28616.998
25000000	0.6335	2.5313	0.2517	0.4932	1.5675	0.5228	0.6335	0.4184	0.1951	0.1359	0.2506	3.4444E-3	7.6816E-4	3.384E-3	0.2243	1.2305E-2	1.823	76.339	27954.190
26000000	0.6353	2.5232	0.2609	0.4860	1.5548	0.5398	0.6352	0.4213	0.1992	0.1398	0.2396	3.3114E-3	7.7398E-4	3.303E-3	0.2293	-9.6093E-3	2.833	82.326	28717.774
27000000	0.6268	2.5648	0.2546	0.4597	1.5596	0.5345	0.6249	0.4220	0.2006	0.1353	0.2421	3.3208E-3	7.6554E-4	3.3439E-3	0.2377	7.2957E-3	3.045	83.182	28272.850
28000000	0.6131	2.5207	0.2505	0.5096	1.5864	0.5196	0.6300	0.4199	0.2010	0.1376	0.2415	3.2441E-3	7.0864E-4	3.2768E-3	0.2206	-1.8687E-2	3.622	83.886	29095.328
29000000	0.6093	2.5784	0.2659	0.4985	1.5105	0.5373	0.6312	0.4177	0.2044	0.1357	0.2422	3.3576E-3	7.9083E-4	3.3681E-3	0.2314	3.8817E-2	1.621	75.529	27947.411
30000000	0.6089	2.5015	0.2585	0.4931	1.5689	0.5691	0.6212	0.4267	0.2007	0.1346	0.2381	3.326E-3	7.5523E-4	3.3246E-3	0.2274	1.3527E-2	3.764	77.417	28449.429
31000000	0.6091	2.5384	0.2694	0.5131	1.5370	0.5329	0.6316	0.4242	0.2007	0.1338	0.2413	3.2546E-3	7.3455E-4	3.244E-3	0.2309	8.9151E-3	2.276	81.110	28679.689
32000000	0.6201	2.5308	0.2564	0.5147	1.5659	0.5121	0.6363	0.4227	0.2019	0.1325	0.2430	3.1867E-3	7.7402E-4	3.1569E-3	0.2372	3.8328E-3	2.262	83.627	29542.637
33000000	0.6241	2.5665	0.2585	0.4676	1.5395	0.5438	0.6304	0.4176	0.2029	0.1353	0.2442	3.0555E-3	6.3648E-4	3.0634E-3	0.2111	9.3308E-3	2.450	81.587	30476.727
34000000	0.5971	2.5715	0.2683	0.4972	1.5345	0.5313	0.6430	0.4183	0.2016	0.1348	0.2453	3.149E-3	7.3986E-4	3.1335E-3	0.2325	-2.3635E-2	2.883	85.881	30029.410
35000000	0.6101	2.5058	0.2576	0.4778	1.5955	0.5532	0.6295	0.4204	0.2011	0.1374	0.2411	3.2605E-3	6.9758E-4	3.2541E-3	0.2186	-1.6555E-2	1.671	77.738	29079.049
36000000	0.6091	2.5401	0.2564	0.5219	1.5596	0.5128	0.6410	0.4211	0.2020	0.1349	0.2421	3.1938E-3	6.7947E-4	3.2061E-3	0.2167	4.367E-2	3.788	74.195	28811.811
37000000	0.6171	2.4725	0.2544	0.5047	1.5777	0.5737	0.6172	0.4337	0.1972	0.1368	0.2324	3.2107E-3	7.5994E-4	3.2324E-3	0.2339	7.9414E-3	3.870	79.282	29137.487
38000000	0.6356	2.6050	0.2521	0.4634	1.5462	0.4978	0.6293	0.4176	0.1968	0.1383	0.2474	3.1326E-3	7.3607E-4	3.118E-3	0.2351	3.8301E-3	1.465	81.557	30439.955
39000000	0.6164	2.5557	0.2574	0.4960	1.5530	0.5216	0.6294	0.4200	0.2016	0.1349	0.2435	3.1312E-3	7.0189E-4	3.1293E-3	0.2229	9.8855E-3	2.289	85.475	30139.829
40000000	0.6001	2.5963	0.2678	0.4941	1.5307	0.5109	0.6297	0.4149	0.2047	0.1318	0.2486	3.0384E-3	6.4863E-4	3.0134E-3	0.2186	4.3503E-2	4.497	81.635	31265.471
41000000	0.6244	2.6029	0.2528	0.4940	1.4990	0.5269	0.6353	0.4124	0.2048	0.1340	0.2488	3.0791E-3	6.6137E-4	3.1174E-3	0.2268	1.1626E-2	2.486	84.028	30393.183
42000000	0.6085	2.5302	0.2699	0.4884	1.5767	0.5263	0.6491	0.4195	0.2053	0.1359	0.2393	3.2847E-3	7.4529E-4	3.2485E-3	0.2227	-5.9713E-3	1.966	83.075	29331.702
43000000	0.6090	2.5475	0.2589	0.5195	1.5344	0.5307	0.6237	0.4260	0.1987	0.1343	0.2410	3.3168E-3	7.6252E-4	3.3146E-3	0.2289	-1.4729E-2	2.499	78.259	28591.281
44000000	0.6304	2.5452	0.2598	0.4797	1.5788	0.5061	0.6396	0.4180	0.1965	0.1404	0.2451	3.3636E-3	8.3996E-4	3.3544E-3	0.2480	3.2338E-2	2.761	81.922	28374.759
45000000	0.6326	2.6289	0.2623	0.4226	1.5182	0.5353	0.6339	0.4112	0.2068	0.1375	0.2445	3.3338E-3	8.3946E-4	3.3054E-3	0.2446	2.3741E-2	2.921	79.457	28650.726
46000000	0.6002	2.5808	0.2631	0.4929	1.5293	0.5336	0.6143	0.4204	0.2071	0.1319	0.2405	3.2627E-3	8.0301E-4	3.2312E-3	0.2469	2.0336E-2	3.510	76.637	29077.584
47000000	0.6311	2.5505	0.2684	0.4947	1.5282	0.5270	0.6487	0.4189	0.2037	0.1351	0.2423	3.0448E-3	6.8886E-4	3.0609E-3	0.2274	-5.5291E-2	4.262	87.652	30969.276
48000000	0.5896	2.6219	0.2541	0.4827	1.5336	0.5181	0.6344	0.4129	0.2063	0.1317	0.2491	3.0373E-3	7.1782E-4	3.0461E-3	0.2374	-1.0447E-2	1.498	82.986	30766.316
49000000	0.6276	2.5366	0.2565	0.4686	1.5648	0.5459	0.6312	0.4224	0.1991	0.1410	0.2375	3.1656E-3	7.1775E-4	3.2102E-3	0.2319	3.9835E-2	2.388	81.806	29451.507
50000000	0.5906	2.5608	0.2630	0.5249	1.5213	0.5394	0.6308	0.4180	0.2070	0.1337	0.2413	3.2718E-3	7.661E-4	3.2547E-3	0.2287	2.0915E-2	2.899	80.427	28818.267
51000000	0.6199	2.5413	0.2734	0.4618	1.5747	0.5288	0.6376	0.4163	0.2051	0.1388	0.2399	3.2719E-3	7.4559E-4	3.2551E-3	0.2272	7.5558E-2	4.042	77.755	29086.833
52000000	0.6207	2.4498	0.2611	0.5384	1.5720	0.5580	0.6234	0.4338	0.1972	0.1374	0.2316	3.3281E-3	8.0796E-4	3.2937E-3	0.2351	2.7992E-2	1.124	80.222	28489.799
53000000	0.6273	2.5682	0.2570	0.4735	1.5549	0.5192	0.6288	0.4173	0.2028	0.1329	0.2470	3.4048E-3	8.0665E-4	3.4287E-3	0.2329	1.4805E-2	7.619	79.935	27636.212
54000000	0.6309	2.5677	0.2476	0.4839	1.5261	0.5438	0.6285	0.4198	0.2036	0.1313	0.2453	3.3094E-3	7.8382E-4	3.3016E-3	0.2341	5.6602E-3	2.744	79.356	28479.390
55000000	0.6305	2.5294	0.2539	0.4975	1.5486	0.5401	0.6189	0.4176	0.2014	0.1352	0.2458	3.3202E-3	7.8039E-4	3.3203E-3	0.2374	1.6802E-2	1.462	78.407	28373.014
56000000	0.6447	2.5309	0.2544	0.4913	1.5759	0.5028	0.6454	0.4224	0.1991	0.1349	0.2437	3.1925E-3	7.3382E-4	3.2106E-3	0.2357	-1.6096E-2	2.602	82.339	29329.686
57000000	0.6094	2.4931	0.2427	0.5006	1.6024	0.5519	0.6278	0.4266	0.1997	0.1355	0.2382	3.1646E-3	7.2736E-4	3.1575E-3	0.2331	4.8805E-3	2.478	82.000	29806.737
58000000	0.6084	2.5054	0.2578	0.5371	1.5667	0.5246	0.6270	0.4225	0.2004	0.1351	0.2420	3.0801E-3	7.0951E-4	3.122E-3	0.2242	5.2823E-2	3.122	79.828	30213.661
59000000	0.6339	2.5882	0.2696	0.4577	1.5381	0.5126	0.6341	0.4143	0.2036	0.1360	0.2461	3.2802E-3	6.9676E-4	3.2708E-3	0.2104	1.2097E-2	2.778	82.967	29109.608
60000000	0.6409	2.5830	0.2568	0.4692	1.5298	0.5204	0.6446	0.4145	0.2015	0.1363	0.2477	3.121E-3	6.4319E-4	3.0987E-3	0.2051	3.7494E-3	2.170	82.773	30197.380
61000000	0.6288	2.5034	0.2835	0.4392	1.5968	0.5484	0.6534	0.4222	0.2056	0.1379	0.2343	3.2635E-3	7.4687E-4	3.2717E-3	0.2290	3.4711E-3	3.159	81.819	29091.779
62000000	0.6146	2.5009	0.2596	0.5022	1.5995	0.5233	0.6151	0.4283	0.1975	0.1351	0.2390	3.305E-3	8.2053E-4	3.3231E-3	0.2489	-3.3564E-2	3.516	76.822	28307.054
63000000	0.6156	2.5460	0.2591	0.4890	1.5496	0.5407	0.6155	0.4264	0.2007	0.1321	0.2408	3.23E-3	7.4014E-4	3.2416E-3	0.2348	2.5505E-2	2.369	81.066	29048.603
64000000	0.6240	2.4689	0.2666	0.5044	1.5900	0.5462	0.6243	0.4276	0.2002	0.1363	0.2360	3.2042E-3	7.3145E-4	3.2141E-3	0.2279	-2.9878E-3	1.918	78.008	29634.792
65000000	0.6351	2.4387	0.2756	0.4696	1.6546	0.5264	0.6252	0.4290	0.1955	0.1418	0.2337	3.3746E-3	7.3255E-4	3.3247E-3	0.2175	1.7371E-3	1.808	79.499	28675.571
66000000	0.6080	2.5671	0.2504	0.4953	1.5409	0.5382	0.6370	0.4156	0.2029	0.1337	0.2478	3.2528E-3	6.9685E-4	3.253E-3	0.2124	1.9654E-2	3.642	80.592	29110.904
67000000	0.6345	2.5099	0.2614	0.4819	1.5723	0.5400	0.6400	0.4222	0.1970	0.1383	0.2425	3.328E-3	7.5663E-4	3.3373E-3	0.2230	6.718E-3	2.608	80.402	28630.882
68000000	0.6081	2.5677	0.2646	0.4780	1.5374	0.5443	0.6374	0.4231	0.2029	0.1329	0.2410	3.4891E-3	8.3774E-4	3.4746E-3	0.2400	1.5118E-2	1.510	77.863	27429.899
69000000	0.6163	2.5467	0.2649	0.4717	1.5771	0.5233	0.6293	0.4144	0.2055	0.1352	0.2449	3.3524E-3	7.3395E-4	3.3182E-3	0.2167	3.6104E-2	3.642	76.817	28784.913
70000000	0.6097	2.5494	0.2571	0.4929	1.5280	0.5629	0.6361	0.4247	0.2012	0.1328	0.2413	3.3986E-3	7.7629E-4	3.4121E-3	0.2278	-9.1147E-3	3.541	77.881	27415.554
71000000	0.6189	2.5806	0.2465	0.4751	1.5758	0.5032	0.6482	0.4162	0.2024	0.1383	0.2431	3.3856E-3	7.2944E-4	3.3807E-3	0.2114	2.4824E-2	0.947	76.528	28032.518
72000000	0.6153	2.5171	0.2534	0.5020	1.5570	0.5551	0.6398	0.4271	0.1965	0.1403	0.2361	3.3504E-3	7.0424E-4	3.3615E-3	0.2129	2.1528E-2	1.730	77.009	27844.881
73000000	0.6111	2.5345	0.2482	0.5100	1.5648	0.5315	0.6253	0.4212	0.1971	0.1371	0.2446	3.515E-3	8.0824E-4	3.497E-3	0.2294	3.5323E-2	2.280	78.568	27199.889
74000000	0.6445	2.5015	0.2683	0.4597	1.6013	0.5246	0.6194	0.4222	0.1963	0.1410	0.2405	3.4178E-3	7.9776E-4	3.3913E-3	0.2237	-3.1459E-2	1.556	77.667	28034.495
75000000	0.6149	2.5086	0.2459	0.5001	1.5807	0.5498	0.6345	0.4276	0.1951	0.1334	0.2439	3.3074E-3	7.1242E-4	3.3189E-3	0.2155	-1.0592E-2	2.632	77.534	28389.544
76000000	0.6105	2.4872	0.2587	0.4703	1.6291	0.5442	0.6262	0.4232	0.1991	0.1401	0.2376	3.4479E-3	7.3226E-4	3.412E-3	0.2197	1.2566E-3	2.522	78.613	27899.863
77000000	0.6225	2.5445	0.2593	0.4790	1.5450	0.5497	0.6443	0.4271	0.1942	0.1385	0.2402	3.5095E-3	7.1166E-4	3.4633E-3	0.2023	1.4396E-2	2.186	74.617	27500.873
78000000	0.6131	2.5717	0.2475	0.4949	1.5247	0.5480	0.6407	0.4138	0.2028	0.1327	0.2506	3.3702E-3	7.9098E-4	3.4002E-3	0.2363	1.1996E-2	2.244	79.309	27630.489
79000000	0.6243	2.5927	0.2510	0.5028	1.5388	0.4904	0.6365	0.4187	0.1972	0.1361	0.2480	3.4417E-3	8.2233E-4	3.442E-3	0.2363	1.0255E-2	4.323	77.927	27776.992
80000000	0.6180	2.5219	0.2583	0.4915	1.5710	0.5393	0.6377	0.4224	0.2002	0.1355	0.2420	3.2896E-3	7.5391E-4	3.273E-3	0.2287	-1.2591E-2	2.634	75.866	28271.762
81000000	0.5978	2.5892	0.2667	0.5262	1.4984	0.5217	0.6393	0.4198	0.2017	0.1345	0.2440	3.2896E-3	7.0228E-4	3.2669E-3	0.2133	-7.6829E-3	3.981	80.832	29005.961
82000000	0.5978	2.5070	0.2639	0.4985	1.5957	0.5372	0.6448	0.4291	0.1956	0.1371	0.2382	3.2539E-3	7.6781E-4	3.247E-3	0.2332	1.1529E-2	2.807	82.556	28961.450
83000000	0.6110	2.5654	0.2617	0.4887	1.5491	0.5241	0.6103	0.4169	0.2052	0.1368	0.2411	3.1932E-3	6.733E-4	3.1818E-3	0.2124	-4.0823E-2	2.305	78.285	29408.024
84000000	0.6435	2.4964	0.2512	0.4943	1.5863	0.5284	0.6343	0.4205	0.1981	0.1390	0.2424	3.2355E-3	7.2183E-4	3.2314E-3	0.2162	5.9951E-2	6.551	79.098	29082.339
85000000	0.6186	2.5646	0.2698	0.4964	1.5192	0.5315	0.6273	0.4170	0.2039	0.1325	0.2466	3.4039E-3	8.3378E-4	3.3976E-3	0.2430	-4.639E-3	3.555	76.736	27886.338
86000000	0.6242	2.4998	0.2702	0.4976	1.5770	0.5313	0.6295	0.4227	0.1962	0.1384	0.2426	3.5286E-3	8.9722E-4	3.5097E-3	0.2529	6.4563E-2	1.116	71.871	26920.562
87000000	0.6198	2.5191	0.2684	0.5002	1.5343	0.5582	0.6349	0.4262	0.1974	0.1343	0.2422	3.4804E-3	7.7535E-4	3.4266E-3	0.2277	4.0319E-2	2.736	74.853	27305.878
88000000	0.6286	2.5308	0.2567	0.4678	1.5694	0.5467	0.6361	0.4220	0.2008	0.1362	0.2410	3.3966E-3	7.8084E-4	3.4048E-3	0.2255	1.5758E-2	2.484	78.081	27692.557
89000000	0.6261	2.5165	0.2461	0.5126	1.5787	0.5200	0.6423	0.4301	0.1941	0.1338	0.2419	3.2441E-3	7.2382E-4	3.231E-3	0.2211	-1.3181E-2	1.385	81.655	28991.319
90000000	0.6145	2.5024	0.2636	0.4734	1.5969	0.5493	0.6324	0.4216	0.2027	0.1359	0.2398	3.1904E-3	7.5661E-4	3.2042E-3	0.2375	-9.1142E-3	3.511	84.809	29552.307
91000000	0.6400	2.4749	0.2566	0.5011	1.6222	0.5052	0.6255	0.4277	0.1922	0.1377	0.2424	3.1883E-3	7.202E-4	3.191E-3	0.2280	1.1921E-2	2.934	78.838	29262.730
92000000	0.6264	2.5187	0.2636	0.4725	1.6015	0.5172	0.6438	0.4239	0.2000	0.1383	0.2378	3.2594E-3	7.1202E-4	3.2619E-3	0.2218	5.2986E-3	1.719	80.028	29333.638
93000000	0.6109	2.5757	0.2460	0.5049	1.5298	0.5327	0.6278	0.4185	0.2042	0.1350	0.2423	3.2101E-3	6.9506E-4	3.2217E-3	0.2177	4.9813E-2	1.604	85.246	29563.640
94000000	0.6237	2.5138	0.2642	0.4873	1.5789	0.5321	0.6349	0.4297	0.1980	0.1357	0.2366	3.1887E-3	6.6458E-4	3.2093E-3	0.2073	-4.1565E-3	0.856	80.999	29698.066
95000000	0.6315	2.5529	0.2589	0.4506	1.5924	0.5138	0.6411	0.4179	0.2022	0.1375	0.2423	3.2425E-3	7.0685E-4	3.2391E-3	0.2177	1.4485E-3	3.041	80.912	29324.246
96000000	0.6323	2.4864	0.2622	0.4862	1.6066	0.5263	0.6387	0.4246	0.1962	0.1365	0.2428	3.1477E-3	7.4053E-4	3.139E-3	0.2342	2.9318E-2	4.713	81.180	29789.724
97000000	0.6166	2.5240	0.2616	0.4873	1.5878	0.5229	0.6471	0.4225	0.1989	0.1383	0.2403	3.1473E-3	7.6784E-4	3.1508E-3	0.2474	3.5224E-2	1.455	84.506	29987.303
98000000	0.5770	2.5329	0.2541	0.5208	1.5521	0.5631	0.6126	0.4273	0.2020	0.1329	0.2377	3.1345E-3	6.8784E-4	3.1404E-3	0.2210	2.4715E-2	3.275	83.212	29873.534
99000000	0.6248	2.5411	0.2528	0.5091	1.5474	0.5248	0.6425	0.4192	0.2021	0.1322	0.2465	3.0986E-3	7.2573E-4	3.0902E-3	0.2385	2.9086E-3	1.602	82.060	29724.329
100000000	0.6038	2.5723	0.2600	0.4970	1.5274	0.5396	0.6284	0.4218	0.2023	0.1346	0.2413	3.1637E-3	6.9074E-4	3.1904E-3	0.2262	2.0043E-2	2.039	78.496	29700.476
101000000	0.6317	2.5029	0.2532	0.5006	1.5845	0.5271	0.6357	0.4246	0.1940	0.1365	0.2449	3.223E-3	7.9149E-4	3.2358E-3	0.2459	5.4504E-2	2.178	81.479	29364.471
102000000	0.6170	2.5851	0.2571	0.4950	1.5245	0.5213	0.6373	0.4218	0.1967	0.1322	0.2493	3.2851E-3	7.0828E-4	3.2924E-3	0.2130	4.8796E-2	1.041	79.276	28395.331
103000000	0.6199	2.5468	0.2622	0.4655	1.5722	0.5333	0.6440	0.4230	0.1988	0.1349	0.2432	3.3692E-3	7.6824E-4	3.3602E-3	0.2342	2.6651E-2	2.608	75.933	28052.603
104000000	0.5948	2.5947	0.2606	0.4708	1.5376	0.5415	0.6331	0.4201	0.2094	0.1336	0.2369	3.2736E-3	7.6663E-4	3.2615E-3	0.2332	1.1213E-2	1.489	77.074	28670.554
105000000	0.6251	2.5416	0.2703	0.4801	1.5438	0.5392	0.6366	0.4175	0.2042	0.1359	0.2424	3.3855E-3	8.508E-4	3.3601E-3	0.2552	-6.2992E-3	1.867	81.332	28310.163
106000000	0.6323	2.4770	0.2706	0.4849	1.6346	0.5006	0.6592	0.4232	0.1962	0.1418	0.2387	3.4169E-3	7.0293E-4	3.4156E-3	0.2080	2.7289E-2	5.187	81.278	27969.607
107000000	0.6114	2.5115	0.2767	0.4758	1.5865	0.5382	0.6412	0.4279	0.1974	0.1378	0.2369	3.3426E-3	7.5457E-4	3.3424E-3	0.2234	-7.508E-3	3.717	79.234	28266.958
108000000	0.6396	2.6146	0.2478	0.4837	1.4994	0.5149	0.6458	0.4135	0.1979	0.1359	0.2527	3.4899E-3	7.3574E-4	3.4676E-3	0.2148	-2.1318E-3	3.840	79.074	27364.911
109000000	0.6224	2.5031	0.2545	0.4552	1.6409	0.5239	0.6288	0.4186	0.1970	0.1425	0.2419	3.5708E-3	7.4317E-4	3.542E-3	0.2146	-3.3835E-2	1.855	79.082	26998.904
110000000	0.6265	2.5628	0.2643	0.4606	1.5732	0.5126	0.6322	0.4229	0.1980	0.1359	0.2432	3.4301E-3	7.8363E-4	3.3864E-3	0.2331	6.0107E-2	3.034	73.712	27534.436
111000000	0.6116	2.6039	0.2562	0.4901	1.5231	0.5151	0.6340	0.4152	0.2010	0.1350	0.2488	3.4868E-3	8.0198E-4	3.5019E-3	0.2281	-6.606E-3	1.653	74.580	26795.835
112000000	0.6111	2.5230	0.2606	0.4892	1.5620	0.5541	0.6266	0.4205	0.2014	0.1377	0.2404	3.5853E-3	8.0811E-4	3.5625E-3	0.2211	2.2023E-2	2.214	76.067	26689.021
113000000	0.6214	2.5459	0.2579	0.5120	1.5358	0.5269	0.6360	0.4184	0.1998	0.1361	0.2458	3.6489E-3	8.2651E-4	3.6287E-3	0.2195	-5.2472E-3	2.068	70.664	26064.795
114000000	0.6131	2.5907	0.2458	0.4739	1.5295	0.5470	0.6371	0.4166	0.2001	0.1344	0.2488	3.4208E-3	8.4248E-4	3.4557E-3	0.2445	9.5278E-3	1.236	74.061	27315.345
115000000	0.6160	2.4492	0.2703	0.5025	1.6216	0.5404	0.6334	0.4336	0.1989	0.1363	0.2311	3.4936E-3	8.7384E-4	3.4942E-3	0.2497	-1.7566E-3	3.404	75.657	27087.370
116000000	0.6231	2.5276	0.2509	0.4892	1.5825	0.5267	0.6469	0.4166	0.2010	0.1386	0.2438	3.4087E-3	7.9494E-4	3.4308E-3	0.2310	4.1016E-2	2.823	78.309	27533.061
117000000	0.6157	2.5294	0.2523	0.5281	1.5646	0.5100	0.6124	0.4211	0.2028	0.1336	0.2426	3.4827E-3	8.0336E-4	3.4486E-3	0.2299	-1.9E-3	1.453	75.214	26899.539
118000000	0.5976	2.5696	0.2447	0.5280	1.5255	0.5346	0.6365	0.4168	0.2010	0.1350	0.2472	3.6032E-3	8.3578E-4	3.5974E-3	0.2351	4.3203E-3	2.030	77.350	26204.817
119000000	0.6024	2.4894	0.2543	0.5078	1.5971	0.5490	0.6260	0.4278	0.1991	0.1366	0.2366	3.5288E-3	8.5964E-4	3.51E-3	0.2440	5.747E-2	1.700	77.595	27164.479
120000000	0.6107	2.4910	0.2561	0.5139	1.5941	0.5341	0.6423	0.4254	0.1961	0.1375	0.2411	3.4445E-3	8.0449E-4	3.4082E-3	0.2317	1.1152E-2	1.978	78.073	27577.276
121000000	0.6318	2.4710	0.2654	0.4825	1.6119	0.5374	0.6405	0.4255	0.2024	0.1388	0.2333	3.4714E-3	7.7224E-4	3.471E-3	0.2208	-2.5561E-2	3.218	78.342	27440.283
122000000	0.6348	2.4872	0.2680	0.4934	1.5912	0.5254	0.6466	0.4313	0.1992	0.1355	0.2341	3.4726E-3	8.8764E-4	3.4724E-3	0.2543	2.4657E-2	5.750	77.368	27011.080
123000000	0.6231	2.5262	0.2626	0.4788	1.5939	0.5155	0.6245	0.4213	0.1976	0.1374	0.2437	3.5017E-3	7.7393E-4	3.5004E-3	0.2243	-4.4251E-3	4.938	73.692	26385.259
124000000	0.6174	2.6001	0.2512	0.4729	1.5404	0.5179	0.6357	0.4140	0.2060	0.1345	0.2455	3.5119E-3	7.5466E-4	3.5193E-3	0.2177	1.2638E-2	4.619	78.198	27050.183
125000000	0.6248	2.5839	0.2542	0.4592	1.5597	0.5182	0.6358	0.4114	0.2067	0.1369	0.2450	3.5037E-3	7.5396E-4	3.4899E-3	0.2187	-2.1989E-2	3.413	79.179	27086.600
