state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	10.594	11.268	11.514	11.790	12.095	12.081	11.863	12.219	12.177	12.264	12.181	12.006	12.084	11.199	10.632	9.703	9.163	8.554	8.000	7.289	7.026	6.675	6.151	6.376	5.729	5.274	5.473	5.474	4.228	4.853	3.870	3.846	4.315	4.232	3.483	2.631	2.615	2.934	2.543	2.526	1.403	0.559	1.250	1.775	2.085	1.890	2.047	1.731	2.276	2.908
2000000	14.099	13.408	13.827	12.627	12.180	12.080	10.628	11.836	11.927	13.090	13.320	13.342	12.495	11.588	10.159	10.170	9.920	8.442	8.247	7.899	7.147	6.770	6.357	5.739	6.198	5.677	5.051	5.217	5.305	5.229	4.894	4.746	4.868	5.048	5.154	3.894	4.092	3.915	3.477	1.762	0.868	1.069	1.728	2.372	2.943	3.849	2.952	2.928	2.368	1.847
3000000	14.067	13.456	13.205	13.008	12.255	12.263	11.413	12.253	12.470	13.075	12.574	12.359	11.426	10.706	10.041	9.679	9.097	8.219	7.761	7.838	7.149	6.284	6.216	5.663	5.515	4.936	4.656	4.475	4.177	3.977	4.422	4.089	4.031	3.302	3.035	2.469	2.370	2.691	2.060	1.301	2.383	2.266	1.661	1.859	1.368	0.255	0.111	-0.557	-0.037	-0.142
4000000	12.316	12.547	12.359	11.975	11.991	11.608	11.513	11.746	11.976	12.385	12.243	12.066	12.190	10.922	10.323	8.957	8.431	8.739	7.305	7.147	6.691	6.395	6.346	5.391	5.474	5.021	4.532	4.932	5.004	5.199	4.237	4.374	4.293	3.460	2.465	2.610	3.072	2.496	2.518	1.820	1.335	1.689	1.247	1.536	1.075	1.587	1.726	1.225	1.895	2.210
5000000	11.814	12.324	12.760	12.698	12.946	11.809	11.353	12.323	12.754	13.048	12.248	12.567	11.942	10.651	9.633	9.669	8.890	7.816	7.792	7.215	6.554	6.221	5.315	5.377	4.793	5.337	5.446	4.725	4.499	4.730	5.203	5.496	5.585	5.465	2.928	2.866	2.175	3.117	2.958	3.045	3.313	4.039	5.161	4.753	3.955	4.871	4.597	4.574	4.145	3.652
6000000	13.333	13.439	12.124	11.750	12.452	11.011	11.643	12.017	12.471	12.570	12.105	12.466	12.611	11.188	9.771	9.272	8.718	7.899	7.119	7.452	6.217	6.553	5.711	5.683	5.629	4.937	5.000	5.160	5.393	4.574	3.379	3.855	3.513	2.622	2.405	1.735	1.672	1.040	1.151	1.081	-0.033	-0.529	-0.215	0.408	1.840	1.506	1.796	1.458	1.009	1.762
7000000	11.111	11.238	11.112	11.448	11.825	11.049	11.715	11.594	11.866	12.042	12.460	11.630	11.361	10.332	9.727	9.354	8.510	7.852	7.382	6.755	6.553	6.117	5.338	5.851	5.095	4.842	4.623	4.587	4.496	4.378	3.438	3.984	4.133	4.713	4.724	4.669	3.870	4.077	3.479	4.306	3.906	3.818	3.281	3.224	3.017	3.691	4.439	5.107	5.313	4.379
8000000	11.439	11.422	11.701	11.962	11.675	11.258	11.715	11.404	12.692	13.024	12.407	12.679	11.735	10.946	10.103	9.252	8.364	8.036	7.344	7.076	6.311	6.239	5.627	5.897	5.474	4.556	5.813	5.522	4.861	4.491	4.004	4.007	3.221	3.089	2.523	2.810	2.861	1.878	1.594	1.246	0.778	1.910	1.205	0.711	0.320	0.062	1.148	1.365	1.745	1.538
9000000	11.745	12.240	12.203	11.771	11.953	12.504	12.153	11.795	11.643	12.197	12.394	11.942	11.768	10.783	10.276	9.498	9.195	8.172	7.709	7.056	7.091	7.129	6.061	5.430	5.822	5.194	5.314	4.998	4.828	4.814	3.968	3.853	3.052	2.997	3.467	3.159	2.795	2.764	3.428	3.140	2.476	2.243	1.928	2.000	3.086	2.297	2.737	2.636	3.059	2.143
10000000	10.377	11.454	11.613	11.326	11.925	11.357	11.612	12.687	12.002	11.620	12.872	12.562	12.749	11.588	10.415	9.237	8.622	8.612	8.091	7.376	7.011	6.816	6.364	5.952	5.222	5.332	5.268	5.341	5.171	4.898	5.039	4.973	4.412	3.803	4.025	3.595	3.357	3.599	2.855	3.172	2.778	1.516	1.349	1.542	1.549	1.362	1.645	0.989	1.011	0.617
