Rhat_long	W_long	V_long	Rhat_short	W_short	V_short	Rhat_trunc	W_trunc	V_trunc
1.0000444158115	367710.959343843	367743.624430561	1.00016795902481	367615.224118459	367738.723078068	1.00016995110774	367515.896768584	367640.826851223
