kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
coda_point_long	1.00004203231377	1.00003476933551	0.99995372323091	0.99997278821692	1.00003104466613	1.0000107534413	1.00013836817845	1.00030294392149	0.999965746084899	1.00001981066335
coda_upper_long	1.00018378944918	1.00013361392876	0.999966156780628	1.00000965570517	1.00011958605472	1.00009665947542	1.00045025946869	1.00046346728786	1.00000200721279	1.00012896658385
coda_point_short	1.00118459860057	1.00002948835214	1.00020214296516	1.00024977482303	1.00031429002825	1.00001509048573	1.0004606027323	1.00340581443483	1.00034469883918	1.00105540129708
coda_upper_short	1.00351895839647	1.00026026968845	1.00083969426267	1.0011073994339	1.00093547204741	1.00033555171478	1.00158942014454	1.00458940919999	1.00126705575545	1.00308534472375
coda_point_trunc	1.00062778125824	1.00004071006694	1.00007475984369	1.00000326087238	1.00009330417104	1.00010179256827	1.00023309067077	1.00166195109036	1.00029284266833	1.00053818078424
coda_upper_trunc	1.00156215384388	1.00026711134457	1.00037093094439	1.00026644153841	1.00035396603527	1.00046393968954	1.00069075932206	1.00221545707034	1.00085117551889	1.00128538947962
rstan_long	1.00001914898833	1.0000033479614	1.00004904544012	0.999923247379304	1.0000607464044	1.00006228198943	1.00007800964064	1.00009880453996	0.999984996110446	0.999977671539992
rstan_short	1.00084662469203	1.00012796778448	1.00024449039382	1.00016178812823	1.0002690379524	1.00054647287673	1.00037335251706	1.00050883320727	1.00024924598484	1.00088199911497
rstan_trunc	1.00057168668618	0.99990838746661	1.00010467334361	0.999932741760663	1.00038677876635	1.00038233247462	1.00078202986064	1.00035077725003	1.00070851974523	1.0012133900242
