state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
39000000	6.3063	2.6508E-2	0.2955	0.1806	0.1920	0.3319	1.0433E-3	0.212	0.411	34.892
40000000	5.9588	3.5664E-2	0.2947	0.1782	0.1970	0.3301	1.0504E-3	0.236	0.389	34.645
41000000	5.8825	3.8452E-2	0.2894	0.1813	0.1963	0.3330	1.1483E-3	0.579	0.425	34.466
42000000	5.5658	4.018E-2	0.2959	0.1854	0.1909	0.3279	1.1131E-3	0.281	0.405	33.587
43000000	5.8979	3.5473E-2	0.2931	0.1807	0.1904	0.3358	1.0156E-3	0.542	0.414	34.064
44000000	5.8938	1.2997E-2	0.2939	0.1792	0.1891	0.3378	1.1419E-3	1.057	0.410	34.249
45000000	6.0546	1.0332E-2	0.2931	0.1818	0.1916	0.3335	9.907E-4	0.685	0.395	37.190
46000000	6.1069	5.8543E-2	0.2899	0.1814	0.1905	0.3382	1.084E-3	0.188	0.387	34.479
47000000	5.7585	1.1548E-2	0.2937	0.1795	0.1933	0.3335	1.1028E-3	0.449	0.418	34.440
48000000	5.6685	2.1258E-2	0.2919	0.1800	0.1912	0.3369	1.2073E-3	0.620	0.378	32.240
49000000	5.7717	4.1772E-2	0.2955	0.1801	0.1915	0.3329	1.1114E-3	0.453	0.399	33.175
50000000	5.9065	3.7726E-2	0.2921	0.1784	0.1927	0.3368	1.139E-3	1.426	0.394	32.727
51000000	6.0694	6.3432E-2	0.2953	0.1799	0.1903	0.3345	1.1428E-3	0.394	0.432	33.462
52000000	5.5204	1.7494E-2	0.2941	0.1808	0.1909	0.3341	1.1478E-3	0.692	0.430	35.801
53000000	6.0360	6.4256E-2	0.2895	0.1758	0.1960	0.3387	1.0792E-3	0.839	0.396	34.707
54000000	5.6360	9.8065E-2	0.2899	0.1815	0.1916	0.3371	1.1419E-3	0.263	0.373	33.375
55000000	5.8962	2.8286E-2	0.2878	0.1835	0.1938	0.3348	1.074E-3	0.772	0.402	34.318
56000000	6.1441	8.726E-2	0.2963	0.1783	0.1932	0.3321	1.1122E-3	0.650	0.383	34.459
57000000	6.9175	2.3128E-2	0.2977	0.1795	0.1881	0.3347	1.0885E-3	0.223	0.418	34.239
58000000	5.0044	4.3785E-3	0.2900	0.1797	0.1931	0.3371	1.1889E-3	1.340	0.383	32.567
59000000	5.8631	2.8943E-2	0.2966	0.1798	0.1918	0.3318	1.0264E-3	1.045	0.385	36.729
60000000	6.1884	9.1037E-2	0.2961	0.1798	0.1925	0.3316	1.1299E-3	1.133	0.408	33.820
61000000	5.5345	2.3697E-2	0.2952	0.1831	0.1904	0.3313	1.1358E-3	1.189	0.401	34.797
62000000	5.7843	1.3926E-2	0.2894	0.1797	0.1910	0.3400	1.1218E-3	0.533	0.399	34.526
63000000	5.7834	7.1975E-3	0.2957	0.1785	0.1908	0.3350	1.149E-3	0.972	0.418	34.073
64000000	5.4540	6.9225E-2	0.2922	0.1796	0.1907	0.3375	1.1856E-3	0.703	0.401	32.812
65000000	6.1156	3.989E-3	0.2963	0.1759	0.1935	0.3342	1.1219E-3	0.481	0.397	33.976
66000000	5.9113	2.4464E-2	0.2922	0.1825	0.1953	0.3300	1.1463E-3	0.381	0.434	33.746
67000000	5.4837	4.6127E-2	0.2886	0.1812	0.1959	0.3343	1.067E-3	0.426	0.426	35.531
68000000	6.1622	5.542E-2	0.2939	0.1767	0.1918	0.3376	1.0592E-3	0.797	0.404	36.271
69000000	5.7550	3.7984E-2	0.2936	0.1815	0.1910	0.3339	1.0363E-3	0.656	0.357	36.222
70000000	6.0414	6.6411E-3	0.2943	0.1805	0.1910	0.3342	1.0718E-3	0.403	0.386	35.218
71000000	6.1329	1.5801E-2	0.2930	0.1820	0.1897	0.3352	1.1287E-3	0.469	0.478	34.909
72000000	6.0929	2.0261E-2	0.2926	0.1808	0.1912	0.3354	1.0922E-3	0.348	0.401	35.442
73000000	5.4993	2.3173E-2	0.2914	0.1808	0.1924	0.3354	1.1222E-3	0.502	0.401	33.186
74000000	5.4859	5.423E-3	0.2965	0.1798	0.1936	0.3301	1.1245E-3	0.583	0.398	33.829
75000000	6.0335	7.684E-2	0.2966	0.1778	0.1942	0.3314	1.2122E-3	0.992	0.403	32.168
76000000	6.0738	4.5461E-2	0.2961	0.1792	0.1935	0.3312	1.0199E-3	0.628	0.395	35.845
77000000	5.9518	4.7576E-2	0.2982	0.1816	0.1870	0.3332	1.1464E-3	0.594	0.371	33.723
78000000	5.9261	1.4694E-2	0.2904	0.1782	0.1946	0.3369	1.1741E-3	1.485	0.443	33.909
79000000	5.7473	4.2078E-2	0.2890	0.1807	0.1919	0.3383	1.0368E-3	0.240	0.448	34.217
80000000	5.6084	7.4626E-2	0.2981	0.1790	0.1898	0.3332	1.174E-3	0.591	0.379	33.303
81000000	6.1585	3.9317E-2	0.2913	0.1812	0.1948	0.3327	1.1346E-3	0.490	0.366	32.424
82000000	5.8795	8.0733E-2	0.2907	0.1791	0.1918	0.3384	1.1724E-3	1.023	0.432	33.908
83000000	6.0706	2.3225E-2	0.2905	0.1811	0.1907	0.3377	1.198E-3	0.278	0.395	32.090
84000000	6.5021	2.7263E-2	0.2903	0.1792	0.1920	0.3385	1.184E-3	0.928	0.436	33.743
85000000	6.0684	3.6339E-2	0.2934	0.1814	0.1913	0.3339	1.1144E-3	0.872	0.441	33.355
86000000	6.2978	3.8239E-2	0.2934	0.1791	0.1925	0.3349	1.1315E-3	0.409	0.397	34.235
87000000	5.8970	1.6422E-2	0.2899	0.1807	0.1950	0.3343	1.14E-3	0.472	0.441	34.259
88000000	5.4351	5.7602E-3	0.2932	0.1762	0.1936	0.3371	1.0872E-3	0.523	0.404	32.273
89000000	5.3268	5.2893E-3	0.2968	0.1762	0.1908	0.3362	1.1352E-3	0.429	0.428	33.785
90000000	5.7685	5.9283E-3	0.2950	0.1798	0.1895	0.3357	1.1368E-3	0.851	0.393	33.923
91000000	5.7150	4.2089E-2	0.2969	0.1816	0.1856	0.3359	1.1001E-3	0.340	0.385	34.326
92000000	5.3666	1.0976E-2	0.2922	0.1799	0.1919	0.3360	1.0803E-3	0.092	0.372	34.886
93000000	6.2411	3.8014E-2	0.2927	0.1816	0.1884	0.3373	1.1255E-3	0.729	0.411	34.893
94000000	5.9713	8.5773E-2	0.2967	0.1797	0.1898	0.3338	1.0603E-3	0.781	0.405	34.538
95000000	6.5519	3.5726E-2	0.2943	0.1807	0.1902	0.3348	1.0529E-3	0.145	0.434	36.068
96000000	6.5999	6.0579E-2	0.2918	0.1846	0.1905	0.3332	1.0863E-3	0.578	0.378	34.391
97000000	5.4387	2.0552E-2	0.2948	0.1792	0.1912	0.3348	1.0303E-3	1.084	0.372	34.727
98000000	5.6543	2.3842E-2	0.2916	0.1790	0.1937	0.3357	1.1376E-3	0.774	0.389	34.242
99000000	5.7892	3.9271E-2	0.2925	0.1796	0.1911	0.3368	1.0649E-3	0.646	0.476	35.573
100000000	5.6338	2.1214E-2	0.2896	0.1854	0.1890	0.3361	1.1452E-3	1.231	0.391	34.038
101000000	5.9194	3.7938E-2	0.2928	0.1778	0.1938	0.3356	1.1187E-3	0.415	0.388	33.267
102000000	6.4957	5.5198E-3	0.2942	0.1774	0.1919	0.3365	9.99E-4	0.187	0.395	37.087
103000000	6.5048	2.5373E-2	0.2867	0.1822	0.1937	0.3374	1.0592E-3	0.623	0.408	36.096
104000000	5.5323	3.3914E-2	0.2952	0.1792	0.1922	0.3333	1.2818E-3	0.774	0.396	30.813
105000000	6.1182	5.9623E-2	0.2914	0.1783	0.1943	0.3359	1.0821E-3	0.622	0.476	33.887
106000000	5.8802	8.3897E-2	0.2918	0.1765	0.1938	0.3379	1.0915E-3	0.356	0.406	33.948
107000000	5.3721	3.5686E-2	0.2918	0.1821	0.1913	0.3348	1.1044E-3	1.032	0.401	33.679
108000000	5.5240	3.2976E-2	0.2917	0.1782	0.1937	0.3364	1.19E-3	0.258	0.376	33.134
109000000	5.9105	6.4903E-2	0.2916	0.1776	0.1918	0.3390	1.1888E-3	0.995	0.391	32.303
110000000	5.3997	2.1921E-2	0.2950	0.1819	0.1907	0.3324	1.0144E-3	0.622	0.412	36.112
111000000	6.2193	2.3875E-2	0.2916	0.1801	0.1945	0.3337	1.098E-3	0.488	0.401	34.701
112000000	6.2481	5.5776E-2	0.2961	0.1818	0.1862	0.3359	1.1855E-3	0.547	0.383	34.149
113000000	6.2874	1.1457E-2	0.2917	0.1805	0.1951	0.3327	1.1623E-3	0.898	0.419	33.408
114000000	6.8411	2.6122E-2	0.2982	0.1793	0.1915	0.3310	1.1187E-3	1.429	0.395	34.614
115000000	5.2948	5.3647E-3	0.2960	0.1803	0.1878	0.3359	1.1125E-3	0.363	0.403	33.704
116000000	6.0671	4.145E-2	0.2934	0.1805	0.1927	0.3335	1.0518E-3	0.867	0.396	35.107
117000000	6.1430	4.7226E-2	0.2914	0.1795	0.1940	0.3351	1.0199E-3	0.232	0.402	34.570
118000000	5.9337	8.0451E-2	0.2931	0.1793	0.1930	0.3346	1.1803E-3	0.977	0.370	32.317
119000000	6.2953	8.7942E-2	0.2944	0.1758	0.1954	0.3345	1.1841E-3	0.817	0.403	32.724
120000000	5.6408	7.8468E-3	0.2907	0.1798	0.1950	0.3346	1.1325E-3	1.644	0.403	34.569
121000000	5.7522	5.1127E-2	0.2916	0.1816	0.1888	0.3380	1.219E-3	0.696	0.367	31.664
122000000	6.0216	3.6009E-3	0.2943	0.1802	0.1897	0.3358	1.1243E-3	0.725	0.381	33.541
123000000	5.3696	7.2035E-2	0.2955	0.1835	0.1918	0.3293	1.0472E-3	0.333	0.380	36.009
124000000	5.5544	4.3586E-2	0.2961	0.1782	0.1899	0.3357	1.2095E-3	0.466	0.384	31.825
125000000	5.9825	2.7198E-2	0.2964	0.1810	0.1937	0.3289	1.1333E-3	0.384	0.396	33.603
126000000	6.3897	2.974E-3	0.2980	0.1829	0.1890	0.3300	1.1749E-3	0.616	0.401	32.706
127000000	6.7465	2.8413E-2	0.2943	0.1810	0.1920	0.3327	1.1133E-3	0.565	0.374	35.371
128000000	6.2923	7.764E-2	0.2963	0.1792	0.1924	0.3320	1.1774E-3	0.438	0.381	33.496
129000000	5.8837	7.229E-2	0.2924	0.1818	0.1919	0.3340	1.0846E-3	1.055	0.402	34.330
130000000	5.2626	2.6511E-2	0.2971	0.1784	0.1928	0.3317	1.2128E-3	0.425	0.424	32.708
131000000	6.0860	4.5513E-2	0.2892	0.1766	0.1955	0.3387	1.1852E-3	0.555	0.388	32.094
132000000	5.0493	2.0383E-2	0.2900	0.1800	0.1908	0.3391	1.0933E-3	0.419	0.407	35.418
133000000	5.1130	1.8813E-2	0.2907	0.1814	0.1914	0.3365	1.1093E-3	1.011	0.485	34.233
134000000	6.0649	8.3692E-3	0.2918	0.1806	0.1914	0.3363	1.0782E-3	0.429	0.393	35.603
135000000	6.1179	5.7141E-3	0.2957	0.1792	0.1903	0.3347	1.1018E-3	1.045	0.418	33.408
136000000	6.4216	3.4358E-2	0.2929	0.1802	0.1919	0.3350	1.1575E-3	0.528	0.411	35.612
137000000	5.3914	2.12E-2	0.2957	0.1775	0.1900	0.3368	1.0086E-3	0.320	0.382	37.577
138000000	5.3418	3.5525E-2	0.2963	0.1764	0.1941	0.3332	1.1141E-3	0.563	0.401	35.619
139000000	5.5314	4.4303E-2	0.2967	0.1775	0.1922	0.3337	1.0832E-3	0.332	0.386	36.314
140000000	5.6398	2.4995E-2	0.2943	0.1792	0.1916	0.3348	1.0997E-3	1.883	0.372	35.460
141000000	5.7150	2.6612E-2	0.2903	0.1773	0.1915	0.3409	1.0609E-3	1.041	0.376	34.161
142000000	6.8610	2.5258E-2	0.2919	0.1795	0.1902	0.3384	1.0992E-3	0.556	0.397	33.417
143000000	5.9389	6.3852E-2	0.2921	0.1778	0.1911	0.3389	1.1849E-3	0.537	0.433	33.130
144000000	5.8227	4.8839E-2	0.2913	0.1821	0.1911	0.3355	1.0481E-3	0.511	0.419	35.676
145000000	5.8511	3.8038E-2	0.2899	0.1815	0.1936	0.3350	1.0952E-3	0.495	0.411	36.221
146000000	5.8049	1.3411E-2	0.2972	0.1798	0.1913	0.3318	1.1621E-3	0.520	0.372	33.715
147000000	6.1612	9.9516E-2	0.2907	0.1814	0.1909	0.3370	1.0593E-3	0.298	0.420	34.850
148000000	6.5508	6.7887E-2	0.2950	0.1796	0.1912	0.3342	1.0864E-3	0.457	0.399	34.761
149000000	5.5505	6.9652E-2	0.2948	0.1786	0.1921	0.3345	1.1757E-3	0.244	0.378	33.220
150000000	6.1745	1.5176E-2	0.2949	0.1810	0.1908	0.3333	1.1184E-3	0.986	0.403	34.820
151000000	5.9740	6.1587E-2	0.2923	0.1798	0.1940	0.3339	1.1234E-3	0.950	0.378	33.148
152000000	5.6788	0.1132	0.2969	0.1764	0.1886	0.3381	1.1613E-3	0.611	0.389	34.691
153000000	5.8965	3.7742E-2	0.2939	0.1807	0.1924	0.3331	1.0598E-3	0.326	0.411	35.655
154000000	6.0905	4.9411E-2	0.2935	0.1779	0.1944	0.3342	1.1202E-3	0.483	0.426	36.011
155000000	5.5162	2.9223E-2	0.2936	0.1777	0.1919	0.3368	1.1494E-3	1.186	0.409	33.521
156000000	5.8259	2.1036E-2	0.2969	0.1790	0.1907	0.3334	1.1274E-3	0.551	0.461	33.325
157000000	5.4595	7.9249E-3	0.3001	0.1764	0.1931	0.3305	1.0271E-3	0.660	0.407	35.571
158000000	6.1841	2.9252E-2	0.2936	0.1802	0.1905	0.3357	1.0934E-3	1.369	0.375	33.771
159000000	5.4406	1.0922E-2	0.2961	0.1792	0.1885	0.3362	1.0766E-3	0.460	0.402	35.218
160000000	6.3893	6.8598E-2	0.2887	0.1806	0.1935	0.3372	1.1477E-3	0.488	0.412	33.145
161000000	5.6612	3.4859E-2	0.2977	0.1780	0.1898	0.3345	1.0625E-3	0.255	0.436	34.500
162000000	5.3154	7.0742E-2	0.2926	0.1784	0.1913	0.3376	1.147E-3	0.705	0.376	33.621
163000000	6.0088	2.1517E-2	0.2911	0.1768	0.1935	0.3386	1.1287E-3	0.489	0.381	35.558
164000000	4.8169	2.9435E-2	0.2960	0.1815	0.1927	0.3299	1.1413E-3	0.567	0.397	33.676
165000000	6.0101	3.0916E-2	0.2912	0.1812	0.1918	0.3358	1.2124E-3	0.281	0.413	33.289
166000000	5.6579	1.9211E-2	0.2906	0.1807	0.1939	0.3348	1.1309E-3	0.570	0.417	33.146
167000000	5.6822	5.884E-2	0.2906	0.1784	0.1914	0.3397	1.1759E-3	0.375	0.378	33.830
168000000	6.2816	5.951E-2	0.2936	0.1795	0.1922	0.3346	1.0478E-3	0.869	0.388	36.442
169000000	5.8633	7.324E-2	0.2937	0.1791	0.1912	0.3360	1.0786E-3	0.844	0.373	35.193
170000000	5.3689	1.4122E-2	0.2896	0.1781	0.1915	0.3408	1.078E-3	0.230	0.368	35.323
171000000	5.8234	3.5731E-2	0.2915	0.1782	0.1960	0.3343	1.0739E-3	0.471	0.451	34.836
172000000	5.6968	4.933E-2	0.2924	0.1787	0.1931	0.3357	1.0889E-3	0.586	0.374	34.849
173000000	6.2958	5.0426E-2	0.2942	0.1815	0.1905	0.3338	1.0933E-3	0.719	0.382	33.496
174000000	6.0668	5.7597E-2	0.2910	0.1801	0.1926	0.3364	1.1264E-3	0.752	0.413	33.160
175000000	5.8350	5.6213E-2	0.2922	0.1809	0.1907	0.3362	1.1288E-3	0.343	0.408	34.758
176000000	5.4100	8.842E-2	0.2958	0.1782	0.1939	0.3321	1.166E-3	0.760	0.449	33.864
177000000	5.9327	2.3426E-2	0.2957	0.1795	0.1953	0.3296	1.1228E-3	0.798	0.394	32.646
178000000	6.1479	5.8586E-2	0.2892	0.1811	0.1923	0.3374	1.0614E-3	0.786	0.459	36.421
179000000	6.0172	8.1343E-2	0.2924	0.1801	0.1949	0.3325	1.1294E-3	0.292	0.404	33.747
180000000	5.4591	5.9149E-2	0.2913	0.1779	0.1964	0.3344	1.1266E-3	0.546	0.393	34.816
181000000	6.3230	5.9154E-3	0.2961	0.1806	0.1894	0.3338	1.0618E-3	0.570	0.426	34.240
182000000	6.2481	5.6865E-2	0.2939	0.1810	0.1886	0.3365	1.0493E-3	0.182	0.451	34.477
183000000	6.5056	3.2892E-2	0.2962	0.1788	0.1932	0.3318	1.1634E-3	0.733	0.373	32.893
184000000	6.3033	1.0073E-2	0.2946	0.1781	0.1919	0.3354	1.056E-3	0.404	0.428	35.135
185000000	5.0466	2.3845E-2	0.2965	0.1786	0.1959	0.3290	1.166E-3	0.603	0.412	33.311
186000000	5.6288	3.0409E-2	0.2906	0.1822	0.1883	0.3388	1.1021E-3	0.743	0.423	33.962
187000000	5.7213	4.7085E-2	0.2963	0.1783	0.1927	0.3327	1.1243E-3	1.379	0.376	33.809
188000000	5.9533	5.2383E-2	0.2961	0.1803	0.1874	0.3363	1.1204E-3	1.346	0.386	33.051
189000000	5.8972	2.4341E-2	0.2947	0.1789	0.1919	0.3345	1.1833E-3	0.351	0.391	34.322
190000000	5.7495	5.3416E-3	0.2947	0.1794	0.1941	0.3318	1.0194E-3	0.309	0.386	35.551
191000000	6.1514	3.8106E-2	0.2984	0.1778	0.1935	0.3303	1.1102E-3	0.475	0.394	35.414
192000000	5.0414	2.1527E-2	0.2937	0.1795	0.1903	0.3364	9.6279E-4	0.453	0.425	37.042
193000000	6.0790	9.1769E-2	0.2930	0.1803	0.1850	0.3418	1.084E-3	0.438	0.415	35.882
194000000	5.7965	9.5584E-2	0.2905	0.1822	0.1922	0.3351	1.0973E-3	0.591	0.422	35.776
195000000	5.9668	3.8576E-2	0.2955	0.1784	0.1912	0.3348	1.1047E-3	1.302	0.385	34.213
196000000	5.4745	6.6838E-2	0.2898	0.1771	0.1946	0.3385	1.1294E-3	0.406	0.475	34.272
197000000	5.6947	1.0355E-2	0.2960	0.1839	0.1899	0.3301	1.0359E-3	0.582	0.409	35.855
198000000	6.1042	5.0783E-3	0.2930	0.1769	0.1919	0.3381	1.0733E-3	0.896	0.442	35.678
199000000	6.5448	3.9738E-2	0.2923	0.1812	0.1895	0.3371	1.0546E-3	1.065	0.423	35.423
200000000	5.7579	4.686E-2	0.2899	0.1822	0.1908	0.3371	1.0437E-3	1.175	0.380	35.943
201000000	5.4163	1.6767E-2	0.2960	0.1779	0.1940	0.3320	1.066E-3	1.129	0.388	35.578
202000000	6.0906	5.5842E-2	0.2896	0.1827	0.1927	0.3350	1.1527E-3	0.396	0.382	33.995
203000000	5.3737	1.3576E-2	0.2926	0.1779	0.1904	0.3391	1.1467E-3	0.434	0.384	32.822
204000000	6.2169	6.4475E-2	0.2979	0.1797	0.1883	0.3341	1.1683E-3	0.531	0.391	33.551
205000000	6.6396	9.2748E-3	0.2933	0.1775	0.1906	0.3386	9.897E-4	0.588	0.449	37.110
206000000	5.7889	4.1394E-2	0.2923	0.1803	0.1916	0.3358	1.1711E-3	0.241	0.385	33.638
207000000	6.6360	3.1445E-3	0.2972	0.1723	0.1903	0.3402	1.1132E-3	0.482	0.409	34.411
208000000	6.4720	3.0187E-2	0.2892	0.1816	0.1933	0.3359	1.2038E-3	0.897	0.503	32.657
209000000	5.7419	4.2004E-2	0.2928	0.1809	0.1938	0.3325	1.0933E-3	0.160	0.422	34.939
210000000	5.7254	2.8638E-2	0.2916	0.1806	0.1910	0.3368	1.113E-3	0.568	0.374	33.075
211000000	5.5113	2.021E-2	0.2938	0.1802	0.1913	0.3347	1.1002E-3	1.332	0.428	34.209
212000000	6.4072	1.8661E-2	0.2932	0.1794	0.1895	0.3380	1.1563E-3	0.428	0.399	33.162
213000000	5.9951	4.2723E-2	0.2965	0.1778	0.1885	0.3372	1.1147E-3	1.401	0.399	32.266
214000000	5.3733	1.7998E-2	0.2973	0.1773	0.1896	0.3358	1.132E-3	0.438	0.404	34.542
215000000	6.2049	6.7487E-2	0.2955	0.1790	0.1882	0.3373	1.0744E-3	0.254	0.493	33.980
216000000	6.1231	6.9486E-2	0.2934	0.1775	0.1913	0.3378	1.2697E-3	0.732	0.381	32.013
217000000	6.2827	5.361E-2	0.2944	0.1823	0.1881	0.3352	1.0924E-3	0.902	0.441	34.714
218000000	6.1030	5.7595E-2	0.2946	0.1814	0.1909	0.3331	1.1039E-3	0.997	0.416	34.725
219000000	6.0527	3.7347E-2	0.2922	0.1810	0.1926	0.3342	1.1354E-3	0.584	0.379	35.024
220000000	5.9400	2.4265E-2	0.2926	0.1793	0.1921	0.3360	1.0533E-3	1.061	0.372	36.175
221000000	6.2950	4.5976E-3	0.2897	0.1778	0.1926	0.3399	1.0575E-3	0.360	0.382	35.067
222000000	6.2557	7.9673E-2	0.2909	0.1798	0.1915	0.3377	1.1475E-3	0.276	0.406	34.172
223000000	5.9915	6.0218E-2	0.2944	0.1775	0.1929	0.3353	1.0419E-3	0.384	0.428	37.498
224000000	4.8099	3.333E-3	0.2968	0.1782	0.1931	0.3318	1.1564E-3	0.412	0.380	33.442
225000000	5.2516	1.5428E-2	0.2934	0.1814	0.1907	0.3344	1.1034E-3	0.204	0.378	33.860
226000000	6.0234	7.0008E-3	0.2914	0.1785	0.1900	0.3400	1.0917E-3	0.192	0.378	34.545
227000000	6.0081	3.3616E-2	0.2939	0.1802	0.1892	0.3368	1.1186E-3	1.172	0.374	33.351
228000000	5.2246	1.2294E-2	0.2908	0.1841	0.1891	0.3359	1.0787E-3	0.385	0.375	35.140
229000000	5.6845	3.819E-2	0.2900	0.1807	0.1921	0.3372	1.1292E-3	0.407	0.411	35.332
230000000	5.8350	2.8845E-2	0.2962	0.1778	0.1896	0.3364	1.1652E-3	0.436	0.405	32.808
231000000	6.8233	7.0469E-2	0.2965	0.1777	0.1949	0.3309	1.1453E-3	0.880	0.416	33.592
232000000	5.6944	3.7199E-2	0.2950	0.1793	0.1943	0.3315	1.1412E-3	0.181	0.375	33.862
233000000	5.7952	9.436E-3	0.2942	0.1787	0.1942	0.3329	1.1068E-3	0.934	0.399	35.472
234000000	5.6836	4.7194E-2	0.2904	0.1798	0.1931	0.3368	1.1784E-3	0.734	0.416	33.080
235000000	5.4027	3.8544E-2	0.2903	0.1779	0.1945	0.3373	1.1484E-3	0.393	0.396	34.129
236000000	6.1383	3.6416E-2	0.2925	0.1801	0.1902	0.3373	1.0589E-3	0.376	0.385	33.889
237000000	6.2555	7.4674E-2	0.2922	0.1822	0.1889	0.3366	1.1184E-3	0.533	0.373	35.297
238000000	6.2801	3.8758E-3	0.2947	0.1835	0.1893	0.3325	1.1689E-3	0.309	0.400	33.490
239000000	5.7801	4.6906E-2	0.2901	0.1812	0.1902	0.3385	1.078E-3	0.785	0.377	36.027
240000000	5.2510	8.796E-3	0.2930	0.1785	0.1915	0.3371	1.0269E-3	0.773	0.405	35.103
241000000	6.1471	5.966E-2	0.2900	0.1799	0.1894	0.3408	1.0517E-3	0.464	0.397	37.246
242000000	5.3894	1.8886E-2	0.2943	0.1810	0.1896	0.3351	9.8228E-4	0.290	0.377	36.516
243000000	5.8276	9.5258E-3	0.2945	0.1825	0.1873	0.3357	1.1673E-3	0.607	0.453	34.018
244000000	5.8608	4.6539E-2	0.2988	0.1758	0.1898	0.3356	1.1145E-3	0.456	0.405	33.981
