state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
57000000	2.055	-0.443	-0.240	2.034	1.397	1.643	0.112	-0.431	0.104	0.417	0.022	-3.163	-3.177	-1.868	-5.764	-8.494	-7.969	-8.073	-8.869	-9.103
58000000	-0.265	-1.047	0.773	2.147	1.627	2.061	0.198	-0.425	0.315	0.318	0.473	-2.277	-1.601	-0.975	-4.107	-4.480	-5.167	-6.067	-8.312	-6.537
59000000	0.902	-0.693	0.084	2.136	1.388	1.823	0.230	-0.568	0.055	1.018	0.051	-2.717	-4.001	-2.491	-3.522	-2.516	-1.738	-4.413	-4.528	-4.651
60000000	0.984	-0.853	0.110	1.805	1.371	1.766	0.293	-0.637	0.597	0.097	0.779	-2.254	-3.035	-2.311	-1.094	-2.621	-1.450	-4.347	-3.272	-2.030
61000000	-0.356	-1.116	0.117	1.861	1.596	2.127	-0.009	-0.313	0.203	1.136	0.978	-1.736	-2.968	-3.016	-4.066	-4.217	-4.868	-4.713	-4.788	-4.952
62000000	-0.288	-1.487	0.257	2.129	1.566	1.554	0.470	-0.556	-0.203	0.088	0.929	-1.095	-2.347	-2.163	-1.995	-4.333	-1.195	-1.441	-1.964	-1.923
63000000	-0.615	-1.270	0.681	1.316	1.606	1.275	0.600	-0.663	-0.043	-0.030	-0.204	-1.194	-3.071	-2.934	-3.637	-3.672	-5.003	-4.393	-5.840	-6.246
64000000	6.807	-0.732	0.902	1.637	1.361	1.784	0.276	-0.333	0.238	2.823	-0.166	-2.898	-1.787	-1.011	-2.006	-5.100	-3.914	-0.951	0.756	-1.430
65000000	1.775	0.009	0.730	1.862	1.813	1.526	1.095	-0.697	0.564	0.913	0.481	-2.057	-2.292	-3.184	-1.481	0.926	0.716	-2.159	-3.963	-4.259
66000000	-0.147	-0.358	-0.049	2.967	1.692	1.808	0.664	-0.556	0.399	1.497	1.309	-1.986	-2.704	-2.148	-2.604	-2.207	-3.242	-5.505	-4.977	-5.835
67000000	0.040	-0.443	0.018	1.689	1.675	1.935	0.441	-0.051	0.099	0.501	0.240	-0.888	-2.394	-3.054	-3.455	-4.758	-1.940	-0.321	-1.268	-0.998
68000000	-0.209	-0.608	-0.035	1.792	1.583	1.738	-0.106	-0.557	0.342	0.473	0.416	-1.827	-0.982	-2.302	-2.887	-3.648	-4.709	-6.171	-6.066	-5.833
69000000	1.254	-0.449	0.194	2.833	1.308	1.895	0.521	-0.450	0.113	0.693	0.368	-2.276	-2.019	-2.527	-2.735	-3.092	-3.663	-4.040	-4.548	-4.914
70000000	-0.793	-0.714	0.196	2.063	1.776	1.789	0.617	-0.947	0.755	0.623	0.292	-2.383	-1.907	-1.494	-2.318	-3.503	-3.793	-5.493	-5.238	-5.611
71000000	1.296	-0.086	-0.032	2.075	1.368	1.608	0.236	-0.653	0.005	0.809	0.846	-1.861	-2.806	-1.358	-2.153	-3.061	-2.318	-0.283	-0.667	-0.932
72000000	2.325	-0.704	-0.119	1.964	1.480	1.686	0.254	-0.479	0.329	-0.233	0.001	-1.771	-3.523	-3.501	-3.326	-5.344	-3.974	-3.139	-3.678	-7.026
73000000	-0.124	0.054	-0.443	1.843	1.358	2.039	0.718	-0.824	0.187	0.969	0.315	-2.031	-2.363	-2.697	-2.552	-1.273	-2.788	0.738	3.339	2.475
74000000	0.063	0.890	-0.262	2.565	1.532	2.006	0.684	-0.123	-0.166	1.944	-0.119	-2.029	-2.329	0.892	-0.397	-4.872	-6.108	-7.855	-8.112	-7.309
75000000	0.387	0.053	0.201	1.992	1.375	2.177	0.580	-0.253	0.267	0.002	0.372	-1.412	-2.868	-1.417	-1.529	-1.700	-3.183	-1.093	-4.807	-6.221
76000000	0.329	-0.806	0.657	1.963	1.551	1.989	0.547	-0.535	0.630	0.066	1.875	-2.600	-2.637	-0.422	-6.272	-0.909	-2.968	-5.447	-0.007	-1.504
77000000	-0.970	-0.761	-0.008	1.392	1.512	1.884	0.076	-0.288	-0.051	0.651	0.309	-1.837	-2.647	-3.129	-2.277	-3.198	-2.550	-2.315	-2.799	-2.407
78000000	-0.296	-1.034	0.891	2.364	1.238	1.942	0.479	-0.601	-0.346	0.844	-0.002	-1.142	-2.988	-2.261	-2.389	-2.101	1.025	1.328	1.442	2.346
79000000	0.178	-0.579	0.301	2.406	1.623	1.550	0.514	-0.842	0.419	0.285	-0.060	-2.497	-1.152	-1.240	-1.735	-1.249	-2.252	-2.948	-0.891	-1.670
80000000	1.080	-0.665	-0.056	1.546	1.444	2.018	0.544	-0.404	-0.153	2.441	0.751	-1.328	-2.184	-3.513	-3.986	-4.815	-5.415	-4.286	-3.882	-4.122
81000000	0.387	-0.579	0.846	2.218	1.480	1.423	0.627	-0.599	0.178	0.298	1.386	-1.591	-3.580	-4.400	-6.195	-6.791	-4.835	-4.097	-4.943	-5.172
82000000	0.071	-0.606	0.403	2.045	1.600	1.905	0.737	-0.428	0.444	0.603	0.998	-2.087	-3.009	-3.007	-3.748	-4.133	-6.130	-6.597	-5.663	-3.847
83000000	1.669	-0.728	0.071	2.008	1.771	2.087	0.754	-0.255	0.512	1.144	-0.016	-1.604	-3.143	-2.055	-1.921	-2.300	-3.388	-3.432	-3.400	-3.348
84000000	-0.383	-0.561	0.767	2.086	1.728	1.990	0.553	-0.666	0.083	0.410	-0.059	-1.813	-3.728	-2.829	-1.633	-2.387	-1.958	-1.756	-2.979	-3.198
85000000	0.326	-1.163	0.096	2.208	1.407	1.940	0.520	-0.366	0.490	0.546	0.762	-1.998	-2.571	-1.553	-1.889	0.407	0.170	0.353	-0.631	-1.580
86000000	3.419	0.135	0.683	1.244	1.800	2.277	0.296	-0.164	-0.120	1.303	0.641	-1.898	-2.350	-1.906	-1.944	-5.508	-6.011	-4.753	-4.379	-3.187
87000000	0.180	-0.852	0.239	1.694	1.455	1.418	0.603	-0.714	0.642	0.413	0.020	-2.120	-2.809	-3.357	-4.117	-4.542	-4.759	-1.007	-0.967	0.567
88000000	-0.741	-0.654	0.265	2.006	1.372	1.347	0.362	-0.851	0.812	0.676	-0.004	-2.219	-3.535	-2.014	-4.800	-4.066	-4.092	-3.461	-6.562	-5.088
89000000	1.008	-0.857	0.099	2.203	1.418	2.295	0.522	-0.621	0.811	0.611	1.180	-1.803	-2.432	2.187	-7.724	-8.076	-12.464	-11.916	-8.282	-16.067
90000000	0.962	-1.107	0.386	2.069	1.290	1.868	0.433	-0.192	0.419	-0.111	0.231	-2.113	-3.215	0.208	-2.117	-0.623	-5.984	-3.255	-7.041	-6.540
91000000	0.522	-0.977	0.511	2.034	1.404	1.923	0.480	-0.442	-0.047	0.691	0.770	-1.555	-1.807	-1.866	-3.174	-5.139	-5.406	-6.003	-7.079	-7.339
92000000	0.756	-0.962	0.303	2.346	1.273	1.521	0.386	-0.399	-0.096	0.626	0.558	-1.671	-2.130	-3.868	-3.924	-4.005	-4.246	-6.040	-6.087	-6.118
93000000	0.210	-0.864	0.293	2.592	1.475	1.710	0.340	-0.358	-0.140	0.497	0.696	-1.928	-2.551	-2.722	-2.988	-1.488	-0.927	-1.298	-0.534	0.124
94000000	0.721	-0.349	0.043	2.156	1.386	2.480	0.061	-0.368	0.023	0.950	-0.074	-2.002	-1.427	-0.275	-0.427	-3.216	-3.011	-4.328	-3.676	-5.943
95000000	1.153	-0.387	0.369	1.644	1.533	1.992	0.427	-0.620	0.055	0.546	-0.047	-1.569	-3.583	-3.300	-4.836	-3.414	-4.320	-4.184	-5.237	-6.475
96000000	1.794	-0.808	0.551	1.654	1.658	1.872	0.973	-0.517	0.150	0.191	0.613	-1.333	-3.308	-3.010	-2.069	-1.810	-3.098	-2.012	-2.201	-3.354
97000000	0.600	-1.226	0.271	1.858	1.515	1.531	0.839	-0.564	0.723	0.454	0.117	-1.917	-3.337	-3.337	-3.322	-3.641	-6.438	-6.948	-6.060	-4.782
98000000	0.495	-0.403	0.280	1.708	1.963	1.871	0.394	-0.390	0.103	0.568	0.038	-2.096	-3.193	-1.083	-3.115	-3.605	-3.588	-2.101	-1.278	-0.218
99000000	-0.347	-1.088	1.295	1.387	1.473	2.001	0.509	-0.749	0.627	0.120	1.139	-2.171	-2.042	0.155	-1.025	-4.281	-3.732	-1.396	-0.214	-0.058
100000000	2.040	-0.321	0.291	1.558	1.718	1.956	0.807	-0.694	-0.063	0.874	1.360	-1.333	-2.510	-3.351	-2.679	-3.249	-4.092	-1.662	-2.122	0.209
101000000	-0.418	0.483	-0.215	1.970	1.646	1.548	0.784	-0.789	0.396	0.735	-0.014	-1.434	-2.689	-0.356	-2.083	-3.430	-5.870	-6.246	-5.219	-4.539
102000000	1.363	-0.697	0.459	1.871	1.842	1.528	0.456	-0.354	0.528	0.913	0.068	-2.310	-4.033	-2.886	-3.618	-2.378	-2.575	-3.066	-4.333	-4.509
103000000	0.228	-0.313	0.063	1.727	1.730	2.115	0.441	-0.482	0.267	1.243	0.427	-2.380	-2.703	1.807	-3.640	-4.093	-2.939	-3.375	-5.414	-5.072
104000000	-1.054	-1.232	0.183	2.082	1.827	1.598	0.634	-0.597	-0.400	0.358	0.707	-1.964	-3.103	-2.373	-3.310	-4.143	-2.696	-1.643	-0.756	-1.194
105000000	-0.740	-0.985	0.841	1.889	1.573	1.629	0.287	-0.674	1.258	1.008	0.195	-1.793	-2.686	-1.847	-3.608	-2.439	-2.107	-1.091	-2.459	-2.868
106000000	1.484	-0.560	0.767	1.463	1.765	2.077	0.491	-0.537	0.455	1.844	0.434	-1.929	-3.259	-1.324	-4.152	-2.202	-1.026	0.537	1.244	0.272
107000000	0.210	-0.768	0.252	2.061	1.756	1.700	0.773	-0.518	0.290	0.486	1.313	-0.739	-3.050	0.165	-3.810	-5.527	-5.115	-2.858	-2.493	-2.295
108000000	1.768	-0.219	0.445	2.034	1.618	2.001	0.558	-0.436	0.428	0.817	-0.214	-1.264	-2.456	-2.045	-2.606	-2.470	-3.251	-4.305	-4.150	-3.073
109000000	3.497	-0.596	0.576	2.334	1.705	1.994	0.299	0.043	1.345	0.193	1.060	-1.651	-0.636	-3.828	-5.475	-5.764	-5.652	-3.426	-3.605	-4.276
110000000	0.005	-1.005	0.051	2.532	1.516	2.432	0.445	-0.321	0.460	0.436	0.917	-2.259	-2.308	-1.823	-5.428	-3.319	-2.661	-1.527	-0.197	-0.979
111000000	0.229	-1.118	0.365	2.943	1.250	1.833	0.805	-0.335	0.503	1.304	0.141	-1.822	-3.571	-1.902	-5.205	-3.529	-5.435	-4.864	-4.528	-3.052
112000000	0.545	-1.368	0.429	2.187	1.186	1.732	0.859	-0.758	0.077	1.788	0.129	-2.243	-2.209	-0.797	-0.399	-3.683	-3.440	-4.243	-4.336	-1.007
113000000	0.412	-1.410	0.484	1.951	1.657	1.235	0.641	-0.582	0.985	0.419	2.052	-2.460	-3.627	-1.671	-3.550	-4.929	-5.047	-8.138	-5.631	-8.142
114000000	0.413	-1.289	0.662	2.197	1.758	1.768	0.452	-0.250	0.523	0.320	1.266	-0.660	-2.863	-3.286	-4.546	-5.245	-4.614	-4.610	-4.538	-2.979
115000000	0.405	-1.227	0.363	1.717	1.484	1.723	0.408	-1.073	0.280	1.235	0.473	-1.641	-2.887	-1.503	-3.754	-3.139	-4.003	-3.866	-4.020	-6.251
116000000	0.189	-0.743	-0.133	1.990	1.324	1.964	0.382	-0.636	0.390	0.954	0.400	-1.668	-3.035	-2.596	-2.723	-3.819	-1.594	-0.114	0.665	0.590
117000000	0.705	-0.833	0.199	2.244	1.674	1.478	0.393	-0.785	1.176	0.454	0.325	-1.678	-3.126	-1.631	-4.164	-5.618	-5.596	-5.336	-6.492	-6.125
118000000	1.132	0.475	0.495	1.685	1.728	2.009	0.609	-0.529	-0.004	1.781	0.511	-1.412	-2.454	-3.176	-3.745	-4.890	-5.499	-5.811	-6.171	-6.345
119000000	1.007	-0.237	-0.050	1.421	1.743	1.464	0.472	-0.774	0.320	0.435	-0.485	-1.943	-3.113	-3.763	-3.286	-3.516	-2.942	-2.672	-2.744	-1.266
120000000	1.491	-1.088	0.749	2.224	1.432	1.953	0.688	-1.004	0.335	0.934	0.390	-1.037	-3.578	-1.815	-3.260	-1.669	-1.882	-3.623	-4.571	-3.287
121000000	2.232	-0.882	0.459	2.293	1.823	1.952	0.755	-0.385	0.082	0.394	1.940	-1.517	-2.795	-4.234	-4.819	-3.317	-3.682	1.168	1.473	2.607
122000000	1.572	-0.923	0.591	2.231	1.207	1.745	0.302	-0.697	0.501	0.769	0.716	-0.910	-1.425	-3.639	-5.246	-3.904	-3.843	-2.430	-4.494	-4.167
123000000	-0.052	-0.804	0.596	1.828	1.904	1.608	0.608	-0.683	0.159	0.442	1.263	-1.854	-1.947	-2.178	-1.535	-3.832	-2.271	-1.122	-2.664	-0.748
124000000	0.071	-0.504	0.540	1.583	1.895	2.065	0.561	-0.470	-0.196	1.064	0.268	-1.644	-0.987	-2.902	-3.969	-4.371	-5.298	-5.469	-3.853	-4.458
125000000	-0.289	-0.065	0.135	1.392	1.774	1.853	0.492	-0.310	0.155	0.836	0.598	-1.080	-2.538	-2.238	-2.296	-2.646	-2.710	-2.921	-2.329	-1.467
126000000	-0.233	-0.433	0.363	1.916	1.635	1.479	0.864	-0.442	0.200	0.949	0.439	-1.314	-2.702	-2.073	-3.470	-3.835	-3.459	-3.944	-3.507	-2.652
127000000	0.509	0.233	-0.368	1.583	1.668	1.559	0.716	-0.405	-0.433	1.365	0.270	-2.780	-3.175	-2.164	-3.001	-3.018	-3.646	-4.727	-5.871	-6.243
128000000	0.921	-0.579	0.107	1.745	1.886	1.588	0.455	-0.400	0.060	0.865	0.409	-1.832	-1.849	-1.254	-0.758	-3.929	-3.680	-2.435	-0.406	-1.520
129000000	4.155	-0.235	0.249	1.529	1.958	1.586	1.400	-0.647	0.922	1.232	0.550	-1.861	-2.190	-3.702	-2.881	-5.258	-2.502	-3.507	-4.519	-3.862
130000000	-0.115	-0.765	0.726	1.735	1.550	2.086	0.643	-0.577	0.474	1.075	0.266	-2.135	-4.362	-3.542	-2.376	-3.021	-1.796	-2.166	-0.334	-1.095
131000000	0.469	-0.048	0.105	2.889	1.886	2.060	0.588	-0.576	0.189	0.511	1.786	-1.715	-1.782	-3.291	-4.564	-4.749	-5.920	-7.074	-7.565	-8.234
132000000	1.915	-0.846	0.345	1.980	1.364	2.242	0.765	-0.442	1.352	0.385	0.653	-2.240	-3.113	-2.173	-1.923	-2.990	-2.117	-3.623	-5.474	-6.709
133000000	0.021	-0.595	-0.029	3.198	1.637	2.593	0.335	-0.611	0.774	0.300	0.873	-1.867	-2.371	-1.873	-5.456	-7.319	-9.873	-4.032	-3.230	-4.978
134000000	2.121	-0.144	0.103	1.863	1.410	2.314	0.254	-0.447	-0.214	1.375	-0.161	-1.267	-1.378	-2.856	-2.435	-3.043	-1.835	-1.822	0.722	-1.648
135000000	1.471	-0.695	-0.180	1.893	1.607	2.081	0.661	-0.449	0.032	0.795	0.537	-1.985	-3.636	-2.403	-0.493	-1.513	-5.932	-4.836	-3.410	-0.897
136000000	2.605	-0.703	0.299	2.208	1.649	1.741	0.871	-0.733	0.091	3.235	-0.099	-2.156	-2.780	-3.232	-4.440	-2.584	-1.013	-2.572	-2.636	-2.283
137000000	-0.004	-1.041	0.287	2.788	1.337	1.917	0.112	-0.574	0.298	-0.000	0.581	-2.715	-2.366	-4.698	-3.620	0.975	5.803	1.989	4.058	0.527
138000000	0.010	-0.075	0.471	1.712	1.535	1.869	0.755	-0.383	0.629	0.910	-0.371	-1.802	-2.553	-1.559	-2.272	-1.195	-1.733	-1.549	-2.275	-2.223
139000000	0.231	-0.646	0.537	1.658	2.033	1.715	0.440	-0.312	0.055	0.950	0.742	-2.368	-2.915	-2.854	-4.335	-4.185	-4.095	-4.047	-4.387	-4.206
140000000	1.572	-0.834	0.189	2.391	1.324	2.448	0.220	-0.582	0.534	0.312	0.391	-1.339	-2.778	-2.953	-7.703	-8.529	-7.102	-6.781	-6.709	-6.954
141000000	1.382	-0.291	0.098	2.191	1.629	1.756	0.618	-0.492	-0.012	0.069	0.373	-1.847	-1.991	-2.174	-2.775	-2.232	-3.353	-7.376	-5.794	-3.588
