state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
15000000	-0.052	-1.072	0.391	1.923	1.398	1.627	0.844	-0.878	0.837	0.633	1.075	-1.533	-2.702	-1.125	-1.301	-1.408	-2.832	-3.027	-2.343	-2.377
16000000	1.715	-0.127	-0.018	1.645	1.710	1.546	0.722	-0.585	0.198	0.661	0.321	-0.846	-2.558	-2.784	-2.240	-2.679	-3.129	-2.215	-2.186	-3.550
17000000	1.313	-0.701	0.456	2.359	1.342	1.786	0.755	-0.732	0.309	1.249	0.887	-1.943	-3.310	-1.919	-3.664	-6.330	-6.396	-6.251	-8.132	-7.397
18000000	0.030	-0.382	0.346	1.661	1.321	1.678	0.690	-0.565	-0.093	-0.047	0.141	-1.345	-2.393	-3.428	-3.372	-4.140	-4.092	-4.257	-4.946	-5.693
19000000	1.098	-0.796	0.112	2.654	1.286	2.549	0.277	-0.747	0.831	1.134	0.250	-2.050	-2.554	-0.642	-5.191	-5.623	-6.887	-5.489	-4.992	-2.731
20000000	-0.003	-0.984	0.164	1.923	1.606	1.509	0.662	-0.702	1.147	1.604	0.162	-1.022	-2.257	-1.799	-2.886	-2.253	-0.993	-1.141	0.525	0.646
21000000	0.497	-0.107	-0.413	2.135	1.659	1.900	0.773	-0.506	-0.153	0.491	-0.147	-1.595	-2.986	-0.587	2.819	-1.971	-2.973	-4.198	-3.081	-3.447
22000000	0.953	-0.937	0.029	2.303	1.671	1.415	0.486	-0.946	0.126	0.686	0.537	-1.268	-3.080	-2.158	-2.591	-4.142	-2.169	-1.873	-2.369	-0.817
23000000	0.444	-1.107	0.618	2.170	1.222	1.819	0.329	-0.440	0.978	0.807	1.011	-2.126	-2.149	-2.898	-3.350	-3.952	-4.190	-4.319	-2.962	-2.469
24000000	0.650	-1.076	-0.066	1.984	1.393	2.281	0.529	-0.939	0.190	1.512	0.134	-1.592	-2.860	-0.197	-2.630	-3.615	-0.968	-1.173	-5.426	-3.631
25000000	0.904	-1.229	-0.155	2.022	1.459	2.123	0.311	-0.521	-0.237	0.030	0.183	-2.346	-3.040	-3.130	-3.566	-6.156	-5.221	-2.933	-2.039	-2.445
26000000	3.273	-0.790	-0.184	2.744	1.224	2.439	0.623	-0.649	0.215	0.765	-0.116	-1.448	-1.643	-0.171	-1.357	-8.567	-6.346	-4.458	-2.188	-3.097
27000000	2.183	-0.579	0.049	2.464	1.292	2.256	0.599	-0.575	-0.283	1.534	-0.291	-1.966	-1.646	-1.811	-2.362	-4.680	-7.106	-6.409	-6.297	-8.326
28000000	0.128	-0.642	0.315	1.560	1.483	1.898	0.628	-0.654	0.356	1.508	0.503	-2.097	-2.236	-2.916	-2.743	-5.671	-4.161	-5.824	-5.287	-3.860
29000000	0.871	-1.305	0.556	2.219	1.311	1.653	0.106	-0.770	-0.405	1.280	0.220	-1.458	-3.194	-1.603	-1.224	-1.810	-2.178	-1.750	-0.762	1.888
30000000	0.098	-0.600	0.317	2.234	1.744	1.829	0.481	-0.402	0.204	1.055	0.291	-0.928	-1.807	-2.341	-3.067	-4.432	-2.775	-2.947	-3.417	-4.127
31000000	-1.253	0.274	0.267	3.561	1.102	2.288	0.578	-0.637	0.398	0.803	0.998	-1.970	-3.768	-1.707	-3.978	-6.220	-5.374	-2.521	-0.950	0.731
32000000	1.730	-0.558	0.182	2.918	1.223	2.483	0.339	-0.232	-0.044	5.258	0.031	-2.078	-3.064	-0.039	1.318	-5.052	-0.896	-3.178	-3.374	-7.913
33000000	-0.546	-0.854	0.746	1.950	1.927	1.664	0.846	-0.574	0.775	0.167	1.108	-1.226	-3.128	-3.071	-2.813	-3.948	-3.457	-5.093	-6.564	-8.228
34000000	-0.365	-0.461	0.449	2.210	1.533	2.407	0.842	-0.611	0.485	0.267	0.412	-1.763	-2.717	-1.481	-1.021	-2.679	-3.310	-2.917	-3.199	-3.220
35000000	-0.111	-0.209	0.215	1.738	1.625	1.850	0.409	-0.623	1.089	0.597	-0.255	-1.592	-1.906	-2.349	-2.884	-2.965	-2.267	-2.085	-1.943	-0.930
36000000	2.000	-0.340	0.430	2.177	1.637	1.822	0.725	-0.565	0.352	0.997	0.849	-1.253	-2.889	-1.799	-3.083	-4.828	-4.390	-4.789	-4.364	-4.032
37000000	0.781	-0.059	-0.413	2.132	1.497	1.994	0.593	-0.530	-0.037	1.435	0.897	-1.765	-3.361	-0.916	-1.355	-0.164	-2.531	-5.566	-5.132	-3.262
38000000	-0.185	-1.488	0.444	2.268	1.386	2.387	0.606	-0.437	-0.020	2.102	0.744	-1.247	-3.990	-4.146	-5.313	-5.181	-5.465	-6.401	-8.074	-7.903
39000000	0.475	-1.334	0.985	1.582	1.694	2.181	0.577	-0.506	0.522	0.859	1.037	-2.476	-2.613	-1.855	-1.186	-3.335	-5.667	-6.335	-5.757	-6.109
40000000	-0.555	-0.859	0.381	2.110	1.387	1.924	0.496	-0.457	0.444	1.184	0.675	-1.517	-3.294	-0.288	0.179	-3.134	-1.546	-1.811	0.293	-0.295
41000000	0.357	-0.809	0.087	2.742	1.685	2.049	1.056	-0.602	0.156	1.136	-0.041	-2.183	-3.657	-0.377	-0.893	-1.094	-3.304	-4.496	-3.987	-3.684
42000000	1.037	-0.932	1.433	1.676	1.505	2.641	0.109	-0.176	-0.117	0.962	0.182	-1.480	-3.627	-4.148	-3.753	-2.382	-2.453	-2.282	-0.284	-0.994
43000000	-0.511	-0.568	0.561	1.310	1.636	1.811	0.528	-0.270	0.145	0.598	0.831	-1.412	-2.697	-3.311	-4.276	-2.741	-2.879	-2.323	-1.653	-0.841
44000000	3.495	-0.152	0.118	1.913	1.392	2.276	0.619	-0.502	0.233	2.332	0.939	-1.956	-2.604	-0.495	0.037	-3.011	-1.755	-5.387	-5.982	-3.502
45000000	0.650	-0.685	0.613	1.343	1.743	2.272	0.315	-0.271	-0.443	0.577	0.598	-1.707	-2.429	-0.999	-3.156	-4.154	-3.269	-5.756	-5.873	-4.283
46000000	3.062	0.531	0.001	1.931	1.734	1.657	0.535	-0.510	-0.371	1.045	0.392	-1.081	-3.951	-3.745	-3.248	-4.430	-7.691	-7.719	-6.364	-6.014
47000000	1.290	-0.776	0.208	1.683	1.852	1.838	0.252	-0.502	-0.349	2.341	0.134	-2.400	-3.690	-0.444	0.089	-3.243	-3.307	-3.944	-2.284	2.813
48000000	2.716	-0.611	-0.098	1.753	1.697	2.088	0.149	-0.818	0.747	0.746	0.393	-1.168	-2.641	-2.462	-5.290	-4.692	-6.270	-8.161	-6.415	-4.982
49000000	1.410	-1.254	0.224	1.823	1.357	1.644	0.648	-0.280	0.462	0.934	1.116	-0.960	-3.499	-4.740	-3.324	-4.048	-5.123	-4.390	-6.997	-5.383
50000000	0.008	-0.822	0.324	1.838	1.438	1.743	0.745	-0.486	0.443	1.268	0.565	-2.497	-3.316	-2.705	-1.571	-1.875	-1.950	-3.291	-3.040	-2.766
51000000	1.144	-0.488	0.194	2.054	1.537	1.814	0.464	-0.385	0.556	1.472	0.593	-1.351	-2.616	-2.183	-3.675	-4.382	-5.452	-4.127	-4.310	-5.908
52000000	-0.517	-0.889	0.380	1.899	1.744	1.762	0.409	-0.770	0.306	0.181	0.793	-1.001	-2.949	-2.096	-2.598	-2.257	-1.974	-3.406	-3.108	-2.302
53000000	0.386	-0.154	-0.056	1.864	1.678	1.890	0.451	-0.322	0.095	0.658	-0.052	-1.734	-2.667	-3.213	-4.146	-4.671	-3.546	-2.885	-3.010	-3.347
54000000	-0.321	-0.954	-0.216	2.315	1.680	1.733	0.591	-0.098	0.152	0.551	1.030	-2.088	-2.833	-3.163	-2.739	-3.449	-1.097	-1.388	-1.578	-0.251
55000000	-1.017	-0.874	0.272	2.286	1.731	1.588	0.353	-0.446	0.643	0.598	1.323	-2.183	-2.303	-3.843	-5.866	-6.164	-4.205	-5.764	-5.933	-5.032
56000000	0.176	-1.112	0.376	1.509	2.043	1.692	0.528	-0.972	0.449	0.770	-0.060	-2.717	-2.121	0.000	-0.417	-3.914	-3.456	-4.524	-4.022	-4.844
57000000	3.416	-0.774	-0.281	2.187	1.363	2.198	0.255	-0.595	0.425	0.623	0.821	-2.097	-2.199	0.281	-8.155	-11.513	-14.013	-13.766	-11.689	-11.272
58000000	-0.827	-0.482	0.517	1.964	1.523	1.655	0.301	-0.057	-0.056	0.320	0.199	-1.304	-2.349	-2.120	-2.648	-2.260	-3.273	-5.256	-5.684	-7.038
59000000	0.656	-0.136	0.724	1.664	1.558	1.969	1.253	-0.481	-0.233	0.868	1.030	-2.473	-2.489	-1.379	-4.100	-3.675	-3.455	-3.949	-4.949	-5.425
60000000	0.207	-0.416	0.155	1.861	1.690	1.562	0.268	-0.264	-0.311	0.838	-0.218	-1.895	-2.343	-2.155	-4.227	-4.650	-5.363	-7.068	-4.925	-2.138
61000000	0.111	-0.682	0.731	2.452	1.388	2.128	0.304	-0.450	-0.222	0.644	0.294	-1.263	-2.229	-1.527	-2.763	-3.567	-3.080	-2.724	-2.683	-2.707
62000000	2.028	-0.594	0.593	2.035	1.691	2.035	0.233	-0.737	-0.251	0.568	1.260	-1.499	-2.673	-3.573	-2.747	-4.383	-5.668	-8.190	-10.981	-10.538
63000000	0.425	0.032	-0.073	1.820	1.717	2.042	0.576	-0.244	0.699	0.626	0.625	-0.851	-4.143	-1.845	-1.770	-4.490	-3.314	-3.388	-3.778	-4.307
64000000	0.846	-1.032	0.145	3.217	1.280	1.925	0.357	-0.526	0.060	0.506	0.450	-1.886	-2.290	-1.661	-2.754	-5.425	-4.240	-3.652	-4.697	-5.751
65000000	2.150	-1.210	0.544	1.857	1.696	2.437	1.133	-0.224	0.466	0.428	0.889	-1.057	-3.393	-0.629	-2.205	-4.929	-5.380	-5.063	-6.866	-7.223
66000000	0.236	0.232	0.274	1.432	1.886	1.730	0.351	-0.379	0.092	1.535	-0.252	-2.025	-3.018	-2.459	-3.656	-2.656	-3.346	-4.851	-4.876	-4.511
67000000	3.798	-0.005	0.111	1.482	1.367	2.232	0.456	-0.795	0.758	1.702	0.552	-1.963	-1.407	-1.783	-3.901	-7.284	-9.314	-8.993	-10.772	-9.104
68000000	1.392	-1.014	0.700	1.649	1.742	1.750	0.573	-0.558	0.463	2.277	-0.550	-2.648	-2.415	1.174	-0.623	-5.523	-3.492	-3.829	-3.775	-3.896
69000000	0.294	-0.414	0.747	2.005	1.365	2.375	0.148	-0.324	-0.384	1.432	0.844	-1.854	-2.595	-1.674	-2.193	-3.567	-2.968	-3.953	-2.524	-3.119
70000000	0.078	-0.084	0.203	1.914	1.540	1.722	0.753	-0.722	0.487	1.747	0.335	-1.880	-3.096	-3.195	-2.829	-4.855	-3.986	-3.193	-1.653	-0.694
71000000	-0.113	-0.668	0.178	2.156	1.449	1.833	0.325	-0.356	0.568	1.115	0.374	-1.791	-3.269	-0.618	-0.713	-2.162	-4.271	-3.309	-3.550	-3.648
72000000	-0.326	-0.820	0.262	1.732	1.663	1.776	0.018	0.021	0.863	0.627	0.446	-2.482	-3.294	-1.950	-2.474	-4.722	-3.661	-4.058	-5.709	-5.869
73000000	2.640	-0.373	0.503	2.437	1.601	2.115	0.630	-0.545	0.331	0.558	0.484	-2.548	-2.800	-0.687	-3.747	-1.208	-0.338	0.490	-0.132	0.653
74000000	2.040	-0.471	1.223	1.586	1.780	1.764	0.582	-0.361	0.099	-0.046	-0.147	-1.771	-3.591	-3.088	-4.808	-5.368	-6.547	-7.446	-7.684	-7.268
75000000	0.100	-0.228	0.057	1.514	1.617	1.689	0.264	0.054	0.359	0.248	0.250	-1.904	-2.233	-2.465	-2.940	-3.077	-2.793	-4.335	-2.889	-2.045
76000000	-0.520	-0.885	0.668	2.193	1.378	2.025	0.406	-0.426	0.046	0.934	0.626	-2.029	-3.449	-4.875	-6.776	-6.960	-7.659	-7.865	-7.508	-9.457
77000000	-0.588	-1.329	0.168	2.441	1.315	1.794	0.405	-0.516	0.054	1.098	-0.243	-1.260	-2.908	-2.861	-3.170	-4.705	-2.371	-2.751	-3.202	-2.766
78000000	0.524	-0.546	0.569	2.264	1.474	2.146	0.393	-0.931	-0.014	0.501	0.301	-1.848	-2.494	-2.337	-3.544	-2.522	-3.503	-4.413	-7.594	-6.572
79000000	0.784	-0.767	0.257	1.349	1.920	1.897	0.615	-0.735	0.239	0.396	0.309	-1.040	-1.800	-2.502	-4.148	-3.365	-4.139	-3.484	-3.302	-3.938
80000000	2.264	-1.256	0.483	1.523	1.660	1.753	0.330	-0.328	-0.109	0.279	0.472	-2.037	-3.034	-3.682	-4.700	-1.505	0.028	-0.298	-1.096	-0.644
81000000	-0.972	-1.034	0.548	1.704	1.769	1.434	0.361	-0.468	-0.073	0.214	0.575	-0.676	-2.309	-2.714	-3.281	-3.136	-3.929	-4.309	-4.350	-5.984
82000000	0.291	-1.566	1.050	1.335	1.476	2.227	0.503	-0.319	0.588	-0.231	0.163	-2.124	-3.771	-1.340	-3.532	-4.230	-3.047	-5.079	-5.360	-6.179
83000000	-0.259	-1.168	0.324	2.266	1.341	1.951	0.989	-0.761	0.174	0.164	0.081	-1.127	-3.407	-4.388	-5.419	-6.143	-4.363	-4.812	-4.412	-3.708
84000000	0.113	-0.620	0.565	1.869	1.679	1.849	0.815	-0.415	0.168	0.459	0.606	-1.534	-2.370	-1.678	-2.926	-4.018	-4.039	-3.881	-4.096	-5.276
85000000	2.024	-0.290	0.319	2.085	1.521	1.903	0.783	-0.514	0.326	1.020	-0.045	-2.599	-2.411	-3.345	-1.274	-1.580	-4.308	-5.726	-5.945	-7.697
86000000	2.684	-0.693	0.330	1.652	1.361	1.942	0.345	-0.624	0.397	0.494	0.562	-2.007	-3.320	-3.756	-4.281	-3.018	-4.075	-3.573	-3.656	-2.878
87000000	0.878	-1.437	0.160	3.132	1.424	1.933	0.343	-0.268	-0.281	0.919	-0.249	-2.472	-1.765	-0.428	-1.469	-4.101	-2.868	-4.928	-7.756	-6.939
88000000	1.130	-0.402	0.440	2.026	1.329	2.498	0.489	-0.335	0.576	0.670	0.081	-1.664	-1.820	-2.578	-3.312	-2.006	-3.008	-2.379	-2.359	-2.881
89000000	1.689	-0.236	0.126	1.483	1.886	2.010	0.374	-0.476	1.156	0.492	0.408	-1.620	-2.923	-1.088	-2.060	-2.358	-3.579	-5.371	-4.506	-3.814
90000000	0.761	0.388	0.026	2.481	1.416	2.546	0.693	-0.258	1.079	0.564	0.955	-1.754	-2.964	-1.250	-0.266	-4.064	-1.901	-3.931	-3.392	-7.494
91000000	0.069	-0.979	0.155	2.191	1.283	2.178	0.409	-0.740	0.624	0.453	0.642	-1.283	-2.854	-1.283	-1.148	-1.813	-3.242	-5.901	-4.574	-4.128
92000000	0.228	-0.932	0.219	1.578	1.570	1.685	0.394	-0.305	0.079	1.145	1.339	-1.554	-2.994	-0.137	-4.182	-6.554	-5.615	-7.795	-9.026	-9.652
93000000	0.358	-1.172	1.025	1.879	1.258	2.103	0.197	-0.669	-0.011	0.683	0.641	-2.057	-3.381	-3.333	-4.814	-4.559	-5.719	-5.028	-4.417	-5.635
94000000	-0.663	-0.611	-0.188	1.930	1.462	2.002	0.685	-0.620	0.672	0.642	0.236	-1.688	-3.681	-4.398	-2.778	-1.633	-1.956	-1.504	-1.223	0.150
95000000	1.332	-1.033	0.338	1.970	1.485	1.834	0.703	-0.554	0.326	0.744	0.232	-1.040	-3.253	-1.135	-3.854	-5.008	-4.922	-3.515	-4.298	-5.790
96000000	-0.236	-1.104	0.507	1.330	1.632	2.477	0.273	-0.291	0.342	0.979	0.116	-2.483	-3.204	-1.189	-2.006	-4.577	-6.385	-7.493	-6.445	-4.360
97000000	0.280	-0.477	0.215	1.834	1.550	1.701	0.451	-0.752	-0.499	1.167	0.176	-2.798	-1.701	-1.751	-0.929	-2.366	-3.737	-3.619	-2.876	-3.125
98000000	-0.434	-1.120	0.369	1.619	1.322	2.335	0.312	-0.932	0.001	0.728	1.420	-1.891	-3.045	-3.123	-1.842	-2.649	-4.374	-4.053	-5.896	-5.238
99000000	1.468	-1.323	-0.010	2.583	1.307	2.568	0.446	-0.740	1.526	0.452	1.507	-2.460	-2.572	-3.882	-1.066	-2.083	-2.959	1.063	2.790	-2.295
100000000	0.613	-1.577	0.485	1.648	1.376	1.662	0.510	-0.468	0.290	0.304	0.426	-2.192	-2.743	-1.749	-3.446	-2.412	-1.915	-1.706	1.944	1.799
101000000	-0.151	-0.428	0.012	1.963	1.771	1.564	0.848	-0.639	0.834	0.729	0.014	-1.544	-3.231	-4.688	-6.487	-6.447	-5.572	-5.003	-5.387	-6.297
102000000	0.788	-0.867	0.399	2.017	1.188	2.151	0.237	-0.337	1.174	0.606	1.048	-2.017	-4.641	-4.078	-4.350	-5.051	-3.630	-2.899	-4.968	-4.300
103000000	0.612	-1.035	-0.050	1.852	1.567	1.693	0.440	-0.424	0.257	0.833	0.046	-2.338	-3.054	-3.664	-3.559	-4.071	-3.864	-1.614	-1.645	-1.205
104000000	1.610	-0.451	0.239	2.153	1.453	1.732	0.643	-0.725	0.472	0.749	0.241	-1.964	-3.113	-2.628	-5.177	-4.255	-5.094	-3.532	-3.046	-2.759
105000000	0.982	-0.537	0.430	2.323	1.237	1.688	0.620	-0.433	0.600	1.117	1.692	-1.365	-2.546	-2.276	-4.964	-2.071	-1.636	-1.201	-1.118	-1.449
106000000	0.128	-0.370	0.048	1.883	1.990	1.902	0.248	-0.514	0.401	0.241	0.984	-1.848	-2.939	-3.973	-4.310	-1.466	0.113	0.366	-0.637	-1.990
107000000	2.867	-0.800	0.354	2.252	1.592	2.348	0.414	-0.502	0.022	0.811	-0.135	-1.826	-2.963	0.137	-1.110	-3.461	-4.347	-1.683	-2.337	-0.331
108000000	0.229	-0.824	0.293	2.491	1.450	2.102	0.805	-0.946	0.400	1.204	-0.393	-1.775	-3.193	-2.104	-2.024	-3.961	-2.930	-3.117	-4.674	-6.611
109000000	0.127	-0.639	0.355	2.239	1.387	1.587	0.704	-0.052	0.034	0.728	0.644	-2.166	-2.912	-1.223	-2.091	-3.289	-2.105	0.382	0.587	0.000
110000000	-0.299	-1.010	0.038	2.167	1.553	1.886	0.498	-0.357	0.075	1.169	0.482	-2.409	-3.260	-3.595	-3.926	-4.501	-5.072	-6.688	-9.204	-10.378
111000000	2.462	-0.415	0.193	1.781	1.607	2.659	0.298	-0.529	0.042	0.354	0.719	-1.804	-2.247	-3.619	-3.342	-3.098	-4.613	-3.344	-3.750	-3.614
112000000	-0.695	-1.231	0.159	2.098	1.477	1.656	0.606	-0.322	-0.291	0.638	-0.367	-1.808	-2.280	-3.044	-4.428	-4.259	-4.059	-3.338	-3.002	-2.951
113000000	1.405	-0.953	0.495	2.570	1.547	2.158	0.397	-0.939	1.642	0.413	0.832	-0.823	-3.269	-3.216	-4.581	-3.594	-5.532	-6.328	-6.921	-6.707
114000000	1.105	-1.036	-0.245	2.725	1.266	2.363	0.531	-0.662	-0.558	0.892	1.013	-1.892	-2.824	-2.304	-4.890	-4.150	-6.625	-6.363	-5.257	-5.499
115000000	1.689	-0.422	0.170	2.349	1.698	1.705	0.747	-0.775	0.695	0.678	0.880	-1.764	-3.284	-1.197	-3.203	-2.556	-2.707	3.019	3.347	2.125
116000000	1.739	-0.554	0.557	2.110	1.497	1.539	0.833	-0.644	0.491	0.625	0.723	-1.410	-4.155	-2.708	-4.883	-3.048	-6.969	-7.650	-13.032	-14.255
117000000	0.172	0.492	-0.086	2.582	1.678	1.893	0.472	-0.216	0.299	1.236	0.627	-1.610	-2.506	-3.636	-3.778	-3.817	-4.975	-5.758	-6.939	-6.392
118000000	-0.648	-1.495	0.345	1.627	1.883	1.709	0.367	-0.011	-0.319	1.426	1.332	-1.593	-2.613	-0.107	-0.259	-2.852	-4.069	-5.589	-6.628	-6.709
119000000	1.123	-0.957	0.209	1.759	1.574	1.690	0.462	-0.309	-0.361	2.869	0.667	-2.109	-3.612	-2.658	-3.178	-4.320	-1.901	-2.483	-0.447	-0.589
120000000	1.691	-0.620	0.040	1.663	1.826	2.242	0.349	-0.551	-0.526	1.316	0.127	-2.141	-1.914	-1.897	-1.942	-2.414	-2.540	-4.368	-2.309	-2.812
121000000	0.606	-1.140	0.818	1.682	1.635	1.825	0.726	-0.360	-0.223	1.224	0.922	-2.062	-2.730	-2.906	-3.348	-4.591	-5.285	-4.082	-5.535	-5.423
122000000	0.838	-0.772	0.090	2.938	1.640	1.734	0.847	-0.853	0.015	0.558	0.459	-1.168	-2.360	-1.699	-4.395	-5.033	-4.600	0.261	-3.886	-3.427
123000000	-0.979	-0.960	0.307	1.735	1.708	2.070	0.281	-0.572	2.181	0.608	-0.060	-1.219	-2.653	-1.704	-4.736	-4.047	-6.877	-5.196	-5.404	-3.802
124000000	0.515	-0.369	0.158	1.882	1.762	2.264	0.245	-0.388	0.739	0.635	0.494	-1.460	-2.400	-2.572	-3.456	-3.756	-5.583	-5.539	-4.455	-5.453
125000000	0.487	-0.133	0.447	1.786	1.425	1.978	0.700	-0.549	0.222	0.660	0.478	-1.007	-2.042	-3.268	-4.100	-5.496	-4.594	-4.311	-3.932	-4.875
126000000	2.308	-0.432	-0.019	1.820	1.629	1.909	0.311	-0.460	0.431	0.987	0.220	-1.746	-3.238	-2.937	-1.220	-2.133	-3.164	-3.011	-4.281	-2.015
127000000	-0.141	-0.511	-0.271	1.553	1.545	1.353	0.346	-0.146	1.322	0.225	0.274	-1.230	-1.450	-1.523	-1.766	-2.466	-3.391	-1.225	-1.934	-1.181
128000000	0.515	-0.538	0.149	1.749	1.965	1.906	0.664	-0.261	0.096	0.571	0.637	-1.418	-2.229	-2.865	-2.201	-3.547	-3.063	-3.952	-4.648	-4.657
129000000	0.288	-1.056	0.600	2.072	1.719	1.451	0.312	0.458	0.053	0.660	0.356	-1.286	-3.746	-3.413	-4.296	-3.655	-3.883	-3.701	-2.067	0.430
130000000	0.078	-0.400	0.301	1.796	1.885	1.333	0.393	-0.495	0.291	0.467	0.323	-1.186	-1.787	-2.903	-2.660	-4.639	-5.607	-6.983	-5.939	-5.540
131000000	0.746	-0.299	-0.012	2.223	1.416	1.791	0.454	-0.316	-0.472	2.223	0.139	-2.714	-3.520	-2.304	-2.195	-3.093	-4.652	-5.133	-5.308	-3.937
132000000	1.135	-0.366	0.117	1.874	2.258	1.801	0.092	-0.175	0.302	0.740	0.421	-1.784	-3.276	-3.753	-3.766	-2.865	-1.889	-2.681	-2.234	-2.747
133000000	0.181	-0.055	-0.024	1.805	1.642	1.862	0.590	-0.822	0.337	1.181	0.845	-2.730	-3.301	-2.005	-2.399	-1.805	-2.717	-3.280	-3.950	-3.725
134000000	-0.443	-0.939	0.227	1.626	1.945	1.324	0.538	-0.620	0.950	0.500	1.155	-1.110	-1.869	-1.803	-2.312	-3.424	-3.470	-1.008	-0.887	-0.515
135000000	-0.211	-1.072	0.219	2.018	1.602	1.830	0.307	-0.672	0.420	-0.075	0.229	-2.052	-2.412	-2.186	-2.427	-2.729	-2.411	-0.688	-1.239	-0.867
136000000	1.516	-1.156	1.237	1.379	2.033	1.978	0.267	-0.801	0.171	1.047	0.523	-1.836	-3.151	-2.031	-2.017	-3.183	-4.909	-5.989	-6.327	-6.303
137000000	-0.537	-0.726	0.079	2.146	1.612	1.637	0.628	-0.561	1.194	0.460	1.783	-1.778	-3.052	-2.097	-2.264	-3.671	-3.069	-5.057	-11.033	-10.905
138000000	0.765	-0.171	0.344	1.615	1.189	2.121	0.520	-0.314	0.029	0.323	1.120	-1.836	-2.438	-1.185	-2.359	-3.374	-4.283	-3.784	-2.843	-3.452
139000000	-0.162	-0.324	0.314	1.340	1.460	1.760	0.548	-0.366	0.140	0.476	0.600	-2.536	-2.790	-0.756	-2.621	-3.141	-1.908	-1.934	-0.277	-1.428
140000000	2.632	-0.540	0.264	2.024	1.746	2.434	0.807	-0.481	-0.452	2.355	-0.241	-3.031	-2.027	-1.802	-0.611	-7.387	-12.138	-12.027	-5.873	-3.390
141000000	1.302	-1.006	-0.041	2.778	1.419	1.853	0.276	-0.570	0.441	0.910	-0.548	-2.109	-2.191	-3.527	-3.560	-2.857	-3.356	-4.947	-7.115	-8.534
