state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
51000000	5.9334	6.5622E-3	0.2935	0.1835	0.1909	0.3321	1.1187E-3	0.935	0.417	33.586
52000000	6.2262	8.2514E-2	0.2936	0.1780	0.1957	0.3327	1.1244E-3	0.448	0.401	34.680
53000000	5.7258	4.5553E-2	0.2953	0.1808	0.1893	0.3345	1.1761E-3	0.797	0.371	34.085
54000000	5.9569	6.4732E-2	0.2964	0.1796	0.1909	0.3331	1.1424E-3	0.358	0.420	32.918
55000000	6.6227	1.147E-2	0.2925	0.1849	0.1874	0.3352	1.1298E-3	0.416	0.407	33.940
56000000	5.5267	5.4251E-2	0.2904	0.1833	0.1889	0.3375	1.1537E-3	0.830	0.491	33.390
57000000	5.7320	3.9302E-3	0.2977	0.1780	0.1930	0.3313	1.1573E-3	0.224	0.376	32.329
58000000	5.9349	4.0019E-2	0.2961	0.1817	0.1943	0.3279	1.1221E-3	0.637	0.386	33.660
59000000	5.4828	2.8839E-2	0.2928	0.1800	0.1923	0.3350	1.1819E-3	0.324	0.478	32.514
60000000	5.4268	8.3699E-2	0.2949	0.1794	0.1927	0.3330	1.1523E-3	0.411	0.468	33.113
61000000	5.6935	1.0885E-2	0.2920	0.1780	0.1905	0.3395	1.162E-3	1.392	0.388	33.780
62000000	5.3814	3.7963E-2	0.2949	0.1776	0.1921	0.3354	1.0976E-3	0.906	0.421	33.208
63000000	6.0407	4.9784E-2	0.2880	0.1812	0.1931	0.3377	1.1988E-3	1.446	0.424	31.469
64000000	5.6924	1.6157E-2	0.2923	0.1759	0.1941	0.3378	1.1054E-3	0.197	0.404	33.679
65000000	5.1524	1.7687E-2	0.2916	0.1809	0.1933	0.3343	1.0488E-3	0.310	0.491	35.950
66000000	6.0841	5.4892E-2	0.2893	0.1821	0.1934	0.3352	1.0644E-3	0.399	0.396	36.427
67000000	5.5530	3.3773E-2	0.2889	0.1863	0.1900	0.3349	1.063E-3	0.319	0.385	35.268
68000000	5.7146	1.5581E-2	0.2945	0.1804	0.1911	0.3339	1.136E-3	0.424	0.397	32.146
69000000	5.5716	5.7328E-2	0.2931	0.1824	0.1922	0.3323	1.1388E-3	0.622	0.414	34.689
70000000	5.7892	2.8252E-2	0.2899	0.1865	0.1931	0.3305	1.0843E-3	0.809	0.404	34.848
71000000	5.7316	3.7543E-2	0.2925	0.1802	0.1924	0.3349	1.2282E-3	0.629	0.415	32.757
72000000	5.9479	4.1265E-2	0.2954	0.1778	0.1939	0.3330	1.2165E-3	0.233	0.373	32.376
73000000	5.3671	3.4804E-3	0.2923	0.1778	0.1927	0.3372	1.1276E-3	0.540	0.388	34.101
74000000	5.7221	3.6445E-3	0.2921	0.1771	0.1933	0.3375	1.0221E-3	0.249	0.402	36.633
75000000	6.1191	7.8584E-3	0.2939	0.1793	0.1934	0.3334	1.1053E-3	0.524	0.435	34.628
76000000	5.7571	5.7798E-2	0.2908	0.1776	0.1957	0.3359	1.099E-3	0.113	0.371	34.191
77000000	5.7179	7.4043E-3	0.2935	0.1748	0.1941	0.3376	1.1974E-3	1.268	0.443	32.210
78000000	5.9857	8.2563E-2	0.2986	0.1810	0.1909	0.3295	1.1454E-3	0.890	0.389	33.715
79000000	6.4250	5.1093E-2	0.2905	0.1770	0.1924	0.3401	1.1231E-3	0.597	0.440	33.408
80000000	5.5162	4.3533E-3	0.2930	0.1819	0.1907	0.3345	1.0773E-3	0.240	0.376	35.136
81000000	6.1406	5.7999E-2	0.2922	0.1802	0.1934	0.3342	1.1094E-3	0.457	0.365	33.447
82000000	5.6099	1.2212E-2	0.2959	0.1777	0.1959	0.3305	1.094E-3	0.810	0.421	35.353
83000000	5.9747	6.638E-2	0.2958	0.1795	0.1913	0.3334	1.0617E-3	0.581	0.487	36.344
84000000	5.5103	8.4081E-2	0.2926	0.1819	0.1911	0.3344	1.1068E-3	0.882	0.397	34.833
85000000	5.8985	3.6153E-2	0.2886	0.1788	0.1953	0.3373	1.0893E-3	0.287	0.493	34.451
86000000	6.0655	7.7019E-2	0.2922	0.1802	0.1932	0.3343	1.1012E-3	0.705	0.397	34.853
87000000	5.5239	3.1673E-2	0.2954	0.1826	0.1887	0.3333	1.18E-3	0.655	0.385	32.912
88000000	5.8854	4.719E-2	0.2962	0.1838	0.1896	0.3304	1.1628E-3	0.531	0.381	32.233
89000000	5.5652	7.0181E-2	0.2943	0.1781	0.1938	0.3339	1.0866E-3	0.090	0.369	35.665
90000000	5.6204	1.9405E-2	0.2908	0.1813	0.1889	0.3390	1.127E-3	0.132	0.423	33.484
91000000	5.4775	1.3249E-2	0.2920	0.1803	0.1896	0.3382	1.1663E-3	1.202	0.395	34.246
92000000	6.4353	3.5359E-2	0.2971	0.1768	0.1874	0.3387	1.1554E-3	0.818	0.370	32.788
93000000	5.8269	1.3585E-2	0.2968	0.1827	0.1893	0.3311	1.1203E-3	0.999	0.411	34.121
94000000	5.8645	4.6509E-2	0.2909	0.1781	0.1943	0.3367	1.0858E-3	0.653	0.450	34.777
95000000	5.5606	5.1128E-2	0.2935	0.1779	0.1927	0.3359	1.0932E-3	1.008	0.378	33.692
96000000	5.4252	3.6288E-2	0.2964	0.1826	0.1896	0.3315	1.1256E-3	0.743	0.427	35.338
97000000	5.4939	6.0271E-2	0.2902	0.1828	0.1930	0.3340	1.1831E-3	0.494	0.423	33.737
98000000	5.5732	1.5274E-2	0.2950	0.1766	0.1916	0.3368	1.0877E-3	0.969	0.422	34.149
99000000	5.6648	3.9687E-2	0.2951	0.1803	0.1911	0.3335	1.1572E-3	0.308	0.410	33.723
100000000	6.4869	2.7472E-2	0.2950	0.1808	0.1896	0.3346	1.1066E-3	0.438	0.399	34.811
101000000	5.6896	3.2115E-2	0.2956	0.1770	0.1970	0.3303	1.0937E-3	0.640	0.396	34.082
102000000	5.8641	5.6427E-3	0.2950	0.1812	0.1928	0.3309	1.12E-3	0.678	0.403	34.139
103000000	5.8302	1.6026E-2	0.2925	0.1807	0.1948	0.3320	1.025E-3	0.270	0.399	35.400
104000000	6.2524	1.5825E-2	0.2950	0.1797	0.1924	0.3329	1.1047E-3	1.047	0.397	34.777
105000000	5.5596	4.5066E-2	0.2959	0.1823	0.1899	0.3319	1.1174E-3	0.769	0.381	33.888
106000000	6.3780	1.9528E-2	0.2963	0.1770	0.1919	0.3348	1.0866E-3	0.391	0.391	35.798
107000000	6.1682	8.9668E-2	0.2934	0.1805	0.1960	0.3301	1.097E-3	0.379	0.396	35.398
108000000	6.3200	6.1577E-3	0.2928	0.1842	0.1847	0.3384	1.154E-3	0.923	0.396	34.839
109000000	6.2015	4.6105E-2	0.2924	0.1779	0.1960	0.3337	1.0548E-3	0.319	0.369	36.101
110000000	6.3264	5.6627E-2	0.2926	0.1797	0.1969	0.3308	1.1013E-3	0.595	0.377	34.893
111000000	5.5942	4.5661E-2	0.2907	0.1825	0.1928	0.3339	1.0783E-3	0.291	0.376	34.936
112000000	5.2170	5.4237E-2	0.2923	0.1864	0.1899	0.3315	1.0908E-3	0.420	0.406	33.890
113000000	5.4173	7.2506E-2	0.2914	0.1809	0.1933	0.3345	1.1402E-3	0.212	0.397	33.576
114000000	6.2288	2.8439E-2	0.2985	0.1774	0.1899	0.3343	1.0776E-3	0.869	0.370	35.479
115000000	5.9643	2.5843E-2	0.2912	0.1826	0.1915	0.3347	1.1266E-3	0.450	0.405	33.500
116000000	5.5144	6.6568E-2	0.2990	0.1839	0.1900	0.3270	1.1123E-3	0.328	0.398	33.775
117000000	6.0469	2.042E-2	0.2937	0.1813	0.1924	0.3326	1.1614E-3	0.781	0.388	33.535
118000000	5.3840	7.6357E-2	0.2961	0.1789	0.1922	0.3328	1.054E-3	1.096	0.395	36.448
119000000	5.8875	7.6249E-2	0.2971	0.1748	0.1899	0.3382	1.1632E-3	1.470	0.418	32.358
120000000	5.6251	5.2783E-3	0.2942	0.1806	0.1886	0.3366	1.1203E-3	0.208	0.393	34.749
121000000	5.1399	3.9464E-2	0.2946	0.1826	0.1927	0.3301	1.0458E-3	0.378	0.386	36.621
122000000	5.7751	6.7785E-2	0.2949	0.1796	0.1920	0.3335	1.1684E-3	0.369	0.372	33.373
123000000	6.3348	4.2907E-2	0.2954	0.1792	0.1839	0.3414	1.0554E-3	0.657	0.409	34.878
124000000	7.3844	2.4179E-2	0.2976	0.1812	0.1888	0.3323	1.0777E-3	0.668	0.409	36.082
125000000	5.7278	9.5546E-2	0.2916	0.1827	0.1927	0.3329	1.048E-3	1.896	0.432	36.063
126000000	7.0942	5.1355E-2	0.2947	0.1789	0.1935	0.3329	1.1238E-3	1.060	0.414	34.410
127000000	6.6616	4.6474E-2	0.2959	0.1812	0.1908	0.3320	1.1936E-3	0.950	0.437	33.802
128000000	6.2858	1.2539E-2	0.2900	0.1779	0.1958	0.3363	1.0525E-3	1.306	0.415	34.781
129000000	5.9482	5.0853E-2	0.2919	0.1784	0.1946	0.3351	1.0112E-3	0.571	0.397	37.960
130000000	5.1737	1.9116E-2	0.2924	0.1787	0.1930	0.3359	1.0613E-3	0.375	0.398	34.204
131000000	5.9474	9.619E-2	0.2941	0.1815	0.1896	0.3348	1.0195E-3	0.397	0.386	37.047
132000000	5.8327	3.3188E-2	0.2938	0.1795	0.1920	0.3347	1.0197E-3	0.963	0.408	35.673
133000000	5.5723	5.1419E-3	0.2900	0.1800	0.1937	0.3363	1.0909E-3	0.295	0.378	36.462
134000000	5.9175	4.6679E-2	0.2939	0.1810	0.1912	0.3339	1.0797E-3	1.097	0.419	34.633
135000000	5.0941	3.2977E-2	0.2912	0.1813	0.1931	0.3344	9.9858E-4	0.301	0.429	36.018
136000000	5.4477	2.0721E-2	0.2950	0.1810	0.1931	0.3309	1.108E-3	0.435	0.388	34.828
137000000	5.4425	2.7071E-2	0.2949	0.1812	0.1900	0.3339	1.2138E-3	0.299	0.383	32.743
138000000	5.2335	5.7553E-2	0.2956	0.1800	0.1917	0.3328	1.1036E-3	1.896	0.471	35.829
139000000	6.1093	4.1337E-2	0.2944	0.1824	0.1884	0.3349	1.1099E-3	0.896	0.392	34.776
140000000	5.5421	3.7494E-2	0.2971	0.1787	0.1911	0.3331	1.149E-3	0.271	0.369	34.262
141000000	5.3125	7.0678E-3	0.2917	0.1820	0.1900	0.3363	1.1006E-3	0.394	0.422	34.204
142000000	5.6539	2.0794E-2	0.2977	0.1788	0.1905	0.3330	1.162E-3	1.139	0.400	33.156
143000000	5.4197	6.8093E-2	0.2912	0.1797	0.1943	0.3347	1.0576E-3	0.590	0.374	34.513
144000000	5.6397	4.3738E-2	0.2966	0.1811	0.1908	0.3316	1.135E-3	0.389	0.412	33.574
145000000	6.1521	8.8705E-2	0.2968	0.1809	0.1887	0.3336	1.1217E-3	0.479	0.420	34.911
146000000	5.9349	4.2285E-2	0.2924	0.1777	0.1945	0.3353	1.1053E-3	1.268	0.399	35.113
147000000	6.2792	2.1044E-2	0.2930	0.1771	0.1888	0.3411	1.0817E-3	0.444	0.359	35.259
148000000	6.0165	0.1105	0.2885	0.1787	0.1952	0.3376	1.0646E-3	0.564	0.379	35.715
149000000	6.5757	9.5328E-2	0.2952	0.1797	0.1880	0.3370	1.1392E-3	1.906	0.381	33.841
150000000	5.5960	6.3298E-3	0.2937	0.1799	0.1872	0.3393	1.1429E-3	0.278	0.385	33.545
151000000	5.9457	3.0996E-2	0.2901	0.1795	0.1923	0.3381	1.1008E-3	0.201	0.383	34.128
152000000	5.7675	1.9588E-2	0.2913	0.1773	0.1965	0.3349	1.1134E-3	0.315	0.404	34.178
153000000	5.5628	1.6842E-2	0.2954	0.1797	0.1910	0.3339	1.1956E-3	0.520	0.369	33.307
154000000	6.0743	1.0526E-2	0.2916	0.1778	0.1948	0.3359	1.1411E-3	0.703	0.423	33.462
155000000	6.6430	4.8743E-2	0.2977	0.1756	0.1910	0.3356	1.085E-3	0.932	0.450	33.999
156000000	5.8835	2.5003E-2	0.2911	0.1800	0.1970	0.3319	1.0874E-3	0.156	0.404	33.799
157000000	5.3256	6.4271E-2	0.2944	0.1777	0.1931	0.3348	1.0724E-3	0.827	0.430	35.273
158000000	5.6279	4.9943E-2	0.2922	0.1828	0.1889	0.3361	1.2052E-3	0.695	0.389	32.643
159000000	7.2257	8.9897E-2	0.2942	0.1826	0.1907	0.3325	1.0664E-3	0.854	0.430	35.709
160000000	6.2611	2.6756E-2	0.2953	0.1809	0.1893	0.3346	1.1863E-3	1.258	0.382	33.800
161000000	5.3561	7.7649E-2	0.2923	0.1776	0.1962	0.3338	1.1231E-3	1.090	0.460	33.452
162000000	5.3411	4.5388E-2	0.2917	0.1811	0.1911	0.3360	1.1207E-3	0.373	0.398	34.653
163000000	5.5729	4.3899E-2	0.2945	0.1777	0.1944	0.3334	1.0304E-3	0.267	0.412	34.489
164000000	5.9497	2.3366E-2	0.2948	0.1811	0.1893	0.3348	1.0568E-3	0.525	0.393	35.113
165000000	5.6837	9.9862E-3	0.2930	0.1772	0.1935	0.3363	1.1584E-3	0.470	0.451	34.706
166000000	5.9562	6.1128E-3	0.2982	0.1783	0.1860	0.3375	1.0832E-3	0.739	0.446	36.212
167000000	6.1445	0.1009	0.2919	0.1789	0.1916	0.3375	1.1955E-3	0.790	0.393	33.108
168000000	5.5852	7.1154E-2	0.2915	0.1813	0.1913	0.3359	1.1579E-3	1.295	0.407	33.360
169000000	5.7307	2.3302E-2	0.2933	0.1811	0.1941	0.3314	1.1253E-3	0.377	0.406	34.166
170000000	6.0647	5.7019E-2	0.2918	0.1772	0.1926	0.3385	1.1565E-3	0.422	0.425	33.722
171000000	5.5124	5.2337E-2	0.2968	0.1785	0.1944	0.3303	1.1614E-3	0.825	0.406	34.177
172000000	5.4962	1.1368E-2	0.2966	0.1809	0.1910	0.3315	1.1709E-3	1.876	0.419	34.198
173000000	6.1176	3.5851E-2	0.2942	0.1784	0.1915	0.3359	1.0821E-3	0.513	0.407	33.771
174000000	5.6335	3.4506E-3	0.2949	0.1789	0.1924	0.3338	1.1614E-3	0.398	0.402	34.158
175000000	6.3343	8.7743E-2	0.2946	0.1816	0.1878	0.3361	1.1025E-3	0.277	0.365	33.016
176000000	5.7148	4.2304E-2	0.2939	0.1781	0.1922	0.3357	1.1459E-3	0.973	0.457	34.169
177000000	6.1809	3.328E-2	0.2929	0.1758	0.1943	0.3371	1.081E-3	1.044	0.404	34.489
178000000	6.3475	2.4826E-2	0.2961	0.1801	0.1916	0.3321	1.103E-3	0.649	0.400	34.365
179000000	5.7479	2.9999E-2	0.2960	0.1804	0.1902	0.3334	1.1323E-3	0.867	0.370	34.511
180000000	5.4225	4.3179E-3	0.2913	0.1775	0.1928	0.3384	1.0968E-3	0.526	0.384	34.675
181000000	6.0278	2.3888E-2	0.2920	0.1767	0.1910	0.3403	1.1337E-3	0.633	0.376	34.228
182000000	5.9082	3.1614E-2	0.2907	0.1773	0.1906	0.3413	1.2185E-3	0.131	0.395	31.672
183000000	6.4860	2.2023E-2	0.2928	0.1811	0.1880	0.3381	1.0826E-3	0.291	0.425	34.461
184000000	5.8507	9.6082E-3	0.2937	0.1781	0.1920	0.3363	1.0996E-3	0.272	0.383	34.261
185000000	6.0503	4.9896E-2	0.2930	0.1818	0.1926	0.3327	1.1064E-3	0.560	0.439	33.592
186000000	5.3940	1.9778E-2	0.2899	0.1801	0.1944	0.3356	1.0977E-3	0.592	0.413	34.350
187000000	5.3155	5.2516E-2	0.2953	0.1782	0.1905	0.3360	1.0931E-3	0.404	0.383	34.909
188000000	5.4280	3.1147E-2	0.2970	0.1784	0.1939	0.3308	1.0835E-3	0.817	0.400	35.220
189000000	6.0795	1.5393E-2	0.2956	0.1775	0.1913	0.3356	1.1469E-3	0.714	0.428	33.616
190000000	5.6024	6.9652E-2	0.2912	0.1801	0.1964	0.3323	1.123E-3	0.527	0.475	33.998
191000000	5.3908	2.3852E-2	0.2935	0.1801	0.1878	0.3386	1.135E-3	0.446	0.374	33.496
192000000	5.7382	3.4779E-3	0.2948	0.1800	0.1902	0.3350	1.2169E-3	0.826	0.390	32.896
193000000	5.8056	2.8212E-2	0.2900	0.1825	0.1927	0.3349	1.1237E-3	0.312	0.385	34.280
194000000	6.0900	7.8001E-2	0.2938	0.1838	0.1869	0.3356	1.1101E-3	0.666	0.412	34.011
195000000	6.4904	1.5329E-2	0.2923	0.1806	0.1917	0.3355	1.0808E-3	0.188	0.396	35.248
196000000	5.2998	1.5546E-2	0.2938	0.1786	0.1909	0.3367	1.0935E-3	0.739	0.396	34.588
197000000	5.5506	6.3106E-3	0.2964	0.1816	0.1909	0.3311	1.1291E-3	0.500	0.376	35.816
198000000	5.9522	6.6953E-2	0.2882	0.1808	0.1931	0.3379	1.1123E-3	0.679	0.366	33.000
199000000	6.1591	3.9208E-2	0.2907	0.1804	0.1897	0.3392	1.0713E-3	0.479	0.438	35.072
200000000	5.3613	6.6792E-2	0.2922	0.1797	0.1932	0.3349	1.1748E-3	0.513	0.395	33.444
