state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
12000000	0.065	-1.059	0.289	2.194	1.264	2.052	0.248	-0.743	0.549	0.101	0.651	-1.697	-3.461	-2.218	-1.774	-2.788	-4.348	-3.249	-3.207	-4.594
13000000	1.297	-1.045	-0.127	1.859	1.447	1.830	0.304	-0.212	0.158	1.824	0.579	-2.187	-3.061	-3.467	-6.212	-5.308	-3.696	-1.818	-3.223	-1.996
14000000	0.514	0.627	-0.050	2.067	1.668	1.943	0.363	-0.783	0.682	2.970	0.656	-1.943	-4.007	-2.716	-2.175	-2.967	-6.418	-8.979	-4.806	-3.941
15000000	1.474	-0.525	0.623	2.153	1.317	2.538	0.289	-0.439	0.244	0.580	-0.099	-1.390	-2.773	-2.646	-3.223	-0.325	-1.784	-1.146	-0.887	-2.253
16000000	2.192	-1.165	0.126	1.881	1.812	2.477	0.758	-0.413	0.232	0.362	-0.070	-1.993	-3.539	-1.527	-0.531	-1.323	-0.690	-4.159	-2.675	-3.409
17000000	1.107	-1.324	0.941	1.708	1.726	2.439	0.495	-0.571	0.776	1.747	-0.346	-2.480	-2.956	-1.195	-2.081	-3.632	-3.386	0.236	-0.986	-2.120
18000000	0.723	-0.677	-0.226	2.497	1.347	2.633	0.736	-0.627	0.631	0.403	1.646	-2.039	-2.850	-1.999	-3.478	-3.709	-3.806	-5.713	-4.192	-3.994
19000000	-0.107	-0.701	0.310	1.828	1.727	1.519	0.362	-0.688	1.975	0.263	-0.144	-0.976	-4.314	-3.785	-4.939	-4.570	-4.796	-5.770	-5.403	-4.911
20000000	2.326	-1.245	0.290	2.256	1.443	1.853	0.307	-0.384	0.950	0.159	0.907	-1.292	-1.794	-1.472	-4.819	-2.913	-2.381	-1.972	-1.121	1.867
21000000	1.293	-1.304	0.484	1.620	1.927	2.240	0.323	-0.677	1.228	0.302	2.464	-1.298	-3.495	-1.412	-4.255	-1.566	-5.246	-8.669	-1.351	-0.610
22000000	2.914	-0.169	0.305	1.893	1.663	2.105	0.261	-0.533	-0.009	0.872	-0.057	-1.832	-2.460	-1.496	-1.522	-2.813	-3.853	-4.071	-4.712	-3.146
23000000	1.372	-0.766	0.167	2.987	1.647	1.670	0.583	-0.581	0.410	0.532	0.313	-1.885	-2.704	-2.261	-3.024	-3.830	-2.204	-3.297	-3.941	-1.667
24000000	0.665	-0.771	-0.149	2.509	1.718	1.813	0.768	-0.621	0.339	0.749	1.640	-0.771	-2.386	-2.607	-2.306	-3.048	-4.623	-3.833	-3.757	-1.866
25000000	1.376	-1.235	0.309	1.816	1.705	1.610	0.844	-0.609	0.755	0.373	0.038	-2.272	-2.997	-1.258	-4.418	-5.957	-4.629	-4.567	-2.989	-6.019
26000000	2.231	-0.782	0.120	1.945	1.495	1.385	0.683	-0.847	0.422	0.823	0.050	-2.920	-3.272	-2.588	-3.886	-5.697	-4.358	-1.272	-0.874	-0.590
27000000	0.384	-0.972	0.638	1.771	1.571	1.476	0.198	-0.512	-0.124	0.779	1.844	-2.214	-3.322	-2.906	-0.319	-1.668	-4.366	-6.343	-4.301	-3.435
28000000	0.130	-0.882	0.724	1.771	1.671	1.673	0.700	-0.760	1.267	-0.075	1.285	-1.925	-3.897	-2.689	-7.063	-5.473	-4.261	-5.078	-6.603	-7.949
29000000	-0.327	-0.551	0.110	1.599	1.993	1.150	0.343	-0.641	0.013	0.449	0.801	-1.726	-2.574	-2.878	-1.620	1.941	-1.770	-2.006	-1.595	-2.027
30000000	1.212	-0.594	-0.037	1.637	1.820	1.512	0.329	-0.401	0.986	0.173	-0.056	-1.634	-3.842	-3.252	-2.737	-3.281	-3.168	-2.099	-3.388	-4.761
31000000	2.741	-0.692	0.709	2.292	1.452	2.165	0.297	-0.502	0.854	0.900	0.461	-1.229	-2.538	-2.717	-3.178	-6.930	-4.782	-2.714	-3.570	-6.011
32000000	-0.154	-0.714	0.225	1.799	1.379	2.395	0.175	-0.725	0.206	0.502	1.024	-2.556	-1.906	-1.903	-0.485	-0.918	-3.421	-4.275	-5.351	-4.517
33000000	0.793	-0.068	-0.058	2.030	1.391	1.676	0.288	-0.405	-0.041	0.521	0.469	-1.480	-2.051	-2.838	-3.019	-2.506	-3.653	-4.561	-4.730	-5.394
34000000	0.295	-0.386	0.151	1.728	1.516	2.112	0.572	-0.322	0.082	0.655	-0.182	-1.084	-2.978	-1.891	-3.405	-3.167	-3.302	-1.291	-1.002	-0.427
35000000	0.636	-0.633	0.661	1.457	1.783	2.012	0.323	-0.673	0.644	1.362	0.498	-1.288	-3.300	-3.172	-4.391	-4.078	-4.159	-3.838	-5.943	-6.306
36000000	-0.172	0.000	0.006	2.079	1.575	1.794	0.439	-0.314	-0.148	0.958	0.845	-2.453	-2.710	-3.040	-3.161	-2.875	-2.535	-1.177	0.205	2.251
37000000	0.140	-1.039	0.573	1.788	1.442	2.697	0.584	-0.899	0.304	0.484	0.745	-1.073	-3.179	-2.333	-5.979	-5.595	-3.254	-6.333	-3.497	-2.199
38000000	1.800	-0.309	0.448	1.689	1.813	2.052	0.413	-0.713	0.488	0.856	0.449	-1.851	-2.960	-1.987	0.388	-1.334	-1.763	-2.944	-1.368	-3.002
39000000	1.636	-0.491	0.364	2.055	1.310	1.909	0.778	-0.479	0.470	1.778	0.657	-1.094	-4.129	-3.280	-3.609	-0.992	-0.301	0.047	-0.015	-0.552
40000000	-0.916	-1.330	0.586	1.732	1.410	2.030	0.511	-0.300	1.881	0.758	0.697	-0.966	-3.337	-2.456	-2.340	-2.453	-1.961	-2.744	-2.751	-3.144
41000000	1.803	-0.467	0.717	1.558	1.718	1.798	0.871	-0.682	-0.438	1.114	-0.434	-2.132	-1.889	-1.930	-1.222	-3.258	-1.521	-1.138	-1.565	-2.965
42000000	2.645	-0.927	0.478	1.930	1.521	1.597	0.440	-0.919	0.039	1.411	0.345	-1.323	-3.769	-2.675	-3.020	-4.315	-5.364	-4.956	-6.284	-2.637
43000000	0.885	-0.032	0.046	2.073	1.822	1.833	0.864	-0.523	0.664	0.340	0.461	-1.075	-2.043	-1.279	-2.516	-2.887	-3.441	-3.294	-4.101	-4.763
44000000	1.149	-1.291	0.625	1.866	1.766	1.590	0.377	-0.488	-0.243	1.353	-0.011	-1.914	-2.554	-0.408	-0.342	-3.289	-3.350	-3.341	-1.394	-3.951
45000000	-1.485	-0.736	0.373	1.488	1.838	1.515	0.446	-0.593	-0.298	1.386	-0.004	-0.946	-2.514	-3.275	-3.675	-4.669	-5.656	-5.100	-6.382	-6.553
46000000	0.085	-0.718	0.190	1.905	1.675	1.512	0.474	-0.842	-0.117	0.823	-0.290	-2.532	-3.343	-3.326	-3.844	-4.540	-2.907	-3.663	-2.774	-3.118
47000000	0.640	-0.948	-0.011	2.427	1.574	1.860	0.355	-0.249	-0.318	1.117	0.108	-2.019	-3.094	-4.510	-0.914	-1.279	0.046	-0.013	0.586	2.365
48000000	0.732	-1.289	0.586	1.654	1.377	1.790	0.642	-0.973	0.100	0.623	0.233	-1.971	-3.138	-1.508	-6.173	-6.496	-6.443	-6.279	-5.179	-4.431
49000000	0.837	-1.084	0.034	2.067	1.744	1.506	0.583	0.023	-0.087	0.468	1.362	-1.985	-2.652	0.696	-1.056	-2.843	-5.730	-6.139	-6.321	-1.914
50000000	2.098	-0.498	0.217	1.896	1.412	1.745	0.667	-0.253	-0.427	0.563	0.643	-1.344	-2.985	-2.178	-3.105	-2.398	-2.110	-1.157	-0.806	-1.363
51000000	0.663	-0.597	0.713	1.404	1.407	2.075	0.347	-0.460	0.705	1.083	-0.568	-0.795	-2.983	-3.043	-2.731	-3.431	-2.742	-2.668	-1.511	0.069
52000000	1.246	-1.329	0.886	1.709	1.622	1.683	0.333	-0.484	0.322	1.657	0.039	-1.695	-3.236	-0.685	-2.088	-3.661	-3.599	-3.496	-2.208	-2.042
53000000	0.389	-0.975	0.139	1.856	1.785	1.515	0.324	-0.722	0.406	1.769	0.167	-1.860	-2.654	-1.855	-1.473	-1.846	-2.527	-1.275	-2.136	-2.115
54000000	0.797	0.038	-0.075	1.283	1.753	1.764	0.473	-0.791	0.139	0.752	0.803	-2.244	-3.480	-1.671	-4.898	-2.723	-0.899	-0.518	-1.508	-2.042
55000000	0.735	-0.724	-0.360	2.060	1.577	1.484	0.554	-0.367	0.153	1.212	0.258	-0.982	-3.344	-2.006	-3.300	-4.264	-5.399	-4.384	-2.592	-3.086
56000000	-0.387	-0.174	-0.196	1.639	1.906	2.182	0.637	-0.606	-0.026	0.081	-0.274	-2.658	-3.748	-3.721	-2.219	-4.016	-4.186	-3.566	-5.662	-8.073
57000000	1.094	-1.151	0.675	1.644	1.649	2.176	0.556	-0.672	-0.103	1.057	-0.198	-1.819	-3.414	-2.013	-4.984	-3.834	-1.959	-4.358	-2.786	-2.076
58000000	1.275	-1.453	0.272	2.000	1.449	2.411	0.477	-0.629	0.156	1.310	-0.038	-2.418	-2.781	-4.157	-2.946	-4.518	-5.072	-7.927	-5.740	-4.471
59000000	2.090	-1.051	0.050	2.227	1.318	2.309	0.482	-0.456	2.000	0.012	0.385	-1.850	-2.843	-1.461	-3.042	-1.993	-4.069	-2.637	0.893	-2.472
60000000	0.043	-0.281	-0.357	2.093	1.890	1.665	0.685	-0.352	0.432	1.075	0.302	-1.497	-3.266	-2.652	-3.962	-4.841	-6.752	-5.882	-6.758	-8.447
61000000	0.544	-1.273	0.423	1.842	1.394	2.289	0.288	-0.567	0.280	0.160	0.463	-1.788	-2.384	-0.877	-2.130	-2.663	-1.776	-5.626	-6.419	-7.786
62000000	0.109	-0.379	0.196	2.117	1.323	1.626	0.716	-0.743	0.512	0.968	-0.084	-1.299	-2.986	-1.367	-1.742	-3.003	-1.663	-2.191	-2.713	-3.749
63000000	1.764	-0.150	-0.358	2.349	1.358	2.284	0.790	-0.348	0.363	0.992	0.859	-2.185	-3.306	1.752	-0.968	-5.057	-5.138	-0.365	-0.489	1.322
64000000	1.143	-0.892	-0.080	2.154	1.799	1.893	1.145	-0.737	-0.027	0.295	0.574	-2.006	-2.531	-2.514	-2.399	-3.790	-1.224	-2.209	-1.310	-1.002
65000000	0.383	-0.263	0.267	1.874	1.564	2.231	0.561	-0.466	0.808	-0.262	0.784	-1.330	-3.254	-2.533	-0.987	-3.165	-7.710	-6.125	-6.927	-7.210
66000000	0.961	-1.166	0.493	2.180	1.873	2.245	0.355	-0.263	1.081	0.549	0.536	-1.717	-2.635	-1.838	-4.136	-4.614	-5.520	-3.261	-4.735	-4.596
67000000	1.069	-0.717	0.450	1.559	1.440	1.662	0.380	-0.279	-0.270	1.099	0.669	-1.808	-2.767	-3.864	-4.865	-3.765	-3.734	-5.206	-5.290	-5.129
68000000	0.934	-1.246	0.414	2.256	1.221	1.796	0.325	-0.387	0.356	0.133	0.623	-2.085	-3.734	-2.391	-2.822	-3.136	-6.368	-4.714	-4.125	-4.387
69000000	1.870	-0.074	0.059	2.430	1.434	2.027	0.577	-0.647	0.842	0.207	1.932	-1.032	-2.645	-2.050	-3.573	-1.604	-0.183	1.692	0.711	1.742
70000000	2.518	-0.901	0.375	2.120	1.529	2.367	0.266	-0.453	0.981	0.943	0.832	-1.633	-2.785	-2.037	-3.138	-1.623	-0.668	-1.674	-5.221	-6.436
71000000	-0.145	-1.073	-0.053	1.904	1.405	1.923	0.357	-0.429	0.461	1.050	1.087	-1.064	-3.691	-3.583	-5.207	-6.382	-6.411	-7.601	-9.653	-10.046
72000000	1.197	-0.499	0.137	1.687	1.879	1.737	0.369	-0.312	0.219	0.655	-0.482	-1.878	-3.373	-1.449	-1.402	-0.001	-0.185	0.563	2.606	3.332
73000000	0.575	-0.141	-0.122	1.964	1.483	2.297	0.664	-0.690	0.850	0.430	0.187	-1.651	-2.705	-1.323	-1.819	-2.234	-5.107	-3.273	-4.103	-4.659
74000000	2.890	-0.098	-0.097	2.739	1.565	2.027	0.372	-0.201	-0.609	2.599	0.292	-1.692	-1.950	-0.638	-4.176	-4.370	-7.287	-7.751	-10.932	-10.576
75000000	0.919	-0.917	0.110	1.813	1.671	1.545	0.648	-0.638	0.325	0.880	0.593	-1.568	-2.298	-1.423	-3.616	-4.530	-3.471	-4.843	-6.754	-7.113
76000000	0.214	-1.239	0.082	2.448	1.568	1.973	0.337	-0.266	0.021	1.418	1.410	-1.868	-3.922	-2.794	-1.860	-4.138	-4.731	-6.322	-5.349	-6.014
77000000	1.213	-0.938	0.016	1.953	1.588	1.531	0.728	-0.605	0.045	0.549	-0.167	-1.960	-1.066	-2.384	-3.013	-2.291	-2.574	-5.119	-6.175	-8.123
78000000	0.887	-0.547	0.243	1.491	1.590	1.987	0.232	-0.417	0.200	0.182	-0.009	-1.931	-2.855	-3.227	-4.319	-3.673	-3.509	-3.443	-4.100	-3.640
79000000	0.605	-0.116	0.362	1.443	1.377	2.124	0.500	-0.549	-0.452	1.028	-0.087	-1.534	-3.290	-1.687	-4.402	-5.291	-4.105	-2.321	-3.167	-3.367
80000000	1.956	-0.689	0.720	1.909	1.322	2.319	0.373	-0.598	0.413	0.370	0.731	-1.909	-2.888	-4.093	-7.059	-4.207	-8.500	-6.870	-6.973	-6.193
81000000	0.674	-0.741	1.186	1.283	1.706	1.481	0.776	-0.518	0.054	0.513	0.545	-2.000	-3.151	-3.549	-2.519	-3.766	-3.186	-3.765	-4.947	-4.629
82000000	4.450	-0.520	0.211	2.091	1.435	1.886	0.594	-0.675	0.691	0.183	0.537	-0.868	-2.732	0.159	-3.981	-7.005	-5.375	-10.220	-11.560	-12.535
83000000	1.260	-0.698	0.257	1.858	1.521	2.270	0.631	-0.780	0.473	0.562	-0.361	-2.510	-3.583	-0.717	-2.985	-5.355	-5.929	-7.655	-4.784	-5.532
84000000	0.338	-1.159	0.406	1.795	1.265	2.477	0.395	-0.127	-0.021	0.956	0.281	-1.571	-2.548	-3.379	-4.092	-4.202	-6.448	-8.382	-7.843	-5.434
85000000	1.436	-0.813	0.371	2.220	1.042	1.988	0.480	-0.562	0.439	1.116	0.218	-1.276	-2.719	-2.101	-3.494	-5.245	-6.791	-7.847	-10.719	-8.959
86000000	1.709	-0.939	0.266	1.648	1.540	2.008	0.812	-0.897	0.264	0.395	0.753	-1.500	-3.017	-1.471	-3.208	-5.621	-5.741	-7.412	-8.441	-9.029
87000000	0.371	-1.439	0.557	1.871	1.507	1.948	0.743	-0.674	0.849	0.823	0.681	-1.853	-3.370	-2.387	-3.457	-2.871	-2.162	-2.780	-1.386	-1.267
88000000	2.082	-1.143	0.918	1.578	1.616	1.774	0.502	-0.415	0.465	0.707	1.054	-1.809	-2.842	-1.310	-2.768	-0.792	-1.255	-1.111	0.700	1.901
89000000	1.288	-1.118	0.316	1.916	1.340	1.897	0.457	-0.345	0.265	-0.041	-0.142	-2.189	-1.706	-1.183	-3.301	-3.316	-3.209	-4.675	-4.587	-5.955
90000000	0.218	-0.599	0.189	1.696	1.458	2.343	0.488	-0.808	1.001	1.045	1.016	-1.989	-3.443	-3.723	-3.304	-3.812	-1.834	-1.181	1.120	-0.888
91000000	2.023	-0.409	0.064	3.271	1.370	1.928	0.086	-0.408	0.576	0.028	1.126	-1.536	-3.932	-3.270	-3.294	-4.276	-6.048	-5.323	-5.250	-6.242
92000000	0.115	-0.455	0.490	2.644	1.386	1.802	0.572	-0.406	0.074	1.403	1.013	-1.403	-2.198	-1.713	-1.796	-3.292	-4.284	-5.087	-3.798	-4.735
93000000	1.957	-1.058	1.222	1.332	1.737	1.792	0.906	-0.822	1.890	0.276	0.604	-1.335	-2.431	-2.549	-2.151	-3.958	-7.375	-8.474	-6.769	-7.510
94000000	1.582	-0.770	0.240	2.093	1.752	1.898	0.637	-0.407	0.480	1.648	0.259	-1.243	-3.494	-2.130	-2.694	-2.738	-4.243	-4.667	-6.117	-7.077
95000000	-0.044	-0.938	0.687	1.351	1.770	2.061	0.111	-0.340	0.471	0.390	-0.180	-2.980	-2.240	-2.122	-1.013	-3.437	-2.807	-4.396	-4.818	-1.978
96000000	0.547	-0.739	0.105	1.839	1.657	1.759	0.390	-0.401	-0.427	1.748	0.460	-1.950	-3.075	-0.174	-0.314	-4.879	-4.437	-4.776	-2.538	-0.693
97000000	0.719	0.119	0.444	1.643	2.069	1.903	0.496	-0.100	0.397	0.770	0.674	-1.464	-2.630	-3.002	-2.568	-4.268	-3.494	-3.185	-2.141	-0.656
98000000	0.558	-1.107	0.686	1.620	1.593	1.847	0.369	-0.213	-0.286	0.142	-0.029	-1.179	-2.724	-3.522	-4.534	-3.767	-5.139	-3.241	-2.479	-3.783
99000000	1.083	-0.769	0.700	2.025	1.338	2.208	0.612	-0.264	0.149	1.163	1.576	-1.896	-3.072	-1.894	-2.607	-3.959	-3.167	-0.684	-1.355	-1.891
100000000	0.843	-0.746	0.365	3.161	1.266	1.720	1.155	-0.706	0.650	0.768	0.306	-1.018	-2.164	-2.559	-1.557	-3.122	-6.110	-6.734	-7.709	-6.479
101000000	-0.870	-1.252	0.353	2.277	1.488	1.732	0.679	-0.422	0.937	0.698	0.748	-1.320	-1.530	-2.789	-3.978	-5.186	-5.125	-5.205	-6.394	-6.540
102000000	0.903	-1.057	0.239	1.452	1.626	1.903	0.490	-0.655	0.191	0.953	0.544	-2.008	-2.627	-2.392	-4.832	-4.373	-6.679	-4.983	-5.844	-7.496
103000000	1.167	-1.310	0.278	1.594	1.367	2.233	0.297	-0.602	0.657	1.054	-0.131	-1.989	-3.371	-3.932	-4.627	-3.477	-5.985	-4.371	-3.707	-6.596
104000000	-0.659	-0.737	0.614	2.039	1.832	1.830	0.487	-0.511	-0.397	1.225	1.413	-2.677	-2.628	-3.183	-3.753	-5.815	-6.320	-5.950	-7.408	-6.643
105000000	0.173	-1.178	0.185	2.122	1.584	2.108	0.506	-0.268	-0.247	0.742	0.249	-2.058	-3.479	-2.514	-3.750	-3.480	-1.614	-1.557	-2.856	-3.394
106000000	0.275	-0.973	-0.118	1.550	1.631	2.082	0.945	-0.818	-0.010	1.491	0.281	-1.555	-2.750	-2.578	-3.495	-4.588	-4.864	-3.909	-3.901	-5.821
107000000	2.074	-1.153	0.421	1.708	1.595	1.774	0.801	-0.385	0.057	0.349	1.478	-2.080	-2.921	-0.344	-1.085	-4.249	-5.485	-3.257	-3.597	-2.894
108000000	1.288	-0.897	0.191	1.629	1.711	1.805	0.713	-0.612	0.860	0.496	0.986	-1.235	-2.298	-3.047	-3.303	-4.997	-6.873	-6.430	-5.636	-4.702
109000000	2.231	-0.454	0.129	1.580	1.474	1.907	0.359	-0.498	0.379	0.029	0.495	-1.216	-3.611	-2.217	-3.615	-2.135	-2.602	-3.113	-2.781	-2.746
110000000	1.252	0.307	0.337	1.482	2.068	1.680	0.288	-0.247	-0.233	0.977	0.418	-2.138	-2.231	-2.864	-2.434	-3.088	-2.739	-2.822	-1.832	-2.115
111000000	2.632	-0.476	0.241	2.032	1.254	2.135	0.483	-0.726	0.819	0.759	0.811	-2.518	-3.178	-3.088	-4.061	-3.671	-4.962	-5.796	-3.690	-4.782
112000000	-0.323	-0.988	0.244	1.898	1.432	1.911	0.494	-0.712	1.236	0.192	0.171	-2.001	-1.963	-4.571	-4.247	-2.383	-1.615	1.346	1.596	-0.133
113000000	0.462	-0.138	0.132	1.758	1.520	2.372	0.609	-0.388	0.594	0.561	0.573	-1.082	-2.792	-2.203	-2.932	-1.637	-1.535	-2.508	-2.346	-3.171
114000000	1.874	-0.243	-0.319	2.168	1.467	2.158	0.285	-0.342	0.294	0.560	0.354	-1.750	-2.594	-2.323	-5.344	-7.424	-9.078	-9.566	-8.284	-7.353
115000000	-0.598	-0.530	0.284	2.463	1.314	2.173	0.508	-0.887	0.500	0.577	-0.043	-1.623	-2.081	-2.490	-4.039	-5.433	-5.436	-4.358	-6.114	-5.491
116000000	1.174	-0.988	0.973	1.659	1.571	2.391	0.342	-0.854	0.660	1.112	1.016	-1.528	-1.490	-2.111	-3.137	-0.333	-0.131	-0.137	1.094	1.194
117000000	1.230	-0.307	-0.129	3.115	1.223	2.106	0.667	-0.727	0.704	0.418	0.659	-1.585	-2.421	-1.955	-1.473	-3.687	-6.767	-4.399	-0.714	-1.518
118000000	1.244	-0.780	-0.049	1.674	1.368	2.933	0.341	-0.671	1.312	0.807	1.069	-1.682	-1.969	-3.951	-4.029	-5.626	-5.615	-7.228	-5.382	-8.450
119000000	2.311	-0.331	0.276	2.058	1.381	2.284	0.462	-0.390	0.254	0.856	0.360	-1.802	-3.032	-5.595	-5.781	-6.579	-4.228	-5.991	-8.423	-11.360
120000000	0.476	-0.698	-0.109	2.068	1.773	1.479	0.317	-0.026	0.373	0.601	0.483	-1.861	-2.948	-0.707	-1.437	-3.810	-4.149	-4.588	-3.982	-4.222
121000000	0.817	-0.641	0.030	2.132	1.442	1.965	0.165	-0.409	0.751	0.541	0.824	-1.087	-3.220	-1.560	-1.945	-3.332	-2.515	-0.938	1.599	1.752
122000000	2.097	-1.195	-0.051	2.722	1.299	2.249	0.234	-0.380	0.763	-0.012	1.947	-1.777	-3.948	-3.281	-3.078	-4.057	-3.488	-7.180	-3.352	-4.671
123000000	2.727	-0.987	-0.171	2.576	1.812	1.533	0.563	-0.643	0.098	2.290	0.399	-1.599	-1.941	-1.871	-3.435	-3.873	-6.354	-6.816	-7.407	-10.111
124000000	-0.264	-0.692	0.150	2.079	1.663	1.659	0.582	-0.365	1.626	0.688	0.776	-2.403	-3.023	-3.215	-3.486	-0.665	0.285	-2.480	-3.350	-4.364
125000000	-0.516	-0.770	0.598	1.208	1.944	1.578	0.772	-0.083	-0.278	0.786	-0.468	-0.329	-2.456	-2.302	-3.592	-3.197	-2.992	-2.889	-2.686	-3.559
126000000	0.227	-0.599	0.833	1.858	1.556	1.759	0.499	-0.711	0.775	1.134	0.715	-1.917	-4.350	-1.698	-1.539	-3.998	-3.030	-3.120	-3.642	-5.044
127000000	0.573	0.528	-0.352	2.853	1.671	1.666	0.011	-0.359	0.396	0.732	0.687	-1.335	-3.033	-2.717	-0.810	-4.405	-5.890	-4.081	-2.576	-2.878
128000000	0.975	-0.835	0.542	2.942	1.624	2.484	0.473	-0.630	0.775	0.405	0.648	-1.414	-3.366	-2.016	-1.066	-2.212	-4.320	-3.631	-2.287	-4.523
129000000	0.639	-0.580	-0.241	1.843	1.773	1.750	0.655	-0.515	0.342	1.329	1.104	-1.126	-3.063	-1.146	-2.288	-4.840	-8.051	-9.053	-9.216	-10.144
130000000	2.338	-1.028	0.002	3.355	1.518	2.282	0.337	-0.346	0.883	1.026	0.704	-1.889	-2.843	-0.983	-1.049	-5.479	-5.013	-8.182	-6.327	-7.894
131000000	2.223	-0.807	0.563	2.198	1.468	1.999	0.288	-0.554	0.110	1.030	0.236	-2.426	-4.070	-1.555	-0.749	-6.038	-6.536	-6.906	-5.941	-4.374
132000000	0.704	-0.574	0.101	1.808	1.494	2.011	0.470	-0.763	0.290	1.460	-0.194	-1.819	-1.987	-2.431	-3.555	-3.100	-3.741	-4.978	-4.543	-5.683
133000000	1.215	-0.828	0.249	2.069	1.451	1.524	0.296	-0.572	0.541	0.807	0.341	-1.782	-3.251	-1.811	-3.469	-3.112	-5.453	-6.512	-7.480	-8.745
134000000	-0.312	-0.435	0.328	2.147	1.162	2.320	0.362	-0.442	-0.062	0.695	0.777	-1.470	-3.605	-3.378	-4.382	-5.926	-6.871	-7.789	-5.748	-6.108
135000000	1.315	-1.017	0.220	2.384	1.510	1.595	0.289	-0.412	0.083	0.766	0.719	-1.860	-3.111	-1.502	-4.231	-8.472	-10.355	-10.973	-5.749	-5.102
136000000	1.679	0.518	-0.171	2.073	1.458	1.734	0.658	-0.431	1.201	0.282	1.092	-1.483	-4.663	-1.745	-3.229	-2.913	-1.974	-2.101	-1.616	-0.064
137000000	0.520	-0.744	0.775	1.658	1.642	1.634	0.602	-0.134	0.122	0.911	0.192	-1.301	-2.106	-0.809	-2.223	-3.405	-2.630	-1.159	-0.564	-2.575
138000000	-0.554	-0.599	-0.111	2.111	1.473	1.522	0.761	-0.936	-0.095	0.321	0.650	-2.599	-2.778	-2.622	-2.733	-1.142	0.568	2.749	2.029	3.388
139000000	0.374	-0.921	-0.069	1.789	1.465	1.988	0.435	-0.494	0.394	1.339	0.405	-1.449	-3.267	-1.961	-1.716	-7.120	-10.390	-11.647	-10.947	-6.133
140000000	1.749	-0.745	-0.264	1.544	1.760	1.704	0.214	-0.860	-0.086	2.044	-0.203	-2.330	-1.901	-3.468	-2.797	-6.372	-6.832	-6.707	-3.972	-1.672
141000000	-0.059	-1.358	0.548	1.478	1.628	2.075	0.273	-0.184	-0.208	1.999	2.318	-1.838	-3.179	-2.529	-4.272	-2.858	0.074	1.430	2.773	-1.293
