state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
24000000	-0.003	-0.973	0.442	1.701	1.327	2.116	0.688	-0.636	0.299	0.481	-0.284	-1.693	-3.185	-1.540	-3.151	-3.836	-6.300	-4.311	-3.012	-3.462
25000000	0.135	-0.477	0.224	3.101	1.688	1.779	1.007	-0.485	0.132	0.718	0.316	-1.996	-2.769	-1.608	-1.906	-2.841	-3.274	-0.705	-1.718	0.478
26000000	1.439	-0.480	0.214	2.012	1.572	2.240	0.427	-0.692	0.154	0.771	0.428	-1.412	-2.233	0.117	-1.007	-2.579	-3.585	-3.627	-3.993	-4.728
27000000	1.633	0.183	-0.078	2.171	1.367	1.559	0.279	-0.516	-0.069	0.840	1.091	-1.783	-3.328	-1.822	-0.351	-1.347	-2.037	-1.198	-1.528	-0.620
28000000	0.880	-0.557	-0.224	1.647	1.529	1.594	0.450	-0.751	0.446	1.378	-0.371	-2.318	-2.855	-1.549	-4.328	-1.779	-0.992	0.658	-0.410	2.012
29000000	-0.167	-0.940	0.281	2.115	1.449	1.910	0.514	-0.473	0.862	0.577	0.075	-1.886	-2.322	-1.600	-4.013	-5.332	-5.953	-6.436	-6.985	-5.578
30000000	0.252	-1.133	0.514	1.811	1.560	2.040	0.407	-0.711	0.497	1.352	0.148	-1.866	-2.972	-3.943	-4.360	-5.960	-6.550	-6.490	-5.168	-4.350
31000000	0.001	-0.965	0.723	2.202	1.476	2.001	0.635	-0.786	-0.209	0.945	0.933	-2.269	-2.889	-2.851	-2.813	-3.614	-4.437	-4.349	-4.578	-4.283
32000000	0.539	-0.359	0.590	1.790	1.573	1.442	0.359	-0.405	-0.163	1.122	0.583	-1.877	-3.269	-1.576	-0.406	-5.071	-5.360	-3.988	-3.638	-4.594
33000000	1.220	-0.629	-0.175	2.208	1.586	1.718	0.548	-0.794	-0.010	0.536	0.916	-1.641	-2.954	-0.509	-4.135	-5.461	0.367	-1.377	-7.541	-5.952
34000000	0.462	-0.897	0.716	2.389	1.442	2.043	0.244	0.018	-0.041	1.019	0.813	-1.972	-2.304	-2.131	-4.664	-5.702	-6.908	-5.432	-11.608	-8.763
35000000	0.279	-0.487	0.257	1.981	1.605	1.664	0.564	-0.544	0.531	0.859	0.567	-1.592	-3.687	-2.468	-4.700	-7.389	-8.677	-12.846	-13.473	-13.749
36000000	1.526	-0.336	-0.048	1.920	1.441	1.756	0.496	-0.554	0.671	1.201	0.640	-1.313	-2.901	-1.628	-2.730	-4.720	-3.509	-2.566	-3.272	-3.304
37000000	0.883	-0.296	0.300	2.160	1.832	2.391	0.567	-0.557	0.142	0.563	0.866	-1.299	-3.214	-3.401	-4.139	-2.859	-1.754	0.914	-2.161	1.359
38000000	1.492	-0.810	-0.102	2.248	1.530	2.083	0.187	-0.608	0.249	-0.020	0.337	-1.122	-2.383	-2.347	-3.866	-3.979	-3.532	-4.072	-4.275	-7.389
39000000	0.365	-0.491	0.243	2.222	1.420	1.771	0.657	-0.611	-0.202	0.379	-0.239	-1.423	-2.976	-2.312	-3.194	-3.020	-3.609	-5.772	-6.557	-7.494
40000000	1.732	-0.782	0.690	2.316	1.438	2.202	0.613	-0.484	0.720	0.632	-0.048	-2.555	-2.818	-1.675	-2.614	-3.246	-7.257	-7.088	-8.004	-7.534
41000000	1.615	-0.599	0.614	2.777	1.430	2.072	0.559	-0.637	0.264	1.048	0.302	-1.942	-2.398	-2.889	-2.295	-4.764	-0.519	0.368	1.393	4.788
42000000	0.023	-0.565	0.143	1.665	1.966	1.504	0.233	-0.451	0.531	1.364	1.047	-1.903	-2.791	-2.956	-3.661	-6.123	-4.817	-5.753	-5.073	-5.809
43000000	-0.776	-0.509	0.582	1.964	1.581	1.497	0.309	-0.777	0.809	0.817	0.985	-1.409	-3.048	-1.893	-3.669	-5.452	-5.728	-5.982	-7.493	-8.279
44000000	2.053	-1.120	0.553	1.557	1.862	1.528	0.539	-0.209	0.528	1.337	0.668	-2.223	-1.143	-1.038	-1.767	-4.950	-2.685	-6.637	-9.179	-6.044
45000000	0.108	-0.502	0.276	1.755	1.553	1.664	0.460	-0.688	0.255	0.349	0.025	-1.968	-2.917	-3.992	-4.182	-4.792	-4.294	-3.609	-4.026	-2.291
46000000	0.521	-0.850	0.415	1.506	1.523	2.143	0.716	-0.778	0.759	0.848	0.399	-2.377	-3.076	-1.693	-4.547	-2.568	-0.577	-1.939	-0.442	-1.450
47000000	1.551	0.376	0.187	1.722	1.531	2.705	0.301	-0.298	-0.270	0.870	-0.098	-2.080	-2.495	-3.025	-4.238	-7.615	-5.867	-6.729	-7.686	-6.810
48000000	1.374	-0.585	0.311	1.810	1.495	2.014	0.472	-0.411	0.876	1.152	0.340	-1.764	-3.282	-2.453	-2.907	-3.779	-4.247	-2.914	-0.190	-1.035
49000000	3.476	-0.676	0.106	2.765	1.739	2.052	0.571	-0.505	-0.103	1.868	0.205	-0.478	-2.561	-4.455	-4.359	-1.984	-1.605	-2.021	-1.503	-2.171
50000000	1.228	-1.012	0.282	2.225	1.649	1.763	0.592	-0.617	0.130	0.381	0.460	-2.519	-2.272	-3.916	-4.103	-6.795	-8.240	-11.268	-13.572	-14.910
51000000	0.029	-0.329	-0.031	1.858	1.805	2.003	0.580	-0.280	0.266	0.692	0.707	-0.771	-2.543	-2.211	-4.199	-4.607	-4.344	-4.335	-4.510	-3.616
52000000	-0.777	-0.510	0.718	1.483	1.525	1.786	0.411	-0.106	0.072	0.752	0.431	-1.486	-2.246	-2.163	-2.721	-2.986	-1.128	-1.744	-1.998	-1.557
53000000	-0.686	-0.461	0.439	1.655	2.091	2.064	0.158	-0.180	-0.318	1.247	-0.066	-1.706	-2.116	-3.892	-4.502	-3.795	-2.786	-3.739	-1.914	-1.796
54000000	0.198	-1.206	0.456	1.956	1.434	1.769	0.235	-0.559	0.195	0.314	-0.127	-0.961	-2.617	-3.285	-5.115	-6.515	-8.157	-6.212	-6.732	-5.437
55000000	1.670	0.214	0.353	2.000	1.919	1.490	0.448	-0.719	0.804	0.622	-0.173	-1.585	-0.261	-1.793	-2.936	-3.842	-4.737	-4.585	-4.883	-5.118
56000000	1.569	0.137	-0.343	1.534	1.830	1.841	0.499	-0.606	-0.077	0.887	0.273	-2.044	-3.279	-0.212	-4.203	-1.669	-0.437	0.100	-1.645	-1.787
57000000	3.848	-0.791	0.208	1.882	1.701	1.847	0.199	-0.417	-0.363	0.801	1.349	-2.309	-1.854	-1.526	-4.768	-2.553	4.238	1.560	-0.806	0.096
58000000	3.232	-0.667	0.229	1.676	1.651	1.681	0.444	-0.514	0.470	0.290	0.557	-1.461	-3.105	-1.746	-3.075	-5.139	-2.694	-4.463	-5.619	-3.229
59000000	2.220	-0.809	0.452	2.311	1.356	2.309	0.859	-0.792	1.399	0.669	1.274	-1.566	-3.208	2.490	2.259	3.101	2.529	-7.328	-9.493	-10.324
60000000	1.006	-0.967	0.523	1.613	1.645	2.303	0.496	-0.493	-0.272	0.796	0.424	-1.834	-1.876	-0.616	-2.291	-4.108	-6.565	-6.100	-6.227	-6.866
61000000	0.765	-0.969	0.834	1.736	1.867	2.545	0.556	-0.338	-0.184	1.062	0.190	-1.702	0.821	-3.302	-3.449	-2.296	-3.362	-4.168	-5.070	-2.596
62000000	1.776	-1.054	0.018	1.942	1.425	1.728	0.572	-0.665	0.918	0.561	0.781	-1.688	-3.789	-3.293	-3.651	-2.611	-2.966	-0.754	-0.048	-1.618
63000000	-0.060	-0.737	0.610	1.769	1.908	2.111	0.496	-0.378	2.167	0.645	0.768	-1.933	-3.179	-1.962	0.698	-1.023	1.703	-2.674	-3.443	-6.114
64000000	3.510	-1.030	0.558	2.515	1.410	2.147	0.314	-0.043	-0.343	1.968	1.451	-1.232	-2.606	-2.634	-5.766	-5.028	-7.719	-7.902	-8.559	-9.173
65000000	0.642	-1.270	0.559	2.165	1.538	1.967	0.131	-0.352	1.163	1.203	0.979	-2.118	-2.424	-1.017	-2.476	-4.957	-3.376	-3.396	-1.541	-1.745
66000000	2.335	-0.590	0.183	2.105	1.512	2.155	0.721	-0.461	0.209	0.328	0.860	-2.066	-0.254	-2.455	-3.652	1.511	-2.375	-0.326	-5.657	-8.070
67000000	1.433	-0.813	0.592	2.080	1.380	2.114	0.155	-0.744	-0.206	0.725	0.734	-1.583	-3.224	-0.640	-3.102	-6.150	-6.271	-3.941	-2.251	-4.924
68000000	0.332	-0.867	0.319	1.880	1.315	1.970	0.602	-0.635	-0.067	0.002	-0.524	-1.215	-2.379	-3.335	-2.805	-4.022	-2.905	-2.577	-2.203	-2.679
69000000	1.575	-0.682	0.654	1.656	2.179	1.858	0.510	-0.727	1.117	0.595	-0.080	-2.321	-2.239	-2.148	-3.616	-5.799	-7.036	-6.114	-5.305	-6.314
70000000	-0.860	-0.730	0.265	1.807	1.334	2.136	0.196	-0.253	-0.006	0.377	0.233	-0.790	-2.087	-1.998	-3.104	-2.508	-2.103	-1.436	-1.494	-1.879
71000000	0.873	-0.607	0.356	1.663	1.648	1.482	0.358	-0.578	-0.136	0.745	0.359	-1.389	-2.672	-3.286	-3.323	-3.101	-4.381	-4.928	-6.974	-7.798
72000000	0.261	-1.054	0.145	1.903	1.551	1.732	0.396	-0.661	-0.261	1.042	0.008	-1.033	-3.403	-3.998	-3.130	-2.947	-4.919	-7.417	-5.498	-5.426
73000000	1.604	-1.275	0.359	2.154	1.435	1.575	0.163	-0.623	0.216	0.766	0.183	-2.487	-2.831	-3.226	-4.284	-5.016	-4.741	-5.704	-4.026	-2.371
74000000	-0.480	-0.729	0.287	1.168	1.521	1.753	0.142	-0.765	-0.049	0.972	0.401	-1.072	-2.159	-3.280	-4.678	-4.417	-3.529	-3.636	-3.637	-3.427
75000000	1.011	-0.278	0.166	1.738	1.928	1.807	0.541	-0.826	0.493	0.914	1.012	-0.837	-3.291	-3.138	-1.344	-2.575	-0.685	-1.259	-3.716	-5.399
76000000	1.102	-0.690	-0.146	1.835	1.646	1.635	0.448	-0.636	0.530	0.571	-0.260	-1.866	-3.239	-1.877	0.663	0.084	-4.908	-5.134	-4.438	-1.862
77000000	0.080	-0.643	0.154	1.885	1.768	1.697	0.737	-0.633	0.616	0.518	0.952	-1.638	-2.476	0.067	-2.580	-4.542	-6.438	-8.964	-7.609	-11.708
78000000	1.208	-0.552	0.506	2.114	1.671	1.646	0.697	-0.539	0.682	0.105	0.411	-2.378	-3.250	-2.134	-2.552	-4.687	-3.645	-5.571	-5.635	-4.646
79000000	1.157	-0.573	0.448	1.634	1.725	2.053	0.568	-0.566	0.593	1.331	1.591	-1.579	-2.144	-0.838	-1.265	-3.069	-3.195	-2.211	-2.507	-0.670
80000000	0.309	-0.507	0.849	2.047	1.785	1.733	0.567	-0.266	0.214	0.585	0.394	-2.101	-2.944	-2.027	-2.177	-3.888	-3.879	-5.638	-6.099	-6.868
81000000	1.837	-0.833	0.685	1.633	1.584	1.897	0.511	-0.100	-0.311	0.584	0.058	-1.713	-2.959	-1.306	-2.957	-5.048	-2.993	-3.378	-5.326	-6.819
82000000	-0.042	-0.797	0.621	2.100	1.409	1.493	0.757	-0.511	-0.106	-0.059	0.486	-1.430	-2.093	-1.843	-1.876	-2.854	-3.055	-3.856	-4.402	-5.109
83000000	3.506	1.335	-0.128	1.368	1.629	1.547	0.823	-0.327	0.171	0.675	-0.232	-1.802	-3.263	-2.135	-1.929	-3.267	-2.843	-3.389	-4.219	-5.421
84000000	1.189	-0.933	0.693	1.690	1.458	1.830	0.594	-0.765	0.440	1.151	1.059	-2.536	-2.798	-2.581	-2.282	-1.477	-5.904	-6.611	-8.307	-7.584
85000000	1.950	-0.886	0.354	2.650	1.357	2.217	0.355	-0.429	-0.020	0.029	1.593	-2.137	-3.646	-2.320	-1.178	-5.302	-1.992	1.301	2.340	6.352
86000000	-0.398	0.014	-0.008	1.609	1.751	2.271	0.564	-0.565	0.629	0.756	1.361	-1.909	-2.292	-0.846	-2.463	-4.121	-3.099	-4.263	-5.047	-5.072
87000000	1.466	-0.028	-0.165	2.254	1.225	2.025	0.353	-0.422	-0.384	1.561	0.140	-2.286	-3.090	-1.897	-3.080	-4.247	-2.746	-4.119	-1.862	-3.365
88000000	1.329	-0.714	-0.040	1.969	1.365	1.922	0.550	-0.323	0.185	0.885	1.984	-1.657	-1.941	-5.029	-8.585	-9.619	-8.312	-8.325	-7.084	-7.611
89000000	-0.417	-0.510	0.098	2.034	1.443	2.085	0.534	-0.657	0.736	1.347	0.474	-1.776	-4.550	-2.302	-1.291	-0.868	-1.989	-2.333	-4.447	-3.809
90000000	1.259	-1.107	0.379	2.337	1.586	1.939	0.458	-0.183	1.000	0.291	1.090	-1.066	-2.454	-2.648	-3.206	-2.843	-2.248	-1.714	-3.233	-1.713
91000000	3.126	-0.839	0.069	3.207	1.258	2.134	0.748	-0.953	0.188	1.622	1.027	-1.952	-2.337	-1.513	-5.210	-5.513	-8.583	-5.620	-4.411	-2.142
92000000	2.160	-0.601	0.277	1.728	1.439	1.814	0.238	-0.291	0.190	0.026	0.777	-2.059	-2.735	-1.853	-3.839	-6.120	-5.757	-5.813	-5.339	-3.626
93000000	2.141	-0.526	0.299	2.195	1.555	1.927	0.647	-1.088	1.121	0.315	0.815	-1.380	-1.855	-2.926	-4.785	-3.669	-2.681	-1.502	-3.277	-5.091
94000000	0.871	-0.668	0.196	2.024	1.611	1.869	0.449	-0.313	0.674	0.441	-0.122	-2.241	-2.482	-4.866	-3.089	-3.336	-4.098	-3.950	-2.289	-1.464
95000000	1.122	-0.772	0.418	2.178	1.845	1.919	0.346	-0.419	0.263	0.056	0.752	-1.491	-2.240	0.082	-1.953	-3.366	-5.088	-3.537	-5.564	-3.162
96000000	0.181	-0.576	0.472	2.080	1.395	1.641	0.535	-0.139	0.059	0.320	-0.013	-0.467	-2.260	-2.126	-4.139	-5.201	-6.730	-7.007	-7.242	-6.903
97000000	2.058	0.085	0.392	2.035	1.666	1.707	0.730	-0.644	-0.259	0.975	0.694	-1.677	-2.053	-2.728	-2.383	-2.585	-3.612	-6.143	-7.188	-6.978
98000000	2.138	0.517	0.124	1.465	1.456	1.888	0.343	-0.510	0.450	1.628	-0.602	-1.386	-3.425	-2.300	-2.921	-4.778	-5.289	-1.468	-0.233	1.492
99000000	2.422	-0.976	0.351	2.129	1.921	2.016	0.347	-0.569	0.250	1.048	0.395	-2.556	-3.487	-1.990	-1.506	-3.098	-4.332	-3.836	0.906	-3.256
100000000	0.455	-0.133	-0.115	1.855	1.720	1.390	0.644	-0.746	0.354	0.447	0.012	-2.075	-3.754	-3.903	-2.929	-4.261	-6.342	-5.448	-5.649	-5.093
101000000	6.779	-0.193	0.184	1.924	1.360	1.743	0.356	-0.574	2.593	0.269	2.133	-2.288	-3.242	-2.190	-5.092	-6.739	-11.906	-9.025	-11.406	-13.352
102000000	0.905	-0.294	0.062	1.903	1.697	2.371	0.704	-0.575	0.699	1.139	0.651	-0.884	-2.799	-1.246	-2.969	-2.925	-6.643	-5.940	-6.515	-6.088
103000000	1.338	-0.344	0.371	2.365	1.388	2.272	0.297	-0.551	0.246	0.568	1.204	-2.102	-2.724	-3.496	-4.084	-5.788	-6.120	-4.898	-2.048	0.032
104000000	1.017	-0.567	0.256	2.461	1.609	1.927	0.548	-0.555	0.006	1.765	-0.055	-2.759	-2.659	-1.235	-5.132	-8.054	-7.242	-4.912	-2.957	-2.666
105000000	0.228	-1.299	0.526	1.858	1.656	1.508	0.545	-0.713	0.076	0.572	1.707	-1.362	-2.669	-1.336	-2.358	-3.181	-4.364	-2.434	1.230	-2.211
106000000	0.055	-0.851	0.411	2.326	1.588	2.116	0.660	-0.653	0.223	1.751	0.273	-1.498	-2.385	-0.428	-4.201	-7.344	-8.469	-8.018	-6.853	-6.984
107000000	0.583	-1.003	-0.061	2.088	1.532	2.180	0.534	-0.727	0.155	1.299	0.552	-1.515	-2.577	-0.918	-3.227	-3.907	-1.230	0.337	0.701	-0.362
108000000	-0.547	-1.213	0.393	2.452	1.525	1.701	0.511	-0.743	0.090	0.820	0.061	-2.473	-4.193	-1.579	-3.591	-4.136	-5.040	-5.009	-4.638	-6.835
109000000	-0.136	-1.185	0.351	1.918	1.415	2.264	0.715	-0.515	0.273	1.709	0.263	-2.053	-1.771	-1.790	-4.949	-3.818	-2.596	-7.063	-9.754	-11.464
110000000	1.717	-0.514	-0.140	2.122	1.139	1.750	0.722	-0.488	0.636	0.581	-0.175	-2.299	-2.625	-4.623	-4.153	-2.965	-2.050	0.136	-0.248	-0.508
111000000	1.243	0.181	0.521	2.568	1.611	1.529	0.449	-0.548	0.860	0.188	0.748	-1.748	-2.801	-0.021	-2.040	-4.967	-8.000	-8.966	-9.089	-10.119
112000000	0.860	-0.664	0.580	2.093	1.397	2.563	0.235	-0.590	0.001	0.405	-0.133	-2.696	-2.916	-2.938	-3.158	-4.111	-4.647	-2.170	-1.091	-2.576
113000000	-0.149	-0.905	0.451	1.819	1.520	2.379	0.176	-0.446	-0.777	1.989	0.115	-2.430	-3.600	-2.070	-2.693	-2.117	-1.795	-1.931	-2.226	-2.595
114000000	0.376	-0.853	-0.087	1.895	1.805	1.688	0.145	-0.640	-0.360	-0.002	-0.335	-1.551	-1.738	-2.293	-3.291	-3.188	-3.203	-2.500	-2.672	-2.294
115000000	0.037	-0.647	0.417	2.225	1.612	2.010	0.699	-0.742	0.464	-0.001	0.700	-2.173	-3.560	-4.680	-2.690	-3.045	-4.478	-2.678	-1.919	-3.015
116000000	-0.518	-0.154	0.345	1.933	1.866	1.869	0.358	-0.437	0.401	1.111	0.145	-2.076	-2.693	-2.555	-4.269	-5.334	-3.786	-4.038	-5.506	-5.094
117000000	2.096	-0.794	0.084	2.906	1.264	2.104	0.732	-0.702	0.597	0.935	1.046	-1.705	-1.446	-3.814	0.217	0.799	-1.112	-1.989	-2.329	-6.629
118000000	-0.276	-1.161	0.641	1.831	1.436	1.877	0.528	-0.443	0.221	1.398	1.888	-1.432	-1.877	-1.543	-3.626	-3.166	-3.795	-5.123	-6.461	-6.433
119000000	3.996	-0.719	0.673	1.856	1.724	1.957	0.527	-0.706	2.059	-0.084	0.341	-2.150	-2.855	-2.732	-3.291	-2.068	-4.053	-3.894	-2.103	0.011
120000000	-0.055	-0.871	0.354	1.696	1.654	1.898	0.088	-0.264	-0.075	0.731	0.272	-1.583	-1.622	-2.826	-4.569	-4.245	-5.744	-5.755	-5.545	-5.469
121000000	-0.265	-1.035	0.804	1.968	1.449	1.733	0.310	-0.769	0.453	0.339	0.818	-2.077	-3.115	-2.405	-4.013	-4.980	-5.541	-6.105	-6.694	-6.790
122000000	2.973	-0.641	0.159	2.299	1.407	2.495	0.458	-0.858	-0.086	1.044	0.822	-1.397	-2.342	-1.804	-4.746	-3.230	-3.130	0.025	1.997	7.952
123000000	-0.799	-0.401	0.169	2.604	1.460	2.219	0.498	-0.483	0.258	1.572	0.056	-1.855	-3.675	-3.502	-2.491	-1.566	-3.427	0.273	2.720	3.227
124000000	1.960	0.082	0.147	2.812	1.286	1.805	0.538	-0.655	0.260	0.403	0.131	-1.994	-3.406	-2.573	-2.224	-3.180	-2.668	-2.757	-1.074	-2.206
125000000	1.720	-0.924	0.728	1.882	1.829	1.970	0.453	-0.313	0.443	2.218	0.594	-2.016	-3.332	-3.297	-0.503	-1.335	0.688	-1.861	-0.149	-1.133
126000000	0.693	-0.644	0.191	1.608	1.795	2.112	0.527	-0.562	0.432	0.629	0.320	-1.161	-2.340	-1.781	-2.449	-2.611	-3.818	-1.248	-0.372	-0.847
127000000	0.942	-0.588	0.550	2.136	1.659	1.592	0.521	-0.511	0.947	0.082	0.400	-2.595	-3.640	-2.771	-4.418	-4.057	-2.431	-2.061	-2.049	-3.109
128000000	0.931	-0.714	-0.275	2.879	1.338	2.158	0.551	-0.816	0.442	0.580	0.356	-1.904	-3.621	-3.145	-2.627	-3.417	-3.352	-1.614	2.073	1.899
129000000	3.709	-0.563	0.490	1.884	1.497	1.971	0.387	-0.389	0.226	0.964	0.685	-2.322	-3.623	1.783	2.223	-8.188	-1.771	1.170	2.427	16.691
130000000	1.300	-1.173	0.486	1.989	1.581	1.988	0.146	-0.695	0.139	0.726	1.086	-1.934	-3.451	-2.939	-3.224	-4.513	-3.710	-2.812	-2.595	-1.776
131000000	0.718	-0.386	0.527	1.961	1.325	2.197	0.706	-0.331	0.363	0.418	0.064	-1.700	-2.594	-1.363	-5.149	-7.321	-8.528	-8.943	-8.621	-6.797
132000000	1.113	-0.486	0.374	1.814	1.747	1.987	0.732	-0.696	0.104	0.675	0.669	-1.783	-3.496	-1.305	-2.591	-4.017	-4.394	-4.674	-5.497	-5.272
133000000	0.777	-0.421	0.175	2.281	1.141	1.941	0.696	-0.663	-0.298	0.946	0.863	-2.146	-2.963	-0.534	-3.094	-2.175	-4.061	-2.987	-4.399	-2.463
134000000	0.869	-0.680	0.345	1.638	1.659	1.738	0.645	-0.246	0.154	0.199	0.395	-1.969	-2.769	-1.035	-2.544	-3.514	-3.573	-1.795	-3.501	-2.196
135000000	1.607	-0.690	0.234	1.948	1.378	1.974	0.382	-0.330	0.283	0.250	0.603	-1.030	-2.435	-3.365	-5.847	-6.119	-6.430	-8.180	-6.485	-7.566
136000000	1.032	-0.346	0.566	1.894	1.346	1.663	0.472	-0.361	-0.113	0.422	0.765	-1.552	-3.378	-2.483	-4.396	-5.028	-2.872	-1.646	-0.935	-3.885
137000000	0.346	-0.736	0.377	1.715	1.292	2.096	0.490	-0.169	1.759	0.447	0.256	-1.458	-2.558	-1.904	-2.918	-4.249	-0.476	-1.314	1.930	1.634
138000000	1.135	-0.883	0.257	1.976	1.583	1.983	0.746	-0.591	0.255	1.213	0.271	-0.855	-2.097	-1.984	-2.555	-4.604	-3.811	-4.751	-4.648	-4.289
139000000	-0.110	-0.555	0.406	2.137	1.524	1.799	0.526	-0.727	0.140	0.941	1.329	-1.283	-3.714	-0.786	-0.192	-3.535	-5.215	-7.830	-7.576	-6.985
140000000	0.304	-0.080	0.717	1.898	1.419	2.201	0.476	-0.619	0.272	0.438	-0.155	-2.068	-3.909	-2.438	-3.466	-5.124	-5.315	-6.975	-5.674	-8.061
141000000	0.997	-1.002	1.252	1.225	1.492	2.749	0.406	-0.404	2.102	0.093	0.784	-1.341	-2.098	-3.756	-2.655	-4.800	-3.805	-2.266	-0.857	1.394
