state	pscore
1000000	1123
2000000	1121
3000000	1121
4000000	1123
5000000	1123
6000000	1121
7000000	1121
8000000	1121
9000000	1122
10000000	1123
11000000	1123
12000000	1123
13000000	1123
14000000	1123
15000000	1121
16000000	1123
17000000	1124
18000000	1121
19000000	1121
20000000	1121
21000000	1121
22000000	1123
23000000	1122
24000000	1122
25000000	1122
26000000	1122
27000000	1124
28000000	1123
29000000	1123
30000000	1123
31000000	1122
32000000	1122
33000000	1123
34000000	1124
35000000	1122
36000000	1124
37000000	1125
38000000	1122
39000000	1122
40000000	1121
41000000	1121
42000000	1123
43000000	1122
44000000	1122
45000000	1123
46000000	1122
47000000	1122
48000000	1122
49000000	1124
50000000	1123
51000000	1123
52000000	1124
53000000	1124
54000000	1124
55000000	1124
56000000	1123
57000000	1124
58000000	1123
59000000	1123
60000000	1123
61000000	1123
62000000	1124
63000000	1123
64000000	1122
65000000	1122
66000000	1121
67000000	1122
68000000	1124
69000000	1124
70000000	1121
71000000	1125
72000000	1126
73000000	1124
74000000	1122
75000000	1123
76000000	1125
77000000	1124
78000000	1123
79000000	1123
80000000	1123
81000000	1123
82000000	1124
83000000	1125
84000000	1122
85000000	1124
86000000	1122
87000000	1122
88000000	1124
89000000	1124
90000000	1124
91000000	1123
92000000	1124
93000000	1123
94000000	1123
95000000	1122
96000000	1122
97000000	1122
98000000	1122
99000000	1122
100000000	1121
101000000	1122
102000000	1122
103000000	1122
104000000	1121
105000000	1121
106000000	1122
107000000	1123
108000000	1124
109000000	1124
110000000	1123
111000000	1122
112000000	1122
113000000	1122
114000000	1122
115000000	1122
116000000	1122
117000000	1123
118000000	1123
119000000	1124
120000000	1125
121000000	1121
122000000	1122
123000000	1122
124000000	1122
125000000	1123
126000000	1123
127000000	1123
128000000	1122
129000000	1123
130000000	1122
131000000	1123
132000000	1124
133000000	1124
134000000	1123
135000000	1123
136000000	1123
137000000	1122
138000000	1122
139000000	1123
140000000	1124
141000000	1123
142000000	1122
143000000	1124
144000000	1123
145000000	1122
146000000	1123
147000000	1123
148000000	1122
149000000	1123
150000000	1123
151000000	1123
152000000	1124
153000000	1123
154000000	1124
155000000	1123
156000000	1122
157000000	1122
158000000	1123
159000000	1124
160000000	1122
161000000	1123
162000000	1122
163000000	1124
164000000	1124
165000000	1124
166000000	1123
167000000	1125
168000000	1123
169000000	1123
170000000	1123
171000000	1124
172000000	1125
173000000	1125
174000000	1122
175000000	1122
176000000	1124
177000000	1122
178000000	1124
179000000	1125
180000000	1123
181000000	1124
182000000	1123
183000000	1124
184000000	1123
185000000	1123
186000000	1122
187000000	1122
188000000	1122
189000000	1124
190000000	1123
191000000	1122
192000000	1123
193000000	1124
194000000	1125
195000000	1126
196000000	1126
197000000	1126
198000000	1123
199000000	1124
200000000	1125
