state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
23000000	0.939	-0.354	0.344	2.803	1.402	1.878	0.625	-0.480	0.308	0.743	1.299	-1.942	-2.998	0.325	-0.580	-5.233	-6.220	-6.155	-0.368	-0.626
24000000	1.736	-0.103	0.412	2.315	1.487	2.601	0.731	-0.787	0.796	0.126	0.154	-1.879	-2.369	-2.306	-1.636	-1.705	-1.823	-3.434	-2.850	-2.648
25000000	0.926	-0.786	0.307	1.670	2.089	1.636	0.472	-0.799	0.202	0.617	0.652	-1.715	-3.278	-1.722	-2.229	-1.623	-1.820	-1.106	-0.476	0.125
26000000	0.914	-0.457	0.422	1.503	1.749	1.791	0.199	-0.549	0.261	0.116	0.053	-1.636	-1.612	-1.905	-3.072	-2.717	-3.053	-3.229	-2.861	-2.875
27000000	-0.079	-1.103	0.923	2.117	1.501	2.019	0.344	-0.546	0.293	0.766	0.586	-2.058	-2.953	-2.262	-3.185	-3.654	-3.561	-2.468	-5.384	-5.166
28000000	0.574	-0.371	0.060	2.092	1.743	1.897	0.361	-0.205	0.375	0.791	0.505	-2.204	-2.678	-0.937	-2.174	-2.638	-1.813	-2.684	-1.384	-2.390
29000000	0.249	-0.307	0.153	2.460	1.975	2.124	0.467	-0.592	2.290	1.109	0.772	-1.713	-3.780	-3.370	-0.892	-2.340	-3.386	-2.007	-2.286	-6.418
30000000	0.215	-0.652	1.126	2.061	1.439	1.810	0.747	-0.747	0.734	0.605	0.602	-1.376	-2.734	-1.621	-1.945	-3.387	-3.320	-5.136	-3.859	-5.731
31000000	0.646	-0.110	0.228	1.814	1.552	1.793	0.267	-0.703	0.139	0.629	0.277	-1.607	-4.121	-3.236	-2.559	-3.487	-3.659	-4.144	-6.328	-5.491
32000000	0.161	-0.578	0.169	1.915	1.584	1.775	0.382	-0.737	0.067	1.565	-0.143	-1.536	-1.886	-2.399	-3.762	-5.186	-5.066	-4.467	-3.889	-4.401
33000000	3.083	-0.397	0.382	1.793	1.514	1.864	0.805	-0.168	0.737	0.416	0.732	-2.396	-3.476	0.859	-1.684	-4.863	-3.077	0.032	-1.509	0.100
34000000	0.627	-0.424	0.183	1.690	2.046	1.205	0.866	-0.385	0.480	0.337	0.884	-0.840	-2.513	-2.979	-3.053	-2.897	-3.045	-2.226	-2.083	-2.103
35000000	0.663	-0.887	0.137	2.377	1.491	1.524	0.586	-0.476	0.223	1.183	0.298	-1.248	-3.826	-1.009	-2.063	-2.602	-3.202	-1.956	-2.960	-2.828
36000000	2.131	-1.099	0.288	1.410	1.488	1.270	0.359	-0.582	-0.262	0.596	-0.187	-1.939	-3.195	-3.710	-4.156	-4.080	-4.863	-2.031	-1.081	-0.743
37000000	-0.247	-0.981	0.210	2.813	1.206	2.731	0.935	-0.279	-0.389	0.952	0.894	-1.376	-2.453	-0.773	-3.715	-3.780	-4.700	-2.867	-2.596	-2.889
38000000	-0.469	0.174	0.044	2.285	1.419	1.797	0.508	-0.393	0.098	0.731	0.774	-2.075	-3.123	-2.457	-2.966	-3.290	-2.487	-1.050	-1.866	-1.605
39000000	2.935	-0.675	0.207	1.676	1.789	2.215	0.683	-0.774	0.856	0.388	0.601	-1.435	-3.076	-0.080	-2.060	-5.918	-10.391	-5.774	-4.894	-7.850
40000000	1.465	0.045	0.297	2.169	1.541	2.368	0.747	-0.271	-0.213	0.822	0.069	-1.917	-2.366	-1.545	-2.899	-3.403	-3.153	-1.849	-2.415	-4.371
41000000	1.750	-0.494	0.426	1.931	1.648	1.818	0.441	-0.775	0.264	0.796	-0.207	-2.470	-2.778	-3.765	-3.249	-3.355	-3.434	-4.407	-4.437	-4.367
42000000	0.693	-0.268	0.168	1.505	1.714	1.758	0.497	-0.446	0.447	-0.076	-0.134	-1.884	-2.243	-2.730	-2.957	-1.596	-1.605	-2.087	-2.406	-2.945
43000000	1.376	-0.292	0.213	2.513	1.528	1.545	0.459	-0.347	0.865	0.450	0.357	-1.580	-4.204	-3.064	-1.145	-5.750	-7.280	-5.756	-3.626	-5.306
44000000	1.292	-1.049	0.624	1.454	2.011	1.822	0.472	-0.289	0.090	0.129	0.574	-1.393	-2.898	-2.536	-3.103	-4.214	-6.210	-6.273	-7.026	-7.498
45000000	0.820	-0.994	0.265	1.940	1.676	1.837	0.552	-0.733	0.646	0.037	0.514	-1.867	-2.409	-0.705	-4.312	-2.024	-3.237	-3.655	-3.486	-1.874
46000000	1.685	-1.069	0.535	1.585	1.750	2.561	0.353	-0.170	0.008	0.374	1.160	-1.889	-3.184	-0.916	-4.613	-3.970	-4.436	-4.824	-5.086	-6.046
47000000	2.064	-1.094	0.239	1.923	1.639	1.914	0.566	-0.540	0.575	0.442	0.161	-1.585	-3.667	-1.501	-2.846	-2.324	0.156	0.727	-2.322	-2.669
48000000	1.379	-1.352	0.557	1.434	1.231	2.022	0.207	-0.800	0.184	0.402	0.754	-1.799	-4.751	-1.917	-0.479	-3.136	-4.720	-1.212	-3.947	-0.905
49000000	1.595	-0.889	0.228	2.267	1.393	1.756	0.654	-0.880	0.819	1.446	1.729	-1.534	-3.521	-2.087	-3.061	-4.500	-2.300	-3.772	-2.179	-1.038
50000000	0.860	-0.474	0.218	2.271	1.853	1.758	0.788	-0.538	0.395	0.601	1.181	-1.533	-3.840	-3.277	-3.552	-2.803	-2.964	-1.995	-4.825	-4.670
51000000	1.066	-0.133	0.215	1.729	1.446	1.631	0.635	-0.363	-0.131	0.690	-0.189	-2.480	-2.105	-3.036	-3.071	-4.909	-2.712	-0.762	-0.964	-0.925
52000000	0.928	-0.106	0.016	1.911	1.769	1.637	0.653	-0.947	0.860	0.441	1.093	-2.100	-2.555	-0.558	-1.830	-3.685	-4.459	-5.040	-3.924	-4.544
53000000	0.351	-1.100	0.927	1.538	2.026	1.763	0.128	-0.857	0.224	0.550	-0.023	-1.794	-3.183	-2.699	-3.489	-3.159	-1.422	-1.136	-2.661	-3.394
54000000	0.129	-0.239	-0.035	1.407	1.763	1.739	0.497	-0.475	-0.323	1.394	0.557	-1.816	-2.794	-2.476	-2.752	-4.752	-2.206	-3.724	-5.033	-5.343
55000000	0.278	-0.389	0.516	2.609	1.568	1.410	0.552	-0.508	-0.372	1.215	0.306	-1.302	-2.792	-1.791	-3.090	-2.056	-2.805	-3.774	-5.135	-4.248
56000000	0.839	-0.277	0.460	1.214	2.046	1.457	0.434	-0.347	-0.004	1.277	-0.259	-1.982	-2.170	-3.219	-4.517	-6.802	-6.521	-7.054	-8.011	-6.786
57000000	3.230	-0.140	0.388	2.086	1.894	1.255	0.871	-0.563	-0.509	1.487	-0.736	-2.088	-2.625	-0.550	-1.772	-3.864	-7.514	-6.770	-6.866	-6.512
58000000	0.098	-0.352	0.241	1.878	1.238	1.669	0.481	-0.275	-0.157	0.431	0.131	-2.189	-2.061	-2.140	-4.258	-4.043	-3.703	-3.628	-4.503	-3.667
59000000	1.566	-0.565	-0.019	2.476	1.430	2.331	0.785	-0.417	0.711	0.066	0.871	-1.629	-3.781	-1.675	-3.411	-4.934	-5.018	-5.937	-2.172	-2.766
60000000	1.635	-1.088	0.472	1.925	1.417	1.878	0.737	-0.740	0.822	0.738	-0.068	-1.932	-2.380	-1.678	-0.613	-1.377	-4.179	-3.738	-3.387	-0.760
61000000	2.376	-0.569	0.084	2.693	1.476	1.870	0.341	-0.402	0.144	1.716	0.567	-1.824	-2.891	-3.608	-3.180	-3.568	-3.118	-1.723	-0.271	-0.510
62000000	1.852	-0.655	0.244	2.009	1.564	1.554	0.532	-0.414	-0.023	0.740	1.166	-1.146	-1.279	-2.939	-3.748	-3.963	-2.005	-3.325	-1.935	-1.367
63000000	0.791	-0.994	0.115	1.647	1.314	1.604	0.180	-0.463	1.665	-0.199	0.122	-2.686	-2.792	-1.892	-2.240	-6.534	-7.622	-7.824	-7.539	-7.232
64000000	0.421	-0.604	0.410	1.665	1.521	2.125	0.374	-0.631	0.415	0.721	0.604	-2.100	-2.309	-2.067	-2.445	-2.363	-3.308	-3.707	-2.527	-1.710
65000000	1.042	-0.766	0.634	1.340	1.261	1.564	0.217	-0.642	0.357	0.120	0.897	-2.579	-3.425	-4.440	-6.310	-6.590	-6.640	-6.334	-6.589	-10.762
66000000	2.883	-0.816	0.451	1.723	1.862	1.691	0.531	-0.436	-0.201	0.990	-0.353	-2.077	-2.951	-2.657	-3.259	-3.169	-6.204	-5.216	-5.596	-5.382
67000000	-1.232	-0.727	0.862	1.978	1.033	1.706	0.448	-0.269	0.894	0.304	0.287	-1.985	-3.314	-2.376	-6.183	-6.730	-7.598	-5.732	-4.170	-2.098
68000000	0.020	-0.255	0.114	1.727	1.697	2.063	0.732	-0.508	1.116	0.534	0.417	-0.839	-2.293	-3.288	-3.858	-4.158	-5.221	-6.418	-6.051	-7.026
69000000	1.130	-0.106	0.265	1.978	1.633	1.778	0.781	-0.513	0.614	0.567	1.178	-0.887	-1.660	-0.859	-2.823	-5.905	-7.213	-9.538	-9.931	-7.984
70000000	0.833	-0.686	0.123	2.019	1.703	1.886	0.802	-0.512	-0.374	1.391	1.126	-1.465	-2.653	-1.617	-3.532	-3.118	-2.458	0.812	0.509	-0.260
71000000	1.655	0.125	-0.395	1.520	1.868	1.565	0.551	-0.695	0.722	0.498	0.794	-2.402	-2.571	-2.753	-2.263	-3.214	-3.641	-3.337	-4.152	-2.879
72000000	0.734	-0.274	0.213	1.259	1.906	1.265	0.976	-0.575	0.821	0.674	0.454	-1.992	-2.353	-2.307	-3.324	-2.579	-1.536	-2.918	-3.544	-3.128
73000000	2.353	-0.427	0.513	1.403	1.474	2.079	0.388	-0.371	0.282	1.208	0.259	-1.057	-2.957	-1.954	-0.294	-1.682	-2.585	-4.364	-5.495	-5.987
74000000	3.406	-0.496	0.247	1.496	1.818	1.632	0.520	-0.218	-0.161	0.514	1.012	-0.507	-1.460	-2.251	-2.648	-1.423	-2.269	-0.544	-1.535	-1.852
75000000	2.269	0.212	-0.104	2.163	1.805	1.521	0.510	-0.109	0.347	1.328	0.427	-1.641	-3.073	-4.256	-4.397	-6.651	-8.785	-8.922	-10.277	-12.384
76000000	1.436	-0.890	0.807	1.654	1.772	1.463	0.515	-0.313	-0.073	0.488	1.313	-1.797	-2.595	-1.704	-2.495	-2.371	-3.201	-3.795	-1.863	-2.372
77000000	1.008	-0.521	0.098	1.692	1.646	1.917	0.341	-0.502	0.677	0.888	0.015	-1.647	-1.976	-2.111	-4.531	-5.679	-7.343	-6.625	-7.045	-5.987
78000000	2.472	-0.995	0.079	1.871	1.168	2.033	0.653	-0.412	0.465	0.243	0.854	-2.084	-2.275	-0.342	-3.434	-3.749	-1.027	-1.213	-0.618	-1.968
79000000	0.074	-1.291	0.558	2.161	1.583	2.050	0.594	-0.692	-0.056	1.125	0.997	-2.041	-2.071	-2.859	-5.139	-6.124	-6.112	-6.966	-5.488	-6.334
80000000	1.398	-1.008	-0.267	2.411	1.168	1.859	0.311	-0.197	0.113	1.232	0.684	-2.039	-1.979	-1.034	-0.679	-3.054	-3.470	-3.866	-4.447	-4.348
81000000	0.769	-1.176	0.304	2.046	1.612	1.882	0.773	-0.360	0.145	1.912	0.695	-1.656	-3.415	-0.564	-3.198	-1.391	-3.944	-2.402	-3.529	-2.600
82000000	-0.079	-1.138	0.543	1.865	1.854	1.729	0.330	-0.991	-0.180	0.331	-0.145	-2.701	-3.167	-3.473	-3.360	-3.492	-2.387	-4.811	-7.354	-9.353
83000000	0.112	-0.394	0.529	2.025	1.330	1.576	0.466	-0.389	0.360	0.989	0.418	-1.929	-3.763	-2.668	-6.217	-6.330	-10.229	-11.680	-13.931	-14.884
84000000	-0.413	-0.161	-0.255	1.496	1.728	1.395	0.324	-0.458	-0.005	1.644	0.309	-1.681	-2.050	-0.774	0.655	-1.283	-3.560	-2.475	-2.267	-1.623
85000000	2.663	-0.312	0.019	2.492	1.571	1.934	0.799	-0.259	0.706	0.691	-0.172	-2.719	-1.960	-1.157	-4.245	-4.903	-5.646	-4.957	-5.419	-6.316
86000000	0.810	-1.017	0.218	1.731	1.696	1.956	0.644	-0.582	-0.187	0.191	0.285	-2.170	-2.454	-1.724	-1.750	1.503	2.033	2.414	3.379	4.659
87000000	0.043	-0.795	0.477	1.984	1.740	1.656	0.681	-0.460	0.135	0.897	0.525	-1.462	-0.140	-2.551	-3.166	-1.834	-3.860	-4.455	-3.834	-3.948
88000000	1.497	-0.741	0.121	3.019	1.137	2.195	0.463	-0.421	-0.496	1.360	0.590	-2.116	-3.476	-2.068	-3.004	-4.114	-2.709	-0.998	-2.400	-0.636
89000000	-0.284	-0.843	-0.224	2.151	1.420	1.673	0.807	-0.521	1.315	0.755	0.417	-1.737	-3.166	-1.748	-3.310	-3.359	-3.405	-2.348	-1.338	-1.597
90000000	-0.214	-0.235	0.032	1.971	1.538	1.925	0.449	-0.549	0.420	-0.178	0.695	-1.805	-2.939	-2.385	-2.102	-3.491	-3.279	-2.740	-3.434	-1.398
91000000	0.135	-0.625	0.837	1.796	1.692	1.846	0.399	-0.367	1.383	0.630	-0.099	-2.829	-3.448	-3.221	-3.960	-3.510	-4.205	-5.960	-6.352	-5.973
92000000	0.394	-0.764	0.237	2.636	1.608	1.989	0.749	-0.665	1.294	0.242	0.412	-1.147	-2.839	-1.831	-4.109	-2.995	-0.083	0.460	2.548	2.798
93000000	1.994	-0.097	0.172	2.049	1.274	1.933	0.367	-0.629	0.800	0.432	0.982	-1.326	-1.612	-3.373	-3.656	-4.820	-6.655	-7.263	-6.502	-7.370
94000000	0.977	-0.777	-0.150	2.617	1.670	1.815	0.728	-0.593	0.491	1.055	0.561	-1.439	-3.934	-3.304	-4.968	-5.079	-6.861	-9.212	-9.339	-7.300
95000000	1.497	-0.201	0.262	2.157	1.485	2.008	0.463	-0.476	0.817	0.698	-0.175	-1.151	-2.995	-3.499	-3.378	-6.311	-7.017	-6.090	-7.006	-6.678
96000000	0.894	-0.420	0.480	1.922	1.625	1.877	0.607	-0.746	0.182	0.837	0.361	-1.552	-1.742	-1.990	-3.936	-4.595	-2.271	-3.738	-2.237	-4.082
97000000	0.683	-0.610	0.155	2.106	1.173	1.448	0.547	-0.499	-0.196	0.788	-0.591	-2.688	-2.344	-1.469	-1.719	-4.730	-3.679	-5.923	-5.525	-7.978
98000000	-0.882	-0.041	0.129	1.774	1.772	1.803	0.645	-0.281	0.505	0.240	0.326	-2.026	-2.387	-2.270	-3.712	-3.609	-3.012	-5.075	-4.019	-3.845
99000000	0.526	-0.096	0.183	2.446	1.695	2.107	0.489	-0.550	0.135	0.313	0.691	-1.086	-1.649	-1.499	-2.321	-1.941	-3.131	-3.806	-4.274	-5.469
100000000	0.768	-0.337	0.167	1.597	1.959	1.897	0.594	-0.579	-0.140	1.622	0.498	-1.886	-2.194	-2.110	-2.325	-4.283	-4.095	-4.179	-3.782	-2.267
101000000	1.454	-1.096	0.215	2.959	1.340	1.699	0.675	-0.316	0.606	0.676	-0.177	-2.042	-3.254	-2.698	-3.021	-3.839	-3.532	-3.952	-3.879	-1.637
102000000	5.279	-1.392	0.678	1.846	1.441	1.931	0.847	-0.851	0.461	0.403	1.828	-1.523	-1.821	-1.681	-2.413	-2.688	-5.583	-2.967	-1.996	-2.059
103000000	1.448	-0.289	0.178	1.694	1.690	1.482	0.542	-0.535	0.186	1.342	-0.093	-1.248	-2.785	-1.956	-3.954	-4.394	-5.219	-4.380	-1.507	-0.683
104000000	-0.221	-1.083	0.200	2.519	1.483	1.351	0.663	-0.440	0.095	0.573	-0.075	-2.799	-3.656	-3.032	-3.167	-2.645	-2.505	-5.739	-5.812	-6.910
105000000	3.802	-0.490	0.428	2.073	1.363	1.542	0.365	-0.317	0.168	0.796	-0.088	-1.835	-3.092	-3.290	-2.507	-2.194	-4.062	-2.385	-2.385	-1.390
106000000	1.035	0.146	0.111	2.243	1.312	2.309	0.791	-0.491	0.099	0.056	-0.172	-2.098	-2.655	-1.795	-4.082	-4.562	-5.996	-6.509	-5.766	-7.416
107000000	1.720	0.485	0.138	1.626	1.742	2.091	0.370	-0.385	1.086	0.622	0.293	-2.640	-2.400	-2.261	-4.401	-3.232	-1.213	-2.333	-1.542	-0.851
108000000	0.429	-0.791	0.382	2.444	1.816	1.750	0.521	-0.860	0.813	1.215	1.144	-1.268	-2.788	-4.020	-4.234	-4.552	-4.125	-2.465	-3.319	-3.433
109000000	1.420	-1.067	0.418	1.834	1.560	1.979	0.811	-0.592	0.800	0.618	0.520	-1.942	-2.938	-1.428	-2.815	-2.547	-3.994	-2.286	-3.878	-5.164
110000000	0.140	-0.434	0.047	2.090	1.370	1.758	0.282	-0.589	1.160	1.020	0.375	-2.355	-2.409	-1.777	-2.083	-0.961	-3.422	-3.680	-4.441	-4.079
111000000	-0.406	-0.831	0.471	2.781	1.793	1.653	0.567	-0.843	0.512	0.908	1.903	-1.680	-2.354	-2.129	-0.407	-4.262	-10.072	-10.751	-9.674	-10.992
112000000	2.140	-0.052	-0.114	1.871	1.691	2.180	0.409	-0.677	-0.487	2.218	0.251	-1.436	-3.272	-3.170	-2.621	-1.943	-2.287	-1.886	-0.813	-2.015
113000000	1.052	-0.739	0.111	1.969	1.525	1.883	0.422	-0.829	0.739	1.511	0.589	-1.673	-2.767	-1.377	-6.232	-8.101	-10.714	-6.346	-8.021	-7.186
114000000	0.730	-1.153	0.488	1.830	1.633	2.425	0.641	-0.159	0.409	1.254	1.751	-1.576	-3.678	-0.432	0.380	-1.868	-2.992	-3.097	-4.502	-5.147
115000000	0.365	-0.100	-0.177	1.635	1.305	1.987	0.845	-0.586	0.863	0.264	0.765	-1.396	-2.214	-0.994	-2.572	-2.059	-2.179	-3.597	-1.714	0.154
116000000	-0.441	-0.704	0.418	1.905	1.285	1.961	0.451	-0.710	0.251	1.068	0.607	-1.789	-2.860	-2.806	-3.923	-2.659	-4.445	-4.809	-4.982	-2.135
117000000	0.218	-0.687	0.241	2.971	1.390	1.886	0.674	-0.640	0.817	1.564	-0.492	-1.479	-2.377	-3.090	-4.233	-5.263	-6.803	-7.276	-9.049	-8.700
118000000	-0.288	-1.161	1.077	1.876	1.919	1.891	0.268	-0.761	-0.039	1.418	0.879	-2.143	-3.144	-3.850	-2.875	-4.858	-6.120	-6.086	-5.993	-4.206
119000000	-0.149	-0.691	-0.168	2.132	1.736	2.015	0.300	-0.493	0.819	1.667	0.496	-1.819	-3.297	-1.448	-2.677	-3.059	-2.050	-0.954	-1.264	-0.456
120000000	-0.885	-0.847	0.530	2.103	1.568	1.887	0.199	-0.488	0.200	0.826	0.207	-2.187	-2.498	-1.950	-3.662	-3.220	-3.424	-4.083	-5.006	-6.184
121000000	1.034	-0.739	0.469	2.090	1.611	2.304	0.590	-0.638	0.209	1.233	0.614	-0.674	-2.373	-1.786	-2.757	-4.373	-4.450	-3.599	-3.925	-1.690
122000000	3.169	0.119	0.014	2.006	1.927	1.526	0.578	-0.265	0.216	0.826	0.535	-2.100	-2.886	-1.774	-1.958	-3.834	-5.618	-7.601	-11.512	-10.332
123000000	0.523	-0.023	-0.003	2.038	1.671	1.771	0.524	-0.464	0.559	0.664	1.408	-2.175	-3.287	-4.264	-3.364	-2.617	-3.527	-3.413	-4.622	-5.805
124000000	0.823	-1.169	0.221	2.131	1.437	1.690	0.115	-0.599	0.102	1.054	0.483	-2.259	-3.243	-4.380	-3.805	-4.082	-5.048	-3.861	-3.366	-2.895
125000000	1.067	-0.098	0.432	1.763	1.670	1.700	0.543	-0.548	-0.293	1.490	-0.390	-0.706	-2.010	-0.802	-1.272	-3.441	-4.504	-6.126	-7.437	-7.609
126000000	0.628	-0.396	0.182	1.954	1.430	1.518	0.500	-0.709	0.147	0.323	0.447	-1.575	-2.346	-1.932	-3.471	-4.953	-4.364	-3.703	-2.670	-3.579
127000000	2.309	-0.761	0.244	2.386	1.593	1.979	0.779	-0.296	0.326	1.571	0.299	-2.171	-2.507	-3.823	-5.066	-4.947	-3.005	-1.175	-0.269	1.271
128000000	1.949	-0.739	0.420	1.997	1.647	1.649	0.681	-1.032	-0.055	0.454	0.592	-2.816	-2.548	1.244	-2.142	-3.282	-2.003	-2.636	-3.726	-3.143
129000000	-0.231	-1.162	0.229	2.821	1.129	2.350	0.332	-0.331	1.075	0.504	1.294	-1.505	-2.857	-2.698	-2.466	-3.462	-2.911	-4.207	-2.600	-3.304
130000000	2.988	-0.701	0.093	1.983	1.521	2.139	0.166	-0.641	0.142	1.803	0.617	-2.257	-3.233	-1.233	-7.239	-8.480	-9.361	-11.594	-10.398	-12.588
131000000	0.600	-0.681	-0.118	1.656	1.291	1.674	0.658	-0.930	-0.188	0.893	0.942	-2.098	-2.958	-2.247	-3.313	-2.581	-4.836	-4.749	-5.156	-6.052
132000000	1.645	-0.862	0.512	1.840	1.626	2.041	0.488	-0.358	-0.094	0.673	0.634	-2.445	-2.068	-4.223	-4.527	-7.914	-4.887	-4.435	-6.153	-3.917
133000000	-0.319	-0.569	0.484	1.785	1.474	2.054	0.567	-0.360	0.111	1.014	0.779	-2.262	-3.642	-2.761	-3.151	-4.688	-3.856	-3.125	-2.187	-2.184
134000000	0.620	-0.860	0.032	2.101	1.459	2.157	0.326	-0.616	0.753	0.610	0.246	-1.813	-2.980	-0.945	-1.780	-3.115	-2.972	-2.643	-4.050	-4.605
135000000	0.510	-0.436	0.347	1.455	1.569	1.845	0.155	-0.302	-0.133	1.569	0.037	-1.716	-3.412	-4.187	-2.770	-1.770	-1.264	-2.492	-2.947	-3.681
136000000	0.957	-0.148	0.038	2.096	1.672	1.866	0.524	-0.032	0.127	0.071	1.112	-1.663	-3.277	-3.513	-2.549	-2.972	-1.074	0.064	-1.415	-2.402
137000000	1.566	-0.543	0.409	1.808	1.263	1.870	0.122	-0.698	-0.057	0.805	-0.169	-2.315	-2.055	-2.315	-0.800	-0.636	-2.754	-4.182	-6.349	-7.998
138000000	-0.179	-0.702	0.522	1.628	2.037	1.653	0.321	-0.808	0.502	0.545	0.415	-1.946	-2.871	-4.223	-3.990	-5.492	-5.009	-6.944	-8.265	-8.714
139000000	-0.233	-0.902	0.183	2.154	1.897	1.700	0.419	-0.429	1.384	0.332	1.643	-1.941	-1.269	-2.919	-7.104	-7.344	-7.881	-9.821	-10.989	-12.059
140000000	1.135	-0.653	0.077	2.099	1.622	1.473	0.335	-0.382	0.548	0.464	0.078	-2.486	-3.869	-3.590	-3.903	-4.973	-5.456	-4.873	-4.105	-4.135
141000000	-0.024	-0.809	0.338	1.722	1.578	1.970	0.400	-0.467	-0.067	0.453	0.614	-1.657	-2.358	-1.851	-3.421	-2.905	-4.697	-4.254	-4.202	-4.424
