state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
39000000	2.794	-0.327	0.466	2.672	1.340	2.435	0.449	-0.968	-0.286	1.424	0.094	-2.323	-2.695	-0.496	-1.261	-3.290	-3.827	-7.368	-10.234	-6.772
40000000	0.235	-0.428	0.027	1.998	1.958	1.678	0.628	-0.393	0.591	1.408	0.371	-3.336	-2.926	-0.923	-2.004	-3.410	-3.154	0.441	-2.003	-3.596
41000000	3.176	-1.350	0.237	1.634	1.555	2.284	0.577	-0.649	0.039	0.731	1.652	-1.071	-2.463	-1.901	-6.940	-9.041	-6.721	-5.679	-7.978	-4.274
42000000	2.462	-1.090	0.124	2.263	1.385	1.790	0.729	-0.412	-0.134	0.228	0.320	-1.094	-2.530	-4.073	-6.811	-8.756	-10.055	-12.131	-10.520	-10.770
43000000	0.351	-0.478	0.260	1.961	1.266	2.387	0.218	-0.390	-0.277	0.821	1.407	-1.188	-3.060	-2.979	-3.444	-3.261	-1.063	-1.509	-1.260	0.394
44000000	-0.244	-0.015	0.376	1.851	1.310	1.931	0.543	-0.483	0.564	0.488	0.483	-2.306	-2.482	-2.877	-4.051	-2.811	-3.978	-3.037	-4.490	-4.314
45000000	1.553	-0.717	0.143	2.228	1.386	1.738	0.333	-0.888	-0.043	0.925	1.066	-1.855	-3.629	-3.231	-3.495	-4.439	-5.858	-7.025	-8.226	-9.315
46000000	0.807	0.013	0.111	1.574	1.626	1.572	0.642	-0.621	0.354	0.141	0.226	-1.799	-2.671	-2.034	-2.187	-3.757	-3.281	-3.925	-2.453	-1.266
47000000	1.738	-0.505	0.210	2.550	1.217	1.609	0.320	-0.759	0.291	0.347	0.308	-1.739	-2.991	-3.225	-4.345	-3.624	-5.200	-4.569	-5.500	-5.221
48000000	2.773	-0.980	0.298	2.155	1.633	1.634	0.749	-0.809	-0.209	2.114	1.249	-1.379	-2.224	-3.513	-0.639	-3.130	-4.810	-3.418	-1.660	1.379
49000000	3.855	-1.146	0.174	1.477	1.478	1.923	0.639	-0.515	0.267	0.565	0.599	-2.364	-2.360	0.049	0.700	-2.814	-3.370	-2.699	-3.343	-3.524
50000000	1.508	-0.463	-0.219	2.481	1.596	2.382	0.491	-0.668	1.032	0.691	0.527	-2.625	-2.446	-2.455	-0.454	-2.985	-1.863	-6.579	-8.884	-9.410
51000000	1.067	-0.528	0.067	1.524	1.789	1.764	0.552	-0.361	1.249	0.097	1.437	-1.447	-3.845	-1.241	-1.750	-4.157	-8.302	-8.049	-5.972	-4.664
52000000	2.711	-0.631	0.203	1.901	1.865	1.761	0.534	-0.164	-0.448	1.106	0.841	-0.907	-2.691	0.125	-1.228	-3.575	-5.679	-6.132	-4.492	-5.833
53000000	1.900	-1.128	-0.075	2.014	1.951	1.596	0.497	-0.828	0.962	0.081	2.511	-2.296	-2.852	-0.720	-2.292	-3.789	-3.797	-2.038	-1.841	-2.594
54000000	0.979	-0.785	0.605	1.893	1.716	2.087	0.428	-0.457	-0.288	1.447	-0.743	-2.213	-2.955	-3.607	-2.740	-1.975	0.334	1.901	3.393	6.218
55000000	1.486	-1.255	0.828	1.752	1.601	1.914	0.562	-0.344	0.454	0.567	0.310	-2.580	-3.829	-4.356	-4.994	-6.299	-8.905	-7.805	-10.207	-11.292
56000000	0.819	-0.531	0.930	2.282	1.402	2.394	0.240	-0.475	-0.126	1.001	0.198	-1.747	-2.459	-1.824	-1.848	-3.800	-4.439	-3.292	-0.812	-1.506
57000000	-0.828	-0.304	-0.121	2.119	1.585	1.685	0.312	-0.594	0.032	0.681	1.687	-1.861	-2.355	-2.002	-2.216	-3.085	-4.180	-8.340	-8.371	-6.441
58000000	2.555	-0.562	-0.125	1.891	1.832	1.946	0.536	-0.282	-0.012	0.523	0.343	-2.334	-4.339	0.349	-0.594	-1.406	-6.507	-5.296	-6.130	-3.364
59000000	0.702	-0.398	0.586	1.746	1.495	1.856	0.385	-0.011	0.450	0.841	-0.152	-2.281	-1.795	-2.205	-1.620	-3.014	-0.217	0.433	-0.791	-1.196
60000000	1.787	-1.207	0.675	1.695	1.449	1.674	0.367	-0.479	1.376	0.748	-0.153	-2.723	-2.516	-0.516	-3.699	-3.945	-3.328	-4.679	-4.212	-3.423
61000000	-0.331	-0.779	0.451	1.580	1.725	1.681	0.408	-0.506	-0.148	0.711	0.331	-1.551	-2.366	-3.334	-4.281	-3.396	-3.850	-3.607	-2.592	-2.237
62000000	1.585	-0.830	-0.004	1.767	1.569	1.651	0.267	-0.507	0.060	1.009	0.003	-2.530	-3.700	-3.240	-2.412	-2.939	-3.297	-2.449	-2.361	-1.852
63000000	1.248	0.728	-0.225	2.221	1.896	2.313	0.611	-0.724	0.271	0.476	0.788	-1.156	-2.952	-1.572	-1.903	-4.162	-3.388	-3.004	-2.109	-0.876
64000000	2.158	-0.428	0.162	2.602	1.287	2.213	0.528	-0.765	0.481	0.485	0.433	-1.240	-1.341	-2.956	-3.623	-6.713	-4.924	-3.782	-2.915	-6.532
65000000	1.334	-0.146	0.049	2.575	1.487	2.018	0.545	-0.430	0.110	0.790	0.411	-1.014	-2.817	-1.414	-1.471	-6.680	-11.440	-14.261	-9.129	-8.615
66000000	3.306	-0.362	0.170	1.818	1.221	1.920	0.831	-0.735	-0.076	1.935	-0.178	-2.285	-3.391	-3.890	-4.107	-3.477	-5.454	-6.344	-5.921	-8.091
67000000	2.885	-0.278	-0.202	2.577	1.272	1.947	0.529	-0.481	-0.409	0.611	1.353	-1.784	-2.690	-3.036	-2.530	-5.067	-3.109	-4.993	-5.930	-5.137
68000000	0.703	-0.631	0.146	2.091	1.448	1.886	0.544	-0.842	0.441	0.831	0.818	-1.637	-3.242	-3.599	-3.408	-4.606	-4.850	-5.195	-7.152	-6.626
69000000	0.362	-0.569	0.658	2.379	1.677	1.841	0.715	-0.644	0.254	0.730	0.224	-1.474	-2.675	-3.392	-3.670	-3.888	-3.684	-3.492	-3.854	-4.178
70000000	1.620	-0.419	0.136	2.063	1.578	2.101	0.353	-0.444	1.021	-0.271	-0.187	-1.371	-3.237	-2.674	-3.519	-3.172	-4.269	-5.551	-4.805	-5.151
71000000	-0.526	-1.310	0.642	1.466	1.514	1.945	0.398	-0.471	-0.389	1.465	0.308	-1.962	-1.800	-3.267	-5.840	-7.345	-5.694	-4.448	-3.559	-5.254
72000000	0.928	-0.778	0.310	1.383	2.002	1.679	0.510	-0.331	-0.217	0.853	0.448	-2.433	-2.476	-2.540	-4.234	-5.441	-5.197	-1.897	-1.047	-0.960
73000000	2.363	-0.730	-0.241	2.182	1.501	2.195	0.625	-0.700	-0.167	1.075	0.744	-2.057	-2.981	-1.964	-2.729	-4.164	-5.316	-7.196	-7.888	-6.151
74000000	0.902	-0.729	0.627	1.505	1.700	2.319	0.714	-0.610	-0.020	0.984	0.444	-2.039	-2.938	-2.430	-1.060	-1.826	-2.640	-4.227	-3.494	-4.021
75000000	-0.150	-0.942	0.436	1.553	1.643	1.332	0.265	-0.595	-0.570	0.700	0.172	-1.988	-1.984	-2.620	-2.857	-3.567	-4.194	-4.308	-4.163	-4.186
76000000	0.493	-1.024	0.320	2.058	1.139	2.094	0.489	-0.508	0.240	0.927	0.883	-2.004	-3.633	-2.085	-3.861	-2.463	-4.252	-5.477	-4.973	-3.559
77000000	2.134	-0.350	-0.367	2.001	1.592	1.948	0.568	-0.331	-0.081	0.309	0.432	-1.497	-2.167	-1.353	-2.921	-5.069	-6.435	-4.451	-3.848	-1.004
78000000	1.921	-0.774	0.420	1.803	1.835	1.775	0.569	-0.484	0.206	0.505	0.330	-1.450	-3.057	-4.942	-5.423	-5.755	-3.594	-5.761	-5.832	-6.905
79000000	0.655	-0.858	0.221	1.784	1.928	1.754	0.187	-0.558	-0.297	0.126	1.380	-2.114	-4.049	-3.560	-5.880	-5.791	-5.708	-6.408	-6.042	-4.288
80000000	1.999	-0.534	0.187	2.160	1.432	2.032	0.610	-0.739	0.963	0.298	0.509	-1.062	-2.810	-3.443	-4.584	-4.305	-4.890	-3.819	-2.925	-2.628
81000000	1.168	-0.677	-0.020	2.104	1.601	1.950	0.535	-0.369	-0.298	1.671	0.260	-1.899	-3.057	-2.498	-2.555	-3.037	-2.826	-3.967	-1.568	-0.293
82000000	1.708	-0.420	0.219	1.322	1.702	1.827	0.443	-0.958	-0.046	0.866	1.162	-2.127	-2.787	-2.146	-2.501	-3.885	-3.217	-6.064	-6.436	-3.904
83000000	0.973	-0.835	0.321	1.320	1.778	1.826	0.300	-0.563	1.036	0.740	0.036	-2.787	-3.212	-2.682	-4.005	-5.263	-6.599	-6.846	-5.570	-4.161
84000000	0.514	-0.325	0.232	1.882	1.549	1.800	0.754	-0.892	1.167	0.415	0.127	-1.855	-3.611	-3.863	-3.218	-2.327	-3.034	-1.752	-3.819	-2.824
85000000	-0.151	-0.384	0.041	1.713	1.880	1.828	0.504	-0.204	0.240	1.339	0.656	-1.792	-2.743	-3.276	-4.784	-3.275	-4.048	-3.691	-4.360	-4.379
86000000	1.516	-0.801	0.068	2.374	1.512	2.447	0.603	-0.348	-0.165	1.421	0.309	-1.851	-2.455	0.220	-2.154	-3.078	-4.468	-3.792	-1.044	-4.523
87000000	-0.666	-1.193	0.149	1.940	1.841	2.103	0.600	-0.484	0.032	0.581	0.158	-1.409	-2.517	-1.772	-2.811	-3.414	-2.443	-1.928	-3.239	-3.416
88000000	0.892	-0.268	0.632	2.003	1.367	2.100	0.601	-0.782	0.615	0.887	0.217	-1.739	-4.903	-0.820	-4.318	-2.919	-0.986	1.102	1.193	3.247
89000000	1.537	-0.130	0.165	2.356	1.804	2.098	0.095	-0.360	0.527	1.073	1.391	-2.175	-3.585	-1.736	-1.658	-2.791	-6.647	-3.739	-3.259	0.516
90000000	1.378	-1.224	0.387	2.508	1.651	1.999	0.528	-0.108	0.547	1.998	-0.169	-1.564	-3.342	-3.601	-3.720	-3.536	-2.040	1.098	2.040	2.672
91000000	0.904	-0.644	0.842	1.765	1.684	2.329	0.269	-0.570	0.426	0.753	0.789	-1.831	-1.844	-1.244	-2.626	-3.448	-2.753	-5.020	-5.077	-5.400
92000000	0.915	-0.020	0.308	2.231	1.578	1.761	0.450	-0.488	0.348	1.292	0.463	-1.463	-1.726	-2.157	-3.579	-2.804	0.082	0.548	1.949	1.356
93000000	3.670	0.465	0.035	2.752	1.300	1.689	0.191	-0.164	1.202	0.173	1.676	-2.159	-1.798	0.094	-2.992	-3.861	-4.077	-4.118	-4.387	-6.187
94000000	-0.031	-1.171	0.605	1.531	1.501	1.365	0.542	-0.585	0.146	0.017	-0.135	-1.584	-3.500	-3.042	-4.992	-6.409	-6.641	-6.566	-7.377	-8.570
95000000	0.541	-0.749	0.545	1.809	1.536	2.150	0.611	-0.603	0.481	1.036	1.320	-1.748	-3.598	-0.940	-1.895	-1.407	-3.660	-5.344	-5.781	-4.846
96000000	1.717	-0.577	-0.204	2.157	1.248	1.933	0.520	-0.405	-0.022	0.459	-0.251	-1.052	-2.013	-2.473	-5.149	-6.520	-4.783	-4.026	-2.989	-2.570
97000000	-0.880	-1.150	0.518	1.759	1.537	2.174	0.552	-0.451	1.016	0.784	0.404	-1.522	-2.790	-3.186	-4.293	-4.505	-4.527	-4.737	-6.258	-6.011
98000000	-0.306	-0.493	0.129	2.415	1.558	1.822	0.807	-0.443	0.518	0.077	1.381	-1.792	-2.686	-1.858	-3.113	-4.312	-5.541	-4.069	-3.219	-2.709
99000000	0.670	-1.254	0.166	1.815	1.650	1.610	0.635	-0.614	0.816	0.424	0.335	-1.868	-3.337	-1.394	-3.783	-5.985	-6.699	-8.874	-5.948	-6.072
100000000	0.510	-1.458	0.157	2.591	1.298	2.075	0.247	-0.214	0.299	0.449	0.856	-2.180	-3.082	-1.761	-3.551	-5.885	-4.830	-6.393	-7.170	-9.778
101000000	-0.618	-0.438	0.171	2.482	1.725	1.806	0.345	-0.407	0.127	1.032	0.312	-0.862	-2.899	-2.567	-4.349	-3.266	-4.831	-5.211	-6.915	-7.867
102000000	0.867	-0.528	0.408	1.971	1.284	1.839	0.204	-0.655	0.464	0.602	-0.247	-1.853	-3.288	-3.189	-4.154	-3.403	-4.602	-2.748	-3.502	-3.374
103000000	1.984	-0.731	0.346	1.823	1.681	2.346	0.689	-0.557	0.020	0.518	0.472	-1.891	-3.222	-2.189	-1.587	-3.290	-3.065	-3.478	-3.468	-3.206
104000000	0.000	-1.091	0.961	1.898	1.527	1.659	0.315	-0.695	0.245	0.738	0.013	-2.593	-3.657	-2.129	-3.738	-3.779	-4.352	-4.758	-0.717	-1.933
105000000	-0.563	-0.613	0.621	1.735	1.492	1.870	0.602	-0.687	0.211	0.719	-0.099	-1.338	-1.827	-2.185	-3.982	-5.508	-6.901	-7.565	-6.987	-7.761
106000000	0.791	-0.129	-0.140	2.827	1.330	2.092	0.644	-0.634	0.338	0.558	0.278	-1.456	-2.757	-3.033	-0.882	-0.077	-1.152	-1.106	-1.578	-1.564
107000000	0.711	-0.633	0.347	1.954	1.640	1.864	0.126	-0.259	0.394	0.699	0.268	-2.352	-3.336	-0.988	-4.163	-7.184	-11.076	-12.455	-11.039	-11.471
108000000	1.328	-0.791	0.763	2.149	1.345	2.873	0.650	-0.740	-0.135	0.716	1.236	-0.637	-2.835	-2.362	-3.513	-3.650	-3.632	-3.643	-3.504	-4.773
109000000	0.064	-0.667	0.397	1.739	1.466	1.870	0.197	-0.453	0.380	0.282	0.313	-1.251	-2.355	-1.790	-3.437	-3.380	-3.376	-1.793	-1.480	-1.178
110000000	3.296	0.517	0.443	1.551	1.831	1.859	0.351	-0.337	-0.095	1.393	0.330	-1.744	-2.817	-3.218	-5.476	-3.840	-2.562	-3.489	-3.195	-3.323
111000000	-0.119	-0.570	0.909	1.818	1.576	2.606	0.375	-0.046	0.978	0.830	0.925	-1.600	-2.477	-2.131	-4.199	-3.112	-5.227	-6.516	-4.033	-1.278
112000000	0.243	-0.995	0.326	1.460	1.515	1.873	0.785	-0.443	0.483	0.548	1.105	-2.272	-2.954	-3.475	-4.854	-3.756	-3.963	-4.616	-4.693	-5.299
113000000	0.440	-0.509	0.364	1.695	1.550	2.507	0.442	-0.379	0.342	0.224	0.517	-0.765	-3.200	-3.220	-3.799	-3.977	-5.454	-6.492	-9.822	-10.863
114000000	0.597	-0.458	0.599	2.262	1.202	2.067	0.307	-0.656	0.178	0.846	0.810	-1.925	-3.108	-3.137	-3.064	-3.772	-2.933	-1.934	-1.170	-0.800
115000000	0.129	-0.920	0.224	1.550	1.700	2.222	0.072	-0.176	-0.178	0.261	0.565	-2.522	-2.502	-2.065	-4.981	-5.359	-3.819	-4.789	-4.268	-0.882
116000000	2.385	-0.314	0.172	1.568	1.788	2.306	0.202	-0.705	0.797	0.098	0.188	-2.703	-3.580	-0.730	-2.517	-1.973	-2.452	-1.234	-3.515	-3.457
117000000	0.821	-1.120	0.270	1.793	1.373	1.661	0.372	-0.270	0.818	0.481	0.029	-2.644	-2.986	-2.165	-1.881	-3.429	-3.436	-4.163	-4.656	-3.386
118000000	0.375	-0.813	0.317	1.963	1.645	1.658	0.463	-0.638	0.222	0.604	0.426	-1.943	-2.965	-3.361	-4.607	-5.387	-4.154	-2.386	-3.082	-3.020
119000000	0.718	-0.831	0.232	2.797	1.641	1.880	0.456	-0.067	0.457	1.619	0.352	-1.634	-3.550	-1.487	-1.917	-3.052	-4.379	-4.771	-6.328	-7.844
120000000	2.496	-0.421	0.272	1.597	1.800	1.805	0.863	-0.435	0.566	0.855	0.851	-1.702	-2.414	-1.169	-1.102	-3.304	-3.077	-3.120	-5.067	-6.771
121000000	0.359	-0.166	0.206	1.815	1.807	2.007	0.566	-0.262	-0.350	1.066	-0.318	-1.523	-3.223	-3.180	-3.489	-3.903	-2.890	-3.441	-2.930	-1.519
122000000	0.117	-0.703	0.294	2.765	1.398	2.292	0.351	-0.421	0.060	0.641	0.878	-1.279	-3.122	-1.162	-2.615	-3.769	-3.908	-6.167	-4.040	-3.118
123000000	-0.638	-0.644	0.473	2.287	1.587	1.432	0.607	-0.213	0.068	0.844	0.803	-2.199	-4.214	-4.125	-4.472	-7.190	-7.585	-6.247	-4.909	-3.629
124000000	0.083	-0.366	0.647	1.903	1.798	1.443	0.533	-0.503	0.331	0.562	0.547	-1.818	-3.325	-3.327	-4.184	-3.333	-2.605	-3.344	-1.907	-3.206
125000000	-0.452	-0.848	0.022	2.806	1.478	2.300	0.393	-0.210	0.868	1.158	0.941	-1.909	-3.414	-3.207	-4.064	-3.708	-3.436	-2.387	-1.483	-2.933
126000000	0.779	-0.016	0.929	2.152	1.673	1.471	0.400	-0.714	1.309	-0.327	0.882	-0.808	-2.495	-3.424	-2.780	-0.818	-1.440	-1.941	-0.593	1.204
127000000	0.745	-0.873	0.593	2.271	1.579	1.682	0.448	-0.302	0.209	0.057	0.499	-1.237	-2.512	-2.520	-2.122	-2.938	-2.940	-2.402	-0.403	-0.386
128000000	1.185	-1.206	0.355	2.932	1.087	1.963	0.505	-0.507	0.793	0.474	-0.139	-1.601	-2.316	-2.272	-1.662	-2.971	-3.104	-0.961	-3.699	-3.408
129000000	0.830	-0.656	0.308	1.717	1.468	1.936	0.403	-0.309	1.110	0.854	1.811	-0.805	-2.757	-1.952	-2.497	-4.060	-3.004	-3.374	-4.770	-5.264
130000000	1.054	-0.389	0.245	1.989	1.641	2.406	0.842	-0.720	-0.117	0.082	0.867	-1.674	-2.117	-1.840	-1.764	-4.488	-3.402	-2.315	-2.211	-3.935
131000000	2.622	-0.635	0.581	1.683	1.507	1.992	0.295	-0.544	0.491	1.314	0.465	-2.220	-2.661	-2.922	-2.694	-0.372	-3.546	-2.591	-3.770	-2.129
132000000	0.300	-0.483	0.218	2.135	1.647	1.981	0.230	-0.264	1.684	-0.342	0.367	-2.028	-3.856	-2.468	-4.866	-4.221	-5.581	-4.684	-3.694	-4.502
133000000	1.633	-1.142	0.101	2.007	1.409	2.022	0.783	-0.545	0.190	0.321	0.027	-1.815	-3.002	-1.186	-3.037	-4.570	-4.171	-4.549	-3.442	0.584
134000000	4.090	-0.928	0.095	1.817	1.898	1.827	0.313	-0.404	0.761	0.502	0.903	-1.731	-2.110	-3.331	-3.442	-5.815	-5.348	-4.189	-6.554	-5.268
135000000	1.617	-1.239	1.077	1.941	1.422	2.331	0.785	-0.486	0.408	0.831	-0.150	-1.625	-2.304	-2.901	-2.094	-1.946	-3.624	-5.057	-5.009	-5.872
136000000	-0.372	-0.899	0.206	1.668	1.614	1.520	0.689	-0.329	-0.124	0.183	0.407	-1.368	-2.845	-2.672	-2.344	-2.346	-2.424	-0.986	-1.079	-0.608
137000000	1.220	-0.906	0.642	1.749	1.429	2.448	0.500	-0.617	0.724	0.528	-0.610	-0.364	-2.960	-1.260	-1.500	-3.295	-3.353	-2.409	-3.176	-3.923
138000000	1.049	-0.861	0.065	2.210	1.185	2.186	0.326	0.106	-0.217	0.809	0.814	-1.150	-2.941	-1.201	-5.403	-7.503	-4.610	-4.904	-6.751	-5.943
139000000	1.534	-0.657	0.085	1.860	1.606	2.001	0.556	-0.194	0.236	1.233	0.564	-2.139	-3.149	-2.892	-3.980	-3.808	-3.007	-2.650	-2.915	-0.931
140000000	0.558	-0.765	-0.072	1.790	1.744	1.836	0.562	-0.442	0.289	3.414	-0.209	-1.659	-2.032	-1.893	-4.162	-4.290	-3.755	-0.598	-0.726	-0.049
141000000	-0.053	-0.817	0.313	1.818	1.674	2.244	0.508	-0.149	0.184	0.674	0.482	-1.493	-1.614	-2.931	-3.553	-3.094	-3.454	-4.029	-3.861	-3.809
