Rhat_long	W_long	V_long	Rhat_short	W_short	V_short	Rhat_trunc	W_trunc	V_trunc
1.00016070267569	514101.585032229	514266.833309663	1.00422149527819	513947.867525363	518296.283593799	1.00284826521791	513947.167426313	516879.052563328
