frechetCorrelationESS_RF	minPseudoESS_RF	medianPseudoESS_RF	approximateESS_RF	cmds10DMaxMcmcseMultiESS_RF	cmds2DMcmcseMultiESS_RF	cmdsD1McmcseESS_RF	cmdsD2McmcseESS_RF	cmdsD1CodaESS_RF	cmdsD2CodaESS_RF	cmdsD1TracerLag2000ESS_RF	cmdsD2TracerLag2000ESS_RF	cmdsD1RstanESS_RF	cmdsD2RstanESS_RF
rep1	1165.58798744476	394.418495455756	995.134665712258	4609.24766365557	2924.93386171195	224.769134106191	24.4488803139904	885.408551145919	24.2621232585897	1076.20942619225	32.666688048018	889.595188405464	18.0935982305262	720.496548457426
rep2	1214.11952796724	434.096409076459	1046.31463468357	4611.39432978568	2310.36771031007	154.413811573047	28.7761704205808	813.046987811405	30.1698964983947	922.211406475729	21.6443743118382	513.248884777663	20.2208859881616	386.618119955311
rep3	1118.4689896283	274.725134046311	1000.02150507139	4612.60925213996	1923.51116194182	85.0372394675685	29.2926934059042	623.113081312028	34.5030012122384	805.614336021632	30.8334353027544	575.509211466125	32.9899646902743	369.991159958644
rep4	1174.18638797768	384.144634030206	1107.70159698757	4627.74769986734	3123.76381924026	379.770746832371	34.6589108579507	788.507149537512	44.4804378717751	991.284039710176	40.6165520619865	782.794934929574	25.5139803027901	526.987373367072
rep5	1017.04846797455	319.108466819004	929.774119587524	4635.39059101619	1919.77683662609	108.702313526007	26.4570261583574	784.889106145813	23.794340807816	883.478297981601	23.7510600333672	670.343955658144	29.8737376664437	422.05776948237
rep6	351.280867742708	134.042127340231	427.356137275834	1151.50789731317	1501.08739327805	24.8777833408898	8.47586370011535	173.944400010284	4.22053637284936	263.97015897843	7.62718525773813	82.2578971169607	3.22510042380405	65.6087317348137
rep7	390.580459916607	138.392116048114	430.462094612634	1136.17963667192	1219.42948078847	46.7173865961646	11.0386470974326	143.279204739537	11.1758258350182	135.973536255094	10.0789456105702	112.901767455819	24.5472088051765	108.348479945401
rep8	344.510197590412	140.271744193926	471.853212307551	1173.65488353542	1206.81979586418	71.7843237714598	11.32180921737	198.641103399385	16.9090957933104	229.138744568753	10.6567167450877	127.526296757488	12.1125428590459	77.731457691776
rep9	295.356400432642	102.139956590367	456.740056295088	1155.94318157092	964.852493003157	29.0185118203762	7.18650661568244	262.578381593456	4.33562989002354	307.011399957164	5.3873934839602	208.774348138674	11.2564305732805	105.249733944655
rep10	307.420197827932	76.3340933074538	471.174076529826	1153.96608927247	614.555322834874	324.944587238509	17.8428074447458	205.65441814947	9.1296875144907	260.502449106462	14.7282930171351	163.028837408592	4.18897716219136	102.282036730678
rep1trunc	369.402594545736	129.144083755568	430.756134892306	1141.15897545835	1075.71288238662	45.0420501705188	11.6941811590648	235.218491546259	8.72077167254929	287.580442710759	14.7959821750779	143.267597566546	18.8336700043592	133.632980938913
rep2trunc	430.541418523227	132.227658614886	489.979669164647	1137.06508536945	1397.08086425761	33.3865494199282	9.22271781728001	230.276515961908	9.61475137160589	281.177582924972	12.4592803268909	250.792756020805	16.0020624373889	198.055830932873
rep3trunc	354.360281993002	120.259790113	458.192663922815	1156.61146882669	1387.62609098188	29.8591538250201	8.58214967808325	167.596312987179	10.6665850528847	139.10604778315	11.5850312408773	91.1886822214822	10.5117050007335	73.8514967448799
rep4trunc	462.08376163089	154.444339824812	550.986687120161	1137.04106160264	865.323940830431	84.1949846841998	17.8243999143866	207.515850232478	21.7884376078144	230.627261573966	25.729866551506	217.645029130194	42.8001051302642	165.636962588668
rep5trunc	326.886456689786	80.9564198901804	406.787770144546	1149.02971920861	758.559025767563	38.5422869080019	10.4240182615057	223.054595503587	5.37689206231756	294.196812742985	8.94433671763331	129.978344267357	9.06340764804713	85.1900867333226
