Rhat_long	W_long	V_long	Rhat_short	W_short	V_short	Rhat_trunc	W_trunc	V_trunc
1.00025685994183	504015.753656257	504274.709824046	1.00460806124858	503140.844685143	507788.536150735	1.00314406407467	503251.503037919	506420.987691385
