frechetCorrelationESS_RF	minPseudoESS_RF	medianPseudoESS_RF	approximateESS_RF	cmds10DMaxMcmcseMultiESS_RF	cmds2DMcmcseMultiESS_RF	cmdsD1McmcseESS_RF	cmdsD2McmcseESS_RF	cmdsD1CodaESS_RF	cmdsD2CodaESS_RF	cmdsD1TracerLag2000ESS_RF	cmdsD2TracerLag2000ESS_RF	cmdsD1RstanESS_RF	cmdsD2RstanESS_RF
rep1	185.934295806908	45.0728153405675	105.47959650673	7999.99999999733	46.8270902962895	11.7140482120263	18.2432350925597	30.9513875484748	2.94939992969729	7.75563324038806	3.26427643584234	8.199366867582	1.32049994065154	6.26955279982161
rep2	265.785739961168	72.1064260000666	172.627828969369	8000.00000000443	74.926501059584	14.7246178224843	30.7353123599545	21.8807513182932	5.94758781386968	3.93301673286227	6.23625647212809	3.91057576486345	7.78976418082401	1.93859994222754
rep3	241.017934563679	52.9218322402898	134.82914118231	7999.99999999733	86.4953201339518	16.2046909727835	20.8337518143673	40.4052844104679	4.19813111162344	13.5865033632401	3.01627263998223	5.72427733601384	1.33169341504045	2.01515627663581
rep4	252.323584103691	59.2492577910743	137.359735528241	8000.00000000443	75.422088082165	18.702666879273	53.6978974757807	26.3877438112109	25.2878723297119	8.97958171424076	18.9268247666667	7.58435548031769	15.8605337977092	3.01998005826225
rep5	222.637528336933	48.6043641567745	136.221933131515	7999.99999999022	221.667309278991	17.9839739579597	48.0980686235575	30.0454883928558	15.62791085153	10.7820371019757	4.6142104497467	6.6733174591056	1.81531412871753	10.6131742812882
rep6	126.350608918142	26.7727650020245	95.8057339951016	1999.99999999978	60.195516644237	13.0384672069193	20.5028763487444	19.0885814212933	6.99336060946631	3.14614527935662	5.15543147412228	2.9753632277098	1.79803184384147	1.5364080550429
rep7	143.163765138309	35.7319743815955	111.565213453255	2000.00000000022	116.710513722535	52.5096246343688	116.710513722535	80.3911512399778	60.8908973581204	27.1948366390347	23.475120670162	9.87029928269705	21.2778531894198	9.62691554605986
rep8	129.738173150505	43.8183530407614	94.4927352993323	2000.00000000022	81.8572425318419	7.70028258285326	13.2524596619974	12.0449489116144	6.88851644773059	3.24129585251847	4.60740272348559	3.32954502923143	1.53105200365943	1.5483351684149
rep9	146.895739156471	44.9290030215984	113.871522472142	2000.00000000022	47.9870555438271	29.6347247307066	47.9870555438271	46.9354408364388	19.4059100028733	29.6063378847924	6.92505696402088	26.664227053352	2.73148932028791	16.2452433617481
rep10	153.994625671648	47.8770296514215	122.62045097389	2000.00000000022	57.8548032051371	12.4301365276066	30.1618336513379	11.0328318595485	11.8481047752486	5.79002394432865	10.798548225702	4.92883728296867	6.15002190585585	1.72905813269307
rep1trunc	134.290836325113	37.1841746187581	112.020415650969	2000.00000000022	50.2451559285474	9.54050537088163	25.4920160852817	15.3398472441848	10.8952652493711	5.07184230914196	6.95808314758553	4.59374548593119	8.8897944252019	3.00263138384115
rep2trunc	159.756264384472	53.7862664296922	140.915400158195	2000.00000000022	122.68210161206	10.0033191782312	15.4869289206967	37.1860152277624	3.90155161793053	10.0306918172494	4.58550272853367	4.7164388951873	2.05166239633641	2.12909053592696
rep3trunc	126.309159819872	32.3276447415468	86.3050745948963	1999.99999999978	52.1850808410781	9.31821540601785	26.3198588069907	14.0240431721579	9.47856026823199	5.90040833691605	8.42959328073951	5.6011430587613	3.20286094682947	1.73689197079097
rep4trunc	110.251212357362	23.9707425954816	73.2591424437076	1999.99999999978	72.4032186265295	10.3405286468069	26.1479529801359	13.0280685942984	7.1946384883836	4.84486191807486	4.32567516589133	5.15985483803961	1.77069146520791	4.22250078188726
rep5trunc	134.25779936299	31.6999626527125	104.584855181492	1999.99999999978	70.4874447822119	11.2672693104358	33.8730703105952	14.9426855995094	13.2120352363472	6.3027220368191	5.94780661118515	6.5476727749597	2.55775837111352	11.2142998573806
