frechetCorrelationESS_RF	minPseudoESS_RF	medianPseudoESS_RF	approximateESS_RF	cmds10DMaxMcmcseMultiESS_RF	cmds2DMcmcseMultiESS_RF	cmdsD1McmcseESS_RF	cmdsD2McmcseESS_RF	cmdsD1CodaESS_RF	cmdsD2CodaESS_RF	cmdsD1TracerLag2000ESS_RF	cmdsD2TracerLag2000ESS_RF	cmdsD1RstanESS_RF	cmdsD2RstanESS_RF
rep1	236.15143301457	59.4418058151187	155.833910629938	7999.99999999733	68.3906429935701	13.0136486073004	17.6554331258119	33.5433516458963	3.00928923730301	12.0739950999882	3.20378475881773	12.261788586683	1.35269438730013	10.4562303766847
rep2	265.171250866801	71.0664618750566	172.975815579201	7999.99999999733	50.1950221169784	12.6074943025128	33.1064857622946	20.5302532952029	8.89421601764155	3.33048101102247	6.96785260374377	3.54346293327493	9.5789074654786	1.73076639720033
rep3	242.929415032216	56.763217321078	140.587905853219	7999.99999999022	93.3018302318799	14.7593387221656	18.9900833138894	48.8131883782994	4.72806558523706	20.8854054465559	3.03743251923865	6.89662973390938	1.32146847862529	2.14442240911782
rep4	256.660541801776	59.6927441598196	142.826134380029	8000.00000000443	62.407251623317	15.8076592666993	51.7314375120263	22.8237400553689	23.3634502032113	8.10219564815887	18.2066464626421	6.44226166016333	18.328936822843	2.57892135770617
rep5	225.300519316258	50.2685845870134	141.378059612539	7999.99999999022	70.3805337528109	16.3012478433059	42.896813307243	26.433683465018	13.8313090468007	9.00960333388248	6.231506130642	6.27935530234985	2.94159363954454	10.0551702070358
rep6	127.860466308639	30.908025307254	96.3456557669649	2000.00000000066	57.6958180923894	9.73699717648701	13.7725072258573	16.5687058937508	6.23299414165176	3.03077876978541	4.43286403744995	2.87857231822121	1.57857231720861	1.48481157801516
rep7	148.922612323709	38.1292849397127	124.718169170744	1999.99999999978	85.0077713444516	64.0823571143277	85.0077713444515	89.3462704990551	49.4397597237121	44.3502451704002	18.5787672602912	10.8309123739438	16.5686712389656	5.18368302529521
rep8	129.103867199029	39.8113920062277	95.9098278924405	1999.99999999978	82.7189354050284	6.58444720282876	13.708890128093	10.9322307995916	7.18276712511763	2.69913275550604	4.2499639660438	3.08102526012479	1.41004191857614	1.53490333192453
rep9	149.009356170117	42.4899695685151	118.690506861251	1999.99999999978	59.2912501726532	32.3214779933678	59.2912501726532	44.119841214687	24.2365110473063	33.5323356348552	25.3030559741047	29.2168453076054	7.4378132820973	33.3775188463995
rep10	155.956652690849	38.3415160069069	126.98542638554	1999.99999999978	72.400005506402	11.9633182569847	25.9273059803121	10.9203188260875	9.32347920205128	5.67148116830515	10.2930197746413	7.25730434618275	7.93690556320636	1.765476182827
rep1trunc	156.10730951937	50.1661655275806	144.824262130106	2000.00000000022	73.9926216690083	12.7094629409052	17.9495585152553	23.713910417712	7.46663546713734	11.2530795373743	3.50851399948814	13.754591703541	1.36261086325482	7.39148588482
rep2trunc	162.727899420001	55.9584400317611	147.245583386173	1999.99999999978	101.229660447736	11.3679444207044	16.2084059345873	58.260679416188	4.64631523767893	11.7715941300032	5.20702134078737	5.21073119135092	2.80964752839469	2.24620229992103
rep3trunc	132.215047542729	35.7515173044435	96.053183801272	1999.99999999978	39.8439936618128	9.52173371761026	27.0504477420468	14.069995006134	11.3906314081571	6.26482788064833	10.6028972737782	5.53342227654305	8.31137191608743	1.63298358287157
rep4trunc	111.114247918259	23.7815396489336	74.5488029887896	2000.00000000022	98.8639069335525	7.90814898998034	23.6247640596781	12.4096357504015	4.81546403488039	4.54370879198155	5.04940766782469	5.88902926151394	1.86722710324476	6.88167397598932
rep5trunc	139.015598153486	35.4033875836791	112.199224963274	2000.00000000022	72.1720394342037	8.30388980338549	17.2076714345712	12.8755965936296	5.38203282906144	5.47757842724647	3.78765100385737	5.69486559693465	1.7248859776508	7.69331880746367
