cp12.kappa	cp3.kappa	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	cp12.mu	cp3.mu	clock.rate	constant.popSize	rootHeight	treeLength
coda_point_long	1.00377011141088	1.00164190044936	1.00126703144764	1.00041531493836	1.00167156195241	1.0018269370994	1.00190360262903	1.00027636386305	1.00090955653512	1.00199642672391	1.00203183828169	1.00203123446494	1.05895330520128	1.05957048831295	1.00359927878219	1.07633513925759
coda_upper_long	1.01050342984457	1.00459892290636	1.00356631151004	1.00123597351633	1.00470273964687	1.00517639807245	1.00536266623159	1.00083124353598	1.00259067043323	1.00561870219278	1.00567468595379	1.00567322023495	1.15215931347982	1.15393882936984	1.00983377979459	1.19405982984565
coda_point_short	1.00556009789251	1.0101103490752	1.00028873114958	1.00259860857222	1.00132314591424	1.00099903924503	1.00461269566342	1.00040330744632	1.00085058721544	1.00374254420711	1.00447264527854	1.00447508625394	1.22789536020514	1.23317111223506	1.01206644047841	1.29998125692961
coda_upper_short	1.01509822490912	1.02752291291379	1.0009052332877	1.00733485932875	1.00392954870702	1.00310889763347	1.01303893385313	1.00134169945362	1.00272016229447	1.0106247111398	1.01274460347723	1.01275138634707	1.52839201808532	1.54080197186816	1.03325820677458	1.6788152496033
coda_point_trunc	1.00327156734411	1.00639551179642	1.00098162827408	1.00146912490909	1.00197727530453	1.00215494961958	1.00357257632647	1.00072238358546	1.00291128573619	1.00313910644622	1.00270739798642	1.00270847691063	1.16713880887865	1.17275761401205	1.00876922032837	1.22113959091131
coda_upper_trunc	1.00706244986437	1.01359221458415	1.00229797646066	1.00332000992423	1.00441499395846	1.00480277949596	1.00776976903034	1.00173741781618	1.00637476150389	1.00683067103008	1.00592714983911	1.00592955652639	1.32333705073388	1.33395704805136	1.01862545884576	1.42086025798557
rstan_long	1.00308802210007	1.0018312235533	1.00117723452732	1.00025836814815	1.00121696925685	1.0016348041951	1.00163697483998	1.0003262750246	1.00152918331631	1.00206320480914	1.00172449069925	1.00172429035175	1.05430155785861	1.05806024203465	1.0031159236711	1.07329287137419
rstan_short	1.00348473727864	1.00687278515953	1.00067962623418	1.00188088423069	1.00183135729403	1.0019614585727	1.00355921640375	1.00008870112012	1.00101802285517	1.00329473650487	1.00347369581449	1.00347353480697	1.15355253534737	1.15896624834472	1.00918749706074	1.20041836521353
rstan_trunc	1.00275780187854	1.00591995472539	1.00218497925909	1.00151908672125	1.0022406829431	1.00265985698174	1.00338978955814	1.00053327106522	1.00391200484909	1.00302508440857	1.00323789045538	1.00323776313027	1.15324905036001	1.16046292518097	1.00848786770968	1.20355459799723
