state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
12000000	9.771	13.093	13.753	9.696	0.1548	6.4887E-2	0.6961	0.3841	0.5309	0.4853	1.4536	1.5733	0.3015	0.2356	0.2864	0.1765	0.3189	0.2302	0.1761	0.2748	0.2825	0.2152	0.1976	0.3047	0.3532	0.1881	0.1676	0.2911	1.2567E-3	9.878E-4	1.196E-3	0.7880	1.8565E-2	2.565	1.952	127.317
13000000	10.398	11.084	14.076	8.961	0.1063	0.1009	0.5311	0.3852	0.5508	0.5261	1.4194	1.5448	0.3074	0.2247	0.2706	0.1973	0.3114	0.2355	0.1739	0.2792	0.3041	0.2071	0.1969	0.2919	0.3539	0.1977	0.1583	0.2901	1.2694E-3	7.755E-4	1.225E-3	0.6096	4.2552E-3	2.810	1.903	127.729
14000000	8.275	14.927	12.337	8.507	0.3107	2.1646E-2	0.5241	0.2984	0.5215	0.5123	1.3307	1.6871	0.3132	0.2201	0.2777	0.1890	0.3207	0.2254	0.1782	0.2757	0.2893	0.2147	0.1895	0.3065	0.3462	0.1938	0.1667	0.2933	1.2174E-3	7.5683E-4	1.205E-3	0.6400	1.0715E-2	3.038	1.884	128.575
15000000	8.934	11.368	13.509	7.417	1.7748E-2	4.6089E-2	0.5520	0.4092	0.5160	0.4870	1.4739	1.5657	0.3049	0.2249	0.2758	0.1943	0.3178	0.2361	0.1675	0.2786	0.2832	0.2199	0.1967	0.3002	0.3411	0.1956	0.1673	0.2959	1.1837E-3	8.0009E-4	1.1359E-3	0.6610	-1.1683E-2	1.783	2.011	130.012
16000000	8.376	9.824	14.657	7.672	0.2342	8.2716E-2	0.5226	0.3364	0.5219	0.5101	1.4284	1.5835	0.3070	0.2235	0.2817	0.1878	0.3199	0.2468	0.1763	0.2570	0.3008	0.2027	0.1975	0.2991	0.3462	0.1999	0.1627	0.2913	1.2068E-3	8.3066E-4	1.1603E-3	0.6834	1.7728E-2	1.695	2.015	127.993
17000000	8.518	13.171	11.727	8.500	0.1647	8.749E-2	0.5923	0.3966	0.5222	0.4274	1.4253	1.6759	0.3000	0.2158	0.2956	0.1886	0.3114	0.2399	0.1705	0.2783	0.2901	0.2061	0.1985	0.3053	0.3472	0.1852	0.1692	0.2984	1.1434E-3	7.5635E-4	1.1328E-3	0.6720	1.4077E-3	1.749	2.056	132.174
18000000	8.554	13.610	13.817	9.515	0.1697	1.6082E-2	0.6236	0.3529	0.5364	0.4605	1.4148	1.6362	0.3008	0.2286	0.2826	0.1880	0.3120	0.2386	0.1782	0.2712	0.2877	0.2173	0.1960	0.2990	0.3459	0.1989	0.1593	0.2960	1.3112E-3	9.1794E-4	1.2282E-3	0.7070	-8.535E-3	1.526	1.934	127.495
19000000	8.099	13.317	12.473	9.103	0.2078	6.7018E-3	0.4471	0.3646	0.5430	0.4877	1.4004	1.6151	0.2986	0.2277	0.2833	0.1904	0.3217	0.2344	0.1681	0.2758	0.2908	0.2131	0.1938	0.3024	0.3527	0.1858	0.1659	0.2956	1.2246E-3	8.9265E-4	1.1526E-3	0.7429	-5.7834E-3	2.150	2.006	130.552
20000000	8.106	11.514	11.280	9.111	0.2336	7.7883E-2	0.8063	0.3838	0.5377	0.5371	1.4198	1.5465	0.2997	0.2205	0.2753	0.2045	0.3226	0.2275	0.1626	0.2873	0.2890	0.2124	0.1968	0.3017	0.3521	0.1837	0.1614	0.3028	1.2423E-3	8.3688E-4	1.1681E-3	0.6895	-5.7687E-3	1.948	2.007	129.696
21000000	8.059	11.726	14.018	8.944	0.2364	5.4968E-2	0.6612	0.3344	0.4857	0.5516	1.4627	1.5407	0.3111	0.2243	0.2737	0.1909	0.3240	0.2311	0.1677	0.2772	0.2927	0.2110	0.2008	0.2955	0.3516	0.1920	0.1484	0.3081	1.2777E-3	9.707E-4	1.226E-3	0.7389	-9.4882E-3	0.895	1.894	128.132
22000000	9.697	12.016	15.266	9.834	0.2721	9.7388E-2	0.7876	0.3368	0.4759	0.4826	1.4689	1.6192	0.3141	0.2232	0.2781	0.1847	0.3164	0.2356	0.1647	0.2834	0.2878	0.2199	0.1919	0.3005	0.3490	0.1955	0.1572	0.2984	1.2855E-3	1.0211E-3	1.202E-3	0.7833	-1.7123E-2	5.254	1.969	127.724
23000000	10.687	14.568	12.884	7.841	0.1854	6.1359E-2	0.5003	0.3557	0.5381	0.5382	1.4513	1.5109	0.2982	0.2269	0.2942	0.1807	0.3303	0.2352	0.1655	0.2690	0.2913	0.2136	0.1912	0.3038	0.3448	0.1879	0.1655	0.3018	1.294E-3	8.3915E-4	1.2253E-3	0.6607	-3.603E-3	5.120	2.031	127.617
24000000	8.906	9.915	13.718	9.684	0.2110	4.1584E-2	0.5494	0.3592	0.5038	0.4781	1.4741	1.5882	0.2950	0.2243	0.2842	0.1964	0.3146	0.2382	0.1744	0.2728	0.2839	0.2163	0.2010	0.2987	0.3467	0.1844	0.1642	0.3047	1.2899E-3	9.3013E-4	1.1574E-3	0.7299	2.0466E-2	1.510	2.029	129.041
25000000	8.770	11.523	11.953	8.715	0.2625	6.8671E-3	0.6917	0.4291	0.5427	0.5657	1.3585	1.5764	0.2967	0.2276	0.2794	0.1963	0.3190	0.2383	0.1716	0.2711	0.2920	0.2104	0.1912	0.3064	0.3343	0.1998	0.1632	0.3027	1.2945E-3	8.6587E-4	1.2374E-3	0.6429	1.7027E-2	1.213	2.007	127.428
26000000	6.409	13.100	14.877	9.098	0.2080	8.1633E-2	0.6274	0.4467	0.4948	0.5130	1.4241	1.6144	0.3138	0.2172	0.2747	0.1942	0.3128	0.2534	0.1607	0.2731	0.2856	0.2097	0.2009	0.3038	0.3447	0.1948	0.1604	0.3001	1.2552E-3	9.1487E-4	1.1783E-3	0.7102	-1.9548E-3	3.005	2.007	128.865
27000000	8.788	12.624	14.082	7.467	0.1968	4.0758E-2	0.7601	0.3803	0.5309	0.4902	1.4794	1.5402	0.3016	0.2278	0.2703	0.2002	0.3098	0.2394	0.1745	0.2762	0.2847	0.2215	0.2022	0.2916	0.3393	0.1947	0.1630	0.3030	1.2613E-3	9.0111E-4	1.1839E-3	0.7146	4.3775E-3	1.515	1.867	128.280
28000000	7.215	12.384	15.851	8.388	0.1155	1.4683E-2	0.4993	0.3964	0.5298	0.5276	1.4198	1.5653	0.3006	0.2241	0.2826	0.1927	0.3170	0.2261	0.1737	0.2832	0.2801	0.2190	0.2003	0.3006	0.3462	0.1918	0.1726	0.2894	1.2306E-3	8.487E-4	1.234E-3	0.7328	1.2213E-2	1.094	1.887	127.608
29000000	7.228	10.683	12.437	8.192	0.2248	4.5852E-3	0.7114	0.3568	0.5377	0.4709	1.3975	1.6422	0.3195	0.2143	0.2694	0.1967	0.3096	0.2424	0.1664	0.2817	0.2880	0.2178	0.1951	0.2991	0.3371	0.1987	0.1625	0.3018	1.2585E-3	9.2402E-4	1.206E-3	0.7391	-8.058E-3	2.272	1.864	127.853
30000000	9.447	11.864	12.626	8.714	0.2206	0.1029	0.6528	0.3316	0.4877	0.5167	1.3973	1.6469	0.3060	0.2135	0.2873	0.1931	0.3082	0.2445	0.1653	0.2821	0.2834	0.2108	0.1981	0.3077	0.3455	0.1891	0.1687	0.2966	1.2176E-3	9.3272E-4	1.1782E-3	0.7478	1.0377E-2	5.021	1.914	128.684
31000000	9.088	11.476	11.098	8.427	0.2416	5.4208E-3	0.5206	0.3823	0.5082	0.4713	1.4811	1.5833	0.2970	0.2355	0.2772	0.1903	0.3066	0.2470	0.1693	0.2771	0.2950	0.2100	0.1931	0.3019	0.3512	0.1908	0.1579	0.3001	1.3172E-3	8.8589E-4	1.2281E-3	0.6754	2.0044E-2	2.634	1.982	126.845
32000000	9.926	13.145	11.576	8.666	0.1124	6.5602E-2	0.6708	0.4367	0.5097	0.4774	1.3688	1.6966	0.3041	0.2324	0.2665	0.1969	0.3041	0.2332	0.1759	0.2868	0.2938	0.2128	0.1948	0.2985	0.3518	0.1924	0.1666	0.2893	1.1643E-3	9.4183E-4	1.1041E-3	0.8212	-2.4701E-2	3.285	1.928	131.861
33000000	10.210	15.843	13.058	8.313	0.1099	9.1665E-3	0.5830	0.3278	0.5112	0.4796	1.4574	1.5968	0.3040	0.2268	0.2751	0.1941	0.3033	0.2457	0.1705	0.2805	0.2852	0.2096	0.1932	0.3119	0.3571	0.1861	0.1597	0.2971	1.2899E-3	1.0479E-3	1.201E-3	0.8362	2.6714E-2	2.314	2.022	129.392
34000000	6.684	11.635	13.615	8.409	2.1744E-2	2.1648E-2	0.6816	0.4296	0.5535	0.5725	1.3343	1.5836	0.3080	0.2244	0.2708	0.1968	0.3220	0.2400	0.1648	0.2732	0.2872	0.2139	0.1961	0.3028	0.3432	0.1942	0.1677	0.2949	1.2473E-3	9.1817E-4	1.1962E-3	0.7326	-1.6906E-2	3.372	1.928	128.875
35000000	10.656	13.919	14.488	8.502	0.4919	4.071E-2	0.7254	0.3564	0.5347	0.5035	1.3653	1.6450	0.3068	0.2288	0.2654	0.1991	0.3133	0.2371	0.1738	0.2759	0.2807	0.2217	0.1911	0.3065	0.3523	0.1890	0.1598	0.2989	1.2096E-3	8.9769E-4	1.1486E-3	0.7702	1.3138E-2	1.734	1.901	130.088
36000000	7.973	13.328	10.903	8.496	0.2817	2.4889E-2	0.6388	0.3962	0.5148	0.5095	1.5103	1.5032	0.2891	0.2324	0.2867	0.1917	0.3218	0.2403	0.1709	0.2670	0.2839	0.2200	0.1904	0.3057	0.3372	0.1904	0.1681	0.3043	1.2763E-3	8.9002E-4	1.2001E-3	0.6911	-1.1023E-2	3.127	1.880	127.105
37000000	10.250	13.821	11.757	8.020	0.2066	1.5746E-2	0.7090	0.3233	0.4939	0.5070	1.3905	1.6582	0.2856	0.2446	0.2783	0.1914	0.3107	0.2424	0.1746	0.2724	0.2949	0.2218	0.1984	0.2849	0.3453	0.1899	0.1670	0.2977	1.2466E-3	9.7107E-4	1.1977E-3	0.7472	2.2515E-2	2.433	2.112	131.390
38000000	7.183	10.943	15.250	8.472	0.2382	1.3149E-2	0.6943	0.3106	0.4844	0.5331	1.4828	1.5403	0.2971	0.2304	0.2743	0.1982	0.3169	0.2432	0.1659	0.2741	0.2941	0.2203	0.1961	0.2895	0.3370	0.2077	0.1642	0.2911	1.2976E-3	9.8271E-4	1.2088E-3	0.7624	-8.9362E-3	1.675	1.965	127.563
39000000	10.776	14.040	12.618	9.154	2.8081E-2	6.0251E-2	0.7638	0.4392	0.4646	0.5423	1.4640	1.5720	0.3096	0.2199	0.2726	0.1979	0.3215	0.2374	0.1603	0.2808	0.2893	0.2062	0.2003	0.3042	0.3437	0.2042	0.1611	0.2909	1.2178E-3	9.5242E-4	1.1408E-3	0.7626	2.8443E-2	1.082	1.873	134.776
40000000	8.784	12.580	11.379	9.431	0.2447	2.4401E-2	0.4532	0.4031	0.5389	0.5499	1.4245	1.5262	0.3010	0.2305	0.2748	0.1938	0.3114	0.2371	0.1693	0.2822	0.2928	0.2159	0.2004	0.2910	0.3437	0.1968	0.1602	0.2993	1.2325E-3	8.5696E-4	1.1604E-3	0.6830	1.0262E-2	1.657	1.927	130.713
41000000	7.481	9.267	12.903	7.338	0.3170	7.1692E-2	0.6612	0.3572	0.5146	0.5084	1.3464	1.6819	0.2987	0.2286	0.2785	0.1942	0.3122	0.2383	0.1720	0.2776	0.2897	0.2112	0.1907	0.3084	0.3518	0.1878	0.1604	0.3000	1.2943E-3	9.3244E-4	1.2314E-3	0.7259	-4.173E-2	1.613	1.969	127.536
42000000	7.419	10.834	12.546	8.070	0.2348	1.6088E-2	0.8167	0.4145	0.5174	0.5570	1.4168	1.5501	0.3074	0.2167	0.2801	0.1958	0.3191	0.2517	0.1667	0.2624	0.2999	0.2100	0.1857	0.3044	0.3476	0.1897	0.1619	0.3007	1.2745E-3	9.6982E-4	1.1999E-3	0.7351	-3.05E-3	1.412	1.867	127.451
43000000	6.939	10.868	16.541	7.986	0.1818	8.3614E-2	0.4497	0.2966	0.4848	0.4903	1.4578	1.6132	0.3059	0.2403	0.2710	0.1828	0.3259	0.2323	0.1678	0.2740	0.3005	0.2166	0.1878	0.2950	0.3520	0.1958	0.1628	0.2893	1.2886E-3	7.9205E-4	1.2089E-3	0.6218	-6.8196E-3	2.777	1.944	125.899
44000000	7.984	11.809	12.671	8.428	0.1334	8.6902E-2	0.6866	0.2853	0.5830	0.5370	1.4010	1.5179	0.3144	0.2077	0.2844	0.1935	0.3157	0.2424	0.1761	0.2658	0.2973	0.2158	0.1902	0.2967	0.3532	0.1845	0.1678	0.2945	1.2777E-3	1.0622E-3	1.171E-3	0.8452	2.9906E-2	5.349	2.036	127.857
45000000	11.409	11.614	11.712	10.057	0.3045	1.513E-2	0.6268	0.2984	0.5095	0.4866	1.5135	1.5302	0.2941	0.2361	0.2729	0.1969	0.3157	0.2385	0.1785	0.2673	0.2859	0.2160	0.1907	0.3074	0.3503	0.1792	0.1579	0.3126	1.2712E-3	9.8762E-4	1.2098E-3	0.7859	2.3936E-2	2.177	1.906	126.607
46000000	8.118	9.536	13.403	7.731	0.2205	3.8149E-3	0.5198	0.3421	0.5612	0.4779	1.3758	1.6328	0.3049	0.2264	0.2767	0.1920	0.3215	0.2449	0.1707	0.2628	0.2946	0.2218	0.1862	0.2973	0.3399	0.1928	0.1674	0.2999	1.3217E-3	1.0631E-3	1.177E-3	0.8032	-4.6553E-3	3.017	2.024	130.884
47000000	8.631	11.561	12.257	7.940	0.2201	0.1183	0.6369	0.3612	0.5315	0.5460	1.3999	1.5651	0.3003	0.2269	0.2829	0.1899	0.3131	0.2342	0.1762	0.2765	0.2881	0.2201	0.1906	0.3011	0.3412	0.1975	0.1657	0.2956	1.2676E-3	1.0294E-3	1.1872E-3	0.7831	2.4771E-2	2.106	1.956	125.691
48000000	8.490	16.402	15.104	8.757	0.1456	6.3059E-2	0.7065	0.4046	0.5516	0.4924	1.3846	1.6179	0.2993	0.2278	0.2785	0.1944	0.3021	0.2349	0.1719	0.2911	0.2997	0.2010	0.1956	0.3037	0.3452	0.1984	0.1571	0.2994	1.1835E-3	8.6124E-4	1.1598E-3	0.7362	-2.4717E-2	2.379	2.009	127.132
49000000	8.190	13.371	12.572	8.430	0.1999	4.0692E-2	0.7195	0.3573	0.4534	0.5484	1.4266	1.6182	0.3077	0.2337	0.2703	0.1882	0.3218	0.2250	0.1767	0.2765	0.2883	0.2094	0.1945	0.3078	0.3416	0.1880	0.1702	0.3002	1.2994E-3	8.6641E-4	1.2589E-3	0.6826	2.5362E-2	4.061	1.934	125.038
50000000	8.688	11.237	13.993	7.319	0.1806	0.1039	0.5466	0.2737	0.5881	0.4888	1.3864	1.5804	0.2940	0.2310	0.2801	0.1949	0.3215	0.2368	0.1764	0.2653	0.3023	0.2152	0.1844	0.2981	0.3481	0.1971	0.1630	0.2918	1.2471E-3	8.7854E-4	1.1922E-3	0.6933	1.4226E-2	1.537	2.001	131.500
51000000	8.159	14.977	15.441	9.294	0.2075	5.5692E-2	0.7546	0.4285	0.4905	0.5161	1.4268	1.6126	0.2939	0.2361	0.2813	0.1887	0.3128	0.2464	0.1731	0.2677	0.3032	0.2025	0.1879	0.3064	0.3566	0.1962	0.1642	0.2830	1.2827E-3	1.021E-3	1.2081E-3	0.7987	1.3332E-2	2.650	2.002	128.359
52000000	8.638	13.698	14.464	9.031	0.1773	1.8554E-2	0.7118	0.3026	0.4761	0.4990	1.4046	1.6708	0.3063	0.2257	0.2796	0.1884	0.3180	0.2343	0.1711	0.2765	0.2803	0.2323	0.1964	0.2909	0.3470	0.1959	0.1630	0.2942	1.2635E-3	8.9161E-4	1.1893E-3	0.7220	1.231E-2	1.800	2.002	129.138
53000000	9.132	13.636	12.803	8.404	0.3228	3.1001E-2	0.5358	0.3971	0.5580	0.5195	1.3232	1.6480	0.3074	0.2262	0.2726	0.1938	0.3256	0.2296	0.1682	0.2765	0.3009	0.2154	0.1945	0.2891	0.3518	0.1954	0.1557	0.2971	1.2715E-3	1.0182E-3	1.1704E-3	0.8311	7.8953E-3	3.399	1.921	127.239
54000000	10.142	13.174	14.294	7.796	0.2401	4.5924E-2	0.6657	0.3970	0.5281	0.5160	1.3981	1.6031	0.3070	0.2272	0.2710	0.1948	0.3086	0.2339	0.1709	0.2867	0.2910	0.2193	0.1871	0.3027	0.3371	0.1885	0.1702	0.3041	1.1649E-3	9.2206E-4	1.1433E-3	0.7961	-2.5246E-4	1.069	1.894	130.164
55000000	9.041	9.383	14.581	8.564	0.1174	2.7829E-2	0.4631	0.3649	0.4799	0.5271	1.4596	1.5767	0.2982	0.2322	0.2828	0.1868	0.3124	0.2435	0.1730	0.2711	0.3043	0.2129	0.1871	0.2957	0.3378	0.1994	0.1681	0.2946	1.2469E-3	1.0231E-3	1.1441E-3	0.8328	6.2358E-3	2.292	1.972	131.550
56000000	9.454	11.096	14.700	9.764	0.2240	6.492E-2	0.4988	0.3315	0.4874	0.4780	1.4191	1.6655	0.2957	0.2269	0.2835	0.1939	0.3137	0.2524	0.1621	0.2718	0.2927	0.2107	0.1965	0.3002	0.3432	0.1961	0.1654	0.2953	1.3075E-3	9.3693E-4	1.2411E-3	0.7282	-2.962E-3	5.199	1.965	129.614
57000000	8.027	14.434	12.637	10.196	0.1364	1.9622E-2	0.5560	0.2804	0.5039	0.5398	1.4433	1.5548	0.3082	0.2326	0.2698	0.1894	0.3232	0.2334	0.1727	0.2707	0.2881	0.2122	0.1984	0.3013	0.3515	0.1931	0.1559	0.2995	1.2899E-3	8.2969E-4	1.243E-3	0.6485	1.5924E-2	1.905	1.939	128.746
58000000	9.463	11.055	15.746	8.066	0.2773	9.4161E-2	0.5438	0.3660	0.5238	0.5268	1.3426	1.6561	0.3175	0.2334	0.2662	0.1828	0.3135	0.2399	0.1654	0.2812	0.2929	0.2229	0.1815	0.3027	0.3395	0.2028	0.1602	0.2975	1.2146E-3	9.2183E-4	1.161E-3	0.7572	1.6265E-2	2.535	1.886	129.412
59000000	9.233	12.634	14.964	9.286	0.2961	8.1895E-2	0.6968	0.2970	0.5585	0.5239	1.3907	1.5697	0.3124	0.2185	0.2849	0.1842	0.3131	0.2403	0.1756	0.2709	0.2923	0.2226	0.1876	0.2974	0.3417	0.1957	0.1708	0.2918	1.2763E-3	8.4698E-4	1.2009E-3	0.6519	1.8804E-3	1.934	1.922	129.708
60000000	8.014	12.743	13.187	8.277	0.2409	5.5407E-2	0.6658	0.4426	0.5729	0.5113	1.3913	1.5671	0.3032	0.2255	0.2761	0.1952	0.3193	0.2315	0.1659	0.2833	0.2896	0.2133	0.1896	0.3075	0.3537	0.1863	0.1663	0.2937	1.2907E-3	1.0385E-3	1.2174E-3	0.8015	2.2995E-2	1.852	1.883	125.898
61000000	10.547	13.505	13.583	7.539	0.1958	8.2854E-2	0.7752	0.4265	0.5315	0.4690	1.4448	1.5999	0.2985	0.2329	0.2709	0.1977	0.3172	0.2419	0.1716	0.2693	0.2762	0.2239	0.1979	0.3020	0.3461	0.1998	0.1543	0.2998	1.2963E-3	9.8393E-4	1.2412E-3	0.7841	-2.3534E-2	1.389	1.897	129.526
62000000	7.913	19.552	13.832	7.710	0.3162	7.2653E-2	0.6024	0.3664	0.4780	0.5746	1.4015	1.5904	0.3064	0.2306	0.2666	0.1964	0.3137	0.2441	0.1653	0.2768	0.2840	0.2220	0.1916	0.3024	0.3510	0.1970	0.1624	0.2897	1.2616E-3	8.6333E-4	1.2073E-3	0.7040	-1.189E-2	3.754	1.999	129.149
63000000	7.545	10.381	11.508	8.648	0.1949	6.5372E-2	0.7957	0.3134	0.5811	0.4735	1.4170	1.5714	0.2996	0.2195	0.2827	0.1981	0.3176	0.2323	0.1757	0.2743	0.2938	0.2160	0.1954	0.2948	0.3440	0.1968	0.1617	0.2976	1.2142E-3	9.1843E-4	1.1583E-3	0.7565	1.8234E-2	3.153	2.004	131.281
64000000	7.247	12.190	12.781	8.615	0.1088	8.9731E-3	0.5809	0.3347	0.5190	0.5363	1.3683	1.6233	0.3068	0.2311	0.2791	0.1829	0.3154	0.2415	0.1664	0.2768	0.2817	0.2170	0.1991	0.3021	0.3421	0.1992	0.1551	0.3036	1.2068E-3	8.753E-4	1.1305E-3	0.7426	-3.0272E-2	1.142	1.990	128.487
65000000	8.927	12.546	11.581	8.912	0.1897	9.138E-2	0.4863	0.3672	0.4840	0.4573	1.4372	1.6721	0.2995	0.2253	0.2709	0.2043	0.3227	0.2475	0.1576	0.2721	0.2859	0.2165	0.2074	0.2903	0.3672	0.1913	0.1601	0.2814	1.1597E-3	8.8345E-4	1.1334E-3	0.7648	-6.6043E-3	1.719	1.854	131.016
66000000	9.209	12.159	12.521	8.548	4.5588E-3	2.5779E-2	0.8629	0.3947	0.5528	0.5427	1.3589	1.5900	0.3003	0.2242	0.2794	0.1961	0.3114	0.2405	0.1698	0.2783	0.2929	0.2065	0.1986	0.3020	0.3382	0.2002	0.1623	0.2993	1.3336E-3	1.0369E-3	1.2176E-3	0.7872	1.6206E-2	2.377	1.977	129.375
67000000	7.772	14.965	12.809	8.702	0.1434	1.0139E-2	0.6127	0.3924	0.5389	0.5082	1.4485	1.5454	0.3068	0.2243	0.2767	0.1922	0.3234	0.2342	0.1727	0.2697	0.2853	0.2106	0.2010	0.3031	0.3444	0.1886	0.1713	0.2957	1.2841E-3	9.4165E-4	1.1863E-3	0.7248	2.4728E-2	3.414	1.965	129.810
68000000	8.924	11.343	12.455	9.111	0.2074	9.9641E-2	0.5073	0.3708	0.5145	0.5073	1.4423	1.5795	0.3003	0.2232	0.2800	0.1965	0.3201	0.2370	0.1692	0.2737	0.3113	0.2107	0.1878	0.2902	0.3474	0.1911	0.1645	0.2970	1.184E-3	7.8513E-4	1.148E-3	0.6700	1.6702E-2	1.825	1.952	134.396
69000000	9.610	15.040	12.831	9.622	0.2055	4.3083E-2	0.5560	0.4252	0.5370	0.5172	1.3966	1.5939	0.3009	0.2198	0.2862	0.1931	0.3270	0.2351	0.1758	0.2621	0.2917	0.2138	0.2002	0.2943	0.3428	0.1966	0.1612	0.2994	1.3318E-3	1.0358E-3	1.2233E-3	0.7275	6.0273E-3	2.981	2.075	126.609
