state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
70000000	9.823	12.240	12.281	7.863	5.1218E-2	7.212E-2	0.6691	0.3437	0.4920	0.5169	1.4438	1.5918	0.3029	0.2212	0.2776	0.1983	0.3217	0.2316	0.1689	0.2778	0.2976	0.2098	0.1928	0.2998	0.3437	0.1904	0.1706	0.2953	1.2433E-3	9.2548E-4	1.163E-3	0.7492	3.3469E-2	3.604	2.024	133.180
71000000	9.270	12.399	11.318	8.369	0.2174	5.7537E-2	0.5565	0.3237	0.5247	0.4855	1.4700	1.5620	0.3111	0.2247	0.2812	0.1831	0.3101	0.2416	0.1702	0.2781	0.2922	0.2080	0.1976	0.3022	0.3427	0.1948	0.1615	0.3010	1.2455E-3	8.0626E-4	1.1819E-3	0.6193	9.7469E-3	2.685	1.967	129.757
72000000	9.462	14.753	15.835	9.973	0.2180	3.2672E-2	0.7512	0.3578	0.5455	0.4751	1.4348	1.5889	0.3097	0.2344	0.2718	0.1841	0.3121	0.2408	0.1660	0.2811	0.2846	0.2160	0.1962	0.3033	0.3477	0.1880	0.1585	0.3058	1.2153E-3	7.9091E-4	1.1911E-3	0.6649	2.8556E-2	4.167	1.944	130.624
73000000	8.547	12.785	12.290	7.624	0.1642	5.3132E-2	0.7852	0.3825	0.5542	0.5018	1.4179	1.5689	0.3002	0.2319	0.2743	0.1935	0.3124	0.2377	0.1738	0.2761	0.2907	0.2080	0.2054	0.2960	0.3544	0.1940	0.1643	0.2873	1.1919E-3	8.1629E-4	1.1333E-3	0.6916	3.6699E-2	2.908	2.018	129.703
74000000	9.643	10.948	13.138	8.748	0.2793	3.872E-2	0.6662	0.4035	0.5327	0.4736	1.4908	1.5437	0.3042	0.2329	0.2759	0.1870	0.3238	0.2277	0.1788	0.2697	0.2927	0.2151	0.1980	0.2942	0.3317	0.1944	0.1610	0.3128	1.2767E-3	1.0559E-3	1.173E-3	0.8312	-1.4304E-2	2.081	1.919	130.286
75000000	7.974	14.739	14.548	8.830	0.2524	7.5005E-2	0.5666	0.3704	0.5559	0.4974	1.3979	1.5935	0.2948	0.2338	0.2825	0.1889	0.3128	0.2440	0.1654	0.2778	0.2986	0.2045	0.2003	0.2967	0.3432	0.1934	0.1606	0.3028	1.3028E-3	1.0507E-3	1.214E-3	0.8095	2.0472E-2	2.559	2.098	126.511
76000000	6.988	11.133	14.120	8.794	0.1559	2.8164E-2	0.6774	0.3950	0.5464	0.5423	1.4524	1.4963	0.3039	0.2248	0.2751	0.1961	0.3252	0.2371	0.1729	0.2648	0.2897	0.2145	0.1918	0.3041	0.3497	0.2061	0.1604	0.2838	1.2783E-3	9.7846E-4	1.1842E-3	0.7745	2.1759E-2	4.308	1.922	131.743
77000000	9.600	16.626	16.052	8.601	0.2345	4.5078E-2	0.6016	0.3574	0.4893	0.5387	1.4061	1.6120	0.2972	0.2253	0.2797	0.1979	0.3197	0.2307	0.1746	0.2750	0.3011	0.2092	0.1858	0.3039	0.3370	0.1994	0.1595	0.3041	1.2558E-3	9.5937E-4	1.1962E-3	0.7628	1.4277E-2	2.772	1.905	128.025
78000000	10.137	9.314	13.960	8.414	0.1870	0.1587	0.4631	0.3350	0.5249	0.4849	1.4130	1.6241	0.3184	0.2197	0.2611	0.2009	0.3060	0.2367	0.1705	0.2868	0.2980	0.2145	0.1909	0.2966	0.3554	0.1872	0.1558	0.3015	1.1576E-3	8.4071E-4	1.1237E-3	0.7364	-2.0533E-2	2.153	1.927	133.170
79000000	10.429	10.329	12.518	8.944	8.685E-2	6.6089E-2	0.4505	0.4156	0.5331	0.5105	1.3769	1.6266	0.3081	0.2161	0.2741	0.2016	0.3025	0.2354	0.1657	0.2965	0.2877	0.2176	0.1936	0.3011	0.3386	0.1944	0.1635	0.3035	1.2004E-3	8.4375E-4	1.1326E-3	0.7222	1.2479E-3	2.128	1.856	132.462
80000000	8.868	9.293	14.113	8.975	0.2414	8.1859E-3	0.5863	0.3941	0.5307	0.5010	1.3566	1.6615	0.3009	0.2162	0.2830	0.1998	0.3155	0.2441	0.1725	0.2679	0.2925	0.2186	0.1962	0.2928	0.3445	0.1958	0.1603	0.2994	1.2241E-3	8.3393E-4	1.1691E-3	0.6789	1.0705E-2	1.953	1.967	132.083
81000000	9.693	13.668	14.065	9.068	0.2996	7.0773E-2	0.4565	0.3096	0.5000	0.5454	1.3719	1.6301	0.3113	0.2209	0.2645	0.2034	0.3199	0.2354	0.1705	0.2742	0.2936	0.2124	0.1931	0.3010	0.3471	0.2020	0.1577	0.2933	1.1882E-3	8.7316E-4	1.1357E-3	0.7265	1.8548E-2	2.368	1.988	135.527
82000000	9.444	13.236	11.853	8.196	0.1255	1.4777E-2	0.5436	0.3476	0.5414	0.4788	1.4245	1.6005	0.3036	0.2290	0.2735	0.1940	0.3211	0.2333	0.1676	0.2780	0.2912	0.2163	0.1904	0.3021	0.3305	0.1924	0.1772	0.2999	1.2823E-3	9.8156E-4	1.1912E-3	0.7528	-4.165E-2	2.722	2.007	131.843
83000000	10.864	12.202	13.600	9.810	0.2244	0.1114	0.7411	0.3223	0.5672	0.5112	1.3682	1.5984	0.3008	0.2279	0.2805	0.1908	0.3147	0.2406	0.1612	0.2835	0.2808	0.2168	0.1944	0.3080	0.3393	0.1854	0.1614	0.3140	1.2388E-3	1.0255E-3	1.1508E-3	0.7513	-3.9661E-3	2.858	2.026	131.671
84000000	10.596	17.633	13.039	8.095	0.2154	1.8221E-2	0.5985	0.4137	0.5525	0.4939	1.3788	1.6216	0.3058	0.2192	0.2875	0.1875	0.3048	0.2425	0.1656	0.2871	0.2934	0.2161	0.1955	0.2951	0.3397	0.1982	0.1705	0.2916	1.3007E-3	9.9065E-4	1.1927E-3	0.7390	4.0836E-2	2.458	1.915	129.702
85000000	9.623	15.129	13.052	8.471	9.7547E-2	1.7942E-2	0.7742	0.3270	0.5314	0.4785	1.4204	1.6160	0.3096	0.2277	0.2626	0.2001	0.3302	0.2382	0.1633	0.2683	0.2849	0.2160	0.1944	0.3047	0.3519	0.1904	0.1546	0.3031	1.3115E-3	1.0907E-3	1.1783E-3	0.8290	-7.2325E-3	2.657	1.919	126.157
86000000	9.231	10.957	16.014	8.784	0.2262	3.9506E-2	0.6542	0.3816	0.5126	0.5090	1.4364	1.5861	0.3095	0.2174	0.2791	0.1940	0.3195	0.2380	0.1688	0.2737	0.2903	0.2002	0.2002	0.3093	0.3360	0.1952	0.1640	0.3049	1.3166E-3	8.9169E-4	1.2367E-3	0.6700	5.1293E-3	2.243	1.932	128.951
87000000	9.915	12.072	15.418	9.355	0.2104	6.0933E-2	0.5681	0.4323	0.5035	0.4996	1.4264	1.6170	0.3138	0.2214	0.2697	0.1951	0.3144	0.2361	0.1780	0.2715	0.2803	0.2164	0.2023	0.3010	0.3397	0.1995	0.1622	0.2986	1.2204E-3	9.0819E-4	1.1615E-3	0.7528	-4.1477E-3	1.751	2.022	129.197
88000000	8.794	13.919	16.356	9.170	0.1868	0.1514	0.7783	0.4439	0.5169	0.4801	1.4703	1.5760	0.3046	0.2326	0.2728	0.1901	0.3238	0.2366	0.1694	0.2702	0.2801	0.2231	0.1929	0.3039	0.3394	0.1983	0.1659	0.2965	1.2501E-3	8.8438E-4	1.1716E-3	0.7293	2.0138E-2	1.485	1.941	131.849
89000000	7.730	13.973	13.873	8.644	0.1973	9.9738E-2	0.5368	0.3534	0.5774	0.4845	1.3321	1.6553	0.3080	0.2302	0.2693	0.1925	0.3288	0.2270	0.1716	0.2726	0.2890	0.2179	0.1988	0.2943	0.3448	0.1888	0.1676	0.2988	1.3359E-3	9.1144E-4	1.2517E-3	0.6717	8.2509E-3	2.227	1.985	127.438
90000000	8.185	17.345	14.301	7.729	0.1102	9.5495E-2	0.5581	0.3977	0.5139	0.5174	1.3781	1.6387	0.3078	0.2208	0.2751	0.1963	0.3060	0.2435	0.1733	0.2771	0.2836	0.2207	0.1984	0.2973	0.3334	0.1954	0.1642	0.3070	1.2854E-3	1.065E-3	1.1881E-3	0.8236	3.0886E-2	1.995	1.970	129.214
91000000	8.927	11.175	13.618	7.901	0.1410	0.1033	0.9726	0.3836	0.5484	0.5382	1.3839	1.5725	0.3020	0.2273	0.2705	0.2002	0.3127	0.2444	0.1751	0.2678	0.2831	0.2191	0.1951	0.3027	0.3437	0.1985	0.1675	0.2903	1.3152E-3	1.0515E-3	1.21E-3	0.8098	1.4339E-2	2.834	1.948	129.819
92000000	9.784	14.303	13.140	8.258	0.2138	6.2104E-2	0.5546	0.3937	0.5851	0.4821	1.3696	1.6090	0.3082	0.2281	0.2790	0.1847	0.3211	0.2323	0.1741	0.2724	0.2963	0.2121	0.1936	0.2980	0.3467	0.1883	0.1628	0.3022	1.2798E-3	1.0226E-3	1.1925E-3	0.7895	-2.3836E-2	1.072	2.016	129.783
93000000	8.807	14.433	11.698	8.603	0.2209	5.5761E-2	0.5997	0.4173	0.5235	0.5262	1.4043	1.5903	0.2926	0.2303	0.2796	0.1975	0.3189	0.2246	0.1780	0.2785	0.2870	0.2161	0.1882	0.3087	0.3446	0.1878	0.1680	0.2996	1.2764E-3	9.3168E-4	1.2082E-3	0.7362	3.9435E-2	2.137	1.990	129.452
94000000	9.647	17.551	12.434	9.384	0.2477	3.5008E-2	0.6267	0.4781	0.5231	0.5343	1.3850	1.6029	0.2978	0.2300	0.2775	0.1947	0.3137	0.2389	0.1688	0.2786	0.2863	0.2165	0.1911	0.3062	0.3393	0.1900	0.1671	0.3036	1.2018E-3	8.1859E-4	1.1583E-3	0.6634	-4.2032E-3	4.750	2.018	132.708
95000000	9.603	13.843	12.348	9.079	0.1638	9.1157E-2	0.7067	0.4543	0.5363	0.5224	1.4744	1.5049	0.2962	0.2387	0.2701	0.1950	0.3065	0.2439	0.1699	0.2797	0.2829	0.2164	0.1944	0.3063	0.3486	0.1908	0.1597	0.3008	1.3192E-3	1.0605E-3	1.1867E-3	0.8268	1.0624E-2	3.032	1.944	126.012
96000000	9.018	12.804	14.294	8.587	4.0917E-2	1.2339E-2	0.4903	0.4277	0.5378	0.5218	1.4546	1.5253	0.3108	0.2323	0.2765	0.1804	0.3272	0.2369	0.1642	0.2717	0.2840	0.2197	0.1957	0.3005	0.3452	0.1952	0.1612	0.2984	1.2306E-3	8.738E-4	1.1661E-3	0.7359	7.439E-4	1.589	1.892	129.382
97000000	8.766	15.669	11.625	9.334	1.954E-2	7.6672E-2	0.5240	0.4147	0.4880	0.4741	1.4805	1.6027	0.2991	0.2218	0.2906	0.1885	0.3351	0.2270	0.1608	0.2771	0.2966	0.2182	0.1937	0.2915	0.3491	0.1938	0.1600	0.2971	1.2629E-3	9.7274E-4	1.1923E-3	0.7683	2.6444E-2	3.937	2.005	127.683
98000000	9.472	9.864	14.360	8.680	0.1313	9.4506E-2	0.9075	0.2721	0.5504	0.5040	1.4217	1.5665	0.2989	0.2270	0.2787	0.1954	0.3224	0.2291	0.1717	0.2768	0.2746	0.2286	0.1953	0.3015	0.3424	0.1902	0.1609	0.3065	1.2561E-3	9.4987E-4	1.1837E-3	0.7639	-8.5849E-4	1.778	1.902	132.357
99000000	10.141	13.839	12.706	8.328	0.1220	6.5338E-2	0.6027	0.4253	0.5778	0.4721	1.3708	1.6264	0.3063	0.2198	0.2817	0.1923	0.3208	0.2225	0.1725	0.2842	0.2860	0.2090	0.1933	0.3118	0.3436	0.1852	0.1624	0.3088	1.1775E-3	7.6915E-4	1.1296E-3	0.6321	-2.6896E-3	2.408	1.972	131.115
100000000	11.132	13.397	13.223	9.445	0.2191	6.559E-2	0.7388	0.3395	0.5076	0.5803	1.3975	1.5565	0.3016	0.2330	0.2821	0.1833	0.3050	0.2428	0.1660	0.2863	0.2828	0.2209	0.2041	0.2922	0.3370	0.1949	0.1661	0.3020	1.2108E-3	7.8478E-4	1.1642E-3	0.6503	-5.2292E-3	5.179	1.888	131.216
101000000	8.041	10.555	13.541	9.467	0.1912	8.1957E-2	0.5898	0.4145	0.5382	0.4556	1.4208	1.6330	0.3058	0.2191	0.2766	0.1985	0.3216	0.2291	0.1744	0.2748	0.2841	0.2202	0.1822	0.3135	0.3515	0.1881	0.1576	0.3028	1.3305E-3	1.0829E-3	1.2329E-3	0.8185	-8.5E-3	2.601	1.950	128.352
102000000	8.605	12.723	13.286	11.109	0.2423	1.6975E-2	0.5993	0.3383	0.5257	0.5264	1.4038	1.5884	0.3074	0.2362	0.2658	0.1906	0.3245	0.2402	0.1669	0.2685	0.2956	0.2149	0.1900	0.2995	0.3284	0.1945	0.1727	0.3045	1.245E-3	8.9266E-4	1.1821E-3	0.6813	-1.0195E-2	3.464	1.899	126.891
103000000	9.524	12.170	13.506	9.117	0.1980	1.9335E-2	0.5650	0.3866	0.5285	0.4948	1.4607	1.5580	0.3000	0.2239	0.2801	0.1960	0.3149	0.2455	0.1666	0.2731	0.3018	0.2148	0.1930	0.2903	0.3600	0.1976	0.1571	0.2853	1.2671E-3	9.424E-4	1.2008E-3	0.7308	-1.6892E-2	1.860	1.949	127.549
104000000	8.369	14.307	14.654	9.303	0.2521	7.6786E-2	0.6063	0.3698	0.5549	0.4943	1.4290	1.5642	0.3069	0.2276	0.2678	0.1977	0.3253	0.2319	0.1777	0.2651	0.2740	0.2177	0.2021	0.3062	0.3489	0.1916	0.1635	0.2960	1.3426E-3	1.0996E-3	1.2202E-3	0.7754	-2.0583E-2	4.985	2.101	127.866
105000000	8.066	13.599	13.102	9.463	0.2723	8.6276E-2	0.6679	0.3764	0.5355	0.5180	1.4429	1.5445	0.3050	0.2244	0.2770	0.1936	0.3141	0.2465	0.1729	0.2665	0.2940	0.2131	0.1940	0.2989	0.3506	0.1929	0.1510	0.3054	1.2252E-3	9.0131E-4	1.1384E-3	0.7078	3.3019E-2	2.379	1.934	130.037
106000000	8.767	11.857	13.835	8.526	0.3265	2.271E-2	0.8043	0.3499	0.4904	0.5549	1.3911	1.6094	0.2913	0.2317	0.2766	0.2004	0.3196	0.2316	0.1689	0.2798	0.2948	0.2069	0.1893	0.3090	0.3411	0.1952	0.1589	0.3047	1.1784E-3	8.3264E-4	1.1285E-3	0.7584	-9.5092E-3	3.035	1.945	134.972
107000000	7.513	11.772	14.926	8.432	0.1340	8.3084E-3	0.8166	0.3841	0.4823	0.5406	1.4127	1.6103	0.3148	0.2206	0.2723	0.1923	0.3174	0.2319	0.1705	0.2802	0.2790	0.2131	0.1957	0.3122	0.3456	0.1974	0.1611	0.2960	1.2355E-3	9.0521E-4	1.1732E-3	0.7698	-1.928E-3	2.669	1.985	130.811
108000000	8.855	11.290	14.210	8.150	0.3187	7.5127E-2	0.5408	0.3332	0.5136	0.4995	1.4472	1.5836	0.3045	0.2211	0.2790	0.1953	0.3062	0.2308	0.1819	0.2811	0.2919	0.2122	0.2000	0.2959	0.3424	0.2161	0.1525	0.2890	1.2165E-3	7.9456E-4	1.1665E-3	0.6596	3.1181E-3	2.250	1.905	131.257
109000000	9.102	9.915	13.048	8.066	0.1590	8.4284E-2	0.4296	0.3006	0.5476	0.5127	1.4159	1.5665	0.3078	0.2307	0.2679	0.1937	0.3108	0.2309	0.1828	0.2755	0.2820	0.2222	0.1961	0.2997	0.3476	0.2013	0.1554	0.2956	1.3113E-3	8.6274E-4	1.2297E-3	0.6780	-9.993E-3	2.368	1.904	127.652
110000000	9.756	11.888	13.567	9.219	0.4008	3.8137E-2	0.6616	0.3348	0.5390	0.4895	1.4436	1.5708	0.3044	0.2197	0.2730	0.2029	0.3165	0.2393	0.1653	0.2789	0.2925	0.2155	0.1912	0.3009	0.3456	0.1927	0.1680	0.2937	1.1625E-3	8.4673E-4	1.129E-3	0.7641	2.2827E-2	2.716	1.910	130.934
111000000	9.051	10.980	12.631	6.901	0.2481	6.1911E-3	0.6847	0.3566	0.5476	0.4954	1.4442	1.5545	0.3132	0.2238	0.2708	0.1922	0.3148	0.2349	0.1808	0.2695	0.2902	0.2157	0.1931	0.3010	0.3450	0.1990	0.1645	0.2915	1.198E-3	9.1008E-4	1.144E-3	0.7578	5.3206E-3	1.465	1.956	133.062
112000000	9.406	13.082	12.412	8.779	0.1147	7.9966E-3	0.5473	0.3466	0.5273	0.5022	1.4119	1.6041	0.2951	0.2300	0.2813	0.1936	0.3146	0.2464	0.1770	0.2620	0.2970	0.2199	0.1896	0.2934	0.3529	0.1915	0.1636	0.2920	1.2612E-3	7.9286E-4	1.2049E-3	0.6362	-5.4998E-3	2.338	1.945	126.174
113000000	8.010	12.433	14.265	8.030	3.0954E-2	6.1836E-2	0.4718	0.3079	0.5460	0.5010	1.3638	1.6371	0.2957	0.2379	0.2769	0.1895	0.3150	0.2303	0.1725	0.2822	0.2861	0.2155	0.2021	0.2963	0.3434	0.1987	0.1558	0.3021	1.2616E-3	9.329E-4	1.2025E-3	0.7314	2.638E-2	3.032	1.959	128.235
114000000	10.487	14.158	16.858	8.022	0.3659	0.1039	0.5979	0.3628	0.5461	0.4790	1.4146	1.6059	0.2979	0.2381	0.2688	0.1952	0.3053	0.2454	0.1648	0.2844	0.2944	0.2125	0.1934	0.2997	0.3569	0.1928	0.1569	0.2933	1.207E-3	8.0666E-4	1.1791E-3	0.6470	-3.9118E-3	2.461	1.965	134.320
115000000	7.369	15.042	11.961	7.899	0.1688	0.1144	0.6288	0.3477	0.5731	0.4975	1.3529	1.6235	0.3052	0.2214	0.2798	0.1937	0.3141	0.2384	0.1701	0.2773	0.2876	0.2183	0.1887	0.3054	0.3426	0.1894	0.1672	0.3008	1.203E-3	7.4377E-4	1.148E-3	0.6171	1.6966E-2	4.639	1.972	131.061
116000000	8.917	9.911	13.659	8.877	0.2911	6.0262E-2	0.7595	0.3752	0.5310	0.5250	1.4043	1.5836	0.2990	0.2260	0.2775	0.1976	0.3221	0.2379	0.1670	0.2729	0.2890	0.2156	0.1976	0.2978	0.3424	0.2022	0.1532	0.3021	1.3199E-3	9.9097E-4	1.2026E-3	0.7339	1.8347E-2	4.313	1.891	127.339
117000000	7.957	14.324	11.925	8.978	0.1390	7.7185E-3	0.5176	0.3815	0.5258	0.5210	1.4102	1.5872	0.3137	0.2301	0.2593	0.1969	0.3109	0.2429	0.1735	0.2727	0.2846	0.2164	0.1936	0.3054	0.3499	0.1916	0.1510	0.3075	1.3306E-3	9.437E-4	1.2621E-3	0.7024	8.1297E-3	2.720	1.927	126.111
118000000	8.612	14.070	14.711	8.354	0.1411	0.1818	0.4676	0.3933	0.5277	0.5035	1.4379	1.5741	0.2944	0.2399	0.2682	0.1976	0.3083	0.2414	0.1672	0.2831	0.2865	0.2182	0.2021	0.2931	0.3491	0.1980	0.1557	0.2972	1.3292E-3	9.0312E-4	1.2369E-3	0.6779	-1.1235E-2	3.056	1.927	128.853
119000000	7.589	17.661	14.539	10.534	0.1880	0.1014	0.6487	0.3280	0.5081	0.4975	1.3986	1.6443	0.2997	0.2439	0.2658	0.1906	0.3152	0.2290	0.1715	0.2843	0.2854	0.2182	0.2003	0.2961	0.3570	0.1899	0.1557	0.2973	1.2906E-3	8.1002E-4	1.2479E-3	0.6586	1.9959E-2	2.776	1.952	127.266
120000000	8.228	10.887	12.502	9.108	0.2050	2.5347E-2	0.5986	0.3432	0.5305	0.4862	1.4645	1.5611	0.3062	0.2188	0.2813	0.1937	0.3237	0.2412	0.1618	0.2733	0.2910	0.2102	0.1919	0.3069	0.3464	0.1900	0.1635	0.3001	1.2011E-3	7.6275E-4	1.1769E-3	0.6288	1.1869E-2	1.938	1.934	131.790
121000000	8.826	11.917	13.561	8.868	0.2688	8.8839E-2	0.3903	0.3800	0.4797	0.4902	1.4131	1.6672	0.3125	0.2231	0.2780	0.1864	0.3188	0.2328	0.1719	0.2765	0.3041	0.2139	0.1878	0.2942	0.3393	0.2033	0.1574	0.2999	1.2205E-3	8.3225E-4	1.171E-3	0.6760	2.614E-2	1.970	2.039	135.253
122000000	10.393	13.246	14.987	8.091	0.1662	0.1133	0.6348	0.3329	0.5568	0.4999	1.3871	1.6016	0.3014	0.2239	0.2817	0.1931	0.3209	0.2382	0.1671	0.2738	0.2892	0.2177	0.2016	0.2916	0.3429	0.2022	0.1631	0.2918	1.2319E-3	8.1186E-4	1.1772E-3	0.6566	-1.5413E-4	3.315	1.971	130.494
123000000	8.337	12.427	13.005	9.232	0.1822	4.089E-2	0.6084	0.3563	0.5848	0.4899	1.3699	1.6006	0.3063	0.2225	0.2843	0.1869	0.3261	0.2240	0.1641	0.2858	0.2814	0.2173	0.1980	0.3033	0.3439	0.1939	0.1634	0.2989	1.2681E-3	8.8211E-4	1.233E-3	0.7233	-4.0439E-3	1.135	1.867	127.636
124000000	9.785	9.951	13.222	8.236	0.1820	4.7624E-2	0.6268	0.3087	0.5460	0.5138	1.4539	1.5258	0.2967	0.2290	0.2859	0.1884	0.3086	0.2427	0.1714	0.2773	0.2855	0.2119	0.1875	0.3151	0.3452	0.1934	0.1526	0.3087	1.2534E-3	8.4791E-4	1.1948E-3	0.6875	1.2197E-2	2.024	1.891	128.568
125000000	10.414	14.912	11.692	9.398	0.1691	6.8392E-3	0.6115	0.3069	0.5675	0.4439	1.4283	1.6059	0.3059	0.2255	0.2731	0.1955	0.3227	0.2326	0.1667	0.2779	0.3017	0.2247	0.1826	0.2909	0.3462	0.1895	0.1659	0.2984	1.2485E-3	9.3118E-4	1.2098E-3	0.7503	8.1422E-3	1.770	1.899	128.643
126000000	12.445	12.522	11.690	9.712	0.1676	0.1431	0.5967	0.4155	0.5462	0.5112	1.3920	1.5953	0.3073	0.2269	0.2682	0.1977	0.3138	0.2376	0.1775	0.2710	0.2910	0.2110	0.1955	0.3025	0.3282	0.2038	0.1680	0.3000	1.2933E-3	8.9373E-4	1.2126E-3	0.6983	-4.2649E-3	1.923	1.914	128.605
127000000	7.779	11.209	13.141	8.557	0.1818	8.9905E-2	0.6115	0.2974	0.5469	0.4881	1.3981	1.6129	0.2981	0.2332	0.2748	0.1940	0.3220	0.2397	0.1558	0.2825	0.2856	0.2142	0.2040	0.2962	0.3434	0.1981	0.1632	0.2952	1.2304E-3	8.8795E-4	1.1717E-3	0.7361	2.7451E-2	2.140	1.998	131.424
128000000	7.832	12.410	14.453	8.968	0.2574	8.0163E-2	0.6317	0.3820	0.5229	0.5821	1.3741	1.5633	0.3084	0.2252	0.2774	0.1891	0.3118	0.2435	0.1756	0.2690	0.2895	0.2149	0.1978	0.2978	0.3470	0.1994	0.1602	0.2934	1.1895E-3	8.0761E-4	1.144E-3	0.6539	-1.0033E-2	1.676	1.938	134.156
129000000	10.946	11.004	11.975	8.931	0.1856	5.454E-2	0.6845	0.3736	0.5448	0.5122	1.4047	1.5821	0.3045	0.2336	0.2755	0.1865	0.3214	0.2311	0.1778	0.2696	0.2951	0.2166	0.1866	0.3016	0.3334	0.2030	0.1604	0.3033	1.281E-3	9.6978E-4	1.1695E-3	0.7591	4.2564E-2	1.814	1.896	129.010
130000000	10.398	12.747	11.762	10.714	0.2455	5.3066E-2	0.6643	0.2852	0.5360	0.4659	1.4497	1.5930	0.2947	0.2372	0.2744	0.1937	0.3270	0.2236	0.1778	0.2715	0.2899	0.2215	0.1920	0.2966	0.3417	0.2005	0.1644	0.2934	1.2441E-3	8.6875E-4	1.1683E-3	0.6902	-4.4446E-3	2.694	1.982	129.351
131000000	8.777	10.807	15.194	9.454	0.2432	5.5179E-2	0.6216	0.3893	0.4932	0.5264	1.4373	1.5872	0.3048	0.2285	0.2697	0.1970	0.3182	0.2358	0.1749	0.2710	0.2956	0.2120	0.1907	0.3018	0.3502	0.1931	0.1534	0.3034	1.2272E-3	8.8204E-4	1.1658E-3	0.7109	-1.4055E-2	4.193	1.960	131.170
132000000	9.488	11.230	14.377	9.894	0.1463	5.3414E-2	0.6149	0.4229	0.5232	0.4690	1.4394	1.6146	0.3121	0.2236	0.2715	0.1927	0.3126	0.2328	0.1716	0.2829	0.2868	0.2211	0.1988	0.2934	0.3503	0.1926	0.1553	0.3018	1.264E-3	9.7394E-4	1.2027E-3	0.7615	1.1518E-2	2.475	1.948	130.397
133000000	9.383	13.449	13.564	8.460	2.2703E-2	0.1166	0.6347	0.3437	0.5384	0.4644	1.4056	1.6397	0.3016	0.2282	0.2769	0.1932	0.3060	0.2455	0.1725	0.2760	0.2909	0.2139	0.1964	0.2987	0.3448	0.1959	0.1661	0.2933	1.2557E-3	9.1876E-4	1.1729E-3	0.7134	-7.092E-3	2.026	1.874	130.495
134000000	8.363	11.297	11.978	9.072	0.1842	4.1655E-2	0.6310	0.3339	0.5347	0.4889	1.4072	1.6156	0.2873	0.2357	0.2838	0.1933	0.3125	0.2438	0.1639	0.2798	0.3013	0.2102	0.1972	0.2912	0.3549	0.1877	0.1636	0.2938	1.2654E-3	7.9456E-4	1.1951E-3	0.6260	2.7501E-2	3.442	1.862	128.559
135000000	7.304	13.196	13.424	8.294	0.1249	2.2763E-2	0.6057	0.4160	0.5619	0.4649	1.3935	1.6268	0.3109	0.2268	0.2713	0.1910	0.3141	0.2287	0.1693	0.2879	0.2965	0.2202	0.1948	0.2885	0.3542	0.1966	0.1565	0.2927	1.3081E-3	9.6091E-4	1.2055E-3	0.7410	-1.9793E-2	3.982	1.910	128.515
136000000	10.648	12.927	14.582	7.908	0.1161	4.5776E-2	0.6629	0.3572	0.5413	0.4885	1.4181	1.5971	0.2995	0.2283	0.2828	0.1894	0.3158	0.2381	0.1717	0.2744	0.2905	0.2069	0.1919	0.3107	0.3367	0.2005	0.1683	0.2945	1.2566E-3	8.8484E-4	1.2224E-3	0.7411	4.233E-2	5.431	2.034	130.131
137000000	7.428	9.617	14.396	9.050	0.2377	5.1889E-2	0.6503	0.3823	0.5390	0.5354	1.3748	1.5957	0.3039	0.2342	0.2696	0.1922	0.3071	0.2362	0.1852	0.2715	0.3012	0.2071	0.1974	0.2944	0.3438	0.1942	0.1627	0.2993	1.1814E-3	8.033E-4	1.1737E-3	0.6749	1.7268E-2	1.795	1.900	130.416
138000000	11.161	11.853	13.996	9.221	0.1387	2.7072E-2	0.8095	0.4205	0.5313	0.4890	1.3649	1.6649	0.3049	0.2306	0.2784	0.1862	0.3176	0.2327	0.1693	0.2804	0.2976	0.2170	0.1960	0.2894	0.3524	0.1967	0.1583	0.2926	1.2101E-3	8.5711E-4	1.1674E-3	0.7067	2.1741E-2	1.324	1.850	129.109
139000000	10.590	12.204	12.954	9.484	0.2047	5.2355E-2	0.5285	0.3451	0.5505	0.5055	1.4455	1.5391	0.2997	0.2291	0.2752	0.1960	0.3234	0.2370	0.1586	0.2811	0.2836	0.2212	0.1930	0.3022	0.3556	0.1820	0.1597	0.3027	1.1915E-3	7.4137E-4	1.1283E-3	0.6091	2.7428E-2	2.642	1.976	132.182
140000000	6.652	15.751	12.373	7.930	0.2033	8.3561E-2	0.5114	0.4007	0.5146	0.5294	1.3952	1.6064	0.2950	0.2389	0.2628	0.2033	0.3109	0.2407	0.1704	0.2780	0.2974	0.2132	0.1956	0.2938	0.3450	0.1911	0.1649	0.2991	1.2021E-3	8.0036E-4	1.1152E-3	0.6512	4.3873E-3	1.151	1.920	133.686
