state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
67000000	8.912	10.526	13.659	8.297	0.1749	2.5898E-2	0.4918	0.3635	0.5460	0.4816	1.4677	1.5458	0.3096	0.2197	0.2816	0.1891	0.3109	0.2408	0.1744	0.2740	0.2859	0.2168	0.1999	0.2974	0.3486	0.1989	0.1563	0.2962	1.3802E-3	1.1525E-3	1.2774E-3	0.8194	-2.8302E-3	1.230	1.927	123.880
68000000	9.940	11.096	13.742	8.520	0.1373	9.7304E-2	0.9607	0.3807	0.5317	0.5051	1.3548	1.6579	0.3011	0.2326	0.2704	0.1959	0.3169	0.2318	0.1770	0.2744	0.2846	0.2136	0.2059	0.2959	0.3436	0.1958	0.1574	0.3031	1.1748E-3	8.3902E-4	1.116E-3	0.7044	3.1107E-2	1.888	2.005	133.391
69000000	11.065	14.490	11.704	7.662	0.1504	4.9916E-2	0.6032	0.4008	0.5331	0.5155	1.3934	1.6035	0.2893	0.2391	0.2766	0.1950	0.3153	0.2386	0.1712	0.2748	0.2939	0.2174	0.1886	0.3001	0.3463	0.1903	0.1649	0.2985	1.2891E-3	8.9041E-4	1.2231E-3	0.6904	-1.4318E-2	3.264	1.886	128.373
70000000	8.813	10.588	17.530	8.429	0.1938	6.0449E-2	0.6766	0.3165	0.5526	0.4806	1.4632	1.5446	0.2977	0.2359	0.2749	0.1916	0.3191	0.2288	0.1721	0.2799	0.3004	0.2072	0.1977	0.2947	0.3489	0.1938	0.1699	0.2873	1.2262E-3	9.1747E-4	1.1598E-3	0.7209	-1.169E-2	1.963	1.968	131.034
71000000	9.477	10.693	12.166	8.852	0.3196	5.5811E-2	0.6048	0.3676	0.5361	0.4984	1.4408	1.5673	0.3114	0.2194	0.2764	0.1928	0.3065	0.2371	0.1740	0.2824	0.2835	0.2242	0.1892	0.3031	0.3437	0.1882	0.1715	0.2965	1.3211E-3	1.0111E-3	1.2451E-3	0.7770	-8.5119E-3	2.287	1.910	126.742
72000000	9.751	20.714	11.584	8.400	0.3471	6.8835E-2	0.8155	0.3700	0.5576	0.4920	1.3599	1.6385	0.3062	0.2161	0.2808	0.1969	0.2986	0.2389	0.1627	0.2998	0.2857	0.2195	0.2016	0.2932	0.3467	0.1963	0.1524	0.3046	1.1956E-3	7.8458E-4	1.1403E-3	0.6598	3.4603E-2	2.744	1.903	133.522
73000000	8.453	10.658	15.448	9.044	0.1827	8.2206E-2	0.7541	0.3281	0.5654	0.5130	1.3864	1.5786	0.3047	0.2279	0.2741	0.1932	0.3360	0.2363	0.1560	0.2716	0.2953	0.2088	0.1973	0.2986	0.3329	0.2024	0.1645	0.3002	1.2378E-3	9.1113E-4	1.1891E-3	0.7322	-3.3701E-2	4.275	1.925	128.030
74000000	8.524	11.491	15.575	8.372	1.6798E-2	2.6274E-2	0.6021	0.4324	0.5538	0.4456	1.5020	1.5392	0.3024	0.2326	0.2804	0.1846	0.3151	0.2369	0.1766	0.2713	0.3012	0.2104	0.1925	0.2959	0.3418	0.1988	0.1557	0.3038	1.2017E-3	9.7779E-4	1.1256E-3	0.7894	2.151E-2	2.290	1.912	133.485
75000000	8.077	11.182	14.840	8.608	0.2533	2.8944E-2	0.7158	0.4250	0.5192	0.4629	1.4819	1.5797	0.3060	0.2284	0.2822	0.1834	0.3210	0.2340	0.1743	0.2707	0.2921	0.2239	0.1933	0.2906	0.3447	0.1959	0.1633	0.2962	1.3278E-3	9.301E-4	1.2369E-3	0.7240	-4.7428E-3	3.119	1.981	126.919
76000000	9.216	13.186	12.917	8.721	0.2214	6.2906E-2	0.5426	0.2967	0.5693	0.4999	1.4473	1.5227	0.2941	0.2280	0.2816	0.1962	0.2992	0.2466	0.1735	0.2807	0.2855	0.2210	0.2042	0.2894	0.3431	0.1935	0.1661	0.2973	1.2683E-3	8.6415E-4	1.1995E-3	0.6684	4.7822E-3	2.250	1.921	130.223
77000000	9.688	12.612	13.228	8.080	0.1043	1.2796E-2	0.7571	0.4564	0.4666	0.4668	1.4369	1.6808	0.2975	0.2263	0.2802	0.1960	0.3204	0.2317	0.1645	0.2834	0.2937	0.2132	0.1935	0.2996	0.3361	0.1982	0.1667	0.2991	1.2902E-3	1.0231E-3	1.2066E-3	0.7909	1.7717E-2	2.010	1.981	125.781
78000000	7.644	9.624	13.252	9.748	0.1041	4.3531E-2	0.6464	0.3700	0.5135	0.4624	1.4327	1.6395	0.3180	0.2194	0.2745	0.1882	0.3126	0.2332	0.1717	0.2825	0.2936	0.2113	0.1989	0.2962	0.3490	0.1981	0.1599	0.2930	1.385E-3	1.1228E-3	1.2584E-3	0.7875	5.3012E-3	3.528	1.924	125.825
79000000	7.679	15.542	12.821	9.395	0.1851	4.2597E-2	0.6090	0.4076	0.5502	0.4959	1.3699	1.6315	0.3043	0.2301	0.2788	0.1869	0.3108	0.2440	0.1719	0.2733	0.2953	0.2186	0.1859	0.3001	0.3543	0.1908	0.1608	0.2940	1.289E-3	8.4372E-4	1.2143E-3	0.6586	2.1735E-2	2.149	1.918	127.164
80000000	8.323	12.163	14.078	7.753	0.1356	4.1077E-2	0.5524	0.3517	0.5477	0.4822	1.5105	1.4970	0.3010	0.2311	0.2804	0.1876	0.3117	0.2396	0.1719	0.2768	0.2965	0.2053	0.1951	0.3031	0.3359	0.2042	0.1652	0.2947	1.2391E-3	9.7828E-4	1.1781E-3	0.7836	-3.0196E-2	2.357	2.057	130.268
81000000	8.821	13.494	12.969	8.464	0.1094	7.27E-2	0.6894	0.3285	0.5596	0.4963	1.3583	1.6334	0.3074	0.2217	0.2764	0.1945	0.3248	0.2320	0.1710	0.2723	0.2921	0.2166	0.1897	0.3015	0.3410	0.2012	0.1614	0.2964	1.2487E-3	9.3325E-4	1.1771E-3	0.7788	5.5573E-3	6.633	2.065	130.840
82000000	11.505	10.345	12.657	8.829	4.777E-2	6.4739E-2	0.7115	0.4027	0.4912	0.5277	1.4518	1.5723	0.2870	0.2365	0.2828	0.1937	0.3019	0.2440	0.1673	0.2868	0.2918	0.2082	0.1973	0.3028	0.3361	0.2002	0.1596	0.3041	1.2584E-3	9.1587E-4	1.1957E-3	0.7158	-1.2642E-2	2.067	1.901	129.960
83000000	9.381	14.762	12.288	9.103	0.2270	3.3284E-2	0.5906	0.4143	0.5294	0.5065	1.3840	1.6273	0.2947	0.2325	0.2729	0.1998	0.3112	0.2480	0.1721	0.2686	0.2838	0.2253	0.1907	0.3002	0.3332	0.1946	0.1679	0.3043	1.2399E-3	9.8125E-4	1.1812E-3	0.8284	4.1444E-3	2.161	1.916	129.391
84000000	8.948	15.997	13.807	8.859	0.1997	5.8516E-2	0.6529	0.3507	0.5037	0.4943	1.4183	1.6311	0.3014	0.2186	0.2862	0.1939	0.3196	0.2380	0.1740	0.2685	0.2955	0.2151	0.1941	0.2953	0.3414	0.1908	0.1664	0.3014	1.2657E-3	8.7859E-4	1.2078E-3	0.6962	3.4514E-3	2.179	1.917	130.763
85000000	11.393	10.484	14.582	8.281	0.2622	8.5039E-3	0.7179	0.3859	0.5006	0.5601	1.4615	1.5166	0.2970	0.2252	0.2856	0.1923	0.3216	0.2453	0.1698	0.2633	0.2879	0.2183	0.1977	0.2961	0.3446	0.1986	0.1605	0.2964	1.2932E-3	9.4774E-4	1.2062E-3	0.7424	1.7125E-2	3.856	1.886	125.588
86000000	9.144	13.492	13.025	8.555	0.2859	4.5937E-2	0.5253	0.3125	0.5596	0.4896	1.3858	1.6109	0.3041	0.2283	0.2725	0.1951	0.3122	0.2376	0.1703	0.2799	0.2956	0.2113	0.1977	0.2954	0.3409	0.1898	0.1657	0.3036	1.2365E-3	8.1618E-4	1.179E-3	0.6721	2.9002E-2	3.831	1.961	129.281
87000000	10.338	12.346	12.129	8.890	0.2563	4.9495E-2	0.6606	0.3435	0.5629	0.5187	1.3817	1.5803	0.3056	0.2286	0.2727	0.1932	0.3215	0.2301	0.1790	0.2694	0.2900	0.2179	0.1857	0.3064	0.3367	0.1890	0.1734	0.3009	1.2601E-3	9.1611E-4	1.2002E-3	0.7455	-1.1462E-3	1.758	1.902	127.162
88000000	7.712	11.825	15.150	8.541	0.1535	4.9653E-2	0.5843	0.4645	0.5390	0.5172	1.4224	1.5638	0.2989	0.2345	0.2722	0.1945	0.3063	0.2420	0.1672	0.2844	0.2924	0.1995	0.2019	0.3062	0.3514	0.1910	0.1659	0.2918	1.2802E-3	9.7455E-4	1.1646E-3	0.7411	-1.5075E-2	3.670	1.946	129.044
89000000	9.874	13.878	15.224	7.964	0.1925	0.1233	0.6819	0.3852	0.5755	0.4948	1.4075	1.5647	0.3059	0.2172	0.2785	0.1984	0.3167	0.2394	0.1735	0.2704	0.2927	0.2191	0.1985	0.2898	0.3456	0.1930	0.1660	0.2955	1.3603E-3	1.0482E-3	1.2454E-3	0.7655	8.9728E-3	2.946	1.965	124.016
90000000	8.793	10.723	11.816	7.941	0.2509	3.2198E-2	0.7255	0.4735	0.5458	0.4795	1.4281	1.5910	0.3066	0.2261	0.2758	0.1915	0.2994	0.2442	0.1774	0.2791	0.2878	0.2153	0.1921	0.3048	0.3489	0.1876	0.1662	0.2973	1.2987E-3	1.0515E-3	1.2185E-3	0.8084	-6.0436E-3	1.365	1.956	126.904
91000000	12.311	14.382	11.267	8.326	0.4256	3.8003E-2	0.5459	0.4200	0.5622	0.4827	1.3798	1.6221	0.3101	0.2229	0.2744	0.1926	0.3234	0.2441	0.1633	0.2693	0.2845	0.2139	0.2017	0.2999	0.3512	0.1891	0.1714	0.2884	1.2437E-3	9.261E-4	1.1636E-3	0.7288	1.4261E-2	1.489	1.950	133.431
92000000	9.139	15.821	14.891	7.885	0.2618	1.758E-2	0.4935	0.3473	0.5008	0.5262	1.4192	1.5989	0.3034	0.2160	0.2890	0.1916	0.3127	0.2396	0.1705	0.2772	0.2811	0.2124	0.2035	0.3030	0.3486	0.1951	0.1597	0.2966	1.1949E-3	8.8315E-4	1.1426E-3	0.7312	2.8628E-2	3.875	1.949	131.723
93000000	9.427	15.973	13.252	7.956	0.2903	1.3941E-2	0.7958	0.4519	0.5341	0.5260	1.4020	1.5818	0.3056	0.2287	0.2745	0.1911	0.3233	0.2280	0.1782	0.2705	0.2952	0.2120	0.1880	0.3048	0.3485	0.1927	0.1628	0.2959	1.2553E-3	8.6631E-4	1.1798E-3	0.7024	-9.8114E-3	3.376	1.912	127.203
94000000	9.799	13.471	15.046	8.541	0.1556	8.9621E-2	0.4117	0.3907	0.5549	0.5160	1.4018	1.5701	0.3132	0.2141	0.2806	0.1920	0.3096	0.2356	0.1723	0.2825	0.3008	0.2067	0.1986	0.2940	0.3379	0.1886	0.1727	0.3008	1.2219E-3	9.416E-4	1.1545E-3	0.7877	1.8882E-2	1.649	1.932	133.152
95000000	8.119	15.836	11.634	8.066	0.3001	5.6971E-3	0.6541	0.3538	0.4679	0.4838	1.5477	1.5414	0.3002	0.2149	0.2830	0.2020	0.3175	0.2346	0.1652	0.2826	0.2905	0.2091	0.1951	0.3053	0.3445	0.2031	0.1563	0.2961	1.2894E-3	1.0331E-3	1.1872E-3	0.7956	1.9297E-2	3.752	2.042	128.726
96000000	8.186	11.623	13.325	8.237	0.2041	8.3263E-3	0.6457	0.3638	0.4750	0.5011	1.4353	1.6364	0.3054	0.2287	0.2698	0.1961	0.3168	0.2343	0.1703	0.2786	0.2897	0.2244	0.1864	0.2996	0.3497	0.1866	0.1571	0.3066	1.2828E-3	9.7908E-4	1.2128E-3	0.7552	-1.3287E-2	2.560	1.906	126.244
97000000	8.991	13.915	14.904	8.833	0.2427	3.2212E-3	0.6868	0.2704	0.4917	0.5322	1.4178	1.6037	0.3046	0.2331	0.2765	0.1858	0.3069	0.2484	0.1641	0.2806	0.2827	0.2101	0.2059	0.3013	0.3478	0.1861	0.1637	0.3023	1.3005E-3	9.5647E-4	1.2061E-3	0.7556	-4.3008E-3	3.431	2.015	128.024
98000000	8.876	10.718	16.377	8.576	0.1780	3.6129E-2	0.5343	0.4125	0.4829	0.5043	1.4530	1.6052	0.3024	0.2151	0.2807	0.2018	0.3071	0.2348	0.1765	0.2816	0.2871	0.2133	0.1963	0.3032	0.3509	0.1909	0.1617	0.2965	1.3202E-3	1.0928E-3	1.2232E-3	0.8210	-3.1407E-2	2.494	1.970	127.879
99000000	8.494	9.751	11.937	8.217	0.1856	6.4676E-2	0.6510	0.3604	0.4953	0.4573	1.5106	1.5805	0.3037	0.2286	0.2756	0.1921	0.3178	0.2372	0.1688	0.2761	0.2876	0.2155	0.1943	0.3026	0.3545	0.1975	0.1531	0.2949	1.289E-3	1.0096E-3	1.2123E-3	0.7761	4.9E-3	1.452	1.896	127.453
100000000	8.103	13.593	13.663	10.207	0.1532	3.7483E-2	0.6260	0.3603	0.5500	0.5186	1.4516	1.5188	0.2981	0.2361	0.2722	0.1936	0.3219	0.2392	0.1719	0.2670	0.2893	0.2106	0.2002	0.2999	0.3513	0.1872	0.1647	0.2968	1.2463E-3	7.9307E-4	1.1823E-3	0.6387	2.2083E-2	2.200	2.074	130.929
101000000	10.058	10.999	14.325	9.389	0.3494	7.9107E-3	0.5328	0.3927	0.4959	0.5272	1.4224	1.5996	0.3116	0.2222	0.2806	0.1856	0.3040	0.2356	0.1728	0.2875	0.2868	0.2175	0.1900	0.3058	0.3552	0.1893	0.1646	0.2909	1.2444E-3	8.667E-4	1.1773E-3	0.7321	1.896E-2	3.256	1.965	131.229
102000000	8.417	11.807	12.993	8.267	9.5046E-3	1.9773E-2	0.7607	0.5037	0.5097	0.4631	1.4867	1.5844	0.3027	0.2356	0.2732	0.1885	0.3184	0.2373	0.1671	0.2772	0.2919	0.2144	0.1861	0.3075	0.3516	0.1964	0.1514	0.3006	1.3067E-3	1.0367E-3	1.1875E-3	0.7608	1.8033E-2	2.197	1.946	129.670
103000000	9.051	13.748	14.714	8.358	0.2438	8.9089E-2	0.6361	0.3367	0.4943	0.5254	1.4557	1.5673	0.2896	0.2266	0.2817	0.2021	0.3174	0.2367	0.1725	0.2734	0.2903	0.2155	0.1981	0.2961	0.3416	0.1957	0.1615	0.3012	1.2058E-3	9.2747E-4	1.1432E-3	0.7491	5.9597E-3	3.265	1.962	133.105
104000000	8.045	9.701	16.775	8.906	0.1534	6.7264E-2	0.5709	0.3327	0.5077	0.4727	1.4277	1.6401	0.3001	0.2304	0.2868	0.1827	0.3172	0.2330	0.1702	0.2796	0.2870	0.2154	0.1945	0.3031	0.3438	0.1941	0.1549	0.3072	1.2301E-3	8.5542E-4	1.1801E-3	0.6906	1.0519E-2	1.146	1.884	131.282
105000000	8.399	13.242	13.150	9.019	0.1619	2.1603E-2	0.4500	0.4575	0.5494	0.5485	1.3139	1.6361	0.2981	0.2212	0.2831	0.1976	0.3026	0.2438	0.1711	0.2825	0.2912	0.2116	0.2020	0.2952	0.3389	0.1994	0.1577	0.3041	1.3161E-3	9.5804E-4	1.2327E-3	0.7267	-2.7725E-3	3.305	1.869	127.309
106000000	10.756	13.472	15.062	9.826	0.1683	4.3305E-2	0.5365	0.3853	0.5830	0.5293	1.4272	1.4980	0.3052	0.2234	0.2767	0.1947	0.3286	0.2325	0.1714	0.2675	0.2971	0.2062	0.1988	0.2979	0.3408	0.1945	0.1631	0.3016	1.2871E-3	9.4288E-4	1.1995E-3	0.7446	2.4915E-2	2.038	1.971	126.213
107000000	9.681	10.783	11.670	9.585	5.9508E-2	0.1860	0.4783	0.3266	0.5736	0.5035	1.3525	1.6168	0.3159	0.2157	0.2763	0.1921	0.3189	0.2396	0.1763	0.2652	0.2914	0.2200	0.1944	0.2942	0.3469	0.2003	0.1611	0.2916	1.2966E-3	9.0618E-4	1.2421E-3	0.7041	2.033E-2	3.001	1.873	125.144
108000000	7.866	13.805	15.166	8.706	0.2089	1.0655E-2	0.5826	0.3420	0.5731	0.5552	1.2577	1.6638	0.3029	0.2264	0.2790	0.1917	0.3259	0.2247	0.1666	0.2828	0.2893	0.2238	0.1890	0.2979	0.3460	0.2059	0.1578	0.2904	1.2184E-3	7.9327E-4	1.1648E-3	0.6551	1.1802E-2	4.134	1.955	130.911
109000000	11.331	12.963	14.183	8.279	0.2251	1.0622E-2	0.7271	0.4490	0.4959	0.5109	1.4672	1.5687	0.3089	0.2195	0.2811	0.1905	0.3094	0.2355	0.1733	0.2818	0.2868	0.2131	0.1980	0.3022	0.3436	0.1904	0.1603	0.3058	1.3194E-3	1.1114E-3	1.2145E-3	0.8458	2.4915E-3	3.206	1.977	125.144
110000000	9.372	11.332	16.236	10.483	8.8267E-2	8.2058E-2	0.6707	0.4117	0.5276	0.4880	1.3907	1.6420	0.3044	0.2344	0.2700	0.1912	0.3237	0.2343	0.1636	0.2783	0.2945	0.2144	0.1900	0.3010	0.3444	0.1826	0.1661	0.3069	1.1987E-3	8.9051E-4	1.1284E-3	0.7092	2.5243E-2	3.871	1.981	130.919
111000000	8.771	14.046	12.701	8.217	0.1114	3.5488E-2	0.8217	0.4080	0.5535	0.4929	1.4392	1.5563	0.3016	0.2259	0.2728	0.1996	0.3171	0.2393	0.1717	0.2719	0.2888	0.2182	0.1964	0.2966	0.3430	0.1926	0.1674	0.2970	1.2268E-3	8.3204E-4	1.1605E-3	0.6839	-2.5066E-2	1.578	2.097	130.590
112000000	7.548	12.485	13.880	7.877	0.1598	9.1114E-2	0.4560	0.3729	0.5383	0.4690	1.4667	1.5687	0.3034	0.2206	0.2757	0.2004	0.3158	0.2417	0.1684	0.2741	0.2897	0.2123	0.2009	0.2971	0.3459	0.1991	0.1586	0.2964	1.2801E-3	9.5938E-4	1.1872E-3	0.7435	-7.3218E-3	1.916	1.997	129.409
113000000	8.829	16.451	12.572	9.159	0.2162	5.4618E-2	0.7795	0.3717	0.5277	0.4913	1.3521	1.6800	0.2958	0.2315	0.2785	0.1942	0.3143	0.2399	0.1755	0.2703	0.2922	0.2025	0.2053	0.2999	0.3551	0.1925	0.1620	0.2904	1.2193E-3	8.9986E-4	1.1603E-3	0.7573	-4.5221E-4	0.911	1.912	132.757
114000000	8.681	10.998	13.979	8.797	0.1165	5.1745E-2	0.6508	0.4247	0.5495	0.4983	1.3746	1.6246	0.3049	0.2237	0.2772	0.1942	0.3169	0.2297	0.1695	0.2839	0.2987	0.2102	0.1945	0.2966	0.3517	0.1956	0.1615	0.2913	1.3118E-3	9.855E-4	1.1959E-3	0.7280	1.4985E-2	1.731	1.925	129.708
115000000	7.352	12.761	14.383	9.623	0.2397	2.8735E-2	0.4380	0.3013	0.5499	0.5367	1.3799	1.5769	0.3189	0.2236	0.2716	0.1860	0.3081	0.2340	0.1787	0.2792	0.2928	0.2131	0.1909	0.3033	0.3390	0.1912	0.1601	0.3098	1.2161E-3	9.1391E-4	1.1645E-3	0.7505	1.1571E-2	2.265	1.963	129.105
116000000	8.434	12.259	14.803	9.601	0.2398	5.8561E-2	0.6500	0.3563	0.5168	0.4909	1.4278	1.6103	0.3133	0.2252	0.2731	0.1884	0.3081	0.2405	0.1670	0.2845	0.2881	0.2191	0.1941	0.2987	0.3521	0.1880	0.1572	0.3027	1.3356E-3	8.8854E-4	1.2512E-3	0.6648	-4.4089E-3	2.461	1.943	124.679
117000000	8.516	10.956	12.321	7.915	0.1602	9.6965E-3	0.6086	0.4497	0.4946	0.5585	1.4472	1.5403	0.3014	0.2251	0.2862	0.1873	0.3305	0.2202	0.1678	0.2815	0.2929	0.2092	0.2015	0.2964	0.3346	0.2095	0.1663	0.2895	1.243E-3	9.2537E-4	1.2088E-3	0.7346	1.2753E-5	4.865	1.900	128.311
118000000	8.016	13.732	13.345	8.721	0.1657	4.5415E-3	0.5356	0.3804	0.5249	0.5361	1.4116	1.5702	0.2994	0.2292	0.2780	0.1934	0.3204	0.2400	0.1734	0.2662	0.2841	0.2175	0.1995	0.2989	0.3469	0.1958	0.1578	0.2995	1.2934E-3	9.1873E-4	1.2529E-3	0.7273	4.5198E-2	5.983	1.891	125.877
119000000	9.246	11.208	12.227	9.729	0.1665	2.4363E-2	0.6848	0.4277	0.5602	0.4349	1.4099	1.6434	0.2987	0.2309	0.2658	0.2047	0.3223	0.2302	0.1738	0.2737	0.2820	0.2102	0.1973	0.3105	0.3415	0.2079	0.1558	0.2949	1.2183E-3	7.7032E-4	1.1437E-3	0.6330	-1.5016E-2	1.645	1.959	133.019
120000000	8.212	11.173	13.780	8.791	0.2300	3.4453E-2	0.6286	0.3210	0.4792	0.5060	1.4719	1.5871	0.2902	0.2363	0.2817	0.1918	0.3189	0.2368	0.1657	0.2786	0.2931	0.2138	0.1964	0.2967	0.3564	0.1862	0.1634	0.2940	1.1636E-3	7.7869E-4	1.1277E-3	0.6814	-1.5644E-2	4.818	1.963	136.287
121000000	10.835	10.444	12.596	7.703	0.2773	6.7913E-2	0.6623	0.3309	0.4889	0.5283	1.4501	1.5759	0.3048	0.2165	0.2843	0.1944	0.3181	0.2263	0.1775	0.2781	0.2824	0.2118	0.1961	0.3097	0.3404	0.1838	0.1685	0.3073	1.1741E-3	6.5634E-4	1.1594E-3	0.5826	5.6619E-2	2.193	1.964	131.323
122000000	8.066	16.104	14.998	7.684	0.3937	2.4231E-2	0.5359	0.3959	0.5239	0.4891	1.4013	1.6332	0.3062	0.2337	0.2741	0.1859	0.3237	0.2355	0.1624	0.2785	0.2925	0.2069	0.1997	0.3009	0.3388	0.1966	0.1598	0.3048	1.2754E-3	1.0329E-3	1.1853E-3	0.8095	-3.8142E-3	2.230	2.041	127.959
123000000	7.125	12.790	12.850	8.532	0.2890	0.1066	0.6679	0.3519	0.5361	0.5208	1.4175	1.5684	0.3076	0.2270	0.2724	0.1929	0.3274	0.2481	0.1579	0.2666	0.2950	0.2092	0.1920	0.3038	0.3475	0.1947	0.1620	0.2958	1.2249E-3	9.3281E-4	1.192E-3	0.7533	3.5532E-2	1.270	1.888	126.146
124000000	11.172	9.798	12.966	9.538	0.1199	6.1905E-2	0.6217	0.3787	0.5738	0.4547	1.4363	1.5787	0.3002	0.2324	0.2761	0.1912	0.3190	0.2388	0.1689	0.2733	0.3020	0.2104	0.1875	0.3001	0.3526	0.1835	0.1605	0.3034	1.262E-3	8.1749E-4	1.1855E-3	0.6646	1.0862E-2	2.180	1.927	127.976
125000000	10.787	9.707	14.138	8.433	0.1576	6.7606E-2	0.7327	0.3156	0.5389	0.5115	1.3826	1.6130	0.3041	0.2289	0.2693	0.1977	0.3108	0.2319	0.1772	0.2801	0.2925	0.2087	0.1943	0.3045	0.3321	0.1977	0.1660	0.3043	1.2259E-3	9.0838E-4	1.1919E-3	0.7574	7.2126E-3	3.675	1.931	130.352
126000000	8.159	11.711	11.428	8.502	0.1924	7.878E-2	0.6333	0.3648	0.5478	0.5313	1.3921	1.5719	0.3008	0.2287	0.2859	0.1846	0.3163	0.2345	0.1734	0.2759	0.2874	0.2171	0.1870	0.3085	0.3410	0.2013	0.1605	0.2972	1.2092E-3	8.0445E-4	1.1641E-3	0.6656	3.6562E-2	2.080	1.946	134.984
127000000	9.200	12.943	15.582	8.554	0.1809	6.312E-3	0.8292	0.4257	0.5237	0.5192	1.4137	1.5876	0.3126	0.2229	0.2668	0.1977	0.3137	0.2421	0.1656	0.2785	0.2861	0.2204	0.1970	0.2965	0.3404	0.1998	0.1641	0.2957	1.2537E-3	1.0453E-3	1.1795E-3	0.7895	-9.4963E-3	1.804	2.098	131.018
128000000	8.081	13.786	13.987	7.821	0.1696	3.0725E-3	0.6749	0.3381	0.5365	0.4695	1.4031	1.6389	0.2960	0.2322	0.2781	0.1937	0.3110	0.2342	0.1738	0.2811	0.2864	0.2135	0.1941	0.3060	0.3464	0.1982	0.1627	0.2927	1.2438E-3	9.1431E-4	1.1807E-3	0.7350	-5.8812E-3	2.227	1.989	129.503
129000000	7.747	11.180	14.360	6.455	0.2342	0.1616	0.5967	0.3109	0.5211	0.5251	1.4109	1.5871	0.3041	0.2292	0.2720	0.1947	0.3124	0.2448	0.1740	0.2688	0.2806	0.2174	0.1949	0.3071	0.3526	0.1923	0.1695	0.2856	1.3017E-3	9.1047E-4	1.1988E-3	0.6892	2.2481E-2	2.565	1.904	124.608
130000000	8.174	12.837	16.322	7.590	9.4538E-2	2.9606E-3	0.8008	0.4014	0.4984	0.4874	1.4519	1.6080	0.3087	0.2271	0.2789	0.1853	0.3304	0.2345	0.1652	0.2699	0.2922	0.2195	0.2004	0.2878	0.3413	0.1943	0.1680	0.2965	1.2849E-3	1.0346E-3	1.1708E-3	0.7795	1.8253E-3	2.690	1.962	130.140
131000000	10.535	10.690	14.977	9.689	0.1495	8.2337E-2	0.6670	0.3791	0.4897	0.4827	1.3953	1.6838	0.2906	0.2255	0.2800	0.2039	0.3183	0.2366	0.1700	0.2752	0.2880	0.2165	0.2011	0.2945	0.3457	0.1926	0.1665	0.2952	1.3818E-3	1.1165E-3	1.2793E-3	0.8284	2.2654E-2	1.064	1.989	125.536
132000000	8.608	13.202	11.477	9.663	0.1076	3.8826E-2	0.6279	0.3836	0.4916	0.4627	1.4844	1.6069	0.3188	0.2215	0.2755	0.1843	0.3192	0.2299	0.1728	0.2780	0.2872	0.2126	0.1985	0.3017	0.3378	0.1957	0.1677	0.2988	1.2579E-3	9.5982E-4	1.1746E-3	0.7594	4.8238E-3	3.788	1.967	131.463
133000000	11.139	13.215	13.322	8.337	8.0819E-2	0.1268	0.4561	0.3387	0.5365	0.4954	1.4804	1.5274	0.3013	0.2258	0.2780	0.1949	0.3102	0.2396	0.1723	0.2779	0.2954	0.2172	0.1995	0.2879	0.3515	0.1890	0.1609	0.2986	1.1537E-3	8.7935E-4	1.1143E-3	0.7598	7.7014E-3	3.042	2.004	131.805
134000000	10.491	13.604	13.702	9.128	0.1686	5.4782E-2	0.4785	0.4329	0.5677	0.4984	1.4137	1.5625	0.3001	0.2261	0.2809	0.1929	0.3219	0.2317	0.1736	0.2728	0.2942	0.2110	0.1982	0.2966	0.3354	0.1987	0.1674	0.2985	1.2483E-3	8.7082E-4	1.1562E-3	0.6870	-1.8847E-2	3.681	2.006	129.409
135000000	10.847	15.904	16.035	8.753	0.2494	3.3215E-2	0.5933	0.3196	0.5464	0.5087	1.4077	1.5808	0.3060	0.2265	0.2688	0.1987	0.3157	0.2257	0.1814	0.2772	0.2924	0.2024	0.1920	0.3132	0.3611	0.1860	0.1689	0.2839	1.3219E-3	1.1147E-3	1.2331E-3	0.8708	-5.6544E-3	7.860	2.003	126.098
136000000	8.467	12.818	13.001	8.108	0.1258	6.7533E-2	0.5859	0.3397	0.5449	0.4918	1.3867	1.6235	0.2986	0.2289	0.2762	0.1963	0.3086	0.2448	0.1697	0.2769	0.2884	0.2272	0.1933	0.2911	0.3472	0.1902	0.1683	0.2942	1.2833E-3	9.6474E-4	1.1981E-3	0.7390	-7.1931E-3	2.278	1.879	130.535
137000000	8.714	14.303	14.014	8.551	0.1689	8.6014E-2	0.6392	0.3991	0.5806	0.4655	1.3900	1.6097	0.3029	0.2338	0.2748	0.1885	0.3072	0.2389	0.1677	0.2861	0.2821	0.2153	0.1979	0.3048	0.3386	0.2006	0.1585	0.3022	1.2626E-3	9.0437E-4	1.203E-3	0.7248	6.143E-3	1.598	1.921	127.535
