state	posterior	prior	likelihood	skygrid
1000000	-85331.552	-29681.404	-55650.148	-3683.116
2000000	-85200.924	-29667.025	-55533.899	-3668.405
3000000	-85336.194	-29711.252	-55624.942	-3712.396
4000000	-85342.299	-29687.232	-55655.068	-3689.316
5000000	-85305.791	-29672.935	-55632.856	-3673.887
6000000	-85361.297	-29678.463	-55682.834	-3679.401
7000000	-85210.651	-29626.619	-55584.032	-3626.969
8000000	-85277.251	-29684.526	-55592.725	-3685.774
9000000	-85301.549	-29680.181	-55621.368	-3681.268
10000000	-85365.503	-29705.425	-55660.079	-3705.494
11000000	-85321.523	-29670.371	-55651.152	-3672.222
12000000	-85331.589	-29720.805	-55610.784	-3720.749
13000000	-85285.254	-29676.590	-55608.664	-3676.465
14000000	-85197.939	-29592.338	-55605.601	-3592.943
15000000	-85261.814	-29592.751	-55669.063	-3592.754
16000000	-85256.799	-29657.027	-55599.773	-3658.323
17000000	-85429.139	-29824.453	-55604.687	-3826.327
18000000	-85339.257	-29751.643	-55587.615	-3752.212
19000000	-85228.243	-29632.068	-55596.175	-3632.305
20000000	-85255.667	-29664.168	-55591.499	-3664.913
21000000	-85217.655	-29599.982	-55617.674	-3601.301
22000000	-85396.515	-29745.485	-55651.030	-3746.431
23000000	-85275.962	-29642.706	-55633.256	-3642.056
24000000	-85259.862	-29642.499	-55617.362	-3642.179
25000000	-85343.762	-29694.570	-55649.192	-3695.397
26000000	-85223.412	-29663.293	-55560.119	-3663.433
27000000	-85290.271	-29651.213	-55639.059	-3651.920
28000000	-85273.778	-29685.826	-55587.952	-3686.813
29000000	-85163.600	-29589.428	-55574.172	-3590.525
30000000	-85288.436	-29644.244	-55644.192	-3645.217
31000000	-85295.268	-29707.408	-55587.860	-3706.935
32000000	-85414.321	-29764.534	-55649.786	-3765.257
33000000	-85334.199	-29685.306	-55648.893	-3685.747
34000000	-85317.210	-29659.682	-55657.528	-3659.420
35000000	-85100.718	-29550.287	-55550.431	-3551.249
36000000	-85215.742	-29669.449	-55546.294	-3670.534
37000000	-85338.999	-29762.760	-55576.238	-3762.835
38000000	-85261.502	-29684.946	-55576.556	-3684.742
39000000	-85271.974	-29711.661	-55560.313	-3712.711
40000000	-85381.214	-29794.701	-55586.513	-3794.952
41000000	-85238.662	-29600.754	-55637.907	-3601.004
42000000	-85237.697	-29653.646	-55584.050	-3654.070
43000000	-85203.311	-29643.174	-55560.137	-3643.704
44000000	-85280.810	-29677.102	-55603.708	-3677.138
45000000	-85463.387	-29826.561	-55636.826	-3827.737
46000000	-85324.166	-29760.012	-55564.154	-3759.821
47000000	-85158.809	-29544.239	-55614.569	-3546.249
48000000	-85439.536	-29768.584	-55670.952	-3769.375
49000000	-85340.973	-29725.680	-55615.293	-3727.114
50000000	-85449.971	-29797.816	-55652.155	-3797.988
51000000	-85343.563	-29697.291	-55646.273	-3696.394
52000000	-85263.206	-29701.079	-55562.127	-3701.949
53000000	-85356.021	-29753.711	-55602.310	-3755.300
54000000	-85299.410	-29695.578	-55603.832	-3696.817
55000000	-85315.868	-29673.753	-55642.115	-3675.069
56000000	-85191.779	-29609.571	-55582.208	-3609.856
57000000	-85388.927	-29756.293	-55632.634	-3757.146
58000000	-85276.626	-29660.971	-55615.655	-3661.379
59000000	-85281.628	-29678.240	-55603.388	-3678.815
60000000	-85302.468	-29708.387	-55594.081	-3709.934
61000000	-85343.915	-29709.015	-55634.900	-3710.364
62000000	-85205.143	-29569.785	-55635.359	-3571.022
63000000	-85223.656	-29593.232	-55630.424	-3594.068
64000000	-85315.847	-29715.295	-55600.552	-3716.557
65000000	-85505.418	-29849.629	-55655.790	-3850.530
66000000	-85305.759	-29618.929	-55686.830	-3619.494
67000000	-85337.561	-29707.453	-55630.108	-3708.977
68000000	-85472.978	-29851.335	-55621.644	-3853.636
69000000	-85362.138	-29726.438	-55635.700	-3725.992
70000000	-85350.381	-29736.333	-55614.049	-3737.586
71000000	-85314.308	-29675.889	-55638.419	-3677.542
72000000	-85234.302	-29662.310	-55571.992	-3663.150
73000000	-85420.809	-29761.624	-55659.185	-3761.884
74000000	-85310.516	-29659.716	-55650.799	-3660.615
75000000	-85293.578	-29696.035	-55597.542	-3695.472
76000000	-85381.711	-29710.411	-55671.301	-3710.348
77000000	-85314.050	-29656.514	-55657.536	-3657.631
78000000	-85341.389	-29710.187	-55631.202	-3711.398
79000000	-85281.741	-29623.838	-55657.902	-3623.656
80000000	-85278.669	-29643.738	-55634.931	-3644.846
81000000	-85311.770	-29656.249	-55655.521	-3657.972
82000000	-85256.512	-29629.516	-55626.996	-3630.394
83000000	-85283.884	-29704.482	-55579.402	-3704.718
84000000	-85261.802	-29703.590	-55558.212	-3703.831
85000000	-85269.773	-29705.966	-55563.807	-3707.719
86000000	-85319.101	-29704.397	-55614.703	-3704.098
87000000	-85213.366	-29573.896	-55639.470	-3574.992
88000000	-85297.597	-29614.913	-55682.684	-3613.775
89000000	-85319.639	-29762.687	-55556.953	-3762.693
90000000	-85177.810	-29536.515	-55641.295	-3537.984
91000000	-85220.260	-29690.237	-55530.023	-3691.433
92000000	-85181.495	-29561.750	-55619.745	-3562.966
93000000	-85292.843	-29636.904	-55655.939	-3638.219
94000000	-85242.341	-29675.003	-55567.339	-3675.835
95000000	-85266.545	-29677.450	-55589.095	-3679.246
96000000	-85377.075	-29758.256	-55618.819	-3759.246
97000000	-85326.603	-29653.341	-55673.262	-3654.290
98000000	-85376.557	-29690.957	-55685.600	-3690.576
99000000	-85222.402	-29561.588	-55660.814	-3562.539
100000000	-85195.924	-29565.757	-55630.168	-3564.562
101000000	-85276.719	-29634.433	-55642.286	-3635.256
102000000	-85312.084	-29740.394	-55571.690	-3740.964
103000000	-85368.566	-29701.321	-55667.245	-3701.866
104000000	-85350.291	-29769.088	-55581.203	-3769.924
105000000	-85397.603	-29824.026	-55573.577	-3823.949
106000000	-85287.729	-29666.592	-55621.137	-3668.974
107000000	-85337.592	-29706.552	-55631.040	-3708.434
108000000	-85178.765	-29574.697	-55604.067	-3575.632
109000000	-85277.243	-29657.152	-55620.091	-3658.105
110000000	-85192.973	-29611.999	-55580.974	-3613.341
111000000	-85200.643	-29586.695	-55613.949	-3587.891
112000000	-85405.911	-29762.680	-55643.232	-3763.627
113000000	-85451.409	-29817.476	-55633.934	-3818.522
114000000	-85204.817	-29620.383	-55584.434	-3620.987
115000000	-85262.226	-29708.053	-55554.173	-3708.423
116000000	-85312.187	-29711.795	-55600.392	-3712.535
117000000	-85326.026	-29650.948	-55675.078	-3651.438
118000000	-85144.189	-29568.877	-55575.313	-3569.770
119000000	-85182.483	-29552.723	-55629.760	-3554.019
120000000	-85264.152	-29632.234	-55631.919	-3633.476
121000000	-85190.603	-29626.246	-55564.357	-3626.732
122000000	-85104.246	-29506.585	-55597.660	-3507.967
123000000	-85307.149	-29603.045	-55704.105	-3603.660
124000000	-85311.825	-29610.680	-55701.145	-3611.614
125000000	-85276.441	-29605.539	-55670.902	-3606.098
126000000	-85231.916	-29520.007	-55711.909	-3521.411
127000000	-85219.512	-29614.419	-55605.093	-3615.332
128000000	-85229.993	-29607.918	-55622.075	-3608.283
129000000	-85389.966	-29721.640	-55668.326	-3722.476
130000000	-85318.299	-29744.707	-55573.592	-3745.794
131000000	-85285.944	-29681.388	-55604.556	-3680.781
132000000	-85404.851	-29732.931	-55671.919	-3734.487
133000000	-85344.728	-29713.391	-55631.337	-3714.159
134000000	-85227.575	-29617.699	-55609.876	-3618.883
135000000	-85397.740	-29727.616	-55670.124	-3728.473
136000000	-85328.531	-29667.566	-55660.965	-3668.393
137000000	-85221.069	-29620.153	-55600.916	-3622.203
138000000	-85276.470	-29693.072	-55583.399	-3694.174
139000000	-85329.344	-29612.729	-55716.615	-3614.626
140000000	-85202.215	-29630.276	-55571.938	-3630.608
141000000	-85258.445	-29673.777	-55584.669	-3674.387
142000000	-85248.259	-29617.024	-55631.235	-3618.482
143000000	-85332.858	-29708.579	-55624.279	-3709.690
144000000	-85206.962	-29563.938	-55643.024	-3564.685
145000000	-85395.174	-29759.611	-55635.564	-3760.205
146000000	-85395.864	-29793.646	-55602.218	-3794.646
147000000	-85364.290	-29740.368	-55623.922	-3740.987
148000000	-85331.919	-29698.787	-55633.132	-3699.946
149000000	-85447.242	-29767.355	-55679.886	-3767.339
150000000	-85454.771	-29835.450	-55619.321	-3837.861
151000000	-85335.852	-29686.623	-55649.229	-3687.235
152000000	-85342.607	-29765.874	-55576.733	-3767.341
153000000	-85390.306	-29836.873	-55553.433	-3837.598
154000000	-85361.538	-29758.820	-55602.718	-3759.819
155000000	-85419.387	-29763.450	-55655.937	-3763.745
156000000	-85194.481	-29601.516	-55592.965	-3601.748
157000000	-85295.879	-29750.826	-55545.053	-3752.757
158000000	-85290.321	-29678.204	-55612.117	-3679.574
159000000	-85373.292	-29772.328	-55600.964	-3774.449
160000000	-85339.078	-29754.459	-55584.619	-3755.784
161000000	-85416.036	-29775.784	-55640.253	-3776.102
162000000	-85309.309	-29745.243	-55564.066	-3745.761
163000000	-85221.764	-29599.131	-55622.633	-3600.414
164000000	-85473.351	-29831.838	-55641.513	-3833.005
165000000	-85298.234	-29698.697	-55599.537	-3699.675
166000000	-85226.533	-29653.412	-55573.121	-3654.253
167000000	-85427.841	-29787.816	-55640.024	-3787.764
168000000	-85215.039	-29618.971	-55596.068	-3620.062
169000000	-85422.842	-29785.229	-55637.614	-3786.302
170000000	-85305.767	-29649.612	-55656.155	-3649.932
171000000	-85250.222	-29591.381	-55658.841	-3593.389
172000000	-85210.819	-29599.799	-55611.020	-3600.462
173000000	-85365.974	-29701.388	-55664.585	-3702.607
174000000	-85371.695	-29723.785	-55647.910	-3725.384
175000000	-85301.423	-29684.958	-55616.465	-3686.234
176000000	-85351.169	-29698.399	-55652.770	-3698.512
177000000	-85241.946	-29660.150	-55581.796	-3661.779
178000000	-85371.086	-29744.284	-55626.802	-3745.120
179000000	-85256.003	-29673.226	-55582.777	-3674.516
180000000	-85312.353	-29685.463	-55626.890	-3685.901
181000000	-85285.678	-29681.714	-55603.964	-3683.402
182000000	-85449.737	-29797.946	-55651.791	-3798.722
183000000	-85315.101	-29653.678	-55661.423	-3654.942
184000000	-85296.521	-29708.394	-55588.127	-3709.110
185000000	-85272.288	-29632.596	-55639.692	-3634.327
186000000	-85327.962	-29730.469	-55597.492	-3731.244
187000000	-85443.925	-29796.903	-55647.022	-3797.819
188000000	-85282.609	-29655.559	-55627.050	-3655.675
189000000	-85263.433	-29649.788	-55613.644	-3650.834
190000000	-85318.262	-29644.887	-55673.375	-3644.743
191000000	-85271.748	-29707.528	-55564.220	-3707.588
192000000	-85197.887	-29625.843	-55572.044	-3627.572
193000000	-85221.813	-29668.807	-55553.007	-3669.058
194000000	-85315.083	-29708.646	-55606.438	-3710.057
195000000	-85304.014	-29700.837	-55603.177	-3702.620
196000000	-85328.605	-29640.327	-55688.278	-3641.293
197000000	-85390.200	-29774.234	-55615.965	-3775.012
198000000	-85247.953	-29658.000	-55589.953	-3658.143
199000000	-85272.823	-29667.024	-55605.800	-3666.683
200000000	-85391.198	-29761.562	-55629.636	-3763.370
201000000	-85231.259	-29587.846	-55643.413	-3588.455
202000000	-85238.853	-29553.576	-55685.278	-3553.992
203000000	-85350.233	-29725.134	-55625.099	-3726.011
204000000	-85389.905	-29729.366	-55660.539	-3729.358
205000000	-85351.905	-29662.572	-55689.333	-3662.806
206000000	-85396.688	-29807.541	-55589.146	-3809.237
207000000	-85328.248	-29721.630	-55606.618	-3724.121
208000000	-85364.119	-29744.995	-55619.124	-3745.164
209000000	-85269.712	-29652.811	-55616.901	-3654.227
210000000	-85341.455	-29704.926	-55636.529	-3706.433
211000000	-85291.351	-29665.314	-55626.037	-3665.869
212000000	-85295.741	-29660.768	-55634.972	-3661.164
213000000	-85310.987	-29710.331	-55600.656	-3710.635
214000000	-85313.168	-29722.377	-55590.791	-3722.707
215000000	-85301.380	-29691.131	-55610.248	-3693.416
216000000	-85229.900	-29576.336	-55653.563	-3576.344
217000000	-85280.260	-29663.230	-55617.031	-3664.654
218000000	-85506.724	-29849.522	-55657.202	-3849.956
219000000	-85354.203	-29713.581	-55640.623	-3714.602
220000000	-85363.337	-29711.291	-55652.046	-3712.778
221000000	-85239.591	-29591.709	-55647.882	-3591.874
222000000	-85338.124	-29748.694	-55589.429	-3748.985
223000000	-85375.319	-29729.624	-55645.694	-3729.271
224000000	-85222.866	-29737.992	-55484.874	-3738.043
225000000	-85413.385	-29789.929	-55623.455	-3789.528
226000000	-85495.896	-29889.313	-55606.583	-3889.746
227000000	-85270.048	-29662.982	-55607.067	-3662.321
228000000	-85385.610	-29780.944	-55604.665	-3780.995
229000000	-85328.731	-29697.533	-55631.198	-3697.859
230000000	-85248.318	-29641.677	-55606.640	-3642.656
231000000	-85135.664	-29550.166	-55585.499	-3550.754
232000000	-85308.042	-29668.570	-55639.472	-3669.313
233000000	-85316.156	-29698.376	-55617.780	-3700.729
234000000	-85396.783	-29751.378	-55645.405	-3751.518
235000000	-85353.271	-29743.095	-55610.176	-3744.212
236000000	-85281.009	-29699.121	-55581.889	-3700.837
237000000	-85203.217	-29616.679	-55586.538	-3617.754
238000000	-85395.685	-29816.232	-55579.453	-3816.617
239000000	-85370.020	-29741.465	-55628.554	-3742.656
240000000	-85258.166	-29656.597	-55601.570	-3656.555
241000000	-85388.519	-29784.687	-55603.833	-3785.541
242000000	-85327.909	-29660.861	-55667.048	-3663.065
243000000	-85340.991	-29684.115	-55656.876	-3685.390
244000000	-85385.922	-29754.910	-55631.012	-3756.031
245000000	-85235.226	-29621.878	-55613.348	-3622.833
246000000	-85466.504	-29780.580	-55685.924	-3781.681
247000000	-85233.904	-29589.251	-55644.653	-3590.308
248000000	-85207.452	-29618.151	-55589.301	-3618.007
249000000	-85208.090	-29584.406	-55623.684	-3585.402
250000000	-85220.482	-29573.461	-55647.021	-3574.879
251000000	-85277.629	-29656.884	-55620.745	-3657.706
252000000	-85373.781	-29711.583	-55662.198	-3712.977
253000000	-85251.128	-29608.084	-55643.044	-3608.091
254000000	-85370.653	-29716.611	-55654.042	-3718.329
255000000	-85204.754	-29606.600	-55598.155	-3607.808
256000000	-85323.672	-29670.081	-55653.591	-3671.283
257000000	-85307.930	-29721.939	-55585.991	-3723.230
258000000	-85265.820	-29635.065	-55630.756	-3637.329
259000000	-85279.785	-29615.331	-55664.454	-3617.096
260000000	-85345.431	-29647.579	-55697.851	-3647.744
261000000	-85329.862	-29720.714	-55609.148	-3722.192
262000000	-85219.693	-29676.971	-55542.722	-3678.403
263000000	-85337.048	-29678.223	-55658.825	-3679.269
264000000	-85426.249	-29771.143	-55655.107	-3771.375
265000000	-85261.177	-29600.861	-55660.317	-3601.569
266000000	-85256.541	-29648.346	-55608.195	-3650.122
267000000	-85271.498	-29707.126	-55564.372	-3708.116
268000000	-85393.393	-29749.316	-55644.078	-3750.002
269000000	-85401.565	-29802.346	-55599.219	-3803.017
270000000	-85307.316	-29703.878	-55603.438	-3704.840
271000000	-85250.243	-29720.322	-55529.921	-3721.776
272000000	-85318.141	-29704.458	-55613.683	-3705.424
273000000	-85495.550	-29857.436	-55638.115	-3857.068
274000000	-85336.976	-29674.284	-55662.692	-3674.184
275000000	-85343.208	-29720.308	-55622.900	-3720.797
276000000	-85404.249	-29810.373	-55593.876	-3810.887
277000000	-85417.443	-29792.056	-55625.387	-3792.788
278000000	-85275.763	-29705.270	-55570.492	-3706.394
279000000	-85289.042	-29678.886	-55610.156	-3679.503
280000000	-85326.030	-29700.412	-55625.618	-3700.896
281000000	-85300.977	-29715.599	-55585.378	-3717.024
282000000	-85447.448	-29792.287	-55655.161	-3792.890
283000000	-85309.293	-29652.658	-55656.635	-3651.919
284000000	-85297.293	-29650.642	-55646.650	-3650.518
285000000	-85223.388	-29551.496	-55671.892	-3551.677
286000000	-85277.556	-29636.006	-55641.551	-3637.280
287000000	-85389.307	-29734.946	-55654.361	-3734.330
288000000	-85327.224	-29696.769	-55630.455	-3697.611
289000000	-85342.952	-29747.795	-55595.157	-3748.381
290000000	-85249.218	-29591.021	-55658.198	-3592.080
291000000	-85299.317	-29634.510	-55664.807	-3635.791
292000000	-85212.873	-29572.897	-55639.976	-3574.033
293000000	-85360.000	-29680.132	-55679.867	-3680.972
294000000	-85374.959	-29740.409	-55634.550	-3741.929
295000000	-85320.148	-29653.387	-55666.761	-3654.643
296000000	-85219.647	-29619.955	-55599.692	-3619.942
297000000	-85227.419	-29672.535	-55554.884	-3672.233
298000000	-85381.688	-29765.254	-55616.434	-3765.779
299000000	-85401.882	-29760.277	-55641.605	-3759.779
300000000	-85272.791	-29640.160	-55632.631	-3641.162
301000000	-85333.178	-29729.678	-55603.500	-3730.281
302000000	-85365.424	-29725.457	-55639.967	-3725.752
303000000	-85180.928	-29576.070	-55604.857	-3576.868
304000000	-85206.617	-29613.134	-55593.484	-3613.874
305000000	-85147.506	-29576.306	-55571.199	-3576.750
306000000	-85209.071	-29543.354	-55665.717	-3544.600
307000000	-85308.913	-29657.472	-55651.441	-3658.673
308000000	-85304.390	-29722.600	-55581.790	-3723.365
309000000	-85296.559	-29655.068	-55641.490	-3656.606
310000000	-85280.357	-29642.584	-55637.773	-3642.669
311000000	-85299.886	-29669.813	-55630.073	-3670.812
312000000	-85141.735	-29596.025	-55545.711	-3596.224
313000000	-85246.829	-29641.131	-55605.698	-3641.763
314000000	-85302.327	-29684.062	-55618.265	-3684.070
315000000	-85432.516	-29773.193	-55659.323	-3774.529
316000000	-85449.328	-29813.118	-55636.210	-3814.877
317000000	-85203.781	-29591.837	-55611.944	-3593.168
318000000	-85328.398	-29657.750	-55670.648	-3658.997
319000000	-85229.149	-29639.570	-55589.580	-3640.298
320000000	-85113.331	-29578.050	-55535.282	-3579.639
321000000	-85227.316	-29633.658	-55593.658	-3634.242
322000000	-85302.964	-29690.916	-55612.048	-3690.892
323000000	-85194.099	-29588.430	-55605.669	-3590.438
324000000	-85243.500	-29665.078	-55578.422	-3665.513
325000000	-85202.154	-29616.079	-55586.075	-3617.223
326000000	-85208.752	-29655.509	-55553.242	-3655.856
327000000	-85335.772	-29689.745	-55646.027	-3690.917
328000000	-85186.082	-29583.576	-55602.507	-3583.622
329000000	-85248.734	-29591.728	-55657.006	-3592.183
