state	posterior	prior	likelihood	skygrid
1000000	-85320.530	-29729.385	-55591.145	-3730.226
2000000	-85303.629	-29673.632	-55629.997	-3675.236
3000000	-85308.354	-29652.882	-55655.472	-3653.320
4000000	-85094.987	-29521.063	-55573.924	-3523.051
5000000	-85296.094	-29728.455	-55567.638	-3729.554
6000000	-85339.764	-29726.777	-55612.987	-3726.598
7000000	-85335.790	-29714.459	-55621.330	-3715.249
8000000	-85368.448	-29711.522	-55656.926	-3713.062
9000000	-85257.682	-29671.059	-55586.624	-3672.757
10000000	-85167.439	-29581.597	-55585.842	-3582.556
11000000	-85239.757	-29653.697	-55586.060	-3654.617
12000000	-85247.703	-29655.910	-55591.792	-3657.283
13000000	-85265.302	-29658.200	-55607.102	-3658.742
14000000	-85404.843	-29760.210	-55644.633	-3761.537
15000000	-85417.679	-29767.335	-55650.344	-3767.565
16000000	-85330.186	-29681.330	-55648.856	-3680.728
17000000	-85465.928	-29779.142	-55686.786	-3779.473
18000000	-85292.864	-29720.258	-55572.606	-3720.418
19000000	-85392.599	-29796.881	-55595.718	-3797.917
20000000	-85356.573	-29738.042	-55618.531	-3738.185
21000000	-85438.921	-29860.736	-55578.185	-3861.050
22000000	-85323.418	-29738.842	-55584.576	-3739.849
23000000	-85317.407	-29689.200	-55628.206	-3690.760
24000000	-85251.345	-29658.128	-55593.217	-3659.273
25000000	-85271.153	-29663.506	-55607.647	-3663.936
26000000	-85248.317	-29591.437	-55656.879	-3593.073
27000000	-85321.783	-29705.134	-55616.649	-3705.997
28000000	-85410.100	-29768.725	-55641.375	-3769.020
29000000	-85268.352	-29631.286	-55637.067	-3630.460
30000000	-85317.610	-29689.974	-55627.636	-3690.814
31000000	-85374.834	-29747.623	-55627.211	-3747.776
32000000	-85213.217	-29601.980	-55611.237	-3602.244
33000000	-85313.129	-29719.323	-55593.806	-3720.019
34000000	-85226.892	-29636.700	-55590.191	-3638.518
35000000	-85320.862	-29649.790	-55671.072	-3650.289
36000000	-85407.482	-29772.026	-55635.457	-3771.925
37000000	-85187.102	-29582.989	-55604.113	-3583.871
38000000	-85248.965	-29642.104	-55606.861	-3642.658
39000000	-85256.324	-29654.953	-55601.371	-3655.776
40000000	-85418.183	-29759.345	-55658.839	-3759.473
41000000	-85332.883	-29726.698	-55606.186	-3728.075
42000000	-85403.311	-29719.078	-55684.233	-3720.276
43000000	-85262.167	-29661.976	-55600.191	-3662.455
44000000	-85227.107	-29636.066	-55591.041	-3636.582
45000000	-85180.283	-29594.733	-55585.550	-3596.546
46000000	-85230.013	-29633.786	-55596.227	-3634.035
47000000	-85355.434	-29702.992	-55652.442	-3703.639
48000000	-85329.433	-29694.216	-55635.217	-3694.781
49000000	-85240.782	-29641.662	-55599.120	-3643.513
50000000	-85226.332	-29557.739	-55668.592	-3559.327
51000000	-85326.306	-29723.920	-55602.385	-3723.857
52000000	-85283.863	-29707.533	-55576.331	-3708.221
53000000	-85321.919	-29698.484	-55623.435	-3699.703
54000000	-85342.220	-29775.151	-55567.068	-3775.438
55000000	-85239.754	-29663.738	-55576.015	-3665.251
56000000	-85313.676	-29732.234	-55581.443	-3732.689
57000000	-85398.847	-29785.898	-55612.949	-3786.723
58000000	-85276.597	-29676.349	-55600.247	-3676.639
59000000	-85391.243	-29758.928	-55632.315	-3761.232
