state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
12000000	7.613	11.967	13.899	9.277	0.1631	0.1633	0.5479	0.4154	0.5336	0.5093	1.4318	1.5680	0.3145	0.2262	0.2648	0.1945	0.3035	0.2414	0.1770	0.2781	0.2882	0.2118	0.1860	0.3140	0.3409	0.1998	0.1546	0.3047	1.2268E-3	8.2101E-4	1.1581E-3	0.6863	-3.0767E-3	2.796	2.005	129.449
13000000	9.480	11.176	12.508	9.470	0.2358	3.4088E-2	0.5957	0.3713	0.5273	0.5381	1.4654	1.5074	0.3106	0.2345	0.2681	0.1868	0.3148	0.2360	0.1687	0.2805	0.2873	0.2181	0.1904	0.3042	0.3520	0.1817	0.1616	0.3046	1.331E-3	1.0779E-3	1.227E-3	0.8409	2.9897E-2	2.399	1.989	126.174
14000000	9.227	10.142	13.590	10.535	0.1428	3.073E-2	0.5840	0.3179	0.5145	0.4986	1.4086	1.6253	0.2968	0.2173	0.2826	0.2034	0.3131	0.2429	0.1735	0.2704	0.3003	0.2073	0.1919	0.3005	0.3444	0.1936	0.1570	0.3050	1.261E-3	8.9941E-4	1.1915E-3	0.7029	1.8982E-2	3.350	1.912	129.654
15000000	10.229	11.888	14.153	8.300	0.2236	3.1289E-2	0.7219	0.3948	0.5225	0.4918	1.3808	1.6541	0.3032	0.2222	0.2762	0.1984	0.3163	0.2418	0.1702	0.2717	0.2963	0.2147	0.1938	0.2952	0.3520	0.1894	0.1678	0.2908	1.2539E-3	1.0102E-3	1.1736E-3	0.8365	2.8073E-2	1.536	2.063	129.637
16000000	9.160	13.601	13.847	8.128	0.1976	6.0378E-2	0.5609	0.4370	0.4988	0.4909	1.4580	1.5972	0.3018	0.2282	0.2745	0.1955	0.3121	0.2442	0.1645	0.2792	0.2842	0.2175	0.1939	0.3045	0.3483	0.1985	0.1499	0.3034	1.2743E-3	7.9059E-4	1.2171E-3	0.6228	7.9287E-3	1.397	1.941	127.069
17000000	7.616	11.834	13.135	8.421	0.1337	6.025E-2	0.5966	0.4896	0.5452	0.4808	1.4279	1.5905	0.2950	0.2266	0.2808	0.1976	0.3033	0.2424	0.1740	0.2803	0.2880	0.2235	0.1917	0.2969	0.3346	0.2004	0.1647	0.3003	1.2519E-3	9.2287E-4	1.1939E-3	0.7183	2.0084E-2	0.798	1.905	130.543
18000000	10.295	11.779	13.925	8.384	9.2426E-2	2.819E-2	0.4764	0.4722	0.5241	0.4995	1.4542	1.5646	0.3088	0.2247	0.2679	0.1987	0.3107	0.2287	0.1760	0.2846	0.2790	0.2108	0.1934	0.3169	0.3520	0.1889	0.1555	0.3036	1.1913E-3	7.7684E-4	1.1429E-3	0.6869	4.6604E-2	3.607	2.016	131.142
19000000	8.437	13.636	14.299	8.056	0.3621	9.569E-2	0.5782	0.4400	0.5168	0.4720	1.4717	1.5834	0.3014	0.2310	0.2762	0.1913	0.3158	0.2354	0.1655	0.2833	0.2938	0.2158	0.1957	0.2947	0.3353	0.1866	0.1742	0.3040	1.1476E-3	9.7273E-4	1.11E-3	0.8361	-6.4945E-3	2.365	1.951	136.597
20000000	9.891	11.510	14.079	9.912	0.2150	0.1314	0.8866	0.3268	0.5104	0.5452	1.4218	1.5651	0.3031	0.2269	0.2749	0.1950	0.3173	0.2312	0.1710	0.2805	0.2976	0.2111	0.1990	0.2923	0.3474	0.1993	0.1612	0.2921	1.1738E-3	7.9457E-4	1.1352E-3	0.7177	1.7755E-2	3.982	1.889	131.662
21000000	7.863	10.971	16.013	7.897	0.3046	9.8216E-3	0.6925	0.4062	0.5328	0.5980	1.4138	1.4925	0.3100	0.2299	0.2797	0.1805	0.3184	0.2350	0.1675	0.2791	0.2919	0.2142	0.1950	0.2990	0.3459	0.1982	0.1593	0.2966	1.1931E-3	8.3997E-4	1.126E-3	0.7178	4.0034E-2	1.305	1.915	135.924
22000000	8.493	12.234	14.385	9.618	0.3291	5.4175E-2	0.8193	0.3460	0.5055	0.4876	1.3606	1.6989	0.3116	0.2185	0.2744	0.1955	0.3124	0.2399	0.1763	0.2714	0.2931	0.2178	0.1944	0.2948	0.3414	0.1890	0.1611	0.3085	1.1895E-3	8.0526E-4	1.1253E-3	0.6919	2.9864E-2	1.216	1.965	129.731
23000000	8.169	10.710	12.272	8.990	0.2778	1.8369E-2	0.7575	0.2921	0.5759	0.5152	1.3308	1.6251	0.3054	0.2221	0.2826	0.1899	0.3050	0.2454	0.1769	0.2727	0.2878	0.2172	0.1931	0.3019	0.3556	0.1860	0.1593	0.2991	1.354E-3	1.1081E-3	1.2385E-3	0.8360	-7.3394E-3	3.705	2.232	126.740
24000000	9.865	11.090	14.734	7.760	0.3528	3.4556E-2	0.5135	0.5085	0.5363	0.4956	1.3312	1.6887	0.2990	0.2248	0.2755	0.2008	0.3124	0.2427	0.1708	0.2742	0.2892	0.2088	0.2062	0.2958	0.3385	0.1930	0.1724	0.2960	1.257E-3	8.8836E-4	1.194E-3	0.7428	1.8786E-2	2.050	1.936	126.577
25000000	10.876	11.259	13.022	9.649	0.1715	9.7401E-2	0.6159	0.3505	0.4627	0.4651	1.4246	1.7004	0.3018	0.2269	0.2778	0.1935	0.3200	0.2282	0.1785	0.2733	0.2937	0.2081	0.1956	0.3027	0.3449	0.1906	0.1559	0.3087	1.2757E-3	9.9771E-4	1.199E-3	0.7746	2.0231E-2	1.998	2.022	131.601
26000000	8.600	19.616	12.762	8.408	0.1274	3.27E-2	0.5240	0.3862	0.5293	0.4755	1.4259	1.6157	0.2992	0.2272	0.2771	0.1965	0.3083	0.2400	0.1787	0.2730	0.2984	0.2198	0.1906	0.2912	0.3405	0.1920	0.1704	0.2971	1.2379E-3	9.4977E-4	1.1603E-3	0.8123	4.9486E-2	2.683	1.905	131.486
27000000	9.337	10.832	12.874	9.125	0.2325	2.3214E-2	0.6645	0.3136	0.4975	0.5607	1.4212	1.5629	0.2995	0.2309	0.2801	0.1895	0.3109	0.2517	0.1744	0.2630	0.2917	0.2148	0.1881	0.3055	0.3534	0.1965	0.1591	0.2910	1.2657E-3	7.7885E-4	1.2198E-3	0.6262	9.623E-3	2.881	1.966	131.449
28000000	10.551	12.011	11.209	8.653	0.2179	0.1028	0.4064	0.3273	0.5014	0.5026	1.4709	1.5679	0.3111	0.2238	0.2736	0.1914	0.3278	0.2333	0.1687	0.2703	0.2851	0.2137	0.1983	0.3029	0.3547	0.1998	0.1589	0.2866	1.2814E-3	8.25E-4	1.2181E-3	0.6443	4.2703E-3	1.483	1.944	130.709
29000000	11.653	12.446	14.241	8.241	0.1631	8.8333E-2	0.5947	0.3854	0.5304	0.5149	1.3897	1.6110	0.3049	0.2386	0.2668	0.1897	0.3183	0.2344	0.1697	0.2776	0.2865	0.2188	0.1938	0.3009	0.3429	0.2027	0.1620	0.2924	1.2443E-3	7.941E-4	1.2238E-3	0.6719	-1.0949E-2	3.334	1.923	130.256
30000000	11.001	12.042	13.529	8.135	8.1016E-2	3.2646E-2	0.6411	0.3058	0.5493	0.4569	1.4412	1.5975	0.3117	0.2158	0.2775	0.1951	0.3169	0.2376	0.1715	0.2740	0.2851	0.2082	0.2005	0.3063	0.3419	0.1988	0.1660	0.2933	1.3295E-3	1.0557E-3	1.2407E-3	0.8014	4.2907E-2	3.251	1.868	128.843
31000000	7.531	9.796	12.909	10.092	0.2526	4.4735E-3	0.5467	0.3882	0.5512	0.5602	1.3291	1.6050	0.2993	0.2389	0.2682	0.1936	0.3184	0.2467	0.1637	0.2713	0.2935	0.2090	0.1940	0.3035	0.3411	0.1914	0.1648	0.3027	1.3305E-3	1.0446E-3	1.2284E-3	0.7820	-5.0277E-4	5.852	2.018	126.618
32000000	6.791	11.591	16.308	7.429	0.2825	0.1419	0.6807	0.4340	0.5374	0.5234	1.3959	1.5875	0.2997	0.2270	0.2763	0.1970	0.3112	0.2459	0.1698	0.2730	0.2872	0.2142	0.1947	0.3039	0.3485	0.1916	0.1595	0.3003	1.2153E-3	9.1106E-4	1.1731E-3	0.7824	-1.4493E-3	2.221	1.997	128.301
33000000	8.804	13.638	13.973	8.075	0.1532	5.2225E-2	0.7179	0.3573	0.5127	0.4706	1.4709	1.5902	0.3014	0.2272	0.2780	0.1934	0.3235	0.2310	0.1724	0.2731	0.2960	0.2131	0.1920	0.2989	0.3409	0.1935	0.1678	0.2978	1.2986E-3	1.0003E-3	1.2051E-3	0.7740	-2.5759E-2	3.396	1.918	126.675
34000000	7.960	11.553	13.121	7.859	0.2471	7.9234E-2	0.7328	0.3585	0.5433	0.4999	1.4168	1.5839	0.2920	0.2274	0.2825	0.1981	0.3179	0.2253	0.1745	0.2823	0.2947	0.2147	0.1919	0.2987	0.3560	0.1774	0.1637	0.3029	1.1482E-3	7.9775E-4	1.1028E-3	0.6976	1.37E-2	4.355	1.897	131.411
35000000	8.371	12.597	13.543	7.798	0.3852	0.1000	0.5600	0.3744	0.5254	0.4875	1.4072	1.6271	0.2925	0.2346	0.2729	0.2000	0.3186	0.2431	0.1671	0.2712	0.2915	0.2122	0.1993	0.2970	0.3385	0.2023	0.1556	0.3035	1.1902E-3	7.9588E-4	1.1332E-3	0.6769	-7.1537E-3	1.498	1.976	131.629
36000000	9.845	11.130	16.396	9.786	0.1151	5.2849E-2	0.6547	0.3860	0.5391	0.5200	1.3723	1.6148	0.2998	0.2266	0.2736	0.2001	0.3158	0.2395	0.1759	0.2688	0.2973	0.2095	0.1883	0.3049	0.3387	0.2044	0.1580	0.2989	1.1648E-3	7.2419E-4	1.135E-3	0.6311	2.246E-2	1.960	1.968	132.390
37000000	8.970	16.694	13.841	9.591	0.1701	4.7876E-2	0.7008	0.3167	0.5438	0.5171	1.4147	1.5671	0.3011	0.2326	0.2763	0.1899	0.3109	0.2371	0.1707	0.2813	0.2889	0.2263	0.1845	0.3003	0.3374	0.1878	0.1551	0.3197	1.1838E-3	8.1403E-4	1.1322E-3	0.6962	1.2892E-2	1.780	1.926	135.176
38000000	7.792	13.599	12.830	9.327	0.1974	3.2924E-2	0.6339	0.3657	0.5294	0.5163	1.4146	1.5836	0.3050	0.2263	0.2806	0.1881	0.3182	0.2399	0.1658	0.2761	0.2955	0.2055	0.1977	0.3014	0.3425	0.1871	0.1540	0.3165	1.3036E-3	9.4511E-4	1.2186E-3	0.7238	-1.3458E-3	2.384	1.911	126.506
39000000	11.516	14.722	12.823	9.085	7.8344E-2	5.9367E-2	0.4930	0.4076	0.6046	0.5507	1.3665	1.5171	0.3056	0.2221	0.2713	0.2010	0.3153	0.2449	0.1692	0.2706	0.2958	0.2133	0.1872	0.3037	0.3348	0.2039	0.1653	0.2960	1.2503E-3	8.2939E-4	1.1708E-3	0.6671	2.0092E-2	2.446	1.901	133.551
40000000	8.935	12.158	13.214	9.267	0.2635	6.3083E-2	0.6320	0.4202	0.5249	0.5076	1.4330	1.5780	0.3024	0.2276	0.2740	0.1960	0.3264	0.2355	0.1696	0.2685	0.2869	0.2207	0.1908	0.3017	0.3532	0.1874	0.1690	0.2904	1.3147E-3	9.8648E-4	1.2296E-3	0.7508	6.7329E-3	3.475	1.962	128.897
41000000	10.903	12.507	13.115	8.014	0.1486	5.03E-3	0.5259	0.3086	0.5623	0.4998	1.4165	1.5639	0.3058	0.2286	0.2775	0.1881	0.3019	0.2439	0.1677	0.2865	0.2875	0.2209	0.2013	0.2902	0.3437	0.1989	0.1626	0.2948	1.2264E-3	8.4589E-4	1.1747E-3	0.7086	6.2805E-3	3.726	1.953	127.805
42000000	9.708	14.137	14.864	8.294	0.1856	5.6783E-3	0.5479	0.3585	0.5746	0.5074	1.3638	1.5993	0.3087	0.2131	0.2814	0.1967	0.3210	0.2378	0.1648	0.2764	0.2837	0.2070	0.2001	0.3092	0.3454	0.1869	0.1653	0.3024	1.332E-3	9.7491E-4	1.2155E-3	0.7201	-6.8553E-3	2.296	1.928	126.705
43000000	8.082	12.086	10.726	9.528	0.2290	6.1565E-2	0.8392	0.3662	0.5308	0.4772	1.4007	1.6393	0.2952	0.2341	0.2690	0.2017	0.3068	0.2374	0.1761	0.2797	0.2898	0.2215	0.2009	0.2878	0.3468	0.1982	0.1633	0.2918	1.2913E-3	1.0087E-3	1.1956E-3	0.7866	-5.1626E-3	1.536	1.960	127.993
44000000	8.050	15.499	13.438	7.751	0.1104	6.6861E-2	0.6957	0.4744	0.6005	0.4907	1.3934	1.5574	0.2969	0.2303	0.2797	0.1931	0.3168	0.2376	0.1698	0.2758	0.2880	0.2176	0.1885	0.3058	0.3484	0.1938	0.1591	0.2987	1.2859E-3	8.9044E-4	1.1999E-3	0.6698	8.6624E-3	2.352	1.893	126.640
45000000	12.237	13.721	11.533	9.740	0.3416	0.1519	0.5709	0.4103	0.5043	0.4965	1.4777	1.5640	0.2895	0.2343	0.2830	0.1933	0.3153	0.2408	0.1677	0.2762	0.2901	0.2116	0.1978	0.3005	0.3475	0.2000	0.1617	0.2908	1.2648E-3	9.2415E-4	1.1896E-3	0.7381	2.8652E-2	1.504	2.016	126.924
46000000	10.550	12.439	12.509	8.481	0.2332	8.7957E-2	0.6451	0.3906	0.5351	0.5573	1.3886	1.5613	0.3099	0.2172	0.2805	0.1924	0.3149	0.2341	0.1821	0.2688	0.2824	0.2161	0.1860	0.3155	0.3421	0.1943	0.1706	0.2930	1.2172E-3	8.7696E-4	1.1652E-3	0.7406	-1.6934E-2	2.738	1.893	130.906
47000000	8.915	12.313	13.882	7.794	0.1972	7.8966E-2	0.7850	0.3670	0.5654	0.5444	1.3810	1.5505	0.3095	0.2180	0.2817	0.1908	0.3260	0.2336	0.1654	0.2751	0.2952	0.2107	0.1987	0.2954	0.3411	0.1909	0.1647	0.3033	1.3196E-3	1.0092E-3	1.2262E-3	0.7764	-5.4761E-4	2.632	1.902	125.160
48000000	7.770	12.579	12.486	8.401	0.1709	4.3917E-2	0.5380	0.4192	0.5397	0.4808	1.5128	1.5046	0.2981	0.2280	0.2780	0.1959	0.3133	0.2320	0.1758	0.2789	0.2921	0.2189	0.1944	0.2946	0.3497	0.1913	0.1701	0.2889	1.1753E-3	8.0515E-4	1.1372E-3	0.6952	2.2488E-2	1.927	1.930	132.505
49000000	9.341	13.048	14.326	7.299	0.2532	6.4068E-2	0.6629	0.3343	0.5035	0.5039	1.4834	1.5506	0.2960	0.2329	0.2746	0.1966	0.3150	0.2482	0.1692	0.2676	0.2906	0.2136	0.1948	0.3010	0.3426	0.2024	0.1531	0.3019	1.3266E-3	9.3274E-4	1.2118E-3	0.7117	1.0641E-2	2.755	1.980	128.891
50000000	9.425	11.539	13.325	11.164	0.1431	0.1075	0.5964	0.3429	0.5008	0.4770	1.4461	1.6230	0.3063	0.2185	0.2835	0.1916	0.3110	0.2389	0.1743	0.2759	0.2785	0.2171	0.1953	0.3091	0.3508	0.1864	0.1592	0.3037	1.1721E-3	7.4578E-4	1.1468E-3	0.6661	1.6281E-2	2.050	1.947	132.182
51000000	8.231	9.224	13.113	7.747	0.1912	6.4461E-2	0.4719	0.3774	0.5508	0.5769	1.3973	1.5136	0.3002	0.2389	0.2722	0.1887	0.3101	0.2382	0.1739	0.2778	0.2787	0.2213	0.1972	0.3028	0.3437	0.1945	0.1682	0.2937	1.2144E-3	8.0982E-4	1.1969E-3	0.7079	-1.4421E-3	1.469	1.899	128.368
52000000	9.287	11.672	13.918	8.068	0.1173	2.2833E-2	0.7411	0.3641	0.5153	0.4683	1.3743	1.6943	0.3035	0.2324	0.2728	0.1914	0.3149	0.2408	0.1750	0.2693	0.2924	0.2144	0.1986	0.2946	0.3435	0.1932	0.1631	0.3002	1.2956E-3	8.9954E-4	1.2062E-3	0.6983	5.369E-2	2.209	2.006	125.347
53000000	9.351	11.753	13.054	9.720	0.2325	5.8704E-2	0.6741	0.3228	0.5418	0.5104	1.3939	1.5989	0.2945	0.2319	0.2852	0.1884	0.3121	0.2312	0.1701	0.2866	0.2999	0.2053	0.1950	0.2998	0.3396	0.1917	0.1646	0.3042	1.2715E-3	9.3443E-4	1.17E-3	0.7499	3.4401E-2	2.341	2.150	130.176
54000000	7.396	13.695	12.918	7.205	0.1797	4.9767E-2	0.5117	0.3828	0.5448	0.5449	1.4295	1.5199	0.2836	0.2348	0.2771	0.2046	0.3128	0.2391	0.1729	0.2752	0.2930	0.2229	0.1899	0.2942	0.3437	0.1964	0.1639	0.2960	1.2764E-3	9.5636E-4	1.2122E-3	0.7375	3.1937E-2	4.087	1.969	127.331
55000000	8.344	13.158	12.668	8.738	0.2906	0.1865	0.6364	0.3350	0.5687	0.5055	1.4114	1.5563	0.3049	0.2154	0.2856	0.1940	0.3177	0.2307	0.1745	0.2771	0.2816	0.2148	0.1999	0.3037	0.3413	0.2023	0.1587	0.2977	1.2472E-3	8.8182E-4	1.1862E-3	0.7211	-5.6954E-3	3.530	1.976	131.072
56000000	9.736	14.522	13.393	8.501	0.2048	9.3225E-2	0.4897	0.3268	0.5406	0.4790	1.4412	1.5830	0.2960	0.2258	0.2850	0.1932	0.3177	0.2399	0.1610	0.2814	0.2871	0.2047	0.1900	0.3182	0.3490	0.1868	0.1593	0.3048	1.2224E-3	8.3179E-4	1.1732E-3	0.6912	5.0077E-3	2.474	1.960	130.012
57000000	8.103	18.769	11.617	8.397	0.1607	6.1114E-2	0.4926	0.3483	0.4931	0.5042	1.4715	1.5744	0.2927	0.2210	0.2895	0.1968	0.3162	0.2367	0.1770	0.2701	0.2870	0.2146	0.1918	0.3065	0.3329	0.1949	0.1682	0.3041	1.2233E-3	9.1737E-4	1.1716E-3	0.7551	-4.6773E-3	1.943	1.911	130.230
58000000	7.935	13.248	11.751	9.029	0.2434	3.8887E-3	0.4840	0.3237	0.5172	0.5215	1.4671	1.5344	0.3140	0.2187	0.2734	0.1939	0.3199	0.2331	0.1737	0.2733	0.2843	0.2151	0.1999	0.3007	0.3447	0.1957	0.1715	0.2882	1.2878E-3	9.487E-4	1.1969E-3	0.7436	-8.4495E-3	2.071	1.937	129.001
59000000	7.850	14.539	13.025	8.728	0.1674	2.3807E-2	0.5724	0.3301	0.5159	0.5219	1.4002	1.6078	0.3090	0.2309	0.2688	0.1913	0.3128	0.2410	0.1747	0.2716	0.2950	0.2146	0.1954	0.2950	0.3484	0.1983	0.1666	0.2867	1.2485E-3	8.3798E-4	1.1768E-3	0.6808	-1.9209E-2	2.166	1.898	132.923
60000000	7.086	14.076	12.482	9.370	0.2041	7.6621E-2	0.5368	0.3706	0.4941	0.4538	1.3907	1.7151	0.2967	0.2254	0.2900	0.1879	0.3200	0.2360	0.1805	0.2635	0.2917	0.2231	0.1942	0.2910	0.3560	0.1872	0.1581	0.2988	1.2349E-3	9.2197E-4	1.1983E-3	0.7598	-3.4635E-2	1.923	1.993	128.872
61000000	8.674	10.256	13.264	8.418	0.2081	1.9309E-2	0.5374	0.2607	0.5521	0.5014	1.4053	1.5853	0.3040	0.2392	0.2692	0.1876	0.3072	0.2405	0.1725	0.2798	0.2794	0.2144	0.1952	0.3109	0.3406	0.2019	0.1563	0.3013	1.1968E-3	8.2783E-4	1.1751E-3	0.7087	-6.2946E-3	2.367	1.904	129.521
62000000	9.729	12.076	11.995	8.550	0.1829	1.0918E-2	0.6562	0.2899	0.5126	0.5467	1.3827	1.6034	0.2954	0.2248	0.2862	0.1936	0.3168	0.2287	0.1645	0.2900	0.2884	0.2143	0.1981	0.2992	0.3419	0.1971	0.1564	0.3047	1.2132E-3	8.6393E-4	1.1456E-3	0.7138	2.9733E-2	2.627	1.916	131.831
63000000	7.141	9.877	15.535	8.389	0.1369	4.2273E-2	0.7729	0.2526	0.5093	0.4933	1.3986	1.6476	0.3069	0.2332	0.2739	0.1860	0.3080	0.2369	0.1727	0.2824	0.2863	0.2174	0.1948	0.3015	0.3441	0.1978	0.1560	0.3022	1.3511E-3	1.0527E-3	1.2329E-3	0.7887	-1.595E-2	2.621	1.915	125.526
64000000	9.091	10.313	16.250	8.252	9.1003E-2	3.4047E-2	0.8267	0.3491	0.5637	0.4925	1.4643	1.5184	0.3051	0.2435	0.2607	0.1907	0.3147	0.2362	0.1770	0.2722	0.2843	0.2193	0.1921	0.3043	0.3436	0.1908	0.1618	0.3038	1.2186E-3	8.882E-4	1.1748E-3	0.7467	1.1106E-2	2.385	1.922	132.197
65000000	7.816	13.802	13.599	8.537	5.1649E-2	8.4548E-2	0.6601	0.4270	0.5667	0.4949	1.3798	1.6040	0.2925	0.2340	0.2823	0.1913	0.3059	0.2431	0.1732	0.2779	0.2838	0.2178	0.1993	0.2991	0.3379	0.1934	0.1634	0.3053	1.201E-3	8.7691E-4	1.1446E-3	0.7840	2.7446E-2	3.277	1.872	132.625
66000000	9.563	10.678	12.659	7.930	0.1990	6.3201E-2	0.6148	0.3620	0.5692	0.5340	1.3785	1.5604	0.3048	0.2244	0.2763	0.1944	0.3199	0.2352	0.1655	0.2795	0.2936	0.2068	0.1891	0.3105	0.3466	0.1938	0.1586	0.3009	1.1732E-3	8.0877E-4	1.1282E-3	0.6642	1.9454E-2	2.842	1.931	131.148
67000000	9.644	8.635	13.350	8.046	0.2591	5.2402E-3	0.4887	0.3453	0.5396	0.4757	1.4519	1.5762	0.3066	0.2244	0.2884	0.1806	0.3127	0.2387	0.1800	0.2685	0.2970	0.2103	0.1988	0.2939	0.3435	0.1990	0.1523	0.3051	1.2373E-3	8.668E-4	1.1505E-3	0.6712	-1.0064E-2	1.261	1.951	134.109
68000000	8.310	13.235	14.240	8.756	0.3489	3.7022E-2	0.7783	0.4005	0.5942	0.4879	1.3960	1.5644	0.3106	0.2196	0.2820	0.1877	0.3075	0.2391	0.1746	0.2787	0.2845	0.2192	0.1960	0.3003	0.3395	0.1917	0.1639	0.3050	1.2616E-3	8.9146E-4	1.2008E-3	0.7150	1.0487E-2	2.505	1.928	129.881
69000000	9.060	14.602	12.218	8.880	0.2111	7.0472E-2	0.5165	0.3878	0.5368	0.5238	1.4385	1.5417	0.3177	0.2314	0.2713	0.1796	0.3164	0.2295	0.1744	0.2797	0.2876	0.2212	0.1931	0.2981	0.3502	0.1862	0.1596	0.3039	1.2105E-3	9.4028E-4	1.1889E-3	0.7834	4.6481E-3	1.815	1.991	128.405
