state	cp1.kappa	cp2.kappa	cp3.kappa	ig.kappa	cp1.alpha	cp2.alpha	cp3.alpha	ig.alpha	cp1.mu	cp2.mu	cp3.mu	ig.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ig.frequencies1	ig.frequencies2	ig.frequencies3	ig.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
209000000	8.039	13.935	12.541	8.835	2.7507E-2	3.9908E-2	0.5783	0.4043	0.5469	0.4742	1.3582	1.6711	0.3047	0.2290	0.2777	0.1886	0.3150	0.2368	0.1756	0.2726	0.2906	0.2122	0.1916	0.3055	0.3497	0.1958	0.1652	0.2892	1.2666E-3	9.1321E-4	1.2009E-3	0.7117	2.8748E-3	2.183	1.891	129.182
210000000	8.163	14.157	13.978	9.256	9.7294E-2	7.6074E-2	0.4297	0.4660	0.6067	0.5090	1.3779	1.5476	0.3107	0.2269	0.2692	0.1931	0.3195	0.2362	0.1744	0.2699	0.2900	0.2114	0.1961	0.3025	0.3440	0.2007	0.1634	0.2918	1.1569E-3	8.4183E-4	1.1611E-3	0.7416	-3.4148E-2	1.428	1.966	130.521
211000000	8.431	15.143	12.487	10.180	0.1163	9.1263E-2	0.6094	0.3647	0.5599	0.4654	1.3877	1.6347	0.2985	0.2290	0.2735	0.1989	0.3175	0.2330	0.1737	0.2758	0.2943	0.2125	0.1892	0.3040	0.3553	0.1941	0.1553	0.2953	1.2621E-3	9.1022E-4	1.1838E-3	0.7085	3.3603E-2	2.409	1.885	128.629
212000000	9.259	14.404	13.350	7.913	0.1990	4.7405E-2	0.7022	0.4238	0.5564	0.4859	1.3528	1.6541	0.3069	0.2277	0.2705	0.1948	0.3183	0.2338	0.1761	0.2717	0.2867	0.2188	0.1895	0.3050	0.3462	0.1930	0.1645	0.2963	1.3807E-3	1.023E-3	1.2556E-3	0.7248	-1.162E-2	2.333	1.906	128.387
213000000	10.017	11.975	14.112	8.194	0.2494	1.5106E-2	0.6625	0.3677	0.5188	0.4999	1.5051	1.5149	0.3027	0.2089	0.2880	0.2004	0.3170	0.2382	0.1734	0.2715	0.2938	0.2109	0.1991	0.2962	0.3410	0.1939	0.1613	0.3038	1.2905E-3	9.3149E-4	1.2155E-3	0.7152	2.408E-2	3.317	2.047	129.811
214000000	9.092	13.856	13.874	8.920	0.1280	1.0805E-2	0.5788	0.4325	0.5043	0.5241	1.4253	1.5908	0.3070	0.2249	0.2716	0.1965	0.3080	0.2395	0.1652	0.2873	0.2907	0.2234	0.1887	0.2972	0.3421	0.2010	0.1584	0.2984	1.2239E-3	8.9551E-4	1.1901E-3	0.7228	2.2118E-2	3.574	1.904	131.683
215000000	8.922	10.905	11.918	7.961	5.5552E-2	9.7048E-2	0.4585	0.2921	0.4822	0.4916	1.4372	1.6369	0.2969	0.2298	0.2807	0.1926	0.3051	0.2424	0.1773	0.2752	0.2948	0.2106	0.2043	0.2902	0.3527	0.2000	0.1531	0.2942	1.2514E-3	8.746E-4	1.1686E-3	0.6906	2.2937E-2	2.223	2.206	130.524
216000000	8.404	15.577	14.202	10.647	0.1389	6.8342E-2	0.5524	0.4586	0.5438	0.5020	1.3821	1.6187	0.2968	0.2332	0.2793	0.1906	0.3278	0.2332	0.1775	0.2615	0.2995	0.2111	0.1905	0.2989	0.3432	0.2044	0.1598	0.2926	1.2815E-3	9.905E-4	1.1921E-3	0.7645	9.8651E-3	2.569	1.973	127.622
217000000	7.440	12.867	12.432	7.516	1.8256E-2	3.5832E-2	0.7747	0.3670	0.5493	0.5015	1.3798	1.6157	0.3039	0.2248	0.2792	0.1920	0.3108	0.2306	0.1704	0.2883	0.2884	0.2160	0.1990	0.2967	0.3425	0.1907	0.1649	0.3020	1.2725E-3	9.2842E-4	1.1896E-3	0.7277	1.345E-2	2.890	1.981	129.414
218000000	10.835	13.543	12.703	9.883	0.1796	2.4812E-2	0.5278	0.4527	0.5646	0.5284	1.3633	1.5879	0.3089	0.2191	0.2755	0.1966	0.3098	0.2281	0.1763	0.2858	0.2914	0.2119	0.1990	0.2977	0.3482	0.1961	0.1584	0.2973	1.1939E-3	8.3531E-4	1.1558E-3	0.6746	2.9243E-2	2.338	1.959	136.194
219000000	9.402	12.026	14.224	9.003	6.5014E-2	1.024E-2	0.9278	0.3415	0.4636	0.5004	1.4515	1.6320	0.2988	0.2331	0.2792	0.1889	0.3148	0.2368	0.1749	0.2735	0.2962	0.2136	0.1934	0.2968	0.3362	0.2029	0.1613	0.2996	1.2045E-3	8.6674E-4	1.1324E-3	0.7321	2.0197E-3	1.431	1.917	130.643
220000000	9.142	7.662	14.383	7.651	8.5586E-2	5.3817E-2	0.7034	0.3142	0.5155	0.5025	1.4366	1.5897	0.2952	0.2342	0.2774	0.1932	0.3210	0.2315	0.1790	0.2685	0.2888	0.2184	0.1917	0.3011	0.3453	0.2019	0.1647	0.2881	1.2501E-3	9.3296E-4	1.1655E-3	0.7619	3.2191E-2	3.903	1.929	130.338
221000000	11.496	12.802	13.905	8.304	0.3621	1.2259E-2	0.6600	0.3440	0.5334	0.5002	1.4719	1.5347	0.3037	0.2248	0.2782	0.1933	0.3190	0.2392	0.1598	0.2820	0.2830	0.2120	0.1931	0.3119	0.3395	0.1995	0.1609	0.3001	1.2698E-3	8.5261E-4	1.2098E-3	0.6975	-1.4051E-2	2.207	1.946	126.555
222000000	11.163	10.960	14.665	8.278	0.1807	4.761E-2	0.6372	0.4656	0.5340	0.4935	1.3994	1.6197	0.3110	0.2221	0.2716	0.1953	0.3087	0.2354	0.1838	0.2721	0.3044	0.2131	0.1851	0.2974	0.3447	0.2045	0.1547	0.2961	1.1821E-3	8.0254E-4	1.1454E-3	0.6949	3.5961E-2	2.932	2.000	132.081
223000000	9.532	16.631	14.879	8.473	0.2190	0.1272	0.6861	0.4407	0.5667	0.4823	1.3525	1.6471	0.3003	0.2279	0.2790	0.1928	0.3154	0.2344	0.1768	0.2734	0.2760	0.2166	0.2055	0.3019	0.3436	0.1915	0.1615	0.3033	1.2177E-3	8.7891E-4	1.1584E-3	0.7059	1.2914E-2	2.204	1.954	130.593
224000000	7.925	14.471	13.064	9.978	0.1922	0.1672	0.6238	0.3554	0.4671	0.5063	1.4740	1.5976	0.3081	0.2214	0.2756	0.1949	0.3088	0.2485	0.1680	0.2747	0.2861	0.2260	0.1959	0.2920	0.3536	0.1919	0.1610	0.2934	1.2772E-3	1.0338E-3	1.1978E-3	0.7801	-1.4E-2	3.371	1.921	131.519
225000000	8.868	16.066	14.093	9.767	0.2111	9.3622E-3	0.5922	0.3028	0.5265	0.5042	1.3525	1.6669	0.3101	0.2185	0.2795	0.1919	0.3181	0.2429	0.1708	0.2682	0.2903	0.2177	0.1870	0.3050	0.3437	0.1911	0.1629	0.3024	1.2002E-3	8.0327E-4	1.1482E-3	0.6807	-1.7734E-3	5.126	1.936	134.506
226000000	9.847	11.975	12.862	9.651	0.2947	7.5987E-2	0.5521	0.3363	0.5642	0.5049	1.4142	1.5587	0.2891	0.2268	0.2873	0.1968	0.3189	0.2320	0.1639	0.2853	0.2838	0.2198	0.1959	0.3005	0.3444	0.1913	0.1575	0.3069	1.167E-3	8.8013E-4	1.1341E-3	0.7570	3.0755E-2	3.184	1.891	136.991
227000000	9.449	15.082	16.597	8.627	0.2393	7.063E-2	0.6337	0.3728	0.5209	0.5564	1.3638	1.6043	0.3019	0.2311	0.2784	0.1886	0.3079	0.2438	0.1576	0.2907	0.2957	0.2218	0.1886	0.2938	0.3566	0.1919	0.1718	0.2797	1.3314E-3	9.7628E-4	1.2128E-3	0.7077	-1.2577E-2	3.687	1.943	128.737
228000000	10.556	11.363	12.714	9.036	0.1584	0.1243	0.6529	0.3773	0.5016	0.4724	1.4615	1.6104	0.3111	0.2247	0.2822	0.1820	0.3224	0.2405	0.1759	0.2612	0.2915	0.2157	0.1940	0.2988	0.3465	0.1985	0.1632	0.2919	1.2149E-3	7.8351E-4	1.1554E-3	0.6516	8.8075E-3	4.536	1.961	134.342
229000000	10.472	12.360	13.472	9.315	0.2656	5.1096E-2	0.5551	0.3567	0.5462	0.4974	1.4144	1.5860	0.2950	0.2317	0.2765	0.1967	0.3067	0.2323	0.1738	0.2872	0.2927	0.2210	0.1923	0.2940	0.3357	0.1976	0.1717	0.2950	1.2621E-3	9.0857E-4	1.1918E-3	0.7312	3.4681E-3	2.877	2.012	131.632
230000000	9.393	15.050	13.020	9.021	0.1270	9.3034E-2	0.7193	0.3590	0.5397	0.4958	1.4174	1.5915	0.2967	0.2256	0.2906	0.1870	0.3135	0.2388	0.1734	0.2744	0.2938	0.2117	0.1984	0.2961	0.3478	0.2014	0.1645	0.2864	1.2977E-3	8.5969E-4	1.2283E-3	0.6716	2.2797E-2	1.178	1.883	129.044
231000000	9.280	12.070	14.289	9.171	0.2010	4.4509E-2	0.5496	0.3645	0.5162	0.5559	1.3896	1.5821	0.2960	0.2379	0.2738	0.1922	0.3137	0.2404	0.1729	0.2731	0.2882	0.2150	0.1935	0.3033	0.3529	0.1928	0.1569	0.2974	1.3199E-3	9.8219E-4	1.2472E-3	0.7177	9.1478E-3	2.866	1.915	123.049
232000000	8.631	12.654	13.294	9.719	0.1283	2.0181E-2	0.5719	0.4926	0.5116	0.5300	1.4273	1.5742	0.2975	0.2391	0.2689	0.1945	0.3153	0.2433	0.1754	0.2660	0.2903	0.2153	0.1941	0.3004	0.3398	0.1918	0.1650	0.3034	1.2459E-3	8.3907E-4	1.1724E-3	0.6882	-2.3193E-2	2.520	1.978	128.939
233000000	8.624	12.949	11.537	8.437	0.2390	2.8338E-3	0.4906	0.3753	0.5199	0.4993	1.3955	1.6329	0.2973	0.2257	0.2782	0.1988	0.3178	0.2332	0.1679	0.2811	0.2849	0.2233	0.1951	0.2967	0.3339	0.1969	0.1680	0.3012	1.222E-3	8.8941E-4	1.1332E-3	0.7224	6.9597E-3	1.032	1.922	131.963
234000000	11.373	12.811	13.799	8.353	0.1947	0.1053	0.6564	0.3873	0.5486	0.4678	1.3908	1.6410	0.2948	0.2385	0.2665	0.2002	0.3091	0.2470	0.1691	0.2748	0.2835	0.2240	0.1905	0.3020	0.3536	0.1889	0.1627	0.2948	1.1944E-3	7.7459E-4	1.1607E-3	0.6560	-2.6592E-2	2.622	1.983	131.423
235000000	11.710	9.880	13.126	8.407	0.1238	7.9898E-2	0.5670	0.3325	0.5052	0.5123	1.4289	1.5986	0.2994	0.2264	0.2824	0.1918	0.3026	0.2457	0.1704	0.2813	0.2890	0.2130	0.1979	0.3001	0.3512	0.1920	0.1505	0.3064	1.1666E-3	7.9092E-4	1.1385E-3	0.6961	-8.2103E-3	2.769	1.911	133.627
236000000	7.166	13.659	13.303	7.957	0.2779	5.0638E-2	0.6151	0.2720	0.5355	0.4925	1.4486	1.5659	0.2896	0.2360	0.2734	0.2009	0.3213	0.2350	0.1717	0.2720	0.2956	0.2148	0.1904	0.2992	0.3407	0.1910	0.1658	0.3025	1.2528E-3	9.4229E-4	1.1716E-3	0.7393	3.5244E-3	1.573	1.941	129.874
237000000	8.163	10.500	12.984	7.877	0.2199	7.9529E-2	0.8131	0.3793	0.5366	0.5397	1.4214	1.5432	0.3006	0.2274	0.2770	0.1950	0.3209	0.2475	0.1720	0.2596	0.2937	0.2126	0.1939	0.2998	0.3498	0.1952	0.1558	0.2992	1.1934E-3	9.2633E-4	1.1291E-3	0.7775	5.2539E-3	2.527	1.922	126.768
238000000	9.693	10.058	15.080	7.997	0.2150	2.5609E-2	0.9655	0.3773	0.5413	0.4879	1.4241	1.5912	0.3009	0.2280	0.2774	0.1937	0.3169	0.2369	0.1733	0.2729	0.2896	0.2177	0.1847	0.3080	0.3557	0.1914	0.1581	0.2948	1.2155E-3	9.3103E-4	1.166E-3	0.7483	-2.5145E-2	2.439	1.945	136.183
239000000	7.609	13.168	14.068	7.851	6.7801E-2	4.8816E-2	0.7710	0.3762	0.5419	0.4943	1.4153	1.5931	0.2872	0.2288	0.2785	0.2056	0.3145	0.2434	0.1708	0.2713	0.2880	0.2160	0.1958	0.3002	0.3450	0.1943	0.1598	0.3009	1.2094E-3	8.8768E-4	1.1441E-3	0.7367	3.0917E-2	2.220	1.925	133.034
240000000	8.938	15.294	15.985	8.733	3.2506E-3	0.1076	0.5163	0.4314	0.5253	0.5175	1.4297	1.5703	0.3087	0.2281	0.2676	0.1956	0.3142	0.2355	0.1804	0.2699	0.2913	0.2197	0.1896	0.2995	0.3467	0.1897	0.1651	0.2985	1.2738E-3	1.0189E-3	1.1923E-3	0.8224	-3.4087E-3	3.894	1.950	128.366
241000000	9.046	14.388	14.123	7.485	0.3202	3.1726E-2	0.5830	0.3580	0.5005	0.4918	1.4476	1.6056	0.3053	0.2266	0.2710	0.1971	0.3127	0.2305	0.1715	0.2853	0.2848	0.2160	0.1927	0.3065	0.3585	0.1926	0.1609	0.2880	1.1956E-3	8.8037E-4	1.1441E-3	0.7387	-2.472E-2	1.987	2.042	136.701
242000000	8.507	10.936	12.936	8.638	0.1013	9.6991E-2	0.4862	0.3927	0.5657	0.5320	1.4272	1.5138	0.2951	0.2177	0.2877	0.1995	0.3293	0.2299	0.1720	0.2689	0.2921	0.2116	0.1943	0.3020	0.3485	0.1913	0.1625	0.2976	1.2089E-3	8.0537E-4	1.1755E-3	0.6666	4.5486E-2	1.390	1.925	129.353
243000000	10.176	12.891	13.344	8.922	0.2170	8.5528E-2	0.4603	0.3538	0.5233	0.4686	1.4330	1.6219	0.3076	0.2309	0.2730	0.1886	0.3041	0.2400	0.1793	0.2766	0.2864	0.2080	0.1977	0.3079	0.3485	0.2001	0.1577	0.2937	1.2179E-3	7.8387E-4	1.1547E-3	0.6396	-2.175E-3	1.518	1.922	130.326
244000000	8.522	12.025	10.756	8.012	0.2761	3.295E-2	0.6720	0.3083	0.4800	0.4940	1.3927	1.6849	0.3002	0.2332	0.2767	0.1899	0.3183	0.2289	0.1685	0.2842	0.2929	0.2121	0.1977	0.2973	0.3455	0.1885	0.1635	0.3025	1.1958E-3	8.5472E-4	1.1313E-3	0.6968	-3.6198E-3	3.694	1.942	133.844
245000000	8.106	13.614	13.031	7.691	7.9858E-2	6.263E-2	0.7054	0.4286	0.5231	0.5029	1.4918	1.5214	0.3084	0.2306	0.2861	0.1749	0.3138	0.2463	0.1743	0.2656	0.2897	0.2151	0.1982	0.2970	0.3421	0.1919	0.1731	0.2929	1.2997E-3	1.0351E-3	1.2087E-3	0.7962	-1.4949E-2	2.621	1.903	128.151
246000000	8.205	10.491	14.915	8.182	0.1172	6.6294E-2	0.5971	0.3349	0.5524	0.5318	1.3323	1.6310	0.2989	0.2295	0.2801	0.1915	0.3159	0.2312	0.1783	0.2747	0.2918	0.2097	0.1977	0.3008	0.3389	0.1994	0.1690	0.2926	1.2124E-3	7.6435E-4	1.1533E-3	0.6235	1.7563E-3	3.687	1.909	133.574
247000000	10.557	11.701	11.944	9.011	0.1306	8.1458E-2	0.5487	0.3322	0.5857	0.4548	1.3839	1.6224	0.2937	0.2440	0.2711	0.1912	0.3048	0.2445	0.1771	0.2736	0.2891	0.2068	0.2010	0.3030	0.3510	0.1917	0.1671	0.2902	1.3153E-3	8.7676E-4	1.2416E-3	0.6505	6.8112E-2	2.566	1.876	125.319
248000000	9.949	13.726	15.065	9.352	0.2502	6.5581E-2	0.5817	0.3621	0.5492	0.5121	1.4301	1.5500	0.3066	0.2273	0.2766	0.1895	0.3202	0.2330	0.1669	0.2799	0.2865	0.2228	0.1973	0.2934	0.3456	0.1871	0.1666	0.3008	1.3383E-3	9.9156E-4	1.2512E-3	0.7367	8.7967E-3	2.880	1.886	126.028
249000000	8.034	11.448	12.647	10.213	0.1700	0.1154	0.5420	0.3130	0.5793	0.4549	1.4136	1.5971	0.3023	0.2230	0.2777	0.1970	0.3094	0.2425	0.1758	0.2724	0.2752	0.2174	0.1999	0.3075	0.3422	0.1933	0.1699	0.2946	1.2816E-3	9.6881E-4	1.2215E-3	0.7934	1.9375E-2	3.054	2.034	125.694
250000000	10.269	11.961	14.534	9.064	0.1371	3.0636E-2	0.4896	0.3920	0.5562	0.4806	1.3505	1.6625	0.3118	0.2361	0.2618	0.1903	0.3105	0.2384	0.1813	0.2698	0.2855	0.2061	0.2020	0.3064	0.3465	0.1976	0.1591	0.2969	1.2533E-3	8.507E-4	1.2071E-3	0.6864	9.8848E-4	1.361	1.880	126.320
251000000	9.254	13.004	11.467	8.140	0.1883	0.1612	0.5097	0.3331	0.5594	0.5056	1.3629	1.6187	0.2969	0.2310	0.2801	0.1920	0.3250	0.2311	0.1649	0.2790	0.2950	0.2132	0.1977	0.2941	0.3388	0.2001	0.1699	0.2913	1.253E-3	8.5563E-4	1.1848E-3	0.6961	1.7565E-2	3.690	2.009	128.340
252000000	9.102	10.904	13.154	9.362	5.095E-2	9.5389E-2	0.4773	0.3894	0.4904	0.5002	1.4071	1.6512	0.3032	0.2108	0.2807	0.2053	0.3139	0.2396	0.1713	0.2752	0.3026	0.2151	0.1890	0.2933	0.3365	0.1943	0.1593	0.3099	1.1507E-3	8.0062E-4	1.1099E-3	0.6937	-1.6435E-2	2.760	1.888	131.432
253000000	8.343	13.372	14.786	8.171	0.3617	5.2474E-2	0.5316	0.4222	0.5240	0.5598	1.4398	1.5152	0.2943	0.2310	0.2762	0.1985	0.3202	0.2377	0.1663	0.2758	0.2932	0.2088	0.2017	0.2963	0.3505	0.1994	0.1702	0.2798	1.2545E-3	9.7878E-4	1.2095E-3	0.7707	2.9905E-2	3.945	1.880	126.151
254000000	8.207	11.852	13.225	8.673	0.1571	0.1117	0.6075	0.2724	0.5534	0.4884	1.4020	1.6013	0.2992	0.2316	0.2759	0.1933	0.3231	0.2311	0.1772	0.2685	0.2984	0.2088	0.1971	0.2957	0.3512	0.1984	0.1549	0.2955	1.2357E-3	7.9772E-4	1.2054E-3	0.6756	2.2103E-3	1.668	1.953	129.086
255000000	10.500	11.985	14.594	8.486	0.1052	6.4416E-2	0.5494	0.3196	0.5108	0.5074	1.3724	1.6589	0.2988	0.2315	0.2700	0.1997	0.3087	0.2427	0.1696	0.2789	0.2874	0.2076	0.2025	0.3025	0.3439	0.1939	0.1568	0.3053	1.4046E-3	1.1913E-3	1.2204E-3	0.8455	3.1377E-2	1.693	1.981	127.567
256000000	9.102	12.581	13.309	8.432	0.1209	1.5085E-2	0.6448	0.4016	0.5511	0.5190	1.4228	1.5483	0.3065	0.2234	0.2691	0.2010	0.3179	0.2346	0.1742	0.2733	0.2970	0.2188	0.1885	0.2957	0.3492	0.2021	0.1652	0.2835	1.3246E-3	1.0665E-3	1.2031E-3	0.8079	2.3371E-2	1.933	1.911	131.381
257000000	8.020	10.516	13.342	8.219	0.1209	7.5683E-2	0.6835	0.3489	0.5133	0.4691	1.4129	1.6539	0.2973	0.2228	0.2848	0.1950	0.3295	0.2251	0.1727	0.2727	0.3016	0.2091	0.1843	0.3050	0.3416	0.1981	0.1596	0.3007	1.2047E-3	8.9551E-4	1.1697E-3	0.7350	-1.456E-2	3.128	1.928	130.609
258000000	8.728	9.882	12.656	8.297	4.0845E-2	9.7566E-2	0.5222	0.3373	0.5216	0.5014	1.4318	1.5895	0.2883	0.2399	0.2778	0.1940	0.3245	0.2385	0.1618	0.2752	0.2891	0.2209	0.1921	0.2980	0.3325	0.1914	0.1678	0.3083	1.2153E-3	8.3638E-4	1.1634E-3	0.6991	1.6526E-2	1.978	1.962	130.069
259000000	8.317	12.436	14.147	8.836	0.1111	1.801E-2	0.5117	0.3285	0.4775	0.5568	1.3539	1.6616	0.3065	0.2270	0.2743	0.1922	0.3230	0.2384	0.1649	0.2737	0.2832	0.2245	0.1944	0.2979	0.3546	0.1913	0.1608	0.2933	1.2537E-3	8.7695E-4	1.2013E-3	0.6866	-4.7586E-3	1.700	1.863	130.106
260000000	9.558	15.668	13.807	8.522	0.3492	2.5671E-2	0.4469	0.3586	0.4990	0.5307	1.4284	1.5860	0.3112	0.2200	0.2764	0.1925	0.3084	0.2362	0.1663	0.2891	0.2876	0.2199	0.2035	0.2889	0.3459	0.2055	0.1627	0.2860	1.3139E-3	9.3393E-4	1.2417E-3	0.6881	-2.3464E-3	2.896	2.015	126.966
261000000	8.519	11.722	13.895	8.440	0.1141	6.6828E-2	0.5813	0.3788	0.5421	0.4960	1.4936	1.5063	0.2995	0.2234	0.2887	0.1884	0.3056	0.2306	0.1709	0.2929	0.2932	0.2130	0.1986	0.2952	0.3315	0.1950	0.1685	0.3050	1.2261E-3	7.2667E-4	1.1912E-3	0.5974	-4.1685E-3	1.975	2.001	130.650
262000000	8.120	13.320	16.078	8.213	4.6278E-2	4.1286E-3	0.5382	0.3298	0.5550	0.5261	1.3000	1.6692	0.3020	0.2243	0.2827	0.1909	0.3149	0.2392	0.1757	0.2702	0.2932	0.2147	0.1881	0.3040	0.3414	0.1929	0.1624	0.3032	1.2227E-3	9.3303E-4	1.1992E-3	0.7414	2.1531E-2	2.097	2.001	128.522
263000000	9.225	12.694	13.576	7.750	0.1666	1.6485E-2	0.6065	0.3540	0.5470	0.5440	1.3630	1.5905	0.3062	0.2278	0.2765	0.1895	0.3080	0.2435	0.1658	0.2826	0.2962	0.2080	0.1928	0.3030	0.3467	0.1982	0.1550	0.3001	1.2392E-3	9.1768E-4	1.1158E-3	0.7285	-2.3325E-2	2.704	1.850	129.988
264000000	12.209	12.121	12.858	8.599	0.2446	8.7592E-2	0.5717	0.4605	0.5207	0.5146	1.4213	1.5876	0.3072	0.2235	0.2778	0.1915	0.3108	0.2355	0.1698	0.2839	0.2904	0.2136	0.1988	0.2972	0.3452	0.1969	0.1637	0.2941	1.2041E-3	7.3184E-4	1.1686E-3	0.6151	8.263E-3	2.440	1.937	132.726
265000000	8.898	11.448	13.202	8.964	0.1830	1.7559E-2	0.6882	0.3241	0.5874	0.4554	1.4282	1.5719	0.2988	0.2336	0.2805	0.1871	0.3139	0.2410	0.1633	0.2817	0.2874	0.2138	0.1959	0.3028	0.3364	0.1913	0.1624	0.3099	1.2523E-3	7.9583E-4	1.2096E-3	0.6285	2.0919E-3	3.483	2.028	125.864
266000000	7.977	10.474	13.355	9.269	0.1517	6.299E-2	0.4493	0.3498	0.5332	0.4695	1.3816	1.6658	0.3033	0.2235	0.2729	0.2003	0.3216	0.2338	0.1759	0.2687	0.2956	0.2131	0.1896	0.3016	0.3475	0.1914	0.1592	0.3018	1.2462E-3	8.3437E-4	1.1725E-3	0.6636	2.564E-2	2.378	2.063	129.453
267000000	8.705	11.047	13.731	8.370	0.1797	0.1214	0.6515	0.3324	0.5227	0.5434	1.3088	1.6760	0.2947	0.2363	0.2718	0.1971	0.3067	0.2370	0.1719	0.2844	0.2848	0.2060	0.1885	0.3208	0.3493	0.1914	0.1614	0.2979	1.2576E-3	9.755E-4	1.1605E-3	0.7901	-1.5451E-2	2.661	1.979	130.950
268000000	9.170	14.008	12.124	8.296	0.2997	9.3568E-2	0.6485	0.3847	0.5551	0.4662	1.3650	1.6636	0.2945	0.2243	0.2842	0.1970	0.3216	0.2274	0.1675	0.2835	0.2882	0.2214	0.1949	0.2955	0.3432	0.1932	0.1567	0.3068	1.2353E-3	8.1979E-4	1.1773E-3	0.6687	2.5106E-2	2.047	1.978	130.984
269000000	8.256	12.575	13.942	9.270	0.2543	8.9321E-2	0.5375	0.4203	0.5598	0.5197	1.3334	1.6348	0.3033	0.2327	0.2730	0.1911	0.3190	0.2432	0.1668	0.2711	0.2896	0.2078	0.1991	0.3034	0.3513	0.1932	0.1660	0.2895	1.1242E-3	6.9042E-4	1.119E-3	0.5990	-3.5274E-3	2.662	1.923	134.621
270000000	9.681	12.433	13.419	8.423	0.1425	6.742E-2	0.5759	0.3230	0.5773	0.5502	1.3486	1.5665	0.3077	0.2217	0.2806	0.1899	0.3177	0.2422	0.1637	0.2764	0.2847	0.2164	0.1929	0.3059	0.3577	0.1929	0.1517	0.2977	1.2391E-3	8.9218E-4	1.2015E-3	0.7366	1.9489E-2	2.675	2.001	129.550
271000000	8.207	9.975	13.791	7.903	0.2112	3.9947E-3	0.7625	0.3627	0.5079	0.5035	1.4201	1.6148	0.3001	0.2256	0.2768	0.1975	0.3294	0.2313	0.1640	0.2753	0.2795	0.2189	0.1973	0.3044	0.3412	0.1892	0.1646	0.3050	1.2491E-3	9.6553E-4	1.146E-3	0.7468	4.1817E-2	2.209	1.953	132.353
272000000	8.263	11.284	16.679	7.672	0.1712	3.7544E-2	0.4782	0.3699	0.5806	0.5063	1.3894	1.5663	0.2955	0.2325	0.2810	0.1910	0.3242	0.2255	0.1729	0.2774	0.2917	0.2102	0.1988	0.2993	0.3378	0.2001	0.1567	0.3055	1.2741E-3	8.5296E-4	1.1774E-3	0.6721	5.6586E-3	3.455	2.023	131.239
273000000	10.129	18.266	13.042	9.648	0.1418	2.281E-2	0.5681	0.4084	0.5491	0.5451	1.3870	1.5610	0.3025	0.2276	0.2784	0.1915	0.3076	0.2372	0.1739	0.2813	0.2930	0.2113	0.2020	0.2937	0.3484	0.1966	0.1575	0.2974	1.1469E-3	7.7181E-4	1.1335E-3	0.6820	2.0646E-3	3.470	2.029	135.991
274000000	10.096	15.924	15.173	7.828	0.2182	1.8351E-2	0.7972	0.3553	0.5568	0.4900	1.3913	1.6076	0.2938	0.2257	0.2785	0.2019	0.3129	0.2401	0.1659	0.2811	0.2921	0.2156	0.1907	0.3016	0.3492	0.1958	0.1626	0.2923	1.3219E-3	8.8233E-4	1.2268E-3	0.6529	-2.6024E-4	2.069	2.002	128.216
275000000	9.162	12.108	13.086	9.515	9.1803E-2	0.1358	0.7648	0.3746	0.5148	0.5117	1.4622	1.5529	0.3071	0.2152	0.2892	0.1886	0.3088	0.2339	0.1768	0.2806	0.2952	0.2202	0.1866	0.2981	0.3479	0.1889	0.1611	0.3021	1.2241E-3	9.6831E-4	1.1593E-3	0.7985	8.6805E-3	2.569	1.927	132.541
276000000	8.477	11.550	14.869	8.018	0.2004	2.0023E-2	0.7666	0.4026	0.5321	0.5063	1.4050	1.6019	0.3031	0.2181	0.2853	0.1935	0.3153	0.2396	0.1689	0.2762	0.2834	0.2155	0.2031	0.2980	0.3554	0.1926	0.1639	0.2882	1.162E-3	7.2768E-4	1.1208E-3	0.6149	1.3535E-2	3.266	1.986	136.846
277000000	11.337	10.232	14.040	8.524	0.1917	1.6603E-2	0.6222	0.4003	0.5372	0.5208	1.3353	1.6561	0.3006	0.2278	0.2828	0.1888	0.3155	0.2327	0.1613	0.2904	0.2952	0.2065	0.1973	0.3009	0.3480	0.1865	0.1631	0.3024	1.1665E-3	7.2157E-4	1.1119E-3	0.6194	2.9433E-3	2.684	1.917	134.096
278000000	8.596	11.578	14.368	8.030	4.1317E-2	2.9212E-2	0.6504	0.3882	0.5453	0.5090	1.4135	1.5755	0.3062	0.2232	0.2827	0.1879	0.3144	0.2316	0.1754	0.2786	0.2868	0.2034	0.1942	0.3156	0.3452	0.1953	0.1620	0.2974	1.1605E-3	7.548E-4	1.1093E-3	0.6563	2.2323E-3	3.192	1.979	131.109
279000000	7.022	13.130	13.466	9.099	0.1752	7.5741E-2	0.6986	0.3950	0.5356	0.4634	1.3839	1.6673	0.3038	0.2187	0.2835	0.1939	0.3056	0.2376	0.1797	0.2772	0.2868	0.2201	0.1905	0.3025	0.3455	0.1977	0.1681	0.2887	1.2906E-3	8.964E-4	1.1588E-3	0.6895	2.5604E-2	3.093	1.958	129.585
