state	pscore
1000000	2788
2000000	2786
3000000	2789
4000000	2787
5000000	2789
6000000	2792
7000000	2786
8000000	2784
9000000	2787
10000000	2787
11000000	2788
12000000	2788
13000000	2789
14000000	2788
15000000	2786
16000000	2785
17000000	2786
18000000	2788
19000000	2789
20000000	2786
21000000	2789
22000000	2787
23000000	2790
24000000	2789
25000000	2791
26000000	2787
27000000	2792
28000000	2792
29000000	2788
30000000	2789
31000000	2789
32000000	2788
33000000	2788
34000000	2789
35000000	2791
36000000	2789
37000000	2788
38000000	2786
39000000	2789
40000000	2787
41000000	2787
42000000	2788
43000000	2789
44000000	2790
45000000	2788
46000000	2788
47000000	2788
48000000	2788
49000000	2787
50000000	2790
51000000	2791
52000000	2792
53000000	2787
54000000	2785
55000000	2790
56000000	2790
57000000	2789
58000000	2787
59000000	2791
60000000	2789
61000000	2788
62000000	2790
63000000	2789
64000000	2787
65000000	2788
66000000	2792
67000000	2789
68000000	2788
69000000	2787
70000000	2788
71000000	2787
72000000	2789
73000000	2789
74000000	2786
75000000	2786
76000000	2786
77000000	2786
78000000	2787
79000000	2787
80000000	2792
81000000	2792
82000000	2791
83000000	2790
84000000	2792
85000000	2788
86000000	2794
87000000	2789
88000000	2792
89000000	2787
90000000	2789
91000000	2789
92000000	2788
93000000	2788
94000000	2788
95000000	2788
96000000	2787
97000000	2788
98000000	2787
99000000	2787
100000000	2788
101000000	2788
102000000	2789
103000000	2786
104000000	2790
105000000	2788
106000000	2789
107000000	2788
108000000	2793
109000000	2785
110000000	2786
111000000	2791
112000000	2791
113000000	2790
114000000	2791
115000000	2788
116000000	2788
117000000	2794
118000000	2792
119000000	2790
120000000	2789
121000000	2788
122000000	2790
123000000	2789
124000000	2789
125000000	2791
126000000	2789
127000000	2792
128000000	2789
129000000	2787
130000000	2790
131000000	2793
132000000	2788
133000000	2785
134000000	2786
135000000	2790
136000000	2791
137000000	2790
138000000	2784
139000000	2783
140000000	2787
141000000	2790
142000000	2791
143000000	2791
144000000	2785
145000000	2788
146000000	2793
147000000	2788
148000000	2788
149000000	2789
150000000	2787
151000000	2791
152000000	2788
153000000	2789
154000000	2790
155000000	2787
156000000	2787
157000000	2787
158000000	2792
159000000	2786
160000000	2788
161000000	2789
162000000	2791
163000000	2788
164000000	2788
165000000	2791
166000000	2788
167000000	2789
168000000	2790
169000000	2787
170000000	2788
171000000	2791
172000000	2787
173000000	2790
174000000	2791
175000000	2789
176000000	2790
177000000	2791
178000000	2789
179000000	2790
180000000	2789
181000000	2791
182000000	2790
183000000	2792
184000000	2791
185000000	2787
186000000	2789
187000000	2788
188000000	2787
189000000	2788
190000000	2791
191000000	2792
192000000	2792
193000000	2787
194000000	2789
195000000	2792
196000000	2791
197000000	2790
198000000	2788
199000000	2787
200000000	2790
201000000	2789
202000000	2793
203000000	2787
204000000	2791
205000000	2790
206000000	2792
207000000	2790
208000000	2793
209000000	2790
210000000	2791
211000000	2790
212000000	2794
213000000	2789
214000000	2794
215000000	2792
216000000	2793
217000000	2791
218000000	2787
219000000	2789
220000000	2793
221000000	2792
222000000	2789
223000000	2788
224000000	2790
225000000	2792
226000000	2790
227000000	2788
228000000	2787
229000000	2786
230000000	2786
231000000	2790
232000000	2788
233000000	2788
234000000	2790
235000000	2786
236000000	2789
237000000	2789
238000000	2783
239000000	2785
240000000	2787
241000000	2786
242000000	2785
243000000	2786
244000000	2789
245000000	2785
246000000	2784
247000000	2785
248000000	2785
249000000	2790
250000000	2793
251000000	2788
252000000	2786
253000000	2785
254000000	2788
255000000	2787
256000000	2789
257000000	2788
258000000	2786
259000000	2788
260000000	2787
261000000	2784
262000000	2785
263000000	2787
264000000	2786
265000000	2790
266000000	2786
267000000	2790
268000000	2787
269000000	2786
270000000	2789
271000000	2788
272000000	2785
273000000	2788
274000000	2785
275000000	2786
276000000	2787
277000000	2788
278000000	2788
279000000	2789
280000000	2788
281000000	2786
282000000	2787
283000000	2787
284000000	2785
285000000	2788
286000000	2786
287000000	2787
288000000	2789
289000000	2786
290000000	2787
291000000	2788
292000000	2789
293000000	2787
294000000	2789
295000000	2789
296000000	2788
297000000	2790
298000000	2788
299000000	2787
300000000	2789
301000000	2789
302000000	2787
303000000	2787
304000000	2788
305000000	2788
306000000	2791
307000000	2785
308000000	2788
309000000	2785
310000000	2784
311000000	2783
312000000	2783
313000000	2787
314000000	2785
315000000	2787
316000000	2789
317000000	2788
318000000	2791
319000000	2790
320000000	2789
321000000	2792
322000000	2787
323000000	2791
324000000	2788
325000000	2786
326000000	2790
327000000	2788
328000000	2789
329000000	2788
330000000	2785
331000000	2784
332000000	2787
333000000	2790
334000000	2789
335000000	2790
336000000	2791
337000000	2790
338000000	2789
339000000	2792
340000000	2791
341000000	2790
342000000	2789
343000000	2790
344000000	2794
345000000	2789
346000000	2788
347000000	2788
348000000	2789
349000000	2788
350000000	2789
351000000	2791
352000000	2792
353000000	2790
354000000	2786
355000000	2786
356000000	2788
357000000	2789
358000000	2786
359000000	2789
360000000	2790
361000000	2788
362000000	2789
363000000	2790
364000000	2787
365000000	2789
366000000	2790
367000000	2789
368000000	2786
369000000	2787
370000000	2789
371000000	2788
372000000	2788
373000000	2791
374000000	2793
375000000	2789
376000000	2788
377000000	2784
378000000	2786
379000000	2790
380000000	2784
381000000	2786
382000000	2788
383000000	2786
384000000	2786
385000000	2788
386000000	2793
387000000	2789
388000000	2791
389000000	2791
390000000	2787
391000000	2790
392000000	2790
393000000	2792
394000000	2791
395000000	2789
396000000	2793
397000000	2789
398000000	2790
399000000	2789
400000000	2785
401000000	2786
402000000	2789
403000000	2788
404000000	2789
405000000	2790
406000000	2790
407000000	2789
408000000	2788
409000000	2787
410000000	2786
411000000	2788
412000000	2786
413000000	2787
414000000	2785
415000000	2788
416000000	2788
417000000	2790
418000000	2790
419000000	2786
420000000	2790
421000000	2787
422000000	2789
423000000	2787
424000000	2785
425000000	2786
426000000	2786
427000000	2791
428000000	2790
429000000	2786
430000000	2783
431000000	2788
432000000	2786
433000000	2789
434000000	2789
435000000	2786
436000000	2787
437000000	2785
438000000	2785
439000000	2788
440000000	2790
441000000	2788
442000000	2792
443000000	2786
444000000	2786
445000000	2786
446000000	2787
447000000	2789
448000000	2790
449000000	2790
450000000	2786
451000000	2786
452000000	2785
453000000	2785
454000000	2792
455000000	2788
456000000	2789
457000000	2787
458000000	2790
459000000	2788
460000000	2792
461000000	2790
462000000	2792
463000000	2788
464000000	2788
465000000	2791
466000000	2792
467000000	2792
468000000	2789
469000000	2785
470000000	2790
471000000	2790
472000000	2785
473000000	2790
474000000	2792
475000000	2790
476000000	2788
477000000	2790
478000000	2788
479000000	2789
480000000	2793
481000000	2790
482000000	2790
483000000	2790
484000000	2788
485000000	2791
486000000	2788
487000000	2788
488000000	2787
489000000	2787
490000000	2785
491000000	2787
492000000	2788
493000000	2788
494000000	2787
495000000	2792
496000000	2792
497000000	2787
498000000	2787
499000000	2791
500000000	2791
501000000	2787
502000000	2787
503000000	2788
504000000	2788
505000000	2792
506000000	2786
507000000	2786
508000000	2789
509000000	2787
510000000	2789
511000000	2791
512000000	2787
513000000	2786
514000000	2786
515000000	2784
516000000	2789
517000000	2790
518000000	2785
519000000	2790
520000000	2788
521000000	2788
522000000	2790
523000000	2790
524000000	2787
525000000	2790
526000000	2791
527000000	2786
528000000	2785
529000000	2789
530000000	2794
531000000	2788
532000000	2788
533000000	2792
534000000	2793
535000000	2793
536000000	2789
537000000	2787
538000000	2789
539000000	2790
540000000	2787
541000000	2791
542000000	2789
543000000	2785
544000000	2784
545000000	2786
546000000	2788
547000000	2789
548000000	2787
549000000	2788
550000000	2789
551000000	2790
552000000	2786
553000000	2790
554000000	2787
555000000	2790
556000000	2788
557000000	2789
558000000	2787
559000000	2789
560000000	2789
561000000	2792
