state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-2.218	-1.334	-2.175	-1.759	-1.125	-1.604	-1.780	-1.524	-0.176	-0.102	-0.585	0.247	0.353	0.100	0.229	-0.282	0.864	0.940	0.226	1.904	1.466	1.456	0.894	1.372	1.221	2.640	2.744	1.710	2.730	2.599	2.591	2.642	2.292	2.814	1.194	0.849	1.847	0.734	-0.271	-1.680	-1.538	-0.273	0.245	-0.972	-1.556	-0.815	-1.519	-1.761	-2.750	-3.371
2000000	0.035	-0.161	-1.184	-1.354	-1.082	-1.853	-1.595	-1.562	-0.895	-0.288	0.088	-0.174	0.465	0.222	0.015	0.365	0.961	1.249	0.483	1.284	1.147	2.110	0.296	1.470	1.796	2.851	1.601	2.480	2.384	2.758	2.658	2.454	2.357	2.480	0.981	1.204	1.863	0.724	-0.253	-1.295	-1.395	-0.846	-0.946	-1.064	-2.302	-2.375	-2.562	-2.864	-3.430	-3.042
3000000	-0.869	-1.079	-1.684	-1.868	-1.023	-0.905	-1.742	-1.358	0.037	-0.475	-0.262	0.052	-0.170	0.047	0.053	0.051	-0.017	0.668	0.788	1.199	1.656	1.480	0.815	1.391	1.758	1.963	2.290	2.489	2.232	3.135	2.608	2.298	2.962	1.640	0.803	1.706	1.182	0.569	-0.208	-1.476	-0.971	-0.763	-0.611	0.101	-1.220	-2.257	-2.776	-3.777	-3.774	-4.586
4000000	-0.585	-0.395	-1.150	-2.299	-2.471	-2.992	-2.370	-1.765	-0.850	-0.783	-0.242	-0.147	-0.137	0.636	0.194	-0.218	0.283	0.467	0.586	1.141	1.348	1.089	1.010	1.247	1.509	2.415	2.660	2.549	2.160	2.785	2.970	2.590	2.459	2.339	0.903	1.026	0.697	0.825	-0.652	-0.999	-1.758	-1.370	-1.020	-0.880	-1.845	-1.733	-1.932	-1.993	-2.590	-2.448
5000000	-1.520	-1.949	-1.818	-2.070	-2.568	-1.884	-1.342	-0.895	-0.574	-0.402	0.302	0.106	0.426	-0.033	0.091	0.004	1.192	1.139	0.555	1.009	1.553	1.295	0.550	1.381	1.666	2.209	2.169	2.477	2.359	2.816	3.230	2.446	2.406	2.158	0.974	1.434	1.066	0.731	-0.353	-1.397	-1.675	-1.405	-0.539	-0.110	-1.470	-1.650	-1.538	-1.986	-2.182	-2.493
6000000	-4.023	-2.824	-3.295	-3.747	-2.533	-1.430	-1.475	-0.074	-0.518	-0.558	-0.682	-0.724	0.741	-0.105	0.219	0.193	0.174	1.731	0.196	1.496	1.634	1.543	0.828	0.956	1.513	2.231	2.551	2.634	2.658	3.374	2.498	2.584	2.772	2.908	0.595	1.605	1.779	0.257	0.322	-2.135	-1.746	-1.081	-0.210	-0.272	-1.342	-2.598	-3.702	-4.932	-3.201	-2.845
7000000	-3.447	-3.424	-2.568	-1.717	-0.837	-1.228	-1.453	-1.247	-0.665	-0.700	-0.839	-0.370	0.984	0.251	0.662	0.047	0.565	0.925	0.314	0.533	2.906	1.053	0.623	0.942	1.839	2.582	2.460	2.019	3.288	3.053	2.430	2.177	2.371	2.774	1.090	1.200	1.479	0.007	-0.334	-0.981	-1.969	-1.428	-1.387	-0.615	-1.753	-2.363	-3.949	-3.428	-5.163	-5.584
8000000	-1.518	-0.744	-0.262	-1.890	-2.134	-2.499	-1.266	-1.167	-1.164	0.273	0.176	-0.361	0.336	0.170	0.267	0.731	-0.015	0.766	0.719	1.438	1.646	0.887	0.919	1.646	1.502	2.613	2.260	2.471	2.237	3.634	2.700	2.613	2.661	2.366	0.976	1.926	1.471	0.366	0.061	-1.669	-1.537	-0.914	-0.766	0.056	-1.083	-1.375	-0.352	-1.371	-1.851	-3.161
9000000	-2.655	-2.544	-2.470	-2.082	-2.820	-2.655	-1.551	-0.697	-0.131	-0.363	-0.130	-0.071	0.416	0.133	-0.089	0.346	0.284	0.921	0.552	1.418	1.129	1.335	0.975	1.451	1.779	2.566	2.541	1.825	2.545	2.690	2.597	2.574	2.566	2.288	0.936	1.268	1.733	0.628	-0.235	-1.009	-1.591	-1.159	-0.605	-0.360	-0.957	-1.366	-2.115	-2.413	-2.240	-1.275
10000000	-0.600	-1.757	-2.429	-2.164	-2.159	-2.219	-1.477	-1.357	-1.243	-0.812	-0.330	-0.036	0.371	0.388	0.241	0.268	0.327	1.099	0.434	1.838	1.923	1.372	0.520	1.254	1.529	2.545	2.810	2.191	2.070	3.074	2.335	2.533	2.592	2.420	1.040	1.413	1.608	0.613	-0.632	-1.461	-2.034	-1.127	-1.041	-0.508	-1.143	-1.771	-2.615	-2.498	-2.473	-2.436
