state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-3.740	-3.134	-1.978	-2.957	-3.056	-2.720	-0.977	-1.032	-0.849	-0.852	-1.644	-0.455	0.172	0.032	0.073	0.185	0.132	1.115	0.731	1.067	1.408	1.419	0.871	1.184	1.631	2.487	2.177	1.926	2.714	3.190	2.744	2.271	2.198	2.618	0.844	0.907	1.435	0.028	-0.190	-1.278	-1.624	-0.151	0.130	-0.309	-0.544	-0.770	-0.892	-1.357	-1.288	-2.266
2000000	1.397	-0.015	-0.277	-1.200	-1.258	-2.301	-1.758	-1.499	-0.004	-0.120	0.013	-0.616	0.154	0.766	-0.247	-0.036	0.896	1.024	0.865	1.659	1.730	1.138	0.705	1.277	1.592	2.980	2.271	2.154	2.875	2.851	3.001	2.500	2.259	2.279	0.900	1.291	1.786	0.602	0.456	-1.280	-0.600	-0.371	-1.341	-0.305	-0.558	-2.480	-3.177	-2.634	-1.928	-2.271
3000000	-3.039	-3.534	-2.982	-2.526	-2.838	-3.646	-2.529	-0.743	-0.216	-0.175	-0.030	-0.492	0.133	-0.119	0.438	0.269	-0.117	0.527	0.441	0.950	1.414	1.463	0.974	1.185	1.427	2.511	2.584	2.611	2.584	2.542	2.922	2.286	2.258	2.200	1.056	0.998	1.023	0.321	-0.411	-1.183	-1.015	-1.106	-0.931	-0.156	-1.398	-1.834	-2.688	-2.549	-3.529	-3.048
4000000	-2.640	-2.809	-2.476	-0.562	-1.243	-1.758	-2.129	-1.580	0.396	-0.794	-1.378	-0.564	0.246	-0.015	-0.051	0.293	0.715	0.903	1.191	1.228	1.648	0.958	0.603	1.654	1.510	2.463	2.339	2.541	2.502	2.925	2.705	1.957	2.180	2.234	1.288	1.049	1.044	0.980	0.001	-1.359	-2.261	-0.783	-0.625	0.312	0.571	-0.445	-1.754	-1.940	-3.675	-3.230
5000000	-2.376	-1.839	-0.990	-1.061	-1.319	-1.741	-1.287	-1.160	-1.323	0.145	-0.572	0.586	0.570	-0.277	0.371	0.383	0.744	0.610	1.320	1.080	1.221	1.331	0.809	1.207	1.722	2.459	1.883	2.680	2.487	2.571	2.878	2.339	2.591	2.720	0.973	1.218	1.878	0.589	-0.336	-0.995	-1.166	-1.197	-0.589	0.213	-1.764	-2.090	-2.448	-2.775	-3.096	-3.254
6000000	-2.339	-2.191	-1.442	-1.693	-1.909	-1.360	-1.250	-0.933	-0.646	0.147	0.575	0.072	0.341	-0.042	0.209	0.212	0.337	1.550	0.282	1.003	1.905	1.336	0.954	1.371	1.314	2.784	2.250	2.406	2.160	2.519	2.992	2.823	2.355	2.320	1.021	1.250	2.041	0.943	-0.160	-0.768	-1.318	-1.369	-0.352	-0.406	-1.047	-2.167	-3.195	-4.219	-3.878	-4.305
7000000	-0.444	-0.802	-0.333	-1.127	-1.650	-1.934	-2.576	-1.913	-0.837	0.067	-0.669	-0.385	0.399	0.416	0.000	-0.107	0.361	0.018	0.843	0.948	2.387	1.306	0.656	1.447	1.706	2.799	2.280	2.080	2.945	2.601	2.743	2.627	2.177	1.757	1.243	1.219	1.116	0.502	0.002	-0.793	-1.393	-1.605	-0.564	-0.366	-1.150	-1.432	-1.467	-1.183	-0.800	-0.361
8000000	-1.420	-1.017	-0.806	-0.459	-1.175	-1.877	-1.450	-0.748	-0.551	-0.101	0.263	-0.033	0.174	-0.163	0.204	0.221	-0.258	0.543	0.421	1.238	1.427	1.522	0.792	1.711	1.688	2.411	2.335	1.868	2.417	3.428	2.507	2.581	2.625	2.155	0.769	0.703	1.346	0.757	-0.394	-1.514	-1.117	-1.039	-1.130	-1.047	-1.766	-1.959	-2.641	-2.800	-2.633	-3.330
9000000	-1.851	-0.648	-1.498	-1.133	-2.254	-1.471	-1.353	-2.097	-1.391	-0.290	-0.348	0.275	-0.112	-0.179	-0.074	-0.564	0.197	1.227	0.407	1.378	1.525	1.064	0.605	1.183	1.817	2.448	3.063	2.729	2.196	2.982	2.871	2.228	2.257	2.493	0.972	1.246	1.800	1.113	-0.351	-1.141	-1.498	-1.185	-0.705	-0.308	-0.619	-1.559	-0.344	-1.583	-1.797	-2.732
10000000	-3.619	-3.914	-3.596	-2.089	-1.633	-1.412	-1.337	-1.581	-0.750	1.253	-0.099	0.456	-0.132	0.418	0.042	-0.401	0.439	0.538	0.504	1.105	1.733	0.807	0.857	1.506	1.630	2.228	2.326	2.725	2.742	2.783	2.688	2.439	2.058	2.083	1.009	0.732	1.003	0.244	-0.394	-1.211	-1.137	-0.821	-0.098	-0.809	-1.595	-2.481	-1.929	-2.734	-2.403	-2.288
