state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-1.374	-2.529	-1.094	-1.331	-2.534	-2.229	-2.070	-1.482	-1.233	-0.621	-0.542	0.429	-0.383	0.402	0.410	0.198	1.278	0.636	0.249	1.010	1.456	1.192	0.824	1.415	1.622	2.294	2.845	1.878	2.710	2.959	2.856	2.317	1.835	2.415	1.093	1.895	1.014	0.790	-0.341	-1.311	-1.668	-0.745	-0.616	-1.240	-1.593	-1.580	-2.618	-3.383	-3.477	-3.545
2000000	2.440	1.541	0.122	-0.392	-0.063	-0.930	-1.083	-1.564	-1.203	-0.606	-0.128	0.047	-0.057	0.438	0.241	-0.571	0.815	0.257	0.344	1.565	0.909	1.410	0.828	1.220	1.833	2.740	2.192	2.175	2.612	3.026	2.674	2.482	2.439	2.697	1.044	1.223	1.418	0.084	-0.804	-1.854	-1.276	-0.506	-0.398	-0.335	-0.918	-0.718	-2.671	-3.907	-3.934	-3.996
3000000	-2.172	-2.035	-1.709	-1.609	-1.833	-2.119	-1.579	-1.771	-1.336	0.039	-0.667	0.290	-0.066	0.279	0.378	0.930	0.190	0.554	0.826	1.167	1.873	1.370	0.659	1.377	1.612	2.962	2.654	1.888	2.792	2.874	2.574	2.550	2.046	2.681	1.161	1.582	1.723	0.365	-1.137	-0.626	-0.680	-0.405	-0.620	0.100	-0.777	-1.246	-1.949	-2.082	-1.523	-1.850
4000000	-4.014	-3.761	-3.303	-2.750	-2.653	-3.253	-2.543	-1.397	-1.207	0.168	-0.295	-0.399	0.419	-0.034	0.212	0.153	0.682	0.435	0.578	1.358	1.734	1.420	0.558	1.283	1.513	2.438	3.189	1.842	2.347	2.933	2.753	2.845	2.414	2.593	0.957	1.855	1.461	0.938	-0.613	-1.580	-1.226	-0.874	-1.284	0.600	-1.199	-2.609	-1.827	-2.704	-3.008	-3.524
5000000	-3.478	-4.051	-4.292	-3.253	-2.979	-2.507	-1.955	-1.248	-0.577	0.513	0.306	0.296	0.621	0.050	0.161	0.263	-0.080	0.585	0.722	1.371	1.511	1.230	1.078	1.258	1.711	3.140	2.526	2.013	2.402	2.681	2.730	2.460	2.264	2.042	1.038	1.380	1.368	0.436	-0.264	-1.468	-0.553	-1.088	-0.386	-0.738	-1.757	-1.796	-3.137	-3.464	-3.631	-3.638
6000000	2.125	1.206	-0.336	-0.840	-1.285	-1.942	-1.375	-0.915	-0.084	0.016	0.041	-0.325	0.478	0.687	0.017	0.266	0.557	0.461	1.126	1.242	1.558	1.337	1.002	1.367	1.693	2.949	2.314	2.313	2.703	2.513	2.550	2.383	2.527	1.683	0.892	1.092	1.525	0.302	-0.054	-1.090	-0.547	-0.880	-0.427	-0.799	-1.564	-2.502	-2.944	-2.715	-2.358	-3.319
7000000	-2.630	-2.278	-1.311	-2.021	-1.484	-2.202	-2.697	-1.724	-1.342	-0.017	-0.051	0.054	0.320	0.060	-0.066	0.374	0.450	0.539	0.740	0.792	1.485	1.833	0.914	1.108	1.606	2.142	2.176	2.726	2.430	2.929	3.181	1.944	2.393	2.558	0.905	1.907	1.198	0.402	-0.651	-1.335	-1.626	-0.800	-0.497	-0.760	-1.962	-2.536	-1.980	-2.001	-2.395	-2.802
8000000	-1.573	-1.389	-2.279	-2.438	-2.662	-2.576	-1.127	-0.818	-0.679	-0.124	-0.560	0.232	0.688	-0.548	0.012	-0.066	0.370	0.822	0.904	1.528	1.368	1.251	0.651	1.462	1.703	2.871	1.992	2.494	2.463	2.956	2.605	2.531	2.220	2.306	1.169	1.247	1.268	1.029	-0.580	-1.393	-1.156	-0.582	-0.590	-0.118	-0.831	-1.123	-1.147	-1.688	-1.876	-1.539
9000000	-4.011	-2.823	-2.737	-2.166	-2.226	-1.495	-1.164	-0.843	-0.874	-0.324	-0.372	0.194	-0.090	-0.331	-0.094	0.038	0.564	0.776	0.889	0.953	1.201	1.209	0.628	1.267	1.689	2.802	3.316	2.132	2.758	3.034	2.731	2.712	2.263	2.137	0.995	1.167	1.242	0.770	-0.218	-1.440	-0.573	-0.594	-0.322	-0.317	-1.831	-1.241	-1.847	-1.979	-2.063	-1.475
10000000	-1.160	-1.708	-1.557	-1.785	-1.409	-1.395	-1.811	-1.247	-0.764	-0.678	-0.575	0.337	0.177	0.089	0.110	-0.010	0.144	0.673	0.703	1.042	1.212	1.381	0.690	1.426	1.732	2.964	2.320	2.258	2.723	2.681	2.680	2.567	2.463	1.781	0.959	1.353	1.110	0.519	-0.212	-1.340	-0.606	-0.882	-0.058	-0.266	-1.658	-1.457	-2.061	-2.814	-2.404	-1.228
