state	posterior	prior	likelihood	coalescent
1000000	-86409.110	-14764.339	-71644.771	-14751.408
2000000	-86306.965	-14708.409	-71598.555	-14695.268
3000000	-86447.603	-14795.097	-71652.506	-14781.969
4000000	-86230.253	-14651.887	-71578.366	-14638.792
5000000	-86449.633	-14889.916	-71559.717	-14876.838
6000000	-86361.004	-14766.837	-71594.166	-14753.748
7000000	-86540.464	-14935.659	-71604.805	-14922.512
8000000	-86456.836	-14819.245	-71637.591	-14806.122
9000000	-86249.778	-14704.103	-71545.675	-14691.259
10000000	-86351.951	-14699.265	-71652.686	-14686.225
11000000	-86455.457	-14811.494	-71643.964	-14798.599
12000000	-86465.365	-14875.191	-71590.173	-14862.191
13000000	-86392.790	-14837.189	-71555.600	-14824.244
14000000	-86336.382	-14690.544	-71645.838	-14677.425
15000000	-86349.302	-14735.826	-71613.476	-14722.766
16000000	-86326.536	-14695.556	-71630.979	-14682.706
17000000	-86360.755	-14729.012	-71631.743	-14716.213
18000000	-86495.984	-14787.617	-71708.366	-14774.682
19000000	-86667.355	-15052.255	-71615.100	-15038.994
20000000	-86515.692	-14955.180	-71560.512	-14942.197
21000000	-86325.043	-14702.243	-71622.800	-14689.366
22000000	-86475.009	-14847.509	-71627.501	-14834.295
23000000	-86499.253	-14755.291	-71743.962	-14742.293
24000000	-86371.057	-14796.807	-71574.249	-14783.921
25000000	-86387.979	-14632.830	-71755.149	-14619.701
26000000	-86409.013	-14712.713	-71696.299	-14699.917
27000000	-86390.260	-14815.896	-71574.365	-14802.844
28000000	-86353.945	-14697.655	-71656.290	-14684.547
29000000	-86406.307	-14736.743	-71669.564	-14723.803
30000000	-86348.899	-14686.290	-71662.609	-14673.292
31000000	-86410.652	-14624.106	-71786.545	-14611.391
32000000	-86362.408	-14726.574	-71635.834	-14713.518
33000000	-86318.686	-14656.524	-71662.162	-14643.399
34000000	-86301.577	-14601.472	-71700.105	-14588.398
35000000	-86395.841	-14784.659	-71611.182	-14771.536
36000000	-86260.279	-14626.079	-71634.200	-14613.076
37000000	-86373.559	-14706.360	-71667.198	-14693.455
38000000	-86315.141	-14702.565	-71612.576	-14689.534
39000000	-86444.740	-14852.474	-71592.266	-14839.454
40000000	-86288.082	-14681.605	-71606.477	-14668.692
41000000	-86405.982	-14793.947	-71612.035	-14780.776
42000000	-86418.549	-14776.316	-71642.233	-14763.381
43000000	-86338.922	-14766.478	-71572.444	-14753.402
44000000	-86339.050	-14745.142	-71593.908	-14732.149
45000000	-86351.297	-14679.231	-71672.066	-14666.291
46000000	-86441.353	-14858.859	-71582.494	-14845.821
47000000	-86384.031	-14618.484	-71765.547	-14605.465
48000000	-86418.387	-14744.453	-71673.933	-14731.258
49000000	-86403.081	-14739.998	-71663.083	-14726.850
50000000	-86604.676	-14956.744	-71647.932	-14943.805
51000000	-86387.737	-14773.887	-71613.850	-14760.828
52000000	-86396.073	-14719.958	-71676.115	-14707.025
53000000	-86514.934	-14838.915	-71676.018	-14825.885
54000000	-86378.642	-14786.261	-71592.382	-14773.255
55000000	-86416.000	-14820.495	-71595.505	-14807.637
56000000	-86494.251	-14792.336	-71701.915	-14779.195
57000000	-86424.989	-14798.299	-71626.690	-14785.122
58000000	-86357.768	-14777.748	-71580.019	-14764.617
59000000	-86571.223	-14950.517	-71620.706	-14937.207
60000000	-86529.927	-14921.512	-71608.416	-14908.556
61000000	-86517.975	-14971.182	-71546.793	-14958.129
62000000	-86393.298	-14784.367	-71608.931	-14771.409
63000000	-86389.230	-14858.620	-71530.610	-14845.571
64000000	-86597.305	-15053.659	-71543.646	-15040.515
