state	posterior	prior	likelihood	coalescent
43000000	-86479.361	-14803.649	-71675.712	-14790.788
44000000	-86597.085	-15069.835	-71527.250	-15056.838
45000000	-86606.936	-15033.010	-71573.927	-15020.025
46000000	-86527.852	-14913.297	-71614.555	-14900.135
47000000	-86475.294	-14775.633	-71699.661	-14762.647
48000000	-86601.389	-14908.984	-71692.406	-14895.916
49000000	-86560.040	-15022.511	-71537.530	-15009.520
50000000	-86480.880	-14852.598	-71628.282	-14839.470
51000000	-86513.834	-14825.099	-71688.735	-14812.008
52000000	-86502.296	-14844.670	-71657.626	-14831.462
53000000	-86405.681	-14742.000	-71663.681	-14729.018
54000000	-86664.304	-15005.639	-71658.664	-14992.636
55000000	-86427.783	-14765.357	-71662.426	-14752.383
56000000	-86463.299	-14806.956	-71656.343	-14793.954
57000000	-86682.028	-14947.408	-71734.620	-14934.321
58000000	-86608.168	-14900.897	-71707.271	-14887.834
59000000	-86832.056	-15142.653	-71689.403	-15129.418
60000000	-86518.985	-14876.546	-71642.439	-14863.375
61000000	-86598.183	-14903.917	-71694.266	-14890.973
62000000	-86517.168	-14818.204	-71698.964	-14805.205
63000000	-86467.183	-14753.389	-71713.794	-14740.304
64000000	-86547.253	-14887.779	-71659.474	-14874.771
65000000	-86540.401	-14746.289	-71794.112	-14733.167
66000000	-86442.247	-14807.800	-71634.447	-14794.647
67000000	-86395.679	-14706.454	-71689.225	-14693.199
68000000	-86585.732	-14801.017	-71784.715	-14788.123
69000000	-86653.644	-14931.900	-71721.744	-14918.847
70000000	-86607.121	-14994.453	-71612.668	-14981.441
71000000	-86465.115	-14855.466	-71609.649	-14842.486
72000000	-86572.923	-14832.284	-71740.639	-14819.167
73000000	-86538.539	-14828.695	-71709.844	-14815.853
74000000	-86662.358	-15005.503	-71656.854	-14992.370
75000000	-86650.040	-14838.663	-71811.377	-14825.441
76000000	-86556.284	-14842.959	-71713.326	-14829.844
77000000	-86583.230	-14880.972	-71702.258	-14868.002
78000000	-86390.401	-14659.619	-71730.782	-14646.501
79000000	-86596.055	-14910.093	-71685.962	-14896.958
80000000	-86481.263	-14815.417	-71665.846	-14802.335
81000000	-86528.294	-14853.289	-71675.005	-14840.163
82000000	-86604.040	-14901.406	-71702.634	-14888.397
83000000	-86494.013	-14856.213	-71637.800	-14843.081
84000000	-86554.511	-14894.415	-71660.095	-14881.524
85000000	-86657.334	-14985.796	-71671.538	-14972.769
86000000	-86626.069	-14947.828	-71678.240	-14934.876
87000000	-86552.671	-14850.450	-71702.221	-14837.389
88000000	-86432.252	-14818.505	-71613.746	-14805.259
89000000	-86552.431	-14840.716	-71711.715	-14827.637
90000000	-86501.757	-14809.779	-71691.978	-14797.017
91000000	-86485.414	-14656.036	-71829.377	-14643.164
92000000	-86454.789	-14692.732	-71762.057	-14679.635
93000000	-86552.818	-14902.056	-71650.761	-14888.848
94000000	-86608.243	-14906.328	-71701.916	-14893.172
95000000	-86690.102	-15031.302	-71658.800	-15018.366
96000000	-86355.549	-14817.222	-71538.327	-14804.073
97000000	-86529.182	-14916.615	-71612.567	-14903.594
98000000	-86526.300	-14929.353	-71596.948	-14916.423
99000000	-86505.051	-14862.565	-71642.487	-14849.599
100000000	-86513.530	-14898.802	-71614.727	-14885.435
101000000	-86667.986	-15020.894	-71647.092	-15008.016
102000000	-86630.716	-15055.275	-71575.441	-15042.254
103000000	-86685.340	-15129.190	-71556.150	-15116.088
104000000	-86669.240	-14968.970	-71700.270	-14955.959
105000000	-86669.485	-14972.090	-71697.395	-14959.173
106000000	-86551.273	-14938.527	-71612.746	-14925.440
107000000	-86458.287	-14910.855	-71547.432	-14897.856
108000000	-86651.233	-15024.497	-71626.735	-15011.427
109000000	-86410.699	-14867.003	-71543.696	-14854.001
110000000	-86513.390	-14893.244	-71620.146	-14880.218
111000000	-86570.290	-14988.413	-71581.876	-14975.225
112000000	-86546.636	-14980.333	-71566.303	-14967.116
113000000	-86525.981	-14916.220	-71609.761	-14903.129
114000000	-86714.634	-15013.952	-71700.683	-15001.007
115000000	-86711.011	-15161.336	-71549.675	-15148.191
116000000	-86583.801	-15009.562	-71574.240	-14996.398
117000000	-86544.858	-14897.392	-71647.465	-14884.415
118000000	-86383.696	-14735.652	-71648.043	-14722.497
119000000	-86459.999	-14837.096	-71622.902	-14824.100
120000000	-86534.295	-14913.145	-71621.150	-14899.857
121000000	-86453.612	-14815.820	-71637.792	-14802.712
122000000	-86531.714	-14791.469	-71740.246	-14778.310
123000000	-86646.406	-14969.598	-71676.808	-14956.534
124000000	-86752.176	-15035.510	-71716.666	-15022.403
125000000	-86580.194	-14912.878	-71667.316	-14899.941
126000000	-86561.742	-14967.268	-71594.474	-14954.163
127000000	-86512.405	-14899.120	-71613.286	-14886.066
128000000	-86515.244	-14961.488	-71553.756	-14948.516
129000000	-86515.625	-14844.978	-71670.647	-14831.945
130000000	-86564.790	-14875.170	-71689.620	-14862.132
131000000	-86448.176	-14771.820	-71676.355	-14759.022
132000000	-86548.559	-14862.222	-71686.338	-14848.930
133000000	-86550.611	-14984.507	-71566.104	-14971.440
134000000	-86603.613	-15009.964	-71593.649	-14996.920
135000000	-86562.514	-14890.174	-71672.340	-14877.224
136000000	-86565.868	-14851.923	-71713.946	-14838.897
137000000	-86464.864	-14809.037	-71655.827	-14796.002
138000000	-86554.815	-14859.955	-71694.860	-14846.758
139000000	-86514.590	-14889.789	-71624.801	-14876.764
140000000	-86558.662	-14978.757	-71579.905	-14965.936
141000000	-86612.343	-14991.206	-71621.138	-14978.355
142000000	-86500.791	-14907.138	-71593.653	-14894.090
143000000	-86652.463	-15023.729	-71628.734	-15010.819
144000000	-86711.275	-15068.572	-71642.702	-15055.447
145000000	-86704.779	-15066.671	-71638.108	-15053.516
146000000	-86575.005	-14963.967	-71611.038	-14950.955
147000000	-86602.222	-14990.969	-71611.254	-14977.812
148000000	-86602.129	-14896.954	-71705.174	-14883.768
149000000	-86506.588	-14926.856	-71579.732	-14913.602
150000000	-86561.839	-14860.022	-71701.817	-14846.965
151000000	-86605.631	-14962.405	-71643.227	-14949.355
152000000	-86541.799	-14857.942	-71683.857	-14844.796
153000000	-86566.677	-14842.544	-71724.133	-14829.614
154000000	-86434.931	-14781.069	-71653.862	-14768.126
155000000	-86646.965	-14977.181	-71669.784	-14964.194
156000000	-86792.083	-15154.171	-71637.912	-15141.029
157000000	-86645.625	-14863.251	-71782.375	-14850.416
158000000	-86430.730	-14754.657	-71676.074	-14741.649
159000000	-86535.892	-14894.000	-71641.892	-14880.871
160000000	-86551.806	-14843.344	-71708.463	-14830.281
161000000	-86624.191	-14916.344	-71707.847	-14903.069
162000000	-86437.437	-14760.596	-71676.841	-14747.561
163000000	-86526.506	-14791.773	-71734.733	-14778.638
164000000	-86620.940	-14971.708	-71649.232	-14958.501
165000000	-86652.201	-14979.531	-71672.670	-14966.658
166000000	-86622.617	-14941.643	-71680.974	-14928.543
167000000	-86573.079	-15027.334	-71545.745	-15014.255
168000000	-86543.062	-14914.766	-71628.296	-14901.641
169000000	-86558.743	-14891.978	-71666.765	-14879.001
170000000	-86436.332	-14821.324	-71615.008	-14808.176
171000000	-86588.703	-14923.152	-71665.551	-14910.046
172000000	-86389.847	-14823.547	-71566.300	-14810.520
173000000	-86530.690	-14846.353	-71684.337	-14833.307
174000000	-86641.786	-14964.929	-71676.857	-14951.969
175000000	-86433.243	-14663.282	-71769.961	-14650.293
176000000	-86407.804	-14710.557	-71697.247	-14697.586
177000000	-86648.441	-14969.789	-71678.652	-14956.679
178000000	-86610.305	-14962.692	-71647.612	-14949.857
179000000	-86588.703	-14770.020	-71818.683	-14756.795
180000000	-86639.613	-14921.851	-71717.761	-14908.708
181000000	-86596.527	-14823.702	-71772.825	-14810.766
182000000	-86460.350	-14892.561	-71567.789	-14879.397
183000000	-86479.367	-14769.150	-71710.217	-14756.253
184000000	-86444.146	-14787.418	-71656.729	-14774.423
185000000	-86518.376	-14822.495	-71695.881	-14809.277
186000000	-86520.146	-14903.636	-71616.510	-14890.626
187000000	-86651.535	-15038.135	-71613.401	-15025.261
188000000	-86612.093	-14932.585	-71679.508	-14919.345
189000000	-86707.839	-15080.184	-71627.655	-15066.895
190000000	-86576.511	-15017.261	-71559.250	-15004.225
191000000	-86506.677	-14876.487	-71630.190	-14863.413
192000000	-86753.700	-15142.941	-71610.759	-15129.709
193000000	-86642.774	-15080.001	-71562.773	-15066.870
194000000	-86629.838	-15008.446	-71621.392	-14995.254
195000000	-86418.844	-14902.524	-71516.319	-14889.584
196000000	-86577.903	-15005.120	-71572.783	-14992.064
197000000	-86609.431	-14948.681	-71660.750	-14935.546
198000000	-86557.262	-14919.342	-71637.919	-14906.150
199000000	-86617.987	-14932.482	-71685.504	-14919.282
200000000	-86549.022	-14967.945	-71581.077	-14954.696
