state	posterior	prior	likelihood	coalescent
1000000	-86687.705	-14970.630	-71717.076	-14957.608
2000000	-86712.757	-14910.925	-71801.833	-14897.753
3000000	-86682.453	-14898.067	-71784.386	-14884.890
4000000	-86742.266	-15003.847	-71738.419	-14990.767
5000000	-86651.057	-14884.190	-71766.867	-14871.226
6000000	-86800.832	-15113.240	-71687.592	-15100.060
7000000	-86724.452	-14952.825	-71771.627	-14939.831
8000000	-86719.493	-14960.204	-71759.289	-14947.213
9000000	-86744.383	-14979.740	-71764.643	-14966.711
10000000	-86706.558	-14928.017	-71778.541	-14915.035
11000000	-86620.084	-14942.160	-71677.924	-14929.096
12000000	-86524.761	-14825.506	-71699.255	-14812.559
13000000	-86737.162	-15001.532	-71735.630	-14988.601
14000000	-86603.124	-14877.216	-71725.908	-14864.263
15000000	-86804.463	-15077.692	-71726.771	-15064.664
16000000	-86674.603	-14872.702	-71801.901	-14859.763
17000000	-86658.827	-14900.179	-71758.649	-14887.180
18000000	-86690.481	-15011.185	-71679.296	-14998.139
19000000	-86656.824	-14913.509	-71743.316	-14900.401
20000000	-86904.399	-15106.320	-71798.079	-15093.142
21000000	-86852.583	-15079.990	-71772.593	-15066.933
22000000	-86564.375	-14816.435	-71747.940	-14803.271
23000000	-86759.873	-15003.615	-71756.259	-14990.274
24000000	-86843.796	-15177.266	-71666.530	-15164.320
25000000	-86843.148	-15133.961	-71709.186	-15120.651
26000000	-86533.659	-14813.760	-71719.899	-14800.491
27000000	-86637.246	-14872.114	-71765.132	-14859.086
28000000	-86567.444	-14883.540	-71683.905	-14870.565
29000000	-86733.951	-14997.292	-71736.659	-14984.120
30000000	-86735.456	-14948.858	-71786.598	-14935.735
31000000	-86680.025	-14914.472	-71765.553	-14901.410
32000000	-86764.740	-15110.080	-71654.660	-15097.002
33000000	-86669.333	-14893.537	-71775.796	-14880.547
34000000	-86839.387	-15117.413	-71721.973	-15104.329
35000000	-86706.331	-14929.756	-71776.575	-14916.707
36000000	-86841.942	-15129.981	-71711.961	-15116.997
37000000	-86825.209	-15081.323	-71743.886	-15068.139
38000000	-86603.074	-14824.800	-71778.274	-14811.966
39000000	-86677.235	-15008.943	-71668.292	-14995.848
