state	posterior	prior	likelihood	coalescent
1000000	-86806.707	-15236.512	-71570.195	-15223.475
2000000	-86534.612	-14919.552	-71615.060	-14906.456
3000000	-86657.687	-15014.071	-71643.616	-15000.961
4000000	-86733.638	-15029.599	-71704.039	-15016.646
5000000	-86648.213	-15028.869	-71619.345	-15015.749
6000000	-86613.237	-14981.966	-71631.271	-14969.072
7000000	-86627.465	-15006.507	-71620.958	-14993.287
8000000	-86733.537	-15131.652	-71601.884	-15118.664
9000000	-86783.911	-15166.881	-71617.029	-15153.716
10000000	-86785.955	-15096.831	-71689.123	-15083.821
11000000	-86546.277	-14829.705	-71716.572	-14816.682
12000000	-86607.408	-14906.008	-71701.400	-14892.968
13000000	-86600.374	-14879.170	-71721.204	-14866.206
14000000	-86759.395	-15117.128	-71642.267	-15104.114
15000000	-86695.543	-14952.717	-71742.826	-14939.665
16000000	-86714.842	-15030.984	-71683.858	-15017.663
17000000	-86596.063	-14935.325	-71660.738	-14922.343
18000000	-86795.243	-15124.267	-71670.977	-15111.403
19000000	-86701.728	-15103.282	-71598.446	-15090.284
20000000	-86519.503	-14914.561	-71604.943	-14901.603
21000000	-86659.503	-14941.971	-71717.532	-14928.779
22000000	-86544.396	-14845.136	-71699.260	-14831.990
23000000	-86634.984	-15027.115	-71607.869	-15014.128
24000000	-86622.520	-15066.640	-71555.879	-15053.592
25000000	-86745.457	-15076.865	-71668.592	-15063.909
26000000	-86621.662	-15197.056	-71424.606	-15183.861
27000000	-86542.989	-15027.567	-71515.421	-15014.465
28000000	-86647.474	-15043.216	-71604.258	-15030.295
29000000	-86492.685	-14987.587	-71505.098	-14974.630
30000000	-86646.747	-15122.014	-71524.733	-15109.034
31000000	-86692.877	-15166.568	-71526.309	-15153.381
32000000	-86535.125	-14981.514	-71553.611	-14968.409
33000000	-86571.608	-15027.666	-71543.942	-15014.516
34000000	-86693.856	-15108.756	-71585.100	-15095.722
35000000	-86553.812	-15029.533	-71524.279	-15016.596
36000000	-86665.330	-15031.202	-71634.128	-15018.136
37000000	-86628.453	-15028.527	-71599.926	-15015.377
38000000	-86557.879	-15041.424	-71516.454	-15028.407
39000000	-86686.678	-15105.215	-71581.463	-15092.131
40000000	-86656.846	-15117.382	-71539.464	-15104.301
41000000	-86534.752	-14985.654	-71549.098	-14972.678
42000000	-86693.120	-15136.697	-71556.423	-15123.599
43000000	-86506.664	-14965.842	-71540.822	-14952.972
44000000	-86662.952	-15044.568	-71618.385	-15031.251
45000000	-86588.269	-15038.417	-71549.852	-15025.299
46000000	-86724.779	-15240.222	-71484.557	-15226.969
47000000	-86624.303	-15205.576	-71418.727	-15192.513
48000000	-86671.279	-15178.179	-71493.101	-15165.012
49000000	-86627.646	-15061.168	-71566.478	-15048.101
50000000	-86655.421	-15054.648	-71600.773	-15041.290
51000000	-86590.757	-15103.718	-71487.039	-15090.651
52000000	-86628.327	-15108.928	-71519.398	-15095.864
53000000	-86734.953	-15135.951	-71599.002	-15122.717
54000000	-86631.995	-15032.499	-71599.496	-15019.228
55000000	-86508.273	-14991.629	-71516.644	-14978.607
56000000	-86751.099	-15135.647	-71615.452	-15122.616
57000000	-86637.590	-15066.531	-71571.058	-15053.813
58000000	-86637.468	-15056.606	-71580.862	-15043.397
59000000	-86667.038	-15059.114	-71607.923	-15045.966
60000000	-86555.363	-14975.437	-71579.926	-14962.437
61000000	-86469.370	-14836.554	-71632.816	-14823.608
62000000	-86491.201	-14949.488	-71541.713	-14936.360
63000000	-86604.980	-14968.784	-71636.196	-14955.843
64000000	-86520.663	-14926.341	-71594.322	-14913.133
65000000	-86563.325	-14970.982	-71592.343	-14957.836
66000000	-86512.440	-15008.029	-71504.411	-14995.198
67000000	-86558.529	-14942.210	-71616.320	-14929.006
68000000	-86629.197	-15044.261	-71584.936	-15031.023
69000000	-86528.932	-15079.929	-71449.003	-15066.870
70000000	-86590.708	-14961.160	-71629.548	-14948.061
71000000	-86464.777	-14836.080	-71628.697	-14823.203
72000000	-86609.815	-15032.501	-71577.314	-15019.445
73000000	-86650.363	-15048.209	-71602.154	-15035.259
74000000	-86919.062	-15299.454	-71619.608	-15286.276
75000000	-86665.448	-15061.049	-71604.398	-15047.774
76000000	-86772.479	-15224.013	-71548.466	-15211.035
77000000	-86767.336	-15161.267	-71606.069	-15148.147
78000000	-86540.521	-15109.595	-71430.926	-15096.808
79000000	-86660.002	-15046.683	-71613.319	-15033.650
80000000	-86721.861	-15062.104	-71659.757	-15048.960
81000000	-86551.060	-14927.623	-71623.438	-14914.832
82000000	-86805.296	-15203.557	-71601.739	-15190.414
83000000	-86516.007	-14980.511	-71535.497	-14967.487
84000000	-86558.575	-15022.555	-71536.020	-15009.512
85000000	-86753.805	-15098.856	-71654.949	-15085.658
86000000	-86656.150	-15061.796	-71594.354	-15048.732
87000000	-86510.819	-14980.460	-71530.359	-14967.299
88000000	-86558.252	-14964.198	-71594.054	-14951.185
89000000	-86563.552	-15032.422	-71531.130	-15019.166
90000000	-86618.774	-15050.864	-71567.910	-15037.977
91000000	-86682.101	-15158.884	-71523.216	-15145.776
92000000	-86613.254	-15078.219	-71535.036	-15065.088
93000000	-86759.558	-15145.988	-71613.570	-15132.942
94000000	-86665.638	-15125.710	-71539.928	-15112.707
95000000	-86699.857	-15144.504	-71555.353	-15131.370
96000000	-86557.912	-15047.122	-71510.790	-15034.021
97000000	-86683.014	-15150.586	-71532.428	-15137.339
98000000	-86730.142	-15133.870	-71596.271	-15120.685
99000000	-86720.066	-15193.587	-71526.479	-15180.445
100000000	-86560.820	-14995.243	-71565.577	-14982.136
101000000	-86516.554	-14899.112	-71617.441	-14885.864
102000000	-86508.442	-14955.437	-71553.005	-14942.267
103000000	-86607.637	-15107.422	-71500.215	-15094.234
104000000	-86697.791	-15086.532	-71611.260	-15073.372
105000000	-86589.037	-14997.844	-71591.193	-14984.724
106000000	-86367.182	-14754.073	-71613.109	-14740.941
107000000	-86600.322	-15002.979	-71597.343	-14989.966
108000000	-86678.345	-15065.100	-71613.245	-15052.124
109000000	-86570.546	-14879.720	-71690.826	-14866.570
110000000	-86541.385	-14890.807	-71650.578	-14877.778
111000000	-86680.727	-15072.874	-71607.853	-15059.741
112000000	-86631.308	-15077.810	-71553.498	-15064.662
113000000	-86453.540	-14875.102	-71578.437	-14862.182
114000000	-86749.603	-15178.824	-71570.780	-15165.554
115000000	-86743.035	-15093.868	-71649.167	-15080.784
116000000	-86681.369	-15131.885	-71549.485	-15118.852
117000000	-86941.137	-15316.405	-71624.732	-15303.005
118000000	-86746.010	-15180.034	-71565.976	-15166.996
119000000	-86793.256	-15166.189	-71627.066	-15153.030
120000000	-86688.310	-15074.791	-71613.518	-15061.680
121000000	-86587.037	-14953.904	-71633.132	-14940.886
122000000	-86527.081	-14905.739	-71621.342	-14892.781
123000000	-86618.248	-15045.194	-71573.054	-15031.930
124000000	-86699.880	-15059.031	-71640.849	-15045.979
125000000	-86583.288	-15064.248	-71519.040	-15051.130
126000000	-86819.155	-15222.306	-71596.850	-15209.464
127000000	-86782.925	-15213.980	-71568.945	-15200.701
128000000	-86473.610	-14998.839	-71474.771	-14985.750
129000000	-86748.432	-15252.064	-71496.368	-15238.836
130000000	-86651.999	-15135.704	-71516.295	-15122.702
131000000	-86715.374	-15205.973	-71509.401	-15192.935
132000000	-86693.558	-15087.922	-71605.637	-15074.689
133000000	-86497.892	-14833.612	-71664.280	-14820.508
134000000	-86594.206	-15010.566	-71583.640	-14997.472
135000000	-86611.452	-14975.616	-71635.836	-14962.598
136000000	-86578.513	-14991.058	-71587.455	-14978.205
137000000	-86597.341	-15003.990	-71593.352	-14990.865
138000000	-86507.491	-14932.366	-71575.125	-14919.300
