state	cp12.kappa	cp3.kappa	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	cp12.mu	cp3.mu	clock.rate	constant.popSize	rootHeight	treeLength
28000000	4.881	8.823	0.3651	0.1910	0.2158	0.2280	0.3700	0.2082	0.1719	0.2500	0.6291	1.7417	4.9804E-3	15.689	20.002	1226.712
29000000	4.757	8.454	0.3949	0.1796	0.2089	0.2166	0.3591	0.2113	0.1734	0.2562	0.6162	1.7676	4.9563E-3	15.187	18.767	1227.252
30000000	4.743	8.860	0.3740	0.1839	0.2184	0.2238	0.3620	0.2204	0.1688	0.2488	0.6273	1.7455	5.0355E-3	15.475	18.520	1221.058
31000000	4.794	8.738	0.3731	0.1902	0.2128	0.2239	0.3614	0.2136	0.1739	0.2511	0.6266	1.7468	5.0608E-3	15.719	17.971	1209.312
32000000	4.813	8.242	0.3784	0.1869	0.2090	0.2256	0.3779	0.2060	0.1698	0.2463	0.6296	1.7409	5.085E-3	14.823	18.260	1200.016
33000000	4.983	8.588	0.3810	0.1801	0.2114	0.2274	0.3771	0.2117	0.1710	0.2402	0.6372	1.7257	5.061E-3	15.041	19.358	1203.597
34000000	4.707	8.815	0.3861	0.1730	0.2190	0.2219	0.3626	0.2141	0.1709	0.2525	0.6234	1.7531	5.0382E-3	15.250	19.571	1215.471
35000000	4.933	8.394	0.3865	0.1837	0.2113	0.2185	0.3714	0.2154	0.1682	0.2450	0.6248	1.7504	5.0024E-3	15.290	18.701	1205.736
36000000	4.816	8.805	0.3772	0.1849	0.2227	0.2152	0.3609	0.2180	0.1773	0.2437	0.6234	1.7531	4.9044E-3	15.455	19.090	1224.713
37000000	4.782	8.773	0.4027	0.1728	0.2091	0.2154	0.3605	0.2115	0.1742	0.2537	0.6237	1.7526	5.0452E-3	15.210	19.606	1215.891
38000000	4.983	9.100	0.3746	0.1977	0.2211	0.2065	0.3683	0.2160	0.1730	0.2428	0.6398	1.7204	4.9688E-3	15.384	19.644	1212.886
39000000	4.877	8.868	0.3673	0.1839	0.2158	0.2330	0.3655	0.2062	0.1687	0.2596	0.6401	1.7198	5.0355E-3	14.966	17.855	1201.998
40000000	4.742	8.753	0.3806	0.1837	0.2239	0.2117	0.3514	0.2135	0.1774	0.2577	0.6471	1.7059	4.9634E-3	15.540	19.917	1227.727
41000000	4.687	9.109	0.3844	0.1806	0.2175	0.2175	0.3684	0.2157	0.1785	0.2375	0.6280	1.7439	5.0299E-3	15.243	17.854	1214.855
42000000	4.552	8.652	0.3788	0.1847	0.2157	0.2208	0.3724	0.2123	0.1711	0.2442	0.6392	1.7216	5.0082E-3	14.929	17.992	1212.795
43000000	5.409	8.797	0.3838	0.1829	0.2076	0.2257	0.3742	0.2085	0.1680	0.2493	0.6383	1.7235	4.9163E-3	14.536	18.863	1202.470
44000000	4.872	8.548	0.3908	0.1761	0.2072	0.2259	0.3624	0.2150	0.1758	0.2468	0.6161	1.7678	4.8912E-3	15.378	18.300	1215.659
45000000	4.725	8.949	0.3831	0.1830	0.2068	0.2272	0.3677	0.2115	0.1753	0.2455	0.6294	1.7411	4.9759E-3	15.272	18.242	1209.775
46000000	4.887	8.197	0.4011	0.1714	0.2131	0.2144	0.3670	0.2116	0.1742	0.2471	0.6378	1.7244	5.0653E-3	15.371	18.975	1212.424
47000000	4.788	8.848	0.3791	0.1831	0.2090	0.2288	0.3696	0.2047	0.1685	0.2572	0.6365	1.7271	5.1799E-3	14.284	17.806	1168.633
48000000	4.976	8.564	0.3911	0.1779	0.2042	0.2267	0.3616	0.2033	0.1828	0.2523	0.6400	1.7201	5.2297E-3	14.661	18.422	1168.947
49000000	4.657	8.619	0.3717	0.1786	0.2167	0.2330	0.3670	0.2080	0.1777	0.2472	0.6315	1.7369	5.0485E-3	15.150	19.773	1212.581
50000000	4.644	8.750	0.3734	0.1967	0.2107	0.2192	0.3604	0.2236	0.1725	0.2435	0.6340	1.7320	4.9953E-3	15.098	19.124	1211.049
51000000	4.633	8.593	0.3759	0.1887	0.2124	0.2229	0.3666	0.2193	0.1641	0.2500	0.6239	1.7522	4.9225E-3	15.325	18.364	1217.862
52000000	4.667	8.890	0.3847	0.1781	0.2098	0.2274	0.3570	0.2211	0.1717	0.2501	0.6229	1.7542	4.947E-3	15.752	18.650	1228.179
53000000	4.689	8.755	0.3766	0.1820	0.2094	0.2319	0.3690	0.2143	0.1646	0.2522	0.6374	1.7253	5.0314E-3	15.245	18.369	1216.673
54000000	4.729	8.314	0.3818	0.1844	0.2174	0.2164	0.3714	0.2049	0.1697	0.2539	0.6451	1.7098	4.9608E-3	14.928	18.025	1212.615
55000000	4.526	8.648	0.3801	0.1835	0.2147	0.2217	0.3717	0.2123	0.1716	0.2444	0.6258	1.7484	5.0324E-3	15.164	18.334	1217.257
56000000	4.904	8.365	0.3788	0.1854	0.2089	0.2268	0.3691	0.2148	0.1750	0.2410	0.6343	1.7315	5.0734E-3	14.858	18.399	1190.053
57000000	4.546	8.653	0.3914	0.1854	0.2084	0.2148	0.3723	0.2124	0.1661	0.2492	0.6342	1.7317	5.0783E-3	14.989	19.067	1194.495
58000000	4.967	9.141	0.3905	0.1765	0.2098	0.2233	0.3705	0.2094	0.1679	0.2522	0.6378	1.7244	5.0321E-3	15.109	19.390	1194.833
59000000	4.888	9.103	0.3843	0.1804	0.2106	0.2247	0.3827	0.2105	0.1726	0.2343	0.6359	1.7283	5.0127E-3	14.241	19.121	1185.837
60000000	4.604	8.668	0.3866	0.1827	0.2182	0.2126	0.3653	0.2247	0.1684	0.2416	0.6346	1.7308	5.1672E-3	14.767	18.303	1193.108
61000000	5.064	8.830	0.3775	0.1947	0.2075	0.2203	0.3680	0.2014	0.1705	0.2601	0.6303	1.7394	4.9821E-3	14.662	19.092	1195.647
62000000	4.969	8.591	0.3711	0.1762	0.2121	0.2406	0.3668	0.2168	0.1731	0.2432	0.6155	1.7690	5.1631E-3	14.614	18.116	1182.302
63000000	4.777	8.533	0.3869	0.1873	0.2020	0.2238	0.3741	0.2086	0.1721	0.2452	0.6327	1.7346	5.0641E-3	14.735	18.795	1184.310
64000000	4.783	8.905	0.3893	0.1783	0.2145	0.2179	0.3594	0.2157	0.1726	0.2524	0.6430	1.7141	5.0277E-3	14.850	19.767	1202.473
65000000	4.514	8.949	0.3770	0.1835	0.2161	0.2235	0.3777	0.2168	0.1696	0.2359	0.6277	1.7446	5.0547E-3	14.530	17.682	1188.757
66000000	4.664	8.772	0.3884	0.1810	0.2107	0.2199	0.3632	0.2110	0.1741	0.2517	0.6337	1.7327	5.0949E-3	15.564	18.244	1218.866
67000000	4.774	8.990	0.3786	0.1872	0.2096	0.2247	0.3733	0.2143	0.1749	0.2376	0.6312	1.7377	5.1197E-3	15.396	19.462	1208.049
68000000	4.751	9.013	0.3793	0.1863	0.2171	0.2173	0.3710	0.2072	0.1750	0.2468	0.6414	1.7172	5.1422E-3	15.082	19.513	1212.778
69000000	4.671	8.833	0.3853	0.1895	0.2097	0.2155	0.3677	0.2096	0.1744	0.2482	0.6269	1.7462	5.0734E-3	15.566	19.160	1211.464
70000000	4.495	9.038	0.3752	0.1864	0.2156	0.2228	0.3599	0.2120	0.1678	0.2603	0.6353	1.7295	4.9899E-3	14.737	17.940	1203.864
71000000	4.653	8.595	0.3817	0.1829	0.2131	0.2223	0.3573	0.2157	0.1796	0.2474	0.6270	1.7459	5.1148E-3	14.235	18.273	1182.383
72000000	4.753	8.841	0.3854	0.1880	0.2053	0.2213	0.3752	0.2030	0.1700	0.2519	0.6252	1.7496	5.1349E-3	14.393	18.277	1182.751
73000000	4.908	8.331	0.3740	0.1824	0.2130	0.2306	0.3646	0.2173	0.1635	0.2547	0.6104	1.7792	4.939E-3	14.959	18.492	1202.510
74000000	4.618	8.363	0.3860	0.1747	0.2236	0.2157	0.3644	0.2154	0.1703	0.2499	0.6335	1.7330	4.9456E-3	15.348	19.561	1227.953
75000000	4.850	8.704	0.3896	0.1857	0.2021	0.2226	0.3753	0.2151	0.1771	0.2325	0.6269	1.7462	5.0569E-3	14.698	19.043	1198.050
76000000	4.742	8.186	0.3784	0.1845	0.2140	0.2231	0.3657	0.2196	0.1753	0.2395	0.6305	1.7389	5.0478E-3	15.385	18.118	1222.190
77000000	4.782	9.081	0.3818	0.1957	0.2013	0.2212	0.3583	0.2193	0.1713	0.2511	0.6403	1.7194	5.0057E-3	14.979	19.161	1214.770
78000000	5.199	9.045	0.3806	0.1785	0.2088	0.2321	0.3618	0.2154	0.1808	0.2420	0.6248	1.7504	5.002E-3	15.261	19.417	1224.093
79000000	4.777	8.806	0.3906	0.1790	0.2109	0.2195	0.3606	0.2211	0.1751	0.2432	0.6345	1.7310	4.9727E-3	15.532	18.896	1225.630
80000000	4.525	9.183	0.3981	0.1772	0.2079	0.2168	0.3616	0.2158	0.1665	0.2561	0.6324	1.7352	4.9115E-3	15.672	18.096	1215.090
81000000	4.970	8.424	0.3842	0.1755	0.2126	0.2276	0.3633	0.2191	0.1760	0.2416	0.6276	1.7448	4.895E-3	15.492	18.447	1234.605
82000000	5.099	8.542	0.3808	0.1769	0.2166	0.2257	0.3654	0.2186	0.1710	0.2450	0.6308	1.7384	4.9818E-3	14.262	18.072	1201.524
83000000	4.580	8.131	0.3845	0.1783	0.2144	0.2228	0.3616	0.2180	0.1819	0.2385	0.6291	1.7418	5.0977E-3	14.636	19.042	1204.384
84000000	4.913	8.318	0.3787	0.1786	0.2212	0.2215	0.3632	0.2118	0.1754	0.2496	0.6332	1.7335	5.0989E-3	15.204	20.119	1206.546
85000000	4.634	8.692	0.3802	0.1770	0.2189	0.2239	0.3761	0.2146	0.1633	0.2459	0.6376	1.7249	5.0413E-3	15.121	18.993	1214.655
86000000	4.914	8.554	0.3893	0.1787	0.2150	0.2170	0.3595	0.2212	0.1671	0.2521	0.6311	1.7378	5.0598E-3	15.066	19.376	1209.684
87000000	4.623	8.905	0.3819	0.1751	0.2236	0.2194	0.3608	0.2145	0.1710	0.2537	0.6406	1.7188	4.9408E-3	15.798	19.103	1239.132
88000000	4.791	8.491	0.3729	0.1817	0.2224	0.2229	0.3784	0.2091	0.1682	0.2443	0.6366	1.7268	5.0905E-3	15.170	18.546	1217.409
89000000	4.809	8.206	0.3910	0.1740	0.2156	0.2194	0.3630	0.2139	0.1670	0.2560	0.6351	1.7297	4.9593E-3	15.212	18.173	1218.490
90000000	4.635	8.677	0.3921	0.1805	0.2055	0.2219	0.3580	0.2185	0.1740	0.2495	0.6294	1.7412	4.9318E-3	15.565	18.322	1210.221
91000000	5.092	8.333	0.3761	0.1802	0.2146	0.2292	0.3694	0.2152	0.1734	0.2420	0.6417	1.7166	4.9154E-3	15.616	19.759	1229.292
92000000	4.752	9.066	0.3907	0.1800	0.2097	0.2196	0.3674	0.2094	0.1743	0.2489	0.6265	1.7470	4.9244E-3	15.956	18.171	1226.414
93000000	4.960	8.886	0.3896	0.1891	0.2087	0.2125	0.3655	0.2106	0.1713	0.2526	0.6276	1.7448	4.8569E-3	15.646	19.376	1238.669
94000000	4.715	8.725	0.3891	0.1879	0.2101	0.2129	0.3672	0.2201	0.1631	0.2497	0.6323	1.7355	4.9545E-3	15.599	17.473	1222.076
95000000	4.955	8.290	0.3831	0.1770	0.2110	0.2289	0.3794	0.2085	0.1669	0.2452	0.6292	1.7415	5.0215E-3	15.141	18.841	1205.105
96000000	4.861	8.480	0.3877	0.1852	0.2058	0.2213	0.3621	0.2075	0.1823	0.2481	0.6243	1.7515	5.0913E-3	14.907	18.859	1205.680
97000000	4.689	8.254	0.3849	0.1796	0.2126	0.2229	0.3688	0.2055	0.1686	0.2572	0.6409	1.7183	5.0705E-3	14.638	19.231	1196.871
98000000	4.651	8.617	0.3875	0.1794	0.2130	0.2201	0.3734	0.2185	0.1630	0.2451	0.6294	1.7413	4.9737E-3	15.192	18.825	1218.918
99000000	4.846	8.320	0.3806	0.1828	0.2109	0.2257	0.3650	0.2093	0.1778	0.2479	0.6276	1.7448	5.1088E-3	14.679	18.679	1205.627
100000000	4.829	8.317	0.3915	0.1859	0.2066	0.2160	0.3709	0.2127	0.1641	0.2523	0.6305	1.7390	5.0584E-3	15.307	18.115	1216.658
101000000	4.493	8.531	0.3714	0.1906	0.2138	0.2242	0.3604	0.2247	0.1680	0.2469	0.6372	1.7255	4.9488E-3	15.192	17.664	1215.606
102000000	4.575	8.265	0.3775	0.1744	0.2263	0.2218	0.3662	0.2146	0.1698	0.2493	0.6566	1.6867	5.0663E-3	15.188	20.816	1214.895
103000000	4.703	8.331	0.3899	0.1860	0.1995	0.2246	0.3655	0.2190	0.1695	0.2461	0.6310	1.7381	4.9563E-3	15.039	18.600	1205.783
104000000	4.908	8.394	0.3923	0.1907	0.2052	0.2119	0.3550	0.2194	0.1754	0.2502	0.6188	1.7623	4.981E-3	15.668	19.780	1231.038
105000000	4.790	8.172	0.3783	0.1905	0.2076	0.2235	0.3792	0.2082	0.1711	0.2415	0.6372	1.7256	5.0073E-3	14.236	17.790	1174.158
106000000	5.089	8.375	0.3816	0.1774	0.2177	0.2233	0.3577	0.2199	0.1732	0.2493	0.6409	1.7183	4.91E-3	15.142	19.410	1228.209
107000000	4.442	8.731	0.3820	0.1761	0.2081	0.2339	0.3681	0.2168	0.1676	0.2476	0.6233	1.7533	4.9617E-3	15.619	20.297	1230.684
108000000	4.841	9.107	0.3922	0.1880	0.2062	0.2136	0.3661	0.2140	0.1690	0.2510	0.6417	1.7167	4.8761E-3	14.975	19.014	1221.523
109000000	4.669	8.397	0.3799	0.1793	0.2115	0.2292	0.3585	0.2160	0.1720	0.2535	0.6286	1.7427	4.9441E-3	14.906	18.737	1217.446
110000000	4.605	8.116	0.3836	0.1877	0.2089	0.2198	0.3774	0.2094	0.1743	0.2388	0.6183	1.7634	5.0208E-3	15.207	18.572	1208.267
111000000	4.656	9.067	0.3859	0.1832	0.2181	0.2128	0.3757	0.2146	0.1662	0.2435	0.6295	1.7409	5.0831E-3	14.995	19.079	1216.013
112000000	5.033	8.888	0.3888	0.1863	0.2114	0.2135	0.3608	0.2083	0.1783	0.2526	0.6378	1.7243	5.0012E-3	15.829	18.601	1218.149
113000000	4.595	8.911	0.3902	0.1737	0.2036	0.2326	0.3741	0.2158	0.1766	0.2335	0.6296	1.7409	4.8686E-3	15.517	17.985	1237.024
114000000	5.066	8.554	0.3820	0.1812	0.2096	0.2272	0.3568	0.2246	0.1763	0.2423	0.6203	1.7594	4.9673E-3	15.429	19.394	1226.369
115000000	4.686	8.368	0.3795	0.1831	0.2159	0.2215	0.3610	0.2196	0.1772	0.2422	0.6283	1.7434	4.9322E-3	15.494	18.563	1218.453
116000000	5.012	8.456	0.3916	0.1764	0.2075	0.2245	0.3646	0.2282	0.1628	0.2444	0.6283	1.7435	4.8899E-3	15.480	19.715	1229.345
117000000	4.241	9.092	0.3868	0.1800	0.2110	0.2222	0.3550	0.2181	0.1714	0.2554	0.6367	1.7267	5.1486E-3	14.407	19.427	1188.668
118000000	4.661	8.554	0.3791	0.1926	0.2067	0.2215	0.3664	0.2229	0.1675	0.2432	0.6275	1.7451	5.0697E-3	15.373	18.870	1208.416
119000000	4.737	8.503	0.3790	0.1876	0.2156	0.2178	0.3613	0.2125	0.1756	0.2505	0.6363	1.7273	5.1874E-3	14.523	17.295	1189.712
120000000	4.867	8.253	0.3728	0.1828	0.2170	0.2275	0.3671	0.2113	0.1745	0.2471	0.6315	1.7370	4.997E-3	14.701	18.488	1192.216
121000000	4.518	8.550	0.3758	0.1822	0.2172	0.2248	0.3549	0.2142	0.1803	0.2506	0.6353	1.7294	5.0264E-3	14.726	19.510	1218.283
122000000	4.763	9.114	0.3816	0.1865	0.2167	0.2153	0.3697	0.2102	0.1656	0.2545	0.6391	1.7218	4.9534E-3	15.025	19.883	1221.933
123000000	4.798	8.474	0.3872	0.1786	0.2054	0.2288	0.3645	0.2061	0.1751	0.2544	0.6175	1.7650	5.1089E-3	15.256	17.545	1204.377
124000000	4.738	8.612	0.3884	0.1809	0.2195	0.2112	0.3777	0.2082	0.1701	0.2440	0.6207	1.7586	5.1505E-3	15.221	18.217	1195.363
125000000	5.059	9.026	0.3816	0.1862	0.2138	0.2184	0.3736	0.2108	0.1729	0.2427	0.6302	1.7395	5.0176E-3	15.111	18.844	1209.803
126000000	4.744	8.840	0.3789	0.1749	0.2158	0.2304	0.3727	0.2150	0.1740	0.2383	0.6372	1.7255	5.0939E-3	14.861	18.165	1212.871
127000000	5.000	8.100	0.3877	0.1735	0.2207	0.2181	0.3669	0.2128	0.1743	0.2460	0.6225	1.7551	4.8898E-3	15.619	18.474	1232.175
128000000	4.758	8.907	0.3858	0.1859	0.2102	0.2181	0.3624	0.2161	0.1739	0.2475	0.6189	1.7622	4.958E-3	15.280	19.278	1220.642
129000000	4.892	8.515	0.3835	0.1832	0.2085	0.2248	0.3669	0.2143	0.1808	0.2380	0.6191	1.7618	4.8557E-3	15.812	19.904	1253.888
130000000	4.631	8.541	0.3823	0.1852	0.2161	0.2164	0.3710	0.2205	0.1653	0.2432	0.6388	1.7225	4.8628E-3	15.413	19.198	1226.830
131000000	5.023	8.317	0.3825	0.1778	0.2069	0.2329	0.3585	0.2142	0.1717	0.2556	0.6300	1.7399	5.147E-3	14.922	18.694	1196.242
132000000	4.450	8.656	0.3926	0.1823	0.2071	0.2180	0.3685	0.2129	0.1681	0.2505	0.6193	1.7614	5.0347E-3	14.507	18.783	1189.775
133000000	4.977	8.373	0.3752	0.1825	0.2122	0.2302	0.3780	0.2154	0.1642	0.2424	0.6440	1.7120	5.1289E-3	14.825	18.322	1199.936
134000000	5.084	8.635	0.3871	0.1901	0.2036	0.2192	0.3744	0.2117	0.1700	0.2440	0.6396	1.7207	5.0596E-3	15.086	19.073	1201.568
135000000	4.647	8.565	0.3881	0.1810	0.2023	0.2286	0.3584	0.2176	0.1723	0.2517	0.6199	1.7602	5.1138E-3	14.191	18.753	1183.081
136000000	4.849	8.592	0.3768	0.1871	0.2142	0.2220	0.3680	0.2133	0.1696	0.2492	0.6411	1.7177	5.0037E-3	14.964	18.711	1207.005
137000000	4.748	8.557	0.3937	0.1796	0.2010	0.2258	0.3693	0.2150	0.1681	0.2475	0.6198	1.7603	5.0664E-3	15.006	18.153	1194.901
138000000	4.768	8.933	0.3727	0.1855	0.2028	0.2390	0.3609	0.2115	0.1718	0.2559	0.6288	1.7425	4.9878E-3	15.032	18.888	1221.489
139000000	5.204	8.625	0.3914	0.1708	0.2079	0.2299	0.3626	0.2195	0.1755	0.2423	0.6176	1.7648	4.9411E-3	15.690	18.265	1223.679
140000000	4.576	8.654	0.3813	0.1880	0.2164	0.2143	0.3686	0.2144	0.1782	0.2388	0.6208	1.7585	5.1273E-3	14.855	19.316	1179.587
141000000	4.867	8.767	0.3830	0.1744	0.2122	0.2304	0.3671	0.2016	0.1756	0.2557	0.6366	1.7269	5.0402E-3	15.355	17.865	1200.857
142000000	4.960	8.277	0.3703	0.1967	0.2111	0.2219	0.3546	0.2181	0.1777	0.2496	0.6157	1.7685	5.2715E-3	13.916	18.425	1174.027
143000000	4.723	8.171	0.3834	0.1704	0.2148	0.2314	0.3750	0.2111	0.1587	0.2552	0.6249	1.7502	4.9646E-3	15.057	18.277	1203.119
144000000	4.457	7.860	0.3738	0.1798	0.2140	0.2324	0.3545	0.2224	0.1781	0.2450	0.6306	1.7389	4.9016E-3	14.927	19.840	1210.595
145000000	4.676	8.047	0.3797	0.1929	0.2117	0.2157	0.3670	0.2065	0.1770	0.2495	0.6270	1.7461	5.0922E-3	14.799	18.358	1199.310
146000000	4.525	8.377	0.3880	0.1847	0.2021	0.2252	0.3693	0.2128	0.1783	0.2397	0.6308	1.7384	5.0674E-3	15.019	18.992	1209.942
147000000	4.452	8.304	0.3864	0.1824	0.2040	0.2272	0.3614	0.2234	0.1747	0.2404	0.6183	1.7633	5.1008E-3	14.591	18.927	1207.320
148000000	4.804	8.595	0.3718	0.1890	0.2197	0.2195	0.3576	0.2112	0.1781	0.2531	0.6346	1.7308	5.0698E-3	15.321	17.458	1213.620
149000000	4.718	8.644	0.3865	0.1822	0.1993	0.2320	0.3694	0.2136	0.1731	0.2439	0.6326	1.7349	4.9734E-3	15.327	18.891	1226.650
150000000	4.678	8.891	0.3883	0.1821	0.2049	0.2247	0.3670	0.2191	0.1736	0.2403	0.6273	1.7455	4.9052E-3	15.579	18.197	1225.125
151000000	5.092	8.566	0.3863	0.1904	0.2014	0.2219	0.3640	0.2191	0.1717	0.2452	0.6325	1.7351	4.9074E-3	15.489	17.949	1225.345
152000000	4.680	8.821	0.3782	0.1835	0.2120	0.2262	0.3791	0.2053	0.1715	0.2442	0.6396	1.7209	4.9871E-3	15.500	19.163	1231.179
153000000	4.634	8.918	0.3854	0.1839	0.2123	0.2184	0.3704	0.2110	0.1638	0.2547	0.6430	1.7139	4.8869E-3	14.986	18.335	1228.514
154000000	4.778	9.144	0.3839	0.1744	0.2134	0.2283	0.3687	0.2169	0.1658	0.2485	0.6305	1.7390	5.1207E-3	15.054	18.329	1203.170
155000000	4.742	9.613	0.3765	0.1796	0.2177	0.2262	0.3716	0.2132	0.1699	0.2453	0.6289	1.7422	4.9651E-3	15.469	20.537	1228.170
156000000	4.858	8.597	0.3767	0.1850	0.2154	0.2229	0.3694	0.2132	0.1765	0.2408	0.6318	1.7365	4.9882E-3	14.696	18.057	1211.454
157000000	4.901	9.013	0.3834	0.1825	0.2075	0.2267	0.3605	0.2179	0.1790	0.2425	0.6331	1.7337	5.0053E-3	14.764	17.595	1200.096
158000000	4.909	8.834	0.3844	0.1827	0.2128	0.2202	0.3678	0.2099	0.1750	0.2473	0.6322	1.7355	4.9427E-3	15.125	18.767	1208.827
159000000	5.050	8.354	0.3795	0.1800	0.2093	0.2313	0.3701	0.2125	0.1781	0.2393	0.6326	1.7348	5.0187E-3	15.257	17.804	1208.995
160000000	4.862	9.012	0.3892	0.1855	0.2103	0.2150	0.3795	0.2087	0.1617	0.2500	0.6196	1.7607	4.9423E-3	15.202	18.884	1209.778
161000000	4.793	8.815	0.3882	0.1856	0.2136	0.2126	0.3796	0.2011	0.1776	0.2418	0.6161	1.7679	5.1086E-3	14.922	19.274	1202.800
162000000	4.650	8.615	0.3869	0.1666	0.2176	0.2289	0.3576	0.2143	0.1788	0.2494	0.6189	1.7622	5.0829E-3	15.126	18.470	1206.211
163000000	4.952	8.653	0.3808	0.1797	0.2210	0.2186	0.3716	0.2056	0.1759	0.2469	0.6388	1.7225	5.2428E-3	15.461	18.612	1205.136
164000000	4.364	9.009	0.3859	0.1773	0.2209	0.2159	0.3743	0.2137	0.1709	0.2410	0.6249	1.7502	5.0203E-3	14.859	19.654	1204.923
165000000	4.465	8.904	0.3839	0.1902	0.2090	0.2169	0.3627	0.2137	0.1723	0.2513	0.6289	1.7422	5.0333E-3	15.139	19.863	1201.742
