state	posterior	prior	likelihood	coalescent
1000000	-86712.711	-14959.294	-71753.417	-14945.958
2000000	-86674.052	-14995.260	-71678.791	-14982.122
3000000	-86652.100	-14996.863	-71655.238	-14983.682
4000000	-86449.139	-14798.334	-71650.805	-14785.240
5000000	-86623.295	-14891.878	-71731.417	-14878.805
6000000	-86690.733	-14956.400	-71734.333	-14943.216
7000000	-86649.941	-14899.302	-71750.639	-14886.156
8000000	-86767.428	-14950.692	-71816.736	-14937.299
9000000	-86591.076	-14834.780	-71756.296	-14821.615
10000000	-86523.726	-14847.587	-71676.138	-14834.594
11000000	-86471.560	-14808.515	-71663.046	-14795.622
12000000	-86580.052	-14772.200	-71807.852	-14758.985
13000000	-86686.635	-14924.857	-71761.778	-14911.767
14000000	-86511.341	-14759.631	-71751.710	-14746.731
15000000	-86437.081	-14702.812	-71734.269	-14689.687
16000000	-86466.594	-14708.417	-71758.177	-14695.320
17000000	-86222.604	-14566.001	-71656.603	-14552.789
18000000	-86487.328	-14735.280	-71752.049	-14722.319
19000000	-86619.253	-14868.316	-71750.937	-14855.245
20000000	-86464.454	-14653.314	-71811.140	-14640.063
21000000	-86563.188	-14793.761	-71769.427	-14780.694
22000000	-86554.375	-14820.908	-71733.467	-14807.858
23000000	-86611.924	-14905.490	-71706.434	-14892.533
24000000	-86687.354	-14919.138	-71768.216	-14905.967
25000000	-86493.946	-14773.642	-71720.304	-14760.638
26000000	-86553.427	-14892.032	-71661.394	-14878.895
27000000	-86633.737	-14995.216	-71638.521	-14982.162
28000000	-86398.720	-14781.624	-71617.096	-14768.556
29000000	-86743.598	-15069.039	-71674.559	-15055.900
30000000	-86755.736	-15046.186	-71709.550	-15032.943
31000000	-86728.097	-14976.624	-71751.474	-14963.634
32000000	-86661.273	-15023.078	-71638.195	-15010.114
33000000	-86813.389	-15105.456	-71707.933	-15092.252
34000000	-86675.918	-14892.894	-71783.023	-14880.068
35000000	-86653.157	-14901.581	-71751.576	-14888.490
36000000	-86623.900	-15016.502	-71607.398	-15003.331
37000000	-86578.017	-14835.416	-71742.601	-14822.324
38000000	-86653.247	-14969.028	-71684.219	-14955.910
39000000	-86744.575	-15004.616	-71739.959	-14991.475
40000000	-86740.603	-15016.333	-71724.270	-15003.212
41000000	-86585.584	-14942.359	-71643.225	-14929.384
42000000	-86664.668	-14978.322	-71686.346	-14965.337
43000000	-86514.940	-14841.823	-71673.116	-14828.823
44000000	-86575.625	-14897.946	-71677.679	-14884.930
45000000	-86496.411	-14846.989	-71649.422	-14833.838
46000000	-86636.530	-14828.292	-71808.238	-14815.154
47000000	-86661.998	-14960.119	-71701.879	-14947.026
48000000	-86572.435	-14976.193	-71596.243	-14963.139
49000000	-86503.507	-14894.016	-71609.491	-14881.020
