state	posterior	prior	likelihood	coalescent
1000000	-86721.122	-15048.137	-71672.985	-15034.903
2000000	-86518.134	-14778.021	-71740.113	-14765.138
3000000	-86502.707	-14900.985	-71601.722	-14888.050
4000000	-86523.818	-14806.743	-71717.075	-14793.504
5000000	-86703.604	-15034.830	-71668.774	-15021.767
6000000	-86579.064	-14963.844	-71615.220	-14950.858
7000000	-86416.383	-14679.713	-71736.670	-14666.835
8000000	-86529.006	-14805.583	-71723.423	-14792.644
9000000	-86409.417	-14807.441	-71601.976	-14794.229
10000000	-86630.412	-15024.090	-71606.322	-15011.124
11000000	-86511.681	-14842.266	-71669.415	-14829.131
12000000	-86528.540	-14898.726	-71629.814	-14885.723
13000000	-86549.026	-14885.800	-71663.227	-14872.750
14000000	-86663.677	-14979.178	-71684.499	-14966.081
15000000	-86723.401	-15027.589	-71695.813	-15014.639
16000000	-86709.881	-14974.826	-71735.055	-14961.849
17000000	-86404.357	-14727.643	-71676.714	-14714.781
18000000	-86497.035	-14869.078	-71627.957	-14856.085
19000000	-86507.306	-14844.362	-71662.944	-14831.366
20000000	-86439.887	-14810.254	-71629.633	-14797.162
21000000	-86653.761	-14877.482	-71776.279	-14864.410
22000000	-86373.281	-14644.361	-71728.920	-14631.400
23000000	-86500.907	-14752.683	-71748.225	-14739.312
24000000	-86459.583	-14835.929	-71623.654	-14822.823
25000000	-86637.101	-14920.563	-71716.538	-14907.539
26000000	-86506.730	-14788.908	-71717.822	-14775.785
27000000	-86676.104	-14967.983	-71708.121	-14954.866
28000000	-86624.612	-14949.779	-71674.833	-14936.607
29000000	-86665.748	-15000.939	-71664.808	-14987.940
30000000	-86641.322	-14950.114	-71691.208	-14936.941
31000000	-86584.811	-14897.444	-71687.367	-14884.287
32000000	-86487.366	-14838.230	-71649.135	-14825.240
33000000	-86561.169	-14822.139	-71739.029	-14809.030
34000000	-86513.314	-14919.261	-71594.053	-14906.145
35000000	-86495.710	-14856.656	-71639.054	-14843.650
36000000	-86717.438	-14987.108	-71730.331	-14974.084
37000000	-86591.559	-14914.436	-71677.123	-14901.298
38000000	-86605.495	-14903.722	-71701.773	-14890.566
39000000	-86569.334	-14841.137	-71728.197	-14828.047
40000000	-86694.398	-14982.117	-71712.281	-14969.027
41000000	-86536.209	-14900.565	-71635.643	-14887.412
42000000	-86635.932	-14880.453	-71755.479	-14867.488
43000000	-86627.837	-14824.167	-71803.669	-14811.128
44000000	-86607.895	-14928.105	-71679.790	-14915.179
45000000	-86548.737	-14906.499	-71642.238	-14893.458
46000000	-86586.813	-14904.071	-71682.741	-14891.000
47000000	-86293.225	-14646.066	-71647.159	-14633.023
48000000	-86331.456	-14650.620	-71680.836	-14637.491
49000000	-86494.046	-14900.364	-71593.682	-14887.308
50000000	-86513.250	-14848.675	-71664.575	-14835.677
51000000	-86600.172	-14921.021	-71679.151	-14908.108
52000000	-86713.061	-14993.193	-71719.868	-14980.103
53000000	-86570.472	-14931.004	-71639.468	-14917.909
54000000	-86676.029	-14930.267	-71745.762	-14917.383
55000000	-86562.334	-14922.803	-71639.531	-14909.778
56000000	-86428.982	-14766.445	-71662.536	-14753.463
57000000	-86573.590	-14766.854	-71806.736	-14753.880
58000000	-86583.451	-14781.915	-71801.536	-14768.774
59000000	-86433.129	-14722.029	-71711.100	-14709.044
60000000	-86446.819	-14773.263	-71673.556	-14760.176
61000000	-86534.169	-14801.690	-71732.479	-14788.674
62000000	-86466.760	-14721.313	-71745.447	-14708.204
63000000	-86458.555	-14710.689	-71747.866	-14697.755
64000000	-86555.276	-14842.518	-71712.757	-14829.464
65000000	-86518.848	-14752.484	-71766.364	-14739.549
66000000	-86599.331	-14940.218	-71659.113	-14927.012
67000000	-86584.272	-14859.955	-71724.317	-14846.703
68000000	-86587.571	-14876.039	-71711.532	-14862.759
69000000	-86561.407	-14884.541	-71676.866	-14871.383
70000000	-86589.427	-14853.367	-71736.060	-14840.420
71000000	-86400.341	-14706.676	-71693.665	-14693.744
72000000	-86419.243	-14719.001	-71700.242	-14705.953
73000000	-86445.990	-14834.695	-71611.295	-14821.828
74000000	-86740.596	-14996.333	-71744.263	-14983.393
75000000	-86482.320	-14805.222	-71677.098	-14792.181
76000000	-86546.739	-14958.012	-71588.727	-14944.961
77000000	-86459.859	-14915.312	-71544.547	-14902.186
78000000	-86510.762	-14972.586	-71538.177	-14959.294
79000000	-86542.262	-14979.958	-71562.304	-14966.845
80000000	-86592.442	-14928.426	-71664.016	-14915.431
81000000	-86516.725	-15034.477	-71482.248	-15021.452
82000000	-86576.024	-14826.394	-71749.630	-14813.428
83000000	-86450.849	-14855.927	-71594.922	-14843.002
84000000	-86456.874	-14847.837	-71609.037	-14834.728
85000000	-86652.019	-14915.821	-71736.198	-14902.759
86000000	-86593.548	-14876.489	-71717.058	-14863.378
87000000	-86673.610	-15063.955	-71609.655	-15050.831
88000000	-86491.100	-14932.448	-71558.652	-14919.300
89000000	-86569.751	-14925.221	-71644.531	-14912.292
90000000	-86527.097	-14879.462	-71647.635	-14866.537
91000000	-86560.974	-15008.685	-71552.289	-14995.633
92000000	-86669.954	-15003.587	-71666.366	-14990.463
93000000	-86672.274	-15038.558	-71633.716	-15025.466
94000000	-86519.842	-14968.778	-71551.063	-14955.735
95000000	-86412.762	-14847.358	-71565.404	-14834.355
96000000	-86434.032	-14846.878	-71587.154	-14833.784
97000000	-86285.418	-14803.374	-71482.044	-14790.463
98000000	-86556.759	-14958.912	-71597.847	-14945.925
99000000	-86519.762	-14849.937	-71669.824	-14836.874
100000000	-86506.318	-14950.606	-71555.712	-14937.520
101000000	-86645.228	-14938.285	-71706.943	-14925.409
102000000	-86645.601	-14917.041	-71728.560	-14904.044
103000000	-86486.353	-14860.224	-71626.129	-14847.373
104000000	-86612.485	-14999.370	-71613.115	-14986.258
105000000	-86364.949	-14643.119	-71721.830	-14630.410
106000000	-86557.178	-14975.003	-71582.175	-14961.987
107000000	-86600.487	-15008.454	-71592.032	-14995.440
108000000	-86552.485	-14964.080	-71588.405	-14951.073
109000000	-86589.908	-14938.823	-71651.084	-14925.941
110000000	-86484.764	-14865.875	-71618.889	-14852.990
111000000	-86517.423	-14916.456	-71600.967	-14903.261
112000000	-86620.015	-14939.397	-71680.618	-14926.174
113000000	-86636.845	-15057.877	-71578.968	-15044.884
114000000	-86623.085	-14995.406	-71627.679	-14982.273
115000000	-86612.421	-14967.765	-71644.656	-14954.855
116000000	-86680.634	-14994.765	-71685.869	-14981.753
117000000	-86422.453	-14726.974	-71695.479	-14713.980
118000000	-86491.457	-14912.307	-71579.150	-14899.239
