state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
34000000	4.2243	0.1329	0.2672	0.1706	0.1757	0.3865	6.3245E-4	0.457	0.811	363.386
35000000	4.3652	0.1650	0.2612	0.1672	0.1765	0.3951	6.4053E-4	0.605	0.933	360.534
36000000	4.4286	0.1540	0.2649	0.1657	0.1788	0.3905	6.7084E-4	0.784	0.874	355.467
37000000	4.1764	0.1461	0.2648	0.1662	0.1769	0.3920	6.4236E-4	0.648	0.955	355.843
38000000	4.3212	0.1440	0.2630	0.1701	0.1775	0.3894	6.6648E-4	0.796	0.973	350.438
39000000	4.1795	0.1445	0.2642	0.1686	0.1758	0.3914	6.4565E-4	0.132	0.823	360.529
40000000	4.4170	0.1629	0.2637	0.1702	0.1769	0.3892	6.8334E-4	0.352	0.937	353.136
41000000	4.4271	0.1552	0.2634	0.1683	0.1755	0.3927	6.5485E-4	0.664	0.830	354.058
42000000	4.2947	0.1442	0.2673	0.1670	0.1738	0.3919	6.5644E-4	0.514	0.834	354.329
43000000	4.4861	0.1516	0.2664	0.1705	0.1753	0.3879	6.6991E-4	0.585	0.817	354.088
44000000	4.3263	0.1387	0.2635	0.1720	0.1731	0.3914	6.5974E-4	0.679	0.797	361.900
45000000	4.3033	0.1300	0.2634	0.1722	0.1732	0.3912	6.5218E-4	0.506	0.870	354.208
46000000	4.2131	0.1400	0.2656	0.1718	0.1738	0.3889	6.586E-4	0.405	0.809	348.884
47000000	4.3849	0.1339	0.2617	0.1687	0.1735	0.3960	6.475E-4	0.517	0.793	355.078
48000000	4.2993	0.1441	0.2650	0.1690	0.1724	0.3936	6.7557E-4	1.085	0.827	348.383
49000000	4.3026	0.1391	0.2623	0.1679	0.1759	0.3938	6.7651E-4	0.677	0.889	350.853
50000000	4.2781	0.1320	0.2691	0.1701	0.1759	0.3848	6.736E-4	0.489	0.839	347.344
51000000	4.3892	0.1392	0.2636	0.1710	0.1792	0.3862	6.6684E-4	0.351	1.007	349.397
52000000	4.3726	0.1383	0.2607	0.1667	0.1763	0.3963	6.5231E-4	1.091	0.920	353.458
53000000	4.2511	0.1451	0.2622	0.1686	0.1741	0.3951	6.5581E-4	0.704	0.786	355.809
54000000	4.3167	0.1484	0.2627	0.1679	0.1803	0.3890	6.4298E-4	0.424	0.788	365.811
55000000	4.3783	0.1366	0.2699	0.1679	0.1755	0.3866	6.641E-4	0.703	0.823	358.702
56000000	4.2886	0.1402	0.2610	0.1712	0.1758	0.3921	6.521E-4	0.837	0.873	355.532
57000000	4.2847	0.1584	0.2639	0.1699	0.1763	0.3898	6.6739E-4	0.331	0.904	349.993
58000000	4.2231	0.1468	0.2607	0.1697	0.1793	0.3903	6.7181E-4	0.443	0.781	353.949
59000000	4.5759	0.1500	0.2615	0.1722	0.1738	0.3925	6.5607E-4	0.976	0.923	348.496
60000000	4.3326	0.1544	0.2656	0.1685	0.1760	0.3900	6.9069E-4	0.563	0.826	350.137
61000000	4.3184	0.1454	0.2686	0.1668	0.1764	0.3882	6.6366E-4	0.585	0.839	353.674
62000000	4.4810	0.1400	0.2673	0.1706	0.1762	0.3859	6.5787E-4	0.823	0.924	360.190
63000000	4.1350	0.1418	0.2594	0.1735	0.1773	0.3898	6.5482E-4	0.274	0.824	356.735
64000000	4.3571	0.1435	0.2644	0.1684	0.1759	0.3913	6.267E-4	0.471	0.886	361.193
65000000	4.3487	0.1364	0.2660	0.1677	0.1772	0.3891	6.4237E-4	0.818	0.949	362.560
66000000	4.2553	0.1477	0.2622	0.1672	0.1775	0.3932	6.4963E-4	0.798	0.813	351.933
67000000	4.1207	0.1426	0.2604	0.1706	0.1766	0.3925	6.5404E-4	0.434	0.954	352.945
68000000	4.4408	0.1452	0.2625	0.1688	0.1746	0.3940	6.8345E-4	0.626	0.805	347.564
69000000	4.3708	0.1450	0.2646	0.1690	0.1755	0.3909	6.9045E-4	0.476	0.896	345.404
70000000	4.4985	0.1424	0.2615	0.1691	0.1815	0.3879	6.7313E-4	0.498	1.005	350.718
71000000	4.3644	0.1462	0.2608	0.1697	0.1803	0.3892	6.6763E-4	0.510	0.820	354.473
72000000	4.4838	0.1485	0.2640	0.1666	0.1773	0.3921	6.9168E-4	0.653	0.868	343.068
73000000	4.3594	0.1496	0.2635	0.1686	0.1788	0.3891	7.0617E-4	0.513	0.775	343.762
74000000	4.2251	0.1371	0.2656	0.1683	0.1786	0.3875	6.9232E-4	0.426	0.897	342.402
75000000	4.1734	0.1464	0.2627	0.1701	0.1750	0.3922	6.88E-4	1.059	0.802	348.810
76000000	4.2378	0.1505	0.2656	0.1690	0.1739	0.3915	6.9096E-4	0.728	0.964	344.981
77000000	4.4507	0.1466	0.2644	0.1708	0.1756	0.3891	6.9689E-4	0.491	0.820	341.907
78000000	4.4725	0.1478	0.2630	0.1695	0.1752	0.3924	6.7312E-4	0.338	0.785	347.562
79000000	4.1881	0.1465	0.2599	0.1704	0.1795	0.3902	6.8153E-4	0.626	0.817	348.901
80000000	4.2829	0.1405	0.2630	0.1702	0.1771	0.3896	6.5166E-4	0.632	0.848	359.952
81000000	4.0903	0.1524	0.2599	0.1692	0.1774	0.3936	6.3859E-4	0.772	0.819	363.447
82000000	4.2279	0.1366	0.2613	0.1690	0.1792	0.3906	6.6866E-4	0.500	0.830	351.816
83000000	4.2236	0.1582	0.2637	0.1668	0.1779	0.3915	6.5596E-4	0.654	0.803	348.912
84000000	4.4170	0.1526	0.2603	0.1739	0.1740	0.3918	6.6276E-4	0.379	0.815	350.552
85000000	4.2327	0.1510	0.2621	0.1680	0.1759	0.3940	6.7181E-4	0.379	0.911	347.105
86000000	4.3273	0.1508	0.2591	0.1688	0.1775	0.3946	6.6287E-4	0.517	0.814	354.189
87000000	4.3489	0.1519	0.2616	0.1661	0.1802	0.3920	6.5297E-4	0.390	0.837	353.608
88000000	4.5590	0.1602	0.2657	0.1697	0.1766	0.3880	6.6961E-4	0.307	0.772	355.351
89000000	4.1849	0.1541	0.2672	0.1688	0.1736	0.3905	6.7048E-4	0.576	0.865	348.350
90000000	4.3086	0.1408	0.2688	0.1674	0.1734	0.3905	6.7512E-4	1.444	0.882	349.601
91000000	4.1183	0.1438	0.2616	0.1674	0.1761	0.3950	6.7864E-4	0.612	0.824	346.169
92000000	4.5203	0.1495	0.2657	0.1701	0.1742	0.3899	6.8666E-4	0.460	0.941	340.946
93000000	4.3250	0.1472	0.2628	0.1712	0.1745	0.3915	6.6356E-4	0.462	0.954	346.249
94000000	4.2634	0.1399	0.2645	0.1683	0.1765	0.3908	6.6083E-4	1.188	0.846	351.113
95000000	4.2495	0.1394	0.2653	0.1699	0.1753	0.3895	6.8501E-4	0.605	0.888	344.337
96000000	4.3272	0.1415	0.2675	0.1675	0.1742	0.3907	6.85E-4	0.414	0.817	340.459
97000000	4.3016	0.1537	0.2661	0.1696	0.1754	0.3889	6.849E-4	0.378	0.812	342.276
98000000	4.2300	0.1505	0.2640	0.1678	0.1755	0.3927	6.6062E-4	0.740	0.811	341.966
99000000	4.4605	0.1546	0.2650	0.1695	0.1781	0.3874	6.8819E-4	0.435	0.838	345.993
100000000	4.4151	0.1342	0.2586	0.1685	0.1768	0.3962	6.6158E-4	1.142	0.991	356.115
101000000	4.3085	0.1468	0.2648	0.1695	0.1765	0.3893	6.6739E-4	0.569	0.814	346.373
102000000	4.2427	0.1441	0.2630	0.1697	0.1754	0.3919	6.7779E-4	0.553	0.919	349.786
103000000	4.4056	0.1551	0.2662	0.1694	0.1714	0.3931	6.7227E-4	0.977	0.996	352.470
104000000	4.3482	0.1465	0.2607	0.1657	0.1799	0.3937	6.5218E-4	0.611	0.875	353.279
105000000	4.5035	0.1352	0.2656	0.1658	0.1784	0.3902	6.6435E-4	0.924	0.952	352.706
106000000	4.3505	0.1439	0.2632	0.1686	0.1814	0.3868	6.6522E-4	0.895	0.883	353.097
107000000	4.2551	0.1377	0.2676	0.1724	0.1757	0.3843	6.5196E-4	0.556	0.807	357.134
108000000	4.2266	0.1502	0.2649	0.1674	0.1730	0.3946	6.5189E-4	0.379	0.842	359.223
109000000	4.3584	0.1415	0.2647	0.1680	0.1773	0.3901	6.4387E-4	0.326	0.842	358.831
110000000	4.3767	0.1406	0.2679	0.1654	0.1735	0.3932	6.6427E-4	0.432	0.854	351.190
111000000	4.2426	0.1548	0.2649	0.1686	0.1754	0.3910	6.5761E-4	0.438	0.828	355.575
112000000	4.4875	0.1525	0.2567	0.1729	0.1774	0.3930	6.5483E-4	0.361	0.783	360.505
113000000	4.4013	0.1465	0.2625	0.1737	0.1747	0.3892	6.3144E-4	0.367	0.878	368.457
114000000	4.5616	0.1539	0.2619	0.1672	0.1760	0.3948	6.6153E-4	0.893	0.870	358.227
115000000	4.4211	0.1460	0.2625	0.1671	0.1755	0.3949	6.5034E-4	0.564	0.835	357.480
116000000	4.1752	0.1477	0.2710	0.1668	0.1768	0.3854	6.5012E-4	0.614	0.872	359.659
117000000	4.2814	0.1390	0.2623	0.1669	0.1781	0.3927	6.5617E-4	0.479	0.902	354.123
118000000	4.4521	0.1565	0.2646	0.1692	0.1757	0.3905	6.6768E-4	0.521	0.847	346.429
119000000	4.2667	0.1345	0.2618	0.1676	0.1773	0.3933	6.4905E-4	0.800	0.989	352.038
120000000	4.2661	0.1468	0.2640	0.1670	0.1755	0.3935	6.8687E-4	0.751	0.803	343.976
121000000	4.4830	0.1415	0.2628	0.1662	0.1730	0.3979	6.6413E-4	0.438	0.908	346.573
122000000	4.4249	0.1466	0.2594	0.1665	0.1804	0.3937	6.6671E-4	0.537	1.023	354.040
123000000	4.2977	0.1514	0.2608	0.1686	0.1792	0.3913	6.566E-4	0.278	0.892	347.461
124000000	4.2451	0.1621	0.2626	0.1704	0.1776	0.3894	6.6314E-4	0.615	0.922	349.185
125000000	4.3887	0.1370	0.2631	0.1691	0.1746	0.3931	6.5274E-4	0.771	0.859	351.676
126000000	4.2714	0.1456	0.2639	0.1692	0.1770	0.3900	6.3773E-4	0.907	0.899	361.231
127000000	4.3686	0.1421	0.2612	0.1714	0.1773	0.3901	6.4969E-4	0.382	0.823	360.874
128000000	4.2408	0.1508	0.2628	0.1672	0.1744	0.3956	6.4988E-4	0.534	0.924	356.806
129000000	4.1793	0.1450	0.2598	0.1702	0.1728	0.3972	6.5114E-4	0.275	0.864	359.645
130000000	4.3185	0.1447	0.2657	0.1714	0.1739	0.3890	6.6855E-4	0.292	0.920	352.147
131000000	4.3854	0.1359	0.2672	0.1691	0.1754	0.3883	6.7318E-4	0.377	0.954	349.594
132000000	4.5044	0.1579	0.2598	0.1679	0.1767	0.3956	6.6386E-4	0.853	0.978	361.374
133000000	4.3788	0.1607	0.2638	0.1678	0.1747	0.3937	6.5271E-4	0.434	0.837	364.342
134000000	4.2296	0.1444	0.2657	0.1656	0.1774	0.3913	6.6007E-4	0.884	0.868	357.946
135000000	4.3756	0.1481	0.2657	0.1659	0.1758	0.3927	6.6344E-4	0.813	0.816	348.814
136000000	4.1741	0.1364	0.2624	0.1696	0.1758	0.3922	6.7194E-4	0.484	0.809	352.164
137000000	4.4053	0.1553	0.2644	0.1652	0.1755	0.3949	6.6838E-4	0.353	0.781	351.754
138000000	4.2734	0.1520	0.2690	0.1667	0.1731	0.3912	6.6856E-4	0.650	0.822	343.689
139000000	4.2802	0.1419	0.2662	0.1708	0.1759	0.3872	6.526E-4	0.710	0.869	350.897
140000000	4.2793	0.1356	0.2616	0.1689	0.1767	0.3928	6.768E-4	0.637	0.892	349.832
141000000	4.2252	0.1460	0.2620	0.1674	0.1769	0.3937	6.4891E-4	0.312	0.809	356.976
142000000	4.4299	0.1548	0.2662	0.1674	0.1750	0.3915	6.4787E-4	0.893	0.961	364.968
143000000	4.4966	0.1360	0.2611	0.1698	0.1825	0.3866	6.5926E-4	0.408	0.843	351.018
144000000	4.1697	0.1370	0.2609	0.1697	0.1758	0.3936	6.8833E-4	1.236	0.864	351.717
145000000	4.3183	0.1500	0.2616	0.1725	0.1783	0.3876	6.7224E-4	0.783	0.867	350.848
146000000	4.3540	0.1376	0.2694	0.1689	0.1758	0.3858	6.6349E-4	0.783	0.984	354.626
147000000	4.3023	0.1455	0.2636	0.1683	0.1717	0.3963	6.4671E-4	0.529	0.875	357.204
148000000	4.4968	0.1536	0.2629	0.1668	0.1810	0.3893	6.7661E-4	0.632	0.845	359.974
149000000	4.2288	0.1372	0.2670	0.1680	0.1744	0.3906	6.6708E-4	0.894	0.826	357.650
150000000	4.3463	0.1394	0.2621	0.1692	0.1752	0.3935	6.7283E-4	0.444	0.825	348.880
151000000	4.1504	0.1467	0.2653	0.1673	0.1747	0.3927	6.7759E-4	0.480	0.850	344.558
152000000	4.3085	0.1549	0.2655	0.1670	0.1753	0.3922	6.4192E-4	0.284	1.022	352.723
153000000	4.3196	0.1477	0.2695	0.1636	0.1729	0.3940	6.5988E-4	0.902	0.793	356.155
154000000	4.3030	0.1637	0.2618	0.1666	0.1772	0.3944	6.5867E-4	0.817	1.135	354.672
155000000	4.3779	0.1434	0.2652	0.1708	0.1746	0.3894	6.6224E-4	0.648	1.010	354.832
156000000	4.2303	0.1459	0.2647	0.1666	0.1811	0.3876	6.7014E-4	0.364	0.810	352.606
157000000	4.2432	0.1414	0.2613	0.1670	0.1750	0.3968	6.7542E-4	0.409	0.788	351.970
158000000	4.3376	0.1508	0.2647	0.1703	0.1771	0.3879	6.8709E-4	0.729	0.793	355.787
159000000	4.3703	0.1453	0.2627	0.1692	0.1767	0.3914	6.5962E-4	0.464	0.826	353.938
160000000	4.4161	0.1586	0.2642	0.1685	0.1730	0.3943	6.6248E-4	0.468	0.781	353.445
161000000	4.2674	0.1382	0.2617	0.1714	0.1765	0.3904	6.5876E-4	0.482	0.768	356.434
162000000	4.3184	0.1465	0.2626	0.1691	0.1766	0.3917	6.6516E-4	0.209	0.763	349.870
163000000	4.3246	0.1397	0.2647	0.1685	0.1775	0.3892	6.6576E-4	0.555	0.792	351.968
164000000	4.2987	0.1479	0.2644	0.1692	0.1738	0.3926	6.7979E-4	0.261	0.777	344.341
165000000	4.1269	0.1416	0.2641	0.1700	0.1749	0.3910	6.8912E-4	0.093	0.788	338.304
166000000	4.1910	0.1434	0.2629	0.1715	0.1731	0.3925	6.8265E-4	0.467	0.809	341.332
167000000	4.1918	0.1419	0.2653	0.1710	0.1730	0.3907	6.6634E-4	0.403	0.901	348.650
168000000	4.2542	0.1524	0.2606	0.1666	0.1786	0.3942	6.6721E-4	0.998	0.809	350.664
169000000	4.3258	0.1427	0.2656	0.1672	0.1775	0.3898	6.9811E-4	0.201	0.826	342.813
170000000	4.1966	0.1562	0.2625	0.1680	0.1770	0.3924	6.9905E-4	0.501	0.905	345.745
171000000	4.4609	0.1337	0.2663	0.1697	0.1760	0.3880	6.4429E-4	0.818	0.819	358.423
172000000	4.2957	0.1414	0.2643	0.1719	0.1782	0.3857	6.5829E-4	0.456	1.001	357.404
173000000	4.6557	0.1507	0.2644	0.1702	0.1745	0.3909	6.6477E-4	0.560	0.865	353.225
174000000	4.4672	0.1456	0.2633	0.1684	0.1759	0.3924	6.6301E-4	1.343	0.874	355.484
175000000	4.2053	0.1430	0.2623	0.1715	0.1745	0.3917	6.3579E-4	0.495	1.123	359.789
176000000	4.5533	0.1391	0.2654	0.1698	0.1736	0.3912	6.8624E-4	0.767	0.890	346.014
177000000	4.2629	0.1536	0.2631	0.1715	0.1769	0.3885	6.8398E-4	0.598	0.956	341.065
178000000	4.3699	0.1487	0.2654	0.1674	0.1733	0.3939	6.7631E-4	0.292	1.017	341.689
179000000	4.2246	0.1527	0.2643	0.1697	0.1754	0.3905	6.7411E-4	0.202	0.917	345.851
180000000	4.4529	0.1375	0.2608	0.1705	0.1773	0.3914	6.4034E-4	0.448	0.903	352.941
181000000	4.1966	0.1557	0.2633	0.1710	0.1766	0.3890	6.4986E-4	0.368	0.775	358.787
182000000	4.2933	0.1441	0.2635	0.1683	0.1768	0.3913	6.4905E-4	0.352	0.849	358.196
183000000	4.2405	0.1510	0.2651	0.1650	0.1795	0.3904	6.7631E-4	0.689	0.786	351.848
184000000	4.2801	0.1422	0.2629	0.1693	0.1778	0.3900	6.5662E-4	0.338	0.783	357.760
185000000	4.2227	0.1570	0.2604	0.1706	0.1783	0.3907	6.4481E-4	0.318	0.784	355.104
186000000	4.2535	0.1496	0.2647	0.1683	0.1784	0.3885	6.5247E-4	0.623	0.817	355.837
187000000	4.3470	0.1492	0.2656	0.1668	0.1790	0.3886	6.6122E-4	0.267	0.877	345.643
188000000	4.3265	0.1562	0.2630	0.1706	0.1780	0.3884	6.5566E-4	0.628	0.794	353.627
189000000	4.2889	0.1577	0.2596	0.1698	0.1765	0.3941	6.8991E-4	0.597	0.819	342.587
190000000	4.3031	0.1519	0.2633	0.1663	0.1760	0.3944	6.7559E-4	0.619	0.920	344.351
191000000	4.0903	0.1510	0.2676	0.1684	0.1760	0.3880	6.8586E-4	0.197	1.014	347.856
192000000	4.5059	0.1512	0.2635	0.1707	0.1748	0.3910	6.5301E-4	0.459	0.894	363.129
193000000	4.3772	0.1478	0.2636	0.1713	0.1746	0.3905	6.5093E-4	0.761	0.820	353.699
194000000	4.2077	0.1422	0.2613	0.1699	0.1755	0.3933	6.6535E-4	0.701	1.014	351.882
195000000	4.3322	0.1410	0.2642	0.1684	0.1761	0.3914	6.6135E-4	0.322	0.869	345.223
196000000	4.2977	0.1486	0.2676	0.1679	0.1728	0.3917	6.6119E-4	0.329	1.026	346.241
197000000	4.3317	0.1405	0.2651	0.1673	0.1762	0.3913	6.7763E-4	0.638	1.050	342.890
198000000	4.3913	0.1574	0.2646	0.1674	0.1735	0.3945	6.7702E-4	0.794	0.902	345.710
199000000	4.3368	0.1540	0.2644	0.1683	0.1778	0.3895	6.7382E-4	0.828	0.947	348.531
200000000	4.1833	0.1331	0.2623	0.1684	0.1772	0.3921	6.6585E-4	0.585	0.883	347.552
