state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
13000000	4.192	4.956	3.950	4.978	3.333	3.124	1.954	3.443	3.109	3.972	2.830	3.685	3.771	4.077	4.758	3.808	0.878	-2.488	-3.347	-2.427
14000000	3.940	6.422	3.608	4.653	3.612	3.255	2.009	3.326	3.559	3.016	3.237	2.918	4.048	4.372	3.865	4.155	0.918	-1.743	-2.472	-2.573
15000000	3.876	5.337	3.915	4.417	3.485	2.721	2.495	3.083	3.332	4.009	2.697	3.452	3.842	4.182	4.024	3.879	1.115	-2.101	-0.741	-1.971
16000000	3.854	4.990	3.747	4.706	3.574	2.911	2.268	2.759	3.530	3.259	2.797	3.550	3.395	4.577	4.005	4.047	1.242	-2.228	-1.481	-2.872
17000000	3.799	5.120	4.046	4.265	3.620	3.471	2.041	2.947	3.800	3.406	2.895	3.173	4.051	4.539	3.627	3.764	1.154	-2.257	-0.950	-1.221
18000000	3.535	5.533	3.996	4.599	3.437	3.250	2.190	3.034	3.714	2.916	3.328	3.056	3.734	4.525	4.548	3.373	1.390	-2.019	-0.889	-1.513
19000000	3.540	5.383	3.768	4.775	3.671	3.093	2.145	3.828	3.129	3.517	2.586	3.735	3.552	4.253	4.294	4.225	1.100	-2.097	-2.190	-2.531
20000000	3.610	4.788	3.950	4.280	3.609	3.132	2.093	3.226	3.186	3.048	3.411	3.171	4.115	4.515	4.399	4.011	1.152	-1.473	-2.598	-3.923
21000000	3.650	5.226	4.389	4.305	3.864	3.199	2.174	3.434	3.114	3.394	2.754	3.530	3.612	4.918	3.781	4.188	1.149	-1.767	-2.449	-2.884
22000000	3.572	5.413	3.742	4.094	4.060	3.216	2.093	2.956	3.220	3.984	2.608	3.485	3.686	4.460	4.420	3.994	1.348	-2.428	-2.285	-3.396
23000000	3.823	5.272	3.745	4.437	3.640	3.277	2.025	3.460	3.071	3.404	2.556	3.764	3.448	4.517	4.427	3.634	1.280	-1.920	-1.991	-3.558
24000000	3.578	5.399	4.038	4.090	3.619	3.135	2.103	3.057	3.247	3.308	2.945	3.224	3.654	4.829	4.472	3.513	1.407	-2.620	-2.320	-4.745
25000000	3.552	5.883	3.868	3.819	4.138	2.801	2.291	3.150	3.292	3.482	2.679	3.320	3.974	3.990	4.163	3.793	1.350	-2.538	-0.475	-2.592
26000000	3.419	5.350	4.029	4.207	3.863	3.183	2.133	3.506	3.132	3.315	3.077	3.084	4.010	4.222	4.163	3.553	1.452	-2.208	-2.451	-1.489
27000000	3.988	5.706	3.955	4.266	3.814	2.899	2.225	3.091	3.510	3.304	2.832	3.275	4.355	4.708	4.322	3.612	1.330	-2.277	-2.546	-3.666
28000000	3.569	5.726	3.843	4.021	4.181	2.616	2.160	3.068	2.777	3.558	2.707	3.659	3.840	4.233	4.320	4.236	1.141	-2.159	-5.013	-5.756
29000000	3.920	4.926	3.832	4.542	3.569	3.190	2.338	3.181	3.249	3.333	2.565	3.779	3.591	4.896	3.977	3.772	1.187	-1.906	-1.143	-3.635
30000000	3.616	5.859	3.817	4.863	3.369	3.130	2.073	3.581	3.027	3.506	3.087	3.010	4.044	4.469	4.169	3.716	1.308	-1.358	-1.482	-4.255
31000000	3.780	5.184	3.842	4.417	3.821	2.712	2.379	3.200	2.954	3.528	2.718	3.109	4.194	4.379	4.576	3.220	1.400	-1.542	-1.365	-1.382
32000000	3.856	5.256	4.130	3.946	3.992	2.847	2.160	2.723	3.344	3.362	2.869	3.374	3.743	4.311	4.201	3.496	1.346	-1.357	-1.385	-2.796
33000000	3.937	5.393	3.777	4.321	3.961	2.985	2.074	3.025	3.514	3.759	2.688	3.592	3.828	4.869	4.162	3.636	1.402	-2.339	-2.409	-3.887
34000000	3.780	4.857	3.988	3.827	4.040	2.932	2.053	3.317	2.743	3.649	2.886	3.330	4.132	4.104	4.046	3.901	1.349	-1.874	-2.740	-3.574
35000000	4.251	5.120	3.809	4.317	3.807	3.021	2.321	2.451	3.397	3.511	2.610	3.260	3.878	4.268	3.934	3.930	1.459	-1.881	-3.159	-2.760
36000000	3.683	4.756	3.969	4.313	3.566	3.052	2.076	2.830	3.377	3.530	2.269	3.494	4.341	4.812	3.996	3.696	1.349	-1.919	-2.833	-2.921
37000000	4.035	4.753	4.018	4.014	4.329	2.688	2.224	3.318	3.258	3.432	2.582	3.316	3.953	4.002	4.531	3.624	1.416	-1.439	-1.801	-2.869
38000000	3.840	5.267	3.764	4.133	4.122	2.803	2.118	3.143	3.365	3.190	3.055	3.055	4.106	4.303	4.582	3.913	1.660	-1.697	-1.644	-2.452
39000000	3.819	5.263	3.682	4.558	3.764	2.965	2.272	2.977	3.248	3.146	2.724	3.594	4.309	3.949	4.173	4.091	1.644	-1.701	-1.704	-2.001
40000000	3.522	5.091	4.352	4.027	3.720	3.014	2.125	3.806	2.888	3.738	2.932	3.444	3.675	4.622	4.437	3.783	1.804	-2.200	-2.898	-2.407
41000000	4.075	5.177	3.917	4.669	3.533	3.268	2.287	2.924	3.152	3.610	2.949	3.159	3.812	4.317	4.142	3.824	1.735	-2.107	-1.986	-4.120
42000000	3.896	4.776	3.818	4.902	3.698	3.036	2.180	2.971	2.963	3.476	2.967	3.201	3.505	4.089	4.146	4.077	1.673	-1.840	-3.626	-2.608
43000000	3.797	5.176	3.644	4.271	3.763	3.255	2.111	3.248	3.058	3.632	2.870	2.991	3.883	4.271	4.431	3.957	1.746	-2.191	-2.252	-2.696
44000000	4.019	4.617	4.040	4.384	3.593	3.399	2.122	2.873	3.355	3.348	2.841	3.067	3.905	3.893	4.441	4.219	1.612	-2.237	-2.333	-1.940
45000000	3.508	5.168	3.790	4.827	3.854	3.009	2.530	2.959	2.969	3.814	2.470	4.004	3.742	4.393	4.337	3.967	1.553	-2.033	-0.669	-2.543
46000000	3.749	5.386	3.964	4.202	3.729	2.974	2.369	2.769	3.158	3.568	2.411	4.120	3.505	4.932	4.497	3.791	1.398	-2.470	-1.506	-2.180
47000000	4.031	4.595	3.850	4.600	3.518	3.295	2.127	3.336	3.609	3.417	2.622	3.709	3.953	4.752	4.104	4.091	1.319	-2.042	-1.479	-2.116
48000000	3.658	6.328	3.961	4.580	3.272	3.289	2.063	3.323	3.450	3.242	2.696	3.966	3.691	4.500	4.259	4.298	1.596	-1.965	-0.573	-2.664
49000000	3.788	5.539	3.786	4.488	3.653	3.099	2.128	3.464	3.218	3.255	2.746	3.294	4.350	4.125	4.072	3.985	1.333	-1.825	-3.253	-4.967
50000000	3.743	5.600	3.703	4.620	3.746	2.869	2.317	2.769	3.556	3.147	3.229	3.051	4.739	4.138	4.094	3.809	1.430	-2.117	-1.914	-3.488
51000000	4.025	5.303	3.896	4.143	4.143	2.840	2.271	2.832	3.881	3.193	3.038	3.210	4.223	4.219	4.364	3.912	1.428	-1.357	-1.369	-2.344
52000000	4.010	5.002	3.495	4.422	3.623	3.139	2.162	3.508	3.395	3.361	2.917	3.101	5.303	3.923	4.737	3.703	1.040	-1.817	-3.262	-4.346
53000000	3.745	5.563	3.785	4.564	3.593	3.057	2.074	3.279	3.406	3.514	2.775	3.762	3.434	4.772	3.788	4.230	1.323	-2.568	-2.269	-2.352
54000000	3.917	5.571	3.791	4.429	4.051	2.972	2.047	3.109	3.221	3.318	2.552	3.450	3.878	4.198	4.008	3.837	1.208	-2.294	-2.615	-2.298
55000000	3.581	5.058	3.873	4.902	3.651	3.135	2.087	3.244	3.194	3.509	2.533	3.604	3.932	4.004	4.690	3.379	1.529	-2.307	-2.866	-3.926
56000000	4.118	4.755	3.907	5.344	3.404	2.799	2.377	3.250	3.081	3.466	2.566	3.054	4.411	4.310	4.137	3.212	1.120	-2.103	-3.638	-2.309
57000000	3.347	5.158	4.208	3.962	4.352	2.867	2.219	2.982	3.537	3.238	2.718	3.349	4.080	4.026	4.595	3.165	1.057	-2.161	-3.369	-2.919
58000000	3.905	5.151	3.996	4.002	3.834	3.179	2.302	3.122	3.440	3.533	2.421	3.406	4.359	3.918	4.373	3.839	0.874	-1.819	-2.536	-4.365
59000000	3.718	5.363	3.900	4.051	4.171	2.826	2.427	2.884	3.090	3.551	2.637	3.782	3.658	4.178	4.652	3.549	1.212	-2.539	-2.666	-1.461
60000000	3.830	5.372	3.768	4.153	4.285	2.727	2.345	2.950	3.034	3.605	2.621	3.589	3.305	4.589	3.732	3.389	1.066	-2.610	-2.411	-3.248
61000000	3.736	5.169	3.976	4.091	3.865	2.478	2.525	3.410	3.260	3.262	2.950	2.958	4.263	4.503	4.196	3.699	0.903	-2.540	-3.685	-2.573
62000000	3.498	4.957	4.082	4.137	3.891	2.875	2.212	3.228	3.123	3.453	2.670	3.728	4.381	4.543	4.189	3.675	1.154	-2.355	-4.530	-5.083
63000000	3.820	5.800	3.952	4.046	3.932	2.955	2.143	3.228	3.656	3.233	2.869	3.481	4.052	4.113	4.435	3.148	1.059	-2.048	-2.615	-3.403
64000000	3.712	5.126	3.942	4.464	4.181	2.875	2.020	3.107	3.442	2.948	2.807	3.214	3.789	4.158	4.216	3.579	0.847	-2.347	-1.924	-1.772
65000000	3.512	5.557	3.826	4.431	3.473	2.854	2.337	2.865	3.465	3.294	2.810	3.064	3.942	4.187	4.094	3.476	1.009	-1.993	-2.356	-1.302
66000000	3.957	5.079	3.805	4.325	3.559	3.126	2.246	3.067	3.288	2.882	3.026	2.981	3.878	4.093	4.268	3.626	0.916	-2.137	-2.154	-1.725
67000000	4.016	4.818	3.892	4.710	3.417	3.158	2.278	2.997	3.110	3.732	2.397	3.381	4.408	4.449	4.221	3.439	1.088	-1.860	-0.662	-3.696
68000000	3.369	5.276	3.672	4.872	3.466	3.325	2.300	2.765	3.183	3.286	2.976	3.381	3.877	4.543	3.990	3.615	1.131	-2.091	-2.519	-5.021
69000000	3.329	5.964	4.123	3.981	3.659	2.803	2.369	3.108	3.221	3.517	2.279	3.700	4.147	4.022	4.093	3.492	1.344	-1.860	-1.583	-1.956
70000000	3.680	5.022	3.830	4.594	3.322	3.436	2.129	2.955	3.338	4.071	2.552	3.507	3.965	3.967	4.477	3.945	1.108	-1.823	-1.194	-2.688
71000000	3.828	5.160	3.909	4.175	3.713	3.003	2.190	3.367	3.320	3.064	2.801	3.452	3.975	4.370	4.057	3.993	1.084	-1.888	-1.500	-2.806
72000000	4.083	5.321	3.725	4.825	3.600	3.035	2.290	2.973	2.876	3.606	2.732	3.051	4.498	4.255	3.951	4.141	1.171	-1.721	-2.555	-3.199
73000000	3.556	7.190	3.824	4.043	3.937	2.990	2.216	3.404	3.375	3.285	2.886	3.167	4.419	4.455	3.838	4.587	1.639	-1.978	-2.004	-3.609
74000000	3.924	5.393	3.977	4.493	3.746	3.148	2.190	2.826	3.127	3.658	2.874	3.233	3.964	4.245	3.770	4.650	1.613	-1.906	-0.763	-2.508
75000000	3.476	5.273	3.968	4.393	3.567	3.151	2.134	3.485	3.539	2.897	2.769	3.056	4.653	4.655	3.868	4.203	1.948	-1.987	-3.110	-3.456
76000000	3.638	5.837	3.849	4.230	3.765	3.100	2.280	3.048	3.395	3.292	2.958	3.260	3.611	4.547	3.875	4.166	2.055	-2.307	-1.857	-2.925
77000000	3.993	5.086	4.110	4.197	3.862	2.849	2.241	3.186	3.274	3.746	2.873	3.095	3.649	4.995	3.985	3.872	2.123	-2.462	-2.323	-4.051
78000000	3.666	5.787	3.795	4.794	3.737	2.984	2.225	3.071	3.200	3.655	2.708	3.440	4.127	4.553	3.975	4.179	1.843	-2.643	-2.811	-4.072
79000000	3.634	5.017	3.775	4.174	4.118	2.823	2.046	3.307	3.498	3.582	2.661	3.641	4.016	4.128	4.507	3.518	1.632	-2.535	-0.324	-3.886
80000000	3.571	5.607	4.124	4.279	3.928	2.904	2.130	3.444	2.978	3.859	2.667	3.332	4.454	4.380	3.785	3.879	1.765	-2.467	-2.181	-1.183
81000000	3.932	5.187	3.785	5.238	3.287	3.170	2.179	2.941	3.836	3.220	2.590	3.162	4.102	4.509	3.880	3.242	2.022	-1.817	-0.210	-2.854
82000000	3.502	5.194	3.907	4.239	3.648	2.808	2.338	3.244	3.653	3.582	3.049	2.990	4.062	4.286	3.727	3.640	1.619	-1.917	-1.949	-2.319
83000000	3.582	5.367	3.917	4.209	4.058	2.987	2.120	3.401	3.148	3.846	3.052	2.707	4.390	4.341	4.431	3.782	1.751	-1.606	-0.958	-3.578
84000000	4.256	5.627	3.678	4.529	3.637	2.954	2.258	3.265	3.205	2.949	2.757	3.393	4.400	3.967	4.383	3.849	1.713	-2.105	-1.346	-4.110
85000000	3.695	4.966	3.987	4.378	3.564	2.858	2.257	3.009	3.200	3.649	2.890	3.393	4.125	3.888	4.427	3.800	1.717	-1.807	-2.281	-2.583
86000000	3.467	5.284	4.124	4.038	4.442	2.812	2.108	3.100	3.692	2.928	2.600	3.430	4.536	3.924	4.364	4.012	2.037	-1.998	0.033	-2.178
87000000	3.851	5.034	4.304	4.225	4.117	3.044	2.003	3.410	3.001	3.746	2.918	3.220	3.871	4.315	4.117	3.819	1.452	-1.868	-2.659	-2.821
88000000	3.795	5.141	3.972	3.995	4.143	2.920	2.194	3.265	3.359	3.275	2.492	3.883	4.141	4.131	4.103	3.688	1.593	-1.940	-1.848	-3.209
89000000	4.006	4.774	4.011	3.896	3.885	2.612	2.551	2.936	3.307	3.341	2.591	2.960	3.882	4.217	4.145	3.496	1.193	-2.557	-1.902	-2.423
90000000	3.443	5.346	3.962	3.815	4.103	2.803	2.527	2.664	3.365	3.068	2.860	3.342	3.888	4.359	4.209	3.486	1.042	-3.184	-2.848	-3.578
91000000	3.440	5.077	3.769	4.018	4.031	2.847	2.391	3.280	3.321	3.330	2.626	3.413	3.687	4.611	4.518	2.989	1.130	-2.553	-2.153	-2.441
92000000	3.825	4.806	4.159	4.054	3.980	2.727	2.110	3.038	3.484	3.270	2.591	3.615	3.809	4.013	4.113	3.471	0.966	-2.910	-1.495	-2.674
93000000	3.909	5.449	3.814	4.206	3.651	2.881	2.160	3.040	3.212	3.103	2.659	3.800	3.695	4.382	4.045	3.619	1.214	-2.853	-2.194	-4.001
94000000	3.690	4.999	3.889	4.391	3.647	2.752	2.234	2.948	3.419	3.479	2.648	3.756	3.670	4.951	3.683	3.581	1.324	-3.242	-2.337	-3.936
95000000	3.460	5.304	3.957	3.908	4.220	3.065	2.106	3.446	3.468	3.119	2.923	3.185	5.071	4.542	3.807	3.497	1.304	-3.395	-1.683	-2.223
96000000	3.566	5.571	3.829	4.124	3.469	3.314	2.037	3.084	3.275	2.780	3.048	3.486	3.627	4.862	3.786	3.994	1.210	-2.899	-5.863	-9.240
97000000	4.034	5.321	3.672	4.802	3.214	3.387	2.174	3.277	3.293	2.987	2.838	3.288	3.972	4.333	3.998	3.615	1.109	-2.794	-3.351	-2.933
98000000	3.552	5.226	3.920	4.273	3.472	3.112	2.295	2.905	3.671	3.517	2.514	3.275	3.983	4.299	4.395	3.836	1.120	-2.402	-1.674	-5.130
99000000	3.772	5.467	3.925	4.567	3.389	2.931	1.999	3.287	3.055	3.063	2.731	3.623	4.053	4.411	4.199	3.968	1.271	-1.754	-0.612	-3.223
100000000	3.619	5.392	3.602	4.979	3.379	3.503	1.959	2.882	3.301	3.331	2.716	3.546	3.566	4.591	4.888	3.496	1.567	-2.106	-3.125	-3.648
101000000	4.029	6.140	3.797	4.546	3.412	2.839	2.215	3.572	3.129	3.154	2.767	3.117	4.281	3.936	5.079	2.966	1.702	-2.054	-2.502	-2.226
102000000	3.960	4.601	4.028	4.158	3.365	3.076	2.036	3.453	3.302	3.255	2.738	3.183	3.864	3.893	4.655	3.196	1.244	-2.065	-1.589	-3.661
103000000	4.147	5.073	3.877	4.630	3.735	3.190	2.154	3.080	3.414	3.542	2.765	3.547	4.197	4.442	3.946	3.257	1.431	-1.723	-2.198	-2.248
104000000	3.405	5.083	3.602	4.241	3.967	2.993	2.136	3.101	3.592	3.329	2.555	3.744	4.406	3.831	4.525	3.205	1.543	-2.033	-2.101	-3.002
105000000	3.684	5.369	3.961	4.212	4.333	2.874	2.094	3.077	3.375	3.136	2.573	3.998	3.376	4.513	4.193	3.403	1.364	-2.610	-1.201	-2.248
106000000	3.596	5.507	4.052	4.152	4.116	3.220	2.166	3.625	2.988	3.362	2.780	3.302	3.575	4.638	3.937	3.966	1.383	-2.493	-1.530	-3.557
107000000	3.568	4.885	3.811	4.291	3.957	3.177	2.343	3.096	3.291	3.842	2.622	3.615	3.914	4.608	4.056	4.628	1.374	-1.739	-4.615	-3.704
108000000	3.523	5.862	3.872	4.238	3.667	2.930	2.147	3.505	3.556	3.075	2.776	3.353	4.027	5.277	3.965	4.306	1.176	-2.104	-3.082	-3.184
109000000	3.716	5.283	3.813	4.496	4.215	3.206	2.199	3.310	3.028	3.497	2.994	3.579	3.711	4.225	4.240	4.193	1.471	-2.328	-2.774	-1.054
110000000	3.673	6.521	3.609	4.863	4.158	3.161	2.139	2.890	2.934	3.958	2.660	3.176	4.424	4.097	4.280	3.654	1.269	-2.204	-4.269	-3.490
111000000	3.421	5.562	4.169	3.975	4.057	2.856	2.064	3.544	3.198	3.358	2.609	3.595	4.059	4.538	4.352	3.607	1.158	-2.449	-2.862	-4.698
112000000	4.259	5.595	3.771	4.093	3.973	2.925	2.344	3.027	3.015	3.657	2.796	3.638	3.677	4.575	4.137	3.634	1.380	-2.244	-2.692	-2.650
113000000	4.053	5.487	4.147	4.368	3.783	3.251	2.139	2.773	3.223	3.579	2.985	3.390	4.104	4.221	4.615	3.442	0.865	-2.046	-2.329	-3.262
114000000	3.559	4.734	3.973	4.269	3.769	2.963	2.348	2.940	3.045	3.442	3.003	3.572	3.563	4.661	4.220	3.721	1.229	-1.611	-2.084	-4.599
115000000	3.882	5.604	3.924	4.406	4.407	2.831	2.481	3.145	3.313	3.537	2.876	3.307	4.297	4.481	4.252	3.823	1.539	-2.053	-1.913	-4.905
116000000	3.420	5.382	3.858	4.020	4.046	2.929	2.286	3.148	3.131	3.201	2.975	3.315	3.925	4.444	4.454	3.657	1.566	-2.096	-2.100	-0.133
117000000	3.484	4.749	4.160	3.894	3.631	2.824	2.216	2.961	3.090	3.820	2.543	3.635	4.059	4.610	4.095	3.872	1.443	-1.876	-1.975	-1.932
118000000	3.945	5.339	3.869	4.116	4.139	2.853	2.389	3.257	3.192	3.425	2.952	3.181	4.032	4.572	4.394	3.691	1.178	-1.631	-1.846	-3.218
119000000	3.766	5.186	3.837	4.699	3.787	3.102	2.114	3.043	3.381	3.377	2.661	3.632	3.997	4.220	3.979	4.116	1.645	-1.891	-4.294	-2.926
120000000	3.863	5.259	3.882	4.819	3.668	3.033	2.182	3.438	3.014	3.875	2.510	3.963	3.734	4.297	4.399	4.039	1.453	-1.676	-3.351	-4.256
121000000	3.820	5.540	4.036	4.527	3.857	2.963	2.283	2.946	3.719	3.520	2.796	3.215	3.867	4.755	4.298	3.729	1.434	-1.797	-1.260	-2.455
122000000	3.801	5.485	3.861	4.442	3.766	3.007	2.194	3.225	3.556	2.826	2.894	3.262	4.727	4.074	4.309	3.930	1.490	-1.415	-1.007	-5.884
123000000	3.392	6.994	3.688	4.660	3.717	2.946	2.244	3.394	3.425	3.130	2.775	3.241	4.335	3.963	4.726	3.893	1.517	-2.090	-2.333	-4.333
124000000	3.608	5.342	4.071	4.392	3.817	3.050	2.115	3.087	3.064	3.348	3.038	3.237	3.913	4.211	4.411	3.558	1.342	-2.154	-3.979	-2.943
125000000	4.045	4.739	3.774	4.781	3.419	2.918	1.993	3.387	3.241	3.347	2.632	3.353	3.696	4.813	3.996	3.560	1.521	-2.005	-2.379	-2.068
126000000	3.806	6.548	3.770	4.304	3.386	3.205	2.050	3.453	3.009	3.243	2.709	3.327	4.135	4.743	3.852	3.512	1.233	-1.616	-1.936	-2.921
127000000	3.650	5.233	3.697	4.466	3.564	3.048	2.003	3.175	3.408	3.224	2.813	3.815	3.465	4.586	4.120	3.601	1.392	-2.420	-1.388	-3.332
128000000	3.817	6.107	3.863	4.031	3.922	2.889	2.209	3.336	3.773	3.070	3.066	3.155	4.020	4.663	4.018	4.103	1.267	-2.531	-3.403	-4.130
129000000	3.552	5.854	3.906	4.710	3.588	2.813	2.189	3.210	3.681	3.351	2.399	3.716	4.400	4.195	3.964	3.707	1.472	-2.322	-2.299	-2.506
130000000	3.657	5.848	3.665	5.369	3.349	3.039	2.138	3.382	3.495	3.586	2.545	3.468	3.954	4.512	4.332	3.427	1.145	-1.781	-1.058	-2.155
131000000	4.003	5.620	3.931	4.684	3.325	2.972	2.308	3.157	3.401	3.374	2.339	3.873	3.725	4.808	4.549	3.979	0.962	-1.956	-3.307	-2.739
132000000	3.882	5.249	4.074	4.057	3.818	2.734	2.584	2.696	3.455	3.829	2.522	3.559	4.410	4.347	4.183	3.810	1.151	-2.661	-2.171	-3.262
133000000	3.862	4.624	4.258	4.233	3.405	2.870	2.352	2.836	3.018	3.411	2.732	3.320	4.177	4.531	4.099	3.867	1.020	-1.890	-1.741	-3.298
134000000	3.987	4.703	4.187	4.280	3.656	2.926	2.034	3.212	3.115	3.202	2.525	3.649	5.023	4.514	4.007	3.686	1.258	-1.469	-2.424	-3.610
135000000	3.696	5.145	3.912	4.299	3.444	2.869	2.401	2.808	3.770	2.996	2.754	3.670	3.918	3.900	4.620	3.582	1.277	-1.633	-3.062	-2.315
136000000	3.552	4.927	3.743	5.069	3.599	3.063	2.347	3.129	2.998	3.316	2.888	3.512	3.556	4.176	4.791	3.482	1.429	-1.412	-3.128	-4.005
137000000	3.651	4.776	3.995	4.225	4.169	2.825	2.314	3.379	3.054	3.419	2.419	3.571	4.067	3.849	4.051	4.273	1.296	-2.285	-1.494	-2.278
138000000	3.620	5.482	3.867	4.640	3.549	2.973	2.220	2.972	3.370	3.255	2.951	3.227	4.245	4.194	4.486	3.815	1.451	-2.211	-2.633	-2.888
139000000	3.517	5.250	3.918	4.986	3.653	2.922	2.127	2.796	3.370	4.327	2.864	3.261	4.374	4.059	4.153	3.739	1.434	-2.130	-2.770	-3.013
140000000	3.703	4.965	4.130	4.183	3.731	2.898	2.357	2.811	3.473	3.112	2.592	3.563	4.226	4.155	4.343	3.027	1.036	-2.536	-2.933	-2.181
141000000	3.942	4.806	3.909	4.656	3.605	2.914	2.185	3.301	2.789	3.105	2.568	3.222	4.292	4.227	4.062	3.291	1.018	-2.542	-2.836	-1.040
142000000	3.875	5.163	4.107	3.990	4.215	2.766	2.373	3.156	3.319	3.302	2.602	3.231	4.080	4.242	4.334	3.713	0.917	-2.053	-3.796	-4.645
143000000	3.945	5.416	4.018	3.874	3.931	2.820	2.375	2.965	3.382	3.158	2.972	2.994	4.502	4.051	3.917	4.177	1.159	-1.893	-2.368	-3.642
144000000	3.543	5.713	3.653	4.705	3.444	3.129	2.086	3.017	3.385	3.702	2.557	3.263	4.444	4.247	4.062	3.722	1.334	-2.514	-3.429	-2.708
145000000	4.139	5.672	3.885	4.006	4.293	2.959	2.312	3.219	3.040	3.058	2.730	3.190	4.454	4.717	4.042	4.349	1.229	-1.789	-0.302	-2.719
146000000	3.732	4.911	3.989	4.363	4.061	2.971	2.049	3.225	3.178	3.728	2.572	3.540	4.105	4.194	4.140	4.209	0.991	-2.437	-3.076	-4.554
147000000	3.695	6.589	3.770	4.450	4.222	2.786	2.146	3.402	3.261	3.283	2.652	4.135	3.840	4.654	3.901	4.159	1.121	-2.596	-2.152	0.854
148000000	3.827	4.918	3.803	4.343	4.057	2.836	2.063	3.262	3.104	3.588	3.038	3.423	4.107	4.467	4.117	4.014	1.307	-2.489	-2.653	0.816
149000000	3.817	4.775	3.899	4.469	3.734	3.075	1.992	3.610	2.945	3.444	2.957	3.287	4.514	3.746	4.173	4.011	1.498	-2.513	-0.850	-2.660
150000000	3.901	6.059	3.600	4.734	3.478	3.283	2.107	3.268	3.034	3.961	2.778	3.405	3.891	4.814	4.235	3.686	1.053	-2.225	-2.551	-3.909
151000000	3.993	5.258	3.945	4.333	4.120	3.023	2.149	3.484	3.119	3.170	2.975	3.257	3.579	4.406	4.311	3.788	1.180	-2.159	-3.095	-2.693
152000000	3.756	5.045	3.936	3.873	4.290	2.879	1.950	3.801	3.173	3.889	2.680	3.432	4.176	4.218	4.153	3.846	1.112	-1.484	-1.475	-3.885
153000000	3.597	6.280	4.045	4.142	4.306	2.659	2.104	3.479	3.131	3.716	2.721	3.460	3.619	4.262	4.641	3.722	1.053	-1.361	-0.938	-3.691
154000000	3.398	6.066	3.664	4.436	4.102	2.837	2.392	3.748	2.758	4.283	2.658	3.593	4.059	4.193	4.470	3.803	1.088	-1.773	-1.827	-3.851
155000000	3.456	5.545	3.569	5.174	3.762	3.005	2.213	3.195	3.310	3.964	3.012	3.405	3.610	4.522	4.142	3.879	1.296	-2.137	-2.714	-3.499
