state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20
19000000	3.642	5.850	3.816	4.267	3.636	2.862	2.276	3.296	3.166	3.420	2.487	3.340	4.034	4.185	4.087	3.432	1.136	-2.181	-2.323	-2.982
20000000	3.652	5.241	3.838	4.897	3.581	2.980	2.059	3.258	3.274	3.352	2.523	3.642	3.971	3.980	4.659	3.438	1.088	-1.888	-1.048	-4.017
21000000	3.738	5.066	4.043	4.415	3.701	3.133	2.044	3.223	3.389	3.199	2.543	3.547	4.116	4.288	3.830	4.040	1.049	-1.928	-2.015	-5.212
22000000	3.321	5.137	4.014	5.039	3.368	3.083	2.290	2.811	3.351	3.111	2.613	3.450	3.953	4.344	4.640	3.639	1.105	-2.017	-3.400	-2.278
23000000	3.606	5.224	3.758	4.220	3.771	2.871	2.067	2.977	3.763	3.631	2.326	3.494	3.778	4.237	4.094	3.500	1.069	-1.447	-1.278	-2.774
24000000	3.597	5.227	3.748	4.798	3.655	3.011	2.139	3.694	2.991	3.105	2.556	3.881	3.714	4.173	4.481	3.532	1.252	-1.607	-1.955	-2.985
25000000	3.640	5.424	4.000	4.685	3.931	2.870	2.262	3.422	3.087	3.464	2.848	3.370	4.062	4.699	4.406	3.829	1.125	-1.899	-0.916	-3.074
26000000	3.362	5.387	3.684	4.583	3.581	3.043	2.100	3.088	3.099	3.286	2.673	3.748	3.799	4.346	4.331	4.110	1.034	-2.037	-2.998	-3.728
27000000	4.138	5.475	3.691	5.065	3.499	2.910	2.135	3.288	3.570	3.039	2.629	3.852	3.744	4.539	4.331	3.862	1.100	-2.346	-1.161	-2.603
28000000	4.165	4.937	3.974	3.935	4.261	3.104	2.037	3.113	3.356	3.353	2.580	4.095	3.762	4.903	4.569	3.233	0.986	-1.789	-2.012	-1.937
29000000	3.582	5.826	3.657	4.525	4.079	2.869	2.197	3.123	3.411	3.411	2.712	3.280	3.958	4.315	4.259	3.551	1.157	-2.247	-2.963	-2.870
30000000	4.008	5.575	3.784	4.090	3.681	3.183	2.035	3.407	3.201	3.821	2.568	3.619	3.595	4.264	4.385	3.657	0.977	-2.149	-1.027	-3.988
31000000	3.797	5.997	3.636	4.841	3.321	3.531	2.051	3.357	3.120	3.253	2.381	4.796	3.382	4.517	4.431	3.888	1.427	-2.459	-3.730	0.048
32000000	3.738	5.306	3.748	4.600	3.587	3.039	2.385	2.845	3.182	3.229	2.927	3.227	3.895	3.839	4.697	3.879	1.522	-2.519	-2.716	-0.199
33000000	3.690	5.000	4.012	4.213	4.349	2.794	2.235	3.069	3.082	3.291	2.448	3.180	3.698	4.583	4.257	3.663	1.565	-2.499	-2.362	-3.320
34000000	3.974	5.491	3.713	4.786	3.278	3.125	1.995	3.341	3.464	3.366	2.548	3.348	3.988	4.296	4.194	3.553	1.433	-2.129	-2.026	-3.534
35000000	3.956	5.045	3.742	4.646	3.633	2.857	2.178	3.072	3.433	3.154	2.568	3.279	3.620	4.150	4.005	3.645	1.116	-1.910	-1.399	-2.849
36000000	3.480	4.872	4.134	4.106	3.705	2.918	2.262	2.938	3.172	3.223	2.664	3.373	3.561	4.422	3.890	3.940	1.240	-1.851	-1.436	-2.687
37000000	3.931	5.295	3.598	5.443	3.493	2.851	2.151	3.185	3.311	3.559	2.697	3.401	3.934	4.793	4.168	3.975	1.159	-1.593	-1.867	-3.407
38000000	3.818	4.575	4.127	4.314	3.664	3.037	2.153	3.024	3.338	3.391	2.751	3.264	4.120	4.242	4.105	3.773	1.261	-1.470	-2.182	-4.336
39000000	3.788	5.667	4.189	4.130	3.652	3.114	2.021	3.680	3.191	3.346	2.796	3.052	3.831	4.341	4.055	3.783	1.472	-1.892	0.715	-2.213
40000000	3.474	5.955	3.764	4.838	3.799	2.765	2.328	3.283	3.309	3.607	2.474	3.520	3.792	4.423	3.941	3.900	1.592	-1.810	-1.976	-0.667
41000000	3.705	5.304	3.697	5.243	3.457	3.007	2.243	3.219	3.188	3.385	2.657	3.445	3.719	4.994	4.078	3.894	1.245	-2.256	-2.815	-1.570
42000000	3.554	5.946	3.679	5.177	3.381	2.817	2.218	3.526	3.202	3.270	2.655	3.502	3.349	4.749	4.079	3.733	1.311	-2.187	-1.351	-2.074
43000000	3.697	5.280	3.685	4.648	3.823	2.678	2.285	2.850	3.093	3.472	2.871	3.281	3.415	4.696	4.118	3.790	1.353	-2.681	-2.545	-3.555
44000000	3.938	5.167	3.687	4.532	3.533	3.003	2.419	2.993	3.090	3.784	2.648	3.186	4.361	4.059	4.396	3.676	1.267	-2.255	-1.828	-3.420
45000000	3.760	5.732	3.999	4.312	3.613	3.264	2.217	3.053	3.229	3.414	2.641	3.626	4.150	4.303	4.533	3.583	1.309	-3.198	-4.132	-5.021
46000000	3.632	4.764	3.885	4.198	3.590	2.978	2.341	3.015	3.545	3.477	2.512	3.713	3.773	4.162	4.161	3.862	1.574	-2.223	-2.883	-6.470
47000000	3.891	5.181	4.215	3.878	4.046	3.142	2.124	3.308	3.140	3.190	2.812	3.641	3.961	4.329	4.141	4.145	1.451	-2.709	-3.919	-3.032
48000000	3.673	5.732	3.914	4.109	3.588	3.011	2.130	2.894	3.198	3.315	2.705	3.291	4.062	4.457	4.134	4.309	1.359	-2.245	-2.565	-1.733
49000000	4.194	4.838	3.650	5.456	3.548	3.144	2.164	3.371	3.191	3.132	2.686	3.917	3.886	4.297	4.120	3.959	1.566	-2.218	-4.556	-6.268
50000000	3.587	5.756	3.795	4.807	3.236	3.407	1.887	4.071	2.692	3.237	2.644	3.601	4.105	4.371	4.058	3.618	1.597	-1.808	-2.466	-2.244
51000000	3.466	6.457	3.719	4.628	3.824	2.971	2.194	3.575	3.193	3.334	2.316	3.382	4.284	4.343	4.091	3.439	1.615	-2.171	-1.896	-3.995
52000000	3.865	7.250	3.804	4.402	3.526	3.267	2.139	2.815	3.302	2.905	3.038	2.786	4.109	4.476	4.132	3.757	1.627	-2.314	-1.354	-4.033
53000000	4.135	4.975	4.086	4.098	3.961	3.042	2.082	3.000	3.078	3.779	2.858	3.166	4.119	4.529	4.361	3.457	1.370	-2.067	-2.726	-2.423
54000000	4.025	5.760	3.966	4.224	3.835	3.053	2.065	3.392	2.952	3.831	2.790	3.625	4.084	4.722	4.099	3.733	1.365	-1.770	-0.415	-2.765
55000000	4.037	5.159	4.269	4.203	4.216	2.871	2.185	3.114	3.482	3.830	2.658	3.137	4.420	4.691	4.052	4.309	1.191	-1.381	-3.144	-1.873
56000000	3.696	4.975	3.825	4.206	3.652	3.038	2.196	3.000	3.442	3.258	2.819	3.572	4.605	4.244	4.179	4.041	1.029	-1.599	-2.929	-3.503
57000000	4.002	5.235	3.746	4.841	3.758	2.730	2.129	3.025	3.559	3.189	2.765	3.140	3.974	4.408	4.024	3.906	1.108	-2.654	-3.250	-4.478
58000000	3.983	5.087	4.022	4.064	3.704	2.959	2.078	3.116	3.439	3.074	2.983	3.085	4.910	3.913	4.420	3.715	1.116	-1.935	-1.657	-1.928
59000000	3.629	5.290	3.673	4.641	4.017	2.972	2.120	3.738	3.062	3.556	2.668	3.426	4.179	4.520	4.400	3.734	1.113	-2.009	-2.594	-3.556
60000000	3.644	5.796	3.809	4.144	3.979	2.841	2.110	3.317	3.229	3.818	2.646	3.459	4.012	4.451	4.137	3.768	1.179	-1.559	-2.360	-4.033
61000000	3.914	5.109	4.213	4.095	3.713	3.243	1.960	3.295	3.451	3.403	2.773	3.446	3.898	4.419	4.050	3.431	1.129	-1.643	-2.834	-1.952
62000000	3.932	5.069	3.811	4.081	3.607	3.240	2.150	3.328	3.045	3.106	2.922	3.563	3.881	4.200	4.840	3.404	1.198	-1.362	-2.472	-3.276
63000000	4.090	5.459	3.992	4.155	3.876	3.018	2.276	3.046	3.084	3.652	2.489	3.321	4.067	4.144	4.624	3.802	1.152	-2.027	-2.402	-4.233
64000000	3.475	6.251	3.719	5.128	3.423	3.153	1.987	3.473	3.033	3.250	2.829	3.688	3.682	4.311	4.134	3.465	1.043	-1.745	-1.355	-4.380
65000000	3.605	5.270	4.176	4.067	3.610	3.089	2.218	3.564	3.274	3.472	2.622	3.651	4.055	4.486	4.087	3.892	1.454	-1.647	-2.662	-2.956
66000000	3.609	5.565	3.866	4.350	3.779	3.058	2.205	2.806	3.756	3.278	3.408	2.855	3.960	4.724	4.117	3.777	1.625	-1.929	-2.362	-3.032
67000000	3.851	5.377	3.998	4.142	4.021	2.963	2.178	3.018	3.236	3.450	2.742	3.549	3.895	4.381	4.230	3.635	1.652	-1.549	-2.275	-1.676
68000000	3.723	6.190	3.914	4.082	4.113	2.958	2.249	3.152	3.547	3.255	2.621	3.566	3.693	4.888	4.249	4.078	1.689	-1.527	-0.494	-2.033
69000000	3.973	5.389	3.749	4.209	4.279	2.976	2.084	3.360	3.531	3.239	2.618	3.754	3.704	4.381	4.874	3.469	1.576	-1.617	-2.439	-2.539
70000000	3.737	5.610	3.841	3.950	4.016	2.966	2.162	3.151	3.359	3.198	2.669	4.088	4.146	4.305	3.876	4.637	1.766	-1.881	-3.667	-3.239
71000000	3.628	5.427	3.626	4.818	3.779	3.009	2.104	3.063	3.126	3.565	2.556	3.818	4.236	4.451	4.123	4.616	1.583	-1.898	-1.788	-2.051
72000000	3.919	5.722	3.831	4.114	4.095	2.898	2.295	3.138	3.339	3.577	3.015	3.149	4.096	4.053	4.140	4.015	1.404	-2.455	-1.924	-2.432
73000000	3.595	4.868	3.921	4.310	3.874	2.966	2.204	3.071	3.380	3.411	2.507	4.326	3.517	4.784	3.542	3.685	1.717	-2.646	-3.990	-5.406
74000000	3.803	5.403	3.695	4.505	3.457	3.117	2.122	3.118	3.200	3.426	2.591	3.636	3.425	4.101	4.163	3.266	1.578	-2.413	-3.927	-3.776
75000000	3.848	5.591	3.743	4.318	3.619	2.985	2.298	2.924	3.072	3.719	2.578	3.315	3.831	4.528	3.930	3.437	1.550	-2.191	-2.359	-4.358
76000000	3.745	5.683	3.600	5.335	3.220	3.152	2.041	3.385	2.969	3.512	2.457	2.941	4.451	4.619	4.418	3.121	1.551	-2.436	-4.085	-4.181
77000000	3.688	5.423	3.637	4.929	3.473	2.990	2.019	3.588	2.949	3.380	2.809	3.234	4.304	3.698	3.840	3.820	1.242	-2.160	-1.680	-3.106
78000000	3.813	5.167	4.132	4.066	4.099	2.880	2.143	3.263	3.248	3.428	2.511	3.490	3.692	4.408	4.151	3.974	1.471	-2.403	-1.605	-2.417
79000000	3.750	5.181	4.195	4.008	3.646	2.636	2.300	3.360	2.982	3.388	2.712	3.176	3.484	4.838	3.826	3.942	1.245	-2.295	-4.791	-3.044
80000000	3.527	5.412	3.496	4.711	3.786	2.881	2.400	3.078	3.080	3.781	2.475	3.689	3.456	4.098	4.411	3.825	0.990	-1.952	-2.148	-3.311
81000000	3.883	4.467	4.030	4.664	3.609	2.963	2.192	2.735	3.445	3.662	2.713	3.200	3.974	4.113	4.075	3.905	1.161	-2.297	-2.432	-2.508
82000000	3.433	4.855	4.201	4.289	4.135	2.679	2.433	3.213	3.307	3.627	2.507	3.378	4.018	4.314	4.264	4.045	1.030	-2.684	-1.751	-3.684
83000000	3.857	5.735	3.640	4.519	3.559	3.007	2.486	2.966	3.596	3.484	2.718	3.339	3.428	4.615	4.485	4.112	0.976	-2.347	-2.952	-1.229
84000000	3.862	5.637	3.839	4.240	3.593	2.936	2.298	3.162	3.245	3.090	2.890	3.641	3.718	4.611	3.970	3.863	0.999	-2.711	-2.513	-4.189
85000000	3.392	5.432	3.983	4.360	4.125	2.730	2.334	2.921	3.458	3.197	2.913	3.118	3.961	4.135	3.988	3.877	0.937	-2.682	-2.718	-4.356
86000000	3.552	5.739	3.646	4.918	3.508	2.932	2.252	3.211	3.073	3.679	2.806	3.042	3.916	4.521	4.140	3.888	0.777	-2.845	-4.964	-2.885
87000000	4.063	5.596	3.693	4.440	3.691	3.155	1.935	3.485	3.031	3.405	2.682	3.445	3.886	4.287	3.889	3.917	1.261	-2.744	-1.259	-3.443
88000000	3.934	5.461	3.968	3.991	3.700	3.217	2.068	2.882	3.276	3.206	2.664	3.262	4.255	4.881	3.903	4.332	1.196	-2.037	-2.209	-2.647
89000000	4.010	5.284	3.973	3.732	3.761	3.229	2.036	3.173	3.461	3.115	2.739	3.450	3.766	4.577	4.098	4.126	1.330	-2.400	-1.906	-1.809
90000000	3.875	5.792	3.728	3.913	3.823	3.211	1.980	3.079	3.032	3.626	2.646	3.341	4.546	4.210	4.060	4.603	1.241	-2.518	-4.754	-5.053
91000000	3.957	6.003	3.537	4.785	3.411	2.869	2.388	2.890	3.106	3.125	2.533	3.523	3.970	4.447	4.049	4.214	1.175	-1.926	-1.141	-3.093
92000000	3.697	5.375	3.902	4.325	3.645	2.987	2.004	3.090	3.160	4.076	2.471	3.552	3.736	4.352	3.845	4.268	1.222	-2.186	-3.129	-3.285
93000000	3.961	4.679	4.230	4.264	3.776	2.910	1.930	3.384	3.581	2.659	3.032	3.443	3.954	3.879	4.046	4.053	1.222	-2.380	-1.459	-2.309
94000000	3.906	5.382	3.818	4.261	3.890	3.281	2.206	3.013	3.530	3.794	2.545	3.272	3.746	4.458	4.150	4.121	1.410	-2.232	-1.855	-4.045
95000000	3.578	6.274	4.146	4.041	3.548	2.935	2.385	3.178	3.351	3.633	2.576	3.458	4.400	4.237	4.514	3.425	1.287	-1.744	-2.163	-2.691
96000000	3.417	5.769	3.830	4.036	4.100	3.078	2.616	2.605	3.316	4.159	2.510	3.394	3.731	4.405	3.765	3.989	1.245	-1.986	-3.201	-4.046
97000000	3.774	5.358	3.678	4.552	3.955	3.086	2.169	3.154	3.119	3.864	2.699	3.237	4.146	4.193	4.498	3.728	1.467	-2.207	-1.655	-5.477
98000000	3.875	4.628	4.161	4.226	3.774	3.136	2.306	2.990	3.267	3.058	2.892	3.485	3.876	4.187	3.969	4.022	1.492	-2.112	-1.701	-1.498
99000000	3.902	5.792	3.828	3.811	3.757	2.993	2.322	2.795	4.020	3.017	2.903	3.213	3.730	4.954	4.080	3.977	1.587	-2.254	-1.815	-3.808
100000000	3.590	5.124	4.099	3.780	4.213	3.148	2.145	2.898	3.546	2.820	3.638	3.246	3.824	4.975	4.169	3.579	1.397	-2.434	-3.093	-3.343
101000000	4.029	5.467	4.018	4.492	3.845	3.196	2.204	2.924	3.277	3.594	2.702	3.471	3.816	4.516	4.483	3.530	1.425	-1.937	-3.245	-5.349
102000000	3.743	5.402	3.702	4.873	3.834	3.173	2.355	2.979	3.249	3.927	2.457	3.931	4.222	4.101	4.437	4.043	1.675	-2.180	-2.991	-3.837
103000000	3.831	5.018	3.746	4.612	3.651	3.267	2.172	3.359	2.843	3.194	2.785	3.745	3.805	4.284	3.968	4.290	1.675	-1.811	-2.839	-2.789
104000000	3.951	5.652	3.781	4.465	3.680	3.123	2.104	3.009	3.138	3.491	2.815	3.144	5.015	4.077	4.707	3.371	1.858	-1.987	-2.280	-1.465
105000000	3.818	5.067	3.621	4.797	3.824	3.220	2.079	2.982	3.100	3.768	2.621	3.309	4.200	4.199	4.209	3.763	1.875	-2.001	-3.343	-1.037
106000000	3.277	5.493	3.634	5.048	3.217	3.254	2.227	2.810	3.274	3.509	2.648	3.430	4.303	4.049	4.400	3.748	1.504	-1.862	-2.228	-0.764
107000000	4.340	4.828	3.716	4.282	3.672	2.937	2.285	3.388	3.377	3.318	2.413	3.067	4.997	4.381	3.926	3.879	1.336	-2.084	-1.605	-2.862
108000000	3.913	4.793	3.956	4.728	3.444	2.888	2.399	2.986	3.644	3.004	2.812	3.041	4.379	4.238	4.055	3.823	1.183	-2.967	-2.647	-4.408
109000000	3.922	4.999	3.933	4.082	3.540	2.991	2.344	2.798	3.168	3.524	2.451	3.463	4.395	4.631	4.141	3.599	1.346	-2.265	-2.433	-2.274
110000000	3.575	4.906	3.893	4.524	3.927	3.194	2.236	3.211	3.340	3.453	2.721	3.522	4.387	4.417	4.410	3.564	1.386	-2.140	-2.181	-2.595
111000000	3.915	5.226	3.959	4.024	3.964	2.926	2.207	3.254	3.424	3.312	3.163	3.340	3.937	4.394	4.245	3.508	1.522	-1.602	-3.103	-2.979
112000000	4.052	5.329	3.830	4.225	4.168	2.902	2.271	3.332	3.624	3.045	2.969	3.222	3.907	4.356	4.137	4.060	1.490	-1.930	-2.913	-4.285
113000000	3.606	5.564	3.832	4.543	3.913	3.418	2.147	3.006	3.313	3.376	3.011	2.974	3.671	4.805	4.128	3.834	1.634	-1.735	-0.604	-3.062
114000000	4.056	4.781	3.749	4.636	3.385	3.550	2.211	3.157	3.422	3.428	2.555	3.511	4.035	4.469	4.677	3.806	1.483	-1.591	-0.568	-2.574
115000000	3.586	6.392	3.730	4.328	3.968	3.075	2.184	3.235	3.104	4.306	2.701	3.218	4.523	4.248	4.358	3.859	1.331	-2.051	-1.872	-3.734
116000000	3.731	5.531	3.790	4.193	3.646	3.075	2.160	3.542	3.295	3.205	3.114	2.914	4.074	4.380	4.048	4.626	1.350	-1.977	-1.949	-1.290
117000000	3.900	5.150	4.132	4.073	3.846	3.065	2.233	3.030	3.309	3.344	3.142	3.685	3.721	4.723	4.051	4.300	1.274	-2.191	-0.999	-2.507
118000000	3.642	6.041	4.049	3.816	4.047	3.315	2.105	3.056	3.341	3.176	3.081	3.234	3.961	4.274	4.535	3.878	1.485	-2.221	-1.196	-2.213
119000000	3.480	5.266	3.830	5.090	3.389	3.288	2.219	2.738	3.513	3.756	2.676	3.707	3.430	4.881	4.696	3.776	1.387	-2.319	-2.601	-2.861
120000000	3.894	5.391	3.748	5.000	3.403	3.119	2.353	2.995	3.183	3.762	3.118	3.183	3.990	4.557	3.991	4.373	1.357	-2.778	-1.628	-2.934
121000000	3.949	5.117	3.791	4.436	3.700	3.058	2.383	2.822	3.259	3.468	2.751	3.214	3.734	4.630	4.499	3.792	1.153	-2.557	-1.404	-1.927
122000000	3.919	4.901	3.951	4.314	3.869	2.932	2.245	3.271	3.169	3.252	2.783	3.214	4.671	4.216	4.587	3.570	1.465	-2.265	-1.317	-2.367
123000000	3.962	4.896	4.130	4.361	3.479	3.178	2.137	3.318	3.081	3.680	3.083	3.085	4.316	4.068	4.670	3.309	1.375	-2.221	-2.695	-1.825
124000000	3.774	4.930	3.835	4.187	3.826	2.897	2.353	2.728	3.670	3.072	2.633	3.940	4.052	4.265	4.646	3.146	1.391	-2.315	-2.717	-2.553
125000000	4.149	5.144	3.738	4.778	3.410	3.357	2.032	2.938	3.370	3.363	2.771	3.834	3.806	4.508	3.920	3.147	1.414	-2.234	-4.164	-4.823
126000000	3.744	5.681	4.048	4.232	3.720	3.268	2.153	3.066	2.913	3.918	2.699	3.437	4.062	4.387	4.122	3.533	1.349	-2.057	-2.000	-2.118
127000000	3.403	6.265	3.653	4.277	3.704	3.114	1.988	4.088	3.087	3.562	2.600	3.942	3.694	4.894	4.397	3.668	1.683	-1.848	-1.302	-2.573
128000000	3.478	5.124	3.958	4.266	3.889	2.785	2.259	2.964	3.197	3.413	2.810	3.549	3.482	5.107	4.109	3.553	1.402	-1.801	-1.892	-2.232
129000000	3.688	5.436	3.910	4.520	3.533	3.355	2.135	2.911	3.689	3.621	2.829	3.014	4.428	4.350	4.516	3.373	1.521	-2.155	-1.907	-2.943
130000000	3.867	6.250	3.839	4.066	3.771	3.263	2.267	3.349	3.429	3.637	2.491	3.236	4.064	4.412	4.423	3.472	1.414	-1.798	-2.029	-3.939
131000000	3.859	5.358	3.902	4.255	4.085	3.055	2.057	2.918	3.174	3.266	2.717	3.082	4.147	4.272	4.210	4.074	1.773	-2.351	-2.139	-2.177
132000000	3.727	5.642	3.984	4.137	3.655	3.197	2.090	3.306	3.025	3.465	2.810	3.399	4.010	4.409	4.191	3.942	1.380	-2.016	-3.538	-4.156
133000000	4.185	4.706	4.209	4.041	3.493	3.284	2.130	3.025	3.276	3.480	2.705	3.310	3.773	4.301	3.871	4.274	1.383	-1.648	-0.263	-2.622
134000000	3.863	4.639	4.173	4.339	3.759	3.101	2.451	3.047	3.042	3.908	2.441	3.616	3.988	5.085	4.132	3.692	1.378	-2.273	-2.113	-2.647
135000000	3.303	4.998	3.903	4.241	3.582	2.969	2.216	3.316	2.878	3.775	2.630	3.391	3.809	4.305	3.895	3.813	1.402	-2.103	-2.786	-4.593
136000000	3.457	5.961	3.769	4.565	3.660	3.413	2.059	3.274	3.444	3.366	2.734	3.495	3.987	4.638	3.866	4.049	1.234	-1.835	-1.460	-2.256
137000000	3.887	5.211	3.698	5.043	3.440	3.110	2.094	3.553	2.925	3.260	2.567	3.710	3.795	4.507	3.865	4.018	1.544	-1.491	-3.387	-2.346
138000000	3.631	5.332	3.874	4.181	3.836	2.894	2.130	2.926	3.223	2.765	3.156	2.902	4.381	3.854	4.024	4.048	1.244	-2.191	-0.328	-1.206
139000000	3.461	5.822	3.832	4.258	4.249	2.900	2.086	3.229	2.910	3.335	2.902	3.374	3.892	4.863	4.006	4.076	1.436	-1.875	-1.807	-4.304
140000000	3.278	5.610	3.762	4.897	3.685	3.139	2.030	2.966	3.414	3.499	2.973	3.633	3.895	4.450	4.091	4.071	1.348	-1.995	-2.517	-4.846
141000000	3.798	5.462	3.968	4.077	3.604	2.938	2.071	3.166	3.549	2.868	3.332	2.916	4.798	4.803	3.607	3.846	1.519	-1.557	-1.273	-2.381
142000000	4.120	5.246	3.970	4.032	3.581	3.088	2.039	3.212	3.304	3.584	2.933	3.541	3.477	4.604	4.043	4.008	1.334	-1.861	-3.289	-0.889
143000000	3.802	4.856	4.141	3.902	3.798	3.099	2.031	3.396	3.213	3.274	2.944	2.983	3.718	4.661	4.113	3.802	1.245	-1.630	-2.018	-3.324
144000000	3.677	5.067	4.018	4.202	3.621	3.007	2.117	3.572	3.092	3.388	2.913	3.704	3.677	4.245	3.881	4.125	1.032	-2.239	-1.907	-2.651
145000000	3.682	4.840	3.971	4.362	3.637	2.800	2.314	2.701	3.297	3.131	2.676	3.722	4.072	4.182	3.798	3.825	0.747	-2.294	-2.150	-2.624
146000000	3.951	4.685	3.982	4.272	3.349	2.960	2.150	3.194	3.131	3.292	2.702	3.232	3.948	4.378	4.035	3.592	1.000	-1.962	-1.134	-3.852
147000000	3.677	5.577	3.748	4.816	3.971	2.872	2.004	3.380	3.748	3.133	2.603	3.820	4.341	4.173	4.740	3.504	1.246	-1.649	-2.210	-2.152
148000000	3.691	5.424	3.870	4.581	4.178	3.047	2.053	3.284	3.122	3.677	2.966	3.245	4.558	4.206	3.962	3.997	1.424	-1.569	-2.899	-2.755
149000000	3.549	5.121	3.961	4.642	3.705	2.994	2.398	3.236	3.227	3.638	2.777	3.381	4.106	3.902	4.369	3.802	1.284	-1.962	-1.685	-2.559
150000000	4.017	5.240	3.936	3.898	3.987	2.894	2.270	3.037	3.200	2.994	3.060	3.120	3.993	4.257	4.003	3.733	1.194	-2.222	-2.955	-4.433
151000000	4.026	5.122	3.805	4.210	4.000	2.821	2.116	3.362	3.431	3.271	2.781	3.560	4.035	4.282	3.930	3.687	1.318	-2.132	-0.624	-2.291
152000000	3.497	6.140	3.934	4.106	3.966	2.996	2.236	3.093	3.116	3.392	3.215	2.983	5.317	4.004	4.063	3.758	1.201	-1.706	-1.125	-4.218
153000000	3.935	5.866	3.927	4.125	4.190	3.028	2.432	2.955	3.294	3.830	2.718	3.437	4.103	4.569	3.853	3.859	1.403	-1.486	-0.500	-3.191
154000000	3.597	5.363	3.922	4.257	3.743	3.023	2.169	3.027	3.332	3.490	2.463	3.907	3.918	4.249	4.418	3.662	1.546	-1.386	-1.690	-2.711
155000000	3.696	5.100	3.991	4.095	3.796	3.073	2.130	3.333	3.496	3.416	2.686	3.437	4.158	4.609	3.810	4.200	1.478	-2.046	-2.670	-3.875
