state	posterior	prior	likelihood	skygrid
1000000	-129369.102	-11866.113	-117502.989	-11864.854
2000000	-129318.253	-11849.743	-117468.510	-11848.439
3000000	-129320.221	-11875.712	-117444.509	-11874.936
4000000	-129522.384	-11982.136	-117540.248	-11981.542
5000000	-129326.509	-11822.735	-117503.773	-11821.494
6000000	-129400.501	-11879.255	-117521.246	-11877.863
7000000	-129368.490	-11908.015	-117460.475	-11907.536
8000000	-129748.230	-12244.993	-117503.237	-12243.928
9000000	-129649.075	-12152.343	-117496.732	-12150.806
10000000	-129597.332	-12160.120	-117437.213	-12159.138
11000000	-129636.296	-12108.814	-117527.483	-12107.903
12000000	-129641.581	-12128.154	-117513.427	-12127.429
13000000	-129778.244	-12294.851	-117483.393	-12293.193
14000000	-129631.019	-12104.062	-117526.958	-12102.519
15000000	-129683.878	-12176.554	-117507.324	-12175.320
16000000	-129693.150	-12215.077	-117478.072	-12214.258
17000000	-129546.522	-12077.947	-117468.574	-12076.593
18000000	-129544.096	-12007.785	-117536.311	-12006.471
19000000	-129648.866	-12197.781	-117451.085	-12196.335
20000000	-129517.261	-12102.798	-117414.463	-12101.791
21000000	-129508.405	-12027.700	-117480.705	-12027.134
22000000	-129423.173	-11933.713	-117489.460	-11932.386
23000000	-129648.858	-12173.238	-117475.620	-12172.247
24000000	-129665.880	-12193.344	-117472.536	-12192.540
25000000	-129671.343	-12176.175	-117495.167	-12175.336
26000000	-129741.477	-12252.325	-117489.151	-12250.961
27000000	-129662.867	-12186.607	-117476.260	-12185.112
28000000	-129614.127	-12121.865	-117492.263	-12121.397
29000000	-129469.551	-12038.072	-117431.479	-12036.790
30000000	-129501.410	-12115.530	-117385.880	-12113.869
31000000	-129524.072	-12130.660	-117393.411	-12129.674
32000000	-129654.580	-12217.266	-117437.314	-12216.382
33000000	-129627.900	-12238.416	-117389.484	-12236.863
34000000	-129568.661	-12100.852	-117467.809	-12099.550
35000000	-129543.053	-12056.581	-117486.472	-12056.244
36000000	-129406.331	-11949.191	-117457.140	-11948.446
37000000	-129288.456	-11843.271	-117445.185	-11842.282
38000000	-129392.164	-11926.037	-117466.127	-11925.838
39000000	-129381.058	-11928.266	-117452.792	-11927.464
40000000	-129430.242	-11964.962	-117465.280	-11964.359
41000000	-129461.679	-12053.622	-117408.056	-12052.573
42000000	-129411.157	-11986.215	-117424.942	-11985.397
43000000	-129487.221	-11977.865	-117509.356	-11976.941
44000000	-129624.638	-12178.259	-117446.379	-12177.591
45000000	-129625.587	-12226.278	-117399.310	-12226.185
46000000	-129699.353	-12275.521	-117423.832	-12274.072
47000000	-129692.599	-12318.069	-117374.530	-12316.642
48000000	-129626.125	-12179.375	-117446.750	-12178.183
49000000	-129680.886	-12241.547	-117439.339	-12240.662
50000000	-129710.643	-12242.542	-117468.101	-12241.137
51000000	-129626.348	-12144.032	-117482.316	-12142.940
52000000	-129653.040	-12223.036	-117430.004	-12222.156
53000000	-129694.575	-12271.648	-117422.926	-12270.219
54000000	-129476.396	-11981.466	-117494.930	-11980.312
55000000	-129529.781	-12066.728	-117463.053	-12065.830
56000000	-129623.398	-12120.969	-117502.428	-12119.661
57000000	-129583.091	-12067.513	-117515.579	-12066.540
58000000	-129620.297	-12204.733	-117415.564	-12203.594
59000000	-129469.391	-12008.626	-117460.765	-12008.269
60000000	-129475.215	-12026.255	-117448.960	-12025.396
61000000	-129565.618	-12199.677	-117365.941	-12199.240
62000000	-129527.351	-12148.962	-117378.389	-12147.867
63000000	-129710.858	-12230.390	-117480.468	-12229.287
64000000	-129550.209	-12132.467	-117417.742	-12131.255
65000000	-129786.456	-12321.304	-117465.152	-12319.997
66000000	-129830.380	-12372.805	-117457.575	-12371.711
67000000	-129694.529	-12249.279	-117445.251	-12248.270
68000000	-129612.030	-12189.831	-117422.199	-12188.633
69000000	-129749.065	-12237.061	-117512.005	-12236.341
70000000	-129652.732	-12194.744	-117457.988	-12193.351
71000000	-129732.909	-12218.979	-117513.930	-12218.284
72000000	-129823.986	-12356.972	-117467.014	-12355.630
73000000	-129875.215	-12400.152	-117475.063	-12399.361
74000000	-129778.176	-12273.202	-117504.974	-12272.206
75000000	-129715.604	-12231.395	-117484.209	-12231.122
76000000	-129618.402	-12099.246	-117519.155	-12097.688
77000000	-129537.181	-12080.061	-117457.120	-12079.244
78000000	-129618.376	-12125.127	-117493.249	-12123.565
79000000	-129559.920	-11958.280	-117601.640	-11957.338
80000000	-129432.210	-11944.555	-117487.655	-11943.723
81000000	-129708.338	-12251.040	-117457.297	-12249.293
82000000	-129750.405	-12225.016	-117525.389	-12223.470
83000000	-129674.111	-12208.990	-117465.121	-12207.778
84000000	-129586.116	-12114.790	-117471.326	-12113.773
85000000	-129687.108	-12136.446	-117550.661	-12136.299
86000000	-129607.662	-12060.298	-117547.365	-12058.665
87000000	-129745.584	-12249.829	-117495.755	-12248.667
88000000	-129741.853	-12227.441	-117514.412	-12226.065
89000000	-129637.385	-12138.094	-117499.292	-12137.754
90000000	-129594.220	-12154.965	-117439.255	-12153.746
91000000	-129455.118	-12004.238	-117450.879	-12002.889
92000000	-129590.123	-12137.458	-117452.665	-12136.090
93000000	-129564.473	-12057.550	-117506.923	-12056.709
94000000	-129490.620	-12058.366	-117432.253	-12057.401
95000000	-129509.481	-12124.257	-117385.224	-12123.834
96000000	-129414.393	-12040.164	-117374.229	-12038.838
97000000	-129438.403	-11982.402	-117456.001	-11981.320
98000000	-129885.625	-12431.946	-117453.679	-12430.702
99000000	-129677.745	-12177.701	-117500.043	-12176.418
100000000	-129389.511	-11957.423	-117432.088	-11956.351
101000000	-129487.969	-12076.673	-117411.296	-12075.715
102000000	-129500.059	-12051.139	-117448.920	-12050.321
103000000	-129285.061	-11895.179	-117389.881	-11894.332
104000000	-129408.263	-11943.145	-117465.119	-11942.380
105000000	-129472.982	-12065.190	-117407.792	-12063.945
106000000	-129570.616	-12120.223	-117450.393	-12119.929
107000000	-129549.924	-12118.460	-117431.464	-12116.791
108000000	-129713.669	-12274.465	-117439.204	-12272.811
109000000	-129678.276	-12243.700	-117434.576	-12242.534
110000000	-129535.915	-12147.931	-117387.983	-12146.507
111000000	-129605.716	-12189.047	-117416.668	-12187.672
112000000	-129609.786	-12171.863	-117437.923	-12171.805
113000000	-129648.713	-12225.631	-117423.081	-12224.578
114000000	-129602.122	-12126.669	-117475.453	-12125.519
115000000	-129508.883	-12020.916	-117487.968	-12019.859
116000000	-129561.419	-12054.374	-117507.045	-12053.014
117000000	-129687.602	-12179.938	-117507.665	-12178.508
118000000	-129612.086	-12158.973	-117453.112	-12157.826
119000000	-129299.711	-11899.596	-117400.115	-11898.973
120000000	-129523.198	-12142.049	-117381.149	-12140.609
121000000	-129481.134	-12046.714	-117434.420	-12045.792
122000000	-129473.762	-12083.801	-117389.962	-12083.081
123000000	-129527.485	-12127.077	-117400.408	-12126.076
124000000	-129601.758	-12184.511	-117417.247	-12183.551
125000000	-129571.790	-12179.627	-117392.163	-12178.335
126000000	-129649.085	-12247.502	-117401.583	-12247.339
127000000	-129661.587	-12301.377	-117360.210	-12299.772
128000000	-129526.563	-12136.535	-117390.028	-12135.686
129000000	-129559.578	-12108.416	-117451.162	-12107.240
130000000	-129460.683	-11984.086	-117476.596	-11983.370
131000000	-129575.724	-12175.560	-117400.164	-12174.999
132000000	-129399.987	-11979.988	-117419.998	-11979.268
133000000	-129548.030	-12140.220	-117407.810	-12138.915
134000000	-129577.177	-12136.886	-117440.291	-12136.062
135000000	-129516.142	-12079.596	-117436.546	-12079.035
136000000	-129452.029	-12048.251	-117403.779	-12047.156
137000000	-129553.524	-12120.096	-117433.429	-12119.771
138000000	-129574.978	-12136.520	-117438.458	-12136.040
139000000	-129543.370	-12105.694	-117437.676	-12104.433
140000000	-129578.904	-12056.176	-117522.728	-12055.014
141000000	-129727.131	-12288.261	-117438.870	-12287.584
142000000	-129795.161	-12370.267	-117424.894	-12368.724
143000000	-129683.080	-12279.895	-117403.185	-12278.905
144000000	-129775.251	-12332.394	-117442.858	-12331.419
145000000	-129694.085	-12272.751	-117421.333	-12272.038
146000000	-129459.092	-12065.087	-117394.005	-12063.966
147000000	-129339.503	-11947.337	-117392.165	-11946.708
148000000	-129324.734	-11816.194	-117508.539	-11815.281
149000000	-129378.345	-11982.626	-117395.720	-11981.555
150000000	-129549.454	-12147.855	-117401.599	-12147.460
151000000	-129563.772	-12217.359	-117346.414	-12216.243
152000000	-129535.752	-12064.892	-117470.860	-12063.119
153000000	-129659.986	-12203.539	-117456.447	-12202.703
154000000	-129600.037	-12188.655	-117411.382	-12188.035
155000000	-129500.139	-12087.523	-117412.615	-12085.980
156000000	-129502.374	-12072.456	-117429.918	-12071.370
157000000	-129646.510	-12303.915	-117342.595	-12302.615
158000000	-129656.938	-12158.461	-117498.477	-12156.942
159000000	-129445.734	-11992.919	-117452.815	-11992.160
160000000	-129604.748	-12154.992	-117449.756	-12153.593
