state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
41000000	4.1884	0.1467	0.2608	0.1654	0.1809	0.3930	6.4636E-4	0.706	1.029	355.714
42000000	4.2040	0.1435	0.2627	0.1698	0.1756	0.3919	6.6141E-4	0.678	0.854	355.085
43000000	4.3638	0.1531	0.2655	0.1686	0.1725	0.3933	6.7907E-4	1.141	0.811	347.985
44000000	4.1909	0.1409	0.2634	0.1680	0.1756	0.3929	6.739E-4	0.419	0.805	346.576
45000000	4.4722	0.1536	0.2642	0.1701	0.1744	0.3913	7.0149E-4	0.412	0.805	340.443
46000000	4.0956	0.1528	0.2654	0.1705	0.1733	0.3909	6.7545E-4	0.391	0.794	343.026
47000000	4.2412	0.1422	0.2685	0.1671	0.1695	0.3949	6.6167E-4	0.861	0.938	342.906
48000000	4.2570	0.1523	0.2641	0.1683	0.1751	0.3924	6.9995E-4	0.778	0.965	346.018
49000000	4.3264	0.1344	0.2630	0.1675	0.1799	0.3896	6.4928E-4	0.484	0.819	357.541
50000000	4.3877	0.1528	0.2648	0.1685	0.1765	0.3902	6.4626E-4	0.724	0.933	357.475
51000000	4.4281	0.1362	0.2662	0.1671	0.1765	0.3903	6.5876E-4	0.623	0.893	351.155
52000000	4.0863	0.1436	0.2629	0.1699	0.1751	0.3921	6.616E-4	0.489	0.812	359.198
53000000	4.5854	0.1345	0.2625	0.1700	0.1783	0.3893	6.4551E-4	0.423	0.849	361.170
54000000	4.2550	0.1562	0.2659	0.1672	0.1796	0.3873	6.6992E-4	0.802	0.824	354.089
55000000	4.0935	0.1484	0.2636	0.1684	0.1767	0.3913	6.5646E-4	0.255	0.800	353.376
56000000	4.1762	0.1378	0.2576	0.1694	0.1782	0.3948	6.5963E-4	0.503	0.862	354.038
57000000	4.0800	0.1501	0.2673	0.1671	0.1765	0.3891	6.3943E-4	0.775	0.895	356.041
58000000	4.3090	0.1446	0.2638	0.1645	0.1784	0.3934	6.4991E-4	0.557	0.894	350.688
59000000	4.3163	0.1475	0.2627	0.1664	0.1735	0.3974	6.7504E-4	0.698	0.860	350.133
60000000	4.2170	0.1526	0.2597	0.1691	0.1740	0.3972	6.6107E-4	0.868	0.835	353.112
61000000	4.3150	0.1477	0.2691	0.1694	0.1733	0.3882	6.3517E-4	0.560	0.833	359.869
62000000	4.2587	0.1509	0.2661	0.1662	0.1777	0.3900	6.4313E-4	0.599	0.804	356.912
63000000	4.1867	0.1516	0.2612	0.1663	0.1799	0.3926	6.6249E-4	0.276	0.846	345.281
64000000	4.2148	0.1436	0.2617	0.1725	0.1774	0.3884	6.7216E-4	0.856	0.825	352.238
65000000	4.2533	0.1451	0.2646	0.1696	0.1762	0.3895	6.9866E-4	0.778	0.826	340.797
66000000	4.1909	0.1405	0.2665	0.1645	0.1775	0.3914	6.6642E-4	0.411	0.832	347.261
67000000	4.3494	0.1443	0.2651	0.1680	0.1783	0.3887	6.6283E-4	0.482	0.804	352.523
68000000	4.1946	0.1517	0.2635	0.1634	0.1753	0.3978	6.8343E-4	0.344	0.836	350.983
69000000	4.3279	0.1562	0.2632	0.1718	0.1752	0.3898	6.4479E-4	0.445	0.802	363.958
70000000	4.2589	0.1448	0.2624	0.1693	0.1768	0.3914	6.6069E-4	0.630	0.826	354.839
71000000	4.3559	0.1493	0.2649	0.1688	0.1755	0.3909	6.4803E-4	0.887	0.825	354.256
72000000	4.2681	0.1505	0.2611	0.1647	0.1784	0.3958	6.5021E-4	0.583	0.830	351.593
73000000	4.2257	0.1560	0.2625	0.1661	0.1777	0.3937	6.6331E-4	0.502	0.793	354.501
74000000	4.5049	0.1504	0.2600	0.1689	0.1754	0.3957	6.4875E-4	0.542	1.014	359.812
75000000	4.1208	0.1398	0.2601	0.1695	0.1791	0.3913	6.4011E-4	0.207	0.814	356.461
76000000	4.1738	0.1420	0.2675	0.1676	0.1761	0.3888	6.5915E-4	0.605	0.857	352.671
77000000	4.2369	0.1374	0.2656	0.1662	0.1750	0.3932	6.3187E-4	0.283	0.801	355.212
78000000	4.1813	0.1560	0.2603	0.1685	0.1747	0.3965	6.7502E-4	0.735	0.859	350.310
79000000	4.0940	0.1521	0.2650	0.1648	0.1735	0.3967	6.7422E-4	0.496	0.814	349.347
80000000	4.2857	0.1444	0.2668	0.1683	0.1781	0.3867	6.7336E-4	0.416	0.890	351.750
81000000	4.4333	0.1497	0.2643	0.1661	0.1765	0.3931	6.6333E-4	0.689	0.859	347.273
82000000	4.3522	0.1403	0.2660	0.1636	0.1749	0.3955	6.6869E-4	0.422	0.940	358.712
83000000	4.3701	0.1594	0.2658	0.1700	0.1727	0.3915	6.6622E-4	0.510	0.875	350.919
84000000	4.2667	0.1532	0.2663	0.1675	0.1760	0.3902	6.6795E-4	0.421	0.825	350.775
85000000	4.1663	0.1490	0.2651	0.1670	0.1765	0.3915	6.7261E-4	0.652	0.835	349.131
86000000	4.3742	0.1452	0.2632	0.1674	0.1763	0.3931	6.6026E-4	1.230	0.814	349.334
87000000	4.4202	0.1474	0.2633	0.1670	0.1812	0.3885	6.7626E-4	0.470	0.904	345.712
88000000	4.2123	0.1480	0.2622	0.1697	0.1735	0.3946	6.8786E-4	0.634	0.994	346.961
89000000	4.3970	0.1638	0.2634	0.1605	0.1732	0.4028	6.6841E-4	1.078	0.887	343.970
90000000	4.3562	0.1395	0.2636	0.1696	0.1804	0.3865	6.6595E-4	0.502	0.954	343.349
91000000	4.2773	0.1395	0.2640	0.1709	0.1747	0.3904	6.6347E-4	0.440	0.902	343.595
92000000	4.1010	0.1457	0.2640	0.1722	0.1744	0.3893	6.8493E-4	0.843	0.805	344.720
93000000	4.2658	0.1487	0.2650	0.1687	0.1771	0.3892	6.7589E-4	0.448	0.861	347.853
94000000	4.4100	0.1470	0.2650	0.1679	0.1795	0.3875	6.6313E-4	0.351	0.881	353.843
95000000	4.1995	0.1565	0.2661	0.1681	0.1745	0.3912	6.4226E-4	0.464	0.847	357.183
96000000	4.2850	0.1486	0.2683	0.1697	0.1733	0.3887	6.6036E-4	0.445	0.974	356.278
97000000	4.3218	0.1443	0.2630	0.1676	0.1758	0.3936	6.6062E-4	0.539	0.925	350.722
98000000	4.3083	0.1561	0.2564	0.1697	0.1775	0.3964	6.8976E-4	0.687	0.983	341.363
99000000	4.3744	0.1464	0.2646	0.1658	0.1749	0.3947	6.6906E-4	0.416	0.791	341.080
100000000	4.2904	0.1399	0.2615	0.1674	0.1793	0.3917	6.6509E-4	0.441	0.837	353.238
101000000	4.3019	0.1435	0.2607	0.1704	0.1779	0.3911	6.7976E-4	0.316	0.844	353.007
102000000	4.1532	0.1443	0.2618	0.1660	0.1787	0.3935	6.869E-4	0.519	0.888	345.678
103000000	4.4041	0.1570	0.2649	0.1713	0.1742	0.3896	6.528E-4	0.144	0.932	352.090
104000000	4.5015	0.1501	0.2653	0.1723	0.1744	0.3880	6.7315E-4	0.643	0.930	346.416
105000000	4.2057	0.1415	0.2602	0.1697	0.1768	0.3933	6.7172E-4	0.508	0.811	353.170
106000000	4.3054	0.1579	0.2591	0.1720	0.1765	0.3924	6.6011E-4	0.509	0.811	355.257
107000000	4.3890	0.1377	0.2624	0.1711	0.1727	0.3938	6.5636E-4	0.623	0.846	362.579
108000000	4.3949	0.1633	0.2660	0.1678	0.1782	0.3881	6.7529E-4	0.448	0.847	348.890
109000000	4.4865	0.1466	0.2642	0.1665	0.1749	0.3943	6.3509E-4	0.443	0.840	360.709
110000000	4.4424	0.1475	0.2656	0.1696	0.1733	0.3916	6.3753E-4	0.394	0.932	356.966
111000000	4.2348	0.1379	0.2628	0.1680	0.1730	0.3963	6.581E-4	0.211	0.802	358.346
112000000	4.4679	0.1509	0.2643	0.1698	0.1758	0.3901	6.5221E-4	0.725	0.917	357.177
113000000	4.2192	0.1475	0.2664	0.1685	0.1756	0.3896	6.4737E-4	0.948	0.817	358.277
114000000	4.3546	0.1469	0.2620	0.1685	0.1792	0.3902	6.5713E-4	0.637	0.808	353.084
115000000	4.1022	0.1512	0.2623	0.1645	0.1772	0.3960	6.4724E-4	0.613	0.939	354.046
116000000	4.2850	0.1520	0.2604	0.1686	0.1762	0.3949	6.6907E-4	0.504	0.916	355.878
117000000	4.1308	0.1498	0.2672	0.1687	0.1757	0.3884	6.4513E-4	0.588	0.886	362.624
118000000	4.3804	0.1601	0.2653	0.1679	0.1782	0.3886	6.5636E-4	0.857	0.871	351.516
119000000	4.1603	0.1520	0.2621	0.1678	0.1719	0.3982	6.5056E-4	0.455	1.044	354.536
120000000	4.1659	0.1474	0.2615	0.1695	0.1757	0.3933	6.6834E-4	0.564	0.909	357.018
121000000	4.2937	0.1493	0.2638	0.1707	0.1758	0.3897	6.6765E-4	0.577	0.790	356.768
122000000	4.1566	0.1433	0.2653	0.1678	0.1768	0.3901	6.7162E-4	0.580	0.805	350.896
123000000	4.3298	0.1432	0.2635	0.1663	0.1771	0.3930	6.5789E-4	0.605	0.801	351.025
124000000	4.3802	0.1521	0.2631	0.1686	0.1745	0.3937	7.0558E-4	0.404	0.812	342.885
125000000	4.2797	0.1269	0.2650	0.1692	0.1798	0.3860	6.7569E-4	1.085	0.967	348.268
126000000	4.1561	0.1418	0.2627	0.1706	0.1747	0.3921	6.7066E-4	0.340	0.996	348.915
127000000	4.3689	0.1268	0.2615	0.1687	0.1773	0.3925	6.675E-4	0.503	0.804	351.196
128000000	4.2832	0.1619	0.2637	0.1703	0.1753	0.3906	6.9368E-4	0.396	0.792	345.798
129000000	4.3147	0.1501	0.2653	0.1670	0.1744	0.3933	6.7917E-4	0.571	0.771	341.183
130000000	4.3643	0.1444	0.2660	0.1686	0.1725	0.3929	6.6312E-4	0.340	0.846	346.955
131000000	4.4316	0.1592	0.2596	0.1674	0.1768	0.3961	6.7899E-4	0.509	0.822	346.764
132000000	4.2826	0.1453	0.2655	0.1665	0.1746	0.3935	6.5358E-4	0.461	0.803	347.027
133000000	4.4227	0.1350	0.2632	0.1690	0.1773	0.3905	6.6157E-4	0.368	0.953	347.155
134000000	4.4050	0.1450	0.2669	0.1718	0.1734	0.3879	6.7493E-4	0.580	0.869	352.056
135000000	4.5444	0.1517	0.2648	0.1675	0.1771	0.3907	6.7254E-4	0.377	0.783	352.322
136000000	4.2199	0.1566	0.2641	0.1702	0.1720	0.3937	6.7286E-4	0.623	0.852	346.678
137000000	4.3057	0.1512	0.2643	0.1662	0.1745	0.3950	6.6525E-4	0.443	0.859	348.835
138000000	4.3651	0.1425	0.2649	0.1677	0.1731	0.3943	6.2892E-4	0.485	1.022	354.144
139000000	4.1852	0.1571	0.2649	0.1659	0.1781	0.3912	6.8166E-4	0.334	0.808	347.865
140000000	4.1151	0.1406	0.2689	0.1656	0.1768	0.3888	6.9364E-4	0.484	0.807	344.924
141000000	4.2015	0.1478	0.2602	0.1703	0.1772	0.3923	6.8691E-4	0.512	0.931	344.913
142000000	4.4532	0.1415	0.2681	0.1675	0.1758	0.3885	6.9673E-4	0.959	0.926	339.168
143000000	4.1846	0.1500	0.2624	0.1695	0.1780	0.3901	6.9551E-4	0.508	0.821	340.348
144000000	4.2300	0.1493	0.2637	0.1669	0.1777	0.3918	6.6997E-4	0.245	0.849	344.189
145000000	4.5158	0.1401	0.2657	0.1663	0.1738	0.3942	6.7351E-4	0.282	0.879	345.714
146000000	4.2570	0.1508	0.2630	0.1693	0.1754	0.3923	6.9796E-4	0.954	0.854	341.869
147000000	4.2737	0.1426	0.2645	0.1683	0.1727	0.3945	6.8032E-4	0.625	0.994	343.763
148000000	4.4056	0.1462	0.2663	0.1691	0.1737	0.3909	6.7164E-4	0.346	0.825	349.153
149000000	4.0834	0.1529	0.2632	0.1730	0.1753	0.3885	6.7718E-4	0.342	0.861	349.579
150000000	4.5161	0.1542	0.2620	0.1688	0.1760	0.3932	6.9283E-4	0.979	0.837	341.630
151000000	4.2805	0.1349	0.2650	0.1669	0.1787	0.3893	6.6568E-4	0.456	0.899	343.905
152000000	4.2092	0.1437	0.2629	0.1708	0.1745	0.3917	6.8048E-4	0.508	0.847	338.528
153000000	4.4591	0.1638	0.2648	0.1714	0.1736	0.3902	6.6731E-4	0.489	0.840	348.678
154000000	4.3789	0.1446	0.2660	0.1676	0.1809	0.3855	6.7363E-4	0.452	0.807	349.258
155000000	4.2044	0.1457	0.2616	0.1657	0.1768	0.3959	6.8835E-4	0.549	0.883	344.240
156000000	4.3829	0.1375	0.2584	0.1697	0.1805	0.3913	6.7413E-4	0.717	0.880	342.204
157000000	4.2623	0.1464	0.2612	0.1700	0.1766	0.3922	6.6812E-4	0.499	0.854	348.477
158000000	4.2857	0.1568	0.2627	0.1704	0.1771	0.3898	6.9662E-4	0.491	0.880	343.434
159000000	4.2140	0.1564	0.2644	0.1691	0.1722	0.3943	6.8126E-4	1.060	0.920	344.317
160000000	4.3737	0.1438	0.2670	0.1637	0.1764	0.3929	6.6507E-4	0.794	0.801	339.009
161000000	4.3693	0.1664	0.2620	0.1688	0.1732	0.3961	6.8464E-4	0.585	0.786	336.778
162000000	4.3461	0.1358	0.2605	0.1711	0.1750	0.3934	6.7808E-4	0.349	0.782	338.202
163000000	4.4349	0.1423	0.2662	0.1678	0.1756	0.3903	6.8727E-4	0.602	0.793	344.806
164000000	4.4060	0.1370	0.2616	0.1688	0.1768	0.3929	6.7764E-4	0.754	0.898	343.422
165000000	4.2937	0.1431	0.2605	0.1672	0.1789	0.3933	6.6265E-4	0.546	0.835	346.472
166000000	4.3488	0.1535	0.2618	0.1681	0.1773	0.3927	6.8449E-4	0.394	1.060	349.364
167000000	4.2719	0.1499	0.2630	0.1703	0.1749	0.3919	6.8205E-4	0.536	0.866	344.988
168000000	4.2208	0.1432	0.2643	0.1713	0.1744	0.3901	6.7486E-4	0.404	0.767	342.996
169000000	4.4258	0.1482	0.2612	0.1698	0.1765	0.3925	6.451E-4	0.634	0.821	354.254
170000000	4.3193	0.1553	0.2642	0.1720	0.1748	0.3890	6.6658E-4	0.869	0.913	348.713
171000000	4.3036	0.1469	0.2641	0.1678	0.1785	0.3896	6.5375E-4	0.490	0.909	356.304
172000000	4.3287	0.1586	0.2636	0.1677	0.1756	0.3931	6.4564E-4	0.412	0.833	358.127
173000000	4.2407	0.1462	0.2642	0.1713	0.1727	0.3918	6.9756E-4	0.651	0.820	342.602
174000000	4.2190	0.1450	0.2663	0.1661	0.1767	0.3909	6.9298E-4	0.277	0.839	335.123
175000000	4.3434	0.1470	0.2609	0.1716	0.1802	0.3873	6.8105E-4	1.050	0.942	345.028
176000000	4.6730	0.1679	0.2634	0.1648	0.1735	0.3983	7.1021E-4	0.465	0.852	335.866
177000000	4.3717	0.1523	0.2578	0.1679	0.1755	0.3988	6.8514E-4	0.673	0.784	340.585
178000000	4.1179	0.1433	0.2676	0.1677	0.1776	0.3870	6.7834E-4	0.631	0.995	344.506
179000000	4.3452	0.1403	0.2648	0.1671	0.1742	0.3939	6.6682E-4	0.620	0.813	353.335
180000000	4.3318	0.1571	0.2616	0.1686	0.1772	0.3926	6.7759E-4	0.364	0.847	346.271
181000000	4.2722	0.1483	0.2642	0.1684	0.1765	0.3910	6.5649E-4	0.966	0.895	357.574
182000000	4.3764	0.1478	0.2630	0.1708	0.1766	0.3895	6.7232E-4	0.326	0.802	350.017
183000000	4.1744	0.1436	0.2651	0.1671	0.1739	0.3940	6.7247E-4	0.506	0.870	349.192
184000000	4.2790	0.1440	0.2632	0.1689	0.1745	0.3934	6.6205E-4	0.760	0.916	349.448
185000000	4.2998	0.1392	0.2619	0.1707	0.1756	0.3918	6.7422E-4	0.523	0.831	350.093
186000000	4.4381	0.1480	0.2642	0.1664	0.1765	0.3929	6.6171E-4	0.650	0.895	348.430
187000000	4.3863	0.1501	0.2658	0.1691	0.1758	0.3893	6.6888E-4	0.892	1.052	350.415
188000000	4.3187	0.1497	0.2619	0.1702	0.1802	0.3878	6.9996E-4	0.760	0.823	338.438
189000000	4.3459	0.1472	0.2645	0.1688	0.1764	0.3903	6.8036E-4	0.348	0.768	343.540
190000000	4.3347	0.1443	0.2643	0.1653	0.1753	0.3952	6.7999E-4	0.597	0.825	343.420
191000000	4.2457	0.1529	0.2630	0.1722	0.1743	0.3904	6.9451E-4	0.541	0.978	342.671
192000000	4.2299	0.1469	0.2654	0.1659	0.1770	0.3917	6.8994E-4	0.522	0.817	333.421
193000000	4.4045	0.1398	0.2658	0.1705	0.1752	0.3885	6.9149E-4	0.580	0.883	336.902
194000000	4.4765	0.1483	0.2666	0.1713	0.1756	0.3865	6.8656E-4	0.665	1.057	341.131
195000000	4.5156	0.1551	0.2625	0.1701	0.1797	0.3877	7.098E-4	0.710	0.806	339.734
196000000	4.0377	0.1437	0.2611	0.1668	0.1776	0.3945	6.6857E-4	0.495	0.794	338.307
197000000	4.3062	0.1439	0.2637	0.1701	0.1747	0.3915	6.9067E-4	0.671	0.814	335.097
198000000	4.1482	0.1462	0.2646	0.1673	0.1761	0.3920	6.6947E-4	0.682	0.897	340.119
199000000	4.4236	0.1466	0.2634	0.1705	0.1772	0.3889	6.8033E-4	0.526	0.801	340.446
200000000	4.0613	0.1450	0.2691	0.1641	0.1782	0.3886	6.7852E-4	0.555	0.957	340.555
201000000	4.6309	0.1430	0.2617	0.1685	0.1781	0.3917	6.9207E-4	0.657	0.821	338.093
202000000	4.2967	0.1433	0.2654	0.1684	0.1767	0.3895	6.8435E-4	0.865	0.904	340.307
203000000	4.4934	0.1460	0.2613	0.1685	0.1792	0.3910	6.9109E-4	0.341	0.805	336.407
204000000	4.2293	0.1501	0.2681	0.1690	0.1759	0.3871	6.8428E-4	0.535	0.823	342.561
205000000	4.2399	0.1532	0.2652	0.1658	0.1765	0.3924	6.6199E-4	0.590	0.830	348.964
206000000	4.4112	0.1382	0.2606	0.1673	0.1772	0.3949	6.6898E-4	0.423	0.915	347.035
207000000	4.3726	0.1465	0.2621	0.1698	0.1777	0.3904	6.8204E-4	0.321	0.866	339.344
208000000	4.1099	0.1643	0.2648	0.1692	0.1739	0.3921	6.8015E-4	0.700	0.863	342.246
209000000	4.0636	0.1442	0.2620	0.1663	0.1784	0.3933	6.7575E-4	0.547	0.800	345.352
210000000	4.4824	0.1431	0.2616	0.1698	0.1778	0.3907	6.5806E-4	0.398	0.833	357.528
211000000	4.4652	0.1567	0.2625	0.1674	0.1764	0.3936	6.5497E-4	0.781	0.922	360.421
212000000	4.2467	0.1484	0.2643	0.1688	0.1771	0.3897	6.4937E-4	0.719	0.900	359.478
213000000	4.3448	0.1416	0.2652	0.1694	0.1745	0.3910	6.6679E-4	0.727	0.923	348.715
214000000	4.1290	0.1519	0.2608	0.1667	0.1783	0.3943	6.6959E-4	0.537	0.872	349.921
215000000	4.2991	0.1474	0.2640	0.1702	0.1782	0.3877	6.8861E-4	0.845	0.789	356.009
216000000	4.3351	0.1337	0.2641	0.1693	0.1746	0.3920	6.5597E-4	0.463	0.861	351.675
217000000	4.2779	0.1479	0.2673	0.1674	0.1746	0.3907	6.7293E-4	0.580	0.785	350.392
218000000	4.4353	0.1451	0.2619	0.1691	0.1749	0.3941	6.7081E-4	0.572	0.896	350.503
219000000	4.4029	0.1413	0.2605	0.1686	0.1750	0.3960	6.5222E-4	0.435	0.876	355.158
220000000	4.1496	0.1513	0.2596	0.1688	0.1771	0.3945	6.7785E-4	0.539	0.815	347.564
221000000	4.2780	0.1386	0.2654	0.1677	0.1779	0.3890	6.3899E-4	0.372	0.765	356.280
222000000	4.2176	0.1446	0.2633	0.1671	0.1804	0.3891	6.6712E-4	0.263	0.766	348.919
223000000	4.3662	0.1392	0.2664	0.1722	0.1750	0.3865	6.6117E-4	0.580	0.965	354.709
224000000	4.3467	0.1399	0.2621	0.1701	0.1768	0.3911	6.645E-4	0.585	0.814	352.126
225000000	4.3417	0.1499	0.2655	0.1696	0.1772	0.3877	6.5922E-4	0.949	0.958	354.426
226000000	4.3467	0.1511	0.2596	0.1697	0.1789	0.3917	6.5963E-4	0.611	0.930	349.868
227000000	4.4669	0.1520	0.2634	0.1658	0.1752	0.3956	6.6825E-4	0.341	0.949	349.785
228000000	4.2599	0.1472	0.2623	0.1725	0.1783	0.3869	6.7599E-4	1.069	0.806	347.350
229000000	4.2378	0.1525	0.2628	0.1690	0.1770	0.3912	6.6966E-4	0.816	0.892	347.758
230000000	4.4750	0.1513	0.2656	0.1699	0.1733	0.3912	6.9064E-4	0.616	0.858	341.103
231000000	4.1919	0.1505	0.2639	0.1687	0.1781	0.3893	6.8993E-4	1.135	0.880	339.983
232000000	4.4182	0.1352	0.2596	0.1709	0.1783	0.3912	6.728E-4	0.982	0.821	343.990
233000000	4.1453	0.1515	0.2598	0.1694	0.1756	0.3952	6.7355E-4	0.475	0.958	344.119
234000000	4.2826	0.1484	0.2610	0.1704	0.1777	0.3909	7.1165E-4	1.131	0.890	337.277
235000000	4.2655	0.1398	0.2643	0.1693	0.1765	0.3899	6.9625E-4	0.550	0.879	334.614
236000000	4.4153	0.1531	0.2673	0.1694	0.1732	0.3901	6.9581E-4	0.557	0.819	336.790
237000000	4.2295	0.1479	0.2622	0.1723	0.1763	0.3892	7.0245E-4	0.407	0.806	334.539
238000000	4.1665	0.1511	0.2638	0.1667	0.1779	0.3916	6.7654E-4	0.666	0.851	337.695
239000000	4.5705	0.1464	0.2636	0.1703	0.1728	0.3933	6.9056E-4	0.501	0.896	343.422
240000000	4.3468	0.1542	0.2642	0.1675	0.1788	0.3894	6.696E-4	0.544	0.847	343.929
241000000	4.3900	0.1359	0.2639	0.1683	0.1758	0.3921	7.0014E-4	0.416	0.809	338.325
242000000	4.2400	0.1524	0.2652	0.1685	0.1720	0.3943	7.0124E-4	0.932	0.811	336.677
243000000	4.2955	0.1518	0.2635	0.1680	0.1792	0.3893	6.8171E-4	0.882	0.811	345.662
244000000	4.4392	0.1482	0.2647	0.1677	0.1733	0.3944	6.62E-4	0.596	0.840	355.570
245000000	4.3183	0.1479	0.2667	0.1690	0.1762	0.3880	6.575E-4	0.353	0.894	357.219
246000000	4.4740	0.1489	0.2664	0.1676	0.1747	0.3912	6.5601E-4	0.354	0.835	356.016
247000000	4.3479	0.1433	0.2612	0.1660	0.1783	0.3945	6.7436E-4	0.400	0.802	346.238
248000000	4.3194	0.1458	0.2642	0.1676	0.1774	0.3908	6.6725E-4	0.475	0.796	348.999
249000000	4.1885	0.1426	0.2626	0.1715	0.1750	0.3909	6.6481E-4	0.657	0.815	341.342
250000000	4.3849	0.1421	0.2649	0.1685	0.1788	0.3878	6.9737E-4	0.559	0.818	342.347
251000000	4.1978	0.1481	0.2627	0.1657	0.1766	0.3950	6.8453E-4	0.198	0.863	347.207
252000000	4.3801	0.1476	0.2605	0.1682	0.1755	0.3959	6.6624E-4	0.190	0.832	347.830
253000000	4.2696	0.1476	0.2666	0.1648	0.1737	0.3950	6.831E-4	0.999	0.926	342.026
254000000	4.2810	0.1491	0.2630	0.1664	0.1754	0.3952	6.6276E-4	0.887	0.874	345.268
255000000	4.5094	0.1477	0.2645	0.1676	0.1782	0.3897	6.9709E-4	0.435	0.848	344.723
256000000	4.2344	0.1497	0.2647	0.1695	0.1742	0.3916	6.7096E-4	0.858	0.901	340.432
257000000	4.1870	0.1430	0.2658	0.1717	0.1755	0.3870	6.9151E-4	0.789	0.943	336.649
