state	posterior	prior	likelihood	skygrid
1000000	-129561.357	-12172.279	-117389.078	-12170.824
2000000	-129670.046	-12195.894	-117474.152	-12194.579
3000000	-129544.020	-12175.422	-117368.598	-12174.163
4000000	-129621.194	-12183.145	-117438.048	-12182.523
5000000	-129576.567	-12171.577	-117404.990	-12171.227
6000000	-129152.356	-11708.382	-117443.974	-11707.677
7000000	-129452.400	-11954.577	-117497.823	-11953.781
8000000	-129596.819	-12179.582	-117417.237	-12178.061
9000000	-129843.651	-12314.309	-117529.342	-12312.680
10000000	-129793.886	-12405.230	-117388.656	-12403.505
11000000	-129843.805	-12404.605	-117439.200	-12403.765
12000000	-129740.660	-12339.274	-117401.386	-12337.550
13000000	-129717.565	-12290.454	-117427.111	-12289.091
14000000	-129525.200	-12108.598	-117416.603	-12108.569
15000000	-129493.708	-12100.806	-117392.902	-12100.147
16000000	-129470.207	-12047.666	-117422.541	-12046.629
17000000	-129635.125	-12185.162	-117449.962	-12184.212
18000000	-129535.319	-12106.186	-117429.133	-12105.268
19000000	-129608.907	-12130.182	-117478.726	-12128.657
20000000	-129591.913	-12117.930	-117473.983	-12116.800
21000000	-129492.688	-11976.487	-117516.201	-11975.550
22000000	-129624.511	-12115.196	-117509.314	-12114.439
23000000	-129655.504	-12195.309	-117460.194	-12193.706
24000000	-129757.681	-12212.426	-117545.255	-12211.286
25000000	-129665.883	-12194.334	-117471.549	-12193.199
26000000	-129458.338	-12003.586	-117454.752	-12002.709
27000000	-129467.662	-12044.926	-117422.736	-12043.939
28000000	-129681.825	-12170.959	-117510.865	-12169.652
29000000	-129547.903	-12104.849	-117443.054	-12104.650
30000000	-129583.498	-12103.789	-117479.709	-12102.676
31000000	-129426.828	-11974.721	-117452.107	-11974.482
32000000	-129583.025	-12167.972	-117415.053	-12167.573
33000000	-129544.225	-12078.961	-117465.264	-12078.393
34000000	-129488.331	-12070.869	-117417.461	-12070.084
35000000	-129539.400	-12062.583	-117476.817	-12061.532
36000000	-129576.224	-12088.176	-117488.048	-12086.273
37000000	-129585.259	-12115.434	-117469.825	-12114.751
