state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
77000000	4.3532	0.1379	0.2643	0.1687	0.1773	0.3898	6.8528E-4	0.289	0.883	340.092
78000000	4.6930	0.1571	0.2653	0.1707	0.1727	0.3913	6.7633E-4	0.506	0.920	351.222
79000000	4.3014	0.1502	0.2647	0.1689	0.1745	0.3920	6.9102E-4	0.477	0.769	339.013
80000000	4.3928	0.1487	0.2588	0.1704	0.1757	0.3951	6.724E-4	0.554	0.817	344.985
81000000	4.4429	0.1542	0.2638	0.1681	0.1755	0.3927	6.7693E-4	0.474	0.847	348.270
82000000	4.2627	0.1485	0.2640	0.1702	0.1771	0.3886	6.9721E-4	0.561	0.824	354.493
83000000	4.4789	0.1524	0.2599	0.1666	0.1770	0.3966	6.6525E-4	0.604	0.793	351.179
84000000	4.2027	0.1615	0.2609	0.1672	0.1786	0.3932	6.8976E-4	0.763	0.821	349.206
85000000	4.2789	0.1595	0.2614	0.1686	0.1771	0.3930	6.8469E-4	0.303	0.817	347.169
86000000	4.4041	0.1316	0.2665	0.1679	0.1762	0.3895	6.647E-4	0.584	0.782	345.774
87000000	4.2237	0.1404	0.2629	0.1714	0.1739	0.3918	6.6809E-4	0.258	0.936	349.757
88000000	4.1531	0.1512	0.2628	0.1702	0.1735	0.3936	6.7566E-4	0.769	0.871	352.299
89000000	4.6227	0.1453	0.2631	0.1707	0.1793	0.3869	6.6764E-4	1.050	0.974	350.541
90000000	4.2639	0.1437	0.2607	0.1689	0.1811	0.3892	6.7272E-4	0.391	0.776	349.411
91000000	4.2471	0.1405	0.2658	0.1705	0.1748	0.3890	6.6515E-4	0.458	0.847	344.676
92000000	4.2943	0.1493	0.2677	0.1652	0.1806	0.3865	6.9615E-4	0.525	0.864	346.354
93000000	4.5404	0.1604	0.2639	0.1686	0.1727	0.3947	6.8043E-4	0.530	0.875	342.687
94000000	4.1870	0.1462	0.2633	0.1698	0.1769	0.3900	6.6019E-4	0.822	0.832	354.656
95000000	4.4178	0.1470	0.2651	0.1725	0.1740	0.3884	6.684E-4	0.529	0.993	355.707
96000000	4.3505	0.1324	0.2624	0.1714	0.1766	0.3896	6.977E-4	0.376	0.819	347.817
97000000	4.4280	0.1479	0.2616	0.1699	0.1764	0.3921	6.4494E-4	0.548	0.806	356.108
98000000	4.3746	0.1592	0.2670	0.1696	0.1744	0.3889	6.7073E-4	0.841	0.971	358.116
99000000	4.3326	0.1495	0.2660	0.1687	0.1735	0.3918	6.6195E-4	0.759	0.825	353.498
100000000	4.3452	0.1476	0.2688	0.1656	0.1767	0.3889	6.7811E-4	0.753	0.822	355.212
101000000	4.4375	0.1622	0.2663	0.1677	0.1722	0.3939	6.6088E-4	0.412	0.803	359.234
102000000	4.4150	0.1569	0.2656	0.1694	0.1733	0.3917	6.5445E-4	0.472	0.789	362.143
103000000	3.9992	0.1419	0.2624	0.1699	0.1727	0.3950	6.7244E-4	0.596	0.935	356.067
104000000	4.4208	0.1503	0.2649	0.1706	0.1724	0.3921	6.5571E-4	0.573	0.904	353.112
105000000	4.3844	0.1631	0.2671	0.1667	0.1723	0.3939	6.7164E-4	0.481	0.792	355.328
106000000	4.5608	0.1409	0.2655	0.1687	0.1731	0.3926	6.9942E-4	0.527	1.046	349.539
107000000	4.2713	0.1542	0.2619	0.1716	0.1756	0.3909	6.7973E-4	0.925	0.876	348.970
108000000	4.3412	0.1503	0.2668	0.1667	0.1740	0.3926	6.6933E-4	0.783	0.806	350.122
109000000	4.4191	0.1390	0.2620	0.1691	0.1756	0.3933	6.7296E-4	1.382	0.817	349.822
110000000	4.5632	0.1688	0.2608	0.1682	0.1782	0.3928	6.5718E-4	0.882	0.822	356.276
111000000	4.2935	0.1473	0.2648	0.1691	0.1734	0.3926	6.6443E-4	0.635	0.873	357.743
112000000	4.4583	0.1458	0.2657	0.1676	0.1766	0.3901	6.5349E-4	0.989	0.809	356.432
113000000	4.3371	0.1432	0.2609	0.1691	0.1786	0.3914	6.5899E-4	0.364	0.947	360.749
114000000	4.3307	0.1535	0.2629	0.1695	0.1756	0.3920	6.4127E-4	0.587	0.898	358.551
115000000	4.2404	0.1507	0.2623	0.1695	0.1758	0.3923	6.6298E-4	0.300	0.838	357.581
116000000	4.6580	0.1570	0.2636	0.1706	0.1797	0.3861	6.6329E-4	0.419	0.881	357.577
117000000	4.2337	0.1409	0.2626	0.1675	0.1813	0.3887	6.4408E-4	0.648	0.850	359.035
118000000	4.2279	0.1341	0.2656	0.1670	0.1777	0.3896	6.3663E-4	0.473	0.967	361.819
119000000	4.3693	0.1495	0.2620	0.1680	0.1791	0.3909	6.4986E-4	0.547	0.805	356.415
120000000	4.2307	0.1483	0.2628	0.1735	0.1755	0.3883	6.8062E-4	0.485	0.816	358.185
121000000	4.4271	0.1475	0.2657	0.1650	0.1735	0.3958	6.6733E-4	0.537	0.919	350.077
122000000	4.2954	0.1409	0.2632	0.1703	0.1744	0.3921	6.5225E-4	0.584	0.905	354.567
123000000	4.2126	0.1386	0.2591	0.1671	0.1758	0.3981	6.5695E-4	0.947	0.854	349.166
124000000	4.2287	0.1506	0.2612	0.1728	0.1738	0.3922	6.7351E-4	0.653	0.815	349.558
125000000	4.2703	0.1347	0.2659	0.1702	0.1783	0.3856	6.7269E-4	0.996	0.800	346.121
126000000	4.3604	0.1565	0.2637	0.1710	0.1773	0.3880	6.6745E-4	0.411	0.986	356.249
127000000	4.2856	0.1399	0.2628	0.1708	0.1781	0.3883	6.6664E-4	0.683	0.906	355.486
128000000	4.2679	0.1535	0.2645	0.1699	0.1749	0.3906	6.7698E-4	0.794	0.893	346.059
129000000	4.0867	0.1366	0.2616	0.1709	0.1766	0.3908	6.7132E-4	0.534	0.926	357.352
130000000	4.1938	0.1495	0.2659	0.1664	0.1767	0.3910	6.6888E-4	0.581	0.808	354.168
131000000	4.2759	0.1525	0.2587	0.1691	0.1759	0.3963	6.6289E-4	0.861	0.874	356.068
132000000	4.0863	0.1363	0.2632	0.1697	0.1771	0.3900	6.4857E-4	0.879	0.781	352.644
133000000	4.1394	0.1469	0.2640	0.1695	0.1748	0.3917	6.6113E-4	0.428	0.998	353.452
134000000	4.2738	0.1421	0.2623	0.1706	0.1764	0.3907	6.7427E-4	0.896	0.966	355.562
135000000	4.3705	0.1362	0.2637	0.1687	0.1758	0.3918	6.6846E-4	0.702	0.809	346.935
136000000	4.3276	0.1505	0.2696	0.1701	0.1733	0.3869	6.534E-4	0.471	0.888	354.448
137000000	4.2697	0.1437	0.2628	0.1676	0.1791	0.3904	6.691E-4	0.468	0.864	345.643
138000000	4.3806	0.1478	0.2602	0.1725	0.1804	0.3868	6.6E-4	0.402	0.893	346.303
139000000	4.3920	0.1529	0.2637	0.1679	0.1761	0.3923	6.7535E-4	0.384	0.828	356.261
140000000	4.3569	0.1478	0.2635	0.1694	0.1737	0.3935	6.7212E-4	0.617	0.810	350.322
141000000	4.3084	0.1496	0.2624	0.1728	0.1712	0.3936	6.8271E-4	0.419	0.963	346.111
142000000	4.3768	0.1447	0.2624	0.1694	0.1794	0.3888	6.7939E-4	0.675	0.974	349.957
143000000	4.3166	0.1510	0.2595	0.1711	0.1768	0.3926	6.69E-4	1.263	0.809	348.260
144000000	4.1916	0.1390	0.2637	0.1714	0.1761	0.3888	6.711E-4	0.740	0.930	348.521
145000000	4.3545	0.1509	0.2637	0.1704	0.1778	0.3882	7.0596E-4	0.901	0.938	337.365
146000000	4.2818	0.1519	0.2617	0.1673	0.1773	0.3936	6.9216E-4	0.432	0.820	342.505
147000000	4.3038	0.1389	0.2676	0.1659	0.1738	0.3927	6.6284E-4	0.483	0.857	348.269
148000000	4.1626	0.1575	0.2590	0.1707	0.1736	0.3967	6.671E-4	0.721	0.943	354.690
149000000	4.1824	0.1366	0.2654	0.1677	0.1803	0.3866	6.4795E-4	0.870	0.990	357.434
150000000	4.2028	0.1410	0.2653	0.1680	0.1733	0.3934	6.6719E-4	0.601	0.808	347.313
151000000	4.2858	0.1491	0.2605	0.1709	0.1769	0.3917	6.5698E-4	0.649	0.940	349.570
152000000	4.2101	0.1607	0.2639	0.1692	0.1760	0.3909	6.6537E-4	0.264	0.829	353.309
153000000	4.2204	0.1425	0.2676	0.1673	0.1764	0.3888	6.5158E-4	0.416	0.842	361.078
154000000	4.3353	0.1490	0.2671	0.1684	0.1786	0.3860	6.6444E-4	0.317	0.925	353.156
155000000	4.3306	0.1449	0.2662	0.1664	0.1795	0.3880	6.6635E-4	0.455	0.805	355.818
156000000	4.4123	0.1533	0.2675	0.1661	0.1762	0.3901	6.7187E-4	0.619	0.843	353.129
157000000	4.2493	0.1492	0.2624	0.1703	0.1765	0.3908	6.5762E-4	0.695	0.893	355.986
158000000	4.3349	0.1486	0.2609	0.1692	0.1799	0.3900	6.7593E-4	0.620	1.045	343.898
159000000	4.3834	0.1455	0.2612	0.1713	0.1738	0.3937	6.7227E-4	0.263	0.810	347.074
160000000	4.3292	0.1518	0.2610	0.1700	0.1782	0.3909	6.8472E-4	0.558	0.808	345.697
161000000	4.5593	0.1512	0.2650	0.1661	0.1749	0.3940	6.8209E-4	0.489	0.779	340.274
162000000	4.4991	0.1287	0.2624	0.1665	0.1733	0.3978	6.7864E-4	0.426	0.852	345.162
163000000	4.3392	0.1570	0.2616	0.1700	0.1780	0.3904	6.9127E-4	0.888	0.889	343.014
164000000	4.2650	0.1622	0.2608	0.1688	0.1764	0.3939	6.8401E-4	1.542	0.969	347.611
165000000	4.2437	0.1333	0.2642	0.1675	0.1771	0.3912	6.7742E-4	0.848	0.843	350.995
166000000	4.2050	0.1601	0.2665	0.1668	0.1787	0.3880	6.9548E-4	0.984	0.826	352.093
167000000	4.2468	0.1555	0.2658	0.1698	0.1787	0.3856	6.8755E-4	0.624	0.915	347.940
168000000	4.1744	0.1404	0.2593	0.1675	0.1784	0.3948	6.6713E-4	0.520	0.896	346.704
169000000	4.3226	0.1397	0.2611	0.1662	0.1774	0.3953	6.6405E-4	0.193	1.052	350.276
170000000	4.2550	0.1403	0.2662	0.1692	0.1764	0.3881	6.7737E-4	0.883	0.794	343.863
171000000	4.2627	0.1488	0.2647	0.1716	0.1732	0.3904	6.7579E-4	0.804	1.020	342.165
172000000	4.3951	0.1538	0.2650	0.1692	0.1756	0.3902	6.6455E-4	0.695	0.809	343.684
173000000	4.0914	0.1403	0.2659	0.1691	0.1715	0.3935	6.7055E-4	0.690	0.894	345.724
174000000	4.2694	0.1523	0.2596	0.1700	0.1747	0.3957	6.5645E-4	0.479	0.835	358.307
175000000	4.2878	0.1367	0.2646	0.1681	0.1766	0.3907	6.5887E-4	0.635	0.863	356.785
176000000	4.3762	0.1515	0.2638	0.1682	0.1764	0.3916	6.5959E-4	0.528	0.919	357.287
177000000	4.3122	0.1479	0.2645	0.1696	0.1742	0.3917	6.6879E-4	0.945	0.971	353.357
178000000	4.3241	0.1557	0.2626	0.1686	0.1760	0.3928	6.7538E-4	0.521	0.871	351.308
179000000	4.2022	0.1403	0.2651	0.1747	0.1725	0.3876	6.7526E-4	0.414	0.821	346.716
180000000	4.2480	0.1438	0.2633	0.1687	0.1783	0.3897	6.8452E-4	0.476	0.850	346.434
181000000	4.3709	0.1432	0.2630	0.1710	0.1755	0.3905	6.7399E-4	0.912	0.897	345.018
182000000	4.3084	0.1517	0.2668	0.1674	0.1758	0.3900	6.697E-4	0.787	0.850	349.587
183000000	4.2207	0.1421	0.2643	0.1716	0.1769	0.3872	6.7862E-4	0.919	0.835	349.504
184000000	4.2470	0.1508	0.2656	0.1674	0.1731	0.3938	6.8738E-4	0.708	0.837	339.953
185000000	4.2583	0.1531	0.2611	0.1736	0.1746	0.3907	6.8874E-4	0.646	0.816	345.174
186000000	4.3024	0.1437	0.2680	0.1658	0.1737	0.3926	6.6943E-4	0.677	0.890	345.762
187000000	4.2277	0.1663	0.2647	0.1651	0.1766	0.3936	6.9812E-4	0.318	0.809	345.481
188000000	4.4330	0.1575	0.2657	0.1701	0.1767	0.3875	6.9723E-4	0.743	0.833	342.145
189000000	4.1869	0.1474	0.2629	0.1675	0.1755	0.3941	6.6597E-4	0.361	0.902	347.960
190000000	4.1774	0.1487	0.2640	0.1686	0.1757	0.3917	6.5145E-4	0.330	0.837	348.304
191000000	4.3413	0.1538	0.2673	0.1665	0.1776	0.3886	6.7477E-4	0.521	0.932	348.590
192000000	4.3722	0.1460	0.2634	0.1666	0.1766	0.3935	6.7138E-4	0.685	1.041	346.145
193000000	4.3224	0.1487	0.2640	0.1675	0.1778	0.3907	6.7222E-4	0.464	0.996	347.553
194000000	3.9514	0.1522	0.2627	0.1681	0.1780	0.3912	6.6241E-4	0.568	0.791	350.045
195000000	4.3152	0.1410	0.2671	0.1671	0.1776	0.3882	6.6315E-4	0.463	1.075	345.905
196000000	4.4902	0.1438	0.2645	0.1719	0.1765	0.3871	6.8045E-4	0.938	0.914	347.481
197000000	4.2090	0.1454	0.2615	0.1680	0.1738	0.3967	6.9509E-4	0.508	0.945	342.804
198000000	4.4552	0.1584	0.2632	0.1705	0.1727	0.3936	6.6342E-4	1.338	0.871	346.770
199000000	4.2541	0.1526	0.2616	0.1666	0.1764	0.3954	6.5996E-4	0.996	0.888	351.729
200000000	4.1968	0.1468	0.2650	0.1707	0.1770	0.3873	6.534E-4	0.633	0.916	350.253
