state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
57000000	4.3864	0.1475	0.2594	0.1671	0.1796	0.3940	6.6251E-4	0.564	0.893	355.934
58000000	4.1799	0.1532	0.2680	0.1683	0.1743	0.3893	6.6489E-4	0.526	0.818	350.942
59000000	4.4299	0.1474	0.2617	0.1707	0.1775	0.3901	6.5837E-4	0.997	0.852	358.125
60000000	4.1953	0.1426	0.2672	0.1683	0.1761	0.3883	6.3381E-4	0.824	0.801	366.862
61000000	4.2501	0.1444	0.2620	0.1666	0.1784	0.3930	6.409E-4	0.330	0.887	362.955
62000000	4.3935	0.1472	0.2620	0.1694	0.1792	0.3895	6.4837E-4	0.393	0.887	362.375
63000000	4.1542	0.1605	0.2666	0.1689	0.1733	0.3913	6.5015E-4	0.677	0.898	357.815
64000000	4.2219	0.1437	0.2597	0.1750	0.1764	0.3889	6.5154E-4	0.326	0.832	361.870
65000000	4.3745	0.1346	0.2671	0.1662	0.1759	0.3909	6.4259E-4	0.465	0.905	355.232
66000000	4.1730	0.1449	0.2654	0.1672	0.1800	0.3874	6.5944E-4	0.491	0.952	349.258
67000000	4.4154	0.1529	0.2632	0.1684	0.1780	0.3904	6.9643E-4	1.261	0.816	339.479
68000000	4.3863	0.1459	0.2638	0.1661	0.1713	0.3988	6.7395E-4	0.574	1.077	345.488
69000000	4.4351	0.1486	0.2665	0.1692	0.1739	0.3904	6.6026E-4	0.666	0.840	347.341
70000000	4.1688	0.1345	0.2648	0.1698	0.1773	0.3880	6.7642E-4	0.472	0.846	345.338
71000000	4.4897	0.1482	0.2663	0.1661	0.1749	0.3927	6.5653E-4	0.770	0.915	350.442
72000000	4.1979	0.1554	0.2642	0.1707	0.1742	0.3909	6.6877E-4	0.770	0.782	357.011
73000000	4.4283	0.1478	0.2691	0.1667	0.1736	0.3905	6.6324E-4	0.893	0.936	354.357
74000000	4.4693	0.1435	0.2635	0.1674	0.1793	0.3897	6.5731E-4	0.250	1.032	354.131
75000000	4.3428	0.1423	0.2673	0.1658	0.1739	0.3930	6.4208E-4	0.543	0.814	359.763
76000000	4.3698	0.1512	0.2641	0.1703	0.1756	0.3900	6.6186E-4	0.657	0.813	355.970
77000000	4.2544	0.1497	0.2610	0.1665	0.1758	0.3967	6.3501E-4	0.488	0.800	357.942
78000000	4.4104	0.1399	0.2618	0.1716	0.1759	0.3907	6.702E-4	0.709	0.906	351.147
79000000	4.3690	0.1366	0.2630	0.1679	0.1740	0.3952	6.5537E-4	0.559	0.992	352.968
80000000	4.2633	0.1452	0.2668	0.1663	0.1772	0.3897	6.6045E-4	0.701	0.908	354.363
81000000	4.3685	0.1512	0.2600	0.1725	0.1767	0.3908	6.7813E-4	0.590	0.885	342.921
82000000	4.5174	0.1460	0.2635	0.1697	0.1746	0.3922	6.7299E-4	0.383	0.883	347.553
83000000	4.2615	0.1660	0.2610	0.1692	0.1778	0.3921	6.5577E-4	0.628	0.795	355.645
84000000	4.3744	0.1569	0.2646	0.1664	0.1791	0.3900	6.7039E-4	0.527	0.865	351.996
85000000	4.3741	0.1610	0.2668	0.1677	0.1752	0.3903	6.5753E-4	0.494	0.855	346.161
86000000	4.4441	0.1468	0.2618	0.1671	0.1736	0.3975	6.7051E-4	0.416	0.824	351.486
87000000	4.2623	0.1660	0.2628	0.1677	0.1782	0.3913	6.86E-4	0.546	0.791	344.524
88000000	4.2200	0.1532	0.2629	0.1685	0.1786	0.3901	6.8013E-4	0.433	0.775	349.707
89000000	4.3209	0.1394	0.2597	0.1717	0.1770	0.3916	6.453E-4	0.252	0.823	358.740
90000000	4.2982	0.1526	0.2691	0.1666	0.1773	0.3870	6.6202E-4	0.797	0.814	353.094
91000000	4.2001	0.1500	0.2681	0.1623	0.1735	0.3962	6.466E-4	0.422	0.860	358.300
92000000	4.3392	0.1548	0.2625	0.1714	0.1771	0.3890	6.6399E-4	0.748	0.845	348.545
93000000	4.5214	0.1485	0.2598	0.1667	0.1772	0.3963	6.665E-4	0.236	0.850	351.649
94000000	4.4145	0.1499	0.2621	0.1729	0.1766	0.3884	6.9237E-4	0.484	0.919	343.214
95000000	4.3780	0.1418	0.2597	0.1683	0.1780	0.3941	6.8179E-4	0.905	0.837	343.206
96000000	4.1899	0.1619	0.2652	0.1657	0.1769	0.3922	6.7938E-4	0.732	1.027	347.985
97000000	4.2493	0.1424	0.2610	0.1678	0.1789	0.3922	6.7449E-4	0.735	0.892	347.692
98000000	4.1365	0.1490	0.2648	0.1696	0.1759	0.3897	6.7976E-4	0.419	0.865	348.580
99000000	4.1783	0.1658	0.2609	0.1700	0.1762	0.3929	6.7149E-4	0.952	0.855	348.705
100000000	4.4183	0.1470	0.2641	0.1694	0.1747	0.3918	6.8E-4	0.546	0.822	348.170
101000000	4.4318	0.1421	0.2660	0.1661	0.1754	0.3926	6.5834E-4	0.427	0.848	347.951
102000000	4.2403	0.1491	0.2635	0.1663	0.1745	0.3956	6.491E-4	0.635	1.004	355.387
103000000	4.1813	0.1447	0.2638	0.1687	0.1775	0.3900	6.7439E-4	0.311	1.015	350.339
104000000	4.2424	0.1335	0.2677	0.1695	0.1760	0.3868	6.6609E-4	0.692	1.036	353.739
105000000	4.4696	0.1528	0.2639	0.1697	0.1772	0.3892	6.6836E-4	0.750	0.865	350.379
106000000	4.1871	0.1341	0.2592	0.1701	0.1776	0.3931	6.4131E-4	0.693	0.862	355.649
107000000	4.3304	0.1430	0.2600	0.1748	0.1789	0.3862	6.5493E-4	0.563	0.988	356.625
108000000	4.4883	0.1417	0.2662	0.1668	0.1769	0.3901	6.3247E-4	0.274	1.102	360.281
109000000	4.3293	0.1337	0.2632	0.1699	0.1754	0.3915	6.4418E-4	0.380	0.939	353.764
110000000	4.2860	0.1394	0.2651	0.1684	0.1788	0.3877	6.5411E-4	0.872	0.932	357.969
111000000	4.4728	0.1361	0.2571	0.1710	0.1773	0.3946	6.5632E-4	0.308	1.035	354.201
112000000	4.3448	0.1375	0.2642	0.1722	0.1738	0.3897	6.5313E-4	0.553	0.916	353.839
113000000	4.2194	0.1417	0.2643	0.1702	0.1765	0.3890	6.5745E-4	0.538	0.966	359.566
114000000	4.4128	0.1605	0.2669	0.1675	0.1753	0.3902	6.4122E-4	0.532	0.829	357.806
115000000	4.3330	0.1578	0.2664	0.1682	0.1743	0.3911	6.5647E-4	0.561	0.820	355.190
116000000	4.2241	0.1401	0.2597	0.1721	0.1775	0.3907	6.2978E-4	1.197	0.880	363.394
117000000	4.1594	0.1505	0.2632	0.1668	0.1767	0.3933	6.4359E-4	0.573	0.802	362.889
118000000	4.1224	0.1425	0.2630	0.1694	0.1746	0.3930	6.4439E-4	0.291	0.791	361.452
119000000	4.4155	0.1412	0.2630	0.1675	0.1765	0.3930	6.4121E-4	0.792	0.875	356.505
120000000	4.2981	0.1427	0.2617	0.1677	0.1774	0.3931	6.4026E-4	1.177	0.912	362.403
121000000	4.5813	0.1644	0.2609	0.1700	0.1803	0.3887	6.4543E-4	0.487	0.825	362.817
122000000	4.3314	0.1579	0.2639	0.1669	0.1738	0.3955	6.4416E-4	0.617	0.873	360.530
123000000	4.4039	0.1464	0.2703	0.1658	0.1760	0.3879	6.5797E-4	0.556	0.853	354.790
124000000	4.3880	0.1420	0.2593	0.1698	0.1768	0.3941	6.7367E-4	0.262	0.881	354.086
125000000	4.4860	0.1445	0.2659	0.1694	0.1742	0.3905	6.6764E-4	0.364	0.817	353.882
126000000	4.5011	0.1442	0.2642	0.1678	0.1754	0.3926	6.4496E-4	0.393	0.806	354.543
127000000	4.2938	0.1581	0.2662	0.1679	0.1746	0.3913	6.738E-4	0.397	0.836	352.102
128000000	4.2650	0.1412	0.2648	0.1685	0.1738	0.3930	6.5064E-4	0.240	0.995	353.024
129000000	4.0668	0.1351	0.2610	0.1691	0.1773	0.3925	6.6471E-4	1.094	0.968	346.668
130000000	4.2019	0.1500	0.2676	0.1671	0.1810	0.3843	6.5182E-4	0.907	0.955	354.527
131000000	4.3385	0.1433	0.2650	0.1685	0.1759	0.3905	6.5553E-4	0.412	0.911	355.151
132000000	4.2004	0.1383	0.2653	0.1689	0.1746	0.3912	6.7087E-4	0.458	0.848	349.639
133000000	4.3206	0.1371	0.2652	0.1669	0.1754	0.3924	6.7053E-4	0.597	0.891	347.388
134000000	4.3523	0.1482	0.2614	0.1691	0.1750	0.3945	7.0822E-4	0.638	0.885	339.335
135000000	4.1978	0.1564	0.2652	0.1690	0.1801	0.3858	6.8321E-4	0.412	0.822	347.959
136000000	4.2237	0.1399	0.2617	0.1713	0.1747	0.3923	6.6636E-4	0.258	1.111	353.001
137000000	4.3066	0.1507	0.2663	0.1669	0.1763	0.3905	6.863E-4	0.590	0.962	349.159
138000000	4.3566	0.1463	0.2613	0.1685	0.1777	0.3925	6.6738E-4	0.581	0.822	350.992
139000000	4.2483	0.1451	0.2631	0.1692	0.1768	0.3909	6.4078E-4	0.567	1.012	355.932
140000000	4.3782	0.1566	0.2604	0.1654	0.1783	0.3958	6.8177E-4	0.442	0.951	350.967
141000000	4.3684	0.1414	0.2668	0.1709	0.1757	0.3865	6.5578E-4	0.664	0.932	359.172
142000000	4.3356	0.1482	0.2615	0.1688	0.1776	0.3921	6.5792E-4	1.027	0.820	352.559
143000000	4.4590	0.1564	0.2646	0.1689	0.1776	0.3889	6.7457E-4	0.323	0.968	350.690
144000000	4.2841	0.1470	0.2599	0.1718	0.1761	0.3922	6.7104E-4	0.446	0.953	351.111
145000000	4.3862	0.1355	0.2614	0.1686	0.1759	0.3941	6.475E-4	1.183	0.903	357.919
146000000	4.3680	0.1448	0.2627	0.1679	0.1783	0.3911	6.5138E-4	0.878	0.961	362.493
147000000	4.2915	0.1470	0.2626	0.1706	0.1770	0.3898	6.7396E-4	0.772	0.861	351.330
148000000	4.3534	0.1424	0.2642	0.1682	0.1774	0.3902	6.7421E-4	0.216	0.783	349.222
149000000	4.3185	0.1514	0.2696	0.1652	0.1770	0.3882	6.8865E-4	0.381	0.788	350.663
150000000	4.2766	0.1525	0.2609	0.1727	0.1739	0.3925	6.4657E-4	0.329	0.878	357.466
151000000	4.3926	0.1427	0.2653	0.1664	0.1745	0.3938	6.5826E-4	0.447	0.803	350.316
152000000	4.4041	0.1358	0.2641	0.1706	0.1761	0.3892	6.4782E-4	0.279	0.806	356.794
153000000	4.3608	0.1393	0.2674	0.1665	0.1753	0.3908	6.6678E-4	0.645	0.855	353.935
154000000	4.2846	0.1517	0.2623	0.1683	0.1774	0.3919	6.7035E-4	0.410	0.937	342.412
155000000	4.5043	0.1444	0.2645	0.1699	0.1771	0.3885	6.6108E-4	0.471	0.853	350.512
156000000	4.3085	0.1471	0.2634	0.1713	0.1805	0.3848	6.6707E-4	0.545	0.862	354.241
157000000	4.2994	0.1476	0.2613	0.1680	0.1772	0.3936	6.4524E-4	1.149	0.890	351.622
158000000	4.3963	0.1592	0.2621	0.1710	0.1765	0.3904	6.8281E-4	0.895	0.839	347.664
159000000	4.4933	0.1458	0.2645	0.1649	0.1807	0.3898	6.6115E-4	0.353	0.821	352.610
160000000	4.4797	0.1468	0.2635	0.1664	0.1794	0.3907	6.5281E-4	0.665	0.952	355.880
161000000	4.4718	0.1438	0.2658	0.1670	0.1788	0.3884	6.7344E-4	0.486	0.856	355.446
162000000	4.4257	0.1440	0.2632	0.1697	0.1773	0.3898	6.4924E-4	0.301	0.803	356.718
163000000	4.2125	0.1442	0.2640	0.1667	0.1776	0.3917	6.352E-4	0.906	0.991	362.735
164000000	4.4373	0.1362	0.2673	0.1657	0.1744	0.3926	6.3686E-4	0.472	0.877	367.830
165000000	4.1554	0.1556	0.2673	0.1697	0.1733	0.3898	6.5852E-4	0.510	0.885	355.211
166000000	4.3572	0.1488	0.2633	0.1712	0.1786	0.3869	6.4379E-4	0.540	0.795	361.567
167000000	4.3362	0.1478	0.2629	0.1701	0.1771	0.3899	6.6905E-4	0.257	0.974	357.545
168000000	4.1526	0.1496	0.2628	0.1715	0.1734	0.3923	6.4861E-4	0.330	0.808	360.072
169000000	4.4535	0.1586	0.2628	0.1672	0.1758	0.3941	6.4448E-4	0.145	0.932	361.421
170000000	4.2066	0.1522	0.2586	0.1677	0.1781	0.3955	6.6059E-4	0.757	0.802	354.151
171000000	4.3698	0.1528	0.2644	0.1701	0.1749	0.3905	6.6247E-4	0.932	0.873	354.301
172000000	4.3053	0.1297	0.2569	0.1733	0.1770	0.3928	6.6205E-4	0.617	0.962	348.574
173000000	4.2793	0.1447	0.2654	0.1683	0.1742	0.3921	6.4119E-4	0.513	0.816	359.107
174000000	4.2521	0.1444	0.2662	0.1722	0.1730	0.3886	6.4827E-4	0.754	0.856	361.130
175000000	4.4470	0.1498	0.2624	0.1651	0.1760	0.3965	6.3083E-4	0.451	0.821	366.991
176000000	4.2430	0.1452	0.2622	0.1690	0.1805	0.3883	6.4235E-4	0.914	0.887	363.948
177000000	4.3564	0.1579	0.2596	0.1725	0.1751	0.3927	6.6131E-4	0.577	0.811	360.988
178000000	4.1736	0.1347	0.2616	0.1684	0.1777	0.3923	6.532E-4	0.314	0.873	349.011
179000000	4.2837	0.1525	0.2635	0.1680	0.1767	0.3917	6.7478E-4	1.080	0.946	350.233
180000000	4.2381	0.1364	0.2697	0.1678	0.1747	0.3878	6.521E-4	0.530	0.788	355.465
181000000	4.3101	0.1442	0.2601	0.1722	0.1768	0.3910	6.568E-4	0.689	1.010	353.126
182000000	4.3921	0.1518	0.2663	0.1674	0.1757	0.3906	6.878E-4	0.847	0.863	347.422
183000000	4.2990	0.1420	0.2655	0.1667	0.1747	0.3931	6.5429E-4	0.515	0.856	357.268
184000000	4.1232	0.1396	0.2666	0.1669	0.1781	0.3884	6.5295E-4	0.538	0.831	361.577
185000000	4.3197	0.1514	0.2629	0.1678	0.1757	0.3935	6.6284E-4	0.452	0.845	354.303
186000000	4.2124	0.1475	0.2613	0.1687	0.1783	0.3917	6.4611E-4	0.551	0.804	357.145
187000000	4.3091	0.1355	0.2658	0.1719	0.1760	0.3863	6.4256E-4	0.590	0.960	357.267
188000000	4.3064	0.1450	0.2631	0.1700	0.1755	0.3914	6.5701E-4	0.981	0.906	350.463
189000000	4.3118	0.1629	0.2647	0.1677	0.1748	0.3928	6.6863E-4	0.792	0.846	346.449
190000000	4.2919	0.1459	0.2642	0.1689	0.1737	0.3932	6.7966E-4	0.285	0.860	342.040
191000000	4.2607	0.1500	0.2654	0.1672	0.1747	0.3927	7.16E-4	0.596	0.806	333.305
192000000	4.3310	0.1406	0.2674	0.1653	0.1786	0.3886	6.7305E-4	0.276	1.041	346.308
193000000	4.4744	0.1516	0.2654	0.1667	0.1777	0.3902	6.9284E-4	0.624	0.982	342.525
194000000	4.2553	0.1457	0.2654	0.1704	0.1751	0.3891	6.6764E-4	0.504	0.983	350.965
195000000	4.6043	0.1509	0.2689	0.1677	0.1750	0.3884	6.5612E-4	0.458	1.017	353.292
196000000	4.3768	0.1318	0.2591	0.1671	0.1779	0.3960	6.5845E-4	0.378	0.838	355.028
197000000	4.3771	0.1527	0.2621	0.1697	0.1773	0.3909	6.992E-4	0.419	0.886	345.058
198000000	4.2225	0.1441	0.2615	0.1678	0.1803	0.3905	6.7124E-4	0.503	0.889	355.884
199000000	4.4897	0.1415	0.2631	0.1662	0.1774	0.3933	6.5002E-4	0.457	0.824	352.170
200000000	4.4598	0.1473	0.2663	0.1699	0.1749	0.3889	6.7893E-4	0.495	0.915	354.013
201000000	4.3302	0.1397	0.2621	0.1676	0.1795	0.3908	6.7368E-4	0.582	0.986	347.720
202000000	4.1951	0.1622	0.2629	0.1683	0.1728	0.3960	6.7217E-4	0.393	0.815	353.681
203000000	4.5105	0.1430	0.2639	0.1666	0.1796	0.3899	6.6313E-4	0.379	0.836	353.100
204000000	4.4328	0.1484	0.2626	0.1689	0.1775	0.3910	6.5262E-4	0.537	0.986	357.976
205000000	4.2337	0.1426	0.2614	0.1692	0.1747	0.3947	6.6108E-4	0.857	0.778	348.188
206000000	4.5078	0.1495	0.2661	0.1707	0.1746	0.3886	6.681E-4	0.364	0.886	346.735
207000000	4.4914	0.1481	0.2660	0.1677	0.1766	0.3897	6.743E-4	1.110	0.867	347.033
208000000	4.4931	0.1517	0.2600	0.1699	0.1751	0.3950	6.7786E-4	0.233	0.925	347.496
209000000	4.4253	0.1379	0.2624	0.1715	0.1756	0.3905	6.8109E-4	0.455	0.903	344.547
210000000	4.1134	0.1351	0.2650	0.1677	0.1760	0.3912	6.7309E-4	0.604	0.916	347.931
211000000	4.2882	0.1571	0.2637	0.1685	0.1765	0.3913	6.7565E-4	0.444	0.825	351.816
212000000	4.3585	0.1451	0.2639	0.1689	0.1765	0.3907	6.8206E-4	0.328	0.851	342.747
213000000	4.4453	0.1632	0.2651	0.1646	0.1779	0.3924	6.7662E-4	0.982	1.077	350.674
214000000	4.4235	0.1431	0.2684	0.1671	0.1762	0.3883	6.5604E-4	0.275	0.802	355.370
215000000	4.4167	0.1563	0.2636	0.1667	0.1777	0.3920	6.7956E-4	0.308	0.826	347.694
216000000	4.6448	0.1599	0.2625	0.1641	0.1786	0.3949	6.471E-4	0.357	0.868	357.702
217000000	4.3221	0.1578	0.2638	0.1669	0.1794	0.3899	6.6016E-4	0.749	0.879	350.385
218000000	4.3521	0.1519	0.2664	0.1712	0.1741	0.3883	6.7301E-4	0.629	0.818	353.640
219000000	4.4530	0.1485	0.2630	0.1698	0.1739	0.3932	6.7119E-4	0.641	0.983	357.109
220000000	4.3555	0.1423	0.2615	0.1699	0.1771	0.3915	6.7363E-4	0.274	0.831	346.346
221000000	4.4851	0.1412	0.2596	0.1703	0.1778	0.3923	6.659E-4	0.614	0.839	345.085
222000000	4.3210	0.1549	0.2606	0.1679	0.1797	0.3917	6.7799E-4	0.524	0.861	349.739
223000000	4.3644	0.1538	0.2636	0.1670	0.1767	0.3927	6.5831E-4	0.616	0.989	355.674
224000000	4.2711	0.1456	0.2652	0.1704	0.1742	0.3901	6.7323E-4	0.376	0.911	349.107
225000000	4.1959	0.1544	0.2627	0.1696	0.1758	0.3919	6.7941E-4	0.897	0.864	348.739
226000000	4.3816	0.1411	0.2594	0.1707	0.1796	0.3902	6.7674E-4	0.361	1.083	353.571
227000000	4.2470	0.1457	0.2639	0.1665	0.1780	0.3916	6.6412E-4	0.640	0.943	353.664
228000000	4.4621	0.1453	0.2637	0.1692	0.1754	0.3917	6.6555E-4	0.899	0.808	352.526
229000000	4.4372	0.1417	0.2622	0.1680	0.1759	0.3939	6.6107E-4	0.434	0.921	358.782
230000000	4.3772	0.1406	0.2607	0.1708	0.1761	0.3924	6.3678E-4	0.480	0.863	363.449
231000000	4.3761	0.1526	0.2655	0.1681	0.1769	0.3895	6.5023E-4	0.417	0.880	355.354
232000000	4.1761	0.1496	0.2648	0.1684	0.1764	0.3903	6.6889E-4	0.484	0.846	352.647
233000000	4.3848	0.1431	0.2649	0.1664	0.1745	0.3942	6.6215E-4	0.756	0.850	352.295
234000000	4.3758	0.1423	0.2666	0.1704	0.1760	0.3870	6.4656E-4	0.365	0.966	355.009
235000000	4.2848	0.1490	0.2594	0.1707	0.1770	0.3929	6.8086E-4	0.506	0.767	346.481
236000000	4.2002	0.1525	0.2628	0.1695	0.1759	0.3918	6.8829E-4	0.614	0.801	346.354
237000000	4.4601	0.1397	0.2647	0.1700	0.1727	0.3926	6.6672E-4	0.374	1.005	352.318
238000000	4.2523	0.1420	0.2664	0.1662	0.1776	0.3898	6.5473E-4	0.678	0.942	353.349
239000000	4.1605	0.1428	0.2624	0.1684	0.1736	0.3955	6.5166E-4	0.538	0.906	352.205
240000000	4.3787	0.1431	0.2603	0.1665	0.1786	0.3946	6.5729E-4	0.503	0.860	350.876
241000000	4.1722	0.1438	0.2621	0.1686	0.1750	0.3943	6.4929E-4	0.392	0.795	357.570
242000000	4.2970	0.1437	0.2605	0.1693	0.1762	0.3940	6.6428E-4	0.512	1.019	345.551
243000000	4.3971	0.1562	0.2625	0.1681	0.1780	0.3914	6.819E-4	0.494	0.913	347.524
244000000	4.4405	0.1363	0.2641	0.1664	0.1775	0.3920	6.8346E-4	0.739	1.078	344.323
245000000	4.3481	0.1526	0.2645	0.1680	0.1736	0.3939	6.6121E-4	0.866	0.844	347.271
246000000	4.2343	0.1416	0.2635	0.1686	0.1752	0.3927	6.7839E-4	0.626	0.841	348.536
247000000	4.2987	0.1589	0.2636	0.1703	0.1757	0.3904	6.7175E-4	0.532	1.060	349.483
248000000	4.0930	0.1540	0.2622	0.1678	0.1768	0.3933	6.8981E-4	0.440	1.017	345.061
249000000	4.3541	0.1361	0.2666	0.1691	0.1734	0.3908	6.6192E-4	1.211	0.914	347.999
250000000	4.3244	0.1514	0.2657	0.1694	0.1732	0.3917	6.6872E-4	0.467	0.908	352.817
251000000	4.4412	0.1413	0.2656	0.1696	0.1775	0.3873	6.5744E-4	0.928	0.876	354.576
252000000	4.4430	0.1439	0.2667	0.1668	0.1757	0.3908	6.5644E-4	0.812	0.839	354.499
253000000	4.4999	0.1534	0.2626	0.1667	0.1816	0.3892	6.6971E-4	0.323	0.782	353.668
254000000	4.1564	0.1517	0.2645	0.1710	0.1739	0.3905	6.7424E-4	0.519	0.807	343.659
255000000	4.2305	0.1388	0.2656	0.1672	0.1749	0.3922	6.5685E-4	0.371	0.806	352.412
256000000	4.2914	0.1343	0.2629	0.1724	0.1723	0.3924	6.4184E-4	0.471	0.835	356.530
257000000	4.4860	0.1410	0.2701	0.1683	0.1742	0.3874	6.6943E-4	0.579	0.914	351.413
