state	pscore
1000000	7087
2000000	7086
3000000	7088
4000000	7087
5000000	7087
6000000	7094
7000000	7092
8000000	7090
9000000	7089
10000000	7091
11000000	7090
12000000	7091
13000000	7090
14000000	7091
15000000	7096
16000000	7094
17000000	7090
18000000	7090
19000000	7087
20000000	7095
21000000	7092
22000000	7089
23000000	7090
24000000	7095
25000000	7091
26000000	7094
27000000	7099
28000000	7095
29000000	7092
30000000	7090
31000000	7088
32000000	7091
33000000	7092
34000000	7101
35000000	7096
36000000	7094
37000000	7101
38000000	7100
39000000	7099
40000000	7098
41000000	7100
42000000	7099
43000000	7103
44000000	7098
45000000	7099
46000000	7100
47000000	7096
48000000	7092
49000000	7093
50000000	7098
51000000	7097
52000000	7094
53000000	7095
54000000	7093
55000000	7094
56000000	7097
57000000	7099
58000000	7097
59000000	7095
60000000	7096
61000000	7096
62000000	7094
63000000	7098
64000000	7095
65000000	7089
66000000	7088
67000000	7091
68000000	7088
69000000	7085
70000000	7091
71000000	7095
72000000	7093
73000000	7093
74000000	7090
75000000	7090
76000000	7090
77000000	7091
78000000	7090
79000000	7090
80000000	7088
81000000	7089
82000000	7087
83000000	7090
84000000	7087
85000000	7084
86000000	7084
87000000	7085
88000000	7082
89000000	7082
90000000	7084
91000000	7085
92000000	7089
93000000	7090
94000000	7089
95000000	7091
96000000	7092
97000000	7092
98000000	7094
99000000	7092
100000000	7089
101000000	7088
102000000	7092
103000000	7090
104000000	7091
105000000	7089
106000000	7092
107000000	7092
108000000	7091
109000000	7090
110000000	7091
111000000	7087
112000000	7090
113000000	7090
114000000	7088
115000000	7092
116000000	7093
117000000	7091
118000000	7090
119000000	7091
120000000	7094
121000000	7094
122000000	7096
123000000	7096
124000000	7091
125000000	7090
126000000	7095
127000000	7094
128000000	7094
129000000	7094
130000000	7088
131000000	7086
132000000	7083
133000000	7084
134000000	7084
135000000	7083
136000000	7084
137000000	7086
138000000	7083
139000000	7084
140000000	7090
141000000	7093
142000000	7087
143000000	7094
144000000	7095
145000000	7092
146000000	7093
147000000	7093
148000000	7091
149000000	7092
150000000	7094
151000000	7097
152000000	7098
153000000	7105
154000000	7103
155000000	7105
156000000	7098
157000000	7098
158000000	7092
159000000	7093
160000000	7093
161000000	7096
162000000	7093
163000000	7094
164000000	7092
165000000	7094
166000000	7094
167000000	7092
168000000	7091
169000000	7094
170000000	7092
171000000	7088
172000000	7096
173000000	7098
174000000	7095
175000000	7093
176000000	7093
177000000	7091
178000000	7091
179000000	7096
180000000	7095
181000000	7095
182000000	7093
183000000	7090
184000000	7093
185000000	7092
186000000	7092
187000000	7095
188000000	7094
189000000	7094
190000000	7089
191000000	7090
192000000	7091
193000000	7092
194000000	7095
195000000	7093
196000000	7090
197000000	7088
198000000	7093
199000000	7088
200000000	7085
201000000	7088
202000000	7091
203000000	7088
204000000	7087
