state	kappa	alpha	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	skygrid.precision	rootHeight	treeLength
1000000	4.2843	0.1572	0.2587	0.1718	0.1756	0.3938	7.1775E-4	0.648	0.833	334.732
2000000	4.3476	0.1508	0.2610	0.1710	0.1785	0.3895	6.8693E-4	0.699	0.975	341.588
3000000	4.2332	0.1432	0.2612	0.1680	0.1774	0.3934	6.6762E-4	0.446	0.887	352.862
4000000	4.4652	0.1482	0.2662	0.1657	0.1795	0.3885	6.5498E-4	0.348	0.933	351.654
5000000	4.2069	0.1513	0.2606	0.1692	0.1773	0.3928	6.8281E-4	0.690	0.904	347.653
6000000	4.3970	0.1575	0.2624	0.1721	0.1774	0.3882	6.7634E-4	0.753	0.786	346.213
7000000	4.2697	0.1541	0.2627	0.1690	0.1784	0.3899	6.889E-4	0.312	0.884	347.254
8000000	4.0646	0.1352	0.2605	0.1706	0.1746	0.3942	6.728E-4	0.632	0.935	349.421
9000000	4.3649	0.1342	0.2666	0.1653	0.1744	0.3937	6.4432E-4	0.955	0.855	347.994
10000000	4.4720	0.1398	0.2611	0.1696	0.1754	0.3940	6.637E-4	0.516	0.992	352.520
11000000	4.0883	0.1491	0.2663	0.1647	0.1755	0.3935	6.4889E-4	0.537	0.928	349.704
12000000	4.3792	0.1394	0.2645	0.1690	0.1757	0.3909	6.8427E-4	0.397	0.805	340.381
13000000	4.4880	0.1573	0.2657	0.1703	0.1735	0.3905	6.713E-4	0.963	0.820	346.513
14000000	4.3502	0.1491	0.2662	0.1689	0.1738	0.3910	6.7943E-4	0.895	0.797	339.211
15000000	4.2597	0.1330	0.2684	0.1704	0.1732	0.3881	6.8897E-4	0.692	0.776	342.326
16000000	4.4363	0.1540	0.2683	0.1656	0.1755	0.3906	6.844E-4	0.418	0.844	342.951
17000000	4.4426	0.1449	0.2661	0.1675	0.1735	0.3929	6.9221E-4	0.716	0.831	338.011
18000000	4.4902	0.1520	0.2689	0.1666	0.1728	0.3918	6.8309E-4	0.674	0.899	335.935
19000000	4.3453	0.1446	0.2608	0.1702	0.1779	0.3911	7.0131E-4	0.803	0.932	340.418
20000000	4.4467	0.1482	0.2672	0.1673	0.1759	0.3896	6.625E-4	0.523	0.807	348.338
21000000	4.3656	0.1455	0.2626	0.1698	0.1741	0.3935	6.8014E-4	0.339	0.868	346.575
22000000	4.3141	0.1565	0.2635	0.1657	0.1760	0.3948	6.6662E-4	0.736	0.865	352.303
23000000	4.4416	0.1347	0.2691	0.1678	0.1776	0.3856	6.599E-4	0.532	0.920	351.190
24000000	4.3103	0.1389	0.2625	0.1684	0.1741	0.3949	6.5552E-4	0.457	0.875	350.877
25000000	4.3312	0.1563	0.2591	0.1699	0.1758	0.3951	6.6634E-4	0.452	1.135	358.972
26000000	4.4021	0.1511	0.2634	0.1657	0.1762	0.3948	6.3183E-4	0.786	0.987	358.307
27000000	4.5163	0.1386	0.2605	0.1715	0.1737	0.3943	6.7334E-4	0.844	0.871	352.828
28000000	4.1267	0.1395	0.2676	0.1660	0.1773	0.3891	6.7067E-4	0.340	0.817	352.636
29000000	4.4762	0.1529	0.2643	0.1702	0.1743	0.3912	6.7117E-4	0.673	0.817	354.584
30000000	4.2496	0.1358	0.2591	0.1697	0.1746	0.3965	6.6323E-4	1.092	0.805	346.904
31000000	4.3540	0.1398	0.2608	0.1676	0.1757	0.3959	6.5751E-4	0.538	0.809	348.228
32000000	4.2249	0.1420	0.2623	0.1684	0.1752	0.3942	6.5081E-4	0.510	0.803	355.315
33000000	4.3545	0.1486	0.2609	0.1692	0.1782	0.3918	6.4653E-4	0.951	0.912	357.645
34000000	4.3339	0.1468	0.2659	0.1688	0.1748	0.3905	6.7851E-4	0.715	0.790	347.389
35000000	4.1929	0.1386	0.2608	0.1681	0.1768	0.3943	6.6222E-4	0.294	0.802	347.728
36000000	4.3616	0.1361	0.2653	0.1696	0.1737	0.3913	6.9182E-4	0.408	0.783	342.828
37000000	4.3339	0.1486	0.2629	0.1684	0.1758	0.3929	6.6436E-4	0.529	0.796	348.215
38000000	4.2523	0.1496	0.2599	0.1668	0.1765	0.3969	6.7249E-4	0.243	0.780	347.819
39000000	4.5777	0.1419	0.2667	0.1708	0.1746	0.3878	6.8202E-4	0.407	0.789	349.607
40000000	4.3544	0.1620	0.2642	0.1663	0.1754	0.3941	6.7503E-4	0.343	0.834	342.339
41000000	4.4320	0.1493	0.2642	0.1719	0.1730	0.3909	6.723E-4	0.541	0.802	347.236
