state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-2.059	-2.687	-3.190	-1.637	-0.879	-0.401	-1.304	0.124	0.271	0.641	2.028	0.715	-0.204	1.743	1.375	1.585	0.414	-0.538	-0.760	-0.810	-0.095	0.881	1.140	-0.275	0.937	-0.389	0.261	-0.319	-0.135	-0.164	-0.812	-0.466	0.285	-0.010	0.166	-0.010	0.474	0.003	-0.179	-1.136	-0.802	-0.476	-1.454	-1.507	-0.599	-1.298	-2.761	-3.477	-3.101	-2.876
2000000	-3.607	-2.745	-2.801	-2.038	-1.481	-0.947	-1.225	-0.183	-0.436	0.264	0.363	1.050	1.518	1.240	0.322	0.670	1.013	0.178	-0.200	0.041	0.249	0.132	-0.036	-0.702	-0.358	-0.236	-0.538	-0.220	0.237	-0.195	-0.672	-0.209	-0.527	-0.065	-0.880	-0.653	0.037	-0.665	-0.349	-0.941	-0.830	-1.198	-1.704	-1.736	-2.104	-2.149	-1.738	-2.221	-2.094	-2.564
3000000	-0.704	-1.989	-1.574	-1.969	-1.003	-0.656	-1.805	-0.517	1.369	2.604	1.011	-0.719	-0.222	0.725	1.813	1.414	0.917	-0.222	-0.102	-1.186	1.610	3.390	2.853	3.765	0.331	-1.339	0.241	0.707	-1.182	0.599	-0.536	-0.770	-0.175	1.325	0.350	0.055	0.048	1.143	-0.527	-2.307	-1.716	-2.134	-2.894	-2.279	-3.428	-3.979	-3.798	-4.420	-5.290	-4.474
4000000	-2.714	-1.970	-1.638	-1.387	-1.040	-1.095	-1.955	-0.535	1.531	2.847	1.938	1.667	0.969	1.183	0.782	0.516	0.373	0.230	0.365	-0.241	1.169	1.777	1.105	0.165	0.633	-0.366	-0.199	0.489	-0.611	-0.325	-0.434	0.159	-0.762	-0.372	0.072	-0.330	-1.421	-1.072	-1.842	-1.518	-1.522	-1.829	-2.145	-1.481	-2.438	-1.773	-2.761	-2.331	-2.539	-3.296
5000000	-3.025	-3.099	-1.614	-1.479	-0.321	-0.154	-1.750	-1.603	0.495	0.800	0.855	-0.215	0.476	0.243	0.366	0.204	0.351	0.212	-0.556	0.551	0.959	2.456	2.537	0.940	0.143	-1.044	-0.575	-0.641	-0.422	0.202	-0.337	-0.479	-0.691	-0.718	-0.292	-0.136	-0.237	0.428	-0.652	-0.942	-2.083	-1.750	-1.637	-2.181	-1.924	-3.448	-2.964	-2.614	-3.386	-3.734
6000000	-6.103	-2.262	-2.839	-2.536	-0.488	-1.053	-0.987	-1.916	0.185	1.742	0.611	-0.276	0.399	2.034	2.001	2.305	4.341	1.624	-1.656	0.258	1.359	3.048	2.090	1.703	2.011	-0.439	0.088	0.474	-0.303	0.185	0.262	0.110	0.214	0.512	1.143	-0.410	-0.285	0.545	0.558	0.278	-1.345	-1.663	-3.594	-0.878	-1.734	-3.044	-4.864	-5.680	-7.859	-8.268
7000000	-4.322	-3.867	-3.179	-2.130	-1.483	-0.545	-2.136	-0.891	-0.468	0.334	0.956	0.580	0.154	0.059	1.470	1.740	1.363	1.147	0.447	-0.670	-0.211	0.997	2.030	0.949	-0.072	-0.634	-0.514	0.227	-0.308	0.000	0.405	-0.064	0.769	0.736	0.851	0.765	0.366	0.063	-0.141	-1.664	-2.298	-1.872	-2.612	-2.670	-2.363	-2.285	-0.446	-0.145	0.106	-0.215
8000000	-3.280	-3.334	-3.255	-2.232	-0.695	0.293	-0.339	-1.764	0.277	0.587	1.092	1.243	-0.397	1.904	1.295	0.833	1.337	-0.849	-0.119	0.047	0.846	-0.225	0.711	1.480	0.643	-1.185	-0.639	-0.003	-0.973	0.111	1.203	-0.141	0.342	-0.336	-0.359	1.071	-0.342	-0.918	-0.822	-0.953	-0.300	-1.995	-2.709	-1.077	-2.244	-3.319	-4.204	-5.219	-3.330	-4.712
9000000	-1.713	-1.084	-2.070	-2.067	-0.659	-1.123	-1.401	-2.468	-0.267	0.919	1.095	0.127	-0.421	1.091	1.785	2.094	1.044	0.000	-0.246	-0.536	0.529	0.084	1.546	1.959	0.869	-0.897	0.411	-0.681	0.152	-0.005	0.412	0.412	0.258	0.757	0.532	-0.522	0.341	-1.925	-1.841	-0.883	-1.653	-1.407	-2.590	-0.391	-1.987	-3.090	-3.164	-4.402	-3.928	-4.685
10000000	-0.855	-2.729	-1.928	-2.306	-1.156	-0.405	-1.739	0.024	1.951	2.231	0.758	0.455	1.509	1.647	1.068	1.371	1.737	1.187	-1.235	0.046	1.168	2.598	1.801	1.009	0.413	-0.988	1.040	0.134	-1.281	-0.383	0.671	-0.433	-0.088	0.108	-0.150	0.147	0.689	-0.293	-0.894	-1.059	-0.081	-0.862	-2.447	-2.369	-1.851	-1.535	-1.838	0.596	0.761	-1.125
