state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-3.306	-2.748	-2.629	-2.465	-1.611	-0.480	-1.814	-1.504	-0.816	1.065	0.110	0.943	0.783	1.284	0.569	0.936	0.992	0.048	-0.996	-0.265	2.686	3.363	4.392	1.858	1.317	-0.683	-0.022	0.123	-0.370	-0.655	-0.050	0.324	-0.612	-1.481	0.320	0.386	1.076	-0.962	0.184	-0.448	-0.601	-1.453	-1.789	-0.789	-1.626	-2.210	-2.728	-3.006	-2.987	-4.709
2000000	-3.189	-2.168	-2.105	-1.752	-0.669	-1.121	-2.239	0.924	-0.206	2.009	2.078	1.570	0.397	2.239	0.784	1.112	1.139	-0.631	0.094	-0.022	0.228	2.008	2.874	1.261	1.285	-0.403	-0.740	0.108	-1.022	0.602	-0.095	0.144	-1.009	-0.179	0.098	-0.670	0.425	0.975	0.293	-0.320	-0.689	-0.358	-0.566	-1.148	-1.910	-0.763	1.248	1.277	1.716	3.176
3000000	-1.503	-1.155	-2.405	-1.509	-0.891	-0.804	-1.060	-0.278	0.245	0.521	0.290	0.481	-0.020	0.191	0.624	0.452	0.614	0.661	-0.279	0.280	1.788	1.903	3.027	1.733	0.703	-0.722	0.254	-0.274	-1.027	-0.043	-0.247	-0.119	0.668	-0.094	0.331	0.891	1.186	1.048	0.537	-0.891	-0.875	-1.197	-1.998	-2.013	-1.873	-3.402	-5.815	-6.012	-5.067	-4.757
4000000	-3.355	-2.525	-1.823	-1.343	-0.981	-0.739	-2.291	0.162	1.508	2.054	2.539	1.292	-0.483	0.971	0.725	1.250	1.102	0.937	-0.942	-0.194	0.853	2.795	2.503	4.114	1.226	-0.784	0.529	-0.105	-0.935	0.880	0.143	0.754	-0.388	0.585	-0.098	0.141	0.885	-1.168	-1.685	-2.130	-1.592	-1.076	-1.786	-2.308	-2.441	-4.766	-5.929	-4.705	-2.727	-2.477
5000000	-2.504	-1.443	-2.304	-2.072	-1.294	-1.178	-1.438	-1.204	0.099	0.671	0.049	0.739	1.529	1.928	1.704	0.965	0.459	-0.310	0.216	0.081	0.688	0.302	0.212	0.729	0.073	-0.061	-0.467	-0.578	-0.183	0.058	0.130	0.460	0.241	-0.324	-0.234	-0.592	0.115	-0.859	-1.433	-1.442	-1.538	-1.376	-1.475	-1.263	-1.981	-1.476	-2.004	-2.360	-2.480	-2.573
6000000	-3.357	-4.144	-2.420	-2.168	0.107	-0.079	-1.868	-0.272	-0.150	1.833	1.407	0.101	0.632	1.282	0.819	0.421	2.343	0.708	-1.348	-0.107	1.360	2.546	1.474	0.197	0.680	-1.686	0.666	-0.520	-0.952	0.736	-0.387	2.507	0.366	-0.568	1.576	0.825	1.150	-0.790	0.040	-0.635	-0.687	-3.472	-3.512	-3.735	-3.098	-2.065	-4.351	-5.113	-4.714	-7.727
7000000	-2.165	-3.144	-2.862	-2.291	-1.696	-1.169	-2.009	-0.018	1.222	0.790	0.538	0.359	0.937	0.424	0.793	0.503	0.129	0.793	0.616	-0.692	0.182	1.218	1.085	0.946	0.898	-0.415	-0.464	-0.362	-0.952	-0.883	-0.589	0.441	0.284	0.212	1.096	0.052	-0.117	-1.151	-0.592	-0.521	-1.026	-0.965	-1.525	-2.288	-2.410	-2.144	-3.626	-3.361	-3.189	-3.854
8000000	0.829	0.297	-2.016	-2.674	-0.986	-0.567	-1.938	0.255	2.367	2.613	1.369	0.569	0.142	1.048	1.849	1.526	0.833	-0.632	-0.584	-0.764	1.513	3.667	0.977	1.985	1.257	-1.275	0.607	2.779	-1.090	0.385	-0.401	2.141	-0.777	0.427	0.492	-0.325	0.665	-0.856	-0.601	-0.672	-0.612	0.218	-1.768	-2.216	-2.616	-0.636	-3.616	-5.699	-5.000	-0.693
9000000	-4.592	-3.110	-2.870	-2.069	-0.766	-0.262	-2.113	-0.590	0.797	0.974	1.723	1.815	0.340	0.344	0.977	0.123	0.526	0.843	0.202	-0.189	0.786	0.320	1.090	1.629	0.413	-0.668	0.034	0.169	1.280	0.125	0.857	0.725	-0.761	-0.381	-0.094	0.565	0.630	-0.315	-0.557	-0.966	-1.133	-2.217	-1.921	-1.940	-3.813	-5.834	-6.273	-5.273	-4.895	-5.356
10000000	-1.890	-1.642	-1.663	-1.830	-1.467	-1.583	-0.262	-0.394	-0.211	0.586	0.831	0.319	-0.000	0.001	0.454	0.536	0.425	0.273	-0.387	-0.538	-0.260	-0.276	-0.181	-0.129	0.046	-0.296	-0.356	-0.125	-0.505	-0.515	-0.801	-0.763	0.041	-0.928	-0.960	-0.744	-0.370	-0.555	-0.518	-0.447	-0.465	-0.212	0.222	-0.265	-0.261	-0.898	-0.886	-0.958	-0.957	-1.431
