state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
57000000	10.196	7.343	0.1514	0.4136	0.9126	1.1748	0.3121	0.2261	0.2055	0.2564	0.2912	0.2095	0.2458	0.2535	9.8848E-4	9.0511E-4	8.3398E-4	0.8524	-2.1316E-2	2.073	1.638	28.526
58000000	10.595	8.179	7.2713E-2	0.6591	0.9601	1.0798	0.3187	0.2293	0.1929	0.2591	0.3015	0.2233	0.2320	0.2431	8.1716E-4	5.8219E-4	7.3231E-4	0.7306	-4.7851E-2	2.439	1.666	28.853
59000000	9.597	9.655	0.1875	0.5469	0.9547	1.0906	0.3118	0.2282	0.1988	0.2612	0.2834	0.2224	0.2319	0.2623	9.2015E-4	6.3756E-4	8.2052E-4	0.6402	-6.2391E-2	2.346	1.773	27.627
60000000	11.112	12.061	0.2224	0.9263	0.8893	1.2214	0.3123	0.2225	0.2049	0.2603	0.2967	0.2304	0.2266	0.2463	9.1685E-4	9.6041E-4	8.1155E-4	1.1286	-5.1952E-2	0.635	1.578	27.914
61000000	9.063	7.125	0.1012	0.1570	0.9147	1.1706	0.3074	0.2360	0.2029	0.2537	0.2854	0.2270	0.2311	0.2566	9.0168E-4	6.7888E-4	8.2243E-4	0.7551	-4.3523E-2	2.120	1.663	28.204
62000000	7.241	7.448	1.6707E-2	1.1564	0.9434	1.1133	0.3107	0.2272	0.2023	0.2598	0.2935	0.2303	0.2313	0.2449	1.0017E-3	8.5808E-4	8.4906E-4	0.8530	-6.2416E-3	4.339	1.914	28.940
63000000	6.413	6.056	9.6376E-2	1.1086	0.8696	1.2609	0.3041	0.2344	0.2010	0.2604	0.3012	0.2242	0.2293	0.2453	1.0701E-3	9.2871E-4	9.9569E-4	0.8282	-2.736E-2	0.658	1.649	25.524
64000000	9.117	6.583	2.9713E-2	7.4582E-2	0.8320	1.3360	0.3177	0.2258	0.2072	0.2493	0.2924	0.2172	0.2448	0.2456	7.9596E-4	6.8911E-4	7.7202E-4	0.9030	-2.8349E-2	0.473	1.657	28.712
65000000	9.915	10.654	0.1157	0.6582	0.9436	1.1128	0.3129	0.2287	0.2028	0.2557	0.2895	0.2292	0.2309	0.2504	1.1466E-3	1.1134E-3	9.6397E-4	0.8757	-6.7553E-3	2.795	1.735	26.802
66000000	11.139	8.593	0.2412	1.1558	0.9201	1.1599	0.3116	0.2294	0.2054	0.2536	0.2976	0.2255	0.2289	0.2480	1.0674E-3	1.386E-3	8.6123E-4	1.2556	-3.1592E-2	0.988	1.618	28.309
67000000	8.822	10.979	5.8286E-2	0.2235	0.9683	1.0635	0.3208	0.2251	0.2053	0.2488	0.2886	0.2248	0.2342	0.2523	8.8982E-4	8.4472E-4	8.4246E-4	0.8862	1.6781E-2	1.660	1.636	28.243
68000000	9.407	7.737	0.1434	0.2942	0.9083	1.1835	0.3199	0.2255	0.2020	0.2526	0.2937	0.2216	0.2342	0.2505	1.0465E-3	1.1212E-3	8.9618E-4	1.0332	-3.4129E-2	3.447	1.662	27.450
69000000	10.460	7.692	8.1014E-2	0.7856	0.9596	1.0808	0.3166	0.2266	0.2000	0.2569	0.2873	0.2219	0.2372	0.2536	9.1238E-4	5.7423E-4	8.5266E-4	0.6348	-4.8125E-2	2.081	1.650	27.307
70000000	8.361	8.322	0.1257	0.3708	0.9599	1.0803	0.3161	0.2361	0.1964	0.2515	0.3022	0.2381	0.2191	0.2406	1.0117E-3	9.4594E-4	8.9247E-4	0.8525	2.1251E-3	3.324	1.605	26.037
71000000	7.239	6.927	7.0243E-2	0.3067	0.9208	1.1583	0.3146	0.2279	0.1989	0.2585	0.2960	0.2242	0.2203	0.2594	9.7737E-4	7.9991E-4	9.2367E-4	0.7863	1.5229E-3	3.223	1.726	26.655
72000000	9.045	8.490	0.1844	1.2578	0.9305	1.1390	0.3149	0.2260	0.2069	0.2522	0.3040	0.2272	0.2298	0.2390	8.8251E-4	5.533E-4	8.2027E-4	0.5942	8.8444E-3	0.878	1.616	28.807
73000000	8.720	6.822	0.3032	0.1571	0.9030	1.1941	0.3188	0.2316	0.2002	0.2494	0.3016	0.2136	0.2354	0.2494	9.2149E-4	6.8311E-4	8.564E-4	0.7948	-5.3924E-2	1.910	1.719	28.043
74000000	6.681	9.920	4.618E-2	0.1660	0.9449	1.1101	0.3210	0.2259	0.2067	0.2464	0.2967	0.2124	0.2368	0.2541	8.862E-4	4.9483E-4	8.3828E-4	0.6018	-5.3491E-2	1.253	1.642	27.780
75000000	8.432	7.810	0.2784	0.2065	0.8893	1.2215	0.3158	0.2331	0.2055	0.2456	0.2886	0.2270	0.2388	0.2457	8.5339E-4	6.2204E-4	7.7813E-4	0.7234	4.5914E-3	1.950	1.619	29.927
76000000	6.951	6.178	1.4143E-2	0.1061	0.8663	1.2674	0.3179	0.2243	0.1996	0.2582	0.2974	0.2282	0.2189	0.2555	9.8393E-4	6.196E-4	8.8527E-4	0.5762	-3.349E-2	0.833	1.579	27.881
77000000	6.259	6.615	4.6709E-2	0.1891	0.8773	1.2453	0.3071	0.2262	0.2059	0.2608	0.2953	0.2227	0.2348	0.2473	9.3858E-4	7.1567E-4	8.3026E-4	0.7008	1.821E-2	1.152	1.724	27.865
78000000	9.569	11.630	3.0669E-2	0.4384	0.9638	1.0724	0.3166	0.2262	0.1989	0.2583	0.2962	0.2170	0.2404	0.2463	8.9159E-4	6.784E-4	8.4993E-4	0.7294	-1.6489E-2	1.188	1.736	28.879
79000000	6.812	8.422	2.0442E-2	0.1548	0.9635	1.0730	0.3116	0.2384	0.1981	0.2519	0.2953	0.2192	0.2308	0.2547	8.6042E-4	5.6827E-4	7.7324E-4	0.6473	9.0604E-3	1.472	1.649	31.015
80000000	9.633	9.413	7.9234E-2	0.3538	0.9118	1.1764	0.3087	0.2316	0.2043	0.2554	0.2969	0.2227	0.2355	0.2449	9.1995E-4	7.4257E-4	8.4406E-4	0.8160	-5.3476E-2	1.498	1.703	28.662
81000000	12.799	10.710	0.1252	0.2037	1.0010	0.9980	0.3126	0.2366	0.2000	0.2508	0.2985	0.2137	0.2389	0.2490	8.4559E-4	5.6405E-4	7.8255E-4	0.6647	-2.5651E-2	2.127	1.614	28.559
82000000	7.421	8.573	7.9304E-2	0.1129	0.8673	1.2654	0.3113	0.2298	0.2016	0.2573	0.2992	0.2128	0.2417	0.2463	1.0006E-3	9.8262E-4	8.5137E-4	1.0050	-3.8803E-2	1.034	1.631	27.091
83000000	7.656	8.259	0.1024	0.3857	0.9125	1.1750	0.3207	0.2304	0.1942	0.2547	0.2823	0.2206	0.2401	0.2569	9.1167E-4	6.9288E-4	8.6339E-4	0.7387	-2.1968E-2	6.933	1.669	26.034
84000000	7.640	12.331	3.0524E-2	0.7006	0.8941	1.2117	0.3157	0.2286	0.2000	0.2556	0.2947	0.2340	0.2341	0.2373	8.8586E-4	4.8503E-4	8.3413E-4	0.5588	-4.7611E-2	1.619	1.639	27.309
85000000	7.263	6.970	0.1342	0.6398	0.9376	1.1248	0.3081	0.2351	0.2020	0.2548	0.3019	0.2191	0.2266	0.2524	1.1694E-3	1.4139E-3	9.1288E-4	1.0423	6.3115E-2	6.553	1.787	27.013
86000000	8.747	8.374	5.9841E-2	0.4371	0.9550	1.0900	0.3146	0.2225	0.2095	0.2534	0.2887	0.2277	0.2367	0.2469	8.9461E-4	7.6943E-4	8.6757E-4	0.8565	-6.1093E-3	0.374	1.683	26.899
87000000	7.312	6.503	2.711E-2	2.3616	0.9115	1.1770	0.3183	0.2270	0.1967	0.2580	0.2968	0.2174	0.2450	0.2408	9.7385E-4	8.8665E-4	8.5742E-4	0.8098	-1.7696E-2	0.925	1.612	27.992
88000000	9.198	8.365	8.8696E-2	0.9945	0.9683	1.0635	0.3107	0.2301	0.2016	0.2577	0.3052	0.2207	0.2247	0.2495	8.8407E-4	6.6293E-4	8.5424E-4	0.7209	1.6637E-2	0.715	1.771	29.011
89000000	9.628	7.292	0.4049	0.5750	0.9296	1.1407	0.3081	0.2292	0.2036	0.2591	0.2953	0.2183	0.2313	0.2552	9.9954E-4	7.9847E-4	9.2223E-4	0.8012	-3.9927E-2	5.919	1.649	25.851
90000000	7.564	10.199	0.1625	0.9462	0.8350	1.3300	0.3160	0.2285	0.2039	0.2516	0.2904	0.2250	0.2358	0.2488	9.1817E-4	6.5289E-4	9.1082E-4	0.7240	-2.1185E-2	0.933	1.787	26.942
91000000	8.548	14.400	0.3161	0.1803	1.0089	0.9821	0.3205	0.2345	0.1977	0.2474	0.3006	0.2212	0.2314	0.2468	8.9216E-4	8.0458E-4	7.6608E-4	0.8929	5.4266E-2	1.592	1.567	29.121
92000000	8.283	8.410	7.4399E-2	0.2598	0.9591	1.0818	0.3060	0.2270	0.2031	0.2638	0.3008	0.2164	0.2374	0.2454	9.1855E-4	7.5518E-4	8.2761E-4	0.7138	-1.4158E-2	0.559	1.691	29.497
93000000	8.178	8.891	4.5043E-2	0.2638	0.9431	1.1138	0.3130	0.2221	0.2091	0.2559	0.2966	0.2235	0.2279	0.2520	8.7298E-4	6.591E-4	8.901E-4	0.7692	-2.8808E-2	2.292	1.600	27.394
94000000	6.903	7.911	3.2761E-2	0.5705	0.9984	1.0031	0.3191	0.2298	0.2002	0.2510	0.2854	0.2273	0.2339	0.2534	1.1E-3	7.9661E-4	1.0001E-3	0.7252	4.7146E-2	4.235	1.651	25.320
95000000	8.583	10.588	4.4421E-2	8.4926E-2	0.9583	1.0834	0.3157	0.2321	0.2012	0.2510	0.2871	0.2229	0.2405	0.2494	9.2126E-4	9.1384E-4	8.3128E-4	0.9098	-4.9441E-2	1.125	1.628	27.376
96000000	11.412	10.682	3.6197E-2	9.6751E-2	0.9620	1.0760	0.3114	0.2231	0.2014	0.2641	0.2983	0.2343	0.2261	0.2413	1.2859E-3	1.2311E-3	1.0234E-3	0.9636	-3.4308E-2	1.853	1.723	25.043
97000000	6.494	12.101	0.4486	0.3398	0.9278	1.1444	0.3176	0.2312	0.1960	0.2553	0.2861	0.2247	0.2327	0.2565	7.4044E-4	5.9891E-4	7.3008E-4	0.7951	5.2798E-2	1.653	1.766	28.292
98000000	11.181	11.749	3.1348E-2	0.7629	0.9247	1.1506	0.3102	0.2301	0.1998	0.2599	0.2901	0.2193	0.2455	0.2452	1.0054E-3	8.1481E-4	8.5996E-4	0.7600	-1.7958E-2	0.905	1.686	26.960
99000000	9.459	7.181	0.2009	0.2204	0.8660	1.2680	0.3185	0.2266	0.2026	0.2524	0.2815	0.2185	0.2428	0.2572	9.6952E-4	1.0091E-3	7.7282E-4	0.9177	-3.8654E-2	1.505	1.574	28.537
100000000	6.980	7.045	8.5513E-2	0.4026	0.9872	1.0256	0.3203	0.2232	0.2017	0.2548	0.2966	0.2236	0.2245	0.2553	9.1547E-4	5.3487E-4	8.6551E-4	0.5544	-2.0178E-2	0.604	1.587	29.231
101000000	7.082	7.828	0.1512	0.5760	0.9474	1.1053	0.3177	0.2212	0.2097	0.2514	0.2998	0.2242	0.2317	0.2444	9.3773E-4	7.1001E-4	8.5857E-4	0.7036	6.0895E-2	2.672	1.657	27.040
102000000	7.074	9.490	0.1006	0.8068	0.9581	1.0839	0.3119	0.2303	0.2020	0.2558	0.2937	0.2244	0.2286	0.2533	8.9968E-4	7.1484E-4	8.7008E-4	0.7746	-5.9765E-2	5.213	1.838	25.685
103000000	7.612	10.461	8.5189E-2	1.4489	0.9819	1.0363	0.3171	0.2308	0.1969	0.2552	0.2973	0.2238	0.2368	0.2421	9.9383E-4	1.0645E-3	8.168E-4	0.8912	-2.462E-2	1.370	1.830	28.518
104000000	10.729	6.705	7.8241E-2	0.1077	0.8945	1.2111	0.3179	0.2240	0.2070	0.2511	0.2976	0.2184	0.2351	0.2490	1.1173E-3	9.6447E-4	9.4337E-4	0.7796	-1.1229E-2	1.703	1.733	26.157
105000000	9.206	10.413	3.091E-2	0.5828	0.9148	1.1705	0.3185	0.2258	0.2032	0.2526	0.2974	0.2215	0.2356	0.2455	8.1765E-4	7.2574E-4	7.788E-4	0.8584	-2.1108E-2	1.460	1.651	29.539
106000000	7.810	9.681	8.8251E-2	0.4172	0.9004	1.1992	0.3174	0.2252	0.2026	0.2548	0.2983	0.2203	0.2339	0.2476	9.3062E-4	6.8968E-4	8.8112E-4	0.7464	2.5656E-2	1.356	2.090	27.577
107000000	8.817	9.847	8.6394E-2	1.1205	0.9608	1.0783	0.3200	0.2322	0.2001	0.2477	0.3007	0.2127	0.2369	0.2497	8.4732E-4	5.2882E-4	7.7752E-4	0.6237	2.2053E-2	5.039	1.617	29.450
108000000	9.676	10.699	0.1855	1.9380	0.9573	1.0854	0.3202	0.2244	0.1982	0.2572	0.3026	0.2189	0.2335	0.2449	9.5605E-4	7.4837E-4	8.5246E-4	0.7527	8.4484E-3	1.800	1.775	29.815
109000000	8.936	14.860	6.5793E-2	0.3484	0.9110	1.1780	0.3176	0.2274	0.2009	0.2540	0.2841	0.2343	0.2375	0.2441	9.6829E-4	9.0744E-4	8.8491E-4	0.8919	2.493E-2	1.963	1.616	26.660
110000000	8.214	7.718	0.1950	0.2061	0.9483	1.1035	0.3204	0.2317	0.1970	0.2509	0.2970	0.2240	0.2253	0.2537	9.6177E-4	7.6628E-4	8.0268E-4	0.7732	-2.6592E-2	1.760	1.768	29.260
111000000	8.265	7.640	7.3657E-3	0.4640	0.8609	1.2782	0.3143	0.2288	0.2045	0.2523	0.2954	0.2286	0.2298	0.2462	1.0039E-3	7.701E-4	9.1652E-4	0.7104	5.7786E-2	1.518	1.662	27.127
112000000	7.285	8.963	4.1178E-2	1.9840	0.8973	1.2054	0.3151	0.2295	0.2016	0.2538	0.3045	0.2203	0.2293	0.2459	9.8468E-4	8.1988E-4	8.3211E-4	0.7054	-6.7151E-2	1.757	1.745	26.886
113000000	8.392	9.977	0.1190	0.6979	0.8844	1.2312	0.3106	0.2326	0.2031	0.2537	0.2983	0.2186	0.2380	0.2452	1.002E-3	8.71E-4	8.6742E-4	0.8119	2.324E-2	1.389	1.616	26.178
114000000	8.870	6.661	0.1406	0.5697	0.8934	1.2132	0.3213	0.2225	0.2026	0.2536	0.3079	0.2180	0.2223	0.2518	1.0448E-3	8.9392E-4	9.0389E-4	0.8893	4.7942E-2	1.498	1.629	25.023
115000000	10.176	10.468	0.1272	1.1088	0.8706	1.2589	0.3198	0.2386	0.1962	0.2455	0.2841	0.2156	0.2434	0.2569	1.0569E-3	1.0381E-3	8.9199E-4	0.9133	-7.9517E-3	1.648	2.049	27.159
116000000	8.820	9.320	6.3915E-2	3.1631E-2	0.9457	1.1087	0.3159	0.2267	0.1997	0.2577	0.2997	0.2200	0.2303	0.2500	9.1059E-4	7.1132E-4	8.0836E-4	0.6877	2.4032E-2	0.624	1.647	28.069
117000000	9.254	10.023	4.0967E-2	0.7529	0.8901	1.2199	0.3294	0.2265	0.1911	0.2530	0.2924	0.2235	0.2255	0.2585	9.2299E-4	7.3617E-4	8.8188E-4	0.7998	-6.5198E-2	4.288	1.629	25.350
118000000	9.309	9.946	0.1265	0.3009	0.8819	1.2362	0.3106	0.2247	0.2072	0.2575	0.3032	0.2175	0.2225	0.2568	1.018E-3	9.1954E-4	8.6278E-4	0.7940	-2.4487E-2	3.348	1.763	29.831
119000000	8.162	6.804	0.2153	1.0057	0.9484	1.1033	0.3106	0.2279	0.2100	0.2514	0.2970	0.2265	0.2339	0.2426	8.3927E-4	6.6914E-4	8.1276E-4	0.8081	-1.0081E-2	1.180	1.606	29.436
120000000	7.512	8.847	0.1301	5.3175E-2	0.9705	1.0591	0.3089	0.2236	0.2101	0.2574	0.3015	0.2272	0.2288	0.2425	9.7613E-4	7.0308E-4	8.415E-4	0.6412	-3.9746E-2	2.720	1.621	28.710
121000000	8.237	7.193	0.3066	0.2683	0.9856	1.0288	0.3117	0.2338	0.2050	0.2494	0.2934	0.2197	0.2346	0.2523	1.0882E-3	7.9071E-4	9.2596E-4	0.7083	1.7579E-2	2.870	1.723	26.297
122000000	9.331	8.086	0.2852	0.3995	0.8934	1.2132	0.3093	0.2296	0.2066	0.2545	0.2964	0.2105	0.2422	0.2509	8.7892E-4	5.5845E-4	7.9833E-4	0.6144	9.4996E-4	4.571	1.709	29.579
123000000	8.508	8.507	0.1337	0.5256	0.9673	1.0654	0.3225	0.2353	0.1984	0.2438	0.2930	0.2174	0.2284	0.2611	1.033E-3	6.9536E-4	9.3825E-4	0.5806	-1.7729E-3	0.490	1.651	27.621
124000000	7.725	7.746	0.1089	0.4743	0.9983	1.0034	0.3222	0.2259	0.1965	0.2554	0.3053	0.2152	0.2293	0.2502	8.56E-4	5.8195E-4	7.4487E-4	0.6783	1.1619E-2	1.077	1.745	31.330
125000000	7.169	5.981	0.2083	0.2245	0.9368	1.1265	0.3179	0.2245	0.2048	0.2529	0.2996	0.2186	0.2320	0.2498	1.0453E-3	8.646E-4	9.0014E-4	0.7335	-2.6783E-2	1.320	2.021	26.834
126000000	10.030	7.747	0.1925	0.6824	0.9188	1.1625	0.3228	0.2254	0.2027	0.2491	0.2959	0.2178	0.2281	0.2581	1.0551E-3	1.1E-3	8.813E-4	1.0512	3.3862E-2	1.540	1.755	27.855
127000000	8.520	13.340	2.157E-2	0.3574	0.9727	1.0545	0.3158	0.2335	0.2014	0.2493	0.2911	0.2270	0.2311	0.2508	9.5262E-4	6.1893E-4	8.7675E-4	0.6241	-3.012E-2	6.107	1.694	27.013
128000000	7.673	5.892	1.2451E-2	0.8160	0.9540	1.0920	0.3186	0.2196	0.2014	0.2604	0.2896	0.2204	0.2284	0.2617	9.9273E-4	8.3287E-4	9.1727E-4	0.8100	8.6973E-3	2.115	1.697	27.498
129000000	7.028	7.218	5.6431E-2	0.3232	0.8978	1.2045	0.3175	0.2222	0.2025	0.2578	0.3049	0.2086	0.2352	0.2513	9.9417E-4	5.0896E-4	9.0884E-4	0.5085	-4.2165E-2	1.935	1.748	26.740
130000000	7.928	9.501	0.2174	0.1565	0.8566	1.2869	0.3126	0.2259	0.2023	0.2592	0.2852	0.2312	0.2383	0.2452	9.7346E-4	7.2177E-4	8.4977E-4	0.7024	3.5033E-3	2.501	1.720	26.346
131000000	8.821	9.350	0.2450	1.1887	0.8608	1.2785	0.3071	0.2331	0.1979	0.2619	0.2838	0.2168	0.2420	0.2574	9.6899E-4	8.1038E-4	9.0203E-4	0.7698	1.3938E-2	2.113	1.588	26.301
132000000	7.151	9.342	0.1697	0.2515	0.9953	1.0094	0.3150	0.2295	0.2037	0.2518	0.2944	0.2207	0.2404	0.2445	1.0001E-3	9.5642E-4	8.5727E-4	0.8469	-5.9966E-2	6.312	1.672	26.905
133000000	9.002	6.674	0.1530	0.3435	0.9118	1.1763	0.3145	0.2330	0.2010	0.2515	0.2879	0.2196	0.2399	0.2526	7.9834E-4	5.9329E-4	7.385E-4	0.7878	-3.3088E-2	2.136	1.644	29.845
134000000	8.241	9.659	2.8649E-2	1.3956	0.9407	1.1186	0.3131	0.2230	0.2027	0.2612	0.3025	0.2177	0.2337	0.2461	9.9394E-4	7.7095E-4	8.4403E-4	0.7877	-2.0699E-2	0.848	1.635	30.049
135000000	8.783	8.141	0.1422	1.6951	0.9263	1.1473	0.3114	0.2310	0.2018	0.2558	0.3083	0.2172	0.2312	0.2433	9.3773E-4	8.1472E-4	8.4761E-4	0.8280	3.2981E-2	0.898	1.644	27.768
136000000	10.732	7.907	3.7114E-2	0.2208	0.9089	1.1823	0.3225	0.2261	0.2013	0.2502	0.2966	0.2223	0.2342	0.2470	1.0863E-3	8.2647E-4	9.5815E-4	0.8071	-2.2088E-2	1.874	1.651	24.938
137000000	7.336	8.176	9.6433E-2	0.4854	0.9245	1.1509	0.3135	0.2331	0.1955	0.2579	0.3022	0.2178	0.2301	0.2499	8.8609E-4	1.0238E-3	7.5863E-4	1.1057	-4.7827E-2	2.045	1.727	29.546
138000000	7.200	6.099	0.2227	0.4813	0.9298	1.1404	0.3104	0.2286	0.2040	0.2570	0.2935	0.2322	0.2400	0.2343	1.0408E-3	8.3099E-4	9.193E-4	0.7712	-3.8141E-2	1.930	1.731	25.297
139000000	7.987	9.732	1.2071E-2	0.5384	0.9134	1.1733	0.3158	0.2331	0.1980	0.2531	0.3072	0.2146	0.2278	0.2504	8.1593E-4	7.0748E-4	7.5393E-4	0.8576	-2.2883E-2	0.792	1.810	32.181
140000000	9.515	7.515	4.2333E-2	0.3340	0.9446	1.1108	0.3144	0.2293	0.1967	0.2596	0.2913	0.2162	0.2384	0.2541	1.0728E-3	8.2203E-4	9.2406E-4	0.7009	6.2481E-3	1.189	1.616	27.368
141000000	7.818	7.980	6.3252E-2	3.9129E-2	0.9207	1.1587	0.3203	0.2242	0.2039	0.2517	0.2797	0.2205	0.2451	0.2547	1.0351E-3	9.3723E-4	8.6336E-4	0.8886	4.598E-2	1.002	1.574	26.683
142000000	6.756	10.107	0.2022	8.9061E-2	0.9424	1.1152	0.3138	0.2330	0.1992	0.2540	0.2879	0.2330	0.2267	0.2523	8.765E-4	6.1326E-4	8.2281E-4	0.6207	-2.2081E-2	1.075	1.684	27.710
143000000	9.053	8.969	3.2174E-2	0.3603	0.8900	1.2200	0.3151	0.2266	0.2002	0.2580	0.2927	0.2158	0.2355	0.2559	8.6667E-4	6.4603E-4	8.1383E-4	0.7616	1.3598E-2	1.647	1.703	28.549
144000000	8.793	8.572	0.1827	0.3774	1.0096	0.9808	0.3189	0.2296	0.2010	0.2505	0.2954	0.2168	0.2414	0.2464	1.0937E-3	8.8636E-4	8.771E-4	0.7514	-2.8921E-2	2.447	1.626	27.911
145000000	10.012	9.809	0.1025	1.948E-2	0.9103	1.1795	0.3205	0.2250	0.1970	0.2576	0.2878	0.2240	0.2358	0.2523	1.0197E-3	8.908E-4	8.6315E-4	0.8137	-5.3819E-2	1.025	1.638	25.266
146000000	8.820	8.544	7.6727E-2	1.0552	0.8986	1.2029	0.3246	0.2297	0.1982	0.2475	0.2859	0.2273	0.2392	0.2476	9.1981E-4	9.6397E-4	8.2708E-4	1.0410	3.3014E-2	1.860	1.641	29.135
147000000	9.651	8.095	3.4132E-2	0.1834	0.9530	1.0941	0.3112	0.2272	0.2021	0.2595	0.2910	0.2295	0.2289	0.2506	9.3178E-4	7.47E-4	8.1603E-4	0.7722	-3.6916E-2	4.243	1.779	27.809
148000000	7.324	7.782	0.1811	1.7335	0.8867	1.2267	0.3133	0.2296	0.2025	0.2546	0.2924	0.2200	0.2366	0.2509	9.1483E-4	6.7419E-4	8.4945E-4	0.7122	-3.1842E-2	2.001	1.714	26.278
149000000	10.271	9.052	0.1073	0.2921	0.9165	1.1670	0.3134	0.2206	0.2076	0.2583	0.2958	0.2228	0.2347	0.2466	1.1287E-3	9.5221E-4	9.7969E-4	0.8448	-6.3046E-3	3.109	1.628	25.198
150000000	9.116	14.261	7.6736E-2	2.1044	0.9922	1.0156	0.3122	0.2284	0.2009	0.2585	0.2902	0.2225	0.2318	0.2555	1.0255E-3	1.0826E-3	8.7344E-4	1.0672	-2.0249E-2	1.001	1.629	27.197
151000000	8.781	7.667	0.1971	0.5699	0.8864	1.2273	0.3119	0.2281	0.2053	0.2547	0.3033	0.2132	0.2350	0.2485	1.1354E-3	1.154E-3	9.0668E-4	0.9802	-1.1894E-2	1.524	1.695	26.054
152000000	10.076	8.279	0.1992	1.4570	0.9394	1.1213	0.3124	0.2332	0.1977	0.2567	0.2953	0.2278	0.2390	0.2379	1.1133E-3	9.4872E-4	9.5553E-4	0.8859	-3.939E-2	3.876	1.634	23.882
153000000	7.079	8.436	0.1065	0.3300	0.8742	1.2516	0.3105	0.2295	0.2025	0.2574	0.3078	0.2183	0.2400	0.2339	9.8612E-4	1.1224E-3	8.6104E-4	1.0889	4.8322E-3	1.614	1.762	27.771
154000000	9.331	10.309	8.8005E-2	9.2594E-2	0.8413	1.3176	0.3201	0.2294	0.1995	0.2510	0.2910	0.2218	0.2308	0.2564	9.8962E-4	9.3708E-4	9.4273E-4	0.8358	5.7323E-3	11.091	1.600	24.720
155000000	9.076	8.339	0.1206	0.1221	0.9568	1.0865	0.3101	0.2294	0.2031	0.2575	0.2881	0.2223	0.2349	0.2547	9.104E-4	4.5109E-4	8.9454E-4	0.4900	-3.3166E-2	1.086	1.723	28.537
156000000	8.196	9.932	2.7969E-2	3.3323E-2	0.9078	1.1845	0.3157	0.2313	0.1997	0.2533	0.2892	0.2224	0.2373	0.2511	9.5826E-4	7.7227E-4	8.1891E-4	0.7913	9.1244E-4	1.617	1.687	29.037
157000000	8.376	6.861	4.9205E-2	0.5042	0.9044	1.1913	0.3135	0.2297	0.1929	0.2639	0.2985	0.2263	0.2302	0.2450	9.382E-4	5.8917E-4	8.7704E-4	0.5774	2.755E-2	2.044	1.647	30.414
158000000	6.729	10.481	0.1612	1.3574	0.9258	1.1484	0.3051	0.2380	0.2073	0.2496	0.2903	0.2263	0.2325	0.2509	8.3019E-4	5.535E-4	8.01E-4	0.6814	-2.5109E-2	0.856	1.656	29.069
159000000	8.150	7.544	9.0368E-2	0.2760	0.9599	1.0803	0.3091	0.2283	0.2016	0.2610	0.2948	0.2252	0.2321	0.2479	8.5417E-4	7.1416E-4	7.944E-4	0.8777	-1.6065E-4	3.280	1.734	28.119
160000000	10.250	10.205	0.4069	0.4198	0.9403	1.1194	0.3144	0.2255	0.2074	0.2528	0.2846	0.2240	0.2371	0.2543	1.0426E-3	1.1543E-3	8.4828E-4	1.0558	-1.0087E-2	0.665	1.740	28.932
