state	posterior	prior	likelihood	skygrid
1000000	-31411.481	-4046.703	-27364.778	-261.735
2000000	-31394.220	-4033.385	-27360.835	-248.429
3000000	-31400.908	-4049.926	-27350.981	-264.891
4000000	-31372.556	-4021.754	-27350.803	-239.184
5000000	-31384.229	-4044.698	-27339.531	-259.300
6000000	-31460.996	-4065.663	-27395.333	-281.344
7000000	-31423.693	-4074.100	-27349.592	-289.772
8000000	-31367.860	-4005.062	-27362.798	-219.486
9000000	-31350.076	-4007.125	-27342.950	-221.294
10000000	-31358.895	-4012.536	-27346.359	-228.040
11000000	-31392.665	-4052.020	-27340.645	-266.933
12000000	-31358.532	-4002.930	-27355.603	-217.937
13000000	-31425.257	-4055.865	-27369.392	-271.327
14000000	-31376.222	-4043.320	-27332.901	-258.352
15000000	-31440.403	-4054.961	-27385.442	-271.266
16000000	-31397.607	-4016.985	-27380.622	-233.057
17000000	-31416.039	-4044.769	-27371.270	-261.062
18000000	-31380.796	-4025.884	-27354.912	-242.593
19000000	-31409.822	-4060.103	-27349.719	-275.060
20000000	-31384.397	-4025.512	-27358.885	-241.485
21000000	-31406.004	-4039.398	-27366.606	-254.974
22000000	-31408.395	-4088.643	-27319.752	-303.491
23000000	-31372.467	-4023.558	-27348.909	-238.251
24000000	-31351.291	-4003.141	-27348.150	-217.771
25000000	-31389.658	-4029.522	-27360.136	-243.310
26000000	-31405.647	-4054.805	-27350.843	-270.560
27000000	-31438.645	-4041.061	-27397.584	-257.174
28000000	-31376.513	-4049.052	-27327.461	-264.916
29000000	-31367.530	-4022.906	-27344.623	-239.116
30000000	-31354.149	-4005.092	-27349.057	-221.449
31000000	-31383.283	-3996.287	-27386.996	-208.671
32000000	-31353.036	-4012.721	-27340.315	-228.602
33000000	-31363.479	-4017.700	-27345.779	-232.875
34000000	-31341.175	-3995.006	-27346.169	-210.796
35000000	-31354.824	-4003.146	-27351.678	-218.020
36000000	-31419.662	-4065.374	-27354.289	-280.618
37000000	-31398.702	-4011.433	-27387.269	-225.577
38000000	-31373.169	-4036.971	-27336.198	-252.987
39000000	-31384.243	-4024.509	-27359.734	-238.250
40000000	-31383.999	-4048.491	-27335.508	-264.959
41000000	-31360.881	-3996.862	-27364.019	-211.624
42000000	-31378.787	-4026.601	-27352.186	-242.203
43000000	-31418.224	-4067.610	-27350.614	-282.296
44000000	-31374.117	-4008.901	-27365.216	-224.854
45000000	-31383.177	-4037.710	-27345.468	-253.991
46000000	-31400.854	-4037.829	-27363.025	-252.948
47000000	-31399.208	-4034.454	-27364.755	-248.564
48000000	-31405.742	-4043.309	-27362.433	-258.968
49000000	-31444.435	-4095.955	-27348.479	-312.348
50000000	-31366.048	-4031.090	-27334.957	-248.149
51000000	-31428.620	-4067.202	-27361.418	-282.320
52000000	-31373.625	-4012.602	-27361.022	-230.393
53000000	-31359.464	-4031.093	-27328.371	-249.093
54000000	-31430.834	-4053.303	-27377.531	-269.594
55000000	-31396.037	-4042.862	-27353.175	-257.739
56000000	-31398.090	-4054.213	-27343.878	-269.373
57000000	-31394.240	-4032.449	-27361.791	-246.581
58000000	-31318.080	-3975.124	-27342.956	-192.057
59000000	-31360.259	-4038.506	-27321.753	-253.344
60000000	-31452.955	-4090.863	-27362.092	-305.644
61000000	-31437.107	-4086.845	-27350.262	-300.776
62000000	-31384.816	-4025.314	-27359.501	-239.586
63000000	-31425.102	-4079.853	-27345.249	-295.733
64000000	-31370.268	-4014.009	-27356.259	-230.857
65000000	-31419.450	-4051.987	-27367.463	-268.051
66000000	-31404.983	-4055.542	-27349.441	-271.206
67000000	-31444.060	-4068.547	-27375.513	-285.097
68000000	-31439.497	-4078.172	-27361.325	-295.812
69000000	-31394.280	-4022.676	-27371.604	-240.625
70000000	-31401.536	-4057.480	-27344.056	-272.488
71000000	-31387.132	-4018.070	-27369.063	-234.353
72000000	-31423.753	-4075.223	-27348.530	-289.199
73000000	-31411.495	-4074.251	-27337.244	-287.796
74000000	-31399.334	-4042.819	-27356.515	-258.260
75000000	-31412.021	-4037.843	-27374.177	-253.235
76000000	-31431.020	-4063.599	-27367.421	-279.042
77000000	-31397.454	-4063.003	-27334.450	-279.688
78000000	-31341.940	-3982.180	-27359.759	-198.392
79000000	-31343.136	-4008.169	-27334.967	-226.195
80000000	-31383.447	-4026.693	-27356.754	-243.518
81000000	-31416.021	-4062.960	-27353.061	-279.393
82000000	-31404.826	-4060.387	-27344.439	-275.096
83000000	-31362.205	-4025.179	-27337.026	-241.445
84000000	-31438.579	-4079.804	-27358.775	-292.440
85000000	-31402.999	-4057.263	-27345.736	-273.347
86000000	-31358.369	-4003.798	-27354.571	-221.157
87000000	-31456.891	-4095.238	-27361.653	-310.767
88000000	-31424.879	-4063.624	-27361.255	-277.978
89000000	-31357.158	-4026.242	-27330.916	-243.089
90000000	-31397.279	-4057.337	-27339.942	-275.039
91000000	-31364.659	-4003.719	-27360.940	-216.680
92000000	-31395.945	-4037.444	-27358.501	-251.277
93000000	-31397.712	-4051.690	-27346.022	-267.175
94000000	-31432.305	-4086.000	-27346.306	-301.227
95000000	-31440.547	-4057.330	-27383.216	-272.619
96000000	-31398.046	-4027.139	-27370.907	-236.982
97000000	-31397.543	-4059.064	-27338.478	-271.432
98000000	-31370.529	-4027.111	-27343.418	-241.643
99000000	-31388.723	-4021.618	-27367.105	-239.037
100000000	-31381.933	-4029.641	-27352.292	-246.861
101000000	-31349.206	-4006.019	-27343.187	-220.860
102000000	-31396.928	-4035.155	-27361.773	-250.303
103000000	-31342.278	-3982.649	-27359.629	-198.594
104000000	-31404.581	-4049.648	-27354.933	-264.907
105000000	-31381.099	-4032.543	-27348.556	-247.458
106000000	-31403.604	-4051.102	-27352.502	-266.438
107000000	-31358.408	-4003.728	-27354.680	-220.652
108000000	-31426.150	-4071.519	-27354.632	-284.616
109000000	-31437.838	-4036.425	-27401.413	-253.040
110000000	-31374.848	-4030.450	-27344.398	-245.238
111000000	-31410.709	-4069.397	-27341.313	-281.845
112000000	-31396.097	-4025.268	-27370.829	-240.903
113000000	-31325.632	-3999.109	-27326.523	-216.984
114000000	-31423.160	-4078.088	-27345.071	-292.690
115000000	-31371.120	-4023.116	-27348.004	-239.286
116000000	-31440.391	-4057.947	-27382.445	-274.110
117000000	-31430.228	-4056.091	-27374.137	-271.961
118000000	-31407.350	-4031.979	-27375.371	-247.071
119000000	-31417.631	-4050.911	-27366.720	-267.267
120000000	-31391.802	-4016.296	-27375.506	-230.137
121000000	-31373.959	-4031.244	-27342.714	-247.771
122000000	-31376.087	-4030.112	-27345.975	-244.419
123000000	-31374.195	-4034.305	-27339.890	-250.567
124000000	-31372.195	-4046.173	-27326.022	-263.180
125000000	-31406.683	-4061.485	-27345.198	-279.718
126000000	-31368.104	-4024.558	-27343.545	-240.839
127000000	-31410.823	-4054.403	-27356.420	-271.982
128000000	-31419.821	-4068.713	-27351.108	-284.853
129000000	-31346.037	-4027.507	-27318.530	-244.073
130000000	-31433.245	-4075.193	-27358.052	-291.870
131000000	-31410.589	-4053.258	-27357.331	-268.635
132000000	-31414.409	-4052.465	-27361.945	-269.269
133000000	-31357.231	-4030.842	-27326.389	-243.412
134000000	-31387.727	-4026.884	-27360.844	-242.207
135000000	-31374.631	-4044.187	-27330.443	-260.438
136000000	-31430.710	-4070.196	-27360.514	-287.847
137000000	-31366.764	-4005.267	-27361.497	-221.108
138000000	-31401.438	-4036.248	-27365.190	-249.873
139000000	-31386.314	-4035.425	-27350.889	-251.836
140000000	-31344.122	-4004.836	-27339.285	-220.816
141000000	-31378.131	-4044.216	-27333.914	-261.802
142000000	-31366.827	-4025.835	-27340.993	-240.509
143000000	-31360.131	-4017.359	-27342.772	-233.597
144000000	-31406.909	-4061.217	-27345.692	-275.125
145000000	-31444.901	-4068.468	-27376.434	-283.182
146000000	-31394.468	-4057.363	-27337.105	-273.144
147000000	-31396.211	-4044.065	-27352.145	-258.148
