state	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50
1000000	-2.490	-1.794	-1.894	-2.113	-1.011	-1.244	-1.615	-1.023	0.164	1.106	0.844	0.540	0.094	0.718	0.635	0.568	0.253	0.214	0.178	-0.582	-0.118	-0.120	0.166	-0.120	0.566	0.114	-0.567	0.428	-0.602	-0.263	0.017	-0.507	0.185	-0.090	-0.193	-0.146	0.521	-0.242	-0.707	-0.769	-1.471	-0.993	-1.056	-0.871	-1.112	-1.650	-2.016	-1.878	-1.556	-1.346
2000000	-3.097	-2.550	-2.279	-1.947	-1.774	-1.381	-0.722	0.309	0.357	0.804	1.602	1.715	1.108	1.333	0.561	0.261	0.032	0.035	0.374	-0.200	0.438	0.780	1.102	0.586	0.340	-0.395	-0.084	-0.440	-0.524	0.144	0.259	-0.104	-0.444	-0.588	-0.476	-0.628	-0.824	-0.434	-0.360	-1.447	-1.661	-1.557	-1.331	-1.578	-1.302	-1.623	-1.707	-1.635	-1.569	-1.850
3000000	-1.103	-2.169	-2.052	-1.736	-1.224	-0.622	-1.497	0.245	0.318	0.993	1.008	0.288	0.457	0.395	1.042	0.883	1.413	0.459	0.492	-0.068	-0.116	0.310	0.133	0.434	0.056	-0.848	-0.584	-0.057	0.507	0.065	-0.301	-0.710	-0.827	0.117	0.330	0.112	-0.852	-1.190	-1.361	-1.227	-1.255	-1.683	-1.999	-1.919	-2.284	-2.562	-3.088	-3.165	-2.888	-2.582
4000000	-1.712	-1.483	-1.092	-1.517	-0.804	-0.712	-1.766	-0.655	0.368	1.620	1.401	2.207	2.902	2.409	0.946	1.396	0.718	-0.005	-0.353	0.059	1.151	2.257	0.840	0.267	0.003	-0.932	0.579	0.429	-0.160	-0.332	-0.197	-0.499	0.212	0.183	-0.337	-0.713	-0.391	-0.806	-1.348	-0.948	-1.906	-1.746	-2.027	-2.378	-2.566	-2.300	-2.768	-4.148	-4.402	-3.412
5000000	-1.480	-2.507	-2.361	-1.722	-1.309	-1.016	-0.808	-0.305	0.333	0.626	0.208	0.647	0.307	0.445	0.746	1.212	1.053	0.549	0.325	0.490	0.761	0.297	0.624	0.490	-0.012	-0.460	-0.095	-0.814	-0.834	-0.365	-0.153	-0.350	-0.098	-0.840	-0.385	0.152	-0.015	-0.263	-0.494	-0.838	-1.256	-1.448	-1.334	-1.584	-0.811	-0.634	-0.313	0.241	0.102	-0.247
6000000	-2.335	-3.773	-1.582	-2.598	-0.981	-0.268	-1.717	-0.950	-0.308	1.848	2.267	0.806	1.437	2.690	0.511	0.168	-0.380	-0.382	2.021	-0.007	0.510	0.354	1.663	1.929	0.431	-1.071	0.501	1.234	-0.831	0.205	-0.941	0.873	1.313	-0.561	-0.886	0.887	-0.005	-0.968	-0.209	0.104	-0.531	-1.685	-1.695	-3.336	-3.454	-6.014	-4.527	-3.773	-5.945	-7.776
7000000	-0.558	-1.827	-1.296	-2.216	0.288	0.565	-1.285	-1.437	0.996	1.606	2.517	0.692	0.385	0.928	1.642	0.772	1.753	1.249	-0.467	0.140	-0.456	0.828	2.293	1.574	1.362	-1.171	0.731	0.425	-1.197	-0.374	-0.076	0.144	-0.619	0.625	1.007	-0.844	-0.660	-0.020	-1.470	-0.677	-1.666	-1.319	-2.609	-2.782	-2.528	-2.673	-3.605	-1.992	-4.042	-4.863
8000000	-2.382	-2.430	-1.601	-1.371	-1.032	-0.498	-0.812	-0.308	-0.069	0.956	0.533	0.543	1.158	0.768	1.449	0.626	0.697	-0.221	-0.670	-0.429	0.600	0.463	1.383	1.176	0.251	0.232	-0.612	-0.559	-0.480	0.459	0.089	-0.340	0.074	-0.135	-0.827	-1.519	-0.304	0.187	-0.445	-0.612	-1.022	-2.028	-2.494	-2.389	-1.855	-1.002	-0.934	-1.698	-2.499	-2.735
9000000	-4.030	-3.806	-1.960	-2.486	-1.199	-0.475	-1.142	-0.280	-0.042	0.670	1.007	0.278	0.625	0.679	0.600	0.640	1.199	0.156	0.503	-0.479	-0.093	0.141	0.194	0.895	0.589	-0.606	-0.203	-0.351	-0.289	-0.132	0.445	0.666	-0.041	-0.443	-0.326	-0.888	0.458	-0.607	-1.010	-0.692	0.051	-0.884	-0.799	-1.175	-0.018	-0.558	-1.097	-1.342	-1.024	-0.887
10000000	-2.569	-1.903	-1.381	-1.644	-0.183	-0.486	-1.094	-1.022	0.227	0.076	0.347	0.254	0.724	1.112	0.896	0.393	0.610	1.225	-0.511	-0.421	-0.010	-0.138	0.162	-0.539	-0.311	-0.437	-0.546	0.497	0.313	0.631	0.961	0.595	-0.190	-0.137	0.805	0.403	0.588	0.081	-0.195	-0.925	-1.468	-1.948	-2.767	-2.341	-2.079	-2.302	-2.082	-1.891	-2.427	-2.895
