state	posterior	prior	likelihood	skygrid
1000000	-31390.107	-4042.881	-27347.225	-255.770
2000000	-31417.579	-4042.691	-27374.889	-257.778
3000000	-31352.617	-3999.169	-27353.448	-217.605
4000000	-31378.631	-4022.461	-27356.170	-238.584
5000000	-31386.438	-4030.702	-27355.737	-243.805
6000000	-31350.710	-3993.561	-27357.149	-210.255
7000000	-31418.042	-4060.115	-27357.926	-276.631
8000000	-31387.851	-4048.335	-27339.516	-263.410
9000000	-31399.761	-4055.160	-27344.601	-270.664
10000000	-31368.227	-4000.829	-27367.398	-215.587
11000000	-31479.453	-4086.285	-27393.169	-300.254
12000000	-31372.385	-3977.010	-27395.375	-191.956
13000000	-31388.928	-4030.973	-27357.955	-247.099
14000000	-31313.841	-3981.111	-27332.730	-194.860
15000000	-31448.330	-4071.550	-27376.780	-288.319
16000000	-31378.396	-4038.534	-27339.862	-254.282
17000000	-31382.793	-4025.227	-27357.566	-239.175
18000000	-31396.073	-4036.961	-27359.112	-253.528
19000000	-31375.335	-4034.102	-27341.233	-247.923
20000000	-31363.873	-4029.993	-27333.880	-246.830
21000000	-31369.419	-4032.524	-27336.895	-246.952
22000000	-31400.166	-4031.025	-27369.141	-247.078
23000000	-31381.935	-4028.503	-27353.432	-245.119
24000000	-31375.790	-4022.933	-27352.857	-237.306
25000000	-31409.116	-4061.431	-27347.685	-278.702
26000000	-31406.918	-4059.388	-27347.530	-274.715
27000000	-31365.511	-4007.598	-27357.914	-220.538
28000000	-31313.760	-3992.103	-27321.657	-207.001
29000000	-31407.348	-4050.946	-27356.402	-266.540
30000000	-31338.773	-4015.887	-27322.887	-231.754
31000000	-31433.220	-4071.703	-27361.517	-287.295
32000000	-31357.782	-4021.042	-27336.740	-236.423
33000000	-31364.342	-4022.937	-27341.405	-238.104
34000000	-31396.769	-4012.102	-27384.668	-227.135
35000000	-31384.490	-4027.580	-27356.910	-242.910
36000000	-31321.256	-3977.009	-27344.247	-193.121
37000000	-31409.616	-4036.742	-27372.874	-252.024
38000000	-31325.100	-3985.090	-27340.010	-201.658
39000000	-31415.118	-4055.510	-27359.607	-269.533
40000000	-31407.547	-4035.670	-27371.877	-251.971
41000000	-31403.079	-4030.817	-27372.262	-244.576
42000000	-31364.484	-4029.463	-27335.022	-242.843
43000000	-31382.596	-4013.995	-27368.601	-228.529
44000000	-31330.706	-3984.099	-27346.607	-198.145
45000000	-31379.648	-4036.670	-27342.978	-249.840
46000000	-31371.387	-4018.631	-27352.756	-236.331
47000000	-31421.231	-4065.805	-27355.426	-282.058
48000000	-31329.627	-3978.656	-27350.971	-194.539
49000000	-31378.635	-4027.811	-27350.824	-243.645
50000000	-31369.846	-4023.431	-27346.415	-238.698
51000000	-31361.889	-3999.890	-27361.999	-216.385
52000000	-31417.819	-4047.687	-27370.132	-265.591
53000000	-31457.895	-4082.630	-27375.265	-297.024
54000000	-31385.785	-4046.294	-27339.491	-261.489
55000000	-31413.277	-4053.754	-27359.522	-268.261
56000000	-31425.530	-4069.693	-27355.837	-283.181
57000000	-31401.266	-4027.888	-27373.378	-240.970
58000000	-31443.819	-4073.156	-27370.663	-290.023
59000000	-31394.820	-4018.948	-27375.872	-236.294
60000000	-31445.588	-4085.016	-27360.572	-300.780
61000000	-31359.957	-4015.104	-27344.853	-229.603
62000000	-31391.404	-4023.492	-27367.912	-238.698
63000000	-31367.619	-4008.177	-27359.442	-223.583
64000000	-31367.813	-4024.607	-27343.206	-241.841
65000000	-31468.267	-4101.981	-27366.287	-318.370
66000000	-31418.986	-4047.986	-27371.000	-265.290
67000000	-31425.286	-4034.643	-27390.643	-252.156
68000000	-31350.629	-3996.100	-27354.530	-214.068
69000000	-31341.309	-3976.901	-27364.409	-193.935
70000000	-31405.305	-4041.840	-27363.465	-258.115
71000000	-31388.135	-4038.452	-27349.684	-253.186
72000000	-31423.923	-4041.647	-27382.277	-256.881
73000000	-31453.355	-4081.132	-27372.223	-296.913
74000000	-31430.227	-4058.607	-27371.620	-273.281
75000000	-31454.661	-4094.303	-27360.358	-309.710
76000000	-31376.694	-4009.033	-27367.661	-223.950
77000000	-31413.947	-4071.546	-27342.401	-286.819
78000000	-31432.592	-4073.118	-27359.474	-289.959
79000000	-31384.710	-4047.393	-27337.317	-262.143
80000000	-31432.483	-4072.144	-27360.340	-285.423
81000000	-31428.645	-4054.962	-27373.683	-269.448
82000000	-31419.836	-4036.132	-27383.704	-251.876
83000000	-31401.792	-4028.329	-27373.463	-241.291
84000000	-31375.218	-4030.739	-27344.479	-245.390
85000000	-31430.868	-4055.838	-27375.030	-271.901
86000000	-31405.292	-4038.922	-27366.369	-253.967
87000000	-31433.102	-4058.250	-27374.852	-273.988
88000000	-31437.769	-4086.018	-27351.752	-300.844
89000000	-31401.201	-4035.909	-27365.292	-250.569
90000000	-31401.843	-4033.924	-27367.919	-250.215
91000000	-31391.483	-4039.935	-27351.548	-255.335
92000000	-31389.068	-4055.362	-27333.706	-271.589
93000000	-31398.436	-4038.319	-27360.117	-254.250
94000000	-31401.288	-4047.389	-27353.899	-263.917
95000000	-31364.808	-4016.141	-27348.668	-231.406
96000000	-31411.982	-4049.455	-27362.527	-264.040
97000000	-31400.737	-4034.896	-27365.842	-251.332
98000000	-31372.905	-4014.965	-27357.940	-232.090
99000000	-31417.623	-4041.146	-27376.476	-253.220
100000000	-31404.617	-4021.895	-27382.722	-236.277
101000000	-31371.432	-4003.868	-27367.564	-219.227
102000000	-31454.744	-4107.462	-27347.282	-322.406
103000000	-31388.111	-4041.068	-27347.043	-256.548
104000000	-31390.544	-4045.576	-27344.968	-260.462
105000000	-31401.949	-4051.290	-27350.659	-266.414
106000000	-31425.129	-4069.867	-27355.262	-287.361
107000000	-31401.765	-4063.226	-27338.539	-280.731
108000000	-31372.474	-4034.888	-27337.586	-250.301
109000000	-31408.568	-4028.855	-27379.713	-245.590
110000000	-31382.840	-4029.458	-27353.382	-241.498
111000000	-31384.586	-4028.582	-27356.004	-243.906
112000000	-31406.200	-4059.435	-27346.764	-276.158
113000000	-31423.771	-4071.998	-27351.773	-288.104
114000000	-31427.029	-4050.343	-27376.687	-266.243
115000000	-31376.454	-4021.034	-27355.421	-236.529
116000000	-31424.021	-4085.027	-27338.994	-299.864
117000000	-31375.824	-4031.227	-27344.597	-246.978
118000000	-31352.125	-4001.138	-27350.987	-217.247
119000000	-31371.066	-4018.269	-27352.797	-233.637
120000000	-31378.414	-4019.425	-27358.989	-234.991
121000000	-31354.689	-4025.657	-27329.032	-241.883
122000000	-31374.221	-4036.197	-27338.024	-252.732
123000000	-31387.242	-4057.983	-27329.259	-273.576
124000000	-31395.425	-4041.128	-27354.297	-257.130
125000000	-31395.006	-4036.473	-27358.533	-249.348
126000000	-31376.853	-4034.274	-27342.579	-249.349
127000000	-31394.122	-4039.269	-27354.853	-253.346
128000000	-31367.356	-4017.429	-27349.927	-232.482
129000000	-31355.746	-4016.351	-27339.396	-233.344
130000000	-31384.133	-4053.654	-27330.480	-269.842
131000000	-31371.054	-4009.562	-27361.492	-225.463
132000000	-31363.806	-4019.898	-27343.908	-233.971
133000000	-31369.007	-4037.970	-27331.037	-254.584
134000000	-31425.824	-4082.886	-27342.938	-299.473
135000000	-31425.200	-4062.225	-27362.975	-278.171
136000000	-31414.780	-4059.139	-27355.640	-274.604
137000000	-31335.735	-3994.233	-27341.502	-208.790
138000000	-31416.404	-4062.633	-27353.771	-278.642
139000000	-31429.901	-4077.988	-27351.913	-294.145
140000000	-31423.778	-4074.108	-27349.670	-291.176
141000000	-31412.952	-4042.065	-27370.887	-257.561
142000000	-31424.295	-4082.890	-27341.405	-296.901
143000000	-31408.596	-4074.539	-27334.056	-290.468
144000000	-31383.074	-4041.037	-27342.036	-257.546
145000000	-31429.452	-4078.461	-27350.990	-294.124
146000000	-31393.625	-4023.956	-27369.670	-239.546
147000000	-31426.469	-4042.417	-27384.053	-258.655
148000000	-31399.044	-4048.615	-27350.430	-264.410
149000000	-31408.778	-4061.756	-27347.022	-276.107
150000000	-31415.200	-4052.987	-27362.214	-266.055
151000000	-31354.355	-4013.007	-27341.348	-229.313
152000000	-31403.901	-4037.626	-27366.275	-249.622
153000000	-31418.521	-4078.795	-27339.726	-293.143
154000000	-31399.555	-4039.931	-27359.625	-254.798
155000000	-31409.369	-4056.440	-27352.929	-271.112
156000000	-31361.095	-4011.997	-27349.098	-227.233
157000000	-31339.070	-3992.803	-27346.267	-207.214
158000000	-31392.781	-4044.584	-27348.196	-260.496
159000000	-31375.750	-4025.977	-27349.773	-241.520
160000000	-31368.790	-4023.391	-27345.399	-238.588
161000000	-31402.371	-4035.242	-27367.130	-248.849
162000000	-31355.781	-3997.947	-27357.834	-212.351
163000000	-31388.059	-4027.598	-27360.461	-244.250
164000000	-31368.632	-4028.619	-27340.013	-243.725
165000000	-31406.313	-4074.068	-27332.245	-290.481
166000000	-31395.615	-4044.288	-27351.328	-259.838
167000000	-31332.586	-3987.768	-27344.817	-202.076
168000000	-31395.104	-4044.418	-27350.686	-259.526
169000000	-31351.202	-3998.019	-27353.183	-212.455
170000000	-31315.115	-3976.121	-27338.994	-191.104
171000000	-31420.584	-4015.393	-27405.191	-232.827
172000000	-31397.058	-4045.927	-27351.131	-259.741
173000000	-31367.406	-4022.366	-27345.041	-237.850
174000000	-31419.227	-4060.835	-27358.392	-275.733
175000000	-31401.938	-4033.455	-27368.482	-249.913
176000000	-31388.595	-4024.218	-27364.376	-241.736
177000000	-31397.223	-4052.499	-27344.724	-265.855
178000000	-31417.021	-4055.607	-27361.414	-272.758
179000000	-31410.860	-4066.651	-27344.209	-277.639
180000000	-31336.621	-4007.483	-27329.138	-223.405
181000000	-31406.474	-4028.877	-27377.597	-245.582
182000000	-31376.244	-4020.669	-27355.575	-236.905
183000000	-31443.973	-4072.148	-27371.825	-287.545
184000000	-31383.279	-4020.727	-27362.552	-238.173
185000000	-31369.371	-4027.490	-27341.881	-243.865
186000000	-31407.221	-4046.180	-27361.041	-262.314
187000000	-31431.650	-4060.203	-27371.447	-274.104
188000000	-31380.429	-4037.751	-27342.678	-251.998
189000000	-31406.977	-4033.621	-27373.356	-248.955
190000000	-31356.920	-4015.706	-27341.214	-231.747
191000000	-31418.886	-4056.192	-27362.694	-272.921
192000000	-31337.409	-3976.241	-27361.168	-192.943
193000000	-31429.386	-4053.000	-27376.386	-268.805
194000000	-31351.224	-4032.362	-27318.862	-246.954
195000000	-31385.424	-4046.044	-27339.380	-262.283
196000000	-31315.730	-3951.699	-27364.031	-168.581
197000000	-31383.100	-4029.449	-27353.651	-244.958
198000000	-31367.738	-4009.259	-27358.478	-225.975
199000000	-31388.695	-4029.772	-27358.923	-245.713
200000000	-31356.634	-3989.068	-27367.566	-203.868
201000000	-31420.903	-4052.114	-27368.789	-267.519
202000000	-31363.367	-4001.191	-27362.176	-216.447
203000000	-31408.952	-4062.685	-27346.266	-278.638
204000000	-31383.750	-4036.634	-27347.115	-250.359
205000000	-31446.155	-4081.033	-27365.122	-294.756
206000000	-31418.145	-4079.436	-27338.708	-296.857
207000000	-31379.733	-3997.349	-27382.384	-211.654
208000000	-31431.247	-4060.270	-27370.976	-275.606
209000000	-31379.482	-4035.593	-27343.889	-251.005
210000000	-31432.476	-4062.000	-27370.476	-276.804
211000000	-31397.683	-4058.202	-27339.481	-272.594
212000000	-31415.960	-4058.968	-27356.992	-274.891
213000000	-31358.375	-4029.131	-27329.244	-244.609
214000000	-31347.113	-4024.370	-27322.744	-239.298
215000000	-31365.408	-4014.429	-27350.979	-229.316
216000000	-31415.626	-4071.498	-27344.128	-285.243
217000000	-31439.552	-4065.049	-27374.502	-281.102
218000000	-31374.781	-4007.779	-27367.001	-224.036
219000000	-31347.565	-3995.871	-27351.694	-209.973
220000000	-31366.651	-4002.329	-27364.322	-218.702
221000000	-31374.771	-4019.432	-27355.340	-234.758
222000000	-31367.749	-4050.617	-27317.132	-265.219
223000000	-31411.320	-4052.265	-27359.055	-264.001
224000000	-31390.142	-4024.885	-27365.257	-240.600
225000000	-31435.459	-4088.395	-27347.064	-303.798
226000000	-31331.683	-4006.998	-27324.685	-223.371
227000000	-31306.806	-3959.560	-27347.246	-175.422
228000000	-31388.708	-4038.994	-27349.714	-253.849
229000000	-31360.431	-4021.286	-27339.145	-237.743
230000000	-31393.528	-4036.154	-27357.374	-252.565
231000000	-31374.988	-4022.503	-27352.485	-236.239
232000000	-31396.675	-4046.218	-27350.458	-260.655
233000000	-31401.820	-4021.324	-27380.496	-236.756
234000000	-31416.035	-4054.838	-27361.197	-269.947
235000000	-31410.382	-4036.394	-27373.988	-251.135
236000000	-31346.036	-4015.972	-27330.064	-229.720
237000000	-31411.131	-4045.855	-27365.276	-261.322
238000000	-31381.167	-4032.124	-27349.043	-248.388
239000000	-31402.326	-4051.845	-27350.481	-267.752
240000000	-31354.208	-4020.854	-27333.354	-235.179
241000000	-31364.414	-4010.032	-27354.382	-224.805
242000000	-31421.434	-4071.211	-27350.224	-286.494
243000000	-31411.915	-4055.727	-27356.188	-271.899
244000000	-31373.023	-4019.270	-27353.753	-234.966
245000000	-31432.159	-4068.328	-27363.831	-282.371
246000000	-31392.689	-4044.273	-27348.415	-257.525
247000000	-31428.063	-4066.775	-27361.288	-281.604
248000000	-31380.153	-4021.667	-27358.486	-235.533
249000000	-31399.603	-4037.315	-27362.289	-253.199
250000000	-31411.935	-4059.206	-27352.729	-272.327
251000000	-31352.815	-3992.100	-27360.715	-208.618
252000000	-31424.113	-4071.027	-27353.086	-288.431
253000000	-31397.994	-4042.221	-27355.773	-257.210
254000000	-31414.872	-4050.735	-27364.137	-266.210
255000000	-31440.303	-4071.891	-27368.413	-287.702
256000000	-31372.707	-4007.827	-27364.880	-222.867
257000000	-31354.604	-4014.734	-27339.870	-231.437
258000000	-31381.804	-4033.963	-27347.841	-248.794
259000000	-31390.867	-4024.298	-27366.569	-239.854
260000000	-31391.802	-4003.501	-27388.301	-219.812
261000000	-31401.574	-4012.163	-27389.411	-227.208
262000000	-31402.143	-4042.088	-27360.055	-254.675
263000000	-31394.303	-4025.945	-27368.357	-243.382
264000000	-31386.939	-4051.409	-27335.529	-268.967
265000000	-31406.908	-4048.150	-27358.757	-263.209
266000000	-31401.615	-4031.102	-27370.513	-246.984
267000000	-31431.693	-4077.285	-27354.408	-294.554
268000000	-31396.035	-4020.346	-27375.689	-236.326
269000000	-31423.000	-4060.246	-27362.754	-273.538
270000000	-31417.529	-4084.789	-27332.740	-301.338
