state	posterior	prior	likelihood	skygrid
1000000	-31336.484	-3997.703	-27338.781	-214.455
2000000	-31361.285	-4007.872	-27353.413	-220.958
3000000	-31415.051	-4065.978	-27349.073	-280.394
4000000	-31396.405	-4022.325	-27374.080	-235.679
5000000	-31416.733	-4055.187	-27361.546	-272.139
6000000	-31382.231	-4016.733	-27365.498	-231.158
7000000	-31393.827	-4051.163	-27342.664	-266.826
8000000	-31381.062	-4023.740	-27357.322	-239.973
9000000	-31366.352	-4016.555	-27349.797	-230.962
10000000	-31335.466	-4010.982	-27324.484	-226.521
11000000	-31399.093	-4047.874	-27351.219	-265.447
12000000	-31394.518	-4032.411	-27362.107	-248.293
13000000	-31415.096	-4044.318	-27370.778	-260.011
14000000	-31360.168	-4001.856	-27358.312	-217.783
15000000	-31430.802	-4075.059	-27355.743	-289.601
16000000	-31377.799	-4017.535	-27360.264	-232.906
17000000	-31407.880	-4061.464	-27346.416	-277.518
18000000	-31342.756	-4006.689	-27336.067	-222.184
19000000	-31376.634	-4024.378	-27352.256	-236.943
20000000	-31350.070	-4003.472	-27346.597	-218.883
21000000	-31388.838	-4027.036	-27361.802	-240.827
22000000	-31336.774	-3984.345	-27352.429	-201.387
23000000	-31353.510	-4007.712	-27345.798	-223.930
24000000	-31344.139	-3991.917	-27352.222	-209.633
25000000	-31398.249	-4059.222	-27339.028	-275.773
26000000	-31332.169	-3969.812	-27362.357	-184.675
27000000	-31412.974	-4061.599	-27351.375	-275.248
28000000	-31389.825	-4023.270	-27366.555	-239.843
29000000	-31427.077	-4054.214	-27372.864	-271.044
30000000	-31375.864	-4007.541	-27368.324	-223.505
31000000	-31380.287	-4036.272	-27344.015	-251.875
32000000	-31470.271	-4113.174	-27357.097	-328.508
33000000	-31350.103	-4009.716	-27340.387	-225.317
34000000	-31383.524	-4045.772	-27337.752	-261.407
35000000	-31382.286	-4023.656	-27358.630	-240.462
36000000	-31352.397	-3994.518	-27357.879	-209.830
37000000	-31341.795	-3995.834	-27345.961	-211.206
38000000	-31407.046	-4027.372	-27379.673	-243.324
39000000	-31420.690	-4058.898	-27361.793	-272.925
40000000	-31378.376	-4043.708	-27334.668	-258.747
41000000	-31393.301	-4026.341	-27366.960	-241.608
42000000	-31422.779	-4049.473	-27373.306	-263.619
43000000	-31416.726	-4052.438	-27364.288	-268.272
44000000	-31394.883	-4051.128	-27343.756	-266.825
45000000	-31388.260	-4004.035	-27384.224	-218.423
46000000	-31389.125	-4044.518	-27344.607	-262.077
47000000	-31368.092	-3981.774	-27386.317	-196.856
48000000	-31424.510	-4053.183	-27371.327	-268.686
49000000	-31424.206	-4051.317	-27372.889	-269.020
50000000	-31441.280	-4066.036	-27375.243	-283.635
51000000	-31431.960	-4064.629	-27367.332	-280.269
52000000	-31393.623	-4020.985	-27372.638	-237.325
53000000	-31396.146	-4038.183	-27357.964	-253.158
54000000	-31373.597	-4037.459	-27336.138	-251.768
55000000	-31424.884	-4076.111	-27348.773	-291.722
56000000	-31385.945	-4014.629	-27371.316	-224.944
57000000	-31365.462	-4024.860	-27340.601	-239.417
58000000	-31386.469	-4024.488	-27361.980	-239.835
59000000	-31394.578	-4035.196	-27359.383	-251.038
60000000	-31421.790	-4052.095	-27369.695	-268.467
61000000	-31364.610	-4012.680	-27351.930	-228.223
62000000	-31425.673	-4078.683	-27346.989	-295.782
63000000	-31466.424	-4098.665	-27367.759	-315.251
64000000	-31363.099	-3989.986	-27373.113	-205.039
65000000	-31368.663	-4015.850	-27352.813	-229.929
66000000	-31390.954	-4039.211	-27351.743	-256.099
67000000	-31357.519	-4032.265	-27325.255	-244.968
68000000	-31410.676	-4054.273	-27356.402	-272.019
69000000	-31386.248	-4030.416	-27355.832	-244.218
70000000	-31371.482	-4028.781	-27342.701	-244.059
71000000	-31404.793	-4064.102	-27340.690	-277.228
72000000	-31389.756	-4029.775	-27359.980	-243.509
73000000	-31364.387	-4001.749	-27362.638	-216.168
74000000	-31303.475	-3948.501	-27354.974	-166.521
75000000	-31423.543	-4048.477	-27375.066	-265.591
76000000	-31402.708	-4046.636	-27356.072	-262.013
77000000	-31395.772	-3999.590	-27396.182	-213.756
78000000	-31403.047	-4053.988	-27349.058	-270.567
79000000	-31370.342	-4045.029	-27325.313	-260.692
80000000	-31427.854	-4075.193	-27352.660	-289.257
81000000	-31373.367	-4010.185	-27363.183	-227.239
82000000	-31411.691	-4052.889	-27358.802	-267.906
